ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalOpgelegdeSancties_1;GeldboeteOnvoorwaardelijk_2;GeldboeteGedeeltelijkOnvoorwaardelijk_3;GeldboeteVoorwaardelijk_4;GevangenisstrafOnvoorwaardelijk_5;GevangenisstrafGedeeltelijkOnvoorw_6;GevangenisstrafVoorwaardelijk_7;JeugddetentieOnvoorwaardelijk_8;JeugddetentieGedeeltelijkOnvoorw_9;JeugddetentieVoorwaardelijk_10;Werkstraf_11;Leerstraf_12;OverigeHoofdstraffen_13;TBSOnvoorwaardelijk_14;TBSVoorwaardelijk_15;PlaatsingInInrichtingVoorJeugdigen_16;PlaatsingInInrStelselmatigeDaders_17;OnttrekkingAanVerkeer_18;BetalingAanDeStaat_19;OverigeMaatregelen_20;OntzeggingOnvoorwaardelijk_21;OntzeggingGedeeltelijkVoorwaardelijk_22;OntzeggingVoorwaardelijk_23;Verbeurdverklaring_24;StilleggingVanDeOnderneming_25;OverigeBijkomendeStraffen_26;StrafOnbekend_27;TotaalGevangenisstraf_28;TotaalTot6Weken_29;KorterDan1Week_30;k_1Tot2Weken_31;k_2Tot3Weken_32;k_3WekenTot1Maand_33;k_1MaandTot6Weken_34;Totaal6WekenTot6Maanden_35;k_6WekenTot2Maanden_36;k_2Tot3Maanden_37;k_3Tot4Maanden_38;k_4Tot5Maanden_39;k_5Tot6Maanden_40;Totaal6MaandenTot3Jaar_41;k_6Tot9Maanden_42;k_9MaandenTot1Jaar_43;k_1Tot15Jaar_44;k_15Tot2Jaar_45;k_2Tot3Jaar_46;Totaal3JaarOfLanger_47;k_3Tot4Jaar_48;k_4Tot6Jaar_49;k_6Tot8Jaar_50;k_8JaarOfLanger_51;TotaalJeugddetentie_52;MinderDan1Maand_53;k_1Tot3Maanden_54;k_3Tot6Maanden_55;k_6MaandenOfLanger_56;TotaalMinderDan113Euro_57;MinderDan22Euro_58;k_22Tot45Euro_59;k_45Tot68Euro_60;k_68Tot90Euro_61;k_90Tot113Euro_62;Totaal113Tot226Euro_63;k_113Tot136Euro_64;k_136Tot158Euro_65;k_158Tot181Euro_66;k_181Tot204Euro_67;k_204Tot226Euro_68;Totaal226Tot453Euro_69;k_226Tot272Euro_70;k_272Tot317Euro_71;k_317Tot363Euro_72;k_363Tot408Euro_73;k_408Tot453Euro_74;Totaal453Tot2268Euro_75;k_453Tot680Euro_76;k_680Tot907Euro_77;k_907Tot1361Euro_78;k_1361Tot1815Euro_79;k_1815Tot2268Euro_80;Totaal2268EuroOfMeer_81;k_2268Tot4537Euro_82;k_4537EuroOfMeer_83;TotaalOntzeggingRijbevoegdheid_84;KorterDan1Maand_85;k_1Tot2Maanden_86;k_2Tot3Maanden_87;k_3Tot4Maanden_88;k_4Tot5Maanden_89;k_5Tot6Maanden_90;k_6Tot7Maanden_91;k_7Tot8Maanden_92;k_8Tot9Maanden_93;k_9Tot10Maanden_94;k_10Tot11Maanden_95;k_11MaandenTot1Jaar_96;k_1Tot15Jaar_97;k_15Tot2Jaar_98;k_2JaarOfLanger_99
342;Misdrijven, totaal;Totaal;55 tot 60 jaar;2014;3755;635;125;240;420;235;410;0;0;0;930;0;0;0;0;0;10;35;300;5;215;90;65;25;0;0;5;660;415;105;105;110;60;35;145;35;40;35;20;20;75;35;20;5;5;10;20;10;5;5;5;0;0;0;0;0;35;0;0;10;5;20;125;15;25;10;65;15;225;60;55;50;30;30;350;140;85;100;20;10;20;10;10;305;5;10;15;25;25;20;50;25;30;30;25;15;20;5;0
343;Misdrijven, totaal;Totaal;55 tot 60 jaar;2015;4190;675;140;265;480;240;490;0;0;0;1055;0;5;5;0;0;10;40;360;5;225;100;50;35;0;5;5;720;470;100;100;140;85;40;140;30;35;40;20;10;100;40;25;10;10;10;15;10;5;0;0;0;0;0;0;0;55;0;0;10;15;30;175;10;40;5;90;25;230;60;60;50;35;25;350;145;85;95;15;10;10;5;5;320;5;10;15;25;35;20;65;15;30;30;20;20;20;0;10
344;Misdrijven, totaal;Totaal;55 tot 60 jaar;2016;3795;505;110;190;520;275;440;0;0;0;1000;0;0;5;0;0;10;30;350;20;150;125;30;35;0;0;0;795;530;130;120;150;105;30;145;40;45;35;15;10;95;35;25;15;10;10;25;5;5;5;10;0;0;0;0;0;30;0;0;5;0;25;125;5;25;10;70;15;170;45;45;30;35;20;275;100;80;75;15;5;15;10;5;275;5;15;20;20;40;15;60;20;20;15;20;15;10;0;0
345;Misdrijven, totaal;Totaal;60 tot 65 jaar;1994;1130;410;70;60;60;25;140;0;0;0;60;0;0;0;0;0;0;15;20;0;100;50;80;20;0;0;15;80;30;0;5;10;15;0;25;5;10;5;5;0;20;5;5;5;0;5;5;0;0;0;0;0;0;0;0;0;35;0;0;15;10;10;60;25;20;10;10;0;135;60;15;40;15;0;235;90;75;55;15;0;15;5;5;150;0;0;5;20;5;10;55;0;0;35;0;15;10;0;5
346;Misdrijven, totaal;Totaal;60 tot 65 jaar;1995;1190;420;75;45;60;20;170;0;0;0;85;0;0;0;0;0;0;25;15;0;95;55;90;20;0;0;10;80;30;0;5;15;10;0;20;5;5;5;5;0;25;0;5;5;5;5;5;5;0;0;0;0;0;0;0;0;35;0;5;15;5;10;70;25;20;10;10;0;130;55;20;45;5;5;250;100;85;45;10;5;10;5;5;150;0;0;5;15;5;5;55;0;0;25;0;15;5;0;5
347;Misdrijven, totaal;Totaal;60 tot 65 jaar;1996;1335;505;85;55;40;20;185;0;0;0;85;0;0;0;0;0;0;15;15;0;120;70;110;20;0;0;10;65;25;0;5;10;5;5;10;5;5;5;0;0;25;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;35;0;0;10;5;15;85;25;35;10;10;5;170;70;30;50;20;5;290;115;95;65;15;0;10;5;0;190;0;0;5;25;10;5;60;0;5;50;0;15;10;0;0
348;Misdrijven, totaal;Totaal;60 tot 65 jaar;1997;1490;615;70;70;60;25;160;0;0;0;95;0;0;0;0;0;0;15;30;0;115;60;140;20;0;0;15;85;35;0;10;10;10;5;15;5;5;5;5;0;30;5;10;10;5;5;5;0;5;0;0;0;0;0;0;0;30;0;0;10;10;10;85;25;35;5;15;5;245;115;60;45;20;5;305;140;105;50;10;5;10;5;5;175;0;0;5;20;10;5;55;0;0;55;0;10;5;0;0
349;Misdrijven, totaal;Totaal;60 tot 65 jaar;1998;1455;560;80;55;65;25;170;0;0;0;95;0;0;0;0;0;0;25;45;0;120;50;130;25;0;0;15;90;40;0;10;15;10;5;20;0;5;5;5;0;30;5;10;5;5;5;5;0;0;0;0;0;0;0;0;0;25;0;5;10;5;10;80;25;30;10;10;0;215;105;20;50;20;10;310;125;100;65;15;5;10;5;5;170;0;0;0;10;10;10;50;5;5;60;0;10;10;0;0
350;Misdrijven, totaal;Totaal;60 tot 65 jaar;1999;1585;575;75;55;75;30;220;0;0;0;115;0;0;0;0;0;0;15;55;0;130;65;130;30;0;0;15;100;40;0;10;15;15;5;25;5;5;5;5;0;30;5;10;5;5;5;10;0;0;5;5;0;0;0;0;0;35;0;0;10;10;10;75;40;10;5;10;5;170;80;25;35;15;10;355;135;120;85;5;5;15;10;5;195;0;0;5;25;10;5;70;0;5;50;0;20;5;0;0
351;Misdrijven, totaal;Totaal;60 tot 65 jaar;2000;1625;575;85;55;65;25;225;0;0;0;145;0;0;0;0;0;0;20;50;0;125;70;150;20;0;0;10;90;40;0;5;15;10;5;20;0;10;0;10;0;25;5;10;5;0;5;5;0;0;0;0;0;0;0;0;0;30;0;0;5;15;10;90;25;25;25;10;5;180;80;30;30;15;20;355;165;100;75;15;5;10;5;5;195;0;0;5;25;10;5;65;5;5;45;0;20;10;0;0
352;Misdrijven, totaal;Totaal;60 tot 65 jaar;2001;1700;555;75;55;70;45;215;0;0;0;195;0;0;0;0;0;0;25;70;0;145;80;140;20;0;0;5;110;45;0;15;15;10;5;25;5;5;5;5;0;35;10;15;5;0;5;5;5;0;0;0;0;0;0;0;0;35;0;0;10;15;15;75;15;15;25;15;10;150;70;30;35;10;10;350;130;110;85;15;5;20;5;15;225;0;0;5;25;15;5;65;5;0;60;0;25;15;0;0
353;Misdrijven, totaal;Totaal;60 tot 65 jaar;2002;1755;580;80;55;80;40;185;0;0;0;215;0;0;0;0;0;0;15;80;0;140;100;145;25;0;0;10;120;50;0;20;15;10;10;30;10;10;10;5;5;30;5;15;10;0;5;5;5;0;0;0;0;0;0;0;0;45;0;0;20;5;20;100;15;25;15;30;15;150;55;25;20;40;10;345;145;105;75;15;0;20;10;5;240;0;0;5;30;20;10;55;5;5;65;0;25;10;0;5
354;Misdrijven, totaal;Totaal;60 tot 65 jaar;2003;2070;695;95;75;100;55;180;0;0;0;260;0;0;0;0;0;0;20;100;0;150;100;175;45;0;0;10;155;70;0;10;35;10;15;25;5;5;10;5;0;55;15;10;10;5;10;10;10;0;0;0;0;0;0;0;0;50;0;5;10;10;25;145;15;45;25;30;25;170;45;40;35;35;15;410;180;125;80;15;10;15;5;10;250;0;0;5;25;20;15;60;10;10;50;10;25;10;0;0
355;Misdrijven, totaal;Totaal;60 tot 65 jaar;2004;2330;740;105;85;105;50;225;0;0;0;330;5;0;5;0;0;0;25;120;0;195;95;180;45;0;0;20;155;50;0;15;15;10;10;30;5;10;5;5;5;50;15;15;5;10;5;20;10;5;0;0;0;0;0;0;0;55;0;0;15;15;25;120;10;35;15;30;25;210;65;60;35;35;15;435;225;110;80;10;5;30;10;20;290;0;5;5;25;25;10;70;20;20;45;10;20;15;5;0
356;Misdrijven, totaal;Totaal;60 tot 65 jaar;2005;2370;755;105;95;95;75;220;0;0;0;355;5;5;5;0;0;0;35;85;0;185;100;200;35;0;0;15;170;70;0;15;15;20;15;50;10;15;15;10;0;40;5;15;10;5;5;10;5;0;5;0;0;0;0;0;0;55;0;0;5;15;35;120;10;35;15;25;30;225;90;45;30;45;15;440;225;130;75;10;5;20;10;10;285;0;5;10;20;20;10;60;20;30;40;20;20;20;5;5
357;Misdrijven, totaal;Totaal;60 tot 65 jaar;2006;2470;760;115;125;95;75;210;0;0;0;405;5;0;5;0;0;0;40;130;0;150;100;185;60;0;0;10;170;65;0;20;20;15;10;50;10;10;20;5;5;45;20;10;10;5;5;10;10;0;0;0;0;0;0;0;0;55;0;0;20;20;15;150;20;40;15;40;35;235;65;60;50;50;10;415;190;120;75;20;5;20;10;10;250;0;0;10;20;25;15;50;20;30;20;25;20;15;5;0
358;Misdrijven, totaal;Totaal;60 tot 65 jaar;2007;2585;800;105;130;120;60;205;0;0;0;430;0;5;5;0;0;0;30;155;0;160;110;200;55;0;0;15;175;75;5;20;30;15;5;50;5;20;10;5;5;50;15;15;10;5;5;5;5;0;0;0;0;0;0;0;0;50;0;0;10;15;25;165;25;40;15;40;45;245;70;65;50;45;15;425;205;125;85;10;5;20;10;10;270;0;10;15;20;20;15;55;35;30;30;15;15;15;0;0
359;Misdrijven, totaal;Totaal;60 tot 65 jaar;2008;2740;810;125;135;150;70;210;0;0;0;440;0;0;5;0;0;5;30;185;0;185;105;195;65;0;0;25;220;95;5;15;35;20;15;55;10;20;15;5;5;60;20;20;5;5;10;10;5;0;0;0;0;0;0;0;0;45;0;0;10;5;30;190;20;55;30;50;35;225;70;55;35;40;20;455;200;140;85;20;10;20;10;10;290;5;5;10;25;20;15;65;25;25;30;20;25;20;0;5
360;Misdrijven, totaal;Totaal;60 tot 65 jaar;2009;2650;800;130;145;120;55;200;0;0;0;490;5;5;0;0;0;0;20;160;5;175;85;180;55;0;0;15;180;75;0;15;30;20;15;45;15;15;10;5;0;50;20;10;10;5;10;10;5;0;0;0;0;0;0;0;0;60;0;0;10;15;30;145;15;40;25;40;25;285;90;70;45;45;40;430;185;100;115;25;5;10;10;5;255;5;5;5;25;15;10;50;25;25;25;20;20;15;5;5
361;Misdrijven, totaal;Totaal;60 tot 65 jaar;2010;2000;580;95;130;115;65;155;0;0;0;380;0;5;0;0;0;5;30;150;0;125;55;70;30;0;0;5;180;90;0;25;30;25;10;45;10;20;5;5;5;40;15;5;10;0;10;5;0;0;0;0;0;0;0;0;0;40;0;0;5;10;25;130;5;45;35;30;15;225;75;60;35;30;25;260;90;70;80;15;5;15;5;10;180;0;5;5;10;15;5;35;20;20;25;10;10;15;0;0
362;Misdrijven, totaal;Totaal;60 tot 65 jaar;2011;1920;470;105;145;130;55;160;0;0;0;420;0;0;0;0;0;5;20;150;5;120;50;60;15;0;0;5;185;90;0;30;30;20;5;45;15;5;10;5;5;40;20;5;5;0;5;10;5;0;0;0;0;0;0;0;0;40;0;0;5;10;25;100;5;35;20;25;10;190;60;40;30;40;20;230;75;65;70;15;5;15;10;10;175;0;0;0;10;20;10;35;15;15;25;10;10;20;0;0
363;Misdrijven, totaal;Totaal;60 tot 65 jaar;2012;2005;425;100;130;145;80;180;0;0;0;455;0;0;5;0;0;0;25;185;5;140;45;65;30;0;0;5;225;110;10;30;35;30;5;55;10;15;15;15;0;50;20;10;5;5;5;10;5;0;0;0;0;0;0;0;0;25;0;0;5;5;20;80;5;15;10;40;15;160;50;40;20;25;25;245;90;65;75;10;5;10;0;5;185;0;0;5;10;20;10;40;15;30;15;15;5;10;0;0
364;Misdrijven, totaal;Totaal;60 tot 65 jaar;2013;1930;365;75;135;160;105;205;0;0;0;445;0;0;0;0;0;0;20;180;5;120;60;40;10;0;0;5;265;150;25;50;40;25;10;60;10;15;15;10;5;45;15;15;5;5;5;15;5;0;5;5;0;0;0;0;0;25;0;0;5;5;15;80;0;10;15;45;10;125;30;35;25;20;15;205;75;50;60;10;5;5;0;0;180;5;5;5;15;10;10;40;15;15;20;15;15;10;5;0
365;Misdrijven, totaal;Totaal;60 tot 65 jaar;2014;1975;365;80;120;175;115;230;0;0;0;475;0;0;0;0;0;0;15;180;5;105;55;40;15;0;0;0;285;170;35;45;45;25;20;60;5;20;20;10;5;50;15;15;10;5;5;5;0;0;0;0;0;0;0;0;0;30;0;0;5;5;25;70;5;15;10;30;10;140;30;30;35;25;15;200;90;45;50;10;0;5;5;0;155;5;10;10;15;10;5;35;10;15;15;10;5;10;0;5
366;Misdrijven, totaal;Totaal;60 tot 65 jaar;2015;2190;380;80;160;220;120;255;0;0;0;515;0;0;5;0;0;5;10;210;5;115;60;30;10;0;0;5;340;220;50;45;65;45;20;55;5;15;15;10;10;55;15;15;10;10;5;10;5;0;0;0;0;0;0;0;0;30;0;0;5;5;20;90;5;20;5;40;25;150;30;45;35;30;15;180;70;50;55;10;5;5;0;5;175;5;10;10;15;15;5;35;20;15;15;10;15;10;0;0
367;Misdrijven, totaal;Totaal;60 tot 65 jaar;2016;1990;285;75;115;220;140;240;0;0;0;515;0;0;5;0;0;5;20;165;5;80;70;25;20;0;5;5;360;250;60;60;70;35;20;55;10;25;10;5;5;50;20;15;5;5;0;5;0;0;0;0;0;0;0;0;0;25;0;0;5;0;15;65;5;15;5;35;15;90;25;25;20;15;10;170;75;45;45;5;0;10;0;5;150;0;10;10;15;15;15;25;10;10;10;5;10;10;5;0
368;Misdrijven, totaal;Totaal;65 jaar of ouder;1994;725;310;50;35;15;10;80;0;0;0;15;0;0;0;0;0;0;20;5;0;50;30;80;20;5;0;5;25;10;0;0;5;0;0;10;0;5;0;0;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;5;10;20;15;55;15;20;5;15;0;95;45;10;35;5;5;150;80;45;25;5;0;5;0;0;85;0;0;0;10;5;5;20;5;0;20;0;10;0;0;0
369;Misdrijven, totaal;Totaal;65 jaar of ouder;1995;750;320;55;40;15;15;75;0;0;0;15;0;0;0;0;0;0;10;10;5;65;30;80;10;5;0;10;30;10;0;0;5;0;5;5;0;0;0;0;0;10;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;35;0;5;10;15;5;60;20;25;5;10;0;115;45;15;45;10;5;155;70;55;25;10;0;10;5;5;95;0;0;0;10;5;5;40;0;0;15;0;10;5;0;5
370;Misdrijven, totaal;Totaal;65 jaar of ouder;1996;925;340;55;65;25;20;130;0;0;0;35;0;0;0;0;0;0;10;15;0;80;25;85;20;0;0;15;40;20;0;5;5;5;5;5;0;5;0;0;0;15;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;40;0;0;15;10;15;50;20;25;0;5;0;115;55;15;35;15;0;185;80;65;30;5;5;5;5;5;105;0;0;0;10;10;0;30;5;0;25;0;10;10;0;5
371;Misdrijven, totaal;Totaal;65 jaar of ouder;1997;990;390;55;50;40;20;150;0;0;0;30;0;0;0;0;0;0;10;25;0;75;30;80;20;5;0;15;60;30;0;10;10;5;0;10;0;0;5;0;5;15;0;5;5;0;0;5;0;0;0;0;0;0;0;0;0;25;0;0;10;5;10;70;30;20;5;10;0;170;100;30;25;15;5;175;80;50;35;5;0;5;5;0;100;0;0;5;10;5;0;25;0;0;25;0;20;5;0;0
372;Misdrijven, totaal;Totaal;65 jaar of ouder;1998;1090;415;65;65;35;15;125;0;0;0;35;0;0;0;0;0;0;15;30;0;90;45;115;10;0;0;15;50;20;0;0;15;5;0;15;0;5;5;0;0;15;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;30;0;0;15;5;10;65;25;20;10;5;5;140;80;15;30;10;5;240;95;85;45;10;0;5;5;5;135;0;0;5;10;5;0;45;0;5;35;0;15;5;0;5
373;Misdrijven, totaal;Totaal;65 jaar of ouder;1999;1095;415;50;60;30;15;145;0;0;0;70;0;0;0;0;0;0;10;45;0;95;50;100;10;0;0;10;45;20;0;5;5;10;5;5;0;5;0;0;0;15;5;0;5;5;5;0;0;0;0;0;0;0;0;0;0;20;0;0;10;0;5;65;25;25;10;5;5;130;70;15;25;10;10;240;100;90;40;10;0;5;5;0;145;0;0;0;20;10;10;50;0;0;35;0;10;5;0;0
374;Misdrijven, totaal;Totaal;65 jaar of ouder;2000;1115;420;75;55;35;15;125;0;0;0;50;0;0;0;0;0;0;15;40;0;105;35;125;10;0;0;10;50;25;0;10;5;10;0;10;5;5;0;0;0;10;0;5;0;5;0;5;0;0;0;0;0;0;0;0;0;25;0;5;5;10;5;65;20;25;10;5;0;120;65;15;30;5;5;275;115;90;55;10;0;5;5;0;135;0;0;5;15;5;10;30;0;0;30;0;25;5;0;5
375;Misdrijven, totaal;Totaal;65 jaar of ouder;2001;1145;390;80;65;35;15;130;0;0;0;75;0;0;0;0;0;0;15;50;0;100;55;95;25;0;0;10;50;25;0;10;10;0;0;15;5;5;5;0;0;10;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;5;10;15;45;10;15;5;10;0;120;65;20;20;5;10;260;105;90;55;10;0;15;5;5;155;0;5;5;15;10;5;50;5;5;35;0;20;5;0;0
376;Misdrijven, totaal;Totaal;65 jaar of ouder;2002;1125;390;60;60;35;30;120;0;0;0;90;0;0;0;0;0;0;20;60;0;95;45;95;15;0;0;10;65;25;0;10;10;5;0;20;5;5;5;5;0;20;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;25;0;0;5;5;15;75;5;25;10;20;15;110;35;20;10;30;10;235;100;75;40;10;5;10;10;0;140;0;5;0;15;10;5;40;0;5;35;0;10;10;0;5
377;Misdrijven, totaal;Totaal;65 jaar of ouder;2003;1365;445;75;90;55;30;130;0;0;0;130;0;0;0;0;0;0;25;65;0;100;65;105;30;0;0;20;85;35;0;20;10;0;5;20;5;5;5;0;5;25;5;5;10;0;0;10;5;0;0;0;0;0;0;0;0;30;0;5;10;5;15;90;10;30;15;15;20;120;35;30;20;30;10;275;120;95;45;10;5;5;5;5;165;0;5;5;20;10;10;50;5;5;30;5;15;10;0;0
378;Misdrijven, totaal;Totaal;65 jaar of ouder;2004;1415;465;85;90;45;40;140;0;0;0;130;0;0;5;0;0;0;20;85;0;100;60;120;25;0;0;10;85;30;0;10;5;10;5;20;5;5;5;5;5;30;15;10;5;0;0;5;5;0;0;0;0;0;0;0;0;45;0;0;5;5;30;90;10;15;10;35;20;130;45;25;10;35;10;275;145;70;45;10;0;15;0;10;160;0;0;0;25;10;10;40;5;15;20;15;5;10;0;0
379;Misdrijven, totaal;Totaal;65 jaar of ouder;2005;1635;520;105;90;45;30;165;0;0;0;195;0;0;0;0;0;0;15;100;0;115;60;140;40;0;0;15;80;30;0;5;10;10;0;20;0;5;10;0;0;25;5;5;5;5;5;5;0;0;0;0;0;0;0;0;0;40;0;0;15;10;15;125;15;40;10;30;30;150;35;40;25;45;5;285;130;95;35;15;5;20;15;5;175;0;0;10;15;15;5;45;10;20;20;5;20;5;5;5
380;Misdrijven, totaal;Totaal;65 jaar of ouder;2006;1705;560;100;110;40;30;170;0;0;0;210;5;0;0;0;0;0;25;95;0;120;50;140;30;0;0;20;70;35;0;15;5;5;5;15;5;5;5;5;0;20;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;50;0;0;10;10;25;130;10;30;10;40;35;165;55;40;30;30;5;305;160;95;40;5;5;10;5;10;170;0;0;5;15;15;5;45;20;15;15;5;15;10;0;0
381;Misdrijven, totaal;Totaal;65 jaar of ouder;2007;1670;520;90;125;30;50;110;0;0;0;225;0;0;0;0;0;0;30;105;0;95;80;145;45;0;0;15;80;20;0;5;10;0;5;25;5;10;5;5;0;30;5;10;10;0;5;5;0;0;0;0;0;0;0;0;0;35;0;0;0;5;25;120;15;35;10;25;30;160;40;45;25;30;15;285;140;90;45;10;5;10;0;10;170;0;5;10;20;20;10;40;20;15;10;5;10;5;5;0
382;Misdrijven, totaal;Totaal;65 jaar of ouder;2008;1635;545;85;135;40;30;115;0;0;0;230;0;0;0;0;0;0;15;100;0;110;50;130;30;0;0;20;65;30;0;5;15;5;5;10;0;5;5;0;0;20;10;5;0;0;0;5;5;0;0;0;0;0;0;0;0;35;0;0;5;15;15;130;15;40;15;35;25;180;55;50;25;35;15;275;135;90;35;5;5;5;5;0;160;0;0;5;15;10;10;45;20;15;10;10;10;10;0;0
383;Misdrijven, totaal;Totaal;65 jaar of ouder;2009;1665;530;95;160;40;35;125;0;0;0;250;0;5;0;0;0;0;25;110;0;95;50;105;35;0;0;15;75;30;0;10;10;10;5;20;0;10;5;5;5;20;10;5;5;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;10;10;15;115;10;30;30;20;20;195;60;50;25;30;25;265;110;85;65;5;5;10;5;5;145;0;0;5;10;20;10;40;15;15;10;10;5;5;0;5
384;Misdrijven, totaal;Totaal;65 jaar of ouder;2010;1570;470;105;125;65;45;125;0;0;0;235;0;0;5;0;0;0;20;115;5;120;50;60;20;5;0;10;105;50;5;10;15;15;5;30;10;5;10;5;5;25;10;5;5;0;0;5;0;0;0;0;0;0;0;0;0;25;0;0;5;10;15;115;5;35;25;35;15;165;55;50;25;25;10;255;90;65;85;10;5;10;10;5;170;0;5;5;15;20;5;30;15;15;20;10;15;10;0;0
385;Misdrijven, totaal;Totaal;65 jaar of ouder;2011;1325;380;80;110;70;30;130;0;0;0;230;0;5;0;0;0;0;15;105;0;85;35;40;5;0;0;5;100;60;5;10;25;10;10;15;5;0;5;5;0;15;10;0;5;0;0;5;0;5;0;0;0;0;0;0;0;30;0;0;5;5;20;95;10;25;25;30;5;145;45;50;15;25;10;180;60;40;60;15;5;10;5;5;115;0;5;5;5;15;0;25;15;10;10;10;10;5;0;0
386;Misdrijven, totaal;Totaal;65 jaar of ouder;2012;1440;355;110;130;60;45;135;0;0;0;255;0;0;0;0;0;0;15;135;0;90;55;45;10;0;0;0;105;50;5;15;15;10;5;25;5;10;5;5;5;25;10;5;5;0;5;5;0;0;0;0;0;0;0;0;0;25;0;0;5;0;20;80;5;15;15;35;10;155;50;55;20;15;10;190;75;45;60;15;0;15;10;5;140;0;5;10;15;15;5;30;15;15;10;10;15;5;0;0
387;Misdrijven, totaal;Totaal;65 jaar of ouder;2013;1510;330;105;140;80;50;140;0;0;0;285;0;0;0;0;0;0;10;135;5;110;50;50;5;5;0;5;130;80;25;20;25;5;10;25;10;5;5;5;0;25;5;5;5;0;5;5;5;0;0;0;0;0;0;0;0;20;0;0;0;0;10;65;5;20;10;30;0;130;45;30;30;15;10;225;90;55;60;10;5;5;0;0;160;0;5;5;15;5;10;30;20;15;20;0;5;10;5;0
388;Misdrijven, totaal;Totaal;65 jaar of ouder;2014;1515;345;75;150;90;60;165;0;0;0;295;0;0;5;0;0;0;5;155;0;90;40;25;10;0;0;0;150;95;20;20;25;15;10;30;5;10;5;5;5;15;5;5;5;0;0;10;5;5;0;0;0;0;0;0;0;20;0;0;5;0;10;70;5;20;5;35;5;145;45;35;35;20;10;175;65;40;60;15;0;10;5;5;125;0;0;5;15;15;5;30;10;15;15;5;10;5;5;0
389;Misdrijven, totaal;Totaal;65 jaar of ouder;2015;1705;385;105;190;100;65;160;0;0;0;325;0;0;0;0;0;0;15;145;5;95;60;40;10;0;0;0;165;100;20;25;30;10;10;25;5;10;5;0;5;40;15;5;5;5;5;0;0;0;0;0;0;0;0;0;0;35;0;0;10;5;20;70;0;15;0;40;15;170;50;45;40;20;10;205;85;60;45;10;5;5;5;5;155;0;5;15;5;20;10;30;10;15;15;5;10;5;0;5
390;Misdrijven, totaal;Totaal;65 jaar of ouder;2016;1615;305;85;170;100;70;170;0;0;0;355;0;0;0;0;0;5;10;170;5;65;55;30;15;0;0;5;170;95;30;15;25;20;10;30;5;5;10;5;5;35;10;10;5;5;10;10;5;0;0;0;0;0;0;0;0;20;0;0;5;0;15;80;5;25;0;45;5;110;35;30;5;25;15;175;65;55;40;5;5;5;5;0;120;0;0;10;10;15;10;20;10;10;10;5;5;5;0;0
391;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;1994;3430;2515;410;185;15;5;25;0;0;0;15;0;5;0;0;0;0;40;40;0;25;10;20;30;15;0;75;20;5;0;0;0;0;0;5;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;5;35;10;20;315;125;105;40;35;10;765;295;215;185;30;45;1495;705;260;335;150;50;280;135;145;35;0;0;0;0;0;0;15;0;0;10;0;0;0;0;0
392;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;1995;3060;2080;380;150;40;10;65;0;0;0;30;0;5;0;0;5;0;25;25;0;60;35;65;25;15;5;45;50;25;0;15;5;0;0;15;5;0;0;5;0;10;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;45;0;0;15;10;15;215;100;70;15;20;10;665;230;180;170;35;50;1300;545;275;305;120;50;235;125;110;95;0;0;0;10;5;5;30;0;5;30;0;10;5;0;0
393;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;1996;2450;1590;425;170;30;5;25;0;0;5;20;0;5;0;0;0;0;35;25;0;15;0;10;20;15;0;55;35;10;0;0;5;0;0;10;0;5;5;0;0;10;0;5;0;0;5;5;0;0;0;0;0;0;0;0;0;50;0;0;25;10;15;185;65;65;25;20;5;545;205;150;110;30;50;1005;400;180;265;120;40;230;115;115;15;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0
394;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;1997;3065;1990;425;160;35;5;60;0;0;5;50;0;0;0;0;0;0;25;25;0;70;35;50;25;15;0;95;40;15;0;5;0;5;0;10;0;0;5;5;0;10;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;35;0;0;15;10;10;200;85;60;20;30;5;890;480;205;120;40;40;1035;455;195;235;115;35;255;125;130;100;0;0;0;10;5;5;45;0;0;25;0;10;0;0;0
