ID;Gezondheid;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
359;789;Leeftijd: 50 tot 65 jaar;2012;44.0;56.0;41.0;59.0
360;789;Leeftijd: 65 jaar of ouder;2003;28.0;72.0;24.0;76.0
361;789;Leeftijd: 65 jaar of ouder;2004;27.0;73.0;23.0;77.0
362;789;Leeftijd: 65 jaar of ouder;2005;26.0;74.0;20.0;80.0
363;789;Leeftijd: 65 jaar of ouder;2006;26.0;74.0;21.0;79.0
364;789;Leeftijd: 65 jaar of ouder;2007;27.0;73.0;22.0;78.0
365;789;Leeftijd: 65 jaar of ouder;2008;24.0;76.0;22.0;78.0
366;789;Leeftijd: 65 jaar of ouder;2009;25.0;75.0;23.0;77.0
367;789;Leeftijd: 65 jaar of ouder;2010 oude methode;29.0;71.0;26.0;74.0
368;789;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;31.0;69.0;25.0;75.0
369;789;Leeftijd: 65 jaar of ouder;2012;32.0;68.0;26.0;74.0
370;789;Herkomst: autochtoon;2003;26.0;74.0;28.0;72.0
371;789;Herkomst: autochtoon;2004;25.0;75.0;27.0;73.0
372;789;Herkomst: autochtoon;2005;26.0;74.0;27.0;73.0
373;789;Herkomst: autochtoon;2006;26.0;74.0;27.0;73.0
374;789;Herkomst: autochtoon;2007;25.0;75.0;27.0;73.0
375;789;Herkomst: autochtoon;2008;24.0;76.0;25.0;75.0
376;789;Herkomst: autochtoon;2009;26.0;74.0;27.0;73.0
377;789;Herkomst: autochtoon;2010 oude methode;29.0;71.0;29.0;71.0
378;789;Herkomst: autochtoon;2010 nieuwe methode;31.0;69.0;30.0;70.0
379;789;Herkomst: autochtoon;2012;38.0;62.0;36.0;64.0
380;789;Herkomst: westerse allochtoon;2003;31.0;69.0;33.0;67.0
381;789;Herkomst: westerse allochtoon;2004;31.0;69.0;30.0;70.0
382;789;Herkomst: westerse allochtoon;2005;33.0;67.0;28.0;72.0
383;789;Herkomst: westerse allochtoon;2006;29.0;71.0;34.0;66.0
384;789;Herkomst: westerse allochtoon;2007;33.0;67.0;31.0;69.0
385;789;Herkomst: westerse allochtoon;2008;34.0;66.0;32.0;68.0
386;789;Herkomst: westerse allochtoon;2009;24.0;76.0;29.0;71.0
387;789;Herkomst: westerse allochtoon;2010 oude methode;;;;
388;789;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
389;789;Herkomst: westerse allochtoon;2012;;;;
390;789;Herkomst: niet-westerse allochtoon;2003;45.0;55.0;40.0;60.0
391;789;Herkomst: niet-westerse allochtoon;2004;48.0;52.0;46.0;54.0
392;789;Herkomst: niet-westerse allochtoon;2005;39.0;61.0;40.0;60.0
393;789;Herkomst: niet-westerse allochtoon;2006;42.0;58.0;42.0;58.0
394;789;Herkomst: niet-westerse allochtoon;2007;48.0;52.0;37.0;63.0
395;789;Herkomst: niet-westerse allochtoon;2008;44.0;56.0;39.0;61.0
396;789;Herkomst: niet-westerse allochtoon;2009;41.0;59.0;37.0;63.0
397;789;Herkomst: niet-westerse allochtoon;2010 oude methode;47.0;53.0;40.0;60.0
398;789;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;43.0;57.0;39.0;61.0
399;789;Herkomst: niet-westerse allochtoon;2012;;;;
400;1234;Totaal personen;2003;12.0;88.0;11.0;89.0
401;1234;Totaal personen;2004;11.0;89.0;11.0;89.0
402;1234;Totaal personen;2005;12.0;88.0;11.0;89.0
403;1234;Totaal personen;2006;10.0;90.0;11.0;89.0
404;1234;Totaal personen;2007;10.0;90.0;11.0;89.0
405;1234;Totaal personen;2008;10.0;90.0;10.0;90.0
406;1234;Totaal personen;2009;10.0;90.0;11.0;89.0
407;1234;Totaal personen;2010 oude methode;11.0;89.0;12.0;88.0
408;1234;Totaal personen;2010 nieuwe methode;14.0;86.0;13.0;87.0
409;1234;Totaal personen;2012;;;;
410;1234;Geslacht: mannen;2003;11.0;89.0;11.0;89.0
411;1234;Geslacht: mannen;2004;9.0;91.0;10.0;90.0
412;1234;Geslacht: mannen;2005;10.0;90.0;11.0;89.0
413;1234;Geslacht: mannen;2006;8.0;92.0;11.0;89.0
414;1234;Geslacht: mannen;2007;9.0;91.0;10.0;90.0
415;1234;Geslacht: mannen;2008;9.0;91.0;9.0;91.0
416;1234;Geslacht: mannen;2009;8.0;92.0;10.0;90.0
417;1234;Geslacht: mannen;2010 oude methode;10.0;90.0;10.0;90.0
418;1234;Geslacht: mannen;2010 nieuwe methode;12.0;88.0;12.0;88.0
419;1234;Geslacht: mannen;2012;;;;
420;1234;Geslacht: vrouwen;2003;13.0;87.0;12.0;88.0
421;1234;Geslacht: vrouwen;2004;13.0;87.0;12.0;88.0
422;1234;Geslacht: vrouwen;2005;13.0;87.0;12.0;88.0
423;1234;Geslacht: vrouwen;2006;12.0;88.0;12.0;88.0
424;1234;Geslacht: vrouwen;2007;12.0;88.0;11.0;89.0
425;1234;Geslacht: vrouwen;2008;11.0;89.0;11.0;89.0
426;1234;Geslacht: vrouwen;2009;12.0;88.0;12.0;88.0
427;1234;Geslacht: vrouwen;2010 oude methode;12.0;88.0;13.0;87.0
428;1234;Geslacht: vrouwen;2010 nieuwe methode;16.0;84.0;14.0;86.0
429;1234;Geslacht: vrouwen;2012;;;;
430;1234;Leeftijd: 18 tot 35 jaar;2003;8.0;92.0;9.0;91.0
431;1234;Leeftijd: 18 tot 35 jaar;2004;8.0;92.0;9.0;91.0
432;1234;Leeftijd: 18 tot 35 jaar;2005;8.0;92.0;10.0;90.0
433;1234;Leeftijd: 18 tot 35 jaar;2006;7.0;93.0;10.0;90.0
434;1234;Leeftijd: 18 tot 35 jaar;2007;7.0;93.0;8.0;92.0
435;1234;Leeftijd: 18 tot 35 jaar;2008;5.0;95.0;7.0;93.0
436;1234;Leeftijd: 18 tot 35 jaar;2009;7.0;93.0;9.0;91.0
437;1234;Leeftijd: 18 tot 35 jaar;2010 oude methode;7.0;93.0;9.0;91.0
438;1234;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;12.0;88.0;10.0;90.0
439;1234;Leeftijd: 18 tot 35 jaar;2012;;;;
440;1234;Leeftijd: 35 tot 50 jaar;2003;10.0;90.0;12.0;88.0
441;1234;Leeftijd: 35 tot 50 jaar;2004;10.0;90.0;12.0;88.0
442;1234;Leeftijd: 35 tot 50 jaar;2005;10.0;90.0;11.0;89.0
443;1234;Leeftijd: 35 tot 50 jaar;2006;9.0;91.0;12.0;88.0
444;1234;Leeftijd: 35 tot 50 jaar;2007;8.0;92.0;11.0;89.0
445;1234;Leeftijd: 35 tot 50 jaar;2008;10.0;90.0;11.0;89.0
446;1234;Leeftijd: 35 tot 50 jaar;2009;9.0;91.0;13.0;87.0
447;1234;Leeftijd: 35 tot 50 jaar;2010 oude methode;10.0;90.0;13.0;87.0
448;1234;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;14.0;86.0;14.0;86.0
449;1234;Leeftijd: 35 tot 50 jaar;2012;;;;
450;1234;Leeftijd: 50 tot 65 jaar;2003;13.0;87.0;11.0;89.0
451;1234;Leeftijd: 50 tot 65 jaar;2004;12.0;88.0;12.0;88.0
452;1234;Leeftijd: 50 tot 65 jaar;2005;13.0;87.0;13.0;87.0
453;1234;Leeftijd: 50 tot 65 jaar;2006;11.0;89.0;13.0;87.0
454;1234;Leeftijd: 50 tot 65 jaar;2007;12.0;88.0;12.0;88.0
455;1234;Leeftijd: 50 tot 65 jaar;2008;12.0;88.0;11.0;89.0
456;1234;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;11.0;89.0
457;1234;Leeftijd: 50 tot 65 jaar;2010 oude methode;12.0;88.0;11.0;89.0
458;1234;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;14.0;86.0;14.0;86.0
459;1234;Leeftijd: 50 tot 65 jaar;2012;;;;
460;1234;Leeftijd: 65 jaar of ouder;2003;17.0;83.0;14.0;86.0
461;1234;Leeftijd: 65 jaar of ouder;2004;16.0;84.0;12.0;88.0
462;1234;Leeftijd: 65 jaar of ouder;2005;17.0;83.0;12.0;88.0
463;1234;Leeftijd: 65 jaar of ouder;2006;14.0;86.0;11.0;89.0
464;1234;Leeftijd: 65 jaar of ouder;2007;15.0;85.0;12.0;88.0
465;1234;Leeftijd: 65 jaar of ouder;2008;14.0;86.0;11.0;89.0
466;1234;Leeftijd: 65 jaar of ouder;2009;14.0;86.0;12.0;88.0
467;1234;Leeftijd: 65 jaar of ouder;2010 oude methode;17.0;83.0;14.0;86.0
468;1234;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;19.0;81.0;15.0;85.0
469;1234;Leeftijd: 65 jaar of ouder;2012;;;;
470;1234;Herkomst: autochtoon;2003;10.0;90.0;10.0;90.0
471;1234;Herkomst: autochtoon;2004;10.0;90.0;10.0;90.0
472;1234;Herkomst: autochtoon;2005;10.0;90.0;10.0;90.0
473;1234;Herkomst: autochtoon;2006;10.0;90.0;10.0;90.0
474;1234;Herkomst: autochtoon;2007;9.0;91.0;10.0;90.0
475;1234;Herkomst: autochtoon;2008;9.0;91.0;9.0;91.0
476;1234;Herkomst: autochtoon;2009;9.0;91.0;9.0;91.0
477;1234;Herkomst: autochtoon;2010 oude methode;10.0;90.0;11.0;89.0
478;1234;Herkomst: autochtoon;2010 nieuwe methode;13.0;87.0;12.0;88.0
479;1234;Herkomst: autochtoon;2012;;;;
480;1234;Herkomst: westerse allochtoon;2003;15.0;85.0;13.0;87.0
481;1234;Herkomst: westerse allochtoon;2004;12.0;88.0;13.0;87.0
482;1234;Herkomst: westerse allochtoon;2005;14.0;86.0;12.0;88.0
483;1234;Herkomst: westerse allochtoon;2006;12.0;88.0;12.0;88.0
484;1234;Herkomst: westerse allochtoon;2007;13.0;87.0;13.0;87.0
485;1234;Herkomst: westerse allochtoon;2008;12.0;88.0;13.0;87.0
486;1234;Herkomst: westerse allochtoon;2009;11.0;89.0;15.0;85.0
487;1234;Herkomst: westerse allochtoon;2010 oude methode;15.0;85.0;15.0;85.0
488;1234;Herkomst: westerse allochtoon;2010 nieuwe methode;17.0;83.0;13.0;87.0
489;1234;Herkomst: westerse allochtoon;2012;;;;
490;1234;Herkomst: niet-westerse allochtoon;2003;26.0;74.0;23.0;77.0
491;1234;Herkomst: niet-westerse allochtoon;2004;24.0;76.0;23.0;77.0
492;1234;Herkomst: niet-westerse allochtoon;2005;24.0;76.0;22.0;78.0
493;1234;Herkomst: niet-westerse allochtoon;2006;16.0;84.0;22.0;78.0
494;1234;Herkomst: niet-westerse allochtoon;2007;21.0;79.0;17.0;83.0
495;1234;Herkomst: niet-westerse allochtoon;2008;18.0;82.0;15.0;85.0
496;1234;Herkomst: niet-westerse allochtoon;2009;18.0;82.0;22.0;78.0
497;1234;Herkomst: niet-westerse allochtoon;2010 oude methode;23.0;77.0;18.0;82.0
498;1234;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;22.0;78.0;18.0;82.0
499;1234;Herkomst: niet-westerse allochtoon;2012;;;;
500;5678;Totaal personen;2003;15.0;85.0;17.0;83.0
501;5678;Totaal personen;2004;16.0;84.0;18.0;82.0
502;5678;Totaal personen;2005;16.0;84.0;19.0;81.0
503;5678;Totaal personen;2006;15.0;85.0;18.0;82.0
504;5678;Totaal personen;2007;17.0;83.0;18.0;82.0
505;5678;Totaal personen;2008;16.0;84.0;16.0;84.0
506;5678;Totaal personen;2009;15.0;85.0;17.0;83.0
507;5678;Totaal personen;2010 oude methode;15.0;85.0;19.0;81.0
508;5678;Totaal personen;2010 nieuwe methode;20.0;80.0;21.0;79.0
509;5678;Totaal personen;2012;;;;
510;5678;Geslacht: mannen;2003;15.0;85.0;16.0;84.0
511;5678;Geslacht: mannen;2004;16.0;84.0;18.0;82.0
512;5678;Geslacht: mannen;2005;16.0;84.0;18.0;82.0
513;5678;Geslacht: mannen;2006;13.0;87.0;16.0;84.0
514;5678;Geslacht: mannen;2007;16.0;84.0;17.0;83.0
515;5678;Geslacht: mannen;2008;16.0;84.0;16.0;84.0
516;5678;Geslacht: mannen;2009;14.0;86.0;16.0;84.0
517;5678;Geslacht: mannen;2010 oude methode;12.0;88.0;17.0;83.0
518;5678;Geslacht: mannen;2010 nieuwe methode;19.0;81.0;21.0;79.0
519;5678;Geslacht: mannen;2012;;;;
520;5678;Geslacht: vrouwen;2003;16.0;84.0;18.0;82.0
521;5678;Geslacht: vrouwen;2004;16.0;84.0;19.0;81.0
522;5678;Geslacht: vrouwen;2005;17.0;83.0;21.0;79.0
523;5678;Geslacht: vrouwen;2006;18.0;82.0;20.0;80.0
524;5678;Geslacht: vrouwen;2007;18.0;82.0;20.0;80.0
525;5678;Geslacht: vrouwen;2008;16.0;84.0;16.0;84.0
526;5678;Geslacht: vrouwen;2009;17.0;83.0;18.0;82.0
527;5678;Geslacht: vrouwen;2010 oude methode;20.0;80.0;21.0;79.0
528;5678;Geslacht: vrouwen;2010 nieuwe methode;22.0;78.0;22.0;78.0
529;5678;Geslacht: vrouwen;2012;;;;
530;5678;Leeftijd: 18 tot 35 jaar;2003;12.0;88.0;14.0;86.0
531;5678;Leeftijd: 18 tot 35 jaar;2004;13.0;87.0;18.0;82.0
532;5678;Leeftijd: 18 tot 35 jaar;2005;15.0;85.0;19.0;81.0
533;5678;Leeftijd: 18 tot 35 jaar;2006;10.0;90.0;16.0;84.0
534;5678;Leeftijd: 18 tot 35 jaar;2007;14.0;86.0;15.0;85.0
535;5678;Leeftijd: 18 tot 35 jaar;2008;11.0;89.0;14.0;86.0
536;5678;Leeftijd: 18 tot 35 jaar;2009;12.0;88.0;15.0;85.0
537;5678;Leeftijd: 18 tot 35 jaar;2010 oude methode;10.0;90.0;14.0;86.0
538;5678;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;16.0;84.0;20.0;80.0
539;5678;Leeftijd: 18 tot 35 jaar;2012;;;;
540;5678;Leeftijd: 35 tot 50 jaar;2003;15.0;85.0;18.0;82.0
541;5678;Leeftijd: 35 tot 50 jaar;2004;16.0;84.0;19.0;81.0
542;5678;Leeftijd: 35 tot 50 jaar;2005;16.0;84.0;19.0;81.0
543;5678;Leeftijd: 35 tot 50 jaar;2006;16.0;84.0;19.0;81.0
544;5678;Leeftijd: 35 tot 50 jaar;2007;16.0;84.0;19.0;81.0
545;5678;Leeftijd: 35 tot 50 jaar;2008;19.0;81.0;19.0;81.0
546;5678;Leeftijd: 35 tot 50 jaar;2009;16.0;84.0;18.0;82.0
547;5678;Leeftijd: 35 tot 50 jaar;2010 oude methode;15.0;85.0;21.0;79.0
548;5678;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;21.0;79.0;21.0;79.0
549;5678;Leeftijd: 35 tot 50 jaar;2012;;;;
550;5678;Leeftijd: 50 tot 65 jaar;2003;17.0;83.0;18.0;82.0
551;5678;Leeftijd: 50 tot 65 jaar;2004;17.0;83.0;19.0;81.0
552;5678;Leeftijd: 50 tot 65 jaar;2005;18.0;82.0;21.0;79.0
553;5678;Leeftijd: 50 tot 65 jaar;2006;17.0;83.0;19.0;81.0
554;5678;Leeftijd: 50 tot 65 jaar;2007;18.0;82.0;20.0;80.0
555;5678;Leeftijd: 50 tot 65 jaar;2008;17.0;83.0;15.0;85.0
556;5678;Leeftijd: 50 tot 65 jaar;2009;16.0;84.0;17.0;83.0
557;5678;Leeftijd: 50 tot 65 jaar;2010 oude methode;19.0;81.0;24.0;76.0
558;5678;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;24.0;76.0;23.0;77.0
559;5678;Leeftijd: 50 tot 65 jaar;2012;;;;
560;5678;Leeftijd: 65 jaar of ouder;2003;23.0;77.0;20.0;80.0
561;5678;Leeftijd: 65 jaar of ouder;2004;24.0;76.0;18.0;82.0
562;5678;Leeftijd: 65 jaar of ouder;2005;16.0;84.0;15.0;85.0
563;5678;Leeftijd: 65 jaar of ouder;2006;21.0;79.0;19.0;81.0
564;5678;Leeftijd: 65 jaar of ouder;2007;23.0;77.0;24.0;76.0
565;5678;Leeftijd: 65 jaar of ouder;2008;20.0;80.0;18.0;82.0
566;5678;Leeftijd: 65 jaar of ouder;2009;23.0;77.0;20.0;80.0
567;5678;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
568;5678;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
569;5678;Leeftijd: 65 jaar of ouder;2012;;;;
570;5678;Herkomst: autochtoon;2003;13.0;87.0;15.0;85.0
571;5678;Herkomst: autochtoon;2004;14.0;86.0;16.0;84.0
572;5678;Herkomst: autochtoon;2005;13.0;87.0;17.0;83.0
573;5678;Herkomst: autochtoon;2006;12.0;88.0;15.0;85.0
574;5678;Herkomst: autochtoon;2007;14.0;86.0;17.0;83.0
575;5678;Herkomst: autochtoon;2008;13.0;87.0;14.0;86.0
576;5678;Herkomst: autochtoon;2009;14.0;86.0;15.0;85.0
577;5678;Herkomst: autochtoon;2010 oude methode;14.0;86.0;16.0;84.0
578;5678;Herkomst: autochtoon;2010 nieuwe methode;18.0;82.0;20.0;80.0
579;5678;Herkomst: autochtoon;2012;;;;
580;5678;Herkomst: westerse allochtoon;2003;20.0;80.0;20.0;80.0
581;5678;Herkomst: westerse allochtoon;2004;17.0;83.0;20.0;80.0
582;5678;Herkomst: westerse allochtoon;2005;21.0;79.0;21.0;79.0
583;5678;Herkomst: westerse allochtoon;2006;16.0;84.0;24.0;76.0
584;5678;Herkomst: westerse allochtoon;2007;21.0;79.0;23.0;77.0
585;5678;Herkomst: westerse allochtoon;2008;20.0;80.0;21.0;79.0
586;5678;Herkomst: westerse allochtoon;2009;16.0;84.0;21.0;79.0
587;5678;Herkomst: westerse allochtoon;2010 oude methode;;;;
588;5678;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
589;5678;Herkomst: westerse allochtoon;2012;;;;
590;5678;Herkomst: niet-westerse allochtoon;2003;31.0;69.0;29.0;71.0
591;5678;Herkomst: niet-westerse allochtoon;2004;36.0;64.0;37.0;63.0
592;5678;Herkomst: niet-westerse allochtoon;2005;36.0;64.0;37.0;63.0
593;5678;Herkomst: niet-westerse allochtoon;2006;33.0;67.0;38.0;62.0
594;5678;Herkomst: niet-westerse allochtoon;2007;35.0;65.0;25.0;75.0
595;5678;Herkomst: niet-westerse allochtoon;2008;35.0;65.0;28.0;72.0
596;5678;Herkomst: niet-westerse allochtoon;2009;32.0;68.0;31.0;69.0
597;5678;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
598;5678;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;34.0;66.0;26.0;74.0
599;5678;Herkomst: niet-westerse allochtoon;2012;;;;
600;12;Totaal personen;2003;;;;
601;12;Totaal personen;2004;;;;
602;12;Totaal personen;2005;19.0;81.0;17.0;83.0
603;12;Totaal personen;2006;18.0;82.0;17.0;83.0
604;12;Totaal personen;2007;18.0;82.0;17.0;83.0
605;12;Totaal personen;2008;15.0;85.0;15.0;85.0
606;12;Totaal personen;2009;16.0;84.0;16.0;84.0
607;12;Totaal personen;2010 oude methode;19.0;81.0;16.0;84.0
608;12;Totaal personen;2010 nieuwe methode;24.0;76.0;20.0;80.0
609;12;Totaal personen;2012;;;;
610;12;Geslacht: mannen;2003;;;;
611;12;Geslacht: mannen;2004;;;;
612;12;Geslacht: mannen;2005;21.0;79.0;23.0;77.0
613;12;Geslacht: mannen;2006;17.0;83.0;20.0;80.0
614;12;Geslacht: mannen;2007;18.0;82.0;20.0;80.0
615;12;Geslacht: mannen;2008;19.0;81.0;16.0;84.0
616;12;Geslacht: mannen;2009;12.0;88.0;14.0;86.0
617;12;Geslacht: mannen;2010 oude methode;16.0;84.0;13.0;87.0
618;12;Geslacht: mannen;2010 nieuwe methode;24.0;76.0;20.0;80.0
619;12;Geslacht: mannen;2012;;;;
620;12;Geslacht: vrouwen;2003;;;;
621;12;Geslacht: vrouwen;2004;;;;
622;12;Geslacht: vrouwen;2005;18.0;82.0;14.0;86.0
623;12;Geslacht: vrouwen;2006;18.0;82.0;16.0;84.0
624;12;Geslacht: vrouwen;2007;18.0;82.0;16.0;84.0
625;12;Geslacht: vrouwen;2008;14.0;86.0;15.0;85.0
626;12;Geslacht: vrouwen;2009;18.0;82.0;17.0;83.0
627;12;Geslacht: vrouwen;2010 oude methode;20.0;80.0;17.0;83.0
628;12;Geslacht: vrouwen;2010 nieuwe methode;24.0;76.0;20.0;80.0
629;12;Geslacht: vrouwen;2012;;;;
630;12;Leeftijd: 18 tot 35 jaar;2003;;;;
631;12;Leeftijd: 18 tot 35 jaar;2004;;;;
632;12;Leeftijd: 18 tot 35 jaar;2005;15.0;85.0;13.0;87.0
633;12;Leeftijd: 18 tot 35 jaar;2006;12.0;88.0;11.0;89.0
634;12;Leeftijd: 18 tot 35 jaar;2007;13.0;87.0;17.0;83.0
635;12;Leeftijd: 18 tot 35 jaar;2008;7.0;93.0;10.0;90.0
636;12;Leeftijd: 18 tot 35 jaar;2009;10.0;90.0;12.0;88.0
637;12;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
638;12;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
639;12;Leeftijd: 18 tot 35 jaar;2012;;;;
640;12;Leeftijd: 35 tot 50 jaar;2003;;;;
641;12;Leeftijd: 35 tot 50 jaar;2004;;;;
642;12;Leeftijd: 35 tot 50 jaar;2005;18.0;82.0;19.0;81.0
643;12;Leeftijd: 35 tot 50 jaar;2006;20.0;80.0;23.0;77.0
644;12;Leeftijd: 35 tot 50 jaar;2007;16.0;84.0;16.0;84.0
645;12;Leeftijd: 35 tot 50 jaar;2008;16.0;84.0;18.0;82.0
646;12;Leeftijd: 35 tot 50 jaar;2009;16.0;84.0;19.0;81.0
647;12;Leeftijd: 35 tot 50 jaar;2010 oude methode;20.0;80.0;16.0;84.0
648;12;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;24.0;76.0;23.0;77.0
649;12;Leeftijd: 35 tot 50 jaar;2012;;;;
650;12;Leeftijd: 50 tot 65 jaar;2003;;;;
651;12;Leeftijd: 50 tot 65 jaar;2004;;;;
652;12;Leeftijd: 50 tot 65 jaar;2005;21.0;79.0;25.0;75.0
653;12;Leeftijd: 50 tot 65 jaar;2006;23.0;77.0;22.0;78.0
654;12;Leeftijd: 50 tot 65 jaar;2007;23.0;77.0;19.0;81.0
655;12;Leeftijd: 50 tot 65 jaar;2008;17.0;83.0;17.0;83.0
656;12;Leeftijd: 50 tot 65 jaar;2009;18.0;82.0;13.0;87.0
657;12;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
658;12;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
659;12;Leeftijd: 50 tot 65 jaar;2012;;;;
660;12;Leeftijd: 65 jaar of ouder;2003;;;;
661;12;Leeftijd: 65 jaar of ouder;2004;;;;
662;12;Leeftijd: 65 jaar of ouder;2005;21.0;79.0;12.0;88.0
663;12;Leeftijd: 65 jaar of ouder;2006;16.0;84.0;13.0;87.0
664;12;Leeftijd: 65 jaar of ouder;2007;20.0;80.0;16.0;84.0
665;12;Leeftijd: 65 jaar of ouder;2008;18.0;82.0;16.0;84.0
666;12;Leeftijd: 65 jaar of ouder;2009;19.0;81.0;17.0;83.0
667;12;Leeftijd: 65 jaar of ouder;2010 oude methode;20.0;80.0;15.0;85.0
668;12;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;27.0;73.0;20.0;80.0
669;12;Leeftijd: 65 jaar of ouder;2012;;;;
670;12;Herkomst: autochtoon;2003;;;;
671;12;Herkomst: autochtoon;2004;;;;
672;12;Herkomst: autochtoon;2005;16.0;84.0;16.0;84.0
673;12;Herkomst: autochtoon;2006;15.0;85.0;15.0;85.0
674;12;Herkomst: autochtoon;2007;16.0;84.0;16.0;84.0
675;12;Herkomst: autochtoon;2008;15.0;85.0;15.0;85.0
676;12;Herkomst: autochtoon;2009;15.0;85.0;14.0;86.0
677;12;Herkomst: autochtoon;2010 oude methode;15.0;85.0;15.0;85.0
678;12;Herkomst: autochtoon;2010 nieuwe methode;24.0;76.0;19.0;81.0
679;12;Herkomst: autochtoon;2012;;;;
680;12;Herkomst: westerse allochtoon;2003;;;;
681;12;Herkomst: westerse allochtoon;2004;;;;
682;12;Herkomst: westerse allochtoon;2005;;;;
683;12;Herkomst: westerse allochtoon;2006;;;;
684;12;Herkomst: westerse allochtoon;2007;;;;
685;12;Herkomst: westerse allochtoon;2008;;;;
686;12;Herkomst: westerse allochtoon;2009;;;;
687;12;Herkomst: westerse allochtoon;2010 oude methode;;;;
688;12;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
689;12;Herkomst: westerse allochtoon;2012;;;;
690;12;Herkomst: niet-westerse allochtoon;2003;;;;
691;12;Herkomst: niet-westerse allochtoon;2004;;;;
692;12;Herkomst: niet-westerse allochtoon;2005;28.0;72.0;22.0;78.0
693;12;Herkomst: niet-westerse allochtoon;2006;24.0;76.0;24.0;76.0
694;12;Herkomst: niet-westerse allochtoon;2007;27.0;73.0;20.0;80.0
695;12;Herkomst: niet-westerse allochtoon;2008;17.0;83.0;15.0;85.0
696;12;Herkomst: niet-westerse allochtoon;2009;20.0;80.0;22.0;78.0
697;12;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
698;12;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
699;12;Herkomst: niet-westerse allochtoon;2012;;;;
700;34;Totaal personen;2003;;;;
701;34;Totaal personen;2004;;;;
702;34;Totaal personen;2005;10.0;90.0;12.0;88.0
703;34;Totaal personen;2006;9.0;91.0;12.0;88.0
704;34;Totaal personen;2007;9.0;91.0;11.0;89.0
705;34;Totaal personen;2008;9.0;91.0;10.0;90.0
706;34;Totaal personen;2009;8.0;92.0;10.0;90.0
707;34;Totaal personen;2010 oude methode;9.0;91.0;11.0;89.0
708;34;Totaal personen;2010 nieuwe methode;14.0;86.0;12.0;88.0
709;34;Totaal personen;2012;;;;
710;34;Geslacht: mannen;2003;;;;
711;34;Geslacht: mannen;2004;;;;
712;34;Geslacht: mannen;2005;9.0;91.0;11.0;89.0
713;34;Geslacht: mannen;2006;8.0;92.0;11.0;89.0
714;34;Geslacht: mannen;2007;8.0;92.0;10.0;90.0
715;34;Geslacht: mannen;2008;9.0;91.0;9.0;91.0
716;34;Geslacht: mannen;2009;7.0;93.0;10.0;90.0
717;34;Geslacht: mannen;2010 oude methode;8.0;92.0;11.0;89.0
718;34;Geslacht: mannen;2010 nieuwe methode;13.0;87.0;12.0;88.0
719;34;Geslacht: mannen;2012;;;;
720;34;Geslacht: vrouwen;2003;;;;
721;34;Geslacht: vrouwen;2004;;;;
722;34;Geslacht: vrouwen;2005;11.0;89.0;13.0;87.0
723;34;Geslacht: vrouwen;2006;11.0;89.0;12.0;88.0
724;34;Geslacht: vrouwen;2007;10.0;90.0;12.0;88.0
725;34;Geslacht: vrouwen;2008;9.0;91.0;10.0;90.0
726;34;Geslacht: vrouwen;2009;9.0;91.0;10.0;90.0
727;34;Geslacht: vrouwen;2010 oude methode;9.0;91.0;11.0;89.0
728;34;Geslacht: vrouwen;2010 nieuwe methode;15.0;85.0;13.0;87.0
729;34;Geslacht: vrouwen;2012;;;;
730;34;Leeftijd: 18 tot 35 jaar;2003;;;;
731;34;Leeftijd: 18 tot 35 jaar;2004;;;;
732;34;Leeftijd: 18 tot 35 jaar;2005;8.0;92.0;11.0;89.0
733;34;Leeftijd: 18 tot 35 jaar;2006;7.0;93.0;12.0;88.0
734;34;Leeftijd: 18 tot 35 jaar;2007;7.0;93.0;10.0;90.0
735;34;Leeftijd: 18 tot 35 jaar;2008;6.0;94.0;8.0;92.0
736;34;Leeftijd: 18 tot 35 jaar;2009;6.0;94.0;9.0;91.0
