ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Perioden;TotaalBIGGeregistreerd_1;TotaalBekendeArbeidspositie_2;TotaalWerkzaam_3;WerkzaamInDeZorg_4;WerkzaamInZorgverwanteTakken_5;Uitzendbranche_6;WerkzaamBuitenDeZorg_7;WerkkringOnbekend_8;Werknemer_9;Zelfstandige_10;WerknemerEnZelfstandige_11;EenArbeidsbetrekking_12;TweeArbeidsbetrekkingen_13;DrieOfMeerArbeidsbetrekkingen_14;NietWerkzaam_15;OnbekendeArbeidspositie_16;NietWonendEnNietWerkendInNederland_17
1146;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgeneeskunde";2020;1590.0;1560.0;1480.0;1215.0;75.0;5.0;170.0;20.0;715.0;620.0;145.0;1290.0;180.0;10.0;80.0;10.0;20.0
1147;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgeneeskunde";2021;1535.0;1510.0;1445.0;1190.0;70.0;5.0;165.0;15.0;690.0;605.0;145.0;1250.0;175.0;20.0;65.0;10.0;15.0
1148;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgeneeskunde";2022;1540.0;1520.0;1440.0;1175.0;70.0;0.0;180.0;15.0;680.0;635.0;125.0;1265.0;165.0;15.0;80.0;10.0;15.0
1149;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgeneeskunde";2023;1565.0;1540.0;1445.0;1175.0;70.0;5.0;180.0;20.0;670.0;650.0;130.0;1270.0;155.0;20.0;95.0;10.0;15.0
1150;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";1999;115.0;115.0;110.0;95.0;5.0;0.0;5.0;0.0;105.0;5.0;5.0;100.0;10.0;0.0;5.0;0.0;0.0
1151;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2000;175.0;175.0;175.0;145.0;15.0;0.0;15.0;5.0;165.0;5.0;5.0;165.0;10.0;5.0;5.0;0.0;0.0
1152;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2001;190.0;190.0;185.0;155.0;20.0;0.0;5.0;5.0;150.0;10.0;30.0;150.0;35.0;5.0;5.0;0.0;0.0
1153;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2002;190.0;190.0;185.0;150.0;20.0;0.0;10.0;5.0;135.0;15.0;35.0;145.0;35.0;5.0;5.0;0.0;0.0
1154;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2003;105.0;105.0;105.0;75.0;10.0;5.0;15.0;5.0;60.0;20.0;30.0;70.0;30.0;5.0;5.0;0.0;0.0
1155;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2004;105.0;105.0;105.0;70.0;15.0;5.0;10.0;5.0;50.0;25.0;30.0;70.0;30.0;5.0;5.0;0.0;0.0
1156;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2005;125.0;125.0;125.0;80.0;15.0;5.0;15.0;10.0;60.0;30.0;30.0;85.0;30.0;5.0;5.0;0.0;0.0
1157;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2006;145.0;145.0;140.0;80.0;40.0;5.0;20.0;5.0;65.0;45.0;30.0;100.0;35.0;5.0;5.0;0.0;0.0
1158;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2007;130.0;130.0;125.0;75.0;30.0;5.0;15.0;5.0;55.0;45.0;25.0;95.0;25.0;5.0;5.0;0.0;0.0
1159;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2008;120.0;120.0;115.0;65.0;25.0;5.0;20.0;5.0;45.0;50.0;20.0;90.0;25.0;5.0;5.0;0.0;0.0
1160;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2009;90.0;90.0;90.0;50.0;15.0;5.0;15.0;5.0;25.0;45.0;20.0;65.0;20.0;5.0;5.0;0.0;0.0
1161;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2010;80.0;80.0;75.0;55.0;10.0;5.0;5.0;5.0;20.0;40.0;15.0;55.0;15.0;5.0;5.0;0.0;0.0
1162;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2011;75.0;75.0;70.0;50.0;10.0;0.0;10.0;5.0;20.0;45.0;10.0;60.0;10.0;5.0;5.0;0.0;0.0
1163;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2012;75.0;75.0;70.0;55.0;10.0;0.0;5.0;5.0;20.0;45.0;10.0;60.0;10.0;5.0;5.0;0.0;0.0
1164;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2013;70.0;70.0;70.0;50.0;10.0;0.0;5.0;0.0;20.0;40.0;10.0;55.0;10.0;5.0;0.0;0.0;0.0
1165;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2014;70.0;70.0;70.0;45.0;15.0;0.0;5.0;0.0;20.0;35.0;15.0;50.0;15.0;5.0;0.0;0.0;0.0
1166;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2015;65.0;65.0;65.0;40.0;15.0;0.0;10.0;0.0;15.0;40.0;10.0;50.0;10.0;0.0;0.0;0.0;0.0
1167;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2016;75.0;75.0;75.0;45.0;20.0;0.0;10.0;0.0;20.0;45.0;10.0;60.0;10.0;0.0;0.0;0.0;0.0
1168;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2017;75.0;75.0;75.0;45.0;15.0;0.0;15.0;0.0;15.0;45.0;15.0;60.0;15.0;0.0;0.0;0.0;0.0
1169;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2018;70.0;70.0;70.0;45.0;15.0;0.0;10.0;0.0;15.0;45.0;10.0;55.0;15.0;0.0;0.0;0.0;0.0
1170;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2019;65.0;65.0;65.0;45.0;10.0;0.0;15.0;0.0;15.0;40.0;10.0;55.0;5.0;0.0;0.0;0.0;0.0
1171;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2020;65.0;65.0;65.0;40.0;10.0;0.0;15.0;0.0;15.0;40.0;10.0;55.0;10.0;0.0;5.0;0.0;0.0
1172;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2021;65.0;65.0;65.0;45.0;10.0;0.0;10.0;0.0;15.0;35.0;10.0;50.0;15.0;0.0;5.0;0.0;0.0
1173;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2022;70.0;70.0;65.0;45.0;10.0;0.0;10.0;0.0;15.0;40.0;10.0;55.0;10.0;0.0;0.0;0.0;0.0
1174;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";2023;70.0;70.0;70.0;45.0;10.0;0.0;10.0;0.0;20.0;40.0;10.0;60.0;10.0;0.0;0.0;0.0;0.0
1175;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";1999;1010.0;990.0;940.0;550.0;280.0;10.0;100.0;5.0;875.0;20.0;50.0;825.0;105.0;15.0;45.0;15.0;10.0
1176;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2000;1055.0;1025.0;975.0;575.0;300.0;5.0;95.0;5.0;885.0;25.0;65.0;845.0;110.0;15.0;55.0;15.0;15.0
1177;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2001;1060.0;1035.0;995.0;600.0;315.0;5.0;65.0;10.0;715.0;45.0;230.0;700.0;255.0;40.0;45.0;15.0;10.0
1178;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2002;1075.0;1055.0;990.0;610.0;305.0;5.0;60.0;15.0;725.0;55.0;210.0;715.0;225.0;50.0;60.0;15.0;5.0
1179;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2003;1070.0;1050.0;1000.0;640.0;270.0;5.0;60.0;25.0;705.0;65.0;230.0;680.0;265.0;55.0;50.0;15.0;5.0
1180;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2004;1105.0;1085.0;1020.0;715.0;220.0;5.0;60.0;20.0;740.0;60.0;220.0;715.0;260.0;50.0;65.0;10.0;5.0
1181;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2005;1070.0;1050.0;1010.0;710.0;225.0;5.0;55.0;20.0;700.0;55.0;255.0;690.0;275.0;45.0;40.0;10.0;10.0
1182;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2006;1000.0;980.0;945.0;635.0;195.0;0.0;85.0;30.0;670.0;65.0;210.0;680.0;220.0;40.0;35.0;10.0;10.0
1183;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2007;990.0;965.0;935.0;610.0;220.0;5.0;75.0;30.0;660.0;70.0;205.0;670.0;225.0;35.0;30.0;10.0;10.0
1184;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2008;970.0;950.0;915.0;635.0;185.0;5.0;70.0;15.0;635.0;65.0;215.0;640.0;225.0;45.0;35.0;10.0;10.0
1185;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2009;930.0;915.0;875.0;600.0;185.0;5.0;70.0;15.0;615.0;70.0;195.0;620.0;215.0;40.0;35.0;5.0;10.0
1186;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2010;910.0;895.0;855.0;600.0;160.0;10.0;65.0;20.0;590.0;70.0;190.0;595.0;220.0;40.0;40.0;5.0;10.0
1187;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2011;875.0;860.0;825.0;575.0;140.0;5.0;90.0;15.0;555.0;75.0;190.0;570.0;215.0;35.0;35.0;5.0;10.0
1188;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2012;855.0;840.0;805.0;555.0;135.0;5.0;100.0;10.0;575.0;80.0;150.0;585.0;180.0;40.0;35.0;5.0;10.0
1189;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2013;850.0;830.0;790.0;555.0;115.0;5.0;95.0;20.0;580.0;85.0;120.0;605.0;165.0;20.0;40.0;5.0;15.0
1190;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2014;715.0;705.0;655.0;435.0;125.0;5.0;70.0;15.0;535.0;35.0;85.0;515.0;125.0;20.0;50.0;5.0;10.0
1191;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2015;690.0;675.0;635.0;390.0;155.0;5.0;80.0;5.0;525.0;30.0;80.0;495.0;115.0;20.0;40.0;5.0;10.0
1192;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2016;665.0;655.0;615.0;390.0;140.0;5.0;75.0;10.0;495.0;30.0;90.0;475.0;125.0;20.0;40.0;0.0;10.0
1193;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2017;665.0;655.0;615.0;370.0;160.0;0.0;75.0;10.0;495.0;30.0;85.0;475.0;125.0;15.0;40.0;0.0;10.0
1194;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2018;670.0;660.0;615.0;345.0;175.0;5.0;80.0;10.0;505.0;30.0;80.0;475.0;130.0;10.0;45.0;0.0;10.0
1195;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2019;680.0;670.0;610.0;340.0;175.0;5.0;80.0;10.0;505.0;30.0;75.0;475.0;125.0;10.0;60.0;0.0;10.0
1196;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2020;700.0;690.0;635.0;365.0;175.0;5.0;75.0;10.0;510.0;35.0;90.0;485.0;135.0;10.0;55.0;0.0;10.0
1197;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2021;680.0;670.0;625.0;355.0;165.0;10.0;85.0;10.0;500.0;30.0;95.0;475.0;135.0;15.0;45.0;0.0;10.0
1198;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2022;680.0;670.0;615.0;350.0;165.0;5.0;90.0;5.0;505.0;25.0;85.0;470.0;130.0;15.0;55.0;0.0;10.0
1199;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";2023;670.0;660.0;610.0;345.0;160.0;5.0;90.0;10.0;495.0;30.0;85.0;475.0;120.0;15.0;50.0;0.0;10.0
1200;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";1999;935.0;925.0;870.0;300.0;505.0;5.0;45.0;5.0;815.0;20.0;35.0;810.0;55.0;5.0;55.0;5.0;5.0
1201;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2000;925.0;910.0;855.0;265.0;515.0;10.0;60.0;10.0;770.0;35.0;50.0;785.0;70.0;5.0;55.0;10.0;5.0
1202;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2001;880.0;865.0;825.0;220.0;530.0;10.0;55.0;15.0;595.0;80.0;145.0;650.0;150.0;25.0;40.0;10.0;5.0
1203;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2002;870.0;855.0;820.0;190.0;560.0;10.0;35.0;20.0;580.0;75.0;165.0;625.0;175.0;20.0;40.0;5.0;5.0
1204;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2003;865.0;855.0;830.0;150.0;595.0;5.0;65.0;10.0;600.0;80.0;150.0;650.0;150.0;25.0;30.0;5.0;5.0
1205;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2004;840.0;825.0;805.0;135.0;620.0;5.0;30.0;10.0;605.0;70.0;125.0;650.0;140.0;15.0;20.0;5.0;5.0
1206;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2005;840.0;825.0;795.0;95.0;650.0;5.0;30.0;10.0;605.0;65.0;125.0;640.0;135.0;20.0;30.0;10.0;5.0
1207;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2006;880.0;865.0;830.0;85.0;700.0;5.0;35.0;10.0;660.0;60.0;115.0;690.0;125.0;20.0;30.0;10.0;5.0
1208;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2007;940.0;910.0;875.0;100.0;720.0;5.0;35.0;15.0;690.0;65.0;115.0;720.0;140.0;15.0;35.0;20.0;10.0
1209;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2008;945.0;910.0;875.0;95.0;735.0;5.0;35.0;5.0;705.0;60.0;110.0;735.0;130.0;10.0;35.0;25.0;10.0
1210;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2009;970.0;925.0;885.0;80.0;740.0;5.0;50.0;10.0;710.0;65.0;110.0;745.0;130.0;10.0;40.0;30.0;10.0
1211;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2010;955.0;915.0;860.0;70.0;730.0;5.0;45.0;10.0;675.0;65.0;120.0;710.0;140.0;10.0;60.0;30.0;10.0
1212;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2011;925.0;885.0;840.0;85.0;715.0;5.0;30.0;5.0;655.0;65.0;120.0;695.0;135.0;10.0;45.0;30.0;10.0
1213;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2012;935.0;895.0;845.0;95.0;710.0;0.0;30.0;5.0;675.0;75.0;95.0;715.0;120.0;10.0;45.0;30.0;10.0
1214;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2013;910.0;870.0;820.0;85.0;685.0;0.0;40.0;5.0;660.0;80.0;80.0;715.0;95.0;10.0;55.0;30.0;10.0
1215;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2014;920.0;880.0;825.0;105.0;685.0;0.0;30.0;5.0;650.0;85.0;90.0;715.0;105.0;10.0;55.0;30.0;10.0
1216;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2015;900.0;865.0;815.0;105.0;660.0;0.0;40.0;5.0;630.0;95.0;90.0;700.0;110.0;5.0;50.0;30.0;10.0
1217;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2016;890.0;855.0;795.0;105.0;645.0;0.0;40.0;5.0;605.0;95.0;95.0;685.0;100.0;10.0;65.0;30.0;5.0
1218;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2017;890.0;855.0;795.0;110.0;625.0;5.0;55.0;5.0;610.0;105.0;85.0;695.0;95.0;5.0;55.0;30.0;5.0
1219;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2018;885.0;855.0;805.0;120.0;610.0;5.0;50.0;20.0;590.0;120.0;90.0;695.0;105.0;5.0;50.0;25.0;5.0
1220;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2019;915.0;890.0;830.0;140.0;620.0;0.0;65.0;5.0;605.0;125.0;100.0;715.0;115.0;5.0;60.0;20.0;5.0
1221;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2020;950.0;920.0;830.0;150.0;610.0;0.0;60.0;10.0;595.0;140.0;100.0;715.0;115.0;5.0;90.0;20.0;5.0
1222;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2021;930.0;905.0;815.0;145.0;595.0;0.0;65.0;10.0;580.0;140.0;95.0;700.0;105.0;10.0;90.0;20.0;5.0
1223;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2022;910.0;890.0;800.0;140.0;575.0;0.0;70.0;10.0;560.0;145.0;95.0;680.0;105.0;10.0;90.0;15.0;5.0
1224;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; verzekeringsgeneeskunde";2023;880.0;860.0;795.0;130.0;570.0;0.0;85.0;15.0;560.0;140.0;100.0;675.0;115.0;5.0;65.0;15.0;5.0
1225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;1999;28835.0;26610.0;22530.0;17995.0;1080.0;480.0;2905.0;70.0;13000.0;7935.0;1595.0;18995.0;3175.0;365.0;4075.0;1495.0;725.0
1226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2000;30000.0;27530.0;23610.0;18700.0;1185.0;500.0;3145.0;80.0;13825.0;8125.0;1665.0;19895.0;3315.0;395.0;3920.0;1660.0;815.0
1227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2001;31130.0;28460.0;25730.0;19345.0;1240.0;440.0;3340.0;1360.0;13815.0;9125.0;2790.0;20475.0;4525.0;730.0;2730.0;1805.0;865.0
1228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2002;32350.0;29350.0;26545.0;19930.0;1400.0;380.0;3530.0;1310.0;14430.0;9270.0;2845.0;21185.0;4670.0;690.0;2800.0;2045.0;955.0
1229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2003;33540.0;30210.0;27085.0;20330.0;1475.0;330.0;3655.0;1300.0;14865.0;9405.0;2815.0;21815.0;4620.0;655.0;3125.0;2280.0;1050.0
1230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2004;34780.0;31105.0;27565.0;20325.0;1565.0;420.0;3810.0;1450.0;15320.0;9460.0;2785.0;22265.0;4670.0;630.0;3540.0;2490.0;1190.0
1231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2005;35985.0;32060.0;28485.0;20950.0;1555.0;430.0;4045.0;1510.0;15675.0;9670.0;3140.0;22570.0;5125.0;790.0;3575.0;2610.0;1315.0
1232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2006;37265.0;33055.0;29460.0;21850.0;1590.0;480.0;4170.0;1370.0;16185.0;10090.0;3190.0;23135.0;5415.0;910.0;3595.0;2715.0;1495.0
1233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2007;38635.0;34230.0;30460.0;23500.0;1670.0;435.0;3465.0;1390.0;17175.0;10175.0;3110.0;24255.0;5460.0;750.0;3770.0;2795.0;1610.0
1234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2008;39950.0;35340.0;31450.0;24405.0;1710.0;405.0;3625.0;1305.0;17820.0;10410.0;3220.0;25285.0;5495.0;675.0;3895.0;2875.0;1735.0
1235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2009;41255.0;36460.0;32635.0;25445.0;1785.0;355.0;3785.0;1260.0;18675.0;10705.0;3255.0;26400.0;5575.0;660.0;3825.0;2970.0;1825.0
1236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2010;42690.0;37725.0;33535.0;26365.0;1825.0;355.0;3775.0;1215.0;19390.0;10815.0;3330.0;27285.0;5595.0;650.0;4190.0;3135.0;1830.0
1237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2011;44290.0;39090.0;34905.0;27700.0;1880.0;310.0;3855.0;1165.0;20350.0;11245.0;3315.0;28560.0;5660.0;690.0;4180.0;3255.0;1945.0
1238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2012;45800.0;40385.0;35680.0;28315.0;1885.0;290.0;4005.0;1185.0;21395.0;11415.0;2870.0;29530.0;5470.0;680.0;4705.0;3360.0;2055.0
1239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2013;47250.0;41595.0;36315.0;28835.0;1895.0;340.0;4160.0;1085.0;21990.0;11380.0;2815.0;30305.0;5350.0;665.0;5280.0;3440.0;2210.0
1240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2014;33390.0;31860.0;30650.0;26760.0;770.0;270.0;2130.0;720.0;18390.0;9750.0;2460.0;25050.0;4930.0;675.0;1210.0;970.0;560.0
1241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2015;34710.0;33170.0;31635.0;27495.0;835.0;300.0;2230.0;775.0;19060.0;10085.0;2485.0;25935.0;5040.0;660.0;1535.0;850.0;690.0
1242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2016;36100.0;34485.0;32630.0;28215.0;875.0;255.0;2265.0;1020.0;19695.0;10265.0;2655.0;26785.0;5150.0;695.0;1855.0;845.0;770.0
1243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2017;37155.0;35640.0;33470.0;29055.0;875.0;280.0;2270.0;995.0;20275.0;10535.0;2660.0;27625.0;5220.0;620.0;2170.0;710.0;805.0
1244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2018;38140.0;36740.0;34395.0;29775.0;970.0;295.0;2420.0;935.0;20950.0;10680.0;2765.0;28480.0;5335.0;580.0;2350.0;630.0;765.0
1245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2019;35110.0;34200.0;33190.0;29420.0;835.0;240.0;2110.0;590.0;20660.0;9820.0;2710.0;27495.0;5140.0;555.0;1010.0;335.0;570.0
1246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2020;36290.0;35320.0;33925.0;29800.0;915.0;250.0;2280.0;675.0;21190.0;10010.0;2725.0;28330.0;5070.0;530.0;1395.0;345.0;625.0
1247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2021;37715.0;36630.0;34795.0;30470.0;1050.0;235.0;2405.0;640.0;21730.0;10240.0;2825.0;29205.0;5085.0;500.0;1835.0;350.0;735.0
1248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2022;38940.0;37790.0;35335.0;30705.0;1195.0;210.0;2535.0;685.0;22040.0;10420.0;2875.0;29730.0;5145.0;455.0;2455.0;345.0;805.0
1249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal fysiotherapeuten;2023;35675.0;34955.0;33535.0;29710.0;1065.0;165.0;2130.0;465.0;21325.0;9345.0;2860.0;28080.0;4995.0;455.0;1420.0;160.0;555.0
1250;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;1999;28670.0;26450.0;22395.0;17885.0;1070.0;480.0;2890.0;70.0;12895.0;7915.0;1585.0;18885.0;3150.0;360.0;4055.0;1495.0;725.0
1251;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2000;29825.0;27360.0;23460.0;18575.0;1175.0;500.0;3125.0;80.0;13705.0;8105.0;1650.0;19775.0;3295.0;390.0;3900.0;1660.0;810.0
1252;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2001;30945.0;28280.0;25570.0;19215.0;1235.0;440.0;3325.0;1360.0;13695.0;9100.0;2775.0;20350.0;4495.0;725.0;2710.0;1805.0;860.0
1253;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2002;32160.0;29165.0;26385.0;19805.0;1390.0;375.0;3510.0;1310.0;14315.0;9235.0;2830.0;21055.0;4645.0;685.0;2780.0;2045.0;950.0
1254;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2003;33345.0;30020.0;26915.0;20195.0;1460.0;330.0;3635.0;1295.0;14740.0;9375.0;2800.0;21680.0;4590.0;645.0;3100.0;2280.0;1045.0
1255;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2004;34575.0;30905.0;27395.0;20180.0;1550.0;420.0;3800.0;1445.0;15200.0;9430.0;2765.0;22130.0;4635.0;625.0;3510.0;2490.0;1180.0
1256;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2005;35760.0;31845.0;28295.0;20790.0;1540.0;425.0;4035.0;1505.0;15545.0;9635.0;3115.0;22425.0;5085.0;785.0;3550.0;2605.0;1305.0
1257;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2006;37030.0;32825.0;29255.0;21675.0;1575.0;480.0;4155.0;1370.0;16035.0;10055.0;3165.0;22980.0;5375.0;900.0;3570.0;2715.0;1485.0
1258;Totaal mannen en vrouwen;Totaal leeftijd;Fysiotherapeut;2007;38375.0;33980.0;30230.0;23305.0;1655.0;435.0;3455.0;1385.0;17015.0;10140.0;3080.0;24075.0;5410.0;745.0;3750.0;2795.0;1600.0
