ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Regiokenmerken;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
981;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2010/'11;238770.0;9170.0;229590.0;3.8
982;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2011/'12;232470.0;8730.0;223740.0;3.8
983;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2012/'13 Oude methode;242970.0;7900.0;235070.0;3.3
984;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2012/'13 Nieuwe methode;241720.0;6970.0;234750.0;2.9
985;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2013/'14;251910.0;6560.0;245360.0;2.6
986;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2014/'15;277900.0;7100.0;270800.0;2.6
987;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2015/'16;289080.0;6980.0;282100.0;2.4
988;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2016/'17;291960.0;7370.0;284590.0;2.5
989;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten >= 100 000 inwoners (overig);2017/'18;291750.0;7760.0;283990.0;2.7
990;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2004/'05;876520.0;35440.0;841070.0;4.0
991;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2005/'06;937060.0;33620.0;903440.0;3.6
992;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2006/'07;946330.0;32150.0;914180.0;3.4
993;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2007/'08;947660.0;29760.0;917900.0;3.1
994;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2008/'09;945020.0;26920.0;918100.0;2.8
995;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2009/'10;945560.0;26550.0;919010.0;2.8
996;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2010/'11;938430.0;25100.0;913340.0;2.7
997;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2011/'12;949700.0;24820.0;924880.0;2.6
998;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2012/'13 Oude methode;943200.0;21800.0;921400.0;2.3
999;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2012/'13 Nieuwe methode;939190.0;18780.0;920410.0;2.0
1000;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2013/'14;936980.0;17290.0;919680.0;1.8
1001;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2014/'15;919460.0;16140.0;903320.0;1.8
1002;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2015/'16;914680.0;15500.0;899180.0;1.7
1003;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2016/'17;916420.0;16140.0;900290.0;1.8
1004;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Gemeenten < 100 000 inwoners;2017/'18;908980.0;17380.0;891600.0;1.9
1005;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2004/'05;10.0;;;
1006;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2005/'06;0.0;0.0;0.0;0.0
1007;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2006/'07;220.0;10.0;210.0;5.9
1008;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2007/'08;0.0;0.0;0.0;0.0
1009;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2008/'09;0.0;0.0;0.0;0.0
1010;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2009/'10;110.0;;100.0;
1011;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2010/'11;100.0;20.0;90.0;14.7
1012;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2011/'12;70.0;;70.0;
1013;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2012/'13 Oude methode;40.0;;40.0;
1014;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2012/'13 Nieuwe methode;40.0;;40.0;
1015;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2013/'14;0.0;0.0;0.0;0.0
1016;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2014/'15;0.0;0.0;0.0;0.0
1017;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2015/'16;0.0;0.0;0.0;0.0
1018;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2016/'17;0.0;0.0;0.0;0.0
1019;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Woonregio onbekend;2017/'18;0.0;0.0;0.0;0.0
1020;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2004/'05;124930.0;4510.0;120420.0;3.6
1021;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2005/'06;138550.0;4760.0;133800.0;3.4
1022;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2006/'07;139810.0;4470.0;135340.0;3.2
1023;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2007/'08;139900.0;4160.0;135750.0;3.0
1024;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2008/'09;139600.0;3580.0;136020.0;2.6
1025;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2009/'10;140190.0;3550.0;136650.0;2.5
1026;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2010/'11;140630.0;3500.0;137130.0;2.5
1027;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2011/'12;141550.0;3410.0;138140.0;2.4
1028;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2012/'13 Oude methode;142650.0;3070.0;139580.0;2.2
1029;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2012/'13 Nieuwe methode;142080.0;2670.0;139400.0;1.9
1030;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2013/'14;143100.0;2450.0;140650.0;1.7
1031;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2014/'15;144290.0;2260.0;142030.0;1.6
1032;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2015/'16;145230.0;2230.0;143000.0;1.5
1033;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2016/'17;145650.0;2470.0;143180.0;1.7
1034;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Noord-Nederland (LD);2017/'18;144260.0;2670.0;141590.0;1.8
1035;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2004/'05;279280.0;11300.0;267980.0;4.0
1036;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2005/'06;294620.0;10250.0;284370.0;3.5
1037;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2006/'07;298450.0;10300.0;288150.0;3.5
1038;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2007/'08;298990.0;9460.0;289530.0;3.2
1039;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2008/'09;298740.0;8800.0;289940.0;2.9
1040;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2009/'10;299550.0;8720.0;290830.0;2.9
1041;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2010/'11;299660.0;8440.0;291220.0;2.8
1042;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2011/'12;301510.0;8400.0;293120.0;2.8
1043;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2012/'13 Oude methode;303630.0;7260.0;296370.0;2.4
1044;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2012/'13 Nieuwe methode;302210.0;6250.0;295960.0;2.1
1045;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2013/'14;305460.0;5660.0;299800.0;1.9
1046;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2014/'15;308470.0;5580.0;302890.0;1.8
1047;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2015/'16;312060.0;5330.0;306730.0;1.7
1048;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2016/'17;314760.0;5650.0;309100.0;1.8
1049;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Oost-Nederland (LD);2017/'18;314130.0;6320.0;307820.0;2.0
1050;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2004/'05;541380.0;27370.0;514010.0;5.1
1051;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2005/'06;586840.0;27600.0;559240.0;4.7
1052;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2006/'07;592640.0;26700.0;565940.0;4.5
1053;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2007/'08;593760.0;25330.0;568440.0;4.3
1054;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2008/'09;590710.0;22170.0;568540.0;3.8
1055;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2009/'10;592690.0;21860.0;570840.0;3.7
1056;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2010/'11;595200.0;21140.0;574060.0;3.6
1057;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2011/'12;599740.0;20300.0;579450.0;3.4
1058;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2012/'13 Oude methode;603040.0;18430.0;584600.0;3.1
1059;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2012/'13 Nieuwe methode;600170.0;16280.0;583890.0;2.7
1060;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2013/'14;604850.0;15480.0;589370.0;2.6
1061;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2014/'15;610850.0;14540.0;596320.0;2.4
1062;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2015/'16;615820.0;14260.0;601560.0;2.3
1063;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2016/'17;620430.0;14570.0;605860.0;2.3
1064;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;West-Nederland (LD);2017/'18;620530.0;15230.0;605300.0;2.5
1065;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2004/'05;266370.0;11880.0;254480.0;4.5
1066;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2005/'06;279570.0;10980.0;268590.0;3.9
1067;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2006/'07;282010.0;10500.0;271510.0;3.7
1068;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2007/'08;282440.0;9510.0;272930.0;3.4
1069;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2008/'09;281020.0;8790.0;272230.0;3.1
1070;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2009/'10;280440.0;8860.0;271580.0;3.2
1071;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2010/'11;279760.0;8640.0;271130.0;3.1
1072;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2011/'12;279340.0;8190.0;271160.0;2.9
1073;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2012/'13 Oude methode;278030.0;7150.0;270880.0;2.6
1074;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2012/'13 Nieuwe methode;276690.0;6090.0;270600.0;2.2
1075;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2013/'14;277650.0;5740.0;271910.0;2.1
1076;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2014/'15;277960.0;5740.0;272220.0;2.1
1077;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2015/'16;277180.0;5540.0;271640.0;2.0
1078;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2016/'17;276340.0;5680.0;270660.0;2.1
1079;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Zuid-Nederland (LD);2017/'18;272860.0;6000.0;266870.0;2.2
1080;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2004/'05;36170.0;1360.0;34810.0;3.8
1081;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2005/'06;43170.0;1560.0;41610.0;3.6
1082;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2006/'07;43540.0;1470.0;42070.0;3.4
1083;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2007/'08;43690.0;1380.0;42310.0;3.2
1084;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2008/'09;43490.0;1230.0;42260.0;2.8
1085;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2009/'10;43410.0;1270.0;42140.0;2.9
1086;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2010/'11;43440.0;1240.0;42200.0;2.9
1087;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2011/'12;43570.0;1260.0;42310.0;2.9
1088;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2012/'13 Oude methode;43750.0;1130.0;42610.0;2.6
1089;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2012/'13 Nieuwe methode;43580.0;1040.0;42540.0;2.4
1090;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2013/'14;43840.0;940.0;42900.0;2.2
1091;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2014/'15;44010.0;830.0;43180.0;1.9
1092;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2015/'16;44430.0;850.0;43570.0;1.9
1093;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2016/'17;44510.0;930.0;43580.0;2.1
1094;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Groningen (PV);2017/'18;43800.0;970.0;42830.0;2.2
1095;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2004/'05;52520.0;1940.0;50590.0;3.7
1096;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2005/'06;55240.0;1870.0;53370.0;3.4
1097;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2006/'07;55670.0;1770.0;53910.0;3.2
1098;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2007/'08;55500.0;1610.0;53890.0;2.9
1099;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2008/'09;55320.0;1370.0;53950.0;2.5
1100;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2009/'10;55670.0;1300.0;54370.0;2.3
1101;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2010/'11;55790.0;1250.0;54540.0;2.2
1102;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2011/'12;56090.0;1120.0;54970.0;2.0
1103;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2012/'13 Oude methode;56690.0;1010.0;55680.0;1.8
1104;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2012/'13 Nieuwe methode;56480.0;850.0;55630.0;1.5
1105;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2013/'14;56830.0;860.0;55970.0;1.5
1106;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2014/'15;57330.0;780.0;56560.0;1.4
1107;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2015/'16;57650.0;740.0;56910.0;1.3
1108;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2016/'17;57650.0;790.0;56850.0;1.4
1109;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Friesland (PV);2017/'18;57410.0;940.0;56470.0;1.6
1110;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2004/'05;36230.0;1210.0;35030.0;3.3
1111;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2005/'06;40150.0;1330.0;38820.0;3.3
1112;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2006/'07;40600.0;1230.0;39360.0;3.0
1113;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2007/'08;40720.0;1170.0;39550.0;2.9
1114;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2008/'09;40790.0;980.0;39810.0;2.4
1115;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2009/'10;41120.0;980.0;40140.0;2.4
1116;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2010/'11;41400.0;1010.0;40390.0;2.4
1117;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2011/'12;41890.0;1030.0;40870.0;2.5
1118;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2012/'13 Oude methode;42210.0;920.0;41290.0;2.2
1119;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2012/'13 Nieuwe methode;42020.0;790.0;41230.0;1.9
1120;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2013/'14;42430.0;650.0;41780.0;1.5
1121;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2014/'15;42950.0;650.0;42290.0;1.5
1122;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2015/'16;43150.0;640.0;42510.0;1.5
1123;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2016/'17;43490.0;740.0;42750.0;1.7
1124;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Drenthe (PV);2017/'18;43050.0;750.0;42290.0;1.7
1125;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2004/'05;90540.0;3350.0;87190.0;3.7
1126;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2005/'06;94890.0;2920.0;91970.0;3.1
1127;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2006/'07;96190.0;2800.0;93390.0;2.9
1128;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2007/'08;96150.0;2620.0;93530.0;2.7
1129;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2008/'09;95770.0;2350.0;93410.0;2.5
1130;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2009/'10;96010.0;2380.0;93630.0;2.5
1131;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2010/'11;96050.0;2430.0;93620.0;2.5
1132;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2011/'12;96500.0;2310.0;94190.0;2.4
1133;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2012/'13 Oude methode;97330.0;1980.0;95360.0;2.0
1134;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2012/'13 Nieuwe methode;96890.0;1640.0;95260.0;1.7
1135;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2013/'14;98430.0;1550.0;96880.0;1.6
1136;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2014/'15;99570.0;1550.0;98020.0;1.6
1137;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2015/'16;101130.0;1480.0;99640.0;1.5
1138;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2016/'17;102430.0;1610.0;100820.0;1.6
1139;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Overijssel (PV);2017/'18;102710.0;1850.0;100860.0;1.8
1140;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Flevoland (PV);2004/'05;33520.0;1640.0;31880.0;4.9
1141;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Flevoland (PV);2005/'06;35600.0;1490.0;34110.0;4.2
1142;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Flevoland (PV);2006/'07;36500.0;1650.0;34840.0;4.5
1143;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Flevoland (PV);2007/'08;36540.0;1580.0;34960.0;4.3
1144;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Flevoland (PV);2008/'09;36580.0;1430.0;35140.0;3.9
1145;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 23 jaar;Flevoland (PV);2009/'10;36650.0;1430.0;35220.0;3.9
