ID;LandVanUiteindelijkeZeggenschap;KenmerkenBedrijf;HoogstbehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1;Arbeidsvolume_2
2898;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2010;;
2899;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2011;;
2900;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2012;;
2901;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2013;;
2902;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2014;;
2903;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2015;;
2904;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Duits;2016;;
2905;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2010;;
2906;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2011;;
2907;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2012;;
2908;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2013;;
2909;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2014;;
2910;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2015;;
2911;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Pools;2016;;
2912;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2010;;
2913;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2011;;
2914;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2012;;
2915;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2013;;
2916;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2014;;
2917;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2015;;
2918;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2016;;
2919;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;;
2920;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;;
2921;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;;
2922;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;;
2923;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;;
2924;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;;
2925;Totaal binnen- en buitenland;Invoer;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2016;;
2926;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2010;;
2927;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2011;;
2928;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2012;;
2929;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2013;971.0;723.0
2930;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2014;723.0;544.0
2931;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2015;861.0;641.0
2932;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Totaal;2016;899.0;678.0
2933;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2010;;
2934;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2011;;
2935;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2012;;
2936;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2013;270.0;173.0
2937;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2014;210.0;135.0
2938;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2015;298.0;192.0
2939;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2016;316.0;206.0
2940;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2010;;
2941;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2011;;
2942;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2012;;
2943;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2013;686.0;536.0
2944;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2014;501.0;399.0
2945;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2015;546.0;434.0
2946;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2016;567.0;456.0
2947;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2010;;
2948;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2011;;
2949;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2012;;
2950;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2013;14.0;12.0
2951;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2014;11.0;9.0
2952;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2015;12.0;10.0
2953;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2016;12.0;10.0
2954;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2010;;
2955;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2011;;
2956;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2012;;
2957;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2013;436.0;371.0
2958;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2014;343.0;292.0
2959;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2015;409.0;343.0
2960;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: mannen;2016;432.0;364.0
2961;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2010;;
2962;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2011;;
2963;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2012;;
2964;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2013;534.0;350.0
2965;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2014;380.0;251.0
2966;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2015;452.0;297.0
2967;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2016;467.0;313.0
2968;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;;
2969;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;;
2970;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;;
2971;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;369.0;253.0
2972;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;278.0;190.0
2973;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;345.0;234.0
2974;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2016;359.0;246.0
2975;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;;
2976;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;;
2977;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;;
2978;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;446.0;351.0
2979;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;327.0;261.0
2980;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;372.0;296.0
2981;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2016;384.0;310.0
2982;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;;
2983;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;;
2984;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;;
2985;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;150.0;114.0
2986;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;114.0;88.0
2987;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;138.0;104.0
2988;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2016;150.0;116.0
2989;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;;
2990;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;;
2991;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;;
2992;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;103.0;50.0
2993;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;72.0;35.0
2994;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;99.0;48.0
2995;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2016;96.0;47.0
2996;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2010;;
2997;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2011;;
2998;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2012;;
2999;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2013;695.0;510.0
3000;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2014;509.0;376.0
3001;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2015;589.0;430.0
3002;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: midden;2016;613.0;451.0
3003;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;;
3004;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;;
3005;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;;
3006;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;160.0;140.0
3007;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;131.0;115.0
3008;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;150.0;132.0
3009;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2016;164.0;145.0
3010;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2010;;
3011;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2011;;
3012;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2012;;
3013;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2013;935.0;695.0
3014;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2014;696.0;522.0
3015;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2015;822.0;610.0
3016;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2016;858.0;644.0
3017;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2010;;
3018;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2011;;
3019;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2012;;
3020;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2013;;
3021;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2014;;
3022;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2015;;
3023;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2016;;
3024;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2010;;
3025;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2011;;
3026;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2012;;
3027;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2013;;
3028;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2014;;
3029;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2015;;
3030;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2016;;
3031;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2010;;
3032;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2011;;
3033;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2012;;
3034;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2013;;
3035;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2014;;
3036;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2015;;
3037;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2016;;
3038;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2010;;
3039;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2011;;
3040;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2012;;
3041;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2013;;
3042;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2014;;
3043;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2015;;
3044;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2016;;
3045;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2010;;
3046;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2011;;
3047;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2012;;
3048;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2013;;
3049;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2014;;
3050;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2015;;
3051;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2016;;
3052;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;;
3053;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;;
3054;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;;
3055;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;;
3056;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;;
3057;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;;
3058;Totaal binnen- en buitenland;Invoer;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2016;;
3059;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2010;;
3060;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2011;;
3061;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2012;;
3062;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2013;569.0;424.0
3063;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2014;440.0;331.0
3064;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2015;558.0;415.0
3065;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Totaal;2016;578.0;436.0
3066;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2010;;
3067;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2011;;
3068;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2012;;
3069;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2013;132.0;85.0
3070;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2014;107.0;69.0
3071;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2015;158.0;102.0
3072;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2016;165.0;108.0
3073;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2010;;
3074;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2011;;
3075;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2012;;
3076;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2013;442.0;346.0
3077;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2014;337.0;268.0
3078;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2015;414.0;328.0
3079;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2016;429.0;346.0
3080;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2010;;
3081;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2011;;
3082;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2012;;
3083;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2013;8.0;7.0
3084;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2014;7.0;6.0
3085;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2015;7.0;6.0
3086;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2016;7.0;6.0
3087;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2010;;
3088;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2011;;
3089;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2012;;
3090;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2013;264.0;225.0
3091;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2014;214.0;182.0
3092;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2015;263.0;221.0
3093;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: mannen;2016;271.0;229.0
3094;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2010;;
3095;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2011;;
3096;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2012;;
3097;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2013;305.0;200.0
3098;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2014;226.0;149.0
3099;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2015;295.0;194.0
3100;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Geslacht: vrouwen;2016;307.0;205.0
3101;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;;
3102;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;;
3103;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;;
3104;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;183.0;125.0
3105;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;144.0;98.0
3106;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;188.0;128.0
3107;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2016;190.0;130.0
3108;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;;
3109;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;;
3110;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;;
3111;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;297.0;234.0
3112;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;228.0;182.0
3113;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;284.0;226.0
3114;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2016;298.0;241.0
3115;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;;
3116;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;;
3117;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;;
3118;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;99.0;75.0
3119;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;75.0;58.0
3120;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;97.0;74.0
3121;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2016;103.0;79.0
3122;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;;
3123;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;;
3124;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;;
3125;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;34.0;17.0
3126;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;24.0;12.0
3127;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;36.0;18.0
3128;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2016;32.0;16.0
3129;Totaal binnen- en buitenland;Invoer;300 Hoog onderwijsniveau;Loon: midden;2010;;
