ID;KenmerkenWerknemers;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
230;Migratieachtergrond : onbekend;Ondergrens 95%-interval;2019;;;;;;;;
231;Migratieachtergrond : onbekend;Ondergrens 95%-interval;2020;;;;;;;;
232;Migratieachtergrond : onbekend;Ondergrens 95%-interval;2021;;;;;;;;
233;Migratieachtergrond : onbekend;Ondergrens 95%-interval;2022;;;;;;;;
234;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2014;;;;;;;;
235;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2015;;;;;;;;
236;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2016;;;;;;;;
237;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2017;;;;;;;;
238;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2018;;;;;;;;
239;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2019;;;;;;;;
240;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2020;;;;;;;;
241;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2021;;;;;;;;
242;Migratieachtergrond : onbekend;Bovengrens 95%-interval;2022;;;;;;;;
243;Arbeidsduur: deeltijd;Waarde;2014;3.3;1.9;1.4;1.0;2.1;0.5;0.4;0.2
244;Arbeidsduur: deeltijd;Waarde;2015;3.0;1.9;1.1;0.7;1.9;0.4;0.4;0.2
245;Arbeidsduur: deeltijd;Waarde;2016;2.9;1.8;1.2;0.9;1.8;0.5;0.5;0.2
246;Arbeidsduur: deeltijd;Waarde;2017;3.1;1.8;1.4;1.0;2.1;0.4;0.4;0.1
247;Arbeidsduur: deeltijd;Waarde;2018;3.1;1.8;1.3;0.9;2.0;0.6;0.4;0.1
248;Arbeidsduur: deeltijd;Waarde;2019;3.1;1.8;1.3;0.9;2.1;0.5;0.3;0.1
249;Arbeidsduur: deeltijd;Waarde;2020;2.5;1.3;1.2;0.8;1.7;0.4;0.2;0.1
250;Arbeidsduur: deeltijd;Waarde;2021;2.6;1.4;1.2;0.9;1.7;0.5;0.3;0.1
251;Arbeidsduur: deeltijd;Waarde;2022;2.6;1.5;1.1;0.8;1.6;0.5;0.3;0.1
252;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2014;3.0;1.7;1.2;0.8;1.9;0.4;0.3;0.1
253;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2015;2.7;1.7;1.0;0.6;1.8;0.3;0.3;0.1
254;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2016;2.7;1.6;1.1;0.7;1.6;0.4;0.4;0.1
255;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2017;2.8;1.7;1.2;0.8;1.9;0.3;0.3;0.1
256;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2018;2.9;1.6;1.2;0.8;1.8;0.5;0.3;0.1
257;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2019;2.9;1.7;1.1;0.8;1.9;0.4;0.2;0.1
258;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2020;2.3;1.2;1.0;0.7;1.5;0.4;0.2;0.1
259;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2021;2.4;1.2;1.1;0.8;1.5;0.4;0.3;0.1
260;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2022;2.4;1.3;1.0;0.7;1.5;0.4;0.3;0.1
261;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2014;3.6;2.2;1.6;1.1;2.4;0.6;0.5;0.3
262;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2015;3.2;2.1;1.3;0.9;2.1;0.5;0.5;0.2
263;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2016;3.2;2.0;1.4;1.0;2.0;0.6;0.6;0.3
264;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2017;3.3;2.0;1.6;1.1;2.3;0.5;0.5;0.2
265;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2018;3.3;2.0;1.5;1.1;2.2;0.7;0.4;0.1
266;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2019;3.3;2.0;1.4;1.0;2.3;0.6;0.4;0.2
267;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2020;2.7;1.5;1.3;1.0;1.8;0.5;0.3;0.1
268;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2021;2.9;1.6;1.4;1.1;1.9;0.6;0.4;0.2
269;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2022;2.8;1.6;1.2;1.0;1.8;0.6;0.4;0.1
270;Arbeidsduur: voltijd;Waarde;2014;3.6;1.7;1.9;1.2;2.2;0.5;0.5;0.3
271;Arbeidsduur: voltijd;Waarde;2015;3.1;1.5;1.7;1.2;2.1;0.3;0.4;0.2
272;Arbeidsduur: voltijd;Waarde;2016;3.0;1.4;1.6;1.1;1.9;0.4;0.4;0.2
273;Arbeidsduur: voltijd;Waarde;2017;3.6;1.9;1.8;1.4;2.5;0.5;0.4;0.2
274;Arbeidsduur: voltijd;Waarde;2018;3.1;1.6;1.6;1.2;2.1;0.5;0.4;0.2
275;Arbeidsduur: voltijd;Waarde;2019;3.5;1.7;1.8;1.4;2.4;0.5;0.3;0.1
276;Arbeidsduur: voltijd;Waarde;2020;2.6;1.2;1.4;0.9;1.7;0.4;0.3;0.1
277;Arbeidsduur: voltijd;Waarde;2021;2.5;1.1;1.4;1.0;1.6;0.4;0.4;0.1
278;Arbeidsduur: voltijd;Waarde;2022;2.6;1.2;1.5;1.1;1.7;0.5;0.3;0.1
279;Arbeidsduur: voltijd;Ondergrens 95%-interval;2014;3.3;1.5;1.7;1.1;2.0;0.4;0.4;0.2
280;Arbeidsduur: voltijd;Ondergrens 95%-interval;2015;2.8;1.3;1.5;1.0;1.9;0.3;0.4;0.1
281;Arbeidsduur: voltijd;Ondergrens 95%-interval;2016;2.7;1.2;1.5;1.0;1.7;0.3;0.3;0.2
282;Arbeidsduur: voltijd;Ondergrens 95%-interval;2017;3.4;1.7;1.6;1.2;2.3;0.4;0.3;0.1
283;Arbeidsduur: voltijd;Ondergrens 95%-interval;2018;2.9;1.4;1.4;1.1;1.9;0.4;0.3;0.1
284;Arbeidsduur: voltijd;Ondergrens 95%-interval;2019;3.2;1.6;1.6;1.2;2.2;0.4;0.3;0.1
285;Arbeidsduur: voltijd;Ondergrens 95%-interval;2020;2.3;1.1;1.2;0.8;1.5;0.3;0.3;0.1
286;Arbeidsduur: voltijd;Ondergrens 95%-interval;2021;2.3;1.0;1.2;0.9;1.4;0.4;0.3;0.1
287;Arbeidsduur: voltijd;Ondergrens 95%-interval;2022;2.4;1.1;1.4;1.0;1.6;0.4;0.3;0.0
288;Arbeidsduur: voltijd;Bovengrens 95%-interval;2014;3.9;2.0;2.1;1.4;2.5;0.6;0.7;0.4
289;Arbeidsduur: voltijd;Bovengrens 95%-interval;2015;3.3;1.7;1.9;1.3;2.3;0.4;0.6;0.2
290;Arbeidsduur: voltijd;Bovengrens 95%-interval;2016;3.2;1.6;1.8;1.3;2.1;0.5;0.5;0.3
291;Arbeidsduur: voltijd;Bovengrens 95%-interval;2017;3.9;2.1;2.1;1.6;2.7;0.7;0.5;0.3
292;Arbeidsduur: voltijd;Bovengrens 95%-interval;2018;3.4;1.7;1.8;1.3;2.3;0.6;0.5;0.2
293;Arbeidsduur: voltijd;Bovengrens 95%-interval;2019;3.7;1.9;2.0;1.5;2.6;0.6;0.4;0.2
294;Arbeidsduur: voltijd;Bovengrens 95%-interval;2020;2.8;1.4;1.5;1.1;1.9;0.5;0.4;0.2
295;Arbeidsduur: voltijd;Bovengrens 95%-interval;2021;2.8;1.3;1.6;1.2;1.8;0.6;0.5;0.1
296;Arbeidsduur: voltijd;Bovengrens 95%-interval;2022;2.8;1.3;1.7;1.2;1.9;0.6;0.4;0.1
297;Arbeidsduur: minder dan 20 uur per week;Waarde;2014;2.9;1.7;1.3;0.8;2.0;0.4;0.3;0.2
298;Arbeidsduur: minder dan 20 uur per week;Waarde;2015;2.9;2.0;1.0;0.6;2.2;0.2;0.3;0.2
299;Arbeidsduur: minder dan 20 uur per week;Waarde;2016;2.9;1.8;1.1;0.7;2.0;0.2;0.5;0.2
300;Arbeidsduur: minder dan 20 uur per week;Waarde;2017;3.1;2.0;1.2;0.7;2.3;0.3;0.3;0.2
301;Arbeidsduur: minder dan 20 uur per week;Waarde;2018;3.0;1.8;1.3;0.9;2.2;0.4;0.4;0.1
302;Arbeidsduur: minder dan 20 uur per week;Waarde;2019;2.9;1.9;1.1;0.7;2.2;0.3;0.2;0.2
303;Arbeidsduur: minder dan 20 uur per week;Waarde;2020;2.5;1.2;1.2;0.8;1.9;0.2;0.2;0.1
304;Arbeidsduur: minder dan 20 uur per week;Waarde;2021;2.4;1.3;1.0;0.7;1.7;0.2;0.3;0.1
305;Arbeidsduur: minder dan 20 uur per week;Waarde;2022;2.6;1.5;1.1;0.8;1.8;0.3;0.3;0.1
306;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2014;2.5;1.5;1.0;0.6;1.7;0.3;0.2;0.1
307;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2015;2.5;1.7;0.8;0.4;1.9;0.1;0.2;0.1
308;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2016;2.6;1.5;0.9;0.5;1.7;0.2;0.3;0.1
309;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2017;2.7;1.7;1.0;0.6;2.0;0.2;0.2;0.1
310;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2018;2.7;1.6;1.1;0.7;1.9;0.3;0.3;0.0
311;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2019;2.6;1.6;0.9;0.5;1.9;0.2;0.1;0.1
312;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2020;2.2;1.0;1.0;0.7;1.7;0.2;0.1;0.1
313;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2021;2.0;1.0;0.8;0.5;1.4;0.1;0.2;0.1
314;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2022;2.2;1.2;0.9;0.6;1.6;0.2;0.2;0.1
315;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2014;3.4;2.1;1.6;1.1;2.4;0.6;0.5;0.3
316;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2015;3.3;2.3;1.2;0.7;2.5;0.3;0.5;0.3
317;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2016;3.3;2.1;1.4;0.9;2.3;0.4;0.6;0.3
318;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2017;3.5;2.3;1.5;0.9;2.6;0.4;0.5;0.3
319;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2018;3.4;2.1;1.5;1.1;2.5;0.5;0.5;0.1
320;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2019;3.2;2.2;1.3;0.9;2.5;0.4;0.3;0.3
321;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2020;2.8;1.5;1.5;1.0;2.2;0.4;0.2;0.2
322;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2021;2.8;1.6;1.3;0.9;2.1;0.3;0.5;0.3
323;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2022;3.0;1.8;1.4;1.1;2.2;0.5;0.5;0.2
324;Arbeidsduur: 20 tot 35 uur per week;Waarde;2014;3.5;2.0;1.5;1.1;2.2;0.6;0.5;0.2
325;Arbeidsduur: 20 tot 35 uur per week;Waarde;2015;3.0;1.8;1.2;0.9;1.8;0.6;0.5;0.2
326;Arbeidsduur: 20 tot 35 uur per week;Waarde;2016;2.9;1.7;1.3;1.0;1.6;0.6;0.5;0.2
327;Arbeidsduur: 20 tot 35 uur per week;Waarde;2017;3.1;1.7;1.5;1.1;2.0;0.6;0.5;0.1
328;Arbeidsduur: 20 tot 35 uur per week;Waarde;2018;3.1;1.8;1.3;1.0;1.9;0.7;0.3;0.1
329;Arbeidsduur: 20 tot 35 uur per week;Waarde;2019;3.2;1.8;1.4;1.0;2.0;0.7;0.4;0.1
330;Arbeidsduur: 20 tot 35 uur per week;Waarde;2020;2.5;1.4;1.1;0.8;1.5;0.6;0.3;0.1
331;Arbeidsduur: 20 tot 35 uur per week;Waarde;2021;2.8;1.5;1.3;1.1;1.7;0.7;0.3;0.1
332;Arbeidsduur: 20 tot 35 uur per week;Waarde;2022;2.6;1.5;1.1;0.8;1.5;0.6;0.3;0.1
333;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2014;3.2;1.8;1.3;0.9;1.9;0.4;0.4;0.1
334;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2015;2.7;1.6;1.0;0.7;1.5;0.5;0.4;0.1
335;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2016;2.6;1.5;1.1;0.8;1.4;0.5;0.4;0.1
336;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2017;2.8;1.5;1.3;0.9;1.7;0.4;0.4;0.1
337;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2018;2.8;1.6;1.2;0.8;1.7;0.6;0.3;0.1
338;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2019;2.9;1.6;1.2;0.9;1.8;0.5;0.3;0.1
339;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2020;2.2;1.2;0.9;0.7;1.3;0.5;0.2;0.0
340;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2021;2.5;1.3;1.1;0.9;1.5;0.5;0.2;0.1
341;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2022;2.3;1.3;0.9;0.7;1.3;0.5;0.3;0.0
342;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2014;3.9;2.4;1.8;1.3;2.6;0.7;0.7;0.4
343;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2015;3.3;2.1;1.4;1.0;2.0;0.7;0.6;0.2
344;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2016;3.3;2.0;1.5;1.2;1.9;0.8;0.6;0.3
345;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2017;3.5;2.0;1.8;1.3;2.2;0.7;0.6;0.2
346;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2018;3.4;2.0;1.5;1.1;2.1;0.9;0.4;0.2
347;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2019;3.5;2.0;1.6;1.2;2.2;0.8;0.5;0.2
348;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2020;2.8;1.6;1.3;1.0;1.7;0.7;0.4;0.1
349;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2021;3.1;1.7;1.5;1.3;1.9;0.8;0.4;0.2
350;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2022;2.8;1.7;1.3;1.0;1.7;0.7;0.5;0.1
