ID;AlleLeeftijden;Geslacht;RegioS2009;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
8212;Totaal over alle leeftijden;Mannen en vrouwen;Hengelo (O.);2038;88549;67639;7762;2839;4923;13148;6651;6497;164
8213;Totaal over alle leeftijden;Mannen en vrouwen;Hengelo (O.);2039;88479;67465;7741;2823;4918;13273;6705;6568;164
8214;Totaal over alle leeftijden;Mannen en vrouwen;Hengelo (O.);2040;88392;67332;7748;2834;4914;13312;6717;6595;164
8215;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2010;138543;112390;12202;4850;7352;13951;7791;6160;796
8216;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2011;139394;113016;12296;4938;7358;14082;7876;6206;796
8217;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2012;140091;113481;12412;5021;7391;14198;7997;6201;796
8218;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2013;140840;114158;12449;5028;7421;14233;8028;6205;796
8219;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2014;141752;114840;12576;5092;7484;14336;8096;6240;796
8220;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2015;142329;115262;12634;5093;7541;14433;8210;6223;796
8221;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2016;143020;115834;12611;5056;7555;14575;8353;6222;796
8222;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2017;143544;116131;12661;5072;7589;14752;8478;6274;796
8223;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2018;143964;116338;12714;5069;7645;14912;8626;6286;796
8224;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2019;144333;116514;12786;5111;7675;15033;8732;6301;796
8225;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2020;144633;116547;12874;5151;7723;15212;8872;6340;796
8226;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2021;144841;116529;12929;5165;7764;15383;8966;6417;796
8227;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2022;145133;116518;13027;5225;7802;15588;9076;6512;796
8228;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2023;145353;116438;13157;5300;7857;15758;9182;6576;796
8229;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2024;145578;116547;13154;5291;7863;15877;9295;6582;796
8230;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2025;145802;116552;13241;5342;7899;16009;9375;6634;796
8231;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2026;145896;116456;13264;5366;7898;16176;9470;6706;796
8232;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2027;145898;116274;13258;5385;7873;16366;9598;6768;796
8233;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2028;145865;116070;13297;5383;7914;16498;9702;6796;796
8234;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2029;145882;115781;13374;5455;7919;16727;9830;6897;796
8235;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2030;145947;115578;13423;5455;7968;16946;9908;7038;796
8236;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2031;146022;115338;13537;5529;8008;17147;10008;7139;796
8237;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2032;146090;115171;13572;5535;8037;17347;10097;7250;796
8238;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2033;146122;114959;13591;5521;8070;17572;10205;7367;796
8239;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2034;146083;114646;13654;5567;8087;17783;10219;7564;796
8240;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2035;146143;114384;13737;5578;8159;18022;10263;7759;796
8241;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2036;146168;114164;13827;5611;8216;18177;10293;7884;796
8242;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2037;146057;113733;13907;5652;8255;18417;10385;8032;796
8243;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2038;145784;113261;13952;5673;8279;18571;10439;8132;796
8244;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2039;145662;112819;14036;5752;8284;18807;10494;8313;796
8245;Totaal over alle leeftijden;Mannen en vrouwen;'s-Hertogenbosch;2040;145396;112389;14077;5759;8318;18930;10532;8398;796
8246;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2010;16440;14356;1489;523;966;595;338;257;252
8247;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2011;16331;14164;1512;545;967;655;379;276;252
8248;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2012;16314;14070;1526;568;958;718;413;305;252
8249;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2013;16153;13859;1541;585;956;753;436;317;252
8250;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2014;16062;13726;1555;592;963;781;445;336;252
8251;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2015;15961;13590;1544;594;950;827;474;353;252
8252;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2016;15866;13443;1547;600;947;876;505;371;252
8253;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2017;15753;13267;1560;615;945;926;527;399;252
8254;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2018;15695;13153;1560;628;932;982;556;426;252
8255;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2019;15616;12996;1560;635;925;1060;608;452;252
8256;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2020;15610;12903;1585;653;932;1122;631;491;252
8257;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2021;15595;12826;1591;668;923;1178;665;513;252
8258;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2022;15535;12708;1601;673;928;1226;706;520;252
8259;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2023;15539;12627;1631;691;940;1281;729;552;252
8260;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2024;15523;12522;1651;705;946;1350;775;575;252
8261;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2025;15559;12512;1655;714;941;1392;786;606;252
8262;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2026;15650;12538;1675;728;947;1437;814;623;252
8263;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2027;15664;12499;1696;753;943;1469;830;639;252
8264;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2028;15745;12518;1724;773;951;1503;839;664;252
8265;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2029;15798;12530;1734;783;951;1534;832;702;252
8266;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2030;15850;12536;1735;783;952;1579;860;719;252
8267;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2031;15894;12509;1746;800;946;1639;883;756;252
8268;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2032;15989;12505;1789;831;958;1695;893;802;252
8269;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2033;16111;12545;1816;854;962;1750;930;820;252
8270;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2034;16231;12588;1842;872;970;1801;952;849;252
8271;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2035;16321;12635;1853;889;964;1833;971;862;252
8272;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2036;16370;12583;1906;921;985;1881;991;890;252
8273;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2037;16403;12543;1943;942;1001;1917;1018;899;252
8274;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2038;16377;12482;1951;958;993;1944;1022;922;252
8275;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2039;16434;12452;1988;985;1003;1994;1048;946;252
8276;Totaal over alle leeftijden;Mannen en vrouwen;Heumen;2040;16412;12373;2010;989;1021;2029;1048;981;252
8277;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2010;42782;37707;2516;1038;1478;2559;1374;1185;797
8278;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2011;42752;37554;2551;1073;1478;2647;1400;1247;797
8279;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2012;42675;37392;2560;1067;1493;2723;1421;1302;797
8280;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2013;42615;37263;2601;1095;1506;2751;1399;1352;797
8281;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2014;42617;37219;2589;1078;1511;2809;1416;1393;797
8282;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2015;42697;37168;2638;1106;1532;2891;1447;1444;797
8283;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2016;42860;37228;2668;1117;1551;2964;1480;1484;797
8284;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2017;42995;37228;2721;1141;1580;3046;1486;1560;797
8285;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2018;43027;37182;2760;1152;1608;3085;1506;1579;797
8286;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2019;43070;37082;2799;1188;1611;3189;1546;1643;797
8287;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2020;43188;37109;2797;1175;1622;3282;1592;1690;797
8288;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2021;43257;37080;2836;1207;1629;3341;1617;1724;797
8289;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2022;43435;37155;2868;1212;1656;3412;1650;1762;797
8290;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2023;43627;37218;2902;1213;1689;3507;1683;1824;797
8291;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2024;43650;37135;2948;1227;1721;3567;1706;1861;797
8292;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2025;43751;37154;2979;1239;1740;3618;1717;1901;797
8293;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2026;43878;37184;3012;1259;1753;3682;1758;1924;797
8294;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2027;44045;37206;3057;1265;1792;3782;1795;1987;797
8295;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2028;44281;37326;3085;1296;1789;3870;1799;2071;797
8296;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2029;44343;37290;3134;1329;1805;3919;1828;2091;797
8297;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2030;44547;37415;3146;1349;1797;3986;1836;2150;797
8298;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2031;44539;37360;3134;1319;1815;4045;1849;2196;797
8299;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2032;44584;37369;3117;1304;1813;4098;1849;2249;797
8300;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2033;44673;37335;3162;1329;1833;4176;1875;2301;797
8301;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2034;44660;37271;3180;1336;1844;4209;1882;2327;797
8302;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2035;44656;37202;3216;1377;1839;4238;1891;2347;797
8303;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2036;44589;37108;3203;1354;1849;4278;1912;2366;797
8304;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2037;44463;36958;3206;1363;1843;4299;1915;2384;797
8305;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2038;44312;36806;3178;1331;1847;4328;1944;2384;797
8306;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2039;44125;36635;3148;1305;1843;4342;1936;2406;797
8307;Totaal over alle leeftijden;Mannen en vrouwen;Heusden;2040;43944;36427;3160;1316;1844;4357;1920;2437;797
8308;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2010;20649;17533;1731;776;955;1385;753;632;534
8309;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2011;20691;17415;1745;778;967;1531;813;718;534
8310;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2012;20772;17268;1790;799;991;1714;884;830;534
8311;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2013;20824;17192;1796;794;1002;1836;930;906;534
8312;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2014;20922;17124;1814;782;1032;1984;999;985;534
8313;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2015;21019;17070;1830;780;1050;2119;1050;1069;534
8314;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2016;21193;17084;1849;756;1093;2260;1097;1163;534
8315;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2017;21327;17081;1856;753;1103;2390;1140;1250;534
8316;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2018;21482;17077;1883;765;1118;2522;1187;1335;534
8317;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2019;21618;17047;1925;767;1158;2646;1241;1405;534
8318;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2020;21733;16973;1945;778;1167;2815;1303;1512;534
8319;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2021;21816;16951;1939;766;1173;2926;1346;1580;534
8320;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2022;21968;16949;1958;759;1199;3061;1409;1652;534
8321;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2023;22124;16966;1990;794;1196;3168;1448;1720;534
8322;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2024;22247;16961;1997;785;1212;3289;1496;1793;534
8323;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2025;22390;16978;2038;810;1228;3374;1516;1858;534
8324;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2026;22482;16947;2069;825;1244;3466;1563;1903;534
8325;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2027;22578;16928;2037;801;1236;3613;1638;1975;534
8326;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2028;22618;16860;2046;800;1246;3712;1683;2029;534
8327;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2029;22742;16848;2099;831;1268;3795;1688;2107;534
8328;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2030;22785;16773;2147;863;1284;3865;1722;2143;534
8329;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2031;22821;16716;2146;828;1318;3959;1746;2213;534
8330;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2032;22821;16616;2138;827;1311;4067;1782;2285;534
8331;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2033;22925;16593;2167;837;1330;4165;1811;2354;534
8332;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2034;22855;16422;2184;867;1317;4249;1853;2396;534
8333;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2035;22958;16407;2213;887;1326;4338;1890;2448;534
8334;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2036;22921;16282;2210;874;1336;4429;1924;2505;534
8335;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2037;22962;16245;2213;885;1328;4504;1954;2550;534
8336;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2038;23049;16200;2254;911;1343;4595;1985;2610;534
8337;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2039;23063;16143;2252;894;1358;4668;2029;2639;534
8338;Totaal over alle leeftijden;Mannen en vrouwen;Hillegom;2040;23051;16026;2255;884;1371;4770;2064;2706;534
8339;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2010;15076;14025;784;242;542;267;162;105;798
8340;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2011;15057;13941;805;248;557;311;187;124;798
8341;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2012;15040;13843;816;258;558;381;230;151;798
8342;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2013;15001;13728;837;275;562;436;261;175;798
8343;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2014;15006;13652;859;280;579;495;276;219;798
8344;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2015;14964;13518;876;283;593;570;311;259;798
8345;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2016;14965;13430;893;292;601;642;354;288;798
8346;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2017;14962;13336;908;293;615;718;383;335;798
8347;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2018;14955;13230;924;286;638;801;420;381;798
8348;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2019;15013;13188;945;303;642;880;455;425;798
8349;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2020;15028;13120;973;310;663;935;481;454;798
8350;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2021;15072;13054;995;315;680;1023;528;495;798
8351;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2022;15051;12978;997;305;692;1076;559;517;798
8352;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2023;15125;12948;1010;301;709;1167;599;568;798
8353;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2024;15119;12856;1033;311;722;1230;623;607;798
8354;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2025;15111;12761;1044;313;731;1306;652;654;798
8355;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2026;15143;12687;1059;321;738;1397;673;724;798
8356;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2027;15238;12695;1082;323;759;1461;699;762;798
8357;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2028;15319;12660;1113;336;777;1546;729;817;798
8358;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2029;15409;12646;1129;345;784;1634;767;867;798
8359;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2030;15479;12643;1133;342;791;1703;792;911;798
8360;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2031;15545;12638;1146;335;811;1761;821;940;798
8361;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2032;15544;12538;1170;338;832;1836;845;991;798
8362;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2033;15541;12471;1198;351;847;1872;849;1023;798
8363;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2034;15553;12416;1209;347;862;1928;882;1046;798
8364;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2035;15551;12337;1226;346;880;1988;904;1084;798
8365;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2036;15522;12245;1240;347;893;2037;936;1101;798
8366;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2037;15489;12161;1263;353;910;2065;947;1118;798
8367;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2038;15499;12090;1276;351;925;2133;971;1162;798
8368;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2039;15472;11998;1301;348;953;2173;999;1174;798
8369;Totaal over alle leeftijden;Mannen en vrouwen;Hilvarenbeek;2040;15450;11916;1305;349;956;2229;1026;1203;798
8370;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2010;84122;65470;9877;4337;5540;8775;5039;3736;402
8371;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2011;84716;65692;10124;4432;5692;8900;5062;3838;402
8372;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2012;85172;65787;10385;4568;5817;9000;5095;3905;402
8373;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2013;85344;65679;10598;4692;5906;9067;5133;3934;402
8374;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2014;85479;65605;10703;4737;5966;9171;5215;3956;402
8375;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2015;85567;65532;10820;4771;6049;9215;5223;3992;402
8376;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2016;85714;65541;10882;4778;6104;9291;5247;4044;402
8377;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2017;85932;65602;10989;4843;6146;9341;5268;4073;402
8378;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2018;86155;65619;11063;4851;6212;9473;5347;4126;402
8379;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2019;86266;65474;11135;4910;6225;9657;5422;4235;402
8380;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2020;86421;65442;11233;4953;6280;9746;5461;4285;402
8381;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2021;86601;65404;11304;4986;6318;9893;5516;4377;402
8382;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2022;86882;65439;11402;5051;6351;10041;5572;4469;402
8383;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2023;86918;65274;11506;5121;6385;10138;5627;4511;402
8384;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2024;87031;65163;11560;5109;6451;10308;5713;4595;402
8385;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2025;87135;65067;11647;5169;6478;10421;5783;4638;402
8386;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2026;87195;64891;11690;5161;6529;10614;5902;4712;402
8387;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2027;87513;64977;11789;5238;6551;10747;5920;4827;402
8388;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2028;87531;64803;11898;5315;6583;10830;5969;4861;402
8389;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2029;87712;64766;12009;5418;6591;10937;5991;4946;402
8390;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2030;87726;64626;12028;5450;6578;11072;6060;5012;402
8391;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2031;87886;64606;12091;5482;6609;11189;6091;5098;402
8392;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2032;88077;64555;12203;5554;6649;11319;6097;5222;402
8393;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2033;88326;64533;12296;5612;6684;11497;6143;5354;402
8394;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2034;88562;64526;12391;5690;6701;11645;6192;5453;402
8395;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2035;88753;64469;12481;5741;6740;11803;6196;5607;402
8396;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2036;89044;64581;12643;5833;6810;11820;6187;5633;402
8397;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2037;89243;64536;12809;5964;6845;11898;6220;5678;402
8398;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2038;89470;64618;12931;6020;6911;11921;6242;5679;402
8399;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2039;89612;64558;13035;6107;6928;12019;6278;5741;402
8400;Totaal over alle leeftijden;Mannen en vrouwen;Hilversum;2040;89766;64542;13097;6124;6973;12127;6257;5870;402
8401;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2010;35177;31908;1958;688;1270;1311;794;517;1735
8402;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2011;35046;31687;1963;686;1277;1396;841;555;1735
8403;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2012;34956;31474;1971;692;1279;1511;888;623;1735
8404;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2013;34890;31279;2015;727;1288;1596;921;675;1735
8405;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2014;34782;31092;2014;726;1288;1676;954;722;1735
8406;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2015;34691;30899;2038;733;1305;1754;982;772;1735
8407;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2016;34574;30680;2067;749;1318;1827;1014;813;1735
8408;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2017;34509;30480;2089;756;1333;1940;1062;878;1735
8409;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2018;34410;30283;2083;742;1341;2044;1098;946;1735
8410;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2019;34319;30095;2101;751;1350;2123;1148;975;1735
8411;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2020;34247;29903;2143;766;1377;2201;1178;1023;1735
8412;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2021;34159;29719;2133;780;1353;2307;1226;1081;1735
8413;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2022;34041;29505;2145;790;1355;2391;1264;1127;1735
8414;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2023;33959;29344;2144;798;1346;2471;1300;1171;1735
8415;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2024;33829;29106;2142;805;1337;2581;1355;1226;1735
8416;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2025;33747;28919;2169;824;1345;2659;1391;1268;1735
8417;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2026;33658;28763;2162;826;1336;2733;1421;1312;1735
8418;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2027;33559;28536;2200;843;1357;2823;1466;1357;1735
8419;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2028;33483;28351;2226;856;1370;2906;1502;1404;1735
8420;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2029;33453;28216;2255;871;1384;2982;1533;1449;1735
8421;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2030;33309;28000;2253;873;1380;3056;1553;1503;1735
8422;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2031;33229;27834;2272;876;1396;3123;1590;1533;1735
8423;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2032;33071;27599;2266;880;1386;3206;1642;1564;1735
8424;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2033;33056;27473;2298;884;1414;3285;1703;1582;1735
8425;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2034;33017;27336;2294;879;1415;3387;1751;1636;1735
8426;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2035;33045;27235;2308;886;1422;3502;1810;1692;1735
8427;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2036;32973;27109;2280;869;1411;3584;1849;1735;1735
8428;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2037;32911;26970;2273;874;1399;3668;1921;1747;1735
8429;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2038;32876;26848;2281;888;1393;3747;1973;1774;1735
8430;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2039;32804;26721;2274;892;1382;3809;1996;1813;1735
8431;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2040;32763;26586;2312;900;1412;3865;2007;1858;1735
8432;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2010;54406;49373;3063;1197;1866;1970;1052;918;118
8433;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2011;54369;49201;3087;1228;1859;2081;1100;981;118
8434;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2012;54282;48977;3102;1245;1857;2203;1143;1060;118
