ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
616;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2005/'06;;0.0;;0.0
617;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2006/'07;0.0;0.0;0.0;0.0
618;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2007/'08;0.0;0.0;0.0;0.0
619;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2008/'09;0.0;0.0;0.0;0.0
620;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2009/'10;;;0.0;
621;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2010/'11;0.0;0.0;0.0;0.0
622;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2011/'12;0.0;0.0;0.0;0.0
623;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2012/'13 Oude methode;0.0;0.0;0.0;0.0
624;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
625;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2013/'14;0.0;0.0;0.0;0.0
626;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2014/'15;0.0;0.0;0.0;0.0
627;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2015/'16;0.0;0.0;0.0;0.0
628;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2016/'17;0.0;0.0;0.0;0.0
629;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 13 jaar;2017/'18;0.0;0.0;0.0;0.0
630;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2004/'05;30.0;;20.0;
631;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2005/'06;40.0;;30.0;
632;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2006/'07;30.0;;20.0;
633;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2007/'08;20.0;;20.0;
634;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2008/'09;20.0;;20.0;
635;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2009/'10;20.0;;20.0;
636;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2010/'11;20.0;;20.0;
637;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2011/'12;20.0;;20.0;
638;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2012/'13 Oude methode;20.0;;20.0;
639;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2012/'13 Nieuwe methode;20.0;0.0;20.0;0.0
640;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2013/'14;;0.0;;0.0
641;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2014/'15;20.0;0.0;20.0;0.0
642;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2015/'16;10.0;0.0;10.0;0.0
643;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2016/'17;;0.0;;0.0
644;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 16 jaar;2017/'18;;0.0;;0.0
645;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2004/'05;57790.0;5300.0;52500.0;9.2
646;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2005/'06;61440.0;5270.0;56170.0;8.6
647;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2006/'07;63280.0;4820.0;58450.0;7.6
648;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2007/'08;61640.0;3320.0;58320.0;5.4
649;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2008/'09;59900.0;2580.0;57320.0;4.3
650;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2009/'10;57610.0;2070.0;55540.0;3.6
651;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2010/'11;56450.0;1710.0;54750.0;3.0
652;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2011/'12;54750.0;1580.0;53170.0;2.9
653;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2012/'13 Oude methode;53250.0;1340.0;51910.0;2.5
654;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2012/'13 Nieuwe methode;52820.0;1000.0;51810.0;1.9
655;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2013/'14;54990.0;1000.0;53990.0;1.8
656;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2014/'15;55310.0;920.0;54390.0;1.7
657;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2015/'16;58290.0;910.0;57380.0;1.6
658;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2016/'17;61340.0;820.0;60520.0;1.3
659;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 tot 18 jaar;2017/'18;63580.0;800.0;62780.0;1.3
660;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2004/'05;57820.0;5300.0;52520.0;9.2
661;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2005/'06;61470.0;5270.0;56200.0;8.6
662;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2006/'07;63300.0;4830.0;58470.0;7.6
663;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2007/'08;61670.0;3330.0;58340.0;5.4
664;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2008/'09;59920.0;2580.0;57340.0;4.3
665;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2009/'10;57630.0;2070.0;55560.0;3.6
666;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2010/'11;56470.0;1710.0;54760.0;3.0
667;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2011/'12;54770.0;1580.0;53190.0;2.9
668;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2012/'13 Oude methode;53260.0;1340.0;51930.0;2.5
669;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2012/'13 Nieuwe methode;52830.0;1000.0;51830.0;1.9
670;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2013/'14;55000.0;1000.0;54000.0;1.8
671;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2014/'15;55330.0;920.0;54410.0;1.7
672;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2015/'16;58300.0;910.0;57390.0;1.6
673;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2016/'17;61350.0;820.0;60530.0;1.3
674;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 18 jaar;2017/'18;63590.0;800.0;62790.0;1.3
675;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2004/'05;167870.0;17410.0;150460.0;10.4
676;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2005/'06;181550.0;17050.0;164500.0;9.4
677;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2006/'07;181280.0;17810.0;163470.0;9.8
678;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2007/'08;183130.0;18200.0;164930.0;9.9
679;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2008/'09;187380.0;17440.0;169940.0;9.3
680;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2009/'10;186860.0;17100.0;169760.0;9.2
681;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2010/'11;183410.0;16340.0;167070.0;8.9
682;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2011/'12;182680.0;15570.0;167110.0;8.5
683;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2012/'13 Oude methode;181260.0;13820.0;167440.0;7.6
684;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2012/'13 Nieuwe methode;181120.0;13700.0;167430.0;7.6
685;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2013/'14;179200.0;12540.0;166650.0;7.0
686;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2014/'15;180390.0;12050.0;168350.0;6.7
687;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2015/'16;182330.0;11680.0;170650.0;6.4
688;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2016/'17;185100.0;12280.0;172830.0;6.6
689;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 20 jaar;2017/'18;189830.0;13550.0;176280.0;7.1
690;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2004/'05;123060.0;15010.0;108050.0;12.2
691;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2005/'06;144130.0;13620.0;130510.0;9.4
692;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2006/'07;150550.0;12840.0;137710.0;8.5
693;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2007/'08;151910.0;12350.0;139560.0;8.1
694;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2008/'09;148600.0;10660.0;137940.0;7.2
695;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2009/'10;152590.0;10960.0;141640.0;7.2
696;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2010/'11;156080.0;11450.0;144640.0;7.3
697;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2011/'12;157060.0;10540.0;146520.0;6.7
698;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2012/'13 Oude methode;155880.0;9670.0;146210.0;6.2
699;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2012/'13 Nieuwe methode;155860.0;9660.0;146210.0;6.2
700;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2013/'14;154780.0;8990.0;145790.0;5.8
701;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2014/'15;152880.0;8340.0;144530.0;5.5
702;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2015/'16;148310.0;7680.0;140630.0;5.2
703;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2016/'17;148640.0;7800.0;140840.0;5.2
704;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);20 tot 23 jaar;2017/'18;145180.0;8180.0;137000.0;5.6
705;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2004/'05;290920.0;32420.0;258510.0;11.1
706;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2005/'06;325680.0;30670.0;295020.0;9.4
707;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2006/'07;331830.0;30650.0;301180.0;9.2
708;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2007/'08;335030.0;30550.0;304480.0;9.1
709;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2008/'09;335990.0;28100.0;307880.0;8.4
710;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2009/'10;339450.0;28060.0;311400.0;8.3
711;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2010/'11;339490.0;27790.0;311700.0;8.2
712;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2011/'12;339740.0;26120.0;313620.0;7.7
713;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2012/'13 Oude methode;337140.0;23490.0;313650.0;7.0
714;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2012/'13 Nieuwe methode;336990.0;23360.0;313630.0;6.9
715;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2013/'14;333970.0;21530.0;312440.0;6.4
716;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2014/'15;333270.0;20390.0;312880.0;6.1
717;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2015/'16;330640.0;19360.0;311280.0;5.9
718;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2016/'17;333740.0;20070.0;313670.0;6.0
719;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 tot 23 jaar;2017/'18;335000.0;21730.0;313280.0;6.5
720;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2004/'05;348750.0;37720.0;311030.0;10.8
721;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2005/'06;387160.0;35940.0;351220.0;9.3
722;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2006/'07;395130.0;35480.0;359650.0;9.0
723;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2007/'08;396700.0;33880.0;362820.0;8.5
724;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2008/'09;395900.0;30680.0;365220.0;7.7
725;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2009/'10;397080.0;30130.0;366960.0;7.6
726;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2010/'11;395960.0;29500.0;366470.0;7.4
727;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2011/'12;394510.0;27700.0;366820.0;7.0
728;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2012/'13 Oude methode;390400.0;24820.0;365580.0;6.4
729;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2012/'13 Nieuwe methode;389820.0;24360.0;365460.0;6.2
730;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2013/'14;388970.0;22530.0;366440.0;5.8
731;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2014/'15;388590.0;21310.0;367290.0;5.5
732;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2015/'16;388940.0;20270.0;368670.0;5.2
733;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2016/'17;395090.0;20890.0;374190.0;5.3
734;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2017/'18;398590.0;22530.0;376060.0;5.7
735;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2004/'05;0.0;0.0;0.0;0.0
736;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2005/'06;0.0;0.0;0.0;0.0
737;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2006/'07;;0.0;;0.0
738;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2007/'08;0.0;0.0;0.0;0.0
739;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2008/'09;;0.0;;0.0
740;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2009/'10;0.0;0.0;0.0;0.0
741;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2010/'11;0.0;0.0;0.0;0.0
742;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2011/'12;0.0;0.0;0.0;0.0
743;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2012/'13 Oude methode;0.0;0.0;0.0;0.0
744;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
745;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2013/'14;0.0;0.0;0.0;0.0
746;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2014/'15;0.0;0.0;0.0;0.0
747;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2015/'16;0.0;0.0;0.0;0.0
748;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2016/'17;0.0;0.0;0.0;0.0
749;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);13 jaar;2017/'18;0.0;0.0;0.0;0.0
750;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2004/'05;;0.0;;0.0
751;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2005/'06;;0.0;;0.0
752;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2006/'07;;;;
753;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2007/'08;;0.0;;0.0
754;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2008/'09;;0.0;;0.0
755;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2009/'10;0.0;0.0;0.0;0.0
756;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2010/'11;;0.0;;0.0
757;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2011/'12;0.0;0.0;0.0;0.0
758;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2012/'13 Oude methode;;0.0;;0.0
759;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2012/'13 Nieuwe methode;;0.0;;0.0
760;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2013/'14;0.0;0.0;0.0;0.0
761;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2014/'15;0.0;0.0;0.0;0.0
762;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2015/'16;0.0;0.0;0.0;0.0
763;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2016/'17;0.0;0.0;0.0;0.0
764;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);14 jaar;2017/'18;0.0;0.0;0.0;0.0
765;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2004/'05;30.0;;20.0;
766;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2005/'06;30.0;;20.0;
767;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2006/'07;20.0;;20.0;
768;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2007/'08;20.0;;10.0;
769;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2008/'09;20.0;;20.0;
770;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2009/'10;20.0;;20.0;
771;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2010/'11;20.0;;10.0;
772;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2011/'12;20.0;;20.0;
773;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2012/'13 Oude methode;20.0;;20.0;
774;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2012/'13 Nieuwe methode;20.0;0.0;20.0;0.0
775;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2013/'14;;0.0;;0.0
776;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2014/'15;20.0;0.0;20.0;0.0
777;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2015/'16;10.0;0.0;10.0;0.0
778;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2016/'17;;0.0;;0.0
779;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);15 jaar;2017/'18;;0.0;;0.0
780;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2004/'05;1630.0;200.0;1430.0;12.2
781;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2005/'06;1810.0;230.0;1580.0;12.6
782;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2006/'07;1800.0;200.0;1610.0;10.9
783;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2007/'08;1540.0;130.0;1410.0;8.5
784;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2008/'09;1580.0;120.0;1460.0;7.5
785;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2009/'10;1390.0;90.0;1300.0;6.3
786;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2010/'11;1330.0;80.0;1250.0;6.0
787;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2011/'12;1360.0;80.0;1280.0;5.7
788;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2012/'13 Oude methode;1320.0;70.0;1250.0;4.9
789;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2012/'13 Nieuwe methode;1290.0;40.0;1250.0;3.1
790;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2013/'14;1240.0;30.0;1210.0;2.1
791;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2014/'15;1300.0;20.0;1280.0;1.8
792;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2015/'16;1580.0;;1570.0;
793;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2016/'17;2130.0;20.0;2110.0;0.9
794;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);16 jaar;2017/'18;2660.0;10.0;2650.0;0.5
795;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2004/'05;56170.0;5100.0;51070.0;9.1
796;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2005/'06;59630.0;5040.0;54590.0;8.4
797;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2006/'07;61470.0;4630.0;56850.0;7.5
798;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2007/'08;60110.0;3190.0;56910.0;5.3
799;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2008/'09;58320.0;2460.0;55860.0;4.2
800;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2009/'10;56220.0;1980.0;54240.0;3.5
801;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2010/'11;55130.0;1630.0;53500.0;2.9
802;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2011/'12;53390.0;1500.0;51890.0;2.8
803;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2012/'13 Oude methode;51930.0;1270.0;50650.0;2.4
804;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2012/'13 Nieuwe methode;51530.0;960.0;50560.0;1.9
805;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2013/'14;53750.0;970.0;52780.0;1.8
806;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2014/'15;54010.0;900.0;53110.0;1.7
807;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2015/'16;56710.0;900.0;55810.0;1.6
808;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2016/'17;59210.0;800.0;58410.0;1.4
809;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);17 jaar;2017/'18;60920.0;790.0;60130.0;1.3
810;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 jaar;2004/'05;85960.0;9020.0;76940.0;10.5
811;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 jaar;2005/'06;91760.0;9080.0;82680.0;9.9
812;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 jaar;2006/'07;92160.0;9980.0;82190.0;10.8
813;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 jaar;2007/'08;95250.0;10270.0;84980.0;10.8
814;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 jaar;2008/'09;97130.0;10090.0;87030.0;10.4
815;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);18 jaar;2009/'10;95160.0;9560.0;85610.0;10.0
