ID;Functies;Aanbieders;Perioden;UitgavenZorgVoorIngezetenen_1
736;HC1+2: Geneeskundige en revalidatiezorg;HP39.9: Aanbieders ov. Ambulante zorg;2012;0.0
737;HC1+2: Geneeskundige en revalidatiezorg;HP39.9: Aanbieders ov. Ambulante zorg;2013;0.0
738;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2005;0.0
739;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2006;0.0
740;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2007;0.0
741;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2008;0.0
742;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2009;0.0
743;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2010;0.0
744;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2011;0.0
745;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2012;0.0
746;HC1+2: Geneeskundige en revalidatiezorg;HP4: Leveranciers genees-en hulpmiddelen;2013;0.0
747;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2005;0.0
748;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2006;0.0
749;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2007;0.0
750;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2008;0.0
751;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2009;0.0
752;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2010;0.0
753;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2011;0.0
754;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2012;0.0
755;HC1+2: Geneeskundige en revalidatiezorg;HP41: Leveranciers geneesmiddelen;2013;0.0
756;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2005;0.0
757;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2006;0.0
758;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2007;0.0
759;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2008;0.0
760;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2009;0.0
761;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2010;0.0
762;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2011;0.0
763;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2012;0.0
764;HC1+2: Geneeskundige en revalidatiezorg;HP42-49: Leveranciers hulpmiddelen;2013;0.0
765;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2005;0.0
766;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2006;0.0
767;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2007;0.0
768;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2008;0.0
769;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2009;0.0
770;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2010;0.0
771;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2011;0.0
772;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2012;0.0
773;HC1+2: Geneeskundige en revalidatiezorg;HP5: Aanbieders van volksgezondheid;2013;0.0
774;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2005;0.0
775;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2006;0.0
776;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2007;0.0
777;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2008;0.0
778;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2009;0.0
779;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2010;0.0
780;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2011;0.0
781;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2012;0.0
782;HC1+2: Geneeskundige en revalidatiezorg;HP6: Beleid-, beheer organisaties;2013;0.0
783;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2005;0.0
784;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2006;0.0
785;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2007;0.0
786;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2008;0.0
787;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2009;0.0
788;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2010;0.0
789;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2011;0.0
790;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2012;0.0
791;HC1+2: Geneeskundige en revalidatiezorg;HP61: Overheidsbeleid en beheer org.;2013;0.0
792;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2005;0.0
793;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2006;0.0
794;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2007;0.0
795;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2008;0.0
796;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2009;0.0
797;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2010;0.0
798;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2011;0.0
799;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2012;0.0
800;HC1+2: Geneeskundige en revalidatiezorg;HP62: Ziekenfondsen, zorgverzekeringen;2013;0.0
801;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2005;0.0
802;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2006;0.0
803;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2007;0.0
804;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2008;0.0
805;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2009;0.0
806;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2010;0.0
807;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2011;0.0
808;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2012;0.0
809;HC1+2: Geneeskundige en revalidatiezorg;HP63-64: Particuliere verzekeraars;2013;0.0
810;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2005;0.0
811;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2006;0.0
812;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2007;0.0
813;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2008;0.0
814;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2009;0.0
815;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2010;0.0
816;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2011;0.0
817;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2012;0.0
818;HC1+2: Geneeskundige en revalidatiezorg;HP69: Ov. Instellingen beleid, beheer;2013;0.0
819;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2005;69.0
820;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2006;157.0
821;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2007;192.0
822;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2008;226.0
823;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2009;268.0
824;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2010;304.0
825;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2011;310.0
826;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2012;355.0
827;HC1+2: Geneeskundige en revalidatiezorg;HP7: Overige sectoren;2013;365.0
828;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2005;0.0
829;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2006;0.0
830;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2007;0.0
831;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2008;0.0
832;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2009;0.0
833;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2010;0.0
834;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2011;0.0
835;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2012;0.0
836;HC1+2: Geneeskundige en revalidatiezorg;HP71: Arbodiensten;2013;0.0
837;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2005;69.0
838;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2006;157.0
839;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2007;192.0
840;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2008;226.0
841;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2009;268.0
842;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2010;304.0
843;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2011;310.0
844;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2012;355.0
845;HC1+2: Geneeskundige en revalidatiezorg;HP79: Zorg als nevenactiviteit;2013;365.0
846;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2005;245.0
847;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2006;313.0
848;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2007;332.0
849;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2008;326.0
850;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2009;421.0
851;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2010;433.0
852;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2011;453.0
853;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2012;565.0
854;HC1+2: Geneeskundige en revalidatiezorg;HP9: Buitenland;2013;561.0
855;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2005;
856;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2006;
857;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2007;
858;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2008;
859;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2009;
860;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2010;
861;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2011;
862;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2012;
863;HC1+2: Geneeskundige en revalidatiezorg;Welzijn, kinderopvang;2013;
864;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2005;15061.0
865;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2006;15944.0
866;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2007;16925.0
867;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2008;18163.0
868;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2009;18592.0
869;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2010;20051.0
870;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2011;20224.0
871;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2012;21706.0
872;HC11+12+21+22: Klinische med.zorg;Totaal Zorgrekeningen;2013;22939.0
873;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2005;15061.0
874;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2006;15944.0
875;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2007;16925.0
876;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2008;18163.0
877;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2009;18592.0
878;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2010;20051.0
879;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2011;20224.0
880;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2012;21706.0
881;HC11+12+21+22: Klinische med.zorg;Totaal aanbieders gezondheidszorg;2013;22939.0
882;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2005;13871.0
883;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2006;14559.0
884;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2007;15412.0
885;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2008;16525.0
886;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2009;16747.0
887;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2010;18013.0
888;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2011;18100.0
889;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2012;19323.0
890;HC11+12+21+22: Klinische med.zorg;HP1: Ziekenhuizen;2013;20410.0
891;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2005;10552.0
892;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2006;11016.0
893;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2007;11573.0
894;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2008;12552.0
895;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2009;12641.0
896;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2010;13788.0
897;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2011;13674.0
898;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2012;14764.0
899;HC11+12+21+22: Klinische med.zorg;HP11:Algemene en academ. Ziekenhuizen;2013;15684.0
900;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2005;2717.0
901;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2006;2815.0
902;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2007;3035.0
903;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2008;3177.0
904;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2009;3429.0
905;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2010;3442.0
906;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2011;3632.0
907;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2012;3717.0
908;HC11+12+21+22: Klinische med.zorg;HP12: Geestelijke gez., verslavingszorg;2013;3834.0
909;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2005;602.0
910;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2006;727.0
911;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2007;804.0
912;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2008;796.0
913;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2009;677.0
914;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2010;783.0
915;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2011;794.0
916;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2012;842.0
917;HC11+12+21+22: Klinische med.zorg;HP13: Categorale ziekenhuizen;2013;893.0
918;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2005;822.0
919;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2006;874.0
920;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2007;940.0
921;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2008;1025.0
922;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2009;1095.0
923;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2010;1201.0
924;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2011;1251.0
925;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2012;1377.0
926;HC11+12+21+22: Klinische med.zorg;HP2: Instellingen langdurige zorg;2013;1490.0
927;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2005;805.0
928;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2006;843.0
929;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2007;875.0
930;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2008;950.0
931;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2009;998.0
932;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2010;1094.0
933;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2011;1136.0
934;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2012;1234.0
935;HC11+12+21+22: Klinische med.zorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2013;1333.0
936;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2005;17.0
937;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2006;32.0
938;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2007;66.0
939;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2008;74.0
940;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2009;98.0
941;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2010;107.0
942;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2011;115.0
943;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2012;142.0
944;HC11+12+21+22: Klinische med.zorg;HP22-29: Instellingen gehandicaptenzorg;2013;157.0
945;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2005;154.0
946;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2006;175.0
947;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2007;196.0
948;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2008;209.0
949;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2009;242.0
950;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2010;282.0
951;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2011;308.0
952;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2012;323.0
953;HC11+12+21+22: Klinische med.zorg;HP3: Aanbieders ambulante zorg;2013;337.0
954;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2005;0.0
955;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2006;0.0
956;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2007;0.0
957;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2008;0.0
958;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2009;0.0
959;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2010;0.0
960;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2011;0.0
961;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2012;0.0
962;HC11+12+21+22: Klinische med.zorg;HP31: Artsenpraktijken;2013;0.0
963;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2005;0.0
964;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2006;0.0
965;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2007;0.0
966;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2008;0.0
967;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2009;0.0
968;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2010;0.0
969;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2011;0.0
970;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2012;0.0
971;HC11+12+21+22: Klinische med.zorg;HP32: Tandheelkundige praktijken;2013;0.0
972;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2005;154.0
973;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2006;175.0
974;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2007;196.0
975;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2008;209.0
976;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2009;242.0
977;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2010;282.0
978;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2011;308.0
979;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2012;323.0
980;HC11+12+21+22: Klinische med.zorg;HP33: Paramedische praktijken;2013;337.0
981;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2005;0.0
982;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2006;0.0
983;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2007;0.0
984;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2008;0.0
985;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2009;0.0
986;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2010;0.0
987;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2011;0.0
988;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2012;0.0
989;HC11+12+21+22: Klinische med.zorg;HP34: Ambulante zorgcentra;2013;0.0
990;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2005;0.0
991;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2006;0.0
992;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2007;0.0
993;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2008;0.0
994;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2009;0.0
995;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2010;0.0
996;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2011;0.0
997;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2012;0.0
998;HC11+12+21+22: Klinische med.zorg;HP35: Laboratoria;2013;0.0
999;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2005;0.0
1000;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2006;0.0
1001;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2007;0.0
1002;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2008;0.0
1003;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2009;0.0
1004;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2010;0.0
1005;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2011;0.0
1006;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2012;0.0
1007;HC11+12+21+22: Klinische med.zorg;HP39: Ov. Aanbieders ambulante zorg;2013;0.0
1008;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2005;0.0
1009;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2006;0.0
1010;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2007;0.0
1011;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2008;0.0
1012;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2009;0.0
1013;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2010;0.0
1014;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2011;0.0
1015;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2012;0.0
1016;HC11+12+21+22: Klinische med.zorg;HP39.1: Ambulance, ziekenvervoer;2013;0.0
1017;HC11+12+21+22: Klinische med.zorg;HP39.9: Aanbieders ov. Ambulante zorg;2005;0.0
1018;HC11+12+21+22: Klinische med.zorg;HP39.9: Aanbieders ov. Ambulante zorg;2006;0.0
1019;HC11+12+21+22: Klinische med.zorg;HP39.9: Aanbieders ov. Ambulante zorg;2007;0.0
1020;HC11+12+21+22: Klinische med.zorg;HP39.9: Aanbieders ov. Ambulante zorg;2008;0.0
1021;HC11+12+21+22: Klinische med.zorg;HP39.9: Aanbieders ov. Ambulante zorg;2009;0.0
1022;HC11+12+21+22: Klinische med.zorg;HP39.9: Aanbieders ov. Ambulante zorg;2010;0.0
