ID;KenmerkenBaanBedrijfsgrootte;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
169;602;Gesubsidieerde instellingen;2007;70.8;5.7;7.6;9.5;11.8;14.4;19.7;23.0;2.3;2.9;3.6;4.4;5.3;7.2
170;602;Gesubsidieerde instellingen;2008;72.5;3.6;5.4;7.3;9.5;12.0;17.3;23.4;1.5;2.1;2.8;3.5;4.4;6.3
171;602;Gesubsidieerde instellingen;2009;78.6;4.1;6.0;7.8;10.0;12.6;18.3;25.2;1.5;2.2;2.8;3.6;4.5;6.5
172;602;Overheid;2006;4.7;0.8;0.8;0.9;1.0;1.0;1.3;1.5;0.3;0.3;0.3;0.3;0.4;0.5
173;602;Overheid;2007;5.3;0.7;0.8;0.9;0.9;1.1;1.4;1.7;0.3;0.3;0.3;0.4;0.4;0.5
174;602;Overheid;2008;11.5;4.3;4.5;4.7;4.9;5.1;5.6;4.7;2.5;2.6;2.6;2.7;2.8;2.9
175;602;Overheid;2009;10.2;3.4;3.5;3.7;3.9;4.2;4.7;4.0;2.1;2.2;2.3;2.3;2.4;2.5
176;603;Totaal;2006;207.4;14.7;16.3;17.9;19.5;21.8;25.8;178.8;10.3;11.3;12.4;13.4;15.1;17.9
177;603;Totaal;2007;214.6;14.3;15.9;17.4;19.4;21.4;25.5;185.7;10.2;11.2;12.2;13.6;15.0;17.8
178;603;Totaal;2008;204.2;11.9;13.0;13.9;15.6;17.0;19.5;177.8;8.0;8.8;9.4;10.7;11.8;13.7
179;603;Totaal;2009;196.8;8.4;9.3;10.5;11.5;12.6;14.6;178.3;6.6;7.2;8.2;9.0;9.8;11.3
180;603;Particuliere bedrijven;2006;205.3;14.6;16.2;17.8;19.3;21.6;25.6;177.0;10.3;11.2;12.3;13.3;15.0;17.8
181;603;Particuliere bedrijven;2007;212.4;14.2;15.7;17.3;19.2;21.2;25.2;183.8;10.1;11.1;12.1;13.5;14.8;17.7
182;603;Particuliere bedrijven;2008;201.8;11.8;12.9;13.8;15.5;16.8;19.4;175.7;7.9;8.7;9.3;10.6;11.7;13.6
183;603;Particuliere bedrijven;2009;194.2;8.3;9.2;10.4;11.4;12.5;14.4;175.9;6.6;7.1;8.1;8.9;9.7;11.1
184;603;Gesubsidieerde instellingen;2006;2.0;0.1;0.1;0.1;0.1;0.2;0.2;1.8;0.1;0.1;0.1;0.1;0.1;0.1
185;603;Gesubsidieerde instellingen;2007;2.2;0.1;0.1;0.1;0.2;0.2;0.2;1.9;0.1;0.1;0.1;0.1;0.1;0.2
186;603;Gesubsidieerde instellingen;2008;2.3;0.1;0.1;0.1;0.1;0.1;0.2;2.0;0.1;0.1;0.1;0.1;0.1;0.1
187;603;Gesubsidieerde instellingen;2009;2.6;0.1;0.1;0.1;0.1;0.1;0.2;2.4;0.1;0.1;0.1;0.1;0.1;0.1
188;603;Overheid;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
189;603;Overheid;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
190;603;Overheid;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
191;603;Overheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;604;Totaal;2006;56.9;42.1;42.8;43.4;44.0;44.6;45.8;37.7;32.4;32.7;33.0;33.3;33.6;34.1
193;604;Totaal;2007;64.0;56.1;56.6;57.0;57.5;57.9;58.8;49.1;45.1;45.4;45.7;45.9;46.2;46.6
194;604;Totaal;2008;66.3;60.0;60.5;60.9;61.3;61.7;62.4;52.8;49.1;49.4;49.6;49.9;50.2;50.6
195;604;Totaal;2009;74.1;66.6;67.3;67.8;68.3;68.8;69.6;56.8;53.0;53.4;53.7;53.9;54.2;54.7
196;604;Particuliere bedrijven;2006;29.9;22.3;22.7;23.0;23.3;23.7;24.3;21.1;18.4;18.6;18.8;19.0;19.2;19.5
197;604;Particuliere bedrijven;2007;34.4;28.9;29.3;29.6;29.9;30.3;30.9;27.5;24.7;24.9;25.1;25.3;25.5;25.9
198;604;Particuliere bedrijven;2008;35.9;30.9;31.3;31.6;31.9;32.3;32.9;30.2;27.0;27.3;27.5;27.7;28.0;28.4
199;604;Particuliere bedrijven;2009;38.0;32.6;33.2;33.6;34.0;34.4;35.1;31.1;28.1;28.4;28.6;28.8;29.1;29.4
200;604;Gesubsidieerde instellingen;2006;22.3;15.8;16.1;16.3;16.6;16.8;17.3;12.9;10.5;10.7;10.8;10.9;11.0;11.1
201;604;Gesubsidieerde instellingen;2007;24.0;22.2;22.3;22.4;22.5;22.6;22.7;17.0;16.2;16.2;16.3;16.3;16.3;16.4
202;604;Gesubsidieerde instellingen;2008;26.0;25.0;25.1;25.1;25.2;25.2;25.3;19.0;18.5;18.5;18.6;18.6;18.6;18.7
203;604;Gesubsidieerde instellingen;2009;29.9;28.6;28.7;28.8;28.8;28.9;29.0;20.9;20.5;20.5;20.5;20.6;20.6;20.6
204;604;Overheid;2006;4.7;4.0;4.0;4.1;4.1;4.1;4.2;3.7;3.5;3.5;3.5;3.5;3.5;3.5
205;604;Overheid;2007;5.6;5.0;5.0;5.0;5.1;5.1;5.1;4.6;4.3;4.3;4.3;4.3;4.3;4.4
206;604;Overheid;2008;4.4;4.1;4.1;4.1;4.1;4.2;4.2;3.6;3.6;3.6;3.6;3.6;3.6;3.6
207;604;Overheid;2009;6.2;5.3;5.4;5.4;5.5;5.5;5.6;4.7;4.5;4.5;4.6;4.6;4.6;4.6
208;605;Totaal;2006;96.5;7.5;15.0;24.2;34.7;44.0;67.7;86.1;6.0;12.1;19.9;29.3;37.7;59.6
209;605;Totaal;2007;95.4;9.4;16.7;27.5;36.8;47.0;70.2;84.9;7.5;13.5;22.7;30.9;40.1;61.8
210;605;Totaal;2008;96.5;10.2;18.5;30.0;39.8;49.7;71.9;85.4;8.1;14.7;24.5;33.2;42.1;62.8
211;605;Totaal;2009;96.0;9.6;20.0;32.2;41.9;54.3;73.2;84.7;7.7;15.9;26.3;34.8;46.2;63.7
212;605;Particuliere bedrijven;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
213;605;Particuliere bedrijven;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
214;605;Particuliere bedrijven;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;605;Particuliere bedrijven;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;605;Gesubsidieerde instellingen;2006;94.4;7.4;14.9;23.9;34.2;43.4;66.5;84.2;5.9;11.9;19.7;28.9;37.1;58.6
217;605;Gesubsidieerde instellingen;2007;93.4;9.3;16.6;27.2;36.3;46.3;69.0;83.2;7.5;13.4;22.4;30.5;39.5;60.7
218;605;Gesubsidieerde instellingen;2008;94.7;10.2;18.4;29.7;39.3;49.0;70.8;83.7;8.1;14.6;24.3;32.8;41.5;61.9
219;605;Gesubsidieerde instellingen;2009;94.0;9.5;19.8;31.8;41.3;53.4;72.0;82.9;7.6;15.8;26.0;34.4;45.5;62.6
220;605;Overheid;2006;1.9;0.1;0.2;0.3;0.5;0.7;1.1;1.7;0.1;0.1;0.2;0.4;0.6;1.0
221;605;Overheid;2007;1.9;0.1;0.1;0.3;0.5;0.7;1.2;1.7;0.0;0.1;0.2;0.4;0.6;1.0
222;605;Overheid;2008;1.8;0.1;0.1;0.3;0.5;0.7;1.1;1.6;0.0;0.1;0.3;0.4;0.6;1.0
223;605;Overheid;2009;1.8;0.1;0.2;0.4;0.5;0.8;1.1;1.6;0.1;0.1;0.3;0.4;0.6;1.0
224;606;Totaal;2006;6456.0;300.0;401.8;531.0;701.2;868.3;1217.9;5083.0;169.0;227.2;301.5;399.0;505.2;735.4
225;606;Totaal;2007;6589.0;308.1;414.7;547.1;727.1;904.1;1268.2;5203.3;175.3;236.2;313.5;417.4;528.9;769.2
226;606;Totaal;2008;6682.1;286.5;395.9;524.8;681.9;860.7;1228.8;5290.7;164.9;227.7;303.6;398.4;508.9;751.9
227;606;Totaal;2009;6651.9;286.7;395.5;524.4;663.8;834.0;1213.2;5237.8;163.4;225.5;301.9;387.7;492.2;737.4
228;606;Particuliere bedrijven;2006;4445.0;253.2;340.8;451.2;596.9;730.6;1004.0;3526.3;138.6;188.0;251.0;333.2;417.3;597.5
229;606;Particuliere bedrijven;2007;4545.0;258.0;350.8;465.1;621.4;766.3;1055.1;3617.0;142.1;194.6;261.0;350.1;440.5;631.4
230;606;Particuliere bedrijven;2008;4608.0;242.1;338.7;451.0;584.4;732.4;1024.2;3670.6;133.5;188.2;253.8;333.6;423.5;616.2
231;606;Particuliere bedrijven;2009;4535.8;235.1;330.4;442.7;560.0;700.8;1005.9;3589.8;126.5;180.1;246.3;317.9;402.6;598.6
232;606;Gesubsidieerde instellingen;2006;1020.1;28.3;40.9;57.6;78.5;106.0;163.4;725.7;18.3;26.0;35.8;48.8;66.7;103.2
233;606;Gesubsidieerde instellingen;2007;1042.3;32.2;44.3;60.4;80.9;107.9;165.8;746.9;20.9;28.3;37.9;50.4;67.9;105.0
234;606;Gesubsidieerde instellingen;2008;1064.3;31.6;42.9;57.5;77.8;103.9;164.1;771.2;21.4;28.5;37.5;50.2;67.5;106.2
235;606;Gesubsidieerde instellingen;2009;1096.1;39.2;51.1;65.5;84.2;108.8;167.3;792.7;27.2;34.6;43.4;55.2;71.5;109.5
236;606;Overheid;2006;990.9;18.5;20.2;22.3;25.8;31.6;50.5;831.0;12.1;13.2;14.6;17.0;21.3;34.6
237;606;Overheid;2007;1001.7;18.0;19.6;21.6;24.8;29.9;47.3;839.5;12.3;13.4;14.7;16.9;20.5;32.7
238;606;Overheid;2008;1009.8;12.8;14.3;16.3;19.6;24.4;40.5;849.0;10.0;11.0;12.3;14.6;17.9;29.4
239;606;Overheid;2009;1020.0;12.5;14.0;16.1;19.5;24.5;40.0;855.3;9.7;10.8;12.2;14.6;18.1;29.2
240;701;Totaal;2006;1615.0;203.1;262.8;330.7;409.5;483.1;630.9;1033.4;110.8;142.7;178.7;221.0;263.8;349.8
241;701;Totaal;2007;1963.0;255.6;331.6;415.6;514.8;607.1;791.9;1283.3;146.2;187.4;233.7;288.4;342.8;452.0
242;701;Totaal;2008;2148.0;256.9;341.0;431.2;530.6;630.8;826.4;1418.0;151.6;198.0;248.1;304.8;363.4;482.3
243;701;Totaal;2009;2193.2;283.1;369.8;462.8;554.9;655.4;851.6;1410.7;161.3;208.3;259.7;312.2;369.1;487.0
244;701;Particuliere bedrijven;2006;1267.2;159.1;211.2;272.2;342.8;408.0;538.7;794.5;82.2;109.4;141.4;179.0;216.8;292.4
245;701;Particuliere bedrijven;2007;1542.4;196.8;263.9;339.5;428.7;510.6;672.9;988.3;106.2;141.8;182.9;231.7;279.6;374.2
246;701;Particuliere bedrijven;2008;1687.0;196.1;269.7;350.7;439.3;528.5;699.2;1092.0;108.3;148.0;192.5;242.4;294.2;396.9
247;701;Particuliere bedrijven;2009;1685.1;213.4;287.6;370.1;450.4;538.4;706.7;1057.0;111.9;150.9;196.0;241.2;290.3;390.4
248;701;Gesubsidieerde instellingen;2006;183.4;29.9;36.2;41.7;47.9;53.9;65.8;113.5;19.3;23.2;26.4;29.8;33.1;39.8
249;701;Gesubsidieerde instellingen;2007;238.7;44.3;51.9;59.0;66.9;74.8;91.3;154.5;30.0;34.8;39.1;43.7;48.5;58.5
250;701;Gesubsidieerde instellingen;2008;272.9;48.0;57.3;65.0;73.8;82.6;101.4;180.9;34.1;40.1;44.8;50.2;55.5;67.5
251;701;Gesubsidieerde instellingen;2009;312.5;56.0;67.2;76.2;85.7;95.9;118.1;203.2;39.0;46.2;51.5;57.3;63.5;77.1
252;701;Overheid;2006;164.3;14.2;15.4;16.7;18.7;21.2;26.4;125.4;9.3;10.1;10.9;12.2;13.9;17.6
253;701;Overheid;2007;181.9;14.5;15.7;17.1;19.2;21.8;27.8;140.5;10.0;10.8;11.6;13.0;14.8;19.2
254;701;Overheid;2008;188.1;12.8;14.0;15.5;17.5;19.8;25.7;145.1;9.1;9.9;10.8;12.2;13.7;18.0
255;701;Overheid;2009;195.5;13.7;14.9;16.5;18.7;21.1;26.7;150.5;10.4;11.2;12.2;13.7;15.3;19.4
256;702;Totaal;2006;5720.1;232.6;316.1;427.0;572.3;719.1;1036.0;4510.3;130.7;178.1;242.3;326.8;419.2;627.7
257;702;Totaal;2007;5577.9;216.2;294.9;399.0;536.7;681.0;985.4;4433.5;123.8;168.5;230.3;310.6;400.8;601.5
258;702;Totaal;2008;5528.2;195.4;270.8;366.9;482.3;620.4;912.9;4413.8;113.9;156.9;214.8;285.6;371.1;564.2
259;702;Totaal;2009;5428.7;186.8;260.6;353.4;454.9;583.8;868.7;4334.1;107.3;149.6;206.2;269.8;351.2;536.8
260;702;Particuliere bedrijven;2006;3859.7;197.2;264.4;352.0;467.9;577.6;805.8;3065.5;106.9;143.2;191.5;255.1;320.9;465.9
261;702;Particuliere bedrijven;2007;3749.5;181.2;245.3;326.7;438.8;548.1;770.3;3008.9;99.9;134.8;180.7;243.1;308.4;450.3
262;702;Particuliere bedrijven;2008;3699.6;163.6;226.2;301.0;391.2;496.5;708.9;2980.9;91.2;125.4;167.8;220.7;282.5;418.4
263;702;Particuliere bedrijven;2009;3595.8;153.2;213.1;285.4;364.1;460.6;673.4;2898.2;83.2;115.8;157.3;204.4;261.3;395.5
264;702;Gesubsidieerde instellingen;2006;1022.4;26.2;41.9;64.2;91.8;125.2;199.6;732.2;17.2;27.8;43.0;62.6;86.4;139.8
265;702;Gesubsidieerde instellingen;2007;995.9;25.8;39.8;61.6;85.8;117.9;187.9;717.7;17.0;26.4;41.6;58.5;81.4;131.8
266;702;Gesubsidieerde instellingen;2008;989.2;23.2;35.6;55.9;79.5;109.3;178.3;719.1;15.7;24.2;39.0;55.8;77.5;126.9
267;702;Gesubsidieerde instellingen;2009;990.2;26.1;39.4;58.9;80.0;109.4;170.5;720.9;18.1;27.4;41.9;57.2;79.6;123.3
268;702;Overheid;2006;837.9;9.2;9.8;10.8;12.6;16.3;30.6;712.6;6.6;7.0;7.8;9.1;11.8;22.0
269;702;Overheid;2007;832.5;9.2;9.8;10.7;12.1;15.0;27.2;706.9;6.9;7.3;7.9;9.0;11.0;19.4
270;702;Overheid;2008;839.4;8.5;9.1;10.0;11.7;14.6;25.7;713.8;6.9;7.3;8.0;9.1;11.1;18.9
271;702;Overheid;2009;842.7;7.5;8.1;9.1;10.8;13.9;24.7;715.1;6.0;6.4;7.1;8.2;10.4;18.0
272;703;Totaal;2006;207.4;14.7;16.3;17.9;19.5;21.8;25.8;178.8;10.3;11.3;12.4;13.4;15.1;17.9
273;703;Totaal;2007;214.6;14.3;15.9;17.4;19.4;21.4;25.5;185.7;10.2;11.2;12.2;13.6;15.0;17.8
274;703;Totaal;2008;204.2;11.9;13.0;13.9;15.6;17.0;19.5;177.8;8.0;8.8;9.4;10.7;11.8;13.7
275;703;Totaal;2009;196.8;8.4;9.3;10.5;11.5;12.6;14.6;178.3;6.6;7.2;8.2;9.0;9.8;11.3
276;703;Particuliere bedrijven;2006;205.3;14.6;16.2;17.8;19.3;21.6;25.6;177.0;10.3;11.2;12.3;13.3;15.0;17.8
277;703;Particuliere bedrijven;2007;212.4;14.2;15.7;17.3;19.2;21.2;25.2;183.8;10.1;11.1;12.1;13.5;14.8;17.7
278;703;Particuliere bedrijven;2008;201.8;11.8;12.9;13.8;15.5;16.8;19.4;175.7;7.9;8.7;9.3;10.6;11.7;13.6
279;703;Particuliere bedrijven;2009;194.2;8.3;9.2;10.4;11.4;12.5;14.4;175.9;6.6;7.1;8.1;8.9;9.7;11.1
280;703;Gesubsidieerde instellingen;2006;2.0;0.1;0.1;0.1;0.1;0.2;0.2;1.8;0.1;0.1;0.1;0.1;0.1;0.1
281;703;Gesubsidieerde instellingen;2007;2.2;0.1;0.1;0.1;0.2;0.2;0.2;1.9;0.1;0.1;0.1;0.1;0.1;0.2
282;703;Gesubsidieerde instellingen;2008;2.3;0.1;0.1;0.1;0.1;0.1;0.2;2.0;0.1;0.1;0.1;0.1;0.1;0.1
283;703;Gesubsidieerde instellingen;2009;2.6;0.1;0.1;0.1;0.1;0.1;0.2;2.4;0.1;0.1;0.1;0.1;0.1;0.1
284;703;Overheid;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
285;703;Overheid;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
286;703;Overheid;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
287;703;Overheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
288;Bedrijfsgrootte: 0 tot 10 werknemers;Totaal;2006;1253.1;141.8;186.3;236.6;288.5;341.4;439.1;858.9;74.6;98.1;124.7;153.1;183.7;242.3
289;Bedrijfsgrootte: 0 tot 10 werknemers;Totaal;2007;1254.8;148.6;196.5;248.3;302.7;355.8;455.0;861.2;80.3;105.3;132.9;163.2;193.6;253.0
290;Bedrijfsgrootte: 0 tot 10 werknemers;Totaal;2008;1001.5;105.9;141.0;177.5;214.5;251.3;321.0;720.0;59.9;79.0;99.1;120.9;142.7;186.5
291;Bedrijfsgrootte: 0 tot 10 werknemers;Totaal;2009;992.4;100.1;135.4;172.2;206.9;243.8;311.4;716.6;56.6;75.6;96.2;116.2;137.4;179.9
292;Bedrijfsgrootte: 0 tot 10 werknemers;Particuliere bedrijven;2006;1196.4;137.6;180.6;228.5;278.3;329.0;422.2;824.6;72.4;95.2;120.8;148.1;177.5;233.6
293;Bedrijfsgrootte: 0 tot 10 werknemers;Particuliere bedrijven;2007;1202.6;144.0;190.6;240.9;293.6;344.8;440.1;828.4;77.7;102.0;128.8;158.1;187.5;244.7
294;Bedrijfsgrootte: 0 tot 10 werknemers;Particuliere bedrijven;2008;973.1;103.7;138.1;173.9;210.0;245.8;313.6;701.8;58.6;77.3;97.0;118.3;139.6;182.1
295;Bedrijfsgrootte: 0 tot 10 werknemers;Particuliere bedrijven;2009;961.0;97.8;132.6;168.6;202.5;238.5;304.2;695.7;55.2;73.9;94.1;113.7;134.4;175.7
296;Bedrijfsgrootte: 0 tot 10 werknemers;Gesubsidieerde instellingen;2006;53.2;4.0;5.6;7.9;10.0;12.1;16.4;31.8;2.0;2.8;3.8;4.9;6.0;8.4
297;Bedrijfsgrootte: 0 tot 10 werknemers;Gesubsidieerde instellingen;2007;44.5;3.7;4.9;6.3;7.9;9.5;13.2;27.0;2.0;2.7;3.4;4.3;5.2;7.3
298;Bedrijfsgrootte: 0 tot 10 werknemers;Gesubsidieerde instellingen;2008;26.4;2.1;2.8;3.5;4.4;5.3;7.3;16.7;1.2;1.6;2.0;2.6;3.1;4.3
299;Bedrijfsgrootte: 0 tot 10 werknemers;Gesubsidieerde instellingen;2009;30.0;2.3;2.8;3.5;4.4;5.2;7.1;20.0;1.4;1.7;2.1;2.5;3.0;4.1
300;Bedrijfsgrootte: 0 tot 10 werknemers;Overheid;2006;3.6;0.2;0.2;0.2;0.3;0.3;0.5;2.5;0.1;0.1;0.1;0.1;0.2;0.3
301;Bedrijfsgrootte: 0 tot 10 werknemers;Overheid;2007;7.7;1.0;1.1;1.2;1.3;1.4;1.7;5.8;0.6;0.6;0.7;0.8;0.9;1.0
302;Bedrijfsgrootte: 0 tot 10 werknemers;Overheid;2008;2.0;0.1;0.1;0.1;0.1;0.2;0.2;1.4;0.1;0.1;0.1;0.1;0.1;0.1
303;Bedrijfsgrootte: 0 tot 10 werknemers;Overheid;2009;1.4;0.0;0.1;0.1;0.1;0.1;0.1;1.0;0.0;0.0;0.0;0.0;0.1;0.1
304;Bedrijfsgrootte: 10 tot 100 werknemers;Totaal;2006;1912.1;104.3;141.3;189.7;250.3;312.7;444.1;1476.4;59.3;80.5;107.9;142.5;181.4;265.4
305;Bedrijfsgrootte: 10 tot 100 werknemers;Totaal;2007;1995.6;112.2;153.2;205.6;272.1;341.4;483.6;1544.0;66.2;89.9;120.1;158.7;201.2;292.9
306;Bedrijfsgrootte: 10 tot 100 werknemers;Totaal;2008;2032.8;113.5;159.2;214.5;280.0;352.5;498.5;1554.8;64.9;90.6;121.8;159.8;202.5;295.2
307;Bedrijfsgrootte: 10 tot 100 werknemers;Totaal;2009;1989.0;108.5;154.3;208.7;267.5;339.7;484.4;1509.0;61.7;87.0;117.9;152.0;193.0;283.8
308;Bedrijfsgrootte: 10 tot 100 werknemers;Particuliere bedrijven;2006;1720.2;94.5;129.0;174.3;230.7;287.8;407.1;1342.3;53.2;72.9;98.6;130.6;166.2;242.8
309;Bedrijfsgrootte: 10 tot 100 werknemers;Particuliere bedrijven;2007;1798.1;101.3;139.6;188.6;250.9;314.8;444.1;1406.5;59.1;81.4;109.8;145.9;185.1;268.8
310;Bedrijfsgrootte: 10 tot 100 werknemers;Particuliere bedrijven;2008;1879.7;105.6;149.3;202.2;264.7;333.3;469.5;1447.1;59.8;84.4;114.2;150.4;190.7;277.3
311;Bedrijfsgrootte: 10 tot 100 werknemers;Particuliere bedrijven;2009;1833.8;99.6;143.3;195.0;250.4;318.6;453.0;1401.3;56.3;80.4;109.8;141.9;180.4;264.8
312;Bedrijfsgrootte: 10 tot 100 werknemers;Gesubsidieerde instellingen;2006;126.2;7.1;9.4;12.2;16.0;20.7;30.8;85.5;4.6;6.0;7.6;9.9;12.8;19.2
313;Bedrijfsgrootte: 10 tot 100 werknemers;Gesubsidieerde instellingen;2007;138.5;8.6;11.1;14.3;18.1;23.0;34.2;93.7;5.6;6.9;8.7;10.9;14.0;21.1
314;Bedrijfsgrootte: 10 tot 100 werknemers;Gesubsidieerde instellingen;2008;110.4;6.5;8.4;10.5;13.3;16.8;25.4;75.9;4.2;5.2;6.5;8.2;10.4;15.9
315;Bedrijfsgrootte: 10 tot 100 werknemers;Gesubsidieerde instellingen;2009;113.1;7.6;9.6;12.1;15.1;18.9;27.9;76.5;4.6;5.7;7.1;9.0;11.2;17.0
316;Bedrijfsgrootte: 10 tot 100 werknemers;Overheid;2006;65.7;2.7;2.9;3.1;3.5;4.2;6.2;48.6;1.5;1.6;1.7;1.9;2.3;3.4
317;Bedrijfsgrootte: 10 tot 100 werknemers;Overheid;2007;59.1;2.3;2.5;2.7;3.0;3.6;5.3;43.8;1.5;1.6;1.7;1.8;2.1;3.0
318;Bedrijfsgrootte: 10 tot 100 werknemers;Overheid;2008;42.8;1.4;1.5;1.7;2.0;2.4;3.6;31.7;0.9;1.0;1.1;1.2;1.4;2.1
319;Bedrijfsgrootte: 10 tot 100 werknemers;Overheid;2009;42.1;1.3;1.4;1.6;1.9;2.3;3.4;31.2;0.8;0.9;1.0;1.2;1.4;2.0
320;Bedrijfsgrootte: 100 of meer werknemers;Totaal;2006;4377.3;204.3;267.6;349.4;462.5;569.9;809.6;3387.2;118.0;153.5;200.8;265.7;333.0;487.7
321;Bedrijfsgrootte: 100 of meer werknemers;Totaal;2007;4505.0;225.2;292.6;378.1;496.1;612.3;864.2;3497.3;133.8;171.9;223.1;290.9;363.7;525.5
322;Bedrijfsgrootte: 100 of meer werknemers;Totaal;2008;4846.0;244.7;324.6;420.0;534.0;664.4;939.4;3734.8;148.6;194.0;251.4;320.4;401.1;578.5
323;Bedrijfsgrootte: 100 of meer werknemers;Totaal;2009;4832.1;269.6;349.8;445.6;546.7;668.1;938.7;3692.4;156.8;202.4;259.9;322.5;399.4;571.0
324;Bedrijfsgrootte: 100 of meer werknemers;Particuliere bedrijven;2006;2415.7;138.7;182.3;239.2;321.1;390.4;540.8;1870.2;73.7;95.7;125.8;168.7;209.0;299.6
325;Bedrijfsgrootte: 100 of meer werknemers;Particuliere bedrijven;2007;2503.6;146.9;194.8;254.0;342.2;420.2;584.2;1946.1;79.4;104.4;137.2;184.3;230.1;328.8
326;Bedrijfsgrootte: 100 of meer werknemers;Particuliere bedrijven;2008;2735.6;162.2;221.3;289.4;371.2;462.6;644.5;2099.6;89.0;120.3;158.5;205.1;258.1;369.5
327;Bedrijfsgrootte: 100 of meer werknemers;Particuliere bedrijven;2009;2675.2;177.3;233.8;302.0;372.8;454.1;637.0;2029.0;90.0;119.4;157.4;198.7;246.2;356.2
328;Bedrijfsgrootte: 100 of meer werknemers;Gesubsidieerde instellingen;2006;1028.6;45.0;63.3;86.0;113.9;146.6;218.4;730.1;30.0;42.4;58.1;77.8;100.8;152.1
329;Bedrijfsgrootte: 100 of meer werknemers;Gesubsidieerde instellingen;2007;1053.8;57.9;75.8;100.2;126.9;160.3;232.0;753.4;39.6;51.7;68.7;87.2;110.8;162.1
330;Bedrijfsgrootte: 100 of meer werknemers;Gesubsidieerde instellingen;2008;1127.5;62.7;81.8;106.9;135.8;170.0;247.3;809.4;44.5;57.5;75.3;95.3;119.6;174.4
331;Bedrijfsgrootte: 100 of meer werknemers;Gesubsidieerde instellingen;2009;1162.2;72.4;94.3;119.6;146.4;181.4;253.8;829.9;51.3;66.3;84.3;103.1;128.9;179.4
332;Bedrijfsgrootte: 100 of meer werknemers;Overheid;2006;933.0;20.5;22.1;24.2;27.5;32.9;50.4;786.9;14.3;15.4;16.8;19.2;23.3;36.0
333;Bedrijfsgrootte: 100 of meer werknemers;Overheid;2007;947.7;20.4;21.9;23.9;27.0;31.8;48.0;797.8;14.8;15.8;17.2;19.4;22.9;34.6
334;Bedrijfsgrootte: 100 of meer werknemers;Overheid;2008;982.8;19.8;21.4;23.7;27.0;31.8;47.7;825.8;15.1;16.2;17.7;20.0;23.3;34.7
335;Bedrijfsgrootte: 100 of meer werknemers;Overheid;2009;994.7;19.9;21.6;24.0;27.5;32.6;47.9;833.4;15.5;16.7;18.3;20.7;24.3;35.3
