ID;Inkomensbegrippen;Inkomensklassen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;GemiddeldInkomen_4;MediaanInkomen_5
3107;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2011;46.6;2.6;1.7;35.0;35.0
3108;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2012;47.9;2.6;1.8;35.0;35.0
3109;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2013;48.1;2.6;1.8;34.9;34.9
3110;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2014;48.6;2.5;1.7;35.0;35.0
3111;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2015;49.8;2.4;1.7;35.0;35.0
3112;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2016;49.1;2.4;1.7;35.0;35.0
3113;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2017;48.2;2.3;1.6;35.0;35.0
3114;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2018;48.4;2.2;1.6;35.0;35.0
3115;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2019;48.7;2.1;1.6;35.0;35.0
3116;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2020;44.6;2.1;1.6;35.0;35.0
3117;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2021;45.1;2.0;1.5;35.1;35.1
3118;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2022;47.2;1.9;1.5;35.0;35.0
3119;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als zelfstandig ondernemer;2023;44.7;1.9;1.4;35.1;35.2
3120;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2011;6.0;2.4;1.6;35.4;35.6
3121;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2012;5.9;2.4;1.6;35.5;35.7
3122;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2013;5.7;2.4;1.6;35.4;35.6
3123;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2014;5.2;2.4;1.7;35.4;35.6
3124;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2015;5.4;2.3;1.6;35.3;35.5
3125;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2016;4.8;2.2;1.6;35.4;35.5
3126;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2017;4.2;2.1;1.6;35.4;35.5
3127;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2018;4.0;2.1;1.6;35.4;35.6
3128;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2019;3.6;2.1;1.5;35.4;35.6
3129;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2020;3.9;2.0;1.5;35.3;35.5
3130;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2021;3.4;2.0;1.5;35.3;35.3
3131;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2022;3.2;1.9;1.5;35.2;35.3
3132;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als dir.-grootaandeelh.;2023;2.9;1.9;1.4;35.2;35.3
3133;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2011;1.8;2.3;1.7;34.7;34.8
3134;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2012;1.6;2.4;1.7;34.7;34.7
3135;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2013;2.0;2.4;1.7;34.8;34.8
3136;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2014;2.3;2.4;1.8;34.7;34.7
3137;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2015;2.2;2.4;1.7;34.7;34.7
3138;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2016;2.2;2.3;1.7;34.6;34.6
3139;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2017;2.2;2.3;1.7;34.8;34.9
3140;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2018;2.0;2.3;1.7;34.8;34.8
3141;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2019;1.9;2.2;1.7;34.9;35.0
3142;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2020;1.7;2.1;1.6;34.8;34.8
3143;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2021;1.7;2.2;1.6;34.7;34.6
3144;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2022;2.0;2.0;1.5;34.6;34.5
3145;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Inkomen als overige zelfstandige;2023;1.9;2.0;1.5;34.6;34.5
3146;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2011;41.2;2.3;2.1;34.3;34.0
3147;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2012;44.0;2.3;2.1;34.3;34.0
3148;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2013;46.5;2.3;2.1;34.3;34.0
3149;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2014;46.1;2.3;2.1;34.4;34.1
3150;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2015;46.1;2.3;2.1;34.4;34.1
3151;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2016;47.2;2.3;2.1;34.4;34.1
3152;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2017;48.8;2.3;2.1;34.4;34.1
3153;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2018;48.8;2.3;2.1;34.4;34.2
3154;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2019;50.7;2.3;2.1;34.5;34.2
3155;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2020;52.4;2.3;2.1;34.5;34.2
3156;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2021;54.9;2.2;2.0;34.5;34.3
3157;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2022;56.0;2.2;2.0;34.5;34.3
3158;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Overdrachtsinkomen;2023;62.1;2.2;2.0;34.6;34.4
3159;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2011;40.9;2.3;2.1;34.3;34.0
3160;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2012;43.7;2.3;2.1;34.4;34.0
3161;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2013;46.1;2.3;2.1;34.3;34.0
3162;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2014;45.7;2.3;2.1;34.4;34.1
3163;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2015;45.8;2.3;2.1;34.4;34.1
3164;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2016;46.8;2.3;2.1;34.4;34.1
3165;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2017;48.4;2.3;2.1;34.4;34.1
3166;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2018;48.4;2.3;2.1;34.4;34.2
3167;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2019;50.4;2.2;2.1;34.5;34.2
3168;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2020;51.8;2.2;2.1;34.5;34.2
3169;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2021;54.2;2.2;2.0;34.5;34.3
3170;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2022;55.4;2.2;2.0;34.5;34.3
3171;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering inkomensverzekering;2023;61.1;2.1;2.0;34.6;34.4
3172;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2011;2.6;2.8;2.4;34.3;34.1
3173;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2012;3.0;2.8;2.4;34.3;33.9
3174;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2013;4.1;2.9;2.5;34.3;33.9
3175;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2014;4.6;2.8;2.4;34.3;34.0
3176;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2015;4.3;2.8;2.4;34.4;34.0
3177;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2016;4.1;2.6;2.3;34.4;34.1
3178;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2017;3.5;2.6;2.3;34.4;34.0
3179;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2018;3.1;2.5;2.2;34.5;34.1
3180;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2019;2.6;2.5;2.2;34.5;34.3
3181;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2020;2.6;2.5;2.2;34.4;34.2
3182;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2021;2.1;2.5;2.1;34.5;34.2
3183;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2022;1.6;2.3;2.0;34.5;34.2
3184;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering werkloosheid;2023;1.6;2.3;1.9;34.5;34.3
3185;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2011;6.1;2.9;2.6;34.1;33.7
3186;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2012;6.3;2.9;2.6;34.1;33.7
3187;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2013;6.8;2.9;2.6;34.2;33.8
3188;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2014;7.1;2.9;2.6;34.1;33.7
3189;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2015;7.2;2.9;2.6;34.2;33.8
3190;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2016;7.8;2.9;2.5;34.2;33.8
3191;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2017;8.5;2.8;2.5;34.3;34.0
3192;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2018;9.1;2.8;2.5;34.4;34.1
3193;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2019;9.7;2.8;2.4;34.4;34.1
3194;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2020;9.9;2.8;2.4;34.4;34.2
3195;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2021;9.9;2.8;2.4;34.5;34.2
3196;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2022;10.4;2.7;2.3;34.5;34.3
3197;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering arbeidsongeschiktheid;2023;11.8;2.6;2.3;34.7;34.6
3198;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2011;32.2;2.1;2.0;34.4;34.1
3199;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2012;34.4;2.1;2.0;34.4;34.1
3200;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2013;35.1;2.1;2.0;34.4;34.1
3201;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2014;34.0;2.1;2.0;34.4;34.1
3202;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2015;34.3;2.1;2.0;34.4;34.1
3203;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2016;35.0;2.1;2.0;34.5;34.2
3204;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2017;36.3;2.1;2.0;34.5;34.2
3205;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2018;36.3;2.1;2.0;34.5;34.2
3206;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2019;38.0;2.1;1.9;34.5;34.2
3207;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2020;39.3;2.1;1.9;34.5;34.3
3208;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2021;42.3;2.1;1.9;34.5;34.3
3209;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2022;43.5;2.0;1.9;34.5;34.3
3210;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering pensioen;2023;47.6;2.0;1.9;34.6;34.3
3211;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2011;0.3;4.2;3.7;34.1;34.0
3212;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2012;0.3;4.2;3.7;33.9;33.5
3213;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2013;0.4;4.3;3.8;33.7;33.4
3214;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2014;0.4;4.3;3.7;33.9;33.3
3215;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2015;0.3;4.5;3.9;34.0;33.6
3216;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2016;0.4;4.1;3.6;33.8;33.0
3217;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2017;0.4;4.0;3.5;33.9;33.5
3218;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2018;0.4;4.0;3.5;33.9;33.5
3219;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2019;0.4;4.0;3.4;34.0;33.5
3220;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2020;0.6;4.0;3.5;33.6;32.9
3221;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2021;0.6;4.0;3.5;33.6;33.0
3222;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2022;0.6;4.0;3.5;33.6;32.8
3223;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering sociale voorziening;2023;0.9;4.0;3.4;33.7;33.1
3224;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2011;0.1;5.2;4.5;;
3225;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2012;0.1;5.3;4.4;;
3226;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2013;0.1;5.1;4.3;33.6;33.1
3227;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2014;0.1;5.2;4.4;33.6;33.2
3228;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2015;0.1;5.5;4.8;;
3229;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2016;0.0;;;;
3230;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2017;0.1;4.9;4.4;;
3231;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2018;0.1;5.1;4.3;;
3232;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2019;0.1;5.3;4.6;;
3233;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2020;0.1;5.5;4.7;;
3234;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2021;0.1;5.3;4.7;33.3;32.5
3235;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2022;0.1;5.6;4.8;32.9;32.2
3236;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitkering bijstand;2023;0.3;5.2;4.5;33.1;32.4
3237;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2011;0.2;3.8;3.4;34.3;34.1
3238;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2012;0.2;3.8;3.5;34.0;33.8
3239;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2013;0.3;3.9;3.5;33.8;33.4
3240;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2014;0.3;4.0;3.5;34.0;33.3
3241;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2015;0.3;4.2;3.7;34.0;33.5
3242;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2016;0.3;3.9;3.4;33.9;33.1
3243;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2017;0.3;3.8;3.4;33.9;33.4
3244;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2018;0.3;3.8;3.3;34.0;33.6
3245;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2019;0.3;3.7;3.2;34.1;33.8
3246;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2020;0.5;3.8;3.3;33.7;33.0
3247;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2021;0.5;3.7;3.2;33.7;33.0
3248;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2022;0.4;3.4;3.0;33.9;33.4
3249;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Uitk. sociale voorziening, overig;2023;0.6;3.4;2.9;34.1;33.7
3250;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2011;0.0;6.2;5.2;;
3251;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2012;0.0;4.0;3.6;;
3252;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2013;0.0;7.8;7.0;;
3253;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2014;0.0;4.8;4.0;;
3254;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2015;0.0;4.4;3.7;;
3255;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2016;0.0;;;;
3256;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2017;0.0;;;;
3257;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2018;0.0;;;;
3258;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2019;0.0;;;;
3259;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2020;0.0;;;;
3260;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2021;0.0;;;;
3261;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2022;0.0;;;;
3262;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Bron: Studiefinanciering;2023;0.0;;;;
3263;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2011;229.8;2.2;1.7;35.3;35.5
3264;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2012;226.3;2.2;1.7;35.3;35.4
3265;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2013;223.0;2.2;1.7;35.3;35.4
3266;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2014;210.9;2.2;1.7;35.3;35.4
3267;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2015;210.5;2.2;1.7;35.3;35.4
3268;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2016;199.0;2.1;1.7;35.3;35.4
3269;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2017;184.5;2.1;1.7;35.3;35.4
3270;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2018;172.1;2.0;1.7;35.3;35.4
3271;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2019;158.5;2.0;1.7;35.2;35.4
3272;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2020;147.6;2.0;1.7;35.2;35.4
3273;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2021;139.5;2.0;1.7;35.2;35.3
3274;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2022;124.6;2.0;1.7;35.2;35.3
3275;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: eigen woning;2023;113.7;1.9;1.7;35.2;35.2
3276;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2011;255.5;1.9;1.5;34.9;34.9
3277;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2012;248.5;1.9;1.5;35.0;35.0
3278;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2013;243.2;1.9;1.5;34.9;34.9
3279;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2014;238.7;1.9;1.5;34.9;34.9
3280;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2015;245.0;1.9;1.5;34.9;34.9
3281;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2016;248.6;1.8;1.4;34.9;34.8
3282;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2017;254.5;1.8;1.4;34.9;34.8
3283;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2018;264.3;1.8;1.4;34.9;34.8
3284;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2019;270.5;1.7;1.4;34.9;34.8
3285;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2020;266.6;1.7;1.4;34.9;34.8
3286;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2021;269.5;1.7;1.4;34.9;34.9
3287;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2022;270.6;1.7;1.4;35.0;34.9
3288;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning;2023;268.9;1.7;1.3;35.0;35.0
3289;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2011;215.8;1.7;1.4;35.1;35.2
3290;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2012;210.9;1.7;1.4;35.1;35.2
3291;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2013;206.3;1.7;1.4;35.1;35.2
3292;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2014;197.0;1.7;1.4;35.1;35.2
3293;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2015;200.9;1.6;1.4;35.1;35.1
3294;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2016;202.2;1.6;1.4;35.0;35.1
3295;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2017;205.5;1.6;1.4;35.0;35.0
3296;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2018;212.6;1.5;1.3;35.0;35.0
3297;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2019;215.4;1.5;1.3;35.0;35.0
3298;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2020;182.5;1.5;1.3;35.2;35.2
3299;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2021;180.0;1.5;1.3;35.2;35.3
3300;Primair inkomen;Inkomen: 30 000 tot 40 000 euro;Woningbezit: huurwoning geen huurtoeslag;2022;169.3;1.4;1.3;35.3;35.4
