ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Omschrijving_49;Inwonertal_50;Omgevingsadressendichtheid_51
334;Teylingen;1525;Teylingen                                         ;Teylingen                                         ;9;'s-Gravenhage                                     ;25;Agglomeratie Leiden en Bollenstreek               ;250;Agglomeratie Leiden en Bollenstreek               ;2500;Agglomeratie Leiden en Bollenstreek               ;4506;GGD Hollands-Midden                               ;       27 ;Den Haag                                          ;2808;Bollenstreek                                      ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL337    ;Agglomeratie Leiden en Bollenstreek               ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;17;Overig Nederland                                  ;16;Hollands-Midden                                   ;26;Zuid-Holland-Noord                                ;0;                                                  ;12;Leiden                                            ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;35686;1291
335;716;716;Tholen                                            ;Tholen                                            ;12;Middelburg                                        ;32;Overig Zeeland                                    ;320;Overig Zeeland                                    ;3200;Overig Zeeland                                    ;5006;GGD Zeeland                                       ;       20 ;Zuidwest-Nederland                                ;2901;Noordelijk Zeeland                                ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL34    ;Zeeland                                           ; NL342    ;Overig Zeeland                                    ;19;Zeeland                                           ;29;Zeeland                                           ;3;'s-Gravenhage                                     ;24;Zeeland                                           ;4;Deltagebied                                       ;19;Zeeland                                           ;31;Oosterschelde regio                               ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;25540;423
336;281;281;Tiel                                              ;Tiel                                              ;5;Arnhem                                            ;16;Zuidwest-Gelderland                               ;160;Zuidwest-Gelderland                               ;1600;Zuidwest-Gelderland                               ;2006;GGD Rivierenland                                  ;       30 ;Midden-Nederland                                  ;2505;Veluwezoom en Betuwe                              ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL224    ;Zuidwest-Gelderland                               ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;14;Rivierenland                                      ;9;Gelders Rivierengebied                            ;8;Gelderland-Zuid                                   ;15;Rivierenland                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;41527;1263
337;855;855;Tilburg                                           ;Tilburg                                           ;2;Breda                                             ;34;Midden-Noord-Brabant                              ;340;Midden-Noord-Brabant                              ;3400;Midden-Noord-Brabant                              ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL412    ;Midden-Noord-Brabant                              ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;26;Midden-Brabant                                    ;13;West- en Midden-Brabant                           ;20;Midden- en West-Brabant                           ;35;Midden-Brabant                                    ;17;Tilburg                                           ;17;Tilburg                                           ;7;150 000 tot 250 000 inwoners                      ;1;Zeer sterk stedelijk     ;207580;2556
338;183;183;Tubbergen                                         ;Tubbergen                                         ;8;Almelo                                            ;12;Twente                                            ;120;Twente                                            ;1200;Twente                                            ;1106;GGD Regio Twente                                  ;       08 ;Oost-Nederland                                    ;2303;Twente                                            ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL213    ;Twente                                            ;5;Twente                                            ;23;Overijssel                                        ;2;Arnhem                                            ;7;Twente                                            ;11;Twente, Salland en Vechtstreek                    ;5;Twente                                            ;12;Twente                                            ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;21206;261
339;Twenterand;1700;Twenterand                                        ;Twenterand                                        ;8;Almelo                                            ;12;Twente                                            ;120;Twente                                            ;1200;Twente                                            ;1106;GGD Regio Twente                                  ;       08 ;Oost-Nederland                                    ;2303;Twente                                            ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL213    ;Twente                                            ;5;Twente                                            ;23;Overijssel                                        ;2;Arnhem                                            ;7;Twente                                            ;11;Twente, Salland en Vechtstreek                    ;5;Twente                                            ;12;Twente                                            ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;33929;554
340;Tynaarlo;1730;Tynaarlo                                          ;Tynaarlo                                          ;19;Assen                                             ;7;Noord-Drenthe                                     ;70;Noord-Drenthe                                     ;700;Noord-Drenthe                                     ;706;GGD Drenthe                                       ;       01 ;Noord-Nederland                                   ;2202;Smilde en Centraal Zandgebied in Drenthe          ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL13    ;Drenthe                                           ; NL131    ;Noord-Drenthe                                     ;3;Drenthe                                           ;22;Drenthe                                           ;5;Leeuwarden                                        ;3;Centraal-Groningen                                ;12;Groningse, Friese en Drentse Zandgronden          ;3;Drenthe                                           ;7;Noord- en Midden-Drenthe                          ;0;                                                  ;1;Groningen                                         ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;32357;441
341;737;737;Tytsjerksteradiel                                 ;Tytsjerksteradiel                                 ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2103;De Wouden                                         ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;5;Meren in Gron., Friesl., N.W.-Overijssel          ;2;Fryslân                                           ;6;Friesland-Oost                                    ;0;                                                  ;2;Leeuwarden                                        ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;32164;417
342;282;282;Ubbergen                                          ;Ubbergen                                          ;5;Arnhem                                            ;15;Arnhem/Nijmegen                                   ;150;Arnhem/Nijmegen                                   ;1500;Arnhem/Nijmegen                                   ;2106;GGD Regio Nijmegen                                ;       09 ;Centraal Gelderland                               ;2503;Zuidelijk Gelderland                              ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL226    ;Arnhem/Nijmegen                                   ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;13;Nijmegen                                          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;8;Gelderland-Zuid                                   ;14;Arnhem/Nijmegen                                   ;0;                                                  ;7;Nijmegen                                          ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;9387;348
343;856;856;Uden                                              ;Uden                                              ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;40805;1276
344;450;450;Uitgeest                                          ;Uitgeest                                          ;15;Haarlem                                           ;20;IJmond                                            ;200;IJmond                                            ;2000;IJmond                                            ;3109;GGD Kennemerland                                  ;       34 ;Amsterdam                                         ;2706;Waterland en N.-Hollandse Droogmakerijen          ;8;Waterland en Droogmakerijen                       ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL323    ;IJmond                                            ;12;Kennemerland                                      ;27;Noord-Holland                                     ;4;Amsterdam                                         ;20;Zuidelijk Noord-Holland                           ;6;Hollands-Utrechtse meren                          ;12;Kennemerland                                      ;25;West-Kennnemerland                                ;0;                                                  ;11;Haarlem                                           ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;12897;988
345;451;451;Uithoorn                                          ;Uithoorn                                          ;13;Amsterdam                                         ;23;Groot-Amsterdam                                   ;232;Overig Groot-Amsterdam                            ;2323;Haarlemmermeer en omgeving                        ;3406;GGD Amsterdam                                     ;       34 ;Amsterdam                                         ;2703;Amstelland en Aalsmeer                            ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL326    ;Groot-Amsterdam                                   ;13;Amsterdam-Amstelland                              ;27;Noord-Holland                                     ;4;Amsterdam                                         ;20;Zuidelijk Noord-Holland                           ;17;Overig Nederland                                  ;13;Amsterdam-Amstelland                              ;21;Agglomeratie Amsterdam                            ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;28307;1381
346;184;184;Urk                                               ;Urk                                               ;7;Zwolle/Lelystad                                   ;40;Flevoland                                         ;400;Flevoland                                         ;4003;Noordoostpolder en Urk                            ;2209;GGD Flevoland                                     ;       32 ;Gooi-, Eem- en Flevoland                          ;2401;Noordoostelijke Polder                            ;6;IJsselmeerpolders                                 ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL23    ;Flevoland                                         ; NL230    ;Flevoland                                         ;25;Flevoland                                         ;24;Flevoland                                         ;2;Arnhem                                            ;15;Flevoland                                         ;3;IJsselmeerkust                                    ;25;Flevoland                                         ;18;Flevoland                                         ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;18950;1000
347;344;344;Utrecht                                           ;Utrecht                                           ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1703;Stadsgewest Utrecht                               ;2406;GG en GD Utrecht                                  ;       30 ;Midden-Nederland                                  ;2603;Centraal Tuinbouwgebied in Utrecht                ;10;Rivierengebied                                    ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;16;4 grote steden excl. Noordzeebadplaatsen          ;9;Utrecht                                           ;19;Utrecht                                           ;9;Utrecht                                           ;9;Utrecht                                           ;8;250 000 inwoners of meer                          ;1;Zeer sterk stedelijk     ;316275;3144
348;Utrechtse Heuvelrug;1581;Utrechtse Heuvelrug                               ;Utrechtse Heuvelrug                               ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1704;Zuidoost-Utrecht                                  ;2506;GGD Midden-Nederland                              ;       30 ;Midden-Nederland                                  ;2601;Kromme Rijn-streek en Heuvelrug                   ;10;Rivierengebied                                    ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;7;Utrechtse Heuvelrug en 't Gooi                    ;9;Utrecht                                           ;19;Utrecht                                           ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;48267;744
349;981;981;Vaals                                             ;Vaals                                             ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;42;Maastricht en Mergelland                          ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;9749;784
350;994;994;Valkenburg aan de Geul                            ;Valkenburg aan de Geul                            ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;42;Maastricht en Mergelland                          ;0;                                                  ;22;Maastricht                                        ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;16945;590
351;858;858;Valkenswaard                                      ;Valkenswaard                                      ;1;'s-Hertogenbosch                                  ;36;Zuidoost-Noord-Brabant                            ;360;Zuidoost-Noord-Brabant                            ;3600;Zuidoost-Noord-Brabant                            ;5608;GGD Brabant-Zuidoost                              ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL414    ;Zuidoost-Noord-Brabant                            ;22;Brabant-Zuidoost                                  ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;28;Zuidoost-Brabant                                  ;13;West- en Midden-Brabant                           ;22;Brabant-Zuidoost                                  ;37;Zuidoost-Brabant                                  ;0;                                                  ;19;Eindhoven                                         ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;30666;1340
352;47;47;Veendam                                           ;Veendam                                           ;18;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2004;Westerwolde en Groninger Veenkoloniën             ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;17;Overig Nederland                                  ;1;Groningen                                         ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;27920;888
353;345;345;Veenendaal                                        ;Veenendaal                                        ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1704;Zuidoost-Utrecht                                  ;2506;GGD Midden-Nederland                              ;       30 ;Midden-Nederland                                  ;2605;Zandgebied in Utrecht                             ;5;Centraal Veehouderijgebied                        ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;10;De Vallei                                         ;7;Utrechtse Heuvelrug en 't Gooi                    ;9;Utrecht                                           ;16;Eem en Vallei                                     ;0;                                                  ;0;                                                  ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;62870;1974
354;717;717;Veere                                             ;Veere                                             ;12;Middelburg                                        ;32;Overig Zeeland                                    ;320;Overig Zeeland                                    ;3200;Overig Zeeland                                    ;5006;GGD Zeeland                                       ;       20 ;Zuidwest-Nederland                                ;2902;Walcheren en Zuid-Beveland                        ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL34    ;Zeeland                                           ; NL342    ;Overig Zeeland                                    ;19;Zeeland                                           ;29;Zeeland                                           ;3;'s-Gravenhage                                     ;24;Zeeland                                           ;2;Noordzeebadplaatsen                               ;19;Zeeland                                           ;32;Walcheren                                         ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;21959;267
355;860;860;Veghel                                            ;Veghel                                            ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;13;West- en Midden-Brabant                           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;37553;978
356;861;861;Veldhoven                                         ;Veldhoven                                         ;1;'s-Hertogenbosch                                  ;36;Zuidoost-Noord-Brabant                            ;360;Zuidoost-Noord-Brabant                            ;3600;Zuidoost-Noord-Brabant                            ;5608;GGD Brabant-Zuidoost                              ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL414    ;Zuidoost-Noord-Brabant                            ;22;Brabant-Zuidoost                                  ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;28;Zuidoost-Brabant                                  ;13;West- en Midden-Brabant                           ;22;Brabant-Zuidoost                                  ;37;Zuidoost-Brabant                                  ;19;Eindhoven                                         ;19;Eindhoven                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;43880;1562
357;453;453;Velsen                                            ;Velsen                                            ;15;Haarlem                                           ;20;IJmond                                            ;200;IJmond                                            ;2000;IJmond                                            ;3109;GGD Kennemerland                                  ;       34 ;Amsterdam                                         ;2708;Kennemerland                                      ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL323    ;IJmond                                            ;12;Kennemerland                                      ;27;Noord-Holland                                     ;4;Amsterdam                                         ;20;Zuidelijk Noord-Holland                           ;2;Noordzeebadplaatsen                               ;12;Kennemerland                                      ;25;West-Kennnemerland                                ;0;                                                  ;11;Haarlem                                           ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;67286;1743
358;983;983;Venlo                                             ;Venlo                                             ;4;Roermond                                          ;37;Noord-Limburg                                     ;370;Noord-Limburg                                     ;3700;Noord-Limburg                                     ;6011;GGD Limburg-Noord                                 ;       14 ;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL421    ;Noord-Limburg                                     ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;29;Noord-Limburg                                     ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;23;Limburg-Noord                                     ;38;Noord-Limburg                                     ;0;                                                  ;0;                                                  ;6;100 000 tot 150 000 inwoners                      ;3;Matig stedelijk          ;100027;1456
359;984;984;Venray                                            ;Venray                                            ;4;Roermond                                          ;37;Noord-Limburg                                     ;370;Noord-Limburg                                     ;3700;Noord-Limburg                                     ;6011;GGD Limburg-Noord                                 ;       14 ;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL421    ;Noord-Limburg                                     ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;29;Noord-Limburg                                     ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;23;Limburg-Noord                                     ;38;Noord-Limburg                                     ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;42959;956
360;620;620;Vianen                                            ;Vianen                                            ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1703;Stadsgewest Utrecht                               ;2506;GGD Midden-Nederland                              ;       30 ;Midden-Nederland                                  ;2602;Westelijk Weidegebied in Utrecht                  ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;17;Overig Nederland                                  ;9;Utrecht                                           ;19;Utrecht                                           ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;19670;839
361;622;622;Vlaardingen                                       ;Vlaardingen                                       ;10;Rotterdam                                         ;29;Groot-Rijnmond                                    ;291;Rijnmond                                          ;2910;Rijnmond                                          ;4607;GGD Rotterdam-Rijnmond                            ;       24 ;Rotterdam                                         ;2802;Rotterdam en omgeving                             ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL339    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;17;Overig Nederland                                  ;17;Rotterdam-Rijnmond                                ;29;Rijnmond                                          ;14;Rotterdam                                         ;14;Rotterdam                                         ;5;50 000 tot 100 000 inwoners                       ;1;Zeer sterk stedelijk     ;71042;2823
362;48;48;Vlagtwedde                                        ;Vlagtwedde                                        ;18;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2004;Westerwolde en Groninger Veenkoloniën             ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;12;Groningse, Friese en Drentse Zandgronden          ;1;Groningen                                         ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;16260;341
363;96;96;Vlieland                                          ;Vlieland                                          ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2104;Eilanden                                          ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;1;Waddeneilanden                                    ;2;Fryslân                                           ;4;Friesland-Noord                                   ;0;                                                  ;0;                                                  ;1;minder dan 5 000 inwoners                         ;5;Niet stedelijk           ;1105;183
364;718;718;Vlissingen                                        ;Vlissingen                                        ;12;Middelburg                                        ;32;Overig Zeeland                                    ;320;Overig Zeeland                                    ;3200;Overig Zeeland                                    ;5006;GGD Zeeland                                       ;       20 ;Zuidwest-Nederland                                ;2902;Walcheren en Zuid-Beveland                        ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL34    ;Zeeland                                           ; NL342    ;Overig Zeeland                                    ;19;Zeeland                                           ;29;Zeeland                                           ;3;'s-Gravenhage                                     ;24;Zeeland                                           ;2;Noordzeebadplaatsen                               ;19;Zeeland                                           ;32;Walcheren                                         ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;44502;1766
365;623;623;Vlist                                             ;Vlist                                             ;9;'s-Gravenhage                                     ;28;Oost-Zuid-Holland                                 ;280;Oost-Zuid-Holland                                 ;2800;Oost-Zuid-Holland                                 ;4506;GGD Hollands-Midden                               ;       24 ;Rotterdam                                         ;2806;Krimpenerwaard en Oostelijk Rijnland              ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL338    ;Oost-Zuid-Holland                                 ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;17;Overig Nederland                                  ;16;Hollands-Midden                                   ;27;Zuid-Holland-Oost                                 ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;9773;419
366;986;986;Voerendaal                                        ;Voerendaal                                        ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;33;Parkstad Limburg                                  ;15;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;41;Oostelijk Zuid-Limburg                            ;0;                                                  ;21;Heerlen                                           ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;12664;493
