ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
1890;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2019 1e kwartaal;3.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;1.0;;
1891;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2019 2e kwartaal;2.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;1.0;;
1892;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2019 3e kwartaal;4.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;;1.0;;
1893;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2019 4e kwartaal;4.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;1.0;;
1894;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2019;3.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;1.0;;
1895;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2020 1e kwartaal;4.0;3.0;3.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;;1.0;;
1896;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2020 2e kwartaal;4.0;3.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;;1.0;;
1897;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2020 3e kwartaal;3.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2.0;;
1898;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2020 4e kwartaal;5.0;4.0;4.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;;1.0;;
1899;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2020;4.0;3.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;;1.0;;
1900;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2021 1e kwartaal;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;;
1901;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2021 2e kwartaal;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;1.0;;
1902;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2021 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1903;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2021 4e kwartaal;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;
1904;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2021;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1905;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2022 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1906;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2022 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1907;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2022 3e kwartaal;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;
1908;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2022 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1909;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1910;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2023 1e kwartaal;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;
1911;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2023 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1912;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2023 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1913;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2023 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1914;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1915;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2024 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1916;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2024 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1917;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2024 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1918;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2024 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1919;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Europa (exclusief Nederland);Startkwalificatie onbekend;2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;
1920;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2013 1e kwartaal;744.0;590.0;511.0;447.0;244.0;203.0;63.0;49.0;14.0;1.0;0.0;267.0;126.0;92.0;34.0;141.0;65.0;75.0;244.0;79.0;13.4;155.0;79.2;68.6
1921;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2013 2e kwartaal;766.0;609.0;527.0;461.0;254.0;207.0;66.0;50.0;16.0;1.0;0.0;278.0;139.0;93.0;46.0;139.0;65.0;74.0;249.0;81.0;13.4;157.0;79.5;68.9
1922;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2013 3e kwartaal;775.0;600.0;519.0;449.0;246.0;203.0;70.0;56.0;13.0;1.0;0.0;267.0;128.0;88.0;41.0;139.0;67.0;72.0;252.0;81.0;13.5;175.0;77.4;67.0
1923;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2013 4e kwartaal;778.0;597.0;514.0;446.0;239.0;207.0;67.0;53.0;12.0;2.0;0.0;278.0;138.0;94.0;44.0;140.0;65.0;75.0;235.0;84.0;14.0;181.0;76.7;66.0
1924;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2013;766.0;599.0;518.0;451.0;246.0;205.0;67.0;52.0;14.0;1.0;0.0;273.0;133.0;91.0;41.0;140.0;66.0;74.0;245.0;81.0;13.5;167.0;78.2;67.6
1925;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2014 1e kwartaal;815.0;618.0;522.0;453.0;253.0;200.0;69.0;54.0;13.0;2.0;0.0;272.0;133.0;92.0;41.0;139.0;67.0;72.0;250.0;96.0;15.5;198.0;75.8;64.0
1926;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2014 2e kwartaal;813.0;621.0;534.0;463.0;255.0;209.0;71.0;57.0;12.0;2.0;0.0;278.0;131.0;95.0;37.0;147.0;71.0;76.0;256.0;88.0;14.1;192.0;76.4;65.6
1927;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2014 3e kwartaal;814.0;629.0;541.0;470.0;252.0;218.0;71.0;55.0;12.0;4.0;0.0;286.0;132.0;91.0;41.0;154.0;67.0;87.0;255.0;88.0;14.0;185.0;77.3;66.5
1928;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2014 4e kwartaal;820.0;632.0;542.0;472.0;260.0;212.0;71.0;56.0;12.0;3.0;0.0;289.0;143.0;99.0;43.0;147.0;61.0;85.0;253.0;89.0;14.1;189.0;77.0;66.1
1929;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2014;816.0;625.0;535.0;464.0;255.0;210.0;70.0;56.0;12.0;3.0;0.0;281.0;135.0;94.0;41.0;147.0;67.0;80.0;253.0;90.0;14.4;191.0;76.6;65.6
1930;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2015 1e kwartaal;813.0;632.0;539.0;474.0;269.0;206.0;64.0;52.0;10.0;2.0;0.0;286.0;144.0;100.0;44.0;142.0;67.0;76.0;252.0;94.0;14.8;181.0;77.8;66.3
1931;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2015 2e kwartaal;831.0;646.0;555.0;488.0;266.0;223.0;67.0;50.0;14.0;2.0;0.0;291.0;146.0;100.0;45.0;145.0;68.0;77.0;264.0;91.0;14.1;185.0;77.7;66.8
1932;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2015 3e kwartaal;823.0;631.0;546.0;479.0;260.0;218.0;67.0;51.0;13.0;3.0;0.0;288.0;140.0;96.0;44.0;148.0;66.0;82.0;258.0;86.0;13.6;191.0;76.8;66.3
1933;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2015 4e kwartaal;831.0;649.0;565.0;502.0;272.0;230.0;63.0;48.0;12.0;3.0;0.0;298.0;140.0;93.0;48.0;157.0;76.0;81.0;267.0;84.0;12.9;182.0;78.1;68.0
1934;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2015 ;824.0;640.0;551.0;486.0;267.0;219.0;65.0;50.0;12.0;3.0;0.0;291.0;142.0;97.0;45.0;148.0;69.0;79.0;260.0;89.0;13.8;185.0;77.6;66.9
1935;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2016 1e kwartaal;842.0;655.0;574.0;507.0;269.0;238.0;67.0;51.0;11.0;4.0;0.0;309.0;143.0;94.0;49.0;166.0;84.0;81.0;265.0;81.0;12.4;187.0;77.8;68.2
1936;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2016 2e kwartaal;837.0;654.0;579.0;510.0;273.0;237.0;69.0;49.0;14.0;5.0;0.0;297.0;141.0;93.0;47.0;157.0;81.0;76.0;282.0;75.0;11.5;183.0;78.1;69.1
1937;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2016 3e kwartaal;842.0;660.0;591.0;525.0;273.0;252.0;65.0;48.0;14.0;4.0;0.0;298.0;135.0;88.0;47.0;163.0;74.0;89.0;293.0;70.0;10.6;182.0;78.4;70.2
1938;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2016 4e kwartaal;851.0;660.0;585.0;513.0;262.0;251.0;72.0;53.0;14.0;4.0;0.0;308.0;143.0;91.0;52.0;166.0;78.0;87.0;276.0;75.0;11.4;191.0;77.5;68.7
1939;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2016;843.0;657.0;582.0;514.0;269.0;244.0;68.0;50.0;14.0;4.0;0.0;303.0;140.0;91.0;49.0;163.0;79.0;83.0;279.0;75.0;11.5;186.0;78.0;69.0
1940;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2017 1e kwartaal;868.0;652.0;583.0;511.0;253.0;258.0;72.0;56.0;13.0;3.0;0.0;309.0;148.0;100.0;48.0;162.0;78.0;84.0;274.0;69.0;10.5;216.0;75.1;67.2
1941;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2017 2e kwartaal;862.0;648.0;580.0;504.0;265.0;239.0;76.0;60.0;15.0;2.0;0.0;296.0;145.0;102.0;43.0;150.0;70.0;80.0;284.0;68.0;10.5;215.0;75.1;67.2
1942;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2017 3e kwartaal;859.0;660.0;595.0;523.0;271.0;252.0;72.0;59.0;11.0;2.0;0.0;308.0;151.0;102.0;48.0;157.0;75.0;82.0;287.0;65.0;9.8;199.0;76.8;69.3
1943;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2017 4e kwartaal;862.0;657.0;606.0;531.0;276.0;255.0;75.0;59.0;15.0;1.0;0.0;306.0;155.0;109.0;46.0;151.0;75.0;76.0;300.0;52.0;7.9;205.0;76.2;70.2
1944;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2017;863.0;654.0;591.0;517.0;266.0;251.0;74.0;58.0;13.0;2.0;0.0;305.0;150.0;103.0;46.0;155.0;75.0;81.0;286.0;63.0;9.7;209.0;75.8;68.5
1945;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2018 1e kwartaal;899.0;689.0;638.0;552.0;284.0;267.0;86.0;69.0;16.0;1.0;0.0;334.0;164.0;114.0;50.0;170.0;80.0;90.0;304.0;52.0;7.5;210.0;76.7;70.9
1946;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2018 2e kwartaal;898.0;706.0;656.0;566.0;313.0;252.0;90.0;73.0;16.0;1.0;0.0;338.0;154.0;105.0;50.0;184.0;88.0;96.0;318.0;50.0;7.1;192.0;78.6;73.0
1947;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2018 3e kwartaal;918.0;726.0;672.0;585.0;314.0;271.0;87.0;72.0;15.0;1.0;0.0;348.0;156.0;99.0;58.0;192.0;88.0;104.0;324.0;54.0;7.4;192.0;79.0;73.2
1948;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2018 4e kwartaal;927.0;721.0;675.0;587.0;315.0;272.0;88.0;72.0;16.0;0.0;0.0;353.0;159.0;103.0;56.0;194.0;85.0;109.0;322.0;46.0;6.4;206.0;77.8;72.8
1949;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2018;911.0;711.0;660.0;572.0;307.0;266.0;88.0;71.0;15.0;1.0;0.0;343.0;158.0;105.0;53.0;185.0;85.0;99.0;317.0;51.0;7.1;200.0;78.0;72.5
1950;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2019 1e kwartaal;939.0;724.0;675.0;586.0;316.0;270.0;89.0;76.0;12.0;0.0;0.0;355.0;157.0;98.0;58.0;199.0;87.0;112.0;320.0;49.0;6.7;215.0;77.1;71.9
1951;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2019 2e kwartaal;922.0;708.0;658.0;572.0;318.0;255.0;85.0;72.0;13.0;0.0;0.0;347.0;156.0;105.0;50.0;191.0;77.0;114.0;311.0;50.0;7.1;214.0;76.8;71.3
1952;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2019 3e kwartaal;924.0;721.0;670.0;595.0;321.0;274.0;75.0;65.0;10.0;1.0;0.0;355.0;147.0;93.0;54.0;208.0;87.0;121.0;316.0;50.0;7.0;204.0;78.0;72.5
1953;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2019 4e kwartaal;944.0;733.0;676.0;588.0;316.0;272.0;88.0;76.0;11.0;1.0;0.0;368.0;171.0;113.0;58.0;196.0;89.0;107.0;309.0;56.0;7.7;211.0;77.6;71.7
1954;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2019;932.0;721.0;670.0;585.0;318.0;268.0;85.0;72.0;12.0;1.0;0.0;356.0;158.0;102.0;55.0;198.0;85.0;113.0;314.0;51.0;7.1;211.0;77.4;71.9
1955;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2020 1e kwartaal;993.0;779.0;727.0;634.0;343.0;291.0;92.0;76.0;14.0;3.0;0.0;401.0;178.0;121.0;58.0;223.0;98.0;125.0;325.0;53.0;6.8;214.0;78.5;73.2
1956;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2020 2e kwartaal;989.0;747.0;687.0;593.0;351.0;241.0;95.0;77.0;16.0;2.0;0.0;356.0;148.0;95.0;52.0;208.0;87.0;120.0;332.0;60.0;8.0;243.0;75.5;69.5
1957;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2020 3e kwartaal;993.0;769.0;698.0;595.0;345.0;250.0;103.0;82.0;19.0;1.0;0.0;367.0;160.0;105.0;55.0;208.0;94.0;114.0;331.0;71.0;9.2;224.0;77.5;70.3
1958;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2020 4e kwartaal;1015.0;803.0;739.0;627.0;364.0;263.0;112.0;87.0;23.0;1.0;0.0;374.0;166.0;111.0;55.0;209.0;89.0;119.0;365.0;64.0;7.9;213.0;79.0;72.8
1959;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2020;998.0;774.0;713.0;612.0;351.0;261.0;100.0;80.0;18.0;2.0;0.0;375.0;163.0;108.0;55.0;212.0;92.0;120.0;338.0;62.0;8.0;223.0;77.6;71.4
1960;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2021 1e kwartaal;914.0;718.0;654.0;579.0;332.0;247.0;76.0;63.0;12.0;1.0;0.0;338.0;138.0;83.0;54.0;200.0;83.0;117.0;316.0;64.0;8.9;195.0;78.6;71.6
1961;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2021 2e kwartaal;961.0;768.0;724.0;632.0;356.0;276.0;92.0;71.0;18.0;3.0;0.0;360.0;158.0;94.0;64.0;202.0;83.0;119.0;363.0;44.0;5.8;193.0;79.9;75.3
1962;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2021 3e kwartaal;1006.0;810.0;752.0;652.0;360.0;292.0;100.0;79.0;20.0;1.0;0.0;370.0;155.0;85.0;70.0;216.0;91.0;125.0;382.0;58.0;7.2;196.0;80.5;74.7
1963;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2021 4e kwartaal;1051.0;832.0;793.0;692.0;371.0;320.0;101.0;80.0;20.0;2.0;0.0;410.0;174.0;99.0;75.0;236.0;103.0;133.0;383.0;39.0;4.7;218.0;79.2;75.5
1964;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2021;983.0;782.0;731.0;639.0;355.0;284.0;92.0;73.0;17.0;2.0;0.0;370.0;156.0;90.0;66.0;214.0;90.0;124.0;361.0;52.0;6.6;201.0;79.6;74.3
1965;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2022 1e kwartaal;1050.0;824.0;777.0;671.0;379.0;293.0;106.0;86.0;19.0;1.0;0.0;388.0;163.0;94.0;69.0;225.0;95.0;130.0;389.0;47.0;5.7;225.0;78.5;74.1
1966;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2022 2e kwartaal;1071.0;869.0;822.0;698.0;396.0;302.0;124.0;101.0;20.0;3.0;0.0;411.0;173.0;90.0;83.0;238.0;102.0;136.0;411.0;47.0;5.4;202.0;81.1;76.8
1967;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2022 3e kwartaal;1083.0;882.0;827.0;706.0;408.0;298.0;121.0;98.0;21.0;2.0;0.0;422.0;160.0;86.0;74.0;262.0;108.0;154.0;405.0;55.0;6.3;201.0;81.5;76.4
1968;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2022 4e kwartaal;1127.0;920.0;871.0;735.0;407.0;328.0;136.0;111.0;22.0;3.0;0.0;459.0;197.0;115.0;82.0;262.0;114.0;148.0;412.0;48.0;5.3;208.0;81.6;77.3
1969;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2022;1083.0;874.0;824.0;702.0;397.0;305.0;122.0;99.0;20.0;3.0;0.0;420.0;173.0;96.0;77.0;247.0;105.0;142.0;404.0;49.0;5.6;209.0;80.7;76.2
1970;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2023 1e kwartaal;1130.0;917.0;863.0;734.0;395.0;339.0;129.0;102.0;24.0;3.0;0.0;446.0;195.0;110.0;85.0;251.0;107.0;144.0;418.0;53.0;5.8;214.0;81.1;76.4
1971;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2023 2e kwartaal;1139.0;919.0;869.0;739.0;397.0;342.0;130.0;105.0;23.0;2.0;0.0;442.0;188.0;104.0;84.0;255.0;114.0;141.0;427.0;50.0;5.5;220.0;80.7;76.3
1972;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2023 3e kwartaal;1135.0;934.0;875.0;747.0;401.0;346.0;128.0;104.0;21.0;3.0;0.0;432.0;172.0;97.0;75.0;260.0;109.0;151.0;442.0;59.0;6.3;202.0;82.2;77.1
1973;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2023 4e kwartaal;1155.0;946.0;891.0;745.0;410.0;335.0;145.0;117.0;25.0;3.0;0.0;462.0;196.0;109.0;87.0;266.0;114.0;152.0;429.0;56.0;5.9;209.0;81.9;77.1
1974;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in Nederland;Buiten Europa;Totaal;2023;1140.0;929.0;874.0;741.0;401.0;341.0;133.0;107.0;23.0;3.0;0.0;446.0;188.0;105.0;83.0;258.0;111.0;147.0;429.0;54.0;5.9;211.0;81.5;76.7
