ID;Geslacht;Leeftijd;Leerjaar;Migratieachtergrond;Perioden;TotaalLeerlingen_1;TotaalVmboHavoVwo_2;AlgemeneLeerjaren123_3;VwoLeerjaar36_4;HavoLeerjaar35_5;VmboLeerjaar34_6;VmboGTLeerjaar34_7;VmboTLeerjaar34_8;VmboGLeerjaar34_9;VmboBKLeerjaar34_10;VmboKLeerjaar34_11;VmboBLeerjaar34_12;AlgemeneLeerjarenExclusiefLwoo_13;VmboExclusiefLwooLeerjaar34_14;VmboGTExclusiefLwooLeerjaar34_15;VmboBKExclusiefLwooLeerjaar34_16;TotaalLwoo14_17;AlgemeneLeerjarenLwoo_18;LwooLeerjaar34_19;LwooGTLeerjaar34_20;LwooBKLeerjaar34_21;Praktijkonderwijs_22
1612;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Suriname;2019/'20;7782;7384;7384.0;;;;;;;;;;6579.0;;;;805.0;805.0;;;;398.0
1613;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Suriname;2020/'21;7497;7129;7129.0;;;;;;;;;;6367.0;;;;762.0;762.0;;;;368.0
1614;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Suriname;2021/'22;7298;6941;6941.0;;;;;;;;;;6457.0;;;;484.0;484.0;;;;357.0
1615;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2003/'04;4349;4349;4349.0;;;;;;;;;;3348.0;;;;1001.0;1001.0;;;;
1616;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2004/'05;4369;4369;4369.0;;;;;;;;;;3301.0;;;;1068.0;1068.0;;;;
1617;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2005/'06;4219;4219;4219.0;;;;;;;;;;3087.0;;;;1132.0;1132.0;;;;
1618;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2006/'07;4189;4189;4189.0;;;;;;;;;;3106.0;;;;1083.0;1083.0;;;;
1619;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2007/'08;4750;4286;4286.0;;;;;;;;;;3203.0;;;;1083.0;1083.0;;;;464.0
1620;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2008/'09;4789;4319;4319.0;;;;;;;;;;3224.0;;;;1095.0;1095.0;;;;470.0
1621;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2009/'10;4418;4002;4002.0;;;;;;;;;;3038.0;;;;964.0;964.0;;;;416.0
1622;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2010/'11;4329;3947;3947.0;;;;;;;;;;2992.0;;;;955.0;955.0;;;;382.0
1623;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2011/'12;4632;4222;4222.0;;;;;;;;;;3126.0;;;;1096.0;1096.0;;;;410.0
1624;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2012/'13;4629;4192;4192.0;;;;;;;;;;3112.0;;;;1080.0;1080.0;;;;437.0
1625;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2013/'14;4696;4219;4219.0;;;;;;;;;;3186.0;;;;1033.0;1033.0;;;;477.0
1626;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2014/'15;4673;4219;4219.0;;;;;;;;;;3218.0;;;;1001.0;1001.0;;;;454.0
1627;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2015/'16;4537;4130;4130.0;;;;;;;;;;3198.0;;;;932.0;932.0;;;;407.0
1628;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2016/'17;4405;4026;4026.0;;;;;;;;;;3175.0;;;;851.0;851.0;;;;379.0
1629;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2017/'18;4493;4126;4126.0;;;;;;;;;;3370.0;;;;756.0;756.0;;;;367.0
1630;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2018/'19;4582;4158;4158.0;;;;;;;;;;3456.0;;;;702.0;702.0;;;;424.0
1631;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2019/'20;4757;4282;4282.0;;;;;;;;;;3615.0;;;;667.0;667.0;;;;475.0
1632;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2020/'21;4911;4428;4428.0;;;;;;;;;;3841.0;;;;587.0;587.0;;;;483.0
1633;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;(voormalige) Nederlandse Antillen, Aruba;2021/'22;5015;4511;4511.0;;;;;;;;;;3939.0;;;;572.0;572.0;;;;504.0
1634;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2003/'04;20110;20110;20110.0;;;;;;;;;;15907.0;;;;4203.0;4203.0;;;;
1635;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2004/'05;19367;19367;19367.0;;;;;;;;;;15576.0;;;;3791.0;3791.0;;;;
1636;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2005/'06;19369;19369;19369.0;;;;;;;;;;15545.0;;;;3824.0;3824.0;;;;
1637;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2006/'07;19204;19204;19204.0;;;;;;;;;;15624.0;;;;3580.0;3580.0;;;;
1638;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2007/'08;20217;19279;19279.0;;;;;;;;;;15638.0;;;;3641.0;3641.0;;;;938.0
1639;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2008/'09;20383;19436;19436.0;;;;;;;;;;15931.0;;;;3505.0;3505.0;;;;947.0
1640;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2009/'10;21821;20837;20837.0;;;;;;;;;;17179.0;;;;3658.0;3658.0;;;;984.0
1641;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2010/'11;23102;22088;22088.0;;;;;;;;;;18098.0;;;;3990.0;3990.0;;;;1014.0
1642;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2011/'12;23438;22412;22412.0;;;;;;;;;;18126.0;;;;4286.0;4286.0;;;;1026.0
1643;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2012/'13;24214;23036;23036.0;;;;;;;;;;18642.0;;;;4394.0;4394.0;;;;1178.0
1644;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2013/'14;25614;24268;24268.0;;;;;;;;;;19920.0;;;;4348.0;4348.0;;;;1346.0
1645;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2014/'15;27673;26342;26342.0;;;;;;;;;;21708.0;;;;4634.0;4634.0;;;;1331.0
1646;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2015/'16;30126;28694;28694.0;;;;;;;;;;23689.0;;;;5005.0;5005.0;;;;1432.0
1647;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2016/'17;34702;33189;33189.0;;;;;;;;;;28678.0;;;;4511.0;4511.0;;;;1513.0
1648;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2017/'18;37310;35562;35562.0;;;;;;;;;;31540.0;;;;4022.0;4022.0;;;;1748.0
1649;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2018/'19;37673;35525;35525.0;;;;;;;;;;32077.0;;;;3448.0;3448.0;;;;2148.0
1650;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2019/'20;38175;35487;35487.0;;;;;;;;;;32398.0;;;;3089.0;3089.0;;;;2688.0
1651;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2020/'21;38535;35565;35565.0;;;;;;;;;;33147.0;;;;2418.0;2418.0;;;;2970.0
1652;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Overige niet-westerse migratieachterg...;2021/'22;40598;37750;37750.0;;;;;;;;;;35825.0;;;;1925.0;1925.0;;;;2848.0
1653;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2003/'04;31347;18243;18243.0;;;;;;;;;;11594.0;;;;6649.0;6649.0;;;;13104.0
1654;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2004/'05;32617;18858;18858.0;;;;;;;;;;11834.0;;;;7024.0;7024.0;;;;13759.0
1655;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2005/'06;14922;1679;1679.0;;;;;;;;;;1383.0;;;;296.0;296.0;;;;13243.0
1656;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2006/'07;14232;1230;1230.0;;;;;;;;;;1054.0;;;;176.0;176.0;;;;13002.0
1657;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2007/'08;1308;1248;1248.0;;;;;;;;;;1056.0;;;;192.0;192.0;;;;60.0
1658;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2008/'09;1588;1533;1533.0;;;;;;;;;;1351.0;;;;182.0;182.0;;;;55.0
1659;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2009/'10;1828;1762;1762.0;;;;;;;;;;1523.0;;;;239.0;239.0;;;;66.0
1660;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2010/'11;2084;2023;2023.0;;;;;;;;;;1709.0;;;;314.0;314.0;;;;61.0
1661;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2011/'12;2335;2254;2254.0;;;;;;;;;;1803.0;;;;451.0;451.0;;;;81.0
1662;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2012/'13;1895;1812;1812.0;;;;;;;;;;1441.0;;;;371.0;371.0;;;;83.0
1663;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2013/'14;1749;1659;1659.0;;;;;;;;;;1376.0;;;;283.0;283.0;;;;90.0
1664;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2014/'15;2159;2098;2098.0;;;;;;;;;;1883.0;;;;215.0;215.0;;;;61.0
1665;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2015/'16;2791;2730;2730.0;;;;;;;;;;2489.0;;;;241.0;241.0;;;;61.0
1666;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2016/'17;2354;2310;2310.0;;;;;;;;;;2176.0;;;;134.0;134.0;;;;44.0
1667;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2017/'18;1674;1638;1638.0;;;;;;;;;;1534.0;;;;104.0;104.0;;;;36.0
1668;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2018/'19;1779;1730;1730.0;;;;;;;;;;1651.0;;;;79.0;79.0;;;;49.0
1669;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2019/'20;1745;1692;1692.0;;;;;;;;;;1606.0;;;;86.0;86.0;;;;53.0
1670;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2020/'21;1383;1333;1333.0;;;;;;;;;;1274.0;;;;59.0;59.0;;;;50.0
1671;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 1 en 2;Onbekende migratieachtergrond;2021/'22;1941;1893;1893.0;;;;;;;;;;1857.0;;;;36.0;36.0;;;;48.0
1672;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2003/'04;401877;392906;6172.0;73065.0;87392.0;226277.0;98358.0;80233.0;18125.0;127919.0;55484.0;72435.0;6172.0;187152.0;96584.0;90568.0;39125.0;;39125.0;1774.0;37351.0;8971.0
1673;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2004/'05;408959;399017;6698.0;76704.0;90043.0;225572.0;99552.0;79343.0;20209.0;126020.0;57230.0;68790.0;6698.0;183656.0;97228.0;86428.0;41916.0;;41916.0;2324.0;39592.0;9942.0
1674;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2005/'06;417316;406643;6468.0;80841.0;93152.0;226182.0;102057.0;79939.0;22118.0;124125.0;59997.0;64128.0;6468.0;182320.0;99448.0;82872.0;43862.0;;43862.0;2609.0;41253.0;10673.0
1675;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2006/'07;419788;409133;6254.0;83325.0;96186.0;223368.0;103623.0;80557.0;23066.0;119745.0;60386.0;59359.0;6254.0;177659.0;100494.0;77165.0;45709.0;;45709.0;3129.0;42580.0;10655.0
1676;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2007/'08;417459;406520;6399.0;84675.0;97986.0;217460.0;103105.0;79089.0;24016.0;114355.0;59027.0;55328.0;6399.0;169566.0;99335.0;70231.0;47894.0;;47894.0;3770.0;44124.0;10939.0
1677;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2008/'09;412997;402197;6641.0;85535.0;97808.0;212213.0;102279.0;77583.0;24696.0;109934.0;58052.0;51882.0;6641.0;163946.0;98041.0;65905.0;48267.0;;48267.0;4238.0;44029.0;10800.0
1678;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2009/'10;409833;399190;6800.0;86001.0;98866.0;207523.0;101817.0;77063.0;24754.0;105706.0;56542.0;49164.0;6800.0;159599.0;97108.0;62491.0;47924.0;;47924.0;4709.0;43215.0;10643.0
1679;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2010/'11;405674;395217;5863.0;85489.0;100184.0;203681.0;101714.0;76999.0;24715.0;101967.0;55373.0;46594.0;5863.0;156168.0;96736.0;59432.0;47513.0;;47513.0;4978.0;42535.0;10457.0
1680;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2011/'12;405566;395480;6669.0;84940.0;99950.0;203921.0;103893.0;78482.0;25411.0;100028.0;55690.0;44338.0;6669.0;156685.0;98890.0;57795.0;47236.0;;47236.0;5003.0;42233.0;10086.0
1681;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2012/'13;411619;401470;6318.0;84598.0;102508.0;208046.0;107970.0;81486.0;26484.0;100076.0;56233.0;43843.0;6318.0;160249.0;102886.0;57363.0;47797.0;;47797.0;5084.0;42713.0;10149.0
1682;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2013/'14;419097;408415;6152.0;84665.0;104538.0;213060.0;111637.0;84282.0;27355.0;101423.0;57954.0;43469.0;6152.0;164179.0;106421.0;57758.0;48881.0;;48881.0;5216.0;43665.0;10682.0
1683;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2014/'15;427213;416050;5641.0;85772.0;106440.0;218197.0;114866.0;86075.0;28791.0;103331.0;59600.0;43731.0;5641.0;167676.0;109531.0;58145.0;50521.0;;50521.0;5335.0;45186.0;11163.0
1684;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2015/'16;432746;421190;4909.0;87214.0;107657.0;221410.0;117095.0;88214.0;28881.0;104315.0;60647.0;43668.0;4909.0;170820.0;111813.0;59007.0;50590.0;;50590.0;5282.0;45308.0;11556.0
1685;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2016/'17;432981;421384;4992.0;88169.0;108318.0;219905.0;116397.0;87023.0;29374.0;103508.0;61095.0;42413.0;4992.0;170993.0;111494.0;59499.0;48912.0;;48912.0;4903.0;44009.0;11597.0
1686;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2017/'18;430837;419598;5222.0;89162.0;109819.0;215395.0;115171.0;85908.0;29263.0;100224.0;60408.0;39816.0;5222.0;170028.0;110513.0;59515.0;45367.0;;45367.0;4658.0;40709.0;11239.0
1687;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2018/'19;424488;413764;5502.0;89161.0;109258.0;209843.0;113839.0;85520.0;28319.0;96004.0;59066.0;36938.0;5502.0;173850.0;109996.0;63854.0;35993.0;;35993.0;3843.0;32150.0;10724.0
1688;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2019/'20;412863;402710;5605.0;87932.0;107664.0;201509.0;110334.0;82463.0;27871.0;91175.0;56595.0;34580.0;5605.0;174035.0;107391.0;66644.0;27474.0;;27474.0;2943.0;24531.0;10153.0
1689;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2020/'21;399560;389131;5485.0;86880.0;106310.0;190456.0;104079.0;77082.0;26997.0;86377.0;54472.0;31905.0;5485.0;170126.0;101783.0;68343.0;20330.0;;20330.0;2296.0;18034.0;10429.0
1690;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Totaal;2021/'22;394734;383906;5762.0;85262.0;108261.0;184621.0;101558.0;73882.0;27676.0;83063.0;52817.0;30246.0;5762.0;170829.0;100053.0;70776.0;13792.0;;13792.0;1505.0;12287.0;10828.0
1691;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2003/'04;295204;295204;4958.0;60774.0;71375.0;158097.0;75640.0;61949.0;13691.0;82457.0;38388.0;44069.0;4958.0;136387.0;74356.0;62031.0;21710.0;;21710.0;1284.0;20426.0;
1692;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2004/'05;299126;299126;5324.0;63766.0;73348.0;156688.0;76480.0;61226.0;15254.0;80208.0;39219.0;40989.0;5324.0;133232.0;74926.0;58306.0;23456.0;;23456.0;1554.0;21902.0;
1693;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2005/'06;321067;321067;5202.0;67444.0;75990.0;172431.0;81216.0;62459.0;18757.0;91215.0;46736.0;44479.0;5202.0;142303.0;79365.0;62938.0;30128.0;;30128.0;1851.0;28277.0;
1694;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2006/'07;323306;323306;5021.0;69614.0;78717.0;169954.0;82541.0;62914.0;19627.0;87413.0;46329.0;41084.0;5021.0;138492.0;80326.0;58166.0;31462.0;;31462.0;2215.0;29247.0;
1695;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2007/'08;328058;321279;5094.0;70802.0;80046.0;165337.0;82016.0;61708.0;20308.0;83321.0;44966.0;38355.0;5094.0;132280.0;79342.0;52938.0;33057.0;;33057.0;2674.0;30383.0;6779.0
1696;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2008/'09;324414;317703;5216.0;71477.0;79878.0;161132.0;81110.0;59986.0;21124.0;80022.0;44155.0;35867.0;5216.0;127281.0;78124.0;49157.0;33851.0;;33851.0;2986.0;30865.0;6711.0
1697;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2009/'10;321431;314749;5414.0;71748.0;80580.0;157007.0;80332.0;59235.0;21097.0;76675.0;42846.0;33829.0;5414.0;123358.0;77002.0;46356.0;33649.0;;33649.0;3330.0;30319.0;6682.0
1698;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2010/'11;317391;310899;4749.0;71307.0;81294.0;153549.0;80060.0;59132.0;20928.0;73489.0;41895.0;31594.0;4749.0;120556.0;76570.0;43986.0;32993.0;;32993.0;3490.0;29503.0;6492.0
1699;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2011/'12;316238;310099;5405.0;70637.0;81193.0;152864.0;81499.0;60022.0;21477.0;71365.0;41593.0;29772.0;5405.0;120395.0;77988.0;42407.0;32469.0;;32469.0;3511.0;28958.0;6139.0
1700;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2012/'13;319944;313778;5150.0;70258.0;83039.0;155331.0;84584.0;62350.0;22234.0;70747.0;41817.0;28930.0;5150.0;122689.0;80979.0;41710.0;32642.0;;32642.0;3605.0;29037.0;6166.0
1701;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2013/'14;325766;319236;4973.0;70249.0;84436.0;159578.0;87625.0;64647.0;22978.0;71953.0;43178.0;28775.0;4973.0;125938.0;83798.0;42140.0;33640.0;;33640.0;3827.0;29813.0;6530.0
1702;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2014/'15;331938;325086;4588.0;70976.0;85702.0;163820.0;90140.0;65787.0;24353.0;73680.0;44736.0;28944.0;4588.0;128824.0;86187.0;42637.0;34996.0;;34996.0;3953.0;31043.0;6852.0
1703;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2015/'16;335048;327980;3921.0;71732.0;86198.0;166129.0;91866.0;67299.0;24567.0;74263.0;45419.0;28844.0;3921.0;131121.0;87971.0;43150.0;35008.0;;35008.0;3895.0;31113.0;7068.0
1704;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2016/'17;333232;326201;3874.0;71930.0;85791.0;164606.0;90943.0;65871.0;25072.0;73663.0;45584.0;28079.0;3874.0;130625.0;87349.0;43276.0;33981.0;;33981.0;3594.0;30387.0;7031.0
1705;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2017/'18;330512;323779;4113.0;72127.0;86650.0;160889.0;89641.0;64615.0;25026.0;71248.0;44919.0;26329.0;4113.0;129505.0;86292.0;43213.0;31384.0;;31384.0;3349.0;28035.0;6733.0
1706;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2018/'19;322781;316377;4170.0;71490.0;85303.0;155414.0;87599.0;63569.0;24030.0;67815.0;43526.0;24289.0;4170.0;131277.0;84939.0;46338.0;24137.0;;24137.0;2660.0;21477.0;6404.0
1707;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2019/'20;309874;303903;4314.0;69382.0;82920.0;147287.0;83736.0;60187.0;23549.0;63551.0;41147.0;22404.0;4314.0;129960.0;81929.0;48031.0;17327.0;;17327.0;1807.0;15520.0;5971.0
1708;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2020/'21;296198;290248;4134.0;67788.0;80428.0;137898.0;78508.0;55742.0;22766.0;59390.0;39154.0;20236.0;4134.0;125706.0;77180.0;48526.0;12192.0;;12192.0;1328.0;10864.0;5950.0
1709;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Nederlandse achtergrond;2021/'22;289342;283254;4221.0;65421.0;80722.0;132890.0;76119.0;53047.0;23072.0;56771.0;37825.0;18946.0;4221.0;124251.0;75126.0;49125.0;8639.0;;8639.0;993.0;7646.0;6088.0
1710;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2003/'04;80721;80721;1206.0;12223.0;15825.0;51467.0;19397.0;16739.0;2658.0;32070.0;11437.0;20633.0;1206.0;39488.0;19009.0;20479.0;11979.0;;11979.0;388.0;11591.0;
1711;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2004/'05;82421;82421;1364.0;12879.0;16498.0;51680.0;19789.0;16848.0;2941.0;31891.0;12017.0;19874.0;1364.0;39113.0;19168.0;19945.0;12567.0;;12567.0;621.0;11946.0;
1712;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2005/'06;85032;85032;1252.0;13328.0;16961.0;53491.0;20751.0;17411.0;3340.0;32740.0;13201.0;19539.0;1252.0;39803.0;19999.0;19804.0;13688.0;;13688.0;752.0;12936.0;
1713;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2006/'07;85302;85302;1217.0;13625.0;17256.0;53204.0;20994.0;17569.0;3425.0;32210.0;14013.0;18197.0;1217.0;39010.0;20084.0;18926.0;14194.0;;14194.0;910.0;13284.0;
1714;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2007/'08;88788;84663;1293.0;13779.0;17710.0;51881.0;20990.0;17302.0;3688.0;30891.0;14010.0;16881.0;1293.0;37112.0;19900.0;17212.0;14769.0;;14769.0;1090.0;13679.0;4125.0
1715;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2008/'09;87928;83872;1409.0;13949.0;17699.0;50815.0;21067.0;17508.0;3559.0;29748.0;13834.0;15914.0;1409.0;36481.0;19825.0;16656.0;14334.0;;14334.0;1242.0;13092.0;4056.0
1716;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2009/'10;87670;83735;1379.0;14132.0;18020.0;50204.0;21330.0;17697.0;3633.0;28874.0;13640.0;15234.0;1379.0;35999.0;19964.0;16035.0;14205.0;;14205.0;1366.0;12839.0;3935.0
1717;Totaal mannen en vrouwen;Totaal leeftijden;Leerjaar 3 en 4;Met migratieachtergrond;2010/'11;87308;83383;1099.0;14036.0;18573.0;49675.0;21487.0;17742.0;3745.0;28188.0;13403.0;14785.0;1099.0;35244.0;20017.0;15227.0;14431.0;;14431.0;1470.0;12961.0;3925.0
