ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
1045;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2004;18;;;;;
1046;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2005;20;20.0;49.9;47.5;28.7;0.0
1047;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2006;19;19.0;49.7;47.1;29.2;0.0
1048;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2007;19;18.0;59.8;57.0;34.0;1.0
1049;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2008;15;15.0;;;;0.0
1050;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2009;14;14.0;;;;0.0
1051;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2010;18;17.0;53.3;51.8;32.3;0.0
1052;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2011;17;17.0;55.1;50.9;33.5;0.0
1053;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2012;15;15.0;;;;0.0
1054;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2013;13;13.0;;;;1.0
1055;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: meewerkend gezinslid;2014;14;13.0;;;;0.0
1056;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2003;81;;;;;
1057;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2004;89;;;;;
1058;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2005;84;84.0;33.5;30.2;25.3;1.0
1059;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2006;87;86.0;35.3;33.6;28.5;1.0
1060;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2007;89;88.0;43.6;40.7;37.1;0.0
1061;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2008;87;87.0;43.0;40.9;36.6;1.0
1062;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2009;84;83.0;38.5;37.0;31.7;1.0
1063;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2010;80;80.0;40.0;38.4;33.4;1.0
1064;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2011;80;79.0;39.7;38.6;32.3;1.0
1065;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2012;78;76.0;43.0;40.8;35.3;1.0
1066;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2013;77;74.0;40.5;39.8;33.5;2.0
1067;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. met personeel (zmp);2014;75;72.0;45.3;44.2;38.9;3.0
1068;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2003;18;;;;;
1069;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2004;21;;;;;
1070;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2005;19;19.0;61.6;58.1;29.3;0.0
1071;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2006;19;18.0;73.2;68.2;35.4;0.0
1072;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2007;22;21.0;76.9;73.1;44.4;0.0
1073;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2008;26;26.0;64.4;61.6;38.3;0.0
1074;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2009;25;25.0;69.2;66.3;40.2;0.0
1075;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2010;23;23.0;72.3;69.8;39.0;0.0
1076;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2011;21;20.0;70.9;66.9;35.2;0.0
1077;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2012;22;21.0;66.4;62.7;36.6;1.0
1078;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2013;26;25.0;69.5;66.2;36.9;1.0
1079;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: zelfst. zonder personeel(zzp);2014;29;28.0;71.2;68.9;40.8;1.0
1080;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2003;0;;;;;
1081;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2004;0;;;;;
1082;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2005;0;0.0;;;;0.0
1083;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2006;0;0.0;;;;0.0
1084;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2007;0;0.0;;;;0.0
1085;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2008;0;0.0;;;;0.0
1086;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2009;0;0.0;;;;0.0
1087;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2010;0;0.0;;;;0.0
1088;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2011;0;0.0;;;;0.0
1089;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2012;0;0.0;;;;0.0
1090;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2013;0;0.0;;;;0.0
1091;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Werkkring: positie onbekend;2014;0;0.0;;;;0.0
1092;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2003;477;;;;;
1093;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2004;490;;;;;
1094;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2005;507;500.0;25.7;27.2;24.0;7.0
1095;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2006;541;534.0;27.0;29.2;25.3;7.0
1096;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2007;569;561.0;30.4;32.5;29.1;8.0
1097;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2008;620;612.0;31.7;33.6;30.2;8.0
1098;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2009;638;629.0;29.3;31.8;28.6;9.0
1099;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2010;648;637.0;29.9;32.8;29.0;10.0
1100;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2011;646;636.0;31.4;34.4;29.2;10.0
1101;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2012;662;647.0;30.6;33.6;29.2;15.0
1102;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2013;692;670.0;30.0;33.8;29.5;22.0
1103;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal personen;2014;722;696.0;31.3;35.8;31.8;26.0
1104;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2003;383;;;;;
1105;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2004;401;;;;;
1106;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2005;413;408.0;25.0;25.1;24.2;5.0
1107;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2006;444;438.0;26.1;27.1;25.4;6.0
1108;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2007;469;463.0;29.6;30.1;29.2;7.0
1109;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2008;515;508.0;31.0;31.3;30.5;6.0
1110;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2009;525;518.0;29.0;29.6;28.9;7.0
1111;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2010;537;529.0;29.4;30.4;29.2;8.0
1112;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2011;535;526.0;30.4;31.7;29.5;8.0
1113;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2012;547;536.0;30.2;31.5;29.5;11.0
1114;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2013;578;559.0;30.0;31.5;29.6;19.0
1115;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2014;591;569.0;31.1;32.6;31.8;21.0
1116;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2003;374;;;;;
1117;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2004;392;;;;;
1118;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2005;404;399.0;24.8;25.0;24.3;5.0
1119;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2006;435;429.0;26.0;26.9;25.5;6.0
1120;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2007;460;454.0;29.5;30.0;29.3;6.0
1121;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2008;506;500.0;30.9;31.1;30.6;6.0
1122;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2009;514;508.0;28.9;29.5;28.9;6.0
1123;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2010;525;518.0;29.3;30.4;29.4;8.0
1124;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2011;522;514.0;30.3;31.7;29.6;8.0
1125;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2012;531;520.0;30.2;31.4;29.7;11.0
1126;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2013;557;539.0;30.0;31.6;29.9;18.0
1127;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2014;570;550.0;31.1;32.6;32.0;20.0
1128;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2003;9;;;;;
1129;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2004;9;;;;;
1130;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2005;9;9.0;;;;0.0
1131;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2006;8;8.0;;;;0.0
1132;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2007;9;8.0;;;;1.0
1133;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2008;9;8.0;;;;0.0
1134;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2009;11;11.0;;;;0.0
1135;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2010;12;11.0;;;;0.0
1136;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2011;12;12.0;;;;0.0
1137;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2012;16;16.0;32.5;34.5;22.7;0.0
1138;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2013;21;20.0;27.6;29.9;22.6;1.0
1139;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2014;21;19.0;31.2;33.8;24.6;1.0
1140;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2003;93;;;;;
1141;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2004;88;;;;;
1142;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2005;94;92.0;28.9;36.3;23.2;2.0
1143;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2006;97;96.0;30.8;39.2;24.8;1.0
1144;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2007;99;98.0;34.4;43.7;28.7;1.0
1145;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2008;105;104.0;34.7;45.1;28.7;1.0
1146;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2009;112;111.0;30.9;42.2;27.3;2.0
1147;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2010;111;109.0;32.4;44.3;28.2;3.0
1148;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2011;112;110.0;36.5;46.9;28.3;2.0
1149;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2012;114;111.0;32.4;43.6;27.9;4.0
1150;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2013;114;111.0;29.9;45.5;29.1;3.0
1151;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2014;131;126.0;31.9;49.9;32.0;5.0
1152;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2003;210;;;;;
1153;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2004;226;;;;;
1154;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2005;236;232.0;24.9;24.9;24.1;3.0
1155;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2006;252;249.0;28.1;28.3;26.0;3.0
1156;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2007;270;268.0;31.0;31.2;29.0;3.0
1157;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2008;299;295.0;32.0;31.9;30.0;3.0
1158;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2009;305;301.0;30.4;30.6;28.8;3.0
1159;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2010;313;308.0;31.0;31.5;29.5;5.0
1160;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2011;318;314.0;32.0;32.8;30.1;4.0
1161;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2012;330;324.0;31.5;32.3;29.9;7.0
1162;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2013;340;330.0;29.8;30.9;29.4;11.0
1163;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2014;347;334.0;31.5;32.5;31.7;12.0
1164;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2003;185;;;;;
1165;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2004;203;;;;;
1166;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2005;211;209.0;24.3;24.3;24.3;2.0
1167;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2006;225;222.0;27.8;28.1;26.3;3.0
1168;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2007;239;237.0;30.9;31.1;29.5;2.0
1169;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2008;261;258.0;31.7;31.6;30.4;3.0
1170;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2009;265;262.0;30.3;30.3;29.3;3.0
1171;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2010;271;268.0;30.7;31.0;30.1;4.0
1172;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2011;280;276.0;31.6;32.4;30.7;4.0
1173;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2012;288;283.0;31.9;32.6;30.6;5.0
1174;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2013;291;282.0;29.1;30.2;30.0;9.0
1175;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2014;296;285.0;30.9;31.9;32.4;11.0
1176;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2003;25;;;;;
1177;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2004;23;;;;;
1178;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2005;24;23.0;30.2;30.4;21.9;1.0
1179;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2006;28;27.0;30.4;30.5;23.7;0.0
1180;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2007;31;30.0;31.5;31.7;25.5;0.0
1181;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2008;38;37.0;34.1;34.5;27.3;0.0
1182;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2009;40;39.0;31.5;32.8;25.8;1.0
1183;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2010;42;41.0;33.0;34.8;26.0;1.0
1184;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2011;38;37.0;34.7;35.6;25.8;1.0
1185;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2012;42;41.0;28.5;30.4;25.0;1.0
1186;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2013;49;47.0;33.8;35.0;26.0;2.0
1187;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2014;51;49.0;35.2;36.0;27.7;1.0
1188;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2003;164;;;;;
1189;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2004;166;;;;;
1190;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2005;168;166.0;24.8;25.0;24.6;2.0
1191;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2006;183;180.0;22.9;24.9;24.8;3.0
1192;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2007;190;187.0;27.3;28.3;29.8;3.0
1193;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2008;207;205.0;29.2;30.0;31.5;3.0
1194;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2009;209;207.0;26.6;27.9;29.2;3.0
1195;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2010;212;209.0;26.9;28.7;29.2;3.0
1196;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2011;204;200.0;27.7;29.9;28.8;4.0
1197;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2012;201;197.0;28.0;29.9;29.5;4.0
1198;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2013;217;209.0;30.4;32.6;30.5;8.0
1199;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2014;223;216.0;30.5;32.7;32.6;7.0
1200;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2003;18;;;;;
1201;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2004;16;;;;;
1202;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2005;16;16.0;31.5;31.3;22.7;0.0
1203;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2006;17;16.0;31.8;33.0;24.3;0.0
1204;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2007;18;18.0;38.8;41.0;30.0;0.0
1205;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2008;16;16.0;32.8;33.7;26.0;0.0
1206;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2009;16;16.0;34.7;36.2;25.0;0.0
1207;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2010;16;16.0;35.2;35.7;26.2;0.0
1208;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2011;21;20.0;33.4;35.2;27.9;0.0
1209;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2012;17;16.0;31.9;35.6;28.7;0.0
1210;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2013;16;16.0;38.0;39.6;26.3;0.0
1211;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2014;16;16.0;35.5;35.7;26.2;0.0
1212;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2003;18;;;;;
1213;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2004;21;;;;;
1214;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2005;19;19.0;18.5;19.0;27.9;0.0
1215;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2006;19;18.0;21.2;21.0;33.9;0.0
1216;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2007;22;22.0;26.3;26.9;43.7;0.0
