ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
457;Totaal;Voltijd;100 werknemers of meer;J Financiële instellingen;2007;134.0;134.0;29.19;4143.0;4131.0;66860.0;49720.0;17130.0;980.0;37.6;37.5;1698.0;1698.0
458;Totaal;Voltijd;100 werknemers of meer;J Financiële instellingen;2008;134.0;134.0;29.13;4147.0;4133.0;66590.0;49770.0;16830.0;1230.0;37.7;37.5;1703.0;1703.0
459;Totaal;Voltijd;100 werknemers of meer;J Financiële instellingen;2009;133.0;133.0;29.76;4264.0;4250.0;65710.0;51170.0;14540.0;1260.0;37.6;37.5;1714.0;1714.0
460;Totaal;Voltijd;100 werknemers of meer;K VH en handel in onroerend goed, ..;2006;338.0;338.0;19.46;2995.0;2960.0;41970.0;35930.0;6040.0;1110.0;40.1;39.7;1825.0;1825.0
461;Totaal;Voltijd;100 werknemers of meer;K VH en handel in onroerend goed, ..;2007;371.0;371.0;19.82;3024.0;2989.0;42600.0;36290.0;6310.0;1130.0;40.1;39.7;1810.0;1810.0
462;Totaal;Voltijd;100 werknemers of meer;K VH en handel in onroerend goed, ..;2008;416.0;416.0;20.39;3109.0;3074.0;43680.0;37310.0;6370.0;1310.0;40.1;39.6;1809.0;1809.0
463;Totaal;Voltijd;100 werknemers of meer;K VH en handel in onroerend goed, ..;2009;386.0;386.0;21.23;3255.0;3223.0;45440.0;39060.0;6380.0;1360.0;40.2;39.7;1822.0;1822.0
464;Totaal;Voltijd;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2006;341.0;341.0;21.27;3034.0;3011.0;41940.0;36410.0;5530.0;30.0;36.9;36.7;1698.0;1698.0
465;Totaal;Voltijd;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2007;344.0;344.0;22.17;3145.0;3118.0;43390.0;37740.0;5650.0;40.0;37.0;36.8;1688.0;1688.0
466;Totaal;Voltijd;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2008;345.0;345.0;22.78;3228.0;3202.0;45340.0;38730.0;6610.0;40.0;37.0;36.7;1687.0;1687.0
467;Totaal;Voltijd;100 werknemers of meer;L Openbaar bestuur, overheidsdiensten ..;2009;352.0;352.0;23.17;3302.0;3275.0;46370.0;39630.0;6750.0;40.0;37.0;36.8;1696.0;1696.0
468;Totaal;Voltijd;100 werknemers of meer;M Onderwijs;2006;169.0;169.0;22.42;3103.0;3099.0;42050.0;37230.0;4810.0;20.0;37.3;37.3;1658.0;1658.0
469;Totaal;Voltijd;100 werknemers of meer;M Onderwijs;2007;165.0;165.0;22.83;3138.0;3133.0;43110.0;37650.0;5460.0;30.0;37.4;37.3;1647.0;1647.0
470;Totaal;Voltijd;100 werknemers of meer;M Onderwijs;2008;185.0;185.0;23.08;3191.0;3188.0;44260.0;38290.0;5960.0;40.0;37.0;36.9;1657.0;1657.0
471;Totaal;Voltijd;100 werknemers of meer;M Onderwijs;2009;182.0;182.0;23.95;3319.0;3315.0;46620.0;39830.0;6790.0;40.0;37.1;37.1;1661.0;1661.0
472;Totaal;Voltijd;100 werknemers of meer;N Gezondheids- en welzijnszorg;2006;249.0;249.0;19.95;2776.0;2761.0;37510.0;33310.0;4200.0;50.0;36.3;36.2;1661.0;1661.0
473;Totaal;Voltijd;100 werknemers of meer;N Gezondheids- en welzijnszorg;2007;256.0;256.0;20.53;2831.0;2814.0;38250.0;33970.0;4290.0;50.0;36.3;36.2;1645.0;1645.0
474;Totaal;Voltijd;100 werknemers of meer;N Gezondheids- en welzijnszorg;2008;287.0;287.0;20.81;2843.0;2828.0;38720.0;34120.0;4600.0;70.0;36.0;35.8;1631.0;1631.0
475;Totaal;Voltijd;100 werknemers of meer;N Gezondheids- en welzijnszorg;2009;285.0;285.0;21.04;2928.0;2911.0;40150.0;35130.0;5010.0;60.0;36.4;36.3;1660.0;1660.0
476;Totaal;Voltijd;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2006;54.0;54.0;20.93;3099.0;3044.0;42350.0;37180.0;5160.0;450.0;38.7;38.0;1745.0;1745.0
477;Totaal;Voltijd;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2007;55.0;55.0;21.44;3167.0;3109.0;43570.0;38000.0;5570.0;500.0;39.0;38.3;1740.0;1740.0
478;Totaal;Voltijd;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2008;62.0;62.0;21.65;3201.0;3146.0;43900.0;38410.0;5490.0;560.0;38.8;38.1;1743.0;1743.0
479;Totaal;Voltijd;100 werknemers of meer;O Milieudienstverlening, cultuur, ..;2009;62.0;62.0;21.94;3268.0;3210.0;44950.0;39220.0;5730.0;540.0;39.0;38.3;1755.0;1755.0
480;Totaal;Deeltijd;Totaal;A-O Alle economische activiteiten ..;2006;3694.0;1877.0;15.8;1159.0;1133.0;15750.0;13910.0;1830.0;80.0;19.1;18.8;860.0;1692.0
481;Totaal;Deeltijd;Totaal;A-O Alle economische activiteiten ..;2007;3818.0;1965.0;16.33;1193.0;1164.0;16200.0;14310.0;1890.0;80.0;19.2;18.9;856.0;1663.0
482;Totaal;Deeltijd;Totaal;A-O Alle economische activiteiten ..;2008;3867.0;1996.0;16.93;1231.0;1208.0;16780.0;14770.0;2010.0;100.0;19.2;18.9;856.0;1658.0
483;Totaal;Deeltijd;Totaal;A-O Alle economische activiteiten ..;2009;3927.0;2031.0;17.31;1275.0;1257.0;17440.0;15300.0;2150.0;100.0;19.3;19.1;871.0;1685.0
484;Totaal;Deeltijd;Totaal;A+B Landbouw, bosbouw, visserij;2006;66.0;26.0;10.76;620.0;592.0;7990.0;7440.0;550.0;40.0;14.8;14.5;660.0;1713.0
485;Totaal;Deeltijd;Totaal;A+B Landbouw, bosbouw, visserij;2007;66.0;26.0;11.24;641.0;609.0;8270.0;7690.0;580.0;50.0;14.8;14.4;650.0;1670.0
486;Totaal;Deeltijd;Totaal;A+B Landbouw, bosbouw, visserij;2008;63.0;25.0;11.75;685.0;652.0;8880.0;8220.0;660.0;60.0;15.0;14.7;666.0;1678.0
487;Totaal;Deeltijd;Totaal;A+B Landbouw, bosbouw, visserij;2009;63.0;26.0;11.86;742.0;716.0;9630.0;8900.0;730.0;60.0;16.1;15.8;724.0;1759.0
488;Totaal;Deeltijd;Totaal;C Winning van delfstoffen;2006;1.0;1.0;29.59;3068.0;2947.0;44540.0;36820.0;7720.0;400.0;27.1;26.2;1195.0;1756.0
489;Totaal;Deeltijd;Totaal;C Winning van delfstoffen;2007;1.0;1.0;31.04;3246.0;3113.0;47580.0;38950.0;8630.0;420.0;27.6;26.6;1203.0;1725.0
490;Totaal;Deeltijd;Totaal;C Winning van delfstoffen;2008;1.0;1.0;35.4;3632.0;3528.0;52890.0;43590.0;9310.0;440.0;27.3;26.5;1196.0;1709.0
491;Totaal;Deeltijd;Totaal;C Winning van delfstoffen;2009;1.0;1.0;33.33;3533.0;3459.0;51560.0;42400.0;9160.0;420.0;27.9;27.3;1245.0;1760.0
492;Totaal;Deeltijd;Totaal;D Industrie;2006;214.0;129.0;16.24;1501.0;1425.0;20830.0;18010.0;2820.0;110.0;23.7;22.9;1053.0;1754.0
493;Totaal;Deeltijd;Totaal;D Industrie;2007;216.0;131.0;16.95;1554.0;1473.0;21470.0;18650.0;2820.0;110.0;23.7;22.9;1043.0;1715.0
494;Totaal;Deeltijd;Totaal;D Industrie;2008;224.0;137.0;17.73;1616.0;1543.0;22290.0;19390.0;2900.0;130.0;23.7;23.0;1045.0;1710.0
495;Totaal;Deeltijd;Totaal;D Industrie;2009;223.0;137.0;17.89;1647.0;1596.0;22720.0;19770.0;2950.0;140.0;23.9;23.4;1071.0;1740.0
496;Totaal;Deeltijd;Totaal;E Productie en distributie van en ..;2006;6.0;4.0;23.71;2599.0;2543.0;36100.0;31190.0;4910.0;270.0;28.9;28.5;1287.0;1738.0
497;Totaal;Deeltijd;Totaal;E Productie en distributie van en ..;2007;5.0;4.0;23.24;2454.0;2395.0;34010.0;29440.0;4570.0;280.0;28.1;27.7;1237.0;1709.0
498;Totaal;Deeltijd;Totaal;E Productie en distributie van en ..;2008;5.0;4.0;24.25;2630.0;2549.0;37050.0;31560.0;5490.0;370.0;28.9;28.3;1262.0;1710.0
499;Totaal;Deeltijd;Totaal;E Productie en distributie van en ..;2009;6.0;4.0;24.96;2734.0;2673.0;38930.0;32810.0;6120.0;440.0;29.1;28.6;1285.0;1728.0
500;Totaal;Deeltijd;Totaal;F Bouwnijverheid;2006;75.0;43.0;18.49;1649.0;1558.0;21270.0;19780.0;1490.0;320.0;22.9;22.1;1011.0;1776.0
501;Totaal;Deeltijd;Totaal;F Bouwnijverheid;2007;76.0;44.0;18.98;1703.0;1584.0;21830.0;20440.0;1390.0;340.0;23.0;22.1;1001.0;1743.0
502;Totaal;Deeltijd;Totaal;F Bouwnijverheid;2008;87.0;53.0;20.07;1853.0;1772.0;23720.0;22230.0;1490.0;420.0;24.1;23.4;1059.0;1753.0
503;Totaal;Deeltijd;Totaal;F Bouwnijverheid;2009;85.0;51.0;20.43;1900.0;1838.0;24510.0;22800.0;1720.0;450.0;24.2;23.7;1080.0;1801.0
504;Totaal;Deeltijd;Totaal;G Reparatie van consumentenartikelen ..;2006;631.0;275.0;11.39;746.0;718.0;10030.0;8950.0;1080.0;80.0;16.9;16.5;757.0;1738.0
505;Totaal;Deeltijd;Totaal;G Reparatie van consumentenartikelen ..;2007;655.0;288.0;11.67;759.0;730.0;10200.0;9110.0;1090.0;90.0;17.0;16.5;751.0;1708.0
506;Totaal;Deeltijd;Totaal;G Reparatie van consumentenartikelen ..;2008;675.0;297.0;12.29;791.0;765.0;10620.0;9490.0;1130.0;100.0;16.9;16.4;747.0;1699.0
507;Totaal;Deeltijd;Totaal;G Reparatie van consumentenartikelen ..;2009;688.0;300.0;12.68;823.0;802.0;11030.0;9870.0;1160.0;110.0;17.0;16.6;758.0;1739.0
508;Totaal;Deeltijd;Totaal;H Horeca;2006;223.0;78.0;9.74;494.0;488.0;6390.0;5930.0;460.0;10.0;13.3;13.2;602.0;1710.0
509;Totaal;Deeltijd;Totaal;H Horeca;2007;233.0;83.0;9.87;494.0;488.0;6390.0;5930.0;460.0;10.0;13.2;13.1;594.0;1674.0
510;Totaal;Deeltijd;Totaal;H Horeca;2008;238.0;85.0;10.05;507.0;501.0;6550.0;6080.0;460.0;20.0;13.3;13.2;598.0;1682.0
511;Totaal;Deeltijd;Totaal;H Horeca;2009;240.0;85.0;10.26;532.0;526.0;6900.0;6380.0;520.0;20.0;13.6;13.5;615.0;1740.0
512;Totaal;Deeltijd;Totaal;I Vervoer, opslag en communicatie;2006;167.0;86.0;15.96;1382.0;1215.0;18450.0;16580.0;1870.0;60.0;21.7;20.0;914.0;1773.0
513;Totaal;Deeltijd;Totaal;I Vervoer, opslag en communicatie;2007;172.0;89.0;16.55;1408.0;1243.0;18860.0;16890.0;1960.0;60.0;21.6;19.9;901.0;1743.0
514;Totaal;Deeltijd;Totaal;I Vervoer, opslag en communicatie;2008;166.0;84.0;16.96;1338.0;1246.0;18110.0;16060.0;2050.0;80.0;20.5;19.5;882.0;1740.0
515;Totaal;Deeltijd;Totaal;I Vervoer, opslag en communicatie;2009;169.0;84.0;17.31;1331.0;1267.0;18080.0;15970.0;2100.0;80.0;20.0;19.3;879.0;1763.0
516;Totaal;Deeltijd;Totaal;J Financiële instellingen;2006;96.0;60.0;19.62;1760.0;1743.0;26640.0;21120.0;5520.0;220.0;23.5;23.3;1066.0;1701.0
517;Totaal;Deeltijd;Totaal;J Financiële instellingen;2007;98.0;62.0;20.41;1831.0;1815.0;27220.0;21970.0;5240.0;240.0;23.8;23.6;1067.0;1674.0
518;Totaal;Deeltijd;Totaal;J Financiële instellingen;2008;94.0;60.0;21.23;1902.0;1883.0;28170.0;22820.0;5340.0;260.0;23.7;23.6;1065.0;1661.0
519;Totaal;Deeltijd;Totaal;J Financiële instellingen;2009;94.0;61.0;21.65;1990.0;1974.0;29520.0;23870.0;5640.0;270.0;24.2;24.0;1094.0;1679.0
520;Totaal;Deeltijd;Totaal;K VH en handel in onroerend goed, ..;2006;763.0;356.0;14.57;1010.0;991.0;13730.0;12120.0;1610.0;170.0;18.0;17.8;816.0;1752.0
521;Totaal;Deeltijd;Totaal;K VH en handel in onroerend goed, ..;2007;802.0;382.0;15.11;1046.0;1026.0;14200.0;12550.0;1650.0;170.0;18.2;18.0;815.0;1713.0
522;Totaal;Deeltijd;Totaal;K VH en handel in onroerend goed, ..;2008;816.0;396.0;15.88;1114.0;1095.0;15080.0;13370.0;1710.0;210.0;18.5;18.2;827.0;1705.0
523;Totaal;Deeltijd;Totaal;K VH en handel in onroerend goed, ..;2009;793.0;384.0;16.24;1151.0;1134.0;15610.0;13810.0;1800.0;220.0;18.6;18.4;838.0;1731.0
524;Totaal;Deeltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2006;148.0;98.0;20.39;1910.0;1891.0;26270.0;22920.0;3360.0;10.0;24.2;24.0;1113.0;1679.0
525;Totaal;Deeltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2007;149.0;100.0;21.3;2000.0;1979.0;27630.0;24000.0;3630.0;20.0;24.5;24.3;1115.0;1663.0
526;Totaal;Deeltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2008;148.0;100.0;21.99;2083.0;2064.0;29310.0;24990.0;4320.0;20.0;24.7;24.5;1126.0;1661.0
527;Totaal;Deeltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2009;157.0;108.0;22.2;2139.0;2125.0;30110.0;25670.0;4440.0;10.0;25.0;24.9;1148.0;1675.0
528;Totaal;Deeltijd;Totaal;M Onderwijs;2006;274.0;161.0;21.25;1708.0;1705.0;23240.0;20490.0;2750.0;10.0;21.6;21.6;963.0;1634.0
529;Totaal;Deeltijd;Totaal;M Onderwijs;2007;289.0;173.0;22.24;1787.0;1784.0;24630.0;21450.0;3180.0;10.0;21.8;21.8;962.0;1608.0
530;Totaal;Deeltijd;Totaal;M Onderwijs;2008;293.0;174.0;22.34;1787.0;1783.0;24900.0;21440.0;3460.0;10.0;21.4;21.4;958.0;1614.0
531;Totaal;Deeltijd;Totaal;M Onderwijs;2009;306.0;182.0;23.17;1867.0;1864.0;26360.0;22400.0;3960.0;10.0;21.6;21.6;965.0;1624.0
532;Totaal;Deeltijd;Totaal;N Gezondheids- en welzijnszorg;2006;850.0;477.0;17.06;1283.0;1277.0;17310.0;15400.0;1910.0;10.0;19.7;19.7;898.0;1600.0
533;Totaal;Deeltijd;Totaal;N Gezondheids- en welzijnszorg;2007;871.0;497.0;17.48;1318.0;1312.0;17760.0;15820.0;1940.0;10.0;20.0;19.9;901.0;1580.0
534;Totaal;Deeltijd;Totaal;N Gezondheids- en welzijnszorg;2008;868.0;494.0;18.14;1357.0;1351.0;18410.0;16290.0;2120.0;10.0;19.8;19.8;894.0;1570.0
535;Totaal;Deeltijd;Totaal;N Gezondheids- en welzijnszorg;2009;905.0;515.0;18.38;1394.0;1390.0;19010.0;16730.0;2280.0;10.0;20.0;20.0;908.0;1594.0
536;Totaal;Deeltijd;Totaal;O Milieudienstverlening, cultuur, ..;2006;180.0;84.0;15.61;1037.0;1022.0;13880.0;12450.0;1430.0;50.0;17.3;17.2;786.0;1686.0
537;Totaal;Deeltijd;Totaal;O Milieudienstverlening, cultuur, ..;2007;184.0;86.0;16.07;1048.0;1033.0;14020.0;12580.0;1440.0;50.0;17.2;17.0;771.0;1653.0
538;Totaal;Deeltijd;Totaal;O Milieudienstverlening, cultuur, ..;2008;186.0;86.0;16.69;1065.0;1051.0;14320.0;12780.0;1540.0;60.0;16.8;16.7;756.0;1640.0
539;Totaal;Deeltijd;Totaal;O Milieudienstverlening, cultuur, ..;2009;197.0;92.0;17.14;1129.0;1118.0;15190.0;13550.0;1640.0;60.0;17.3;17.2;783.0;1671.0
540;Totaal;Deeltijd;Minder dan 10 werknemers;A-O Alle economische activiteiten ..;2006;661.0;270.0;13.22;775.0;760.0;10260.0;9300.0;960.0;130.0;15.3;15.1;690.0;1693.0
541;Totaal;Deeltijd;Minder dan 10 werknemers;A-O Alle economische activiteiten ..;2007;667.0;274.0;13.63;790.0;774.0;10400.0;9480.0;920.0;130.0;15.2;15.1;681.0;1662.0
542;Totaal;Deeltijd;Minder dan 10 werknemers;A-O Alle economische activiteiten ..;2008;483.0;202.0;15.16;897.0;882.0;11810.0;10760.0;1050.0;210.0;15.5;15.4;698.0;1670.0
543;Totaal;Deeltijd;Minder dan 10 werknemers;A-O Alle economische activiteiten ..;2009;481.0;205.0;15.21;930.0;919.0;12220.0;11160.0;1060.0;220.0;16.0;15.9;725.0;1698.0
544;Totaal;Deeltijd;Minder dan 10 werknemers;A+B Landbouw, bosbouw, visserij;2006;37.0;13.0;9.9;517.0;504.0;6580.0;6200.0;380.0;40.0;13.6;13.5;611.0;1694.0
545;Totaal;Deeltijd;Minder dan 10 werknemers;A+B Landbouw, bosbouw, visserij;2007;35.0;13.0;10.32;526.0;513.0;6710.0;6310.0;400.0;50.0;13.4;13.3;596.0;1652.0
546;Totaal;Deeltijd;Minder dan 10 werknemers;A+B Landbouw, bosbouw, visserij;2008;25.0;10.0;11.06;596.0;578.0;7620.0;7150.0;470.0;70.0;14.0;13.9;627.0;1671.0
547;Totaal;Deeltijd;Minder dan 10 werknemers;A+B Landbouw, bosbouw, visserij;2009;24.0;10.0;11.17;648.0;635.0;8280.0;7770.0;510.0;90.0;15.1;14.9;682.0;1743.0
548;Totaal;Deeltijd;Minder dan 10 werknemers;C Winning van delfstoffen;2006;;;;;;;;;;;;;
549;Totaal;Deeltijd;Minder dan 10 werknemers;C Winning van delfstoffen;2007;;;;;;;;;;;;;
550;Totaal;Deeltijd;Minder dan 10 werknemers;C Winning van delfstoffen;2008;;;;;;;;;;;;;
551;Totaal;Deeltijd;Minder dan 10 werknemers;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
552;Totaal;Deeltijd;Minder dan 10 werknemers;D Industrie;2006;32.0;14.0;13.26;882.0;852.0;11690.0;10590.0;1100.0;180.0;17.2;16.8;771.0;1732.0
553;Totaal;Deeltijd;Minder dan 10 werknemers;D Industrie;2007;31.0;14.0;13.91;917.0;886.0;12030.0;11010.0;1020.0;180.0;17.2;16.9;764.0;1692.0
554;Totaal;Deeltijd;Minder dan 10 werknemers;D Industrie;2008;23.0;11.0;15.47;1038.0;1003.0;13980.0;12450.0;1530.0;260.0;17.5;17.1;778.0;1694.0
555;Totaal;Deeltijd;Minder dan 10 werknemers;D Industrie;2009;24.0;11.0;15.7;1087.0;1062.0;14460.0;13040.0;1420.0;280.0;18.0;17.8;812.0;1732.0
556;Totaal;Deeltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
557;Totaal;Deeltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
558;Totaal;Deeltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
559;Totaal;Deeltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
560;Totaal;Deeltijd;Minder dan 10 werknemers;F Bouwnijverheid;2006;21.0;10.0;16.39;1208.0;1181.0;15510.0;14500.0;1020.0;310.0;19.2;19.0;865.0;1750.0
561;Totaal;Deeltijd;Minder dan 10 werknemers;F Bouwnijverheid;2007;20.0;10.0;16.79;1239.0;1198.0;15740.0;14870.0;880.0;320.0;19.3;19.0;857.0;1718.0
562;Totaal;Deeltijd;Minder dan 10 werknemers;F Bouwnijverheid;2008;21.0;11.0;18.07;1403.0;1370.0;17700.0;16840.0;870.0;390.0;20.4;20.1;910.0;1731.0
563;Totaal;Deeltijd;Minder dan 10 werknemers;F Bouwnijverheid;2009;22.0;12.0;18.42;1491.0;1459.0;18900.0;17890.0;1010.0;420.0;21.1;20.8;950.0;1785.0
564;Totaal;Deeltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2006;166.0;70.0;11.49;693.0;681.0;9150.0;8310.0;840.0;110.0;15.7;15.5;712.0;1695.0
565;Totaal;Deeltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2007;167.0;70.0;11.83;702.0;690.0;9220.0;8420.0;790.0;120.0;15.6;15.4;700.0;1662.0
566;Totaal;Deeltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2008;129.0;55.0;12.82;765.0;753.0;10110.0;9180.0;940.0;170.0;15.7;15.5;705.0;1665.0
567;Totaal;Deeltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2009;128.0;55.0;13.02;797.0;788.0;10470.0;9560.0;900.0;180.0;16.0;15.9;726.0;1695.0
568;Totaal;Deeltijd;Minder dan 10 werknemers;H Horeca;2006;111.0;33.0;9.2;383.0;381.0;4900.0;4590.0;300.0;10.0;10.9;10.9;496.0;1670.0
569;Totaal;Deeltijd;Minder dan 10 werknemers;H Horeca;2007;115.0;34.0;9.26;378.0;376.0;4830.0;4530.0;300.0;10.0;10.8;10.8;487.0;1638.0
570;Totaal;Deeltijd;Minder dan 10 werknemers;H Horeca;2008;67.0;20.0;9.69;396.0;393.0;5070.0;4750.0;320.0;20.0;10.8;10.7;487.0;1655.0
571;Totaal;Deeltijd;Minder dan 10 werknemers;H Horeca;2009;67.0;20.0;9.85;412.0;410.0;5300.0;4940.0;360.0;20.0;11.0;10.9;500.0;1688.0
572;Totaal;Deeltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2006;17.0;8.0;14.07;1131.0;969.0;14700.0;13570.0;1130.0;130.0;19.8;18.0;826.0;1771.0
573;Totaal;Deeltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2007;18.0;8.0;14.56;1129.0;980.0;14690.0;13550.0;1140.0;130.0;19.4;17.8;808.0;1722.0
574;Totaal;Deeltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2008;13.0;6.0;15.61;1141.0;1042.0;14990.0;13690.0;1300.0;210.0;18.7;17.6;801.0;1740.0
575;Totaal;Deeltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2009;12.0;6.0;15.62;1147.0;1070.0;15080.0;13760.0;1320.0;220.0;18.7;17.9;821.0;1774.0
576;Totaal;Deeltijd;Minder dan 10 werknemers;J Financiële instellingen;2006;18.0;8.0;17.47;1150.0;1139.0;16080.0;13800.0;2280.0;540.0;17.1;17.0;783.0;1773.0
577;Totaal;Deeltijd;Minder dan 10 werknemers;J Financiële instellingen;2007;17.0;7.0;18.07;1155.0;1141.0;15580.0;13860.0;1720.0;610.0;16.8;16.7;758.0;1735.0
578;Totaal;Deeltijd;Minder dan 10 werknemers;J Financiële instellingen;2008;14.0;6.0;20.08;1285.0;1274.0;17440.0;15420.0;2030.0;670.0;16.8;16.7;761.0;1735.0
579;Totaal;Deeltijd;Minder dan 10 werknemers;J Financiële instellingen;2009;12.0;6.0;20.22;1333.0;1325.0;18010.0;16000.0;2010.0;780.0;17.3;17.2;786.0;1740.0
580;Totaal;Deeltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2006;112.0;50.0;15.72;1031.0;1016.0;13990.0;12370.0;1620.0;330.0;17.1;16.9;776.0;1753.0
581;Totaal;Deeltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2007;122.0;55.0;16.16;1048.0;1030.0;14100.0;12570.0;1530.0;290.0;17.1;16.9;765.0;1700.0
582;Totaal;Deeltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2008;86.0;39.0;19.02;1223.0;1208.0;16220.0;14680.0;1550.0;510.0;16.9;16.8;762.0;1704.0
583;Totaal;Deeltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2009;85.0;39.0;18.33;1237.0;1225.0;16430.0;14840.0;1590.0;510.0;17.6;17.5;802.0;1724.0
584;Totaal;Deeltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2006;;;;;;;;;;;;;
585;Totaal;Deeltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2007;;;;;;;;;;;;;
586;Totaal;Deeltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2008;;;;;;;;;;;;;
587;Totaal;Deeltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
588;Totaal;Deeltijd;Minder dan 10 werknemers;M Onderwijs;2006;6.0;3.0;16.65;951.0;944.0;12680.0;11410.0;1270.0;130.0;14.9;14.8;681.0;1697.0
589;Totaal;Deeltijd;Minder dan 10 werknemers;M Onderwijs;2007;9.0;4.0;17.67;1134.0;1127.0;15360.0;13610.0;1750.0;110.0;17.1;17.0;765.0;1674.0
590;Totaal;Deeltijd;Minder dan 10 werknemers;M Onderwijs;2008;4.0;2.0;18.85;1154.0;1142.0;15410.0;13840.0;1560.0;200.0;16.1;16.0;727.0;1663.0
591;Totaal;Deeltijd;Minder dan 10 werknemers;M Onderwijs;2009;4.0;2.0;18.66;1128.0;1119.0;14930.0;13530.0;1390.0;230.0;15.8;15.7;720.0;1678.0
592;Totaal;Deeltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2006;71.0;33.0;16.2;1006.0;999.0;13280.0;12080.0;1210.0;30.0;16.4;16.3;740.0;1587.0
593;Totaal;Deeltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2007;64.0;30.0;16.79;1052.0;1044.0;13870.0;12630.0;1240.0;40.0;16.6;16.5;746.0;1589.0
594;Totaal;Deeltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2008;50.0;23.0;18.08;1142.0;1132.0;15010.0;13700.0;1310.0;50.0;16.7;16.6;751.0;1606.0
595;Totaal;Deeltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2009;52.0;25.0;18.52;1211.0;1204.0;15970.0;14540.0;1430.0;50.0;17.2;17.2;780.0;1619.0
596;Totaal;Deeltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2006;69.0;27.0;12.76;703.0;697.0;9190.0;8430.0;760.0;30.0;14.4;14.3;655.0;1651.0
597;Totaal;Deeltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2007;70.0;28.0;13.14;712.0;706.0;9290.0;8540.0;750.0;40.0;14.3;14.3;645.0;1620.0
598;Totaal;Deeltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2008;49.0;20.0;13.93;772.0;766.0;10200.0;9270.0;930.0;50.0;14.7;14.6;660.0;1617.0
599;Totaal;Deeltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2009;50.0;21.0;14.15;805.0;800.0;10530.0;9660.0;870.0;50.0;15.0;14.9;679.0;1640.0
600;Totaal;Deeltijd;10 tot 100 werknemers;A-O Alle economische activiteiten ..;2006;849.0;415.0;14.74;1086.0;1038.0;14570.0;13030.0;1540.0;100.0;19.0;18.4;845.0;1731.0
