ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
521;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2012;101.5;100;31.5;25.7;45.0;34.6;8.0;8.0;9.0;8.0;8.0;9.0;9.0;10.0;12.0;19.0
522;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2013;101.9;100;31.5;25.8;44.9;34.5;7.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;18.0
523;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2014;102.0;100;34.1;26.7;48.8;35.4;7.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;18.0
524;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2015;103.0;100;33.8;27.1;48.4;35.9;7.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0;18.0
525;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2016;103.6;100;35.0;28.1;50.3;37.0;7.0;9.0;9.0;9.0;9.0;9.0;10.0;10.0;12.0;18.0
526;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2017;104.8;100;36.2;28.7;52.0;37.7;7.0;8.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;18.0
527;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2018;105.4;100;36.8;29.2;54.0;38.9;7.0;9.0;9.0;9.0;9.0;9.0;10.0;10.0;11.0;18.0
528;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2019;106.2;100;40.3;30.6;59.2;40.7;7.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;18.0
529;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2020;106.9;100;39.0;31.6;57.2;42.1;7.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;18.0
530;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2021;107.8;100;41.7;33.2;61.2;44.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;18.0
531;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2022;108.7;100;44.2;35.1;64.9;46.5;7.0;9.0;9.0;8.0;9.0;9.0;9.0;10.0;11.0;18.0
532;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2023;110.5;100;47.7;37.4;69.9;49.3;8.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;18.0
533;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2011;178.8;100;27.4;24.3;39.5;33.5;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;12.0;14.0
534;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2012;180.9;100;27.7;24.5;39.7;33.6;11.0;8.0;9.0;9.0;9.0;9.0;10.0;11.0;11.0;14.0
535;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2013;183.2;100;27.7;24.6;39.6;33.4;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
536;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2014;184.6;100;29.4;25.4;42.1;34.3;11.0;8.0;9.0;9.0;9.0;10.0;10.0;10.0;11.0;14.0
537;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2015;186.5;100;29.0;25.8;41.4;34.7;11.0;8.0;9.0;9.0;9.0;10.0;10.0;10.0;11.0;13.0
538;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2016;188.6;100;29.9;26.8;42.7;35.6;11.0;8.0;9.0;9.0;9.0;9.0;10.0;11.0;12.0;13.0
539;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2017;191.2;100;30.9;27.3;44.2;36.2;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
540;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2018;193.7;100;31.1;27.8;45.0;37.0;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
541;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2019;195.3;100;33.4;29.1;48.5;38.8;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
542;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2020;196.7;100;34.0;30.4;49.3;40.3;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
543;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2021;198.4;100;35.5;31.8;51.4;42.1;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
544;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2022;201.0;100;37.5;33.4;54.2;44.0;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
545;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2023;204.1;100;40.5;35.7;58.3;46.9;11.0;8.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0
546;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2011;377.6;100;26.4;22.6;36.6;29.2;12.0;12.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
547;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2012;381.3;100;26.5;22.7;36.7;29.2;12.0;12.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
548;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2013;383.8;100;26.6;22.8;36.9;29.3;12.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
549;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2014;385.3;100;28.0;23.5;39.0;30.2;12.0;12.0;10.0;9.0;8.0;9.0;9.0;9.0;10.0;12.0
550;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2015;390.2;100;27.9;23.8;38.7;30.5;12.0;12.0;10.0;9.0;8.0;9.0;9.0;9.0;10.0;12.0
551;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2016;393.5;100;28.8;24.6;40.1;31.4;12.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
552;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2017;396.8;100;29.8;25.3;41.6;32.2;12.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
553;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2018;401.4;100;30.0;25.7;42.4;33.0;12.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
554;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2019;405.4;100;32.1;27.1;45.5;34.6;12.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
555;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2020;410.5;100;32.5;28.1;46.2;35.9;13.0;12.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
556;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2021;414.2;100;33.9;29.3;48.1;37.4;13.0;11.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
557;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2022;420.0;100;35.9;31.0;50.7;39.3;13.0;11.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
558;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2023;427.3;100;38.4;33.4;54.3;42.0;13.0;11.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;12.0
559;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2011;96.7;100;25.1;23.0;36.0;30.8;15.0;8.0;9.0;9.0;9.0;9.0;10.0;10.0;11.0;11.0
560;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2012;99.7;100;24.9;22.8;35.5;30.1;16.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;11.0;11.0
561;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2013;100.9;100;25.1;23.0;35.7;30.0;16.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;11.0;11.0
562;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2014;102.0;100;26.5;23.5;37.9;30.7;16.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;11.0;11.0
563;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2015;103.7;100;25.9;23.7;36.9;30.7;17.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;10.0;11.0
564;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2016;104.2;100;27.1;24.7;38.6;31.7;16.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;10.0;11.0
565;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2017;104.8;100;28.2;25.3;40.4;32.5;16.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;10.0;11.0
566;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2018;107.1;100;28.1;25.6;40.7;33.0;17.0;9.0;9.0;9.0;8.0;9.0;9.0;10.0;10.0;10.0
567;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2019;108.3;100;31.2;26.9;45.4;34.7;16.0;9.0;10.0;9.0;8.0;9.0;9.0;10.0;10.0;10.0
568;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2020;109.0;100;31.1;28.1;45.1;36.1;16.0;8.0;10.0;9.0;8.0;9.0;9.0;10.0;10.0;10.0
569;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2021;110.0;100;32.4;29.4;46.8;37.8;16.0;9.0;10.0;9.0;9.0;9.0;9.0;10.0;11.0;10.0
570;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2022;111.6;100;34.0;31.0;49.0;39.5;16.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;10.0;10.0
571;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Delft en Westland (CR);2023;114.2;100;36.6;33.0;52.6;41.7;16.0;9.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0;10.0
572;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2011;130.7;100;27.8;24.8;40.8;35.8;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
573;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2012;131.9;100;27.8;24.9;40.8;35.7;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
574;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2013;132.7;100;27.9;25.1;40.8;35.7;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
575;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2014;133.1;100;29.6;25.9;43.2;36.6;6.0;8.0;9.0;10.0;10.0;10.0;11.0;11.0;12.0;12.0
576;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2015;134.4;100;29.2;26.2;42.5;36.9;6.0;8.0;9.0;10.0;10.0;11.0;11.0;11.0;12.0;12.0
577;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2016;135.6;100;30.2;27.2;44.0;38.0;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;12.0
578;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2017;138.0;100;31.2;27.8;45.5;38.8;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;12.0
579;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2018;140.3;100;31.4;28.3;46.4;39.8;6.0;8.0;9.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
580;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2019;142.3;100;33.8;29.7;49.9;41.6;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;11.0
581;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2020;143.8;100;34.3;30.9;50.7;43.3;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;12.0
582;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2021;145.5;100;35.5;32.3;52.4;45.1;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;11.0
583;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2022;147.1;100;37.5;34.0;55.2;47.4;7.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;11.0
584;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Oost-Zuid-Holland (CR);2023;149.6;100;40.3;36.5;59.3;50.6;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;11.0
585;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2011;632.8;100;24.8;22.0;34.9;29.0;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
586;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2012;637.2;100;24.9;22.2;35.0;29.1;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
587;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2013;639.6;100;25.1;22.3;35.2;29.1;12.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
588;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2014;639.5;100;26.4;22.9;37.2;30.0;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
589;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2015;645.7;100;26.3;23.2;36.8;30.3;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
590;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2016;650.5;100;27.2;24.1;38.2;31.2;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;9.0
591;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2017;655.8;100;28.2;24.7;39.6;31.9;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;9.0
592;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2018;660.6;100;28.5;25.2;40.6;32.9;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
593;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2019;665.2;100;30.7;26.5;43.8;34.6;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
594;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2020;671.8;100;31.2;27.7;44.5;35.9;11.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;10.0
595;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2021;676.0;100;32.5;28.9;46.4;37.5;12.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;9.0
596;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2022;683.3;100;34.7;30.6;49.4;39.5;12.0;12.0;11.0;9.0;9.0;9.0;9.0;10.0;10.0;10.0
597;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Groot-Rijnmond (CR);2023;690.8;100;37.3;33.0;53.1;42.4;11.0;12.0;10.0;10.0;9.0;9.0;9.0;10.0;10.0;10.0
598;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2011;153.6;100;26.0;23.3;37.9;32.9;7.0;10.0;11.0;10.0;10.0;10.0;11.0;11.0;11.0;9.0
599;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2012;154.4;100;26.3;23.6;38.2;32.9;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
600;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2013;155.1;100;26.5;23.7;38.4;33.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
601;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2014;155.1;100;27.9;24.5;40.5;33.8;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
602;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2015;156.0;100;27.4;24.8;39.6;34.2;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
603;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2016;156.7;100;28.4;25.7;41.2;35.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
604;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2017;157.8;100;29.4;26.3;42.7;35.8;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
605;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2018;158.6;100;29.7;26.7;43.7;36.9;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
606;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2019;159.1;100;32.2;28.2;47.6;38.7;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
607;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2020;160.0;100;32.5;29.3;48.0;40.2;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
608;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2021;161.0;100;33.7;30.5;49.6;41.8;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
609;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2022;162.5;100;36.1;32.3;53.2;44.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
610;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2023;165.0;100;38.6;34.7;56.7;47.0;7.0;10.0;11.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
611;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2011;47.9;100;25.7;23.2;36.4;31.8;6.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
612;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2012;48.2;100;25.8;23.6;36.4;32.1;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
613;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2013;48.3;100;26.3;23.8;37.0;32.1;6.0;9.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0
614;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2014;48.2;100;27.3;24.5;38.4;32.8;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
615;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2015;48.3;100;27.1;24.7;38.1;33.0;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
616;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2016;48.5;100;27.9;25.5;39.2;33.6;7.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
617;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2017;48.8;100;28.7;25.9;40.3;34.0;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
618;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2018;48.9;100;28.8;26.3;40.9;34.8;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
619;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2019;49.2;100;30.4;27.6;43.2;36.4;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
620;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2020;49.2;100;31.1;28.6;44.2;37.5;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
621;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2021;49.4;100;32.7;29.8;46.3;38.9;8.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
622;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2022;49.6;100;34.6;31.4;48.8;40.7;8.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;10.0;9.0
623;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2023;50.0;100;36.7;33.5;51.7;43.2;8.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;8.0
624;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2011;119.3;100;25.6;23.1;36.7;32.3;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
625;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2012;120.2;100;25.7;23.4;36.7;32.5;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
626;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2013;121.1;100;26.0;23.6;37.0;32.5;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
627;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2014;121.3;100;27.4;24.3;38.9;33.1;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
628;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2015;121.7;100;27.2;24.7;38.6;33.5;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
629;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2016;122.2;100;28.1;25.5;40.0;34.4;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
630;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2017;123.0;100;28.9;26.0;41.1;35.0;7.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
631;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2018;123.8;100;29.1;26.4;41.9;35.8;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
632;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2019;124.8;100;31.1;27.7;44.9;37.4;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
633;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2020;125.2;100;31.6;28.8;45.7;38.8;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
634;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2021;126.6;100;33.2;30.0;47.8;40.3;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
635;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2022;127.7;100;34.9;31.6;50.1;42.1;8.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0;8.0
636;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Overig Zeeland (CR);2023;129.6;100;37.3;33.9;53.5;45.0;8.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0;8.0
637;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2011;267.9;100;26.0;23.5;37.5;32.8;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
638;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2012;270.4;100;26.1;23.7;37.6;32.9;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
639;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2013;272.8;100;26.3;23.9;37.8;32.8;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
640;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2014;274.0;100;27.7;24.6;39.8;33.5;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
641;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West-Noord-Brabant (CR);2015;276.5;100;27.7;24.9;39.7;33.8;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
