ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;Bevolking_1
943;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Totaal;Eén ouder in NL, één ouder buiten NL;2023;1994.0
944;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Totaal;Eén ouder in NL, één ouder buiten NL;2024;2079.0
945;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Totaal;Twee ouders geboren buiten Nederland;2022;7457.0
946;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Totaal;Twee ouders geboren buiten Nederland;2023;7548.0
947;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Totaal;Twee ouders geboren buiten Nederland;2024;7696.0
948;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Totaal;2022;4368.0
949;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Totaal;2023;4473.0
950;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Totaal;2024;4578.0
951;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
952;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
953;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
954;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;1868.0
955;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;1958.0
956;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;2042.0
957;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;2500.0
958;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;2515.0
959;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;2536.0
960;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Totaal;2022;5030.0
961;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Totaal;2023;5103.0
962;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Totaal;2024;5230.0
963;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;35.0
964;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;34.0
965;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;33.0
966;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;38.0
967;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;36.0
968;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;37.0
969;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;4957.0
970;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;5033.0
971;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Angola;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;5160.0
972;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Totaal;2022;29.0
973;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Totaal;2023;31.0
974;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Totaal;2024;31.0
975;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Twee ouders geboren in Nederland;2022;0.0
976;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Twee ouders geboren in Nederland;2023;0.0
977;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Twee ouders geboren in Nederland;2024;0.0
978;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Eén ouder in NL, één ouder buiten NL;2022;3.0
979;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Eén ouder in NL, één ouder buiten NL;2023;3.0
980;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Eén ouder in NL, één ouder buiten NL;2024;4.0
981;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Twee ouders geboren buiten Nederland;2022;26.0
982;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Twee ouders geboren buiten Nederland;2023;28.0
983;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Totaal;Twee ouders geboren buiten Nederland;2024;27.0
984;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Totaal;2022;10.0
985;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Totaal;2023;10.0
986;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Totaal;2024;11.0
987;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
988;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
989;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
990;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;3.0
991;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;3.0
992;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;4.0
993;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;7.0
994;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;7.0
995;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;7.0
996;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Totaal;2022;19.0
997;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Totaal;2023;21.0
998;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Totaal;2024;20.0
999;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0
1000;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0
1001;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;0.0
1002;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0
1003;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
1004;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;0.0
1005;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;19.0
1006;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;21.0
1007;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Anguilla;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;20.0
1008;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Totaal;2022;0.0
1009;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Totaal;2023;0.0
1010;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Totaal;2024;0.0
1011;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Twee ouders geboren in Nederland;2022;0.0
1012;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Twee ouders geboren in Nederland;2023;0.0
1013;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Twee ouders geboren in Nederland;2024;0.0
1014;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Eén ouder in NL, één ouder buiten NL;2022;0.0
1015;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0
1016;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Eén ouder in NL, één ouder buiten NL;2024;0.0
1017;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Twee ouders geboren buiten Nederland;2022;0.0
1018;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Twee ouders geboren buiten Nederland;2023;0.0
1019;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Totaal;Twee ouders geboren buiten Nederland;2024;0.0
1020;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Totaal;2022;0.0
1021;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Totaal;2023;0.0
1022;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Totaal;2024;0.0
1023;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
1024;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
1025;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
1026;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0
1027;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
1028;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;0.0
1029;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0
1030;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0
1031;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;0.0
1032;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Totaal;2022;0.0
1033;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Totaal;2023;0.0
1034;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Totaal;2024;0.0
1035;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0
1036;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0
1037;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;0.0
1038;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0
1039;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
1040;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;0.0
1041;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;0.0
1042;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;0.0
1043;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antarctica;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;0.0
1044;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Totaal;2022;61.0
1045;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Totaal;2023;65.0
1046;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Totaal;2024;65.0
1047;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Twee ouders geboren in Nederland;2022;4.0
1048;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Twee ouders geboren in Nederland;2023;4.0
1049;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Twee ouders geboren in Nederland;2024;4.0
1050;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Eén ouder in NL, één ouder buiten NL;2022;22.0
1051;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Eén ouder in NL, één ouder buiten NL;2023;25.0
1052;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Eén ouder in NL, één ouder buiten NL;2024;26.0
1053;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Twee ouders geboren buiten Nederland;2022;35.0
1054;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Twee ouders geboren buiten Nederland;2023;36.0
1055;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Totaal;Twee ouders geboren buiten Nederland;2024;35.0
1056;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Totaal;2022;26.0
1057;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Totaal;2023;28.0
1058;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Totaal;2024;30.0
1059;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
1060;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
1061;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
1062;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;19.0
1063;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;21.0
1064;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;22.0
1065;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;7.0
1066;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;7.0
1067;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;8.0
1068;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Totaal;2022;35.0
1069;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Totaal;2023;37.0
1070;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Totaal;2024;35.0
1071;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;4.0
1072;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;4.0
1073;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;4.0
1074;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;3.0
1075;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;4.0
1076;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;4.0
1077;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;28.0
1078;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;29.0
1079;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Antigua en Barbuda;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;27.0
1080;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Totaal;2022;8768.0
1081;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Totaal;2023;9592.0
1082;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Totaal;2024;10177.0
1083;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Twee ouders geboren in Nederland;2022;330.0
1084;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Twee ouders geboren in Nederland;2023;326.0
1085;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Twee ouders geboren in Nederland;2024;318.0
1086;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Eén ouder in NL, één ouder buiten NL;2022;2658.0
1087;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Eén ouder in NL, één ouder buiten NL;2023;2701.0
1088;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Eén ouder in NL, één ouder buiten NL;2024;2726.0
1089;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Twee ouders geboren buiten Nederland;2022;5780.0
1090;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Twee ouders geboren buiten Nederland;2023;6565.0
1091;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Totaal;Twee ouders geboren buiten Nederland;2024;7133.0
1092;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Totaal;2022;2866.0
1093;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Totaal;2023;2929.0
1094;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Totaal;2024;2996.0
1095;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
1096;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
1097;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
1098;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;2295.0
1099;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;2334.0
1100;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;2366.0
1101;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;571.0
1102;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;595.0
1103;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;630.0
1104;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Totaal;2022;5902.0
1105;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Totaal;2023;6663.0
1106;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Totaal;2024;7181.0
1107;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;330.0
1108;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;326.0
1109;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;318.0
1110;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;363.0
1111;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;367.0
1112;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;360.0
1113;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;5209.0
1114;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;5970.0
1115;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Argentinië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;6503.0
1116;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Totaal;2022;8616.0
1117;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Totaal;2023;9243.0
1118;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Totaal;2024;9462.0
1119;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Twee ouders geboren in Nederland;2022;1.0
1120;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Twee ouders geboren in Nederland;2023;2.0
1121;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Twee ouders geboren in Nederland;2024;1.0
1122;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Eén ouder in NL, één ouder buiten NL;2022;521.0
1123;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Eén ouder in NL, één ouder buiten NL;2023;568.0
1124;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Eén ouder in NL, één ouder buiten NL;2024;609.0
1125;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Twee ouders geboren buiten Nederland;2022;8094.0
1126;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Twee ouders geboren buiten Nederland;2023;8673.0
1127;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Totaal;Twee ouders geboren buiten Nederland;2024;8852.0
1128;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Personen geboren in Nederland;Totaal;2022;2844.0
1129;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Personen geboren in Nederland;Totaal;2023;2997.0
1130;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Personen geboren in Nederland;Totaal;2024;3139.0
1131;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
1132;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
1133;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Armenië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
