ID;Geslacht;Leeftijd;Onderwijssoort;BedrijfstakkenBranchesSBI2008;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;Schoolverlaters_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3
264;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;10630.0;10630.0;
265;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;12210.0;12210.0;
266;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;13070.0;13070.0;
267;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
268;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
269;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2021/'22;;;
270;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2007/'08;16020.0;16020.0;
271;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2008/'09;13660.0;13660.0;
272;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2009/'10;12880.0;12880.0;
273;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2010/'11;12850.0;12850.0;
274;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2011/'12;12610.0;12610.0;
275;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2012/'13;10970.0;10970.0;
276;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2013/'14;10690.0;10690.0;
277;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2014/'15;10310.0;10310.0;
278;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2015/'16;9710.0;9710.0;
279;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2016/'17;10650.0;10650.0;
280;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2017/'18;11860.0;11860.0;
281;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2018/'19;;;
282;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2019/'20;;;
283;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2020/'21;;;
284;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2021/'22;;;
285;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2007/'08;14980.0;14980.0;
286;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2008/'09;13300.0;13300.0;
287;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2009/'10;12770.0;12770.0;
288;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2010/'11;12880.0;12880.0;
289;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2011/'12;12620.0;12620.0;
290;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2012/'13;10910.0;10910.0;
291;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2013/'14;10350.0;10350.0;
292;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2014/'15;9680.0;9680.0;
293;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2015/'16;9870.0;9870.0;
294;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2016/'17;10360.0;10360.0;
295;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2017/'18;;;
296;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2018/'19;;;
297;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2019/'20;;;
298;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
299;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2021/'22;;;
300;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;14890.0;14890.0;
301;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;13240.0;13240.0;
302;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;12680.0;12680.0;
303;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;12640.0;12640.0;
304;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;12080.0;12080.0;
305;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
306;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
307;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
308;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
309;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
310;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
311;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
312;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
313;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
314;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-U Alle economische activiteiten;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2021/'22;;;
315;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2007/'08;11410.0;3490.0;7920.0
316;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2008/'09;9510.0;2530.0;6980.0
317;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2009/'10;9440.0;2290.0;7150.0
318;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2010/'11;9570.0;2150.0;7420.0
319;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2011/'12;9070.0;1860.0;7210.0
320;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2012/'13;8150.0;1460.0;6690.0
321;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2013/'14;7670.0;1240.0;6420.0
322;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2014/'15;7910.0;1160.0;6750.0
323;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2015/'16;7670.0;1110.0;6560.0
324;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2016/'17;8410.0;1270.0;7140.0
325;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2017/'18;8930.0;1510.0;7420.0
326;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2018/'19;9720.0;1650.0;8080.0
327;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2019/'20;9570.0;1530.0;8040.0
328;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2020/'21;10430.0;1840.0;8590.0
329;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;Direct na verlaten onderwijs;2021/'22;11410.0;2250.0;9160.0
330;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2007/'08;9850.0;2790.0;7060.0
331;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2008/'09;8820.0;2330.0;6490.0
332;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2009/'10;9110.0;2240.0;6870.0
333;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2010/'11;8640.0;1890.0;6740.0
334;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2011/'12;8300.0;1750.0;6550.0
335;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2012/'13;7810.0;1450.0;6370.0
336;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2013/'14;7680.0;1270.0;6410.0
337;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2014/'15;7840.0;1190.0;6650.0
338;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2015/'16;7670.0;1220.0;6450.0
339;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2016/'17;8490.0;1370.0;7120.0
340;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2017/'18;8780.0;1570.0;7210.0
341;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2018/'19;9570.0;1720.0;7850.0
342;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2019/'20;9670.0;1790.0;7890.0
343;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2020/'21;10400.0;2040.0;8370.0
344;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2021/'22;;;
345;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2007/'08;9570.0;2730.0;6850.0
346;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2008/'09;8920.0;2390.0;6530.0
347;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2009/'10;8640.0;2180.0;6460.0
348;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2010/'11;8350.0;1880.0;6470.0
349;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2011/'12;8380.0;1740.0;6630.0
350;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2012/'13;8060.0;1450.0;6610.0
351;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2013/'14;7960.0;1320.0;6640.0
352;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2014/'15;8380.0;1390.0;6990.0
353;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2015/'16;8220.0;1390.0;6830.0
354;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2016/'17;8910.0;1560.0;7350.0
355;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2017/'18;9110.0;1740.0;7370.0
356;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2018/'19;10160.0;2070.0;8090.0
357;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2019/'20;10070.0;2000.0;8070.0
358;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2020/'21;;;
359;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2021/'22;;;
360;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2007/'08;9550.0;2790.0;6760.0
361;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2008/'09;8660.0;2330.0;6330.0
362;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2009/'10;8320.0;2040.0;6280.0
363;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2010/'11;8400.0;1880.0;6520.0
364;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2011/'12;8730.0;1850.0;6880.0
365;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2012/'13;8430.0;1560.0;6870.0
366;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2013/'14;8470.0;1480.0;6990.0
367;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2014/'15;8990.0;1570.0;7420.0
368;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2015/'16;8660.0;1530.0;7130.0
369;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2016/'17;9300.0;1670.0;7620.0
370;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2017/'18;9670.0;1950.0;7720.0
371;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2018/'19;10560.0;2280.0;8280.0
372;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2019/'20;;;
373;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2020/'21;;;
374;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2021/'22;;;
375;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2007/'08;9290.0;2680.0;6600.0
376;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2008/'09;8430.0;2240.0;6190.0
377;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2009/'10;8470.0;2110.0;6360.0
378;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2010/'11;8690.0;1980.0;6710.0
379;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2011/'12;9050.0;1980.0;7080.0
380;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2012/'13;8860.0;1730.0;7130.0
381;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2013/'14;9030.0;1670.0;7370.0
382;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2014/'15;9440.0;1750.0;7690.0
383;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2015/'16;8990.0;1660.0;7330.0
384;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2016/'17;9710.0;1870.0;7840.0
385;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2017/'18;10190.0;2200.0;7990.0
386;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2018/'19;;;
387;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2019/'20;;;
388;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2020/'21;;;
389;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2021/'22;;;
390;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2007/'08;9060.0;2580.0;6480.0
391;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2008/'09;8450.0;2300.0;6150.0
392;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2009/'10;8730.0;2240.0;6490.0
393;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2010/'11;8970.0;2100.0;6870.0
394;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2011/'12;9470.0;2110.0;7360.0
395;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2012/'13;9490.0;1970.0;7520.0
396;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2013/'14;9410.0;1820.0;7590.0
397;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2014/'15;9710.0;1860.0;7840.0
398;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2015/'16;9420.0;1820.0;7600.0
399;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2016/'17;10060.0;2040.0;8030.0
400;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2017/'18;;;
401;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2018/'19;;;
402;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2019/'20;;;
403;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2020/'21;;;
404;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2021/'22;;;
405;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;A-F Landbouw en nijverheid;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2007/'08;10160.0;3170.0;7000.0
