ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
392;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2016;514.0;380.0;26.15;2624.0;2620.0;36980.0;31480.0;5490.0;40.0;27.2;27.2;1202.0;1624.0
393;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2017;519.0;383.0;25.86;2653.0;2650.0;37220.0;31840.0;5380.0;40.0;27.3;27.3;1230.0;1668.0
394;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2018;525.0;387.0;26.26;2686.0;2683.0;37990.0;32240.0;5750.0;40.0;27.4;27.3;1226.0;1662.0
395;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2019;534.0;394.0;26.91;2763.0;2760.0;38420.0;33160.0;5260.0;50.0;27.4;27.3;1231.0;1669.0
396;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2020;542.0;401.0;27.8;2852.0;2849.0;40560.0;34220.0;6340.0;50.0;27.4;27.4;1230.0;1664.0
397;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2021;562.0;416.0;27.98;2902.0;2899.0;40780.0;34830.0;5950.0;50.0;27.5;27.5;1243.0;1680.0
398;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2022;585.0;434.0;29.21;3036.0;3033.0;43050.0;36440.0;6620.0;50.0;27.6;27.5;1246.0;1682.0
399;Totaal mannen en vrouwen;Totaal;Totaal;P Onderwijs;2023;594.0;440.0;31.34;3268.0;3265.0;46270.0;39210.0;7060.0;60.0;27.7;27.7;1250.0;1689.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2009;1237.0;849.0;19.58;1822.0;1814.0;24840.0;21860.0;2980.0;50.0;24.5;24.4;1112.0;1619.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2010 voor methodewijziging;1305.0;879.0;20.15;1816.0;1809.0;24810.0;21790.0;3020.0;40.0;24.0;23.9;1077.0;1598.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2010 na methodewijziging;1310.0;882.0;20.16;1815.0;1808.0;24800.0;21770.0;3030.0;50.0;24.0;23.9;1076.0;1599.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2011;1349.0;904.0;20.26;1828.0;1822.0;25070.0;21940.0;3130.0;40.0;23.9;23.8;1079.0;1610.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2012;1362.0;913.0;20.86;1873.0;1867.0;25650.0;22470.0;3180.0;40.0;23.9;23.8;1074.0;1602.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2013;1349.0;906.0;21.51;1930.0;1924.0;26520.0;23160.0;3360.0;40.0;24.0;23.9;1073.0;1598.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2014;1317.0;889.0;21.78;1973.0;1968.0;27090.0;23680.0;3420.0;40.0;24.1;24.0;1084.0;1605.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2015;1293.0;878.0;22.56;2055.0;2050.0;28140.0;24670.0;3480.0;40.0;24.3;24.2;1090.0;1606.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2016;1286.0;875.0;22.73;2099.0;2094.0;28910.0;25190.0;3720.0;40.0;24.5;24.5;1105.0;1624.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2017;1311.0;881.0;22.9;2122.0;2116.0;29350.0;25460.0;3880.0;40.0;24.6;24.5;1109.0;1650.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2018;1346.0;908.0;23.38;2165.0;2159.0;29770.0;25970.0;3790.0;40.0;24.7;24.6;1108.0;1642.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2019;1397.0;946.0;23.74;2217.0;2211.0;30590.0;26600.0;3990.0;50.0;24.8;24.7;1118.0;1651.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2020;1433.0;972.0;24.51;2291.0;2285.0;31730.0;27490.0;4240.0;50.0;24.9;24.8;1119.0;1649.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2021;1473.0;1003.0;24.94;2352.0;2346.0;32530.0;28220.0;4310.0;60.0;24.9;24.9;1129.0;1659.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2022;1495.0;1019.0;25.81;2438.0;2433.0;33720.0;29260.0;4460.0;60.0;25.0;24.9;1131.0;1659.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Q Gezondheids- en welzijnszorg;2023;1516.0;1036.0;27.4;2581.0;2577.0;35600.0;30980.0;4620.0;70.0;25.0;25.0;1129.0;1652.0
416;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2009;277.0;185.0;18.43;1746.0;1736.0;23490.0;20950.0;2540.0;240.0;24.9;24.7;1130.0;1700.0
417;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2010 voor methodewijziging;281.0;186.0;18.84;1771.0;1761.0;23870.0;21260.0;2610.0;230.0;24.7;24.6;1122.0;1693.0
418;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2010 na methodewijziging;285.0;188.0;18.82;1765.0;1755.0;23790.0;21180.0;2610.0;240.0;24.6;24.5;1119.0;1695.0
419;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2011;281.0;183.0;18.98;1770.0;1760.0;23870.0;21240.0;2630.0;220.0;24.3;24.2;1113.0;1711.0
420;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2012;273.0;177.0;19.49;1792.0;1783.0;24170.0;21500.0;2670.0;230.0;24.2;24.1;1098.0;1698.0
421;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2013;265.0;171.0;19.68;1809.0;1800.0;24490.0;21700.0;2780.0;230.0;24.3;24.2;1097.0;1702.0
422;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2014;261.0;167.0;19.79;1820.0;1811.0;24650.0;21840.0;2810.0;210.0;24.2;24.1;1098.0;1714.0
423;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2015;257.0;164.0;20.21;1849.0;1840.0;24990.0;22180.0;2810.0;200.0;24.2;24.0;1093.0;1712.0
424;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2016;259.0;166.0;20.31;1874.0;1866.0;25360.0;22490.0;2870.0;200.0;24.2;24.1;1103.0;1723.0
425;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2017;266.0;170.0;20.51;1907.0;1900.0;25830.0;22890.0;2940.0;210.0;24.4;24.3;1112.0;1741.0
426;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2018;273.0;175.0;20.94;1953.0;1946.0;26430.0;23440.0;2990.0;220.0;24.6;24.5;1115.0;1733.0
427;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2019;277.0;179.0;21.39;2013.0;2006.0;27380.0;24160.0;3220.0;240.0;24.7;24.6;1126.0;1745.0
428;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2020;265.0;174.0;22.36;2142.0;2136.0;28980.0;25700.0;3270.0;250.0;25.2;25.1;1146.0;1742.0
429;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2021;259.0;173.0;22.76;2231.0;2225.0;30350.0;26770.0;3570.0;270.0;25.6;25.5;1173.0;1753.0
430;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2022;275.0;181.0;23.22;2240.0;2233.0;30520.0;26880.0;3640.0;260.0;25.2;25.1;1154.0;1756.0
431;Totaal mannen en vrouwen;Totaal;Totaal;R-U Cultuur, recreatie, overige diensten;2023;283.0;186.0;24.57;2360.0;2353.0;32040.0;28320.0;3720.0;280.0;25.2;25.1;1150.0;1750.0
432;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2009;130.0;77.0;18.83;1607.0;1598.0;21460.0;19280.0;2180.0;210.0;22.3;22.2;1018.0;1724.0
433;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2010 voor methodewijziging;131.0;78.0;19.06;1626.0;1617.0;21690.0;19520.0;2170.0;210.0;22.4;22.3;1018.0;1716.0
434;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2010 na methodewijziging;133.0;79.0;19.06;1623.0;1614.0;21660.0;19480.0;2180.0;220.0;22.3;22.2;1016.0;1718.0
435;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2011;134.0;78.0;19.08;1617.0;1609.0;21660.0;19400.0;2250.0;200.0;22.0;21.9;1012.0;1736.0
436;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2012;132.0;76.0;19.6;1635.0;1628.0;21910.0;19620.0;2290.0;200.0;21.9;21.8;996.0;1719.0
437;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2013;128.0;75.0;19.66;1650.0;1643.0;22120.0;19800.0;2320.0;200.0;22.1;22.0;1002.0;1724.0
438;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2014;129.0;75.0;19.71;1652.0;1645.0;22230.0;19830.0;2400.0;190.0;22.0;21.9;1001.0;1734.0
439;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2015;129.0;74.0;19.97;1666.0;1660.0;22400.0;20000.0;2400.0;170.0;22.0;21.9;997.0;1728.0
440;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2016;130.0;76.0;19.94;1684.0;1678.0;22670.0;20210.0;2460.0;180.0;22.1;22.1;1010.0;1740.0
441;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2017;135.0;78.0;20.04;1706.0;1700.0;23000.0;20470.0;2530.0;180.0;22.3;22.2;1018.0;1751.0
442;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2018;139.0;82.0;20.47;1751.0;1745.0;23590.0;21010.0;2570.0;190.0;22.5;22.4;1023.0;1743.0
443;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2019;142.0;84.0;20.97;1814.0;1809.0;24730.0;21760.0;2960.0;210.0;22.6;22.6;1035.0;1753.0
444;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2020;133.0;80.0;21.95;1940.0;1937.0;26090.0;23280.0;2810.0;230.0;23.2;23.2;1059.0;1748.0
445;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2021;129.0;80.0;22.3;2024.0;2020.0;27500.0;24280.0;3220.0;240.0;23.7;23.6;1087.0;1761.0
446;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2022;147.0;89.0;22.55;2006.0;2001.0;27300.0;24080.0;3220.0;230.0;23.2;23.1;1065.0;1762.0
447;Totaal mannen en vrouwen;Totaal;Totaal;R Cultuur, sport en recreatie;2023;154.0;93.0;23.64;2098.0;2093.0;28510.0;25170.0;3340.0;250.0;23.2;23.2;1062.0;1756.0
448;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2009;146.0;107.0;18.09;1863.0;1851.0;25210.0;22360.0;2850.0;260.0;27.1;26.9;1228.0;1681.0
449;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2010 voor methodewijziging;149.0;108.0;18.67;1899.0;1888.0;25780.0;22790.0;2990.0;250.0;26.8;26.6;1213.0;1676.0
450;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2010 na methodewijziging;152.0;109.0;18.64;1889.0;1878.0;25650.0;22670.0;2990.0;260.0;26.7;26.5;1209.0;1678.0
451;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2011;147.0;104.0;18.89;1909.0;1898.0;25900.0;22910.0;2980.0;240.0;26.4;26.3;1206.0;1692.0
452;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2012;142.0;100.0;19.39;1938.0;1928.0;26280.0;23260.0;3020.0;250.0;26.3;26.2;1193.0;1681.0
453;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2013;136.0;96.0;19.69;1958.0;1948.0;26710.0;23500.0;3220.0;250.0;26.3;26.2;1187.0;1685.0
454;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2014;132.0;93.0;19.86;1984.0;1974.0;27020.0;23810.0;3210.0;240.0;26.3;26.2;1193.0;1698.0
455;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2015;128.0;90.0;20.4;2032.0;2022.0;27600.0;24380.0;3220.0;220.0;26.3;26.2;1189.0;1700.0
456;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2016;129.0;90.0;20.62;2065.0;2056.0;28070.0;24780.0;3280.0;220.0;26.4;26.2;1197.0;1710.0
457;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2017;131.0;92.0;20.92;2114.0;2104.0;28740.0;25360.0;3370.0;240.0;26.5;26.4;1207.0;1732.0
458;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2018;134.0;94.0;21.36;2164.0;2154.0;29390.0;25970.0;3420.0;250.0;26.7;26.6;1210.0;1726.0
459;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2019;135.0;95.0;21.77;2224.0;2215.0;30190.0;26690.0;3500.0;260.0;26.8;26.7;1221.0;1738.0
460;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2020;132.0;94.0;22.71;2345.0;2336.0;31870.0;28140.0;3740.0;280.0;27.2;27.1;1234.0;1736.0
461;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2021;130.0;93.0;23.16;2438.0;2428.0;33180.0;29250.0;3930.0;290.0;27.5;27.4;1258.0;1747.0
462;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2022;128.0;92.0;23.87;2507.0;2497.0;34210.0;30090.0;4120.0;300.0;27.5;27.4;1255.0;1750.0
463;Totaal mannen en vrouwen;Totaal;Totaal;S Overige dienstverlening;2023;129.0;93.0;25.5;2673.0;2664.0;36260.0;32080.0;4180.0;310.0;27.5;27.4;1253.0;1744.0
464;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2009;392.0;223.0;12.28;1044.0;1017.0;13800.0;12530.0;1270.0;40.0;22.2;21.7;995.0;1746.0
465;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2010 voor methodewijziging;375.0;226.0;12.49;1123.0;1089.0;14690.0;13480.0;1200.0;40.0;23.5;22.9;1046.0;1736.0
466;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2010 na methodewijziging;375.0;226.0;12.48;1123.0;1089.0;14690.0;13480.0;1210.0;40.0;23.5;22.9;1046.0;1736.0
467;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2011;400.0;243.0;12.52;1149.0;1111.0;15040.0;13790.0;1250.0;20.0;23.7;23.1;1065.0;1755.0
468;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2012;391.0;239.0;12.85;1179.0;1142.0;15450.0;14150.0;1300.0;30.0;23.9;23.3;1066.0;1748.0
469;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2013;380.0;234.0;13.03;1218.0;1175.0;15900.0;14620.0;1280.0;20.0;24.4;23.7;1082.0;1758.0
470;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2014;396.0;255.0;12.99;1279.0;1234.0;16700.0;15350.0;1350.0;20.0;25.6;24.9;1140.0;1770.0
471;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2015;445.0;288.0;13.36;1323.0;1276.0;17210.0;15870.0;1340.0;20.0;25.8;25.1;1146.0;1770.0
472;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2016;486.0;321.0;13.5;1364.0;1313.0;17850.0;16360.0;1480.0;20.0;26.3;25.5;1167.0;1766.0
473;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2017;553.0;363.0;13.51;1383.0;1328.0;18240.0;16600.0;1640.0;30.0;26.6;25.7;1180.0;1796.0
474;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2018;580.0;388.0;14.0;1447.0;1390.0;19120.0;17360.0;1760.0;40.0;27.0;26.2;1192.0;1779.0
475;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2019;572.0;380.0;14.23;1467.0;1410.0;19430.0;17600.0;1830.0;40.0;26.9;26.0;1189.0;1791.0
476;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2020;445.0;311.0;14.72;1599.0;1538.0;21260.0;19190.0;2070.0;50.0;28.4;27.5;1254.0;1794.0
477;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2021;486.0;345.0;15.06;1662.0;1595.0;21990.0;19950.0;2040.0;40.0;28.7;27.7;1272.0;1793.0
478;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2022;499.0;351.0;15.65;1714.0;1645.0;22800.0;20570.0;2230.0;50.0;28.5;27.5;1261.0;1794.0
479;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-U Alle economische activiteiten;2023;446.0;322.0;16.88;1895.0;1818.0;25250.0;22750.0;2510.0;70.0;29.3;28.3;1293.0;1792.0
480;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2009;;;;;;;;;;;;;
481;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
483;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2011;3.0;3.0;11.87;1426.0;1335.0;18650.0;17110.0;1540.0;70.0;30.9;29.2;1349.0;1805.0
484;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2012;4.0;3.0;12.59;1469.0;1384.0;19270.0;17630.0;1640.0;70.0;30.3;28.7;1319.0;1814.0
485;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2013;4.0;3.0;11.91;1527.0;1400.0;20080.0;18320.0;1760.0;20.0;33.3;30.8;1411.0;1833.0
486;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2014;4.0;3.0;11.49;1530.0;1388.0;20220.0;18360.0;1860.0;20.0;34.4;31.5;1450.0;1836.0
487;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2015;3.0;2.0;12.29;1533.0;1417.0;19910.0;18400.0;1520.0;20.0;32.4;30.2;1383.0;1815.0
488;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2016;3.0;2.0;12.6;1575.0;1456.0;20700.0;18900.0;1800.0;20.0;32.4;30.2;1387.0;1822.0
489;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2017;4.0;3.0;12.69;1592.0;1440.0;20490.0;19110.0;1380.0;40.0;32.2;29.6;1362.0;1835.0
490;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2018;4.0;3.0;13.29;1811.0;1602.0;23350.0;21730.0;1620.0;40.0;34.8;31.7;1447.0;1817.0
491;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2019;4.0;4.0;13.37;1814.0;1636.0;23360.0;21760.0;1600.0;50.0;34.7;32.0;1469.0;1829.0
492;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2020;3.0;2.0;14.12;1807.0;1672.0;23310.0;21680.0;1630.0;80.0;33.1;31.1;1421.0;1817.0
493;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2021;3.0;2.0;14.3;1864.0;1707.0;24110.0;22370.0;1740.0;80.0;33.4;31.1;1432.0;1833.0
494;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2022;3.0;2.0;14.64;1889.0;1729.0;24290.0;22670.0;1610.0;80.0;33.0;30.8;1417.0;1831.0
495;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A-F Landbouw en nijverheid;2023;3.0;2.0;16.37;2161.0;1974.0;27530.0;25930.0;1600.0;70.0;33.9;31.6;1447.0;1827.0
496;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2009;;;;;;;;;;;;;
497;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
498;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
499;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2011;1.0;1.0;10.15;1337.0;1214.0;17430.0;16040.0;1390.0;0.0;33.6;31.0;1435.0;1817.0
500;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2012;1.0;1.0;10.35;1357.0;1207.0;17850.0;16280.0;1580.0;30.0;33.7;30.5;1400.0;1812.0
501;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2013;2.0;1.0;9.57;1428.0;1228.0;18660.0;17130.0;1530.0;20.0;38.1;33.6;1540.0;1845.0
502;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2014;2.0;2.0;9.9;1510.0;1286.0;19800.0;18120.0;1680.0;30.0;38.7;33.8;1559.0;1860.0
503;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2015;1.0;1.0;9.87;1419.0;1189.0;18290.0;17020.0;1270.0;0.0;36.5;31.6;1445.0;1800.0
504;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2016;1.0;1.0;9.87;1492.0;1211.0;19900.0;17910.0;1990.0;0.0;38.0;32.1;1472.0;1789.0
505;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2017;2.0;1.0;10.67;1524.0;1282.0;19170.0;18280.0;890.0;0.0;36.0;31.4;1442.0;1792.0
506;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2018;2.0;1.0;11.13;1630.0;1398.0;20540.0;19560.0;980.0;0.0;37.2;33.0;1508.0;1809.0
507;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2019;2.0;1.0;11.45;1647.0;1434.0;20840.0;19770.0;1080.0;0.0;36.6;32.8;1504.0;1832.0
508;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2020;1.0;1.0;11.87;1559.0;1386.0;20140.0;18700.0;1440.0;0.0;33.7;30.6;1401.0;1845.0
509;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2021;1.0;1.0;12.2;1667.0;1442.0;21680.0;20000.0;1670.0;20.0;34.7;30.8;1419.0;1846.0
510;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2022;1.0;1.0;12.67;1624.0;1467.0;20710.0;19480.0;1220.0;20.0;32.8;30.2;1389.0;1819.0
511;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;A Landbouw, bosbouw en visserij;2023;1.0;1.0;14.44;1918.0;1745.0;24090.0;23010.0;1080.0;20.0;34.2;31.7;1450.0;1801.0
512;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2009;;;;;;;;;;;;;
513;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
514;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
515;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2011;2.0;1.0;13.16;1486.0;1416.0;19470.0;17840.0;1630.0;120.0;29.1;27.9;1292.0;1796.0
516;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2012;3.0;2.0;13.61;1515.0;1457.0;19850.0;18180.0;1670.0;80.0;28.9;28.0;1285.0;1815.0
517;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2013;2.0;2.0;13.84;1596.0;1521.0;21080.0;19160.0;1930.0;30.0;29.9;28.8;1319.0;1823.0
518;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2014;2.0;1.0;13.2;1549.0;1483.0;20620.0;18590.0;2030.0;20.0;30.4;29.4;1349.0;1811.0
519;Totaal mannen en vrouwen;Totaal;Soort baan: uitzendbasis;B-F Nijverheid en energie;2015;2.0;2.0;13.29;1577.0;1506.0;20540.0;18930.0;1620.0;20.0;30.8;29.7;1359.0;1821.0
