ID;Geslacht;Leeftijd;BurgerlijkeStaat;CaribischNederland;Perioden;Overledenen_1
1329;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;0.0
1330;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;0.0
1331;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;0.0
1332;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;0.0
1333;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;0.0
1334;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;0.0
1335;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;0.0
1336;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;0.0
1337;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;0.0
1338;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;0.0
1339;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2011;0.0
1340;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2012;0.0
1341;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2013;0.0
1342;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2014;0.0
1343;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2015;0.0
1344;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2016;0.0
1345;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2017;0.0
1346;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2018;0.0
1347;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2019;0.0
1348;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2020;0.0
1349;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2021;0.0
1350;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2022;0.0
1351;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal burgerlijke staat;Saba;2023;0.0
1352;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2011;0.0
1353;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2012;0.0
1354;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2013;1.0
1355;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2014;1.0
1356;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2015;0.0
1357;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2016;0.0
1358;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2017;0.0
1359;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2018;1.0
1360;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2019;0.0
1361;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2020;0.0
1362;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2021;0.0
1363;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2022;0.0
1364;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Caribisch Nederland;2023;2.0
1365;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2011;0.0
1366;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2012;0.0
1367;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2013;1.0
1368;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2014;1.0
1369;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2015;0.0
1370;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2016;0.0
1371;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2017;0.0
1372;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2018;1.0
1373;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2019;0.0
1374;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2020;0.0
1375;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2021;0.0
1376;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2022;0.0
1377;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Bonaire;2023;2.0
1378;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2011;0.0
1379;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2012;0.0
1380;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2013;0.0
1381;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2014;0.0
1382;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2015;0.0
1383;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2016;0.0
1384;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2017;0.0
1385;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2018;0.0
1386;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2019;0.0
1387;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2020;0.0
1388;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2021;0.0
1389;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2022;0.0
1390;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Sint Eustatius;2023;0.0
1391;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2011;0.0
1392;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2012;0.0
1393;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2013;0.0
1394;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2014;0.0
1395;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2015;0.0
1396;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2016;0.0
1397;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2017;0.0
1398;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2018;0.0
1399;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2019;0.0
1400;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2020;0.0
1401;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2021;0.0
1402;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2022;0.0
1403;Totaal mannen en vrouwen;15 tot 20 jaar;Ongehuwd;Saba;2023;0.0
1404;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2011;0.0
1405;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2012;0.0
1406;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2013;0.0
1407;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2014;0.0
1408;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2015;0.0
1409;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2016;0.0
1410;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2017;0.0
1411;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2018;0.0
1412;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2019;0.0
1413;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2020;0.0
1414;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2021;0.0
1415;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2022;0.0
1416;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Caribisch Nederland;2023;0.0
1417;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2011;0.0
1418;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2012;0.0
1419;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2013;0.0
1420;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2014;0.0
1421;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2015;0.0
1422;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2016;0.0
1423;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2017;0.0
1424;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2018;0.0
1425;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2019;0.0
1426;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2020;0.0
1427;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2021;0.0
1428;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2022;0.0
1429;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Bonaire;2023;0.0
1430;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2011;0.0
1431;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2012;0.0
1432;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2013;0.0
1433;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2014;0.0
1434;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2015;0.0
1435;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2016;0.0
1436;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2017;0.0
1437;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2018;0.0
1438;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2019;0.0
1439;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2020;0.0
1440;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2021;0.0
1441;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2022;0.0
1442;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Sint Eustatius;2023;0.0
1443;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2011;0.0
1444;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2012;0.0
1445;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2013;0.0
1446;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2014;0.0
1447;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2015;0.0
1448;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2016;0.0
1449;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2017;0.0
1450;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2018;0.0
1451;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2019;0.0
1452;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2020;0.0
1453;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2021;0.0
1454;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2022;0.0
1455;Totaal mannen en vrouwen;15 tot 20 jaar;Gehuwd;Saba;2023;0.0
1456;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2011;0.0
1457;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2012;0.0
1458;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2013;0.0
1459;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2014;0.0
1460;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2015;0.0
1461;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2016;0.0
1462;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2017;0.0
1463;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2018;0.0
1464;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2019;0.0
1465;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2020;0.0
1466;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2021;0.0
1467;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2022;0.0
1468;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Caribisch Nederland;2023;0.0
1469;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2011;0.0
1470;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2012;0.0
1471;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2013;0.0
1472;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2014;0.0
1473;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2015;0.0
1474;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2016;0.0
1475;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2017;0.0
1476;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2018;0.0
1477;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2019;0.0
1478;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2020;0.0
1479;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2021;0.0
1480;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2022;0.0
1481;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Bonaire;2023;0.0
1482;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2011;0.0
1483;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2012;0.0
1484;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2013;0.0
1485;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2014;0.0
1486;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2015;0.0
1487;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2016;0.0
1488;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2017;0.0
1489;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2018;0.0
1490;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2019;0.0
1491;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2020;0.0
1492;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2021;0.0
1493;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2022;0.0
1494;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Sint Eustatius;2023;0.0
1495;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2011;0.0
1496;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2012;0.0
1497;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2013;0.0
1498;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2014;0.0
1499;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2015;0.0
1500;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2016;0.0
1501;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2017;0.0
1502;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2018;0.0
1503;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2019;0.0
1504;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2020;0.0
1505;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2021;0.0
1506;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2022;0.0
1507;Totaal mannen en vrouwen;15 tot 20 jaar;Verweduwd;Saba;2023;0.0
1508;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2011;0.0
1509;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2012;0.0
1510;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2013;0.0
1511;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2014;0.0
1512;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2015;0.0
1513;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2016;0.0
1514;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2017;0.0
1515;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2018;0.0
1516;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2019;0.0
1517;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2020;0.0
1518;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2021;0.0
1519;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2022;0.0
1520;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Caribisch Nederland;2023;0.0
1521;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2011;0.0
1522;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2012;0.0
1523;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2013;0.0
1524;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2014;0.0
1525;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2015;0.0
1526;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2016;0.0
1527;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2017;0.0
1528;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2018;0.0
1529;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2019;0.0
1530;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2020;0.0
1531;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2021;0.0
1532;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2022;0.0
1533;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Bonaire;2023;0.0
1534;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2011;0.0
1535;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2012;0.0
1536;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2013;0.0
1537;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2014;0.0
1538;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2015;0.0
1539;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2016;0.0
1540;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2017;0.0
1541;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2018;0.0
1542;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2019;0.0
1543;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2020;0.0
1544;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2021;0.0
1545;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2022;0.0
1546;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Sint Eustatius;2023;0.0
1547;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2011;0.0
1548;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2012;0.0
1549;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2013;0.0
1550;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2014;0.0
1551;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2015;0.0
1552;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2016;0.0
1553;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2017;0.0
1554;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2018;0.0
1555;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2019;0.0
1556;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2020;0.0
1557;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2021;0.0
1558;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2022;0.0
1559;Totaal mannen en vrouwen;15 tot 20 jaar;Gescheiden;Saba;2023;0.0
1560;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2011;2.0
1561;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2012;1.0
1562;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2013;2.0
1563;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2014;1.0
1564;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2015;2.0
1565;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2016;0.0
1566;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2017;3.0
1567;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2018;0.0
1568;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2019;1.0
1569;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2020;0.0
1570;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2021;0.0
1571;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2022;0.0
1572;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Caribisch Nederland;2023;0.0
1573;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2011;2.0
1574;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2012;1.0
1575;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2013;1.0
1576;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2014;1.0
1577;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2015;1.0
1578;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2016;0.0
1579;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2017;3.0
1580;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2018;0.0
1581;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2019;1.0
1582;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2020;0.0
1583;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2021;0.0
1584;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2022;0.0
1585;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Bonaire;2023;0.0
1586;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2011;0.0
1587;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;0.0
1588;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;1.0
1589;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;0.0
1590;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;0.0
1591;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;0.0
1592;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;0.0
1593;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;0.0
1594;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;0.0
1595;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;0.0
1596;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;0.0
1597;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;0.0
1598;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;0.0
1599;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Saba;2011;0.0
1600;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Saba;2012;0.0
1601;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Saba;2013;0.0
1602;Totaal mannen en vrouwen;20 tot 25 jaar;Totaal burgerlijke staat;Saba;2014;0.0
