ID;Geslacht;Migratieachtergrond;VoortijdigSchoolverlater;Perioden;Jongeren18Tot25Jaar_1
288;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2003;198.0
289;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2004;202.0
290;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2005;202.0
291;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2006;193.0
292;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2007;195.0
293;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2008;204.0
294;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2009;217.0
295;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2010;217.0
296;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2011;207.0
297;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2012;207.0
298;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2013;229.0
299;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2014;235.0
300;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2015;236.0
301;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2016;232.0
302;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2017;233.0
303;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2018;245.0
304;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2019;254.0
305;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Totaal;2020;264.0
306;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2003;43.0
307;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2004;39.0
308;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2005;37.0
309;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2006;32.0
310;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2007;31.0
311;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2008;33.0
312;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2009;30.0
313;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2010;27.0
314;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2011;24.0
315;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2012;22.0
316;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2013;27.0
317;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2014;26.0
318;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2015;26.0
319;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2016;24.0
320;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2017;20.0
321;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2018;22.0
322;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2019;25.0
323;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2020;26.0
324;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2003;152.0
325;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2004;160.0
326;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2005;162.0
327;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2006;158.0
328;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2007;162.0
329;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2008;169.0
330;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2009;184.0
331;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2010;188.0
332;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2011;181.0
333;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2012;181.0
334;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2013;196.0
335;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2014;205.0
336;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2015;207.0
337;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2016;207.0
338;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2017;210.0
339;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2018;220.0
340;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2019;226.0
341;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2020;236.0
342;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2003;3.0
343;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2004;3.0
344;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2005;4.0
345;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2006;3.0
346;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2007;2.0
347;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2008;2.0
348;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2009;3.0
349;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2010;2.0
350;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2011;2.0
351;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2012;3.0
352;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2013;6.0
353;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2014;3.0
354;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2015;2.0
355;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2016;2.0
356;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2017;3.0
357;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2018;3.0
358;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2019;3.0
359;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Onbekend;2020;2.0
360;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2003;3.0
361;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2004;6.0
362;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2005;4.0
363;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2006;6.0
364;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2007;4.0
365;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2008;5.0
366;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2009;8.0
367;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2010;6.0
368;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2011;5.0
369;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2012;5.0
370;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2013;5.0
371;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2014;4.0
372;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2015;4.0
373;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2016;4.0
374;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2017;4.0
375;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2018;4.0
376;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2019;3.0
377;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Totaal;2020;3.0
378;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2003;0.0
379;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2004;0.0
380;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2005;0.0
381;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2006;0.0
382;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2007;0.0
383;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2008;0.0
384;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2009;0.0
385;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2010;0.0
386;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2011;0.0
387;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2012;0.0
388;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2013;0.0
389;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2014;0.0
390;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2015;1.0
391;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2016;1.0
392;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2017;0.0
393;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2018;0.0
394;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2019;0.0
395;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2020;0.0
396;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2003;1.0
397;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2004;3.0
398;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2005;2.0
399;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2006;4.0
400;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2007;2.0
401;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2008;2.0
402;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2009;4.0
403;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2010;3.0
404;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2011;2.0
405;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2012;3.0
406;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2013;0.0
407;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2014;3.0
408;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2015;3.0
409;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2016;4.0
410;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2017;3.0
411;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2018;4.0
412;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2019;3.0
413;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2020;3.0
414;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2003;2.0
415;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2004;3.0
416;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2005;2.0
417;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2006;2.0
418;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2007;2.0
419;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2008;3.0
420;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2009;4.0
421;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2010;3.0
422;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2011;2.0
423;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2012;2.0
424;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2013;4.0
425;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2014;1.0
426;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2015;0.0
427;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2016;0.0
428;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2017;0.0
429;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2018;0.0
430;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2019;0.0
431;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Onbekend;2020;0.0
432;Mannen;Totaal migratieachtergrond;Totaal;2003;680.0
433;Mannen;Totaal migratieachtergrond;Totaal;2004;681.0
434;Mannen;Totaal migratieachtergrond;Totaal;2005;683.0
435;Mannen;Totaal migratieachtergrond;Totaal;2006;682.0
436;Mannen;Totaal migratieachtergrond;Totaal;2007;686.0
437;Mannen;Totaal migratieachtergrond;Totaal;2008;697.0
438;Mannen;Totaal migratieachtergrond;Totaal;2009;708.0
439;Mannen;Totaal migratieachtergrond;Totaal;2010;714.0
440;Mannen;Totaal migratieachtergrond;Totaal;2011;720.0
441;Mannen;Totaal migratieachtergrond;Totaal;2012;728.0
442;Mannen;Totaal migratieachtergrond;Totaal;2013;736.0
443;Mannen;Totaal migratieachtergrond;Totaal;2014;736.0
444;Mannen;Totaal migratieachtergrond;Totaal;2015;733.0
445;Mannen;Totaal migratieachtergrond;Totaal;2016;736.0
446;Mannen;Totaal migratieachtergrond;Totaal;2017;744.0
447;Mannen;Totaal migratieachtergrond;Totaal;2018;751.0
448;Mannen;Totaal migratieachtergrond;Totaal;2019;762.0
449;Mannen;Totaal migratieachtergrond;Totaal;2020;774.0
450;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2003;108.0
451;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2004;113.0
452;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2005;109.0
453;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2006;105.0
454;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2007;99.0
455;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2008;99.0
456;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2009;96.0
457;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2010;86.0
458;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2011;79.0
459;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2012;76.0
460;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2013;80.0
461;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2014;77.0
462;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2015;72.0
463;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2016;74.0
464;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2017;70.0
465;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2018;69.0
466;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2019;72.0
467;Mannen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2020;67.0
468;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2003;565.0
469;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2004;560.0
470;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2005;567.0
471;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2006;569.0
472;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2007;579.0
473;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2008;590.0
474;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2009;602.0
475;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2010;620.0
476;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2011;633.0
477;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2012;644.0
478;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2013;637.0
479;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2014;653.0
480;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2015;657.0
481;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2016;659.0
482;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2017;671.0
483;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2018;677.0
484;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2019;683.0
485;Mannen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2020;702.0
486;Mannen;Totaal migratieachtergrond;Onbekend;2003;7.0
487;Mannen;Totaal migratieachtergrond;Onbekend;2004;8.0
488;Mannen;Totaal migratieachtergrond;Onbekend;2005;7.0
489;Mannen;Totaal migratieachtergrond;Onbekend;2006;8.0
490;Mannen;Totaal migratieachtergrond;Onbekend;2007;8.0
491;Mannen;Totaal migratieachtergrond;Onbekend;2008;7.0
492;Mannen;Totaal migratieachtergrond;Onbekend;2009;9.0
493;Mannen;Totaal migratieachtergrond;Onbekend;2010;8.0
494;Mannen;Totaal migratieachtergrond;Onbekend;2011;8.0
495;Mannen;Totaal migratieachtergrond;Onbekend;2012;8.0
496;Mannen;Totaal migratieachtergrond;Onbekend;2013;19.0
497;Mannen;Totaal migratieachtergrond;Onbekend;2014;6.0
498;Mannen;Totaal migratieachtergrond;Onbekend;2015;3.0
499;Mannen;Totaal migratieachtergrond;Onbekend;2016;3.0
500;Mannen;Totaal migratieachtergrond;Onbekend;2017;4.0
501;Mannen;Totaal migratieachtergrond;Onbekend;2018;5.0
502;Mannen;Totaal migratieachtergrond;Onbekend;2019;7.0
503;Mannen;Totaal migratieachtergrond;Onbekend;2020;5.0
504;Mannen;Migratieachtergrond: Nederland;Totaal;2003;528.0
505;Mannen;Migratieachtergrond: Nederland;Totaal;2004;530.0
506;Mannen;Migratieachtergrond: Nederland;Totaal;2005;531.0
507;Mannen;Migratieachtergrond: Nederland;Totaal;2006;531.0
508;Mannen;Migratieachtergrond: Nederland;Totaal;2007;533.0
509;Mannen;Migratieachtergrond: Nederland;Totaal;2008;535.0
510;Mannen;Migratieachtergrond: Nederland;Totaal;2009;534.0
511;Mannen;Migratieachtergrond: Nederland;Totaal;2010;544.0
512;Mannen;Migratieachtergrond: Nederland;Totaal;2011;561.0
513;Mannen;Migratieachtergrond: Nederland;Totaal;2012;563.0
514;Mannen;Migratieachtergrond: Nederland;Totaal;2013;558.0
515;Mannen;Migratieachtergrond: Nederland;Totaal;2014;558.0
516;Mannen;Migratieachtergrond: Nederland;Totaal;2015;553.0
517;Mannen;Migratieachtergrond: Nederland;Totaal;2016;548.0
518;Mannen;Migratieachtergrond: Nederland;Totaal;2017;559.0
519;Mannen;Migratieachtergrond: Nederland;Totaal;2018;555.0
520;Mannen;Migratieachtergrond: Nederland;Totaal;2019;560.0
521;Mannen;Migratieachtergrond: Nederland;Totaal;2020;571.0
522;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2003;76.0
523;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2004;80.0
524;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2005;81.0
525;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2006;79.0
526;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2007;73.0
527;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2008;70.0
528;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2009;67.0
529;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2010;61.0
530;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2011;57.0
531;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2012;54.0
532;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2013;56.0
533;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2014;54.0
534;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2015;50.0
535;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2016;52.0
536;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2017;48.0
537;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2018;46.0
538;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2019;47.0
539;Mannen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2020;43.0
540;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2003;447.0
541;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2004;444.0
542;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2005;446.0
543;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2006;447.0
544;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2007;456.0
545;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2008;462.0
546;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2009;463.0
547;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2010;478.0
548;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2011;498.0
549;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2012;503.0
550;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2013;490.0
551;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2014;501.0
552;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2015;501.0
553;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2016;494.0
554;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2017;509.0
555;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2018;507.0
556;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2019;510.0
557;Mannen;Migratieachtergrond: Nederland;Geen voortijdig schoolverlaters;2020;525.0
558;Mannen;Migratieachtergrond: Nederland;Onbekend;2003;4.0
559;Mannen;Migratieachtergrond: Nederland;Onbekend;2004;5.0
560;Mannen;Migratieachtergrond: Nederland;Onbekend;2005;4.0
561;Mannen;Migratieachtergrond: Nederland;Onbekend;2006;5.0
562;Mannen;Migratieachtergrond: Nederland;Onbekend;2007;5.0
563;Mannen;Migratieachtergrond: Nederland;Onbekend;2008;4.0
564;Mannen;Migratieachtergrond: Nederland;Onbekend;2009;5.0
565;Mannen;Migratieachtergrond: Nederland;Onbekend;2010;5.0
566;Mannen;Migratieachtergrond: Nederland;Onbekend;2011;6.0
567;Mannen;Migratieachtergrond: Nederland;Onbekend;2012;5.0
568;Mannen;Migratieachtergrond: Nederland;Onbekend;2013;12.0
569;Mannen;Migratieachtergrond: Nederland;Onbekend;2014;3.0
570;Mannen;Migratieachtergrond: Nederland;Onbekend;2015;2.0
571;Mannen;Migratieachtergrond: Nederland;Onbekend;2016;2.0
572;Mannen;Migratieachtergrond: Nederland;Onbekend;2017;2.0
573;Mannen;Migratieachtergrond: Nederland;Onbekend;2018;2.0
574;Mannen;Migratieachtergrond: Nederland;Onbekend;2019;3.0
575;Mannen;Migratieachtergrond: Nederland;Onbekend;2020;2.0
576;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2003;151.0
577;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2004;149.0
578;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2005;150.0
579;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2006;150.0
580;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2007;151.0
581;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2008;160.0
582;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2009;171.0
583;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2010;168.0
584;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2011;157.0
585;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2012;164.0
586;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2013;176.0
587;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2014;176.0
588;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2015;178.0
589;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2016;186.0
590;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2017;183.0
591;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2018;195.0
592;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2019;201.0
593;Mannen;Migratieachtergrond: met migratieacht...;Totaal;2020;202.0
594;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2003;32.0
595;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2004;32.0
596;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2005;27.0
597;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2006;26.0
598;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2007;27.0
599;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2008;30.0
600;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2009;29.0
601;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2010;25.0
602;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2011;22.0
603;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2012;21.0
604;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2013;24.0
605;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2014;23.0
606;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2015;22.0
607;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2016;22.0
608;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2017;21.0
609;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2018;23.0
