ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
2823;Totaal mannen en vrouwen;Totaal leeftijd;D10 Acnepreparaten;2021;186010.0;1.04;14599.0;815.0
2824;Totaal mannen en vrouwen;Totaal leeftijd;D10 Acnepreparaten;2022;179965.0;0.99;13790.0;760.0
2825;Totaal mannen en vrouwen;Totaal leeftijd;D10 Acnepreparaten;2023;186890.0;1.02;14498.0;792.0
2826;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2006;178970.0;1.08;;
2827;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2007;189190.0;1.13;;
2828;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2008;190175.0;1.13;;
2829;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2009;193970.0;1.15;;
2830;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2010;195165.0;1.15;;
2831;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2011;196640.0;1.16;;
2832;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2012;199630.0;1.17;;
2833;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2013;199530.0;1.16;;
2834;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2014;198390.0;1.15;;
2835;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2015;177715.0;1.03;;
2836;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2016;171190.0;0.98;;
2837;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2017;173205.0;0.99;;
2838;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2018;171685.0;0.98;;
2839;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2019;166340.0;0.94;;
2840;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2020;154645.0;0.87;10302.0;579.0
2841;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2021;163490.0;0.91;10542.0;589.0
2842;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2022;157805.0;0.87;10043.0;553.0
2843;Totaal mannen en vrouwen;Totaal leeftijd;D10A Acnepreparaten, lokale;2023;163990.0;0.9;10538.0;576.0
2844;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2006;13030.0;0.08;;
2845;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2007;14405.0;0.09;;
2846;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2008;15410.0;0.09;;
2847;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2009;17475.0;0.1;;
2848;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2010;18840.0;0.11;;
2849;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2011;18060.0;0.11;;
2850;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2012;18975.0;0.11;;
2851;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2013;19780.0;0.12;;
2852;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2014;22350.0;0.13;;
2853;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2015;22925.0;0.13;;
2854;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2016;23685.0;0.14;;
2855;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2017;25425.0;0.15;;
2856;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2018;27280.0;0.16;;
2857;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2019;28810.0;0.16;;
2858;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2020;28645.0;0.16;3519.0;198.0
2859;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2021;32070.0;0.18;4058.0;227.0
2860;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2022;30965.0;0.17;3746.0;206.0
2861;Totaal mannen en vrouwen;Totaal leeftijd;D10B Acnepreparaten voor system.gebruik;2023;32250.0;0.18;3960.0;216.0
2862;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2006;144370.0;0.87;;
2863;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2007;154610.0;0.93;;
2864;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2008;148435.0;0.89;;
2865;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2009;149210.0;0.89;;
2866;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2010;153915.0;0.91;;
2867;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2011;144600.0;0.85;;
2868;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2012;130280.0;0.76;;
2869;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2013;126330.0;0.74;;
2870;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2014;127770.0;0.74;;
2871;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2015;117345.0;0.68;;
2872;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2016;115810.0;0.67;;
2873;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2017;112300.0;0.64;;
2874;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2018;126805.0;0.72;;
2875;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2019;140255.0;0.79;;
2876;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2020;141135.0;0.79;30402.0;1708.0
2877;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2021;135080.0;0.75;19772.0;1104.0
2878;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2022;119060.0;0.66;12550.0;691.0
2879;Totaal mannen en vrouwen;Totaal leeftijd;D11 Overige dermatologische preparaten;2023;145905.0;0.8;18432.0;1007.0
2880;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2006;144370.0;0.87;;
2881;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2007;154610.0;0.93;;
2882;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2008;148435.0;0.89;;
2883;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2009;149210.0;0.89;;
2884;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2010;153915.0;0.91;;
2885;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2011;144600.0;0.85;;
2886;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2012;130280.0;0.76;;
2887;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2013;126330.0;0.74;;
2888;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2014;127770.0;0.74;;
2889;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2015;117345.0;0.68;;
2890;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2016;115810.0;0.67;;
2891;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2017;112300.0;0.64;;
2892;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2018;126805.0;0.72;;
2893;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2019;140255.0;0.79;;
2894;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2020;141135.0;0.79;30402.0;1708.0
2895;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2021;135080.0;0.75;19772.0;1104.0
2896;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2022;119060.0;0.66;12550.0;691.0
2897;Totaal mannen en vrouwen;Totaal leeftijd;D11A Overige dermatologische preparaten;2023;145905.0;0.8;18432.0;1007.0
2898;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2006;2026590.0;12.18;;
2899;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2007;1532205.0;9.18;;
2900;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2008;2644430.0;15.78;;
2901;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2009;2659900.0;15.79;;
2902;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2010;2678280.0;15.82;;
2903;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2011;1703155.0;10.01;;
2904;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2012;1663225.0;9.74;;
2905;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2013;1412570.0;8.25;;
2906;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2014;1319970.0;7.67;;
2907;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2015;1294765.0;7.49;;
2908;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2016;1238305.0;7.12;;
2909;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2017;1258270.0;7.19;;
2910;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2018;1273150.0;7.23;;
2911;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2019;1288450.0;7.27;;
2912;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2020;1226645.0;6.89;337619.0;18969.0
2913;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2021;1240565.0;6.93;342940.0;19150.0
2914;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2022;1221385.0;6.73;339185.0;18682.0
2915;Totaal mannen en vrouwen;Totaal leeftijd;G Urogenitale stelsel en geslachtshorm.;2023;1206540.0;6.59;348796.0;19056.0
2916;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2006;356455.0;2.14;;
2917;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2007;369025.0;2.21;;
2918;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2008;373305.0;2.23;;
2919;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2009;380810.0;2.26;;
2920;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2010;382460.0;2.26;;
2921;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2011;386165.0;2.27;;
2922;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2012;365150.0;2.14;;
2923;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2013;306035.0;1.79;;
2924;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2014;283480.0;1.65;;
2925;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2015;268140.0;1.55;;
2926;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2016;205180.0;1.18;;
2927;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2017;220825.0;1.26;;
2928;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2018;219945.0;1.25;;
2929;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2019;213705.0;1.21;;
2930;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2020;199560.0;1.12;3747.0;211.0
2931;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2021;191745.0;1.07;3383.0;189.0
2932;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2022;145705.0;0.8;2198.0;121.0
2933;Totaal mannen en vrouwen;Totaal leeftijd;G01 Gynaecologische antimicrobiële midd.;2023;89820.0;0.49;936.0;51.0
2934;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2006;356455.0;2.14;;
2935;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2007;369025.0;2.21;;
2936;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2008;373305.0;2.23;;
2937;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2009;380810.0;2.26;;
2938;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2010;382460.0;2.26;;
2939;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2011;386165.0;2.27;;
2940;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2012;365150.0;2.14;;
2941;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2013;306035.0;1.79;;
2942;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2014;283480.0;1.65;;
2943;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2015;268140.0;1.55;;
2944;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2016;205180.0;1.18;;
2945;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2017;220825.0;1.26;;
2946;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2018;219945.0;1.25;;
2947;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2019;213705.0;1.21;;
2948;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2020;199560.0;1.12;3747.0;211.0
2949;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2021;191745.0;1.07;3383.0;189.0
2950;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2022;145705.0;0.8;2198.0;121.0
2951;Totaal mannen en vrouwen;Totaal leeftijd;G01A Antimicrob.midd., ex comb corticost;2023;89820.0;0.49;936.0;51.0
2952;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2006;0.0;0.0;;
2953;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2007;0.0;0.0;;
2954;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2008;0.0;0.0;;
2955;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2009;0.0;0.0;;
2956;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2010;0.0;0.0;;
2957;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2011;0.0;0.0;;
2958;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2012;0.0;0.0;;
2959;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2013;0.0;0.0;;
2960;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2014;0.0;0.0;;
2961;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2015;0.0;0.0;;
2962;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2016;0.0;0.0;;
2963;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2017;0.0;0.0;;
2964;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2018;0.0;0.0;;
2965;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2019;0.0;0.0;;
2966;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2020;0.0;0.0;0.0;0.0
2967;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2021;0.0;0.0;0.0;0.0
2968;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2022;0.0;0.0;0.0;0.0
2969;Totaal mannen en vrouwen;Totaal leeftijd;G01B Antimicrob. midd m corticosteroïden;2023;0.0;0.0;0.0;0.0
2970;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2006;75810.0;0.46;;
2971;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2007;30245.0;0.18;;
2972;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2008;142895.0;0.85;;
2973;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2009;150420.0;0.89;;
2974;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2010;163465.0;0.97;;
2975;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2011;44505.0;0.26;;
2976;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2012;38820.0;0.23;;
2977;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2013;20280.0;0.12;;
2978;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2014;18055.0;0.1;;
2979;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2015;18260.0;0.11;;
2980;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2016;18835.0;0.11;;
2981;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2017;19980.0;0.11;;
2982;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2018;21640.0;0.12;;
2983;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2019;22260.0;0.13;;
2984;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2020;23120.0;0.13;24688.0;1387.0
2985;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2021;26560.0;0.15;30405.0;1698.0
2986;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2022;23770.0;0.13;25651.0;1413.0
2987;Totaal mannen en vrouwen;Totaal leeftijd;G02 Overige gynaecologische middelen;2023;23150.0;0.13;25193.0;1376.0
2988;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2006;1425.0;0.01;;
2989;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2007;255.0;0.0;;
2990;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2008;70.0;0.0;;
2991;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2009;35.0;0.0;;
2992;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2010;20.0;0.0;;
2993;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2011;15.0;0.0;;
2994;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2012;5.0;0.0;;
2995;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2013;10.0;0.0;;
2996;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2014;30.0;0.0;;
2997;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2015;30.0;0.0;;
2998;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2016;45.0;0.0;;
2999;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2017;55.0;0.0;;
3000;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2018;40.0;0.0;;
3001;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2019;55.0;0.0;;
3002;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2020;65.0;0.0;0.0;0.0
3003;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2021;65.0;0.0;0.0;0.0
3004;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2022;70.0;0.0;0.0;0.0
3005;Totaal mannen en vrouwen;Totaal leeftijd;G02A Oxytocica;2023;60.0;0.0;0.0;0.0
3006;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2006;64370.0;0.39;;
3007;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2007;19610.0;0.12;;
3008;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2008;133420.0;0.8;;
3009;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2009;141210.0;0.84;;
3010;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2010;154190.0;0.91;;
3011;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2011;34995.0;0.21;;
3012;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2012;29915.0;0.18;;
3013;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2013;11875.0;0.07;;
3014;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2014;9920.0;0.06;;
3015;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2015;10415.0;0.06;;
3016;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2016;11080.0;0.06;;
3017;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2017;12280.0;0.07;;
3018;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2018;13905.0;0.08;;
3019;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2019;14505.0;0.08;;
3020;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2020;15625.0;0.09;23962.0;1346.0
3021;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2021;18730.0;0.1;29694.0;1658.0
3022;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2022;16090.0;0.09;24962.0;1375.0
3023;Totaal mannen en vrouwen;Totaal leeftijd;G02B Anticonceptiva, lokale;2023;15605.0;0.09;24535.0;1340.0
3024;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2006;10545.0;0.06;;
3025;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2007;10465.0;0.06;;
3026;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2008;10170.0;0.06;;
3027;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2009;9915.0;0.06;;
3028;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2010;10065.0;0.06;;
3029;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2011;9620.0;0.06;;
3030;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2012;8990.0;0.05;;
3031;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2013;8405.0;0.05;;
3032;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2014;8115.0;0.05;;
3033;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2015;7820.0;0.05;;
3034;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2016;7715.0;0.04;;
3035;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2017;7655.0;0.04;;
3036;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2018;7705.0;0.04;;
3037;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2019;7705.0;0.04;;
3038;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2020;7440.0;0.04;726.0;41.0
3039;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2021;7780.0;0.04;711.0;40.0
3040;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2022;7615.0;0.04;690.0;38.0
3041;Totaal mannen en vrouwen;Totaal leeftijd;G02C Overige gynaecologische middelen;2023;7490.0;0.04;658.0;36.0
3042;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2006;1458325.0;8.76;;
3043;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2007;906415.0;5.43;;
3044;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2008;2028350.0;12.1;;
3045;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2009;2024315.0;12.02;;
3046;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2010;2013410.0;11.89;;
3047;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2011;991725.0;5.83;;
3048;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2012;958745.0;5.61;;
3049;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2013;744265.0;4.34;;
3050;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2014;653220.0;3.8;;
3051;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2015;630970.0;3.65;;
3052;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2016;624630.0;3.59;;
