ID;Bedrijfsgroep;Positie;Geslacht;Leeftijd;BurgerlijkeStaat;Personen_1
2756;103;Positie C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;1.0
2757;103;Positie C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;1.0
2758;103;Positie C;Mannen;50-59 jaar;Ongehuwd;0.0
2759;103;Positie C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;1.0
2760;103;Positie C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;0.0
2761;103;Positie C;Mannen;60-64 jaar;Ongehuwd;0.0
2762;103;Positie C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
2763;103;Positie C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;1.0
2764;103;Positie C;Mannen;65-69 jaar;Ongehuwd;0.0
2765;103;Positie C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;1.0
2766;103;Positie C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
2767;103;Positie C;Mannen;70 jaar en ouder;Ongehuwd;0.0
2768;103;Positie C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
2769;103;Positie C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;0.0
2770;103;Positie C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;0.0
2771;103;Positie C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;0.0
2772;103;Positie C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
2773;103;Positie C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
2774;103;Positie C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;0.0
2775;103;Positie C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
2776;103;Positie C;Vrouwen;14-17 jaar;Ongehuwd;0.0
2777;103;Positie C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
2778;103;Positie C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
2779;103;Positie C;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
2780;103;Positie C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
2781;103;Positie C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
2782;103;Positie C;Vrouwen;20 jaar;Ongehuwd;0.0
2783;103;Positie C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
2784;103;Positie C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
2785;103;Positie C;Vrouwen;21-24 jaar;Ongehuwd;0.0
2786;103;Positie C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
2787;103;Positie C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;0.0
2788;103;Positie C;Vrouwen;25-29 jaar;Ongehuwd;0.0
2789;103;Positie C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
2790;103;Positie C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;0.0
2791;103;Positie C;Vrouwen;30-39 jaar;Ongehuwd;0.0
2792;103;Positie C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;0.0
2793;103;Positie C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;0.0
2794;103;Positie C;Vrouwen;40-49 jaar;Ongehuwd;0.0
2795;103;Positie C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;0.0
2796;103;Positie C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
2797;103;Positie C;Vrouwen;50-59 jaar;Ongehuwd;0.0
2798;103;Positie C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
2799;103;Positie C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
2800;103;Positie C;Vrouwen;60-64 jaar;Ongehuwd;0.0
2801;103;Positie C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
2802;103;Positie C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
2803;103;Positie C;Vrouwen;65-69 jaar;Ongehuwd;0.0
2804;103;Positie C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
2805;103;Positie C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
2806;103;Positie C;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
2807;103;Positie C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
2808;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;204.0
2809;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;41.0
2810;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;163.0
2811;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
2812;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
2813;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
2814;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;1.0
2815;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;1.0
2816;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
2817;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;1.0
2818;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;1.0
2819;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
2820;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
2821;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
2822;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
2823;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;7.0
2824;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;7.0
2825;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
2826;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;17.0
2827;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;9.0
2828;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;8.0
2829;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;37.0
2830;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;5.0
2831;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;32.0
2832;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;70.0
2833;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;8.0
2834;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;62.0
2835;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;41.0
2836;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;6.0
2837;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;35.0
2838;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;17.0
2839;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;2.0
2840;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;15.0
2841;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;8.0
2842;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;2.0
2843;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;6.0
2844;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;5.0
2845;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
2846;104;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;5.0
2847;104;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;203.0
2848;104;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Ongehuwd;40.0
2849;104;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;163.0
2850;104;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
2851;104;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
2852;104;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
2853;104;Totaal van posities A, B en C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;1.0
2854;104;Totaal van posities A, B en C;Mannen;14-17 jaar;Ongehuwd;1.0
2855;104;Totaal van posities A, B en C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
2856;104;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;1.0
2857;104;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Ongehuwd;1.0
2858;104;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
2859;104;Totaal van posities A, B en C;Mannen;20 jaar;Totaal alle burgerlijke staten;0.0
2860;104;Totaal van posities A, B en C;Mannen;20 jaar;Ongehuwd;0.0
2861;104;Totaal van posities A, B en C;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
2862;104;Totaal van posities A, B en C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;7.0
2863;104;Totaal van posities A, B en C;Mannen;21-24 jaar;Ongehuwd;7.0
2864;104;Totaal van posities A, B en C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
2865;104;Totaal van posities A, B en C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;17.0
2866;104;Totaal van posities A, B en C;Mannen;25-29 jaar;Ongehuwd;9.0
2867;104;Totaal van posities A, B en C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;8.0
2868;104;Totaal van posities A, B en C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;36.0
2869;104;Totaal van posities A, B en C;Mannen;30-39 jaar;Ongehuwd;4.0
2870;104;Totaal van posities A, B en C;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;32.0
2871;104;Totaal van posities A, B en C;Mannen;40-49 jaar;Totaal alle burgerlijke staten;70.0
2872;104;Totaal van posities A, B en C;Mannen;40-49 jaar;Ongehuwd;8.0
2873;104;Totaal van posities A, B en C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;62.0
2874;104;Totaal van posities A, B en C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;41.0
2875;104;Totaal van posities A, B en C;Mannen;50-59 jaar;Ongehuwd;6.0
2876;104;Totaal van posities A, B en C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;35.0
2877;104;Totaal van posities A, B en C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;17.0
2878;104;Totaal van posities A, B en C;Mannen;60-64 jaar;Ongehuwd;2.0
2879;104;Totaal van posities A, B en C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;15.0
2880;104;Totaal van posities A, B en C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;8.0
2881;104;Totaal van posities A, B en C;Mannen;65-69 jaar;Ongehuwd;2.0
2882;104;Totaal van posities A, B en C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;6.0
2883;104;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;5.0
2884;104;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Ongehuwd;0.0
2885;104;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;5.0
2886;104;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;1.0
2887;104;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;1.0
2888;104;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;0.0
2889;104;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
2890;104;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
2891;104;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
2892;104;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
2893;104;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Ongehuwd;0.0
2894;104;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
2895;104;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
2896;104;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
2897;104;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
2898;104;Totaal van posities A, B en C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
2899;104;Totaal van posities A, B en C;Vrouwen;20 jaar;Ongehuwd;0.0
2900;104;Totaal van posities A, B en C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
2901;104;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
2902;104;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Ongehuwd;0.0
2903;104;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
2904;104;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;0.0
2905;104;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Ongehuwd;0.0
2906;104;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
2907;104;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;1.0
2908;104;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Ongehuwd;1.0
2909;104;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;0.0
2910;104;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;0.0
2911;104;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Ongehuwd;0.0
2912;104;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;0.0
2913;104;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
2914;104;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Ongehuwd;0.0
2915;104;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
2916;104;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
2917;104;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Ongehuwd;0.0
2918;104;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
2919;104;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
2920;104;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Ongehuwd;0.0
2921;104;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
2922;104;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
2923;104;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
2924;104;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
2925;104;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;56.0
2926;104;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;18.0
2927;104;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;38.0
2928;104;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
2929;104;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
2930;104;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
2931;104;Positie A;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
2932;104;Positie A;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;0.0
2933;104;Positie A;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
2934;104;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
2935;104;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;0.0
2936;104;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
2937;104;Positie A;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
2938;104;Positie A;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
2939;104;Positie A;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
2940;104;Positie A;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
2941;104;Positie A;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;0.0
2942;104;Positie A;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
2943;104;Positie A;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;3.0
2944;104;Positie A;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;2.0
2945;104;Positie A;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;1.0
2946;104;Positie A;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;6.0
2947;104;Positie A;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;2.0
2948;104;Positie A;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;4.0
2949;104;Positie A;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;23.0
2950;104;Positie A;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;7.0
2951;104;Positie A;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;16.0
2952;104;Positie A;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;13.0
2953;104;Positie A;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;4.0
2954;104;Positie A;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;9.0
2955;104;Positie A;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;5.0
2956;104;Positie A;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;2.0
2957;104;Positie A;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;3.0
2958;104;Positie A;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;4.0
2959;104;Positie A;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;1.0
2960;104;Positie A;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;3.0
2961;104;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;2.0
2962;104;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
2963;104;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;2.0
2964;104;Positie A;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;55.0
2965;104;Positie A;Mannen;Totaal van alle leeftijden;Ongehuwd;17.0
2966;104;Positie A;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;38.0
2967;104;Positie A;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
2968;104;Positie A;Mannen;Beneden 14 jaar;Ongehuwd;0.0
2969;104;Positie A;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
2970;104;Positie A;Mannen;14-17 jaar;Totaal alle burgerlijke staten;0.0
2971;104;Positie A;Mannen;14-17 jaar;Ongehuwd;0.0
2972;104;Positie A;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
2973;104;Positie A;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
2974;104;Positie A;Mannen;18 en 19 jaar;Ongehuwd;0.0
2975;104;Positie A;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
2976;104;Positie A;Mannen;20 jaar;Totaal alle burgerlijke staten;0.0
2977;104;Positie A;Mannen;20 jaar;Ongehuwd;0.0
2978;104;Positie A;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
2979;104;Positie A;Mannen;21-24 jaar;Totaal alle burgerlijke staten;0.0
2980;104;Positie A;Mannen;21-24 jaar;Ongehuwd;0.0
2981;104;Positie A;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
2982;104;Positie A;Mannen;25-29 jaar;Totaal alle burgerlijke staten;3.0
2983;104;Positie A;Mannen;25-29 jaar;Ongehuwd;2.0
2984;104;Positie A;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;1.0
2985;104;Positie A;Mannen;30-39 jaar;Totaal alle burgerlijke staten;5.0
2986;104;Positie A;Mannen;30-39 jaar;Ongehuwd;1.0
2987;104;Positie A;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;4.0
2988;104;Positie A;Mannen;40-49 jaar;Totaal alle burgerlijke staten;23.0
2989;104;Positie A;Mannen;40-49 jaar;Ongehuwd;7.0
2990;104;Positie A;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;16.0
2991;104;Positie A;Mannen;50-59 jaar;Totaal alle burgerlijke staten;13.0
2992;104;Positie A;Mannen;50-59 jaar;Ongehuwd;4.0
2993;104;Positie A;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;9.0
2994;104;Positie A;Mannen;60-64 jaar;Totaal alle burgerlijke staten;5.0
2995;104;Positie A;Mannen;60-64 jaar;Ongehuwd;2.0
2996;104;Positie A;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;3.0
2997;104;Positie A;Mannen;65-69 jaar;Totaal alle burgerlijke staten;4.0
2998;104;Positie A;Mannen;65-69 jaar;Ongehuwd;1.0
2999;104;Positie A;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;3.0
3000;104;Positie A;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;2.0
3001;104;Positie A;Mannen;70 jaar en ouder;Ongehuwd;0.0
3002;104;Positie A;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;2.0
3003;104;Positie A;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;1.0
3004;104;Positie A;Vrouwen;Totaal van alle leeftijden;Ongehuwd;1.0
3005;104;Positie A;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;0.0
3006;104;Positie A;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3007;104;Positie A;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
3008;104;Positie A;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3009;104;Positie A;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
3010;104;Positie A;Vrouwen;14-17 jaar;Ongehuwd;0.0
3011;104;Positie A;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3012;104;Positie A;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3013;104;Positie A;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
3014;104;Positie A;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3015;104;Positie A;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
3016;104;Positie A;Vrouwen;20 jaar;Ongehuwd;0.0
3017;104;Positie A;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
3018;104;Positie A;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
3019;104;Positie A;Vrouwen;21-24 jaar;Ongehuwd;0.0
3020;104;Positie A;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3021;104;Positie A;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;0.0
3022;104;Positie A;Vrouwen;25-29 jaar;Ongehuwd;0.0
3023;104;Positie A;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
3024;104;Positie A;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;1.0
3025;104;Positie A;Vrouwen;30-39 jaar;Ongehuwd;1.0
3026;104;Positie A;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;0.0
3027;104;Positie A;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;0.0
3028;104;Positie A;Vrouwen;40-49 jaar;Ongehuwd;0.0
3029;104;Positie A;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;0.0
3030;104;Positie A;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
3031;104;Positie A;Vrouwen;50-59 jaar;Ongehuwd;0.0
3032;104;Positie A;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
3033;104;Positie A;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
3034;104;Positie A;Vrouwen;60-64 jaar;Ongehuwd;0.0
3035;104;Positie A;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
3036;104;Positie A;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
3037;104;Positie A;Vrouwen;65-69 jaar;Ongehuwd;0.0
3038;104;Positie A;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
3039;104;Positie A;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
3040;104;Positie A;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
3041;104;Positie A;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
3042;104;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;41.0
3043;104;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;5.0
3044;104;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;36.0
3045;104;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3046;104;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
3047;104;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3048;104;Positie B;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
3049;104;Positie B;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;0.0
