ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;Migratiemotief;KenmerkenWerk;JaarVanImmigratie;Perioden;WerknemersOp31DecemberNietEUEFTA_1
914;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;Totaal;2021;28605.0
915;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;Totaal;2022;35770.0
916;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;Totaal;2023;39645.0
917;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2017;300.0
918;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2018;325.0
919;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2019;325.0
920;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2020;365.0
921;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2021;385.0
922;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2022;390.0
923;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;1999 ;2023;375.0
924;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2017;320.0
925;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2018;340.0
926;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2019;370.0
927;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2020;420.0
928;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2021;430.0
929;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2022;455.0
930;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2000 ;2023;445.0
931;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2017;325.0
932;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2018;340.0
933;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2019;360.0
934;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2020;425.0
935;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2021;430.0
936;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2022;460.0
937;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2001;2023;455.0
938;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2017;270.0
939;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2018;265.0
940;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2019;295.0
941;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2020;360.0
942;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2021;365.0
943;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2022;370.0
944;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2002 ;2023;390.0
945;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2017;215.0
946;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2018;225.0
947;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2019;230.0
948;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2020;275.0
949;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2021;280.0
950;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2022;305.0
951;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2003;2023;310.0
952;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2017;165.0
953;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2018;175.0
954;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2019;180.0
955;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2020;205.0
956;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2021;230.0
957;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2022;235.0
958;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2004 ;2023;245.0
959;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2017;175.0
960;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2018;190.0
961;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2019;190.0
962;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2020;215.0
963;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2021;225.0
964;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2022;230.0
965;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2005 ;2023;235.0
966;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2017;200.0
967;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2018;190.0
968;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2019;195.0
969;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2020;255.0
970;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2021;280.0
971;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2022;285.0
972;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2006;2023;265.0
973;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2017;295.0
974;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2018;280.0
975;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2019;275.0
976;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2020;325.0
977;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2021;335.0
978;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2022;345.0
979;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2007 ;2023;330.0
980;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2017;420.0
981;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2018;385.0
982;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2019;380.0
983;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2020;450.0
984;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2021;475.0
985;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2022;460.0
986;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2008;2023;470.0
987;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2017;325.0
988;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2018;335.0
989;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2019;315.0
990;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2020;370.0
991;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2021;380.0
992;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2022;395.0
993;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2009;2023;390.0
994;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2017;425.0
995;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2018;425.0
996;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2019;440.0
997;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2020;490.0
998;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2021;520.0
999;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2022;510.0
1000;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2010 ;2023;515.0
1001;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2017;540.0
1002;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2018;540.0
1003;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2019;520.0
1004;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2020;595.0
1005;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2021;610.0
1006;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2022;585.0
1007;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2011;2023;595.0
1008;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2017;635.0
1009;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2018;610.0
1010;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2019;580.0
1011;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2020;630.0
1012;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2021;620.0
1013;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2022;605.0
1014;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2012 ;2023;595.0
1015;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2017;765.0
1016;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2018;750.0
1017;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2019;720.0
1018;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2020;760.0
1019;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2021;785.0
1020;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2022;750.0
1021;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2013 ;2023;725.0
1022;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2017;995.0
1023;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2018;930.0
1024;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2019;935.0
1025;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2020;1020.0
1026;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2021;1005.0
1027;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2022;995.0
1028;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2014 ;2023;940.0
1029;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2017;1615.0
1030;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2018;1510.0
1031;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2019;1480.0
1032;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2020;1560.0
1033;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2021;1510.0
1034;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2022;1450.0
1035;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2015 ;2023;1430.0
1036;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2017;2470.0
1037;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2018;2160.0
1038;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2019;2005.0
1039;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2020;2160.0
1040;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2021;2050.0
1041;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2022;2070.0
1042;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2016;2023;1960.0
1043;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2017;3760.0
1044;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2018;3130.0
1045;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2019;2705.0
1046;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2020;2680.0
1047;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2021;2600.0
1048;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2022;2600.0
1049;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2017;2023;2460.0
1050;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2017;
1051;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2018;4570.0
1052;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2019;3840.0
1053;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2020;3680.0
1054;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2021;3485.0
1055;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2022;3335.0
1056;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2018;2023;3165.0
1057;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2017;
1058;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2018;
1059;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2019;4690.0
1060;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2020;4495.0
1061;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2021;4230.0
1062;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2022;3870.0
1063;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2019;2023;3775.0
1064;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2017;
1065;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2018;
1066;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2019;
1067;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2020;2415.0
1068;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2021;2720.0
1069;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2022;2615.0
1070;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2020;2023;2500.0
1071;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2017;
1072;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2018;
1073;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2019;
1074;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2020;
1075;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2021;4660.0
1076;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2022;4690.0
1077;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2021;2023;4420.0
1078;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2017;
1079;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2018;
1080;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2019;
1081;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2020;
1082;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2021;
1083;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2022;7770.0
1084;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2022;2023;7670.0
1085;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2017;
1086;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2018;
1087;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2019;
1088;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2020;
1089;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2021;
1090;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2022;
1091;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;J Informatie en communicatie;2023;2023;4980.0
1092;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2017;4980.0
1093;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2018;6350.0
1094;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2019;8125.0
1095;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2020;10360.0
1096;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2021;11930.0
1097;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2022;15195.0
1098;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;Totaal;2023;18195.0
1099;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2017;185.0
1100;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2018;190.0
1101;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2019;220.0
1102;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2020;265.0
1103;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2021;265.0
1104;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2022;290.0
1105;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;1999 ;2023;295.0
1106;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2017;215.0
1107;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2018;230.0
1108;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2019;245.0
1109;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2020;300.0
1110;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2021;300.0
1111;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2022;315.0
1112;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2000 ;2023;345.0
1113;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2017;220.0
1114;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2018;235.0
1115;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2019;245.0
1116;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2020;270.0
1117;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2021;300.0
1118;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2022;330.0
1119;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2001;2023;335.0
1120;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2017;205.0
1121;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2018;215.0
1122;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2019;215.0
1123;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2020;240.0
1124;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2021;235.0
1125;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2022;245.0
1126;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2002 ;2023;260.0
1127;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2017;200.0
1128;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2018;200.0
1129;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2019;195.0
1130;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2020;225.0
1131;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2021;215.0
1132;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2022;215.0
1133;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2003;2023;210.0
1134;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2017;140.0
1135;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2018;140.0
1136;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2019;150.0
1137;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2020;160.0
1138;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2021;155.0
1139;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2022;170.0
1140;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2004 ;2023;180.0
1141;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2017;140.0
1142;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2018;135.0
1143;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2019;145.0
1144;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2020;155.0
1145;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2021;165.0
1146;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2022;160.0
1147;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2005 ;2023;180.0
1148;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2017;185.0
1149;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2018;195.0
1150;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2019;210.0
1151;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2020;230.0
1152;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2021;225.0
1153;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2022;235.0
1154;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2006;2023;235.0
1155;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2017;220.0
1156;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2018;225.0
1157;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2019;235.0
1158;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2020;245.0
1159;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2021;245.0
1160;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2022;250.0
1161;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2007 ;2023;240.0
1162;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2017;265.0
1163;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2018;260.0
1164;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2019;250.0
1165;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2020;295.0
1166;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2021;295.0
1167;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2022;290.0
1168;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2008;2023;300.0
1169;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2009;2017;200.0
1170;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;K Financiële dienstverlening;2009;2018;205.0
