ID;TypeWerkenden;Geslacht;Perioden;WerkzamePersonen_1;Banen_2;GewerkteUren_3;GewerkteUrenPerWerkzamePersoon_4;GewerkteUrenPerBaan_5;WerkzamePersonen_6;Banen_7;GewerkteUren_8;GewerkteUrenPerWerkzamePersoon_9;GewerkteUrenPerBaan_10
233;Werknemers;Totaal mannen en vrouwen;2014 1e kwartaal;7161;7624;2547;356;334;7232.0;7705.0;2497.0;345.0;324.0
234;Werknemers;Totaal mannen en vrouwen;2014 2e kwartaal;7261;7757;2344;323;302;7239.0;7713.0;2446.0;338.0;317.0
235;Werknemers;Totaal mannen en vrouwen;2014 3e kwartaal;7280;7751;2391;328;309;7248.0;7725.0;2514.0;347.0;325.0
236;Werknemers;Totaal mannen en vrouwen;2014 4e kwartaal;7276;7751;2587;356;334;7258.0;7738.0;2489.0;343.0;322.0
237;Werknemers;Totaal mannen en vrouwen;2014;7245;7721;9870;1362;1278;;;;;
238;Werknemers;Totaal mannen en vrouwen;2015 1e kwartaal;7206;7677;2541;353;331;7279.0;7760.0;2495.0;343.0;322.0
239;Werknemers;Totaal mannen en vrouwen;2015 2e kwartaal;7323;7826;2335;319;298;7300.0;7782.0;2490.0;341.0;320.0
240;Werknemers;Totaal mannen en vrouwen;2015 3e kwartaal;7356;7833;2375;323;303;7325.0;7808.0;2503.0;342.0;321.0
241;Werknemers;Totaal mannen en vrouwen;2015 4e kwartaal;7374;7857;2667;362;339;7354.0;7842.0;2531.0;344.0;323.0
242;Werknemers;Totaal mannen en vrouwen;2015;7315;7799;9918;1356;1272;;;;;
243;Werknemers;Totaal mannen en vrouwen;2016 1e kwartaal;7288;7759;2567;352;331;7363.0;7842.0;2529.0;343.0;322.0
244;Werknemers;Totaal mannen en vrouwen;2016 2e kwartaal;7429;7934;2476;333;312;7405.0;7890.0;2564.0;346.0;325.0
245;Werknemers;Totaal mannen en vrouwen;2016 3e kwartaal;7475;7956;2414;323;303;7445.0;7933.0;2546.0;342.0;321.0
246;Werknemers;Totaal mannen en vrouwen;2016 4e kwartaal;7507;7995;2683;357;336;7487.0;7978.0;2581.0;345.0;323.0
247;Werknemers;Totaal mannen en vrouwen;2016;7425;7911;10140;1366;1282;;;;;
248;Werknemers;Totaal mannen en vrouwen;2017 1e kwartaal;7461;7946;2698;362;340;7536.0;8029.0;2594.0;344.0;323.0
249;Werknemers;Totaal mannen en vrouwen;2017 2e kwartaal;7610;8128;2508;330;309;7585.0;8084.0;2624.0;346.0;325.0
250;Werknemers;Totaal mannen en vrouwen;2017 3e kwartaal;7669;8167;2476;323;303;7640.0;8145.0;2642.0;346.0;324.0
251;Werknemers;Totaal mannen en vrouwen;2017 4e kwartaal;7717;8226;2707;351;329;7696.0;8207.0;2645.0;344.0;322.0
252;Werknemers;Totaal mannen en vrouwen;2017;7615;8117;10389;1364;1280;;;;;
253;Werknemers;Totaal mannen en vrouwen;2018 1e kwartaal;7686;8189;2741;357;335;7762.0;8273.0;2666.0;344.0;322.0
254;Werknemers;Totaal mannen en vrouwen;2018 2e kwartaal;7831;8361;2572;328;308;7804.0;8318.0;2688.0;344.0;323.0
255;Werknemers;Totaal mannen en vrouwen;2018 3e kwartaal;7884;8390;2546;323;303;7857.0;8370.0;2714.0;345.0;324.0
256;Werknemers;Totaal mannen en vrouwen;2018 4e kwartaal;7934;8446;2828;356;335;7911.0;8425.0;2738.0;346.0;325.0
257;Werknemers;Totaal mannen en vrouwen;2018;7835;8347;10686;1364;1280;;;;;
258;Werknemers;Totaal mannen en vrouwen;2019 1e kwartaal;7891;8401;2794;354;333;7969.0;8485.0;2745.0;344.0;324.0
259;Werknemers;Totaal mannen en vrouwen;2019 2e kwartaal;8023;8560;2662;332;311;7993.0;8516.0;2744.0;343.0;322.0
260;Werknemers;Totaal mannen en vrouwen;2019 3e kwartaal;8049;8554;2645;329;309;8026.0;8539.0;2786.0;347.0;326.0
261;Werknemers;Totaal mannen en vrouwen;2019 4e kwartaal;8078;8592;2860;354;333;8054.0;8569.0;2780.0;345.0;324.0
262;Werknemers;Totaal mannen en vrouwen;2019;8011;8527;10961;1368;1285;;;;;
263;Werknemers;Totaal mannen en vrouwen;2020 1e kwartaal;7990;8485;2710;339;319;8070.0;8566.0;2624.0;325.0;306.0
264;Werknemers;Totaal mannen en vrouwen;2020 2e kwartaal;7866;8309;2573;327;310;7830.0;8263.0;2714.0;347.0;328.0
265;Werknemers;Totaal mannen en vrouwen;2020 3e kwartaal;7976;8440;2439;306;289;7960.0;8432.0;2673.0;336.0;317.0
266;Werknemers;Totaal mannen en vrouwen;2020 4e kwartaal;7976;8441;2844;357;337;7954.0;8421.0;2701.0;340.0;321.0
267;Werknemers;Totaal mannen en vrouwen;2020;7952;8419;10565;1329;1255;;;;;
268;Werknemers;Totaal mannen en vrouwen;2021 1e kwartaal;7850;8328;2797;356;336;7927.0;8401.0;2697.0;340.0;321.0
269;Werknemers;Totaal mannen en vrouwen;2021 2e kwartaal;8114;8572;2708;334;316;8057.0;8521.0;2784.0;346.0;327.0
270;Werknemers;Totaal mannen en vrouwen;2021 3e kwartaal;8208;8688;2522;307;290;8202.0;8685.0;2770.0;338.0;319.0
271;Werknemers;Totaal mannen en vrouwen;2021 4e kwartaal;8271;8758;2984;361;341;8253.0;8739.0;2805.0;340.0;321.0
272;Werknemers;Totaal mannen en vrouwen;2021;8112;8588;11011;1357;1282;;;;;
273;Werknemers;Totaal mannen en vrouwen;2022 1e kwartaal;8247;8758;3002;364;343;8332.0;8830.0;2850.0;342.0;323.0
274;Werknemers;Totaal mannen en vrouwen;2022 2e kwartaal;8465;8948;2772;327;310;8400.0;8892.0;2853.0;340.0;321.0
275;Werknemers;Totaal mannen en vrouwen;2022 3e kwartaal;8420;8913;2611;310;293;8421.0;8918.0;2871.0;341.0;322.0
276;Werknemers;Totaal mannen en vrouwen;2022 4e kwartaal;8478;8976;3002;354;334;8460.0;8959.0;2895.0;342.0;323.0
277;Werknemers;Totaal mannen en vrouwen;2022;8403;8899;11387;1355;1279;;;;;
278;Werknemers;Totaal mannen en vrouwen;2023 1e kwartaal;8408;8929;3105;369;348;8490.0;8995.0;2903.0;342.0;323.0
279;Werknemers;Totaal mannen en vrouwen;2023 2e kwartaal;8572;9061;2812;328;310;8504.0;9003.0;2898.0;341.0;322.0
280;Werknemers;Totaal mannen en vrouwen;2023 3e kwartaal;8508;9006;2609;307;290;8515.0;9017.0;2905.0;341.0;322.0
281;Werknemers;Totaal mannen en vrouwen;2023 4e kwartaal;8559;9062;2976;348;328;8541.0;9046.0;2909.0;341.0;322.0
282;Werknemers;Totaal mannen en vrouwen;2023;8512;9015;11502;1351;1276;;;;;
283;Werknemers;Totaal mannen en vrouwen;2024 1e kwartaal;8484;9008;3088;364;343;8563.0;9071.0;2919.0;341.0;322.0
284;Werknemers;Mannen;2010 1e kwartaal;3914;4124;1587;405;385;3951.0;4164.0;1547.0;392.0;372.0
285;Werknemers;Mannen;2010 2e kwartaal;3980;4211;1440;362;342;3969.0;4193.0;1565.0;394.0;373.0
286;Werknemers;Mannen;2010 3e kwartaal;3998;4219;1509;377;358;3974.0;4196.0;1585.0;399.0;378.0
287;Werknemers;Mannen;2010 4e kwartaal;3982;4198;1702;427;405;3979.0;4197.0;1580.0;397.0;376.0
288;Werknemers;Mannen;2010;3969;4188;6237;1571;1489;;;;;
289;Werknemers;Mannen;2011 1e kwartaal;3943;4167;1624;412;390;3983.0;4213.0;1571.0;394.0;373.0
290;Werknemers;Mannen;2011 2e kwartaal;4006;4244;1476;369;348;3993.0;4223.0;1559.0;390.0;369.0
291;Werknemers;Mannen;2011 3e kwartaal;4013;4237;1520;379;359;3988.0;4214.0;1588.0;398.0;377.0
292;Werknemers;Mannen;2011 4e kwartaal;3978;4199;1651;415;393;3973.0;4196.0;1579.0;397.0;376.0
293;Werknemers;Mannen;2011;3985;4212;6271;1574;1489;;;;;
294;Werknemers;Mannen;2012 1e kwartaal;3921;4138;1633;416;395;3964.0;4186.0;1564.0;395.0;374.0
295;Werknemers;Mannen;2012 2e kwartaal;3965;4196;1464;369;349;3952.0;4173.0;1558.0;394.0;373.0
296;Werknemers;Mannen;2012 3e kwartaal;3958;4175;1464;370;351;3933.0;4154.0;1547.0;393.0;373.0
297;Werknemers;Mannen;2012 4e kwartaal;3919;4133;1587;405;384;3913.0;4129.0;1525.0;390.0;369.0
298;Werknemers;Mannen;2012;3941;4161;6148;1560;1478;;;;;
299;Werknemers;Mannen;2013 1e kwartaal;3842;4052;1562;406;385;3886.0;4101.0;1534.0;395.0;374.0
300;Werknemers;Mannen;2013 2e kwartaal;3882;4104;1455;375;355;3869.0;4081.0;1540.0;398.0;377.0
301;Werknemers;Mannen;2013 3e kwartaal;3881;4085;1457;375;357;3857.0;4065.0;1524.0;395.0;375.0
302;Werknemers;Mannen;2013 4e kwartaal;3858;4061;1586;411;391;3850.0;4056.0;1527.0;397.0;377.0
303;Werknemers;Mannen;2013;3866;4076;6060;1568;1487;;;;;
304;Werknemers;Mannen;2014 1e kwartaal;3788;3997;1560;412;390;3833.0;4046.0;1534.0;400.0;379.0
305;Werknemers;Mannen;2014 2e kwartaal;3850;4072;1441;374;354;3837.0;4048.0;1500.0;391.0;371.0
306;Werknemers;Mannen;2014 3e kwartaal;3866;4074;1473;381;361;3844.0;4055.0;1544.0;402.0;381.0
307;Werknemers;Mannen;2014 4e kwartaal;3860;4071;1587;411;390;3851.0;4064.0;1527.0;397.0;376.0
308;Werknemers;Mannen;2014;3842;4053;6061;1578;1495;;;;;
309;Werknemers;Mannen;2015 1e kwartaal;3824;4027;1553;406;386;3869.0;4077.0;1530.0;395.0;375.0
310;Werknemers;Mannen;2015 2e kwartaal;3897;4116;1436;368;349;3883.0;4092.0;1527.0;393.0;373.0
311;Werknemers;Mannen;2015 3e kwartaal;3918;4124;1460;373;354;3897.0;4107.0;1535.0;394.0;374.0
312;Werknemers;Mannen;2015 4e kwartaal;3923;4133;1632;416;395;3913.0;4124.0;1549.0;396.0;376.0
313;Werknemers;Mannen;2015;3891;4100;6081;1563;1483;;;;;
314;Werknemers;Mannen;2016 1e kwartaal;3875;4078;1567;404;384;3921.0;4128.0;1548.0;395.0;375.0
315;Werknemers;Mannen;2016 2e kwartaal;3956;4175;1517;384;363;3941.0;4151.0;1567.0;398.0;378.0
316;Werknemers;Mannen;2016 3e kwartaal;3981;4189;1480;372;353;3961.0;4173.0;1556.0;393.0;373.0
317;Werknemers;Mannen;2016 4e kwartaal;3994;4206;1637;410;389;3983.0;4196.0;1576.0;396.0;375.0
318;Werknemers;Mannen;2016;3952;4162;6201;1569;1490;;;;;
319;Werknemers;Mannen;2017 1e kwartaal;3963;4174;1640;414;393;4007.0;4222.0;1582.0;395.0;375.0
320;Werknemers;Mannen;2017 2e kwartaal;4048;4273;1532;378;358;4033.0;4250.0;1599.0;396.0;376.0
321;Werknemers;Mannen;2017 3e kwartaal;4080;4297;1511;370;352;4062.0;4282.0;1608.0;396.0;376.0
322;Werknemers;Mannen;2017 4e kwartaal;4100;4324;1647;402;381;4089.0;4312.0;1609.0;393.0;373.0
323;Werknemers;Mannen;2017;4048;4267;6329;1563;1483;;;;;
324;Werknemers;Mannen;2018 1e kwartaal;4078;4297;1661;407;386;4122.0;4345.0;1620.0;393.0;373.0
325;Werknemers;Mannen;2018 2e kwartaal;4157;4387;1564;376;356;4142.0;4365.0;1631.0;394.0;374.0
326;Werknemers;Mannen;2018 3e kwartaal;4182;4401;1546;370;351;4165.0;4389.0;1645.0;395.0;375.0
327;Werknemers;Mannen;2018 4e kwartaal;4203;4427;1710;407;386;4190.0;4414.0;1655.0;395.0;375.0
328;Werknemers;Mannen;2018;4155;4379;6480;1560;1480;;;;;
329;Werknemers;Mannen;2019 1e kwartaal;4172;4397;1683;403;383;4217.0;4444.0;1658.0;393.0;373.0
330;Werknemers;Mannen;2019 2e kwartaal;4240;4476;1606;379;359;4224.0;4454.0;1652.0;391.0;371.0
331;Werknemers;Mannen;2019 3e kwartaal;4250;4471;1594;375;356;4236.0;4461.0;1677.0;396.0;376.0
332;Werknemers;Mannen;2019 4e kwartaal;4258;4484;1716;403;383;4244.0;4470.0;1666.0;393.0;373.0
333;Werknemers;Mannen;2019;4230;4457;6599;1560;1480;;;;;
334;Werknemers;Mannen;2020 1e kwartaal;4201;4418;1625;387;368;4246.0;4462.0;1577.0;371.0;353.0
335;Werknemers;Mannen;2020 2e kwartaal;4135;4329;1532;371;354;4116.0;4307.0;1613.0;392.0;374.0
336;Werknemers;Mannen;2020 3e kwartaal;4182;4382;1452;347;331;4172.0;4377.0;1585.0;380.0;362.0
337;Werknemers;Mannen;2020 4e kwartaal;4178;4379;1689;404;386;4165.0;4367.0;1605.0;385.0;368.0
338;Werknemers;Mannen;2020;4174;4377;6299;1509;1439;;;;;
339;Werknemers;Mannen;2021 1e kwartaal;4112;4320;1662;404;385;4155.0;4360.0;1608.0;387.0;369.0
340;Werknemers;Mannen;2021 2e kwartaal;4235;4436;1606;379;362;4211.0;4412.0;1650.0;392.0;374.0
341;Werknemers;Mannen;2021 3e kwartaal;4284;4491;1497;349;333;4278.0;4488.0;1639.0;383.0;365.0
342;Werknemers;Mannen;2021 4e kwartaal;4317;4527;1765;409;390;4304.0;4515.0;1659.0;385.0;367.0
343;Werknemers;Mannen;2021;4238;4444;6530;1541;1469;;;;;
344;Werknemers;Mannen;2022 1e kwartaal;4299;4521;1768;411;391;4344.0;4560.0;1683.0;387.0;369.0
345;Werknemers;Mannen;2022 2e kwartaal;4402;4614;1633;371;354;4374.0;4587.0;1680.0;384.0;366.0
346;Werknemers;Mannen;2022 3e kwartaal;4390;4603;1541;351;335;4388.0;4604.0;1690.0;385.0;367.0
347;Werknemers;Mannen;2022 4e kwartaal;4416;4631;1762;399;381;4403.0;4620.0;1700.0;386.0;368.0
348;Werknemers;Mannen;2022;4377;4593;6705;1532;1460;;;;;
349;Werknemers;Mannen;2023 1e kwartaal;4377;4603;1819;416;395;4419.0;4638.0;1705.0;386.0;368.0
350;Werknemers;Mannen;2023 2e kwartaal;4456;4669;1652;371;354;4426.0;4642.0;1702.0;384.0;367.0
351;Werknemers;Mannen;2023 3e kwartaal;4432;4646;1536;346;331;4433.0;4651.0;1705.0;385.0;367.0
352;Werknemers;Mannen;2023 4e kwartaal;4463;4680;1747;391;373;4450.0;4670.0;1707.0;384.0;366.0
353;Werknemers;Mannen;2023;4432;4650;6754;1524;1452;;;;;
354;Werknemers;Mannen;2024 1e kwartaal;4425;4654;1808;409;388;4466.0;4687.0;1713.0;384.0;365.0
355;Werknemers;Vrouwen;2010 1e kwartaal;3386;3641;973;287;267;3406.0;3666.0;945.0;277.0;258.0
356;Werknemers;Vrouwen;2010 2e kwartaal;3429;3704;869;253;235;3423.0;3690.0;948.0;277.0;257.0
357;Werknemers;Vrouwen;2010 3e kwartaal;3447;3715;913;265;246;3436.0;3703.0;961.0;280.0;260.0
358;Werknemers;Vrouwen;2010 4e kwartaal;3448;3714;1043;302;281;3445.0;3714.0;970.0;282.0;261.0
359;Werknemers;Vrouwen;2010;3428;3694;3798;1108;1028;;;;;
360;Werknemers;Vrouwen;2011 1e kwartaal;3427;3705;999;292;270;3449.0;3733.0;961.0;279.0;257.0
361;Werknemers;Vrouwen;2011 2e kwartaal;3468;3763;896;258;238;3461.0;3746.0;951.0;275.0;254.0
362;Werknemers;Vrouwen;2011 3e kwartaal;3475;3755;924;266;246;3464.0;3745.0;971.0;280.0;259.0
363;Werknemers;Vrouwen;2011 4e kwartaal;3466;3744;1020;294;272;3461.0;3743.0;976.0;282.0;261.0
364;Werknemers;Vrouwen;2011;3459;3742;3839;1110;1026;;;;;
365;Werknemers;Vrouwen;2012 1e kwartaal;3440;3715;1020;297;275;3463.0;3745.0;970.0;280.0;259.0
366;Werknemers;Vrouwen;2012 2e kwartaal;3471;3763;905;261;241;3463.0;3744.0;969.0;280.0;259.0
367;Werknemers;Vrouwen;2012 3e kwartaal;3468;3747;906;261;242;3458.0;3738.0;965.0;279.0;258.0
368;Werknemers;Vrouwen;2012 4e kwartaal;3457;3733;997;288;267;3451.0;3730.0;957.0;277.0;256.0
369;Werknemers;Vrouwen;2012;3459;3740;3828;1107;1024;;;;;
370;Werknemers;Vrouwen;2013 1e kwartaal;3414;3678;988;289;269;3439.0;3709.0;963.0;280.0;260.0
371;Werknemers;Vrouwen;2013 2e kwartaal;3433;3711;908;264;245;3425.0;3692.0;967.0;282.0;262.0
372;Werknemers;Vrouwen;2013 3e kwartaal;3421;3682;905;264;246;3411.0;3675.0;954.0;280.0;260.0
373;Werknemers;Vrouwen;2013 4e kwartaal;3411;3672;996;292;271;3404.0;3667.0;957.0;281.0;261.0
374;Werknemers;Vrouwen;2013;3420;3686;3797;1110;1030;;;;;
375;Werknemers;Vrouwen;2014 1e kwartaal;3373;3628;987;293;272;3399.0;3659.0;963.0;283.0;263.0
376;Werknemers;Vrouwen;2014 2e kwartaal;3410;3685;902;265;245;3402.0;3665.0;945.0;278.0;258.0
377;Werknemers;Vrouwen;2014 3e kwartaal;3414;3677;919;269;250;3404.0;3670.0;970.0;285.0;264.0
378;Werknemers;Vrouwen;2014 4e kwartaal;3416;3680;1000;293;272;3407.0;3674.0;961.0;282.0;262.0
379;Werknemers;Vrouwen;2014;3403;3668;3809;1119;1038;;;;;
380;Werknemers;Vrouwen;2015 1e kwartaal;3382;3650;987;292;271;3410.0;3683.0;965.0;283.0;262.0
381;Werknemers;Vrouwen;2015 2e kwartaal;3426;3710;899;262;242;3417.0;3690.0;963.0;282.0;261.0
382;Werknemers;Vrouwen;2015 3e kwartaal;3438;3709;915;266;247;3428.0;3701.0;968.0;282.0;262.0
383;Werknemers;Vrouwen;2015 4e kwartaal;3451;3724;1035;300;278;3442.0;3718.0;981.0;285.0;264.0
384;Werknemers;Vrouwen;2015;3425;3698;3837;1120;1037;;;;;
385;Werknemers;Vrouwen;2016 1e kwartaal;3413;3680;1000;293;272;3442.0;3715.0;980.0;285.0;264.0
386;Werknemers;Vrouwen;2016 2e kwartaal;3473;3759;959;276;255;3464.0;3739.0;997.0;288.0;267.0
387;Werknemers;Vrouwen;2016 3e kwartaal;3494;3767;935;267;248;3484.0;3760.0;990.0;284.0;263.0
388;Werknemers;Vrouwen;2016 4e kwartaal;3514;3789;1046;298;276;3504.0;3782.0;1005.0;287.0;266.0
389;Werknemers;Vrouwen;2016;3474;3749;3939;1134;1051;;;;;
390;Werknemers;Vrouwen;2017 1e kwartaal;3498;3772;1058;302;280;3528.0;3807.0;1012.0;287.0;266.0
391;Werknemers;Vrouwen;2017 2e kwartaal;3563;3854;977;274;253;3553.0;3834.0;1025.0;289.0;267.0
392;Werknemers;Vrouwen;2017 3e kwartaal;3589;3870;965;269;249;3578.0;3863.0;1033.0;289.0;267.0
393;Werknemers;Vrouwen;2017 4e kwartaal;3617;3903;1060;293;272;3607.0;3895.0;1036.0;287.0;266.0
394;Werknemers;Vrouwen;2017;3567;3850;4059;1138;1054;;;;;
395;Werknemers;Vrouwen;2018 1e kwartaal;3608;3892;1080;299;278;3639.0;3928.0;1046.0;288.0;266.0
396;Werknemers;Vrouwen;2018 2e kwartaal;3674;3974;1008;274;254;3663.0;3953.0;1056.0;288.0;267.0
397;Werknemers;Vrouwen;2018 3e kwartaal;3702;3989;1000;270;251;3692.0;3982.0;1069.0;290.0;269.0
398;Werknemers;Vrouwen;2018 4e kwartaal;3732;4019;1118;300;278;3721.0;4010.0;1084.0;291.0;270.0
399;Werknemers;Vrouwen;2018;3679;3969;4206;1143;1060;;;;;
400;Werknemers;Vrouwen;2019 1e kwartaal;3719;4004;1111;299;277;3753.0;4041.0;1087.0;290.0;269.0
401;Werknemers;Vrouwen;2019 2e kwartaal;3783;4084;1056;279;259;3769.0;4062.0;1092.0;290.0;269.0
402;Werknemers;Vrouwen;2019 3e kwartaal;3799;4083;1051;277;257;3790.0;4077.0;1109.0;293.0;272.0
403;Werknemers;Vrouwen;2019 4e kwartaal;3821;4108;1144;299;278;3810.0;4099.0;1114.0;292.0;272.0
404;Werknemers;Vrouwen;2019;3781;4070;4362;1154;1072;;;;;
405;Werknemers;Vrouwen;2020 1e kwartaal;3789;4067;1085;286;267;3824.0;4104.0;1047.0;274.0;255.0
406;Werknemers;Vrouwen;2020 2e kwartaal;3732;3980;1040;279;261;3714.0;3956.0;1101.0;296.0;278.0
407;Werknemers;Vrouwen;2020 3e kwartaal;3794;4058;986;260;243;3788.0;4055.0;1088.0;287.0;268.0
408;Werknemers;Vrouwen;2020 4e kwartaal;3798;4061;1155;304;284;3788.0;4054.0;1096.0;289.0;270.0
409;Werknemers;Vrouwen;2020;3778;4042;4266;1129;1056;;;;;
410;Werknemers;Vrouwen;2021 1e kwartaal;3738;4008;1135;304;283;3772.0;4041.0;1089.0;289.0;269.0
411;Werknemers;Vrouwen;2021 2e kwartaal;3879;4136;1102;284;267;3846.0;4110.0;1134.0;295.0;276.0
412;Werknemers;Vrouwen;2021 3e kwartaal;3924;4197;1025;261;244;3924.0;4197.0;1131.0;288.0;270.0
413;Werknemers;Vrouwen;2021 4e kwartaal;3954;4230;1219;308;288;3949.0;4224.0;1146.0;290.0;271.0
414;Werknemers;Vrouwen;2021;3874;4143;4481;1157;1082;;;;;
415;Werknemers;Vrouwen;2022 1e kwartaal;3948;4236;1234;313;291;3988.0;4270.0;1167.0;293.0;273.0
416;Werknemers;Vrouwen;2022 2e kwartaal;4062;4335;1138;280;263;4025.0;4305.0;1173.0;291.0;272.0
417;Werknemers;Vrouwen;2022 3e kwartaal;4029;4310;1070;265;248;4033.0;4314.0;1181.0;293.0;274.0
418;Werknemers;Vrouwen;2022 4e kwartaal;4062;4345;1239;305;285;4057.0;4339.0;1195.0;295.0;275.0
419;Werknemers;Vrouwen;2022;4026;4307;4682;1163;1087;;;;;
420;Werknemers;Vrouwen;2023 1e kwartaal;4032;4326;1286;319;297;4071.0;4358.0;1198.0;294.0;275.0
421;Werknemers;Vrouwen;2023 2e kwartaal;4116;4391;1160;282;264;4077.0;4361.0;1196.0;293.0;274.0
422;Werknemers;Vrouwen;2023 3e kwartaal;4076;4360;1073;263;246;4082.0;4366.0;1200.0;294.0;275.0
423;Werknemers;Vrouwen;2023 4e kwartaal;4097;4382;1229;300;280;4091.0;4376.0;1201.0;294.0;275.0
424;Werknemers;Vrouwen;2023;4080;4365;4748;1164;1088;;;;;
425;Werknemers;Vrouwen;2024 1e kwartaal;4059;4354;1281;316;294;4097.0;4384.0;1206.0;294.0;275.0
426;Zelfstandigen;Totaal mannen en vrouwen;2010 1e kwartaal;1387;1908;596;430;313;1386.0;1896.0;609.0;439.0;321.0
427;Zelfstandigen;Totaal mannen en vrouwen;2010 2e kwartaal;1390;1909;620;446;325;1386.0;1902.0;607.0;438.0;319.0
428;Zelfstandigen;Totaal mannen en vrouwen;2010 3e kwartaal;1376;1893;584;424;309;1380.0;1898.0;608.0;441.0;320.0
429;Zelfstandigen;Totaal mannen en vrouwen;2010 4e kwartaal;1376;1891;628;456;332;1381.0;1905.0;604.0;437.0;317.0
430;Zelfstandigen;Totaal mannen en vrouwen;2010;1382;1900;2428;1757;1278;;;;;
431;Zelfstandigen;Totaal mannen en vrouwen;2011 1e kwartaal;1413;1962;603;427;307;1390.0;1926.0;617.0;444.0;320.0
432;Zelfstandigen;Totaal mannen en vrouwen;2011 2e kwartaal;1389;1940;624;449;322;1400.0;1948.0;610.0;436.0;313.0
433;Zelfstandigen;Totaal mannen en vrouwen;2011 3e kwartaal;1414;1966;587;415;299;1412.0;1969.0;612.0;433.0;311.0
434;Zelfstandigen;Totaal mannen en vrouwen;2011 4e kwartaal;1425;1985;652;457;328;1426.0;1985.0;626.0;439.0;315.0
435;Zelfstandigen;Totaal mannen en vrouwen;2011;1410;1963;2466;1748;1256;;;;;
436;Zelfstandigen;Totaal mannen en vrouwen;2012 1e kwartaal;1438;1991;607;422;305;1435.0;1991.0;622.0;433.0;312.0
437;Zelfstandigen;Totaal mannen en vrouwen;2012 2e kwartaal;1435;1996;638;445;320;1437.0;1988.0;625.0;435.0;314.0
438;Zelfstandigen;Totaal mannen en vrouwen;2012 3e kwartaal;1426;1972;589;413;298;1434.0;1982.0;613.0;428.0;309.0
439;Zelfstandigen;Totaal mannen en vrouwen;2012 4e kwartaal;1447;1998;655;452;328;1431.0;1976.0;627.0;439.0;318.0
440;Zelfstandigen;Totaal mannen en vrouwen;2012;1437;1989;2488;1732;1251;;;;;
441;Zelfstandigen;Totaal mannen en vrouwen;2013 1e kwartaal;1426;1967;587;412;298;1431.0;1974.0;604.0;422.0;306.0
442;Zelfstandigen;Totaal mannen en vrouwen;2013 2e kwartaal;1437;1984;631;439;318;1443.0;1989.0;618.0;428.0;311.0
443;Zelfstandigen;Totaal mannen en vrouwen;2013 3e kwartaal;1468;2022;615;419;304;1460.0;2010.0;639.0;438.0;318.0
444;Zelfstandigen;Totaal mannen en vrouwen;2013 4e kwartaal;1456;2004;665;457;332;1468.0;2016.0;637.0;434.0;316.0
445;Zelfstandigen;Totaal mannen en vrouwen;2013;1447;1994;2498;1726;1253;;;;;
446;Zelfstandigen;Totaal mannen en vrouwen;2014 1e kwartaal;1467;2014;614;419;305;1476.0;2021.0;633.0;429.0;313.0
447;Zelfstandigen;Totaal mannen en vrouwen;2014 2e kwartaal;1484;2042;658;444;322;1481.0;2031.0;646.0;436.0;318.0
448;Zelfstandigen;Totaal mannen en vrouwen;2014 3e kwartaal;1469;2019;610;415;302;1482.0;2041.0;632.0;426.0;310.0
449;Zelfstandigen;Totaal mannen en vrouwen;2014 4e kwartaal;1500;2068;686;458;332;1485.0;2058.0;657.0;442.0;319.0
450;Zelfstandigen;Totaal mannen en vrouwen;2014;1480;2036;2569;1736;1262;;;;;
451;Zelfstandigen;Totaal mannen en vrouwen;2015 1e kwartaal;1477;2059;624;423;303;1489.0;2072.0;644.0;432.0;311.0
452;Zelfstandigen;Totaal mannen en vrouwen;2015 2e kwartaal;1492;2086;669;448;320;1493.0;2083.0;657.0;440.0;316.0
453;Zelfstandigen;Totaal mannen en vrouwen;2015 3e kwartaal;1507;2101;649;431;309;1500.0;2093.0;672.0;448.0;321.0
454;Zelfstandigen;Totaal mannen en vrouwen;2015 4e kwartaal;1491;2081;699;468;336;1504.0;2102.0;668.0;444.0;318.0
455;Zelfstandigen;Totaal mannen en vrouwen;2015;1492;2082;2641;1770;1268;;;;;
456;Zelfstandigen;Totaal mannen en vrouwen;2016 1e kwartaal;1519;2134;658;433;308;1509.0;2114.0;679.0;450.0;321.0
457;Zelfstandigen;Totaal mannen en vrouwen;2016 2e kwartaal;1511;2120;686;454;324;1513.0;2120.0;674.0;445.0;318.0
458;Zelfstandigen;Totaal mannen en vrouwen;2016 3e kwartaal;1513;2113;652;431;308;1519.0;2122.0;675.0;444.0;318.0
459;Zelfstandigen;Totaal mannen en vrouwen;2016 4e kwartaal;1528;2130;717;469;337;1527.0;2132.0;687.0;450.0;322.0
460;Zelfstandigen;Totaal mannen en vrouwen;2016;1518;2125;2713;1788;1277;;;;;
461;Zelfstandigen;Totaal mannen en vrouwen;2017 1e kwartaal;1535;2151;661;431;307;1533.0;2145.0;680.0;444.0;317.0
462;Zelfstandigen;Totaal mannen en vrouwen;2017 2e kwartaal;1543;2168;711;461;328;1538.0;2156.0;700.0;455.0;324.0
463;Zelfstandigen;Totaal mannen en vrouwen;2017 3e kwartaal;1545;2162;670;434;310;1546.0;2172.0;695.0;450.0;320.0
464;Zelfstandigen;Totaal mannen en vrouwen;2017 4e kwartaal;1543;2177;725;470;333;1555.0;2187.0;694.0;446.0;317.0
465;Zelfstandigen;Totaal mannen en vrouwen;2017;1542;2164;2768;1795;1279;;;;;
