ID;Uitkeringen;Perioden;SocialeUitkeringen_1
515;Aanv. Inkomensvoorziening Ouderen (AIO);2017;268
516;Aanv. Inkomensvoorziening Ouderen (AIO);2018;296
517;Aanv. Inkomensvoorziening Ouderen (AIO);2019;308
518;Aanv. Inkomensvoorziening Ouderen (AIO);2020;330
519;Aanv. Inkomensvoorziening Ouderen (AIO);2021;350
520;Aanv. Inkomensvoorziening Ouderen (AIO);2022;361
521;Aanv. Inkomensvoorziening Ouderen (AIO);2023;406
522;Algemene Kinderbijslagwet (AKW);1995;2955
523;Algemene Kinderbijslagwet (AKW);1996;2898
524;Algemene Kinderbijslagwet (AKW);1997;2832
525;Algemene Kinderbijslagwet (AKW);1998;2868
526;Algemene Kinderbijslagwet (AKW);1999;2828
527;Algemene Kinderbijslagwet (AKW);2000;2911
528;Algemene Kinderbijslagwet (AKW);2001;3001
529;Algemene Kinderbijslagwet (AKW);2002;3118
530;Algemene Kinderbijslagwet (AKW);2003;3199
531;Algemene Kinderbijslagwet (AKW);2004;3232
532;Algemene Kinderbijslagwet (AKW);2005;3191
533;Algemene Kinderbijslagwet (AKW);2006;3263
534;Algemene Kinderbijslagwet (AKW);2007;3348
535;Algemene Kinderbijslagwet (AKW);2008;3390
536;Algemene Kinderbijslagwet (AKW);2009;3401
537;Algemene Kinderbijslagwet (AKW);2010;3371
538;Algemene Kinderbijslagwet (AKW);2011;3346
539;Algemene Kinderbijslagwet (AKW);2012;3236
540;Algemene Kinderbijslagwet (AKW);2013;3229
541;Algemene Kinderbijslagwet (AKW);2014;3203
542;Algemene Kinderbijslagwet (AKW);2015;3216
543;Algemene Kinderbijslagwet (AKW);2016;3310
544;Algemene Kinderbijslagwet (AKW);2017;3330
545;Algemene Kinderbijslagwet (AKW);2018;3349
546;Algemene Kinderbijslagwet (AKW);2019;3628
547;Algemene Kinderbijslagwet (AKW);2020;3657
548;Algemene Kinderbijslagwet (AKW);2021;3680
549;Algemene Kinderbijslagwet (AKW);2022;3930
550;Algemene Kinderbijslagwet (AKW);2023;4365
551;Bijstand;1995;4713
552;Bijstand;1996;4879
553;Bijstand;1997;4718
554;Bijstand;1998;4546
555;Bijstand;1999;4202
556;Bijstand;2000;4097
557;Bijstand;2001;4127
558;Bijstand;2002;4225
559;Bijstand;2003;4458
560;Bijstand;2004;4475
561;Bijstand;2005;4485
562;Bijstand;2006;4377
563;Bijstand;2007;4186
564;Bijstand;2008;4109
565;Bijstand;2009;4336
566;Bijstand;2010;4352
567;Bijstand;2011;4429
568;Bijstand;2012;4955
569;Bijstand;2013;5345
570;Bijstand;2014;5928
571;Bijstand;2015;5789
572;Bijstand;2016;6181
573;Bijstand;2017;6213
574;Bijstand;2018;6089
575;Bijstand;2019;5938
576;Bijstand;2020;6099
577;Bijstand;2021;6171
578;Bijstand;2022;5977
579;Bijstand;2023;6627
580;Huurtoeslag;1995;924
581;Huurtoeslag;1996;1021
582;Huurtoeslag;1997;1185
583;Huurtoeslag;1998;1364
584;Huurtoeslag;1999;1459
585;Huurtoeslag;2000;1462
586;Huurtoeslag;2001;1505
587;Huurtoeslag;2002;1717
588;Huurtoeslag;2003;1603
589;Huurtoeslag;2004;1649
590;Huurtoeslag;2005;1686
591;Huurtoeslag;2006;2026
592;Huurtoeslag;2007;2148
593;Huurtoeslag;2008;2159
594;Huurtoeslag;2009;2135
595;Huurtoeslag;2010;2213
596;Huurtoeslag;2011;2311
597;Huurtoeslag;2012;2288
598;Huurtoeslag;2013;2435
599;Huurtoeslag;2014;2814
600;Huurtoeslag;2015;3094
601;Huurtoeslag;2016;3339
602;Huurtoeslag;2017;3434
603;Huurtoeslag;2018;3504
604;Huurtoeslag;2019;3551
605;Huurtoeslag;2020;3811
606;Huurtoeslag;2021;4001
607;Huurtoeslag;2022;3948
608;Huurtoeslag;2023;4198
609;Inkomensvoorz. Ouderen (IOAW/IOAZ);1995;232
610;Inkomensvoorz. Ouderen (IOAW/IOAZ);1996;236
611;Inkomensvoorz. Ouderen (IOAW/IOAZ);1997;247
612;Inkomensvoorz. Ouderen (IOAW/IOAZ);1998;244
613;Inkomensvoorz. Ouderen (IOAW/IOAZ);1999;263
614;Inkomensvoorz. Ouderen (IOAW/IOAZ);2000;270
615;Inkomensvoorz. Ouderen (IOAW/IOAZ);2001;239
616;Inkomensvoorz. Ouderen (IOAW/IOAZ);2002;251
617;Inkomensvoorz. Ouderen (IOAW/IOAZ);2003;233
618;Inkomensvoorz. Ouderen (IOAW/IOAZ);2004;191
619;Inkomensvoorz. Ouderen (IOAW/IOAZ);2005;151
620;Inkomensvoorz. Ouderen (IOAW/IOAZ);2006;112
621;Inkomensvoorz. Ouderen (IOAW/IOAZ);2007;111
622;Inkomensvoorz. Ouderen (IOAW/IOAZ);2008;113
623;Inkomensvoorz. Ouderen (IOAW/IOAZ);2009;153
624;Inkomensvoorz. Ouderen (IOAW/IOAZ);2010;152
625;Inkomensvoorz. Ouderen (IOAW/IOAZ);2011;161
626;Inkomensvoorz. Ouderen (IOAW/IOAZ);2012;181
627;Inkomensvoorz. Ouderen (IOAW/IOAZ);2013;197
628;Inkomensvoorz. Ouderen (IOAW/IOAZ);2014;251
629;Inkomensvoorz. Ouderen (IOAW/IOAZ);2015;298
630;Inkomensvoorz. Ouderen (IOAW/IOAZ);2016;299
631;Inkomensvoorz. Ouderen (IOAW/IOAZ);2017;318
632;Inkomensvoorz. Ouderen (IOAW/IOAZ);2018;409
633;Inkomensvoorz. Ouderen (IOAW/IOAZ);2019;379
634;Inkomensvoorz. Ouderen (IOAW/IOAZ);2020;359
635;Inkomensvoorz. Ouderen (IOAW/IOAZ);2021;325
636;Inkomensvoorz. Ouderen (IOAW/IOAZ);2022;289
637;Inkomensvoorz. Ouderen (IOAW/IOAZ);2023;272
638;Jeugdwet;1995;568
639;Jeugdwet;1996;532
640;Jeugdwet;1997;572
641;Jeugdwet;1998;734
642;Jeugdwet;1999;843
643;Jeugdwet;2000;944
644;Jeugdwet;2001;1044
645;Jeugdwet;2002;1046
646;Jeugdwet;2003;1029
647;Jeugdwet;2004;909
648;Jeugdwet;2005;871
649;Jeugdwet;2006;928
650;Jeugdwet;2007;1032
651;Jeugdwet;2008;1047
652;Jeugdwet;2009;1386
653;Jeugdwet;2010;1490
654;Jeugdwet;2011;1436
655;Jeugdwet;2012;1457
656;Jeugdwet;2013;1435
657;Jeugdwet;2014;1481
658;Jeugdwet;2015;2663
659;Jeugdwet;2016;2738
660;Jeugdwet;2017;2936
661;Jeugdwet;2018;3283
662;Jeugdwet;2019;3642
663;Jeugdwet;2020;3803
664;Jeugdwet;2021;3995
665;Jeugdwet;2022;4152
666;Jeugdwet;2023;4613
667;Kinderopvang;1995;30
668;Kinderopvang;1996;31
669;Kinderopvang;1997;35
670;Kinderopvang;1998;39
671;Kinderopvang;1999;43
672;Kinderopvang;2000;47
673;Kinderopvang;2001;70
674;Kinderopvang;2002;97
675;Kinderopvang;2003;98
676;Kinderopvang;2004;99
677;Kinderopvang;2005;610
678;Kinderopvang;2006;923
679;Kinderopvang;2007;2027
680;Kinderopvang;2008;2795
681;Kinderopvang;2009;3047
682;Kinderopvang;2010;2997
683;Kinderopvang;2011;2920
684;Kinderopvang;2012;2455
685;Kinderopvang;2013;2063
686;Kinderopvang;2014;1835
687;Kinderopvang;2015;1741
688;Kinderopvang;2016;2095
689;Kinderopvang;2017;2370
690;Kinderopvang;2018;2613
691;Kinderopvang;2019;3095
692;Kinderopvang;2020;2928
693;Kinderopvang;2021;3496
694;Kinderopvang;2022;3939
695;Kinderopvang;2023;4253
696;Kindgebonden budget (kgb);1995;0
697;Kindgebonden budget (kgb);1996;0
698;Kindgebonden budget (kgb);1997;0
699;Kindgebonden budget (kgb);1998;0
700;Kindgebonden budget (kgb);1999;0
701;Kindgebonden budget (kgb);2000;0
702;Kindgebonden budget (kgb);2001;0
703;Kindgebonden budget (kgb);2002;0
704;Kindgebonden budget (kgb);2003;0
705;Kindgebonden budget (kgb);2004;0
706;Kindgebonden budget (kgb);2005;0
707;Kindgebonden budget (kgb);2006;0
708;Kindgebonden budget (kgb);2007;0
709;Kindgebonden budget (kgb);2008;823
710;Kindgebonden budget (kgb);2009;942
711;Kindgebonden budget (kgb);2010;896
712;Kindgebonden budget (kgb);2011;976
713;Kindgebonden budget (kgb);2012;911
714;Kindgebonden budget (kgb);2013;896
715;Kindgebonden budget (kgb);2014;936
716;Kindgebonden budget (kgb);2015;1822
717;Kindgebonden budget (kgb);2016;1908
718;Kindgebonden budget (kgb);2017;1895
719;Kindgebonden budget (kgb);2018;1910
720;Kindgebonden budget (kgb);2019;2065
721;Kindgebonden budget (kgb);2020;2709
722;Kindgebonden budget (kgb);2021;2648
723;Kindgebonden budget (kgb);2022;2662
724;Kindgebonden budget (kgb);2023;3656
725;Leerlingenvervoer;1995;91
726;Leerlingenvervoer;1996;91
727;Leerlingenvervoer;1997;91
728;Leerlingenvervoer;1998;93
729;Leerlingenvervoer;1999;95
730;Leerlingenvervoer;2000;98
731;Leerlingenvervoer;2001;130
732;Leerlingenvervoer;2002;148
733;Leerlingenvervoer;2003;156
734;Leerlingenvervoer;2004;161
735;Leerlingenvervoer;2005;169
736;Leerlingenvervoer;2006;185
737;Leerlingenvervoer;2007;199
738;Leerlingenvervoer;2008;221
739;Leerlingenvervoer;2009;247
740;Leerlingenvervoer;2010;236
741;Leerlingenvervoer;2011;244
742;Leerlingenvervoer;2012;253
743;Leerlingenvervoer;2013;237
744;Leerlingenvervoer;2014;214
745;Leerlingenvervoer;2015;193
746;Leerlingenvervoer;2016;194
747;Leerlingenvervoer;2017;199
748;Leerlingenvervoer;2018;212
749;Leerlingenvervoer;2019;275
750;Leerlingenvervoer;2020;239
751;Leerlingenvervoer;2021;309
752;Leerlingenvervoer;2022;336
753;Leerlingenvervoer;2023;349
754;Reïntegratie;1995;39
755;Reïntegratie;1996;88
756;Reïntegratie;1997;156
757;Reïntegratie;1998;234
758;Reïntegratie;1999;244
759;Reïntegratie;2000;394
760;Reïntegratie;2001;403
761;Reïntegratie;2002;466
762;Reïntegratie;2003;535
763;Reïntegratie;2004;583
764;Reïntegratie;2005;635
765;Reïntegratie;2006;424
766;Reïntegratie;2007;415
767;Reïntegratie;2008;343
768;Reïntegratie;2009;337
769;Reïntegratie;2010;333
770;Reïntegratie;2011;267
771;Reïntegratie;2012;166
772;Reïntegratie;2013;180
773;Reïntegratie;2014;174
774;Reïntegratie;2015;163
775;Reïntegratie;2016;177
776;Reïntegratie;2017;213
777;Reïntegratie;2018;224
778;Reïntegratie;2019;212
779;Reïntegratie;2020;194
780;Reïntegratie;2021;186
781;Reïntegratie;2022;180
782;Reïntegratie;2023;144
783;Studiefinanciering;1995;1691
784;Studiefinanciering;1996;1538
785;Studiefinanciering;1997;1458
786;Studiefinanciering;1998;1309
787;Studiefinanciering;1999;1391
788;Studiefinanciering;2000;1624
789;Studiefinanciering;2001;1488
790;Studiefinanciering;2002;1533
791;Studiefinanciering;2003;2034
792;Studiefinanciering;2004;2149
793;Studiefinanciering;2005;2083
794;Studiefinanciering;2006;2471
795;Studiefinanciering;2007;2582
796;Studiefinanciering;2008;2881
797;Studiefinanciering;2009;2388
798;Studiefinanciering;2010;2342
799;Studiefinanciering;2011;2383
800;Studiefinanciering;2012;2891
801;Studiefinanciering;2013;2711
802;Studiefinanciering;2014;2748
803;Studiefinanciering;2015;2709
804;Studiefinanciering;2016;2666
805;Studiefinanciering;2017;2468
806;Studiefinanciering;2018;2506
807;Studiefinanciering;2019;2374
808;Studiefinanciering;2020;2212
809;Studiefinanciering;2021;2621
810;Studiefinanciering;2022;2562
811;Studiefinanciering;2023;2981
812;Toeslagenfonds (Tf);1995;300
813;Toeslagenfonds (Tf);1996;292
814;Toeslagenfonds (Tf);1997;284
815;Toeslagenfonds (Tf);1998;282
816;Toeslagenfonds (Tf);1999;302
817;Toeslagenfonds (Tf);2000;289
818;Toeslagenfonds (Tf);2001;274
819;Toeslagenfonds (Tf);2002;287
820;Toeslagenfonds (Tf);2003;303
821;Toeslagenfonds (Tf);2004;336
822;Toeslagenfonds (Tf);2005;331
823;Toeslagenfonds (Tf);2006;372
824;Toeslagenfonds (Tf);2007;356
825;Toeslagenfonds (Tf);2008;363
826;Toeslagenfonds (Tf);2009;768
827;Toeslagenfonds (Tf);2010;799
828;Toeslagenfonds (Tf);2011;815
829;Toeslagenfonds (Tf);2012;852
830;Toeslagenfonds (Tf);2013;966
831;Toeslagenfonds (Tf);2014;865
832;Toeslagenfonds (Tf);2015;763
833;Toeslagenfonds (Tf);2016;788
834;Toeslagenfonds (Tf);2017;731
835;Toeslagenfonds (Tf);2018;739
836;Toeslagenfonds (Tf);2019;754
837;Toeslagenfonds (Tf);2020;799
838;Toeslagenfonds (Tf);2021;770
839;Toeslagenfonds (Tf);2022;730
840;Toeslagenfonds (Tf);2023;793
841;Voorschoolse educatie;1995;42
842;Voorschoolse educatie;1996;43
843;Voorschoolse educatie;1997;48
844;Voorschoolse educatie;1998;54
845;Voorschoolse educatie;1999;59
846;Voorschoolse educatie;2000;65
847;Voorschoolse educatie;2001;98
848;Voorschoolse educatie;2002;134
849;Voorschoolse educatie;2003;136
850;Voorschoolse educatie;2004;136
851;Voorschoolse educatie;2005;124
852;Voorschoolse educatie;2006;123
853;Voorschoolse educatie;2007;128
854;Voorschoolse educatie;2008;146
855;Voorschoolse educatie;2009;136
856;Voorschoolse educatie;2010;139
857;Voorschoolse educatie;2011;143
858;Voorschoolse educatie;2012;153
859;Voorschoolse educatie;2013;163
860;Voorschoolse educatie;2014;156
861;Voorschoolse educatie;2015;155
862;Voorschoolse educatie;2016;157
863;Voorschoolse educatie;2017;185
864;Voorschoolse educatie;2018;189
865;Voorschoolse educatie;2019;193
866;Voorschoolse educatie;2020;198
867;Voorschoolse educatie;2021;203
868;Voorschoolse educatie;2022;208
869;Voorschoolse educatie;2023;213
870;Wet arbeidsong. jonggehandic. (Wajong);1995;0
871;Wet arbeidsong. jonggehandic. (Wajong);1996;0
872;Wet arbeidsong. jonggehandic. (Wajong);1997;0
873;Wet arbeidsong. jonggehandic. (Wajong);1998;1007
874;Wet arbeidsong. jonggehandic. (Wajong);1999;982
875;Wet arbeidsong. jonggehandic. (Wajong);2000;1024
876;Wet arbeidsong. jonggehandic. (Wajong);2001;1132
877;Wet arbeidsong. jonggehandic. (Wajong);2002;1135
878;Wet arbeidsong. jonggehandic. (Wajong);2003;1283
879;Wet arbeidsong. jonggehandic. (Wajong);2004;1326
880;Wet arbeidsong. jonggehandic. (Wajong);2005;1419
881;Wet arbeidsong. jonggehandic. (Wajong);2006;1525
882;Wet arbeidsong. jonggehandic. (Wajong);2007;1716
883;Wet arbeidsong. jonggehandic. (Wajong);2008;1894
884;Wet arbeidsong. jonggehandic. (Wajong);2009;2085
885;Wet arbeidsong. jonggehandic. (Wajong);2010;2230
886;Wet arbeidsong. jonggehandic. (Wajong);2011;2381
887;Wet arbeidsong. jonggehandic. (Wajong);2012;2523
888;Wet arbeidsong. jonggehandic. (Wajong);2013;2713
889;Wet arbeidsong. jonggehandic. (Wajong);2014;2879
890;Wet arbeidsong. jonggehandic. (Wajong);2015;3010
891;Wet arbeidsong. jonggehandic. (Wajong);2016;3090
892;Wet arbeidsong. jonggehandic. (Wajong);2017;3163
893;Wet arbeidsong. jonggehandic. (Wajong);2018;3168
894;Wet arbeidsong. jonggehandic. (Wajong);2019;3237
895;Wet arbeidsong. jonggehandic. (Wajong);2020;3413
896;Wet arbeidsong. jonggehandic. (Wajong);2021;3500
897;Wet arbeidsong. jonggehandic. (Wajong);2022;3607
898;Wet arbeidsong. jonggehandic. (Wajong);2023;4091
899;Wet Maatsch.Ondersteuning (Wmo);1995;0
900;Wet Maatsch.Ondersteuning (Wmo);1996;0
901;Wet Maatsch.Ondersteuning (Wmo);1997;0
902;Wet Maatsch.Ondersteuning (Wmo);1998;0
903;Wet Maatsch.Ondersteuning (Wmo);1999;0
904;Wet Maatsch.Ondersteuning (Wmo);2000;0
905;Wet Maatsch.Ondersteuning (Wmo);2001;0
906;Wet Maatsch.Ondersteuning (Wmo);2002;0
907;Wet Maatsch.Ondersteuning (Wmo);2003;0
908;Wet Maatsch.Ondersteuning (Wmo);2004;0
909;Wet Maatsch.Ondersteuning (Wmo);2005;0
910;Wet Maatsch.Ondersteuning (Wmo);2006;0
911;Wet Maatsch.Ondersteuning (Wmo);2007;1915
912;Wet Maatsch.Ondersteuning (Wmo);2008;1993
913;Wet Maatsch.Ondersteuning (Wmo);2009;2154
914;Wet Maatsch.Ondersteuning (Wmo);2010;2340
915;Wet Maatsch.Ondersteuning (Wmo);2011;2291
916;Wet Maatsch.Ondersteuning (Wmo);2012;2233
917;Wet Maatsch.Ondersteuning (Wmo);2013;2027
918;Wet Maatsch.Ondersteuning (Wmo);2014;1835
919;Wet Maatsch.Ondersteuning (Wmo);2015;5265
920;Wet Maatsch.Ondersteuning (Wmo);2016;5338
921;Wet Maatsch.Ondersteuning (Wmo);2017;5481
922;Wet Maatsch.Ondersteuning (Wmo);2018;5880
923;Wet Maatsch.Ondersteuning (Wmo);2019;6341
924;Wet Maatsch.Ondersteuning (Wmo);2020;6552
925;Wet Maatsch.Ondersteuning (Wmo);2021;6226
926;Wet Maatsch.Ondersteuning (Wmo);2022;6550
927;Wet Maatsch.Ondersteuning (Wmo);2023;7190
928;Zorgtoeslag;1995;0
929;Zorgtoeslag;1996;0
930;Zorgtoeslag;1997;0
931;Zorgtoeslag;1998;0
932;Zorgtoeslag;1999;0
933;Zorgtoeslag;2000;0
934;Zorgtoeslag;2001;0
935;Zorgtoeslag;2002;0
936;Zorgtoeslag;2003;0
937;Zorgtoeslag;2004;0
938;Zorgtoeslag;2005;0
939;Zorgtoeslag;2006;2503
940;Zorgtoeslag;2007;2706
941;Zorgtoeslag;2008;3357
942;Zorgtoeslag;2009;3570
943;Zorgtoeslag;2010;3835
944;Zorgtoeslag;2011;4714
945;Zorgtoeslag;2012;4589
946;Zorgtoeslag;2013;5137
947;Zorgtoeslag;2014;4030
948;Zorgtoeslag;2015;3899
949;Zorgtoeslag;2016;4204
950;Zorgtoeslag;2017;4240
951;Zorgtoeslag;2018;4594
952;Zorgtoeslag;2019;4909
953;Zorgtoeslag;2020;5230
954;Zorgtoeslag;2021;5473
955;Zorgtoeslag;2022;5616
956;Zorgtoeslag;2023;7950
957;Overige sociale voorzieningen;1995;4034
958;Overige sociale voorzieningen;1996;3811
959;Overige sociale voorzieningen;1997;2451
960;Overige sociale voorzieningen;1998;2669
961;Overige sociale voorzieningen;1999;2905
962;Overige sociale voorzieningen;2000;3235
963;Overige sociale voorzieningen;2001;3505
964;Overige sociale voorzieningen;2002;3742
965;Overige sociale voorzieningen;2003;3544
966;Overige sociale voorzieningen;2004;3442
967;Overige sociale voorzieningen;2005;3410
968;Overige sociale voorzieningen;2006;3324
969;Overige sociale voorzieningen;2007;2884
970;Overige sociale voorzieningen;2008;3221
971;Overige sociale voorzieningen;2009;3750
972;Overige sociale voorzieningen;2010;4443
973;Overige sociale voorzieningen;2011;4504
974;Overige sociale voorzieningen;2012;4108
975;Overige sociale voorzieningen;2013;3866
976;Overige sociale voorzieningen;2014;3671
977;Overige sociale voorzieningen;2015;2502
978;Overige sociale voorzieningen;2016;2394
979;Overige sociale voorzieningen;2017;2479
980;Overige sociale voorzieningen;2018;2457
981;Overige sociale voorzieningen;2019;2521
982;Overige sociale voorzieningen;2020;2632
983;Overige sociale voorzieningen;2021;4017
984;Overige sociale voorzieningen;2022;5203
985;Overige sociale voorzieningen;2023;4731
