ID;PositieInDeWerkkring;Geslacht;Arbeidsduur;Persoonskenmerken;Perioden;AantalPersonen15Tot65Jaar_1;GemiddeldPersoonlijkPrimairInkomen_2;GemiddeldPersoonlijkInkomen_3;GemiddeldGestandaardiseerdInkomen_4
2568;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2005;2.0;;;
2569;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2006;4.0;;;
2570;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2007;4.0;;;
2571;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2008;5.0;;;
2572;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2009;6.0;;;
2573;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2010;3.0;;;
2574;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2011;6.0;;;
2575;2;Mannen en vrouwen;12 tot 20 uur per week;Beroepsniveau: onbekend;2012;;;;
2576;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2005;1717.0;27.6;23.5;23.1
2577;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2006;1778.0;29.1;24.7;24.4
2578;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2007;1861.0;29.6;25.5;25.8
2579;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2008;1967.0;30.3;26.3;26.3
2580;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2009;2031.0;31.0;27.2;26.6
2581;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2010;2056.0;31.3;27.3;26.2
2582;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2011;2073.0;31.8;27.6;26.5
2583;2;Mannen en vrouwen;20 tot 35 uur per week;Totaal persoonskenmerken;2012;2117.0;32.4;27.8;26.5
2584;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2005;206.0;13.7;12.8;21.7
2585;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2006;202.0;13.7;13.0;22.6
2586;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2007;211.0;14.8;14.1;24.9
2587;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2008;237.0;14.8;13.9;24.8
2588;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2009;244.0;15.0;14.4;24.2
2589;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2010;236.0;14.7;14.0;24.2
2590;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2011;243.0;15.0;14.3;24.8
2591;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 15 tot 25 jaar;2012;252.0;15.2;14.5;25.1
2592;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2005;902.0;28.3;23.5;21.7
2593;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2006;928.0;29.9;24.7;22.9
2594;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2007;941.0;30.1;25.2;24.0
2595;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2008;981.0;31.1;26.2;24.5
2596;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2009;1012.0;31.8;27.2;25.0
2597;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2010;1000.0;32.1;27.3;24.6
2598;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2011;986.0;32.6;27.7;24.7
2599;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 25 tot 45 jaar;2012;998.0;33.2;27.9;24.7
2600;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2005;609.0;31.1;27.0;25.7
2601;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2006;648.0;32.6;28.2;27.0
2602;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2007;710.0;33.2;29.1;28.3
2603;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2008;750.0;33.9;30.0;28.9
2604;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2009;775.0;34.7;30.9;29.4
2605;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2010;821.0;34.9;31.0;28.8
2606;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2011;845.0;35.7;31.4;29.0
2607;2;Mannen en vrouwen;20 tot 35 uur per week;Leeftijd: 45 tot 65 jaar;2012;867.0;36.5;31.4;29.0
2608;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2005;1417.0;28.1;23.8;23.5
2609;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2006;1482.0;29.5;25.0;24.7
2610;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2007;1542.0;30.1;25.8;26.2
2611;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2008;1611.0;30.9;26.7;26.8
2612;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2009;1649.0;31.7;27.6;27.1
2613;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2010;1681.0;31.9;27.7;26.8
2614;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2011;1694.0;32.4;28.0;26.9
2615;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Autochtonen;2012;1722.0;33.0;28.2;27.0
2616;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2005;159.0;27.6;23.4;23.3
2617;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2006;161.0;29.0;24.9;24.3
2618;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2007;169.0;30.0;25.9;25.8
2619;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2008;182.0;30.1;26.2;25.8
2620;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2009;193.0;31.0;27.6;27.0
2621;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2010;190.0;31.8;28.1;26.6
2622;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2011;192.0;32.8;28.6;26.5
2623;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Westerse allochtonen;2012;194.0;32.8;28.1;26.3
2624;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2005;138.0;22.4;19.7;18.6
2625;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2006;134.0;23.8;20.9;20.2
2626;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2007;149.0;23.3;20.8;21.3
2627;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2008;171.0;24.4;21.7;21.7
2628;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2009;185.0;24.9;22.5;21.2
2629;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2010;182.0;25.4;22.8;21.5
2630;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2011;185.0;26.1;23.3;22.1
2631;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: Niet-westerse allochtonen;2012;198.0;26.5;23.5;22.3
2632;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2005;2.0;;;
2633;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2006;2.0;;;
2634;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2007;2.0;;;
2635;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2008;3.0;;;
2636;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2009;4.0;;;
2637;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2010;4.0;;;
2638;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2011;2.0;;;
2639;2;Mannen en vrouwen;20 tot 35 uur per week;Herkomst: onbekend;2012;3.0;;;
2640;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2005;380.0;18.5;17.2;21.1
2641;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2006;378.0;19.3;17.8;22.1
2642;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2007;395.0;19.7;18.2;23.1
2643;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2008;421.0;19.9;18.6;23.5
2644;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2009;431.0;20.2;19.1;23.4
2645;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2010;420.0;20.5;19.5;23.1
2646;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2011;433.0;21.5;20.2;23.9
2647;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: laag;2012;425.0;21.6;20.2;24.0
2648;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2005;763.0;24.6;21.4;22.0
2649;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2006;790.0;25.8;22.3;23.1
2650;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2007;832.0;26.3;22.9;24.5
2651;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2008;881.0;27.3;24.0;25.3
2652;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2009;903.0;27.4;24.5;25.4
2653;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2010;922.0;27.7;24.5;25.0
2654;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2011;927.0;28.4;25.0;25.3
2655;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: middelbaar;2012;947.0;28.7;25.1;25.4
2656;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2005;557.0;37.9;30.7;26.0
2657;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2006;595.0;39.7;32.4;27.5
2658;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2007;617.0;40.6;33.7;29.2
2659;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2008;651.0;41.4;34.4;29.4
2660;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2009;680.0;42.8;35.9;30.3
2661;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2010;696.0;42.8;35.9;29.9
2662;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2011;696.0;43.0;35.9;29.5
2663;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: hoog;2012;727.0;43.6;35.8;29.5
2664;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2005;16.0;;;
2665;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2006;15.0;;;
2666;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2007;17.0;;;
2667;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2008;14.0;;;
2668;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2009;17.0;;;
2669;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2010;19.0;;;
2670;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2011;18.0;;;
2671;2;Mannen en vrouwen;20 tot 35 uur per week;Onderwijsniveau: onbekend;2012;18.0;;;
2672;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2005;198.0;29.3;26.1;17.7
2673;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2006;205.0;29.8;26.4;18.0
2674;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2007;218.0;30.9;28.1;19.2
2675;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2008;218.0;31.3;28.5;19.3
2676;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2009;227.0;31.4;29.3;19.8
2677;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2010;241.0;31.4;29.3;19.6
2678;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2011;247.0;31.5;29.1;19.5
2679;2;Mannen en vrouwen;20 tot 35 uur per week;Eenpersoonshuishouden;2012;253.0;31.8;28.9;19.5
2680;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2005;94.0;26.2;24.5;15.9
2681;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2006;102.0;27.6;25.9;17.4
2682;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2007;111.0;28.6;26.8;18.1
2683;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2008;124.0;29.6;27.5;18.6
2684;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2009;127.0;29.9;28.2;18.7
2685;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2010;130.0;31.7;29.3;18.7
2686;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2011;123.0;32.7;30.3;19.0
2687;2;Mannen en vrouwen;20 tot 35 uur per week;Alleenstaande ouder;2012;129.0;33.1;30.4;19.0
2688;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2005;809.0;29.4;24.2;23.1
2689;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2006;839.0;31.2;25.7;24.6
2690;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2007;886.0;31.3;26.1;26.1
2691;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2008;923.0;32.4;27.2;26.6
2692;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2009;955.0;33.3;28.2;27.2
2693;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2010;961.0;33.8;28.5;26.8
2694;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2011;971.0;34.5;29.0;26.9
2695;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van ouderpaar;2012;993.0;35.4;29.3;27.0
2696;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2005;434.0;29.3;24.9;27.1
2697;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2006;457.0;30.6;26.1;28.1
2698;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2007;463.0;31.6;27.2;29.6
2699;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2008;498.0;32.2;28.1;30.2
2700;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2009;508.0;32.9;28.9;30.6
2701;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2010;520.0;32.8;28.7;30.1
2702;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2011;521.0;33.6;29.2;30.4
2703;2;Mannen en vrouwen;20 tot 35 uur per week;Lid van paar (geen ouder);2012;521.0;34.1;29.3;30.7
2704;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2005;183.0;13.9;12.9;23.6
2705;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2006;175.0;14.2;13.2;24.9
2706;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2007;183.0;14.6;13.8;26.8
2707;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2008;204.0;15.0;14.0;27.2
2708;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2009;213.0;15.5;14.6;26.5
2709;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2010;204.0;14.7;13.9;26.2
2710;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2011;211.0;15.3;14.5;27.0
2711;2;Mannen en vrouwen;20 tot 35 uur per week;Overig lid huishouden;2012;222.0;15.4;14.6;27.3
2712;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2005;134.0;15.2;15.0;19.2
2713;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2006;139.0;16.9;16.0;20.2
2714;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2007;146.0;16.8;16.2;20.9
2715;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2008;152.0;16.8;16.3;21.4
2716;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2009;152.0;17.1;16.9;21.7
2717;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2010;159.0;16.9;16.9;20.8
2718;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2011;158.0;17.0;16.9;21.3
2719;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: elementair;2012;;;;
2720;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2005;441.0;18.6;17.2;20.7
2721;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2006;445.0;19.2;17.8;21.8
2722;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2007;462.0;19.7;18.4;23.2
2723;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2008;473.0;20.0;18.9;23.7
2724;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2009;492.0;20.2;19.3;23.5
2725;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2010;484.0;20.2;19.3;23.3
2726;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2011;493.0;21.1;20.0;23.9
2727;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: lager;2012;;;;
2728;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2005;632.0;26.9;22.9;22.9
2729;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2006;651.0;28.4;24.0;24.0
2730;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2007;688.0;29.0;24.8;25.4
2731;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2008;736.0;29.6;25.5;25.9
2732;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2009;767.0;30.1;26.3;26.1
2733;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2010;773.0;30.5;26.5;25.9
2734;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2011;775.0;31.1;26.9;26.2
2735;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: middelbaar;2012;;;;
2736;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2005;372.0;36.7;29.7;25.8
2737;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2006;378.0;38.2;31.2;27.1
2738;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2007;393.0;38.8;32.2;28.6
2739;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2008;419.0;40.1;33.6;29.2
2740;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2009;427.0;40.9;34.6;29.9
2741;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2010;437.0;41.2;34.6;29.4
2742;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2011;447.0;41.6;34.6;28.9
2743;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: hoger;2012;;;;
2744;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2005;126.0;48.2;38.1;29.0
2745;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2006;145.0;49.6;39.8;30.5
2746;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2007;150.0;50.5;40.9;32.8
2747;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2008;162.0;51.0;41.8;32.9
2748;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2009;167.0;54.2;44.6;34.3
2749;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2010;172.0;53.2;43.9;33.0
2750;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2011;173.0;53.6;44.0;33.1
2751;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: wetenschappelijk;2012;;;;
2752;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2005;12.0;;;
2753;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2006;20.0;30.9;26.9;25.5
2754;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2007;22.0;31.3;27.2;24.7
2755;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2008;25.0;32.5;28.3;27.3
2756;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2009;26.0;34.9;30.6;28.8
2757;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2010;12.0;;;
2758;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2011;28.0;35.4;30.5;26.8
2759;2;Mannen en vrouwen;20 tot 35 uur per week;Beroepsniveau: onbekend;2012;;;;
2760;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2005;3675.0;48.0;37.6;24.0
2761;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2006;3700.0;49.7;39.3;25.2
2762;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2007;3762.0;50.8;40.8;26.5
2763;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2008;3816.0;52.4;42.6;27.2
2764;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2009;3732.0;54.3;44.6;28.0
2765;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2010;3627.0;55.5;45.2;27.9
2766;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2011;3588.0;56.7;45.9;28.2
2767;2;Mannen en vrouwen;35 uur of meer per week;Totaal persoonskenmerken;2012;3533.0;58.3;46.8;28.3
2768;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2005;386.0;22.3;19.1;24.0
2769;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2006;389.0;23.8;20.3;25.3
2770;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2007;397.0;23.6;20.3;26.5
2771;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2008;393.0;24.9;21.6;27.3
2772;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2009;357.0;25.6;22.4;27.4
2773;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2010;322.0;24.9;21.7;26.7
2774;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2011;315.0;25.3;22.0;27.6
2775;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 15 tot 25 jaar;2012;296.0;25.6;22.1;27.6
2776;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2005;2086.0;47.0;36.6;22.8
2777;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2006;2085.0;48.5;38.3;24.0
2778;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2007;2084.0;49.7;39.7;25.3
2779;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2008;2083.0;51.3;41.5;25.9
2780;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2009;1996.0;52.6;43.2;26.7
2781;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2010;1929.0;53.4;43.5;26.7
2782;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2011;1862.0;54.4;44.1;26.9
2783;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 25 tot 45 jaar;2012;1814.0;55.4;44.4;27.0
2784;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2005;1203.0;57.8;45.0;26.0
2785;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2006;1226.0;59.7;46.9;27.1
2786;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2007;1281.0;60.9;48.7;28.6
2787;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2008;1341.0;61.8;49.9;29.0
2788;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2009;1379.0;63.6;52.0;30.1
2789;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2010;1377.0;65.4;52.9;29.9
2790;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2011;1412.0;66.6;53.7;30.1
2791;2;Mannen en vrouwen;35 uur of meer per week;Leeftijd: 45 tot 65 jaar;2012;1423.0;68.8;54.9;30.2
2792;2;Mannen en vrouwen;35 uur of meer per week;Herkomst: Autochtonen;2005;2999.0;49.1;38.3;24.3
2793;2;Mannen en vrouwen;35 uur of meer per week;Herkomst: Autochtonen;2006;3011.0;51.0;40.1;25.5
2794;2;Mannen en vrouwen;35 uur of meer per week;Herkomst: Autochtonen;2007;3048.0;52.0;41.6;26.9
2795;2;Mannen en vrouwen;35 uur of meer per week;Herkomst: Autochtonen;2008;3071.0;53.6;43.4;27.6
2796;2;Mannen en vrouwen;35 uur of meer per week;Herkomst: Autochtonen;2009;3004.0;55.3;45.4;28.4
2797;2;Mannen en vrouwen;35 uur of meer per week;Herkomst: Autochtonen;2010;2937.0;56.8;46.1;28.3
