ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
867;Arcen en Velden;Pensioenontvanger;1.5;15.5
868;Arnhem;Totaal sociaal-economische categorie;101.7;17.5
869;Arnhem;Totaal actief;60.3;20.1
870;Arnhem;Werknemer;53.9;19.9
871;Arnhem;Zelfstandige;5.9;23.4
872;Arnhem;Totaal niet-actief;41.4;13.6
873;Arnhem;Werkloosheids- en bijstandsuitk. ontv.;8.6;11.6
874;Arnhem;Pensioenontvanger;19.8;16.5
875;Assen;Totaal sociaal-economische categorie;44.7;17.8
876;Assen;Totaal actief;27.2;20.0
877;Assen;Werknemer;24.7;19.8
878;Assen;Zelfstandige;2.2;23.7
879;Assen;Totaal niet-actief;17.5;14.4
880;Assen;Werkloosheids- en bijstandsuitk. ontv.;2.2;11.5
881;Assen;Pensioenontvanger;10.4;16.8
882;Asten;Totaal sociaal-economische categorie;11.5;18.0
883;Asten;Totaal actief;7.6;20.0
884;Asten;Werknemer;6.2;19.7
885;Asten;Zelfstandige;1.3;22.9
886;Asten;Totaal niet-actief;3.9;14.0
887;Asten;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.5
888;Asten;Pensioenontvanger;2.6;15.6
889;Baarle-Nassau;Totaal sociaal-economische categorie;4.8;17.3
890;Baarle-Nassau;Totaal actief;2.9;19.3
891;Baarle-Nassau;Werknemer;2.3;20.1
892;Baarle-Nassau;Zelfstandige;0.6;17.2
893;Baarle-Nassau;Totaal niet-actief;1.9;14.1
894;Baarle-Nassau;Werkloosheids- en bijstandsuitk. ontv.;;
895;Baarle-Nassau;Pensioenontvanger;1.3;15.1
896;Baarn;Totaal sociaal-economische categorie;17.5;20.7
897;Baarn;Totaal actief;10.1;23.5
898;Baarn;Werknemer;8.7;23.1
899;Baarn;Zelfstandige;1.3;28.1
900;Baarn;Totaal niet-actief;7.4;17.0
901;Baarn;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.7
902;Baarn;Pensioenontvanger;4.9;19.8
903;Barendrecht;Totaal sociaal-economische categorie;29.2;20.9
904;Barendrecht;Totaal actief;20.9;23.1
905;Barendrecht;Werknemer;18.7;22.7
906;Barendrecht;Zelfstandige;1.9;29.9
907;Barendrecht;Totaal niet-actief;8.3;15.4
908;Barendrecht;Werkloosheids- en bijstandsuitk. ontv.;0.5;14.1
909;Barendrecht;Pensioenontvanger;5.6;17.4
910;Barneveld;Totaal sociaal-economische categorie;32.1;19.0
911;Barneveld;Totaal actief;22.0;21.0
912;Barneveld;Werknemer;17.8;20.1
913;Barneveld;Zelfstandige;3.8;26.6
914;Barneveld;Totaal niet-actief;10.1;14.6
915;Barneveld;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.9
916;Barneveld;Pensioenontvanger;6.8;16.7
917;Bedum;Totaal sociaal-economische categorie;7.2;17.6
918;Bedum;Totaal actief;4.6;19.9
919;Bedum;Werknemer;3.9;19.5
920;Bedum;Zelfstandige;0.6;24.0
921;Bedum;Totaal niet-actief;2.7;13.7
922;Bedum;Werkloosheids- en bijstandsuitk. ontv.;;
923;Bedum;Pensioenontvanger;1.7;15.2
924;Beek (L.);Totaal sociaal-economische categorie;11.8;18.5
925;Beek (L.);Totaal actief;7.0;21.0
926;Beek (L.);Werknemer;6.1;21.2
927;Beek (L.);Zelfstandige;0.8;20.5
928;Beek (L.);Totaal niet-actief;4.8;14.9
929;Beek (L.);Werkloosheids- en bijstandsuitk. ontv.;0.4;13.2
930;Beek (L.);Pensioenontvanger;3.2;16.5
931;Beemster;Totaal sociaal-economische categorie;6.0;20.5
932;Beemster;Totaal actief;3.8;23.4
933;Beemster;Werknemer;3.1;22.2
934;Beemster;Zelfstandige;0.7;28.8
935;Beemster;Totaal niet-actief;2.2;15.3
936;Beemster;Werkloosheids- en bijstandsuitk. ontv.;;
937;Beemster;Pensioenontvanger;1.5;16.8
938;Beesel;Totaal sociaal-economische categorie;9.5;17.6
939;Beesel;Totaal actief;6.1;19.2
940;Beesel;Werknemer;5.4;19.2
941;Beesel;Zelfstandige;0.6;22.1
942;Beesel;Totaal niet-actief;3.3;14.9
943;Beesel;Werkloosheids- en bijstandsuitk. ontv.;0.3;28.8
944;Beesel;Pensioenontvanger;2.2;14.9
945;Bellingwedde;Totaal sociaal-economische categorie;6.6;16.2
946;Bellingwedde;Totaal actief;3.7;18.2
947;Bellingwedde;Werknemer;3.0;18.5
948;Bellingwedde;Zelfstandige;0.7;18.3
949;Bellingwedde;Totaal niet-actief;2.9;13.6
950;Bellingwedde;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.6
951;Bellingwedde;Pensioenontvanger;2.0;14.3
952;Bennebroek;Totaal sociaal-economische categorie;3.7;23.4
953;Bennebroek;Totaal actief;2.0;26.6
954;Bennebroek;Werknemer;1.7;26.0
955;Bennebroek;Zelfstandige;0.3;30.5
956;Bennebroek;Totaal niet-actief;1.7;19.7
957;Bennebroek;Werkloosheids- en bijstandsuitk. ontv.;;
958;Bennebroek;Pensioenontvanger;1.4;21.1
959;Bergambacht;Totaal sociaal-economische categorie;6.3;20.0
960;Bergambacht;Totaal actief;4.2;22.7
961;Bergambacht;Werknemer;3.5;21.8
962;Bergambacht;Zelfstandige;0.6;29.2
963;Bergambacht;Totaal niet-actief;2.1;14.6
964;Bergambacht;Werkloosheids- en bijstandsuitk. ontv.;;
965;Bergambacht;Pensioenontvanger;1.6;15.8
966;Bergeijk;Totaal sociaal-economische categorie;12.6;18.8
967;Bergeijk;Totaal actief;8.3;20.8
968;Bergeijk;Werknemer;6.9;20.5
969;Bergeijk;Zelfstandige;1.3;23.9
970;Bergeijk;Totaal niet-actief;4.2;14.9
971;Bergeijk;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.0
972;Bergeijk;Pensioenontvanger;3.0;16.4
973;Bergen (L.);Totaal sociaal-economische categorie;9.5;16.2
974;Bergen (L.);Totaal actief;6.1;18.0
975;Bergen (L.);Werknemer;5.2;18.1
976;Bergen (L.);Zelfstandige;0.8;18.4
977;Bergen (L.);Totaal niet-actief;3.4;13.2
978;Bergen (L.);Werkloosheids- en bijstandsuitk. ontv.;0.2;13.2
979;Bergen (L.);Pensioenontvanger;2.3;14.2
980;Bergen (NH.);Totaal sociaal-economische categorie;22.3;21.3
981;Bergen (NH.);Totaal actief;12.7;24.6
982;Bergen (NH.);Werknemer;10.2;24.5
983;Bergen (NH.);Zelfstandige;2.3;26.5
984;Bergen (NH.);Totaal niet-actief;9.6;17.1
985;Bergen (NH.);Werkloosheids- en bijstandsuitk. ontv.;0.5;13.6
986;Bergen (NH.);Pensioenontvanger;7.1;18.7
987;Bergen op Zoom;Totaal sociaal-economische categorie;45.7;17.8
988;Bergen op Zoom;Totaal actief;28.2;20.1
989;Bergen op Zoom;Werknemer;25.2;20.0
990;Bergen op Zoom;Zelfstandige;2.7;22.4
991;Bergen op Zoom;Totaal niet-actief;17.5;14.1
992;Bergen op Zoom;Werkloosheids- en bijstandsuitk. ontv.;1.7;11.9
993;Bergen op Zoom;Pensioenontvanger;11.4;15.8
994;Berkelland;Totaal sociaal-economische categorie;32.1;17.2
995;Berkelland;Totaal actief;20.4;19.0
996;Berkelland;Werknemer;16.7;18.7
997;Berkelland;Zelfstandige;3.3;21.5
998;Berkelland;Totaal niet-actief;11.6;14.0
999;Berkelland;Werkloosheids- en bijstandsuitk. ontv.;0.8;13.1
1000;Berkelland;Pensioenontvanger;8.1;15.3
1001;Bernheze;Totaal sociaal-economische categorie;20.5;18.8
1002;Bernheze;Totaal actief;13.6;21.3
1003;Bernheze;Werknemer;11.4;20.8
1004;Bernheze;Zelfstandige;2.0;25.3
1005;Bernheze;Totaal niet-actief;6.9;14.0
1006;Bernheze;Werkloosheids- en bijstandsuitk. ontv.;0.5;13.4
1007;Bernheze;Pensioenontvanger;4.5;15.6
1008;Bernisse;Totaal sociaal-economische categorie;8.8;19.9
1009;Bernisse;Totaal actief;5.9;22.3
1010;Bernisse;Werknemer;5.1;21.8
1011;Bernisse;Zelfstandige;0.8;26.2
1012;Bernisse;Totaal niet-actief;2.9;15.2
1013;Bernisse;Werkloosheids- en bijstandsuitk. ontv.;;
1014;Bernisse;Pensioenontvanger;2.2;16.6
1015;Best;Totaal sociaal-economische categorie;19.9;19.5
1016;Best;Totaal actief;13.4;21.9
1017;Best;Werknemer;11.9;21.8
1018;Best;Zelfstandige;1.3;24.6
1019;Best;Totaal niet-actief;6.5;14.6
1020;Best;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.6
1021;Best;Pensioenontvanger;4.2;16.7
1022;Beuningen;Totaal sociaal-economische categorie;17.4;18.7
1023;Beuningen;Totaal actief;11.9;20.9
1024;Beuningen;Werknemer;10.5;20.7
1025;Beuningen;Zelfstandige;1.3;24.2
1026;Beuningen;Totaal niet-actief;5.5;13.9
1027;Beuningen;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.1
1028;Beuningen;Pensioenontvanger;3.5;15.8
1029;Beverwijk;Totaal sociaal-economische categorie;26.6;18.1
1030;Beverwijk;Totaal actief;16.4;20.5
1031;Beverwijk;Werknemer;14.8;20.2
1032;Beverwijk;Zelfstandige;1.5;25.0
1033;Beverwijk;Totaal niet-actief;10.2;14.4
1034;Beverwijk;Werkloosheids- en bijstandsuitk. ontv.;0.9;11.5
1035;Beverwijk;Pensioenontvanger;6.7;16.1
1036;Binnenmaas;Totaal sociaal-economische categorie;20.1;20.5
1037;Binnenmaas;Totaal actief;13.7;22.7
1038;Binnenmaas;Werknemer;11.8;22.2
1039;Binnenmaas;Zelfstandige;1.7;27.3
1040;Binnenmaas;Totaal niet-actief;6.5;15.9
1041;Binnenmaas;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.6
1042;Binnenmaas;Pensioenontvanger;4.9;17.5
1043;Bladel;Totaal sociaal-economische categorie;13.4;18.2
1044;Bladel;Totaal actief;9.0;19.8
1045;Bladel;Werknemer;7.6;19.4
1046;Bladel;Zelfstandige;1.3;24.0
1047;Bladel;Totaal niet-actief;4.4;14.8
1048;Bladel;Werkloosheids- en bijstandsuitk. ontv.;;
1049;Bladel;Pensioenontvanger;3.0;16.5
1050;Blaricum;Totaal sociaal-economische categorie;6.2;31.0
1051;Blaricum;Totaal actief;3.8;36.2
1052;Blaricum;Werknemer;3.1;36.8
1053;Blaricum;Zelfstandige;0.7;36.1
1054;Blaricum;Totaal niet-actief;2.4;22.8
1055;Blaricum;Werkloosheids- en bijstandsuitk. ontv.;0.2;15.9
1056;Blaricum;Pensioenontvanger;1.8;26.5
1057;Bloemendaal;Totaal sociaal-economische categorie;11.3;32.9
1058;Bloemendaal;Totaal actief;6.5;38.8
1059;Bloemendaal;Werknemer;5.3;38.7
1060;Bloemendaal;Zelfstandige;1.1;41.8
1061;Bloemendaal;Totaal niet-actief;4.8;24.9
1062;Bloemendaal;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.4
1063;Bloemendaal;Pensioenontvanger;3.8;27.9
1064;Boarnsterhim;Totaal sociaal-economische categorie;13.1;18.6
1065;Boarnsterhim;Totaal actief;8.8;20.7
1066;Boarnsterhim;Werknemer;7.1;19.8
1067;Boarnsterhim;Zelfstandige;1.6;26.1
1068;Boarnsterhim;Totaal niet-actief;4.3;14.1
1069;Boarnsterhim;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.8
1070;Boarnsterhim;Pensioenontvanger;3.0;15.5
1071;Bodegraven;Totaal sociaal-economische categorie;13.1;19.7
1072;Bodegraven;Totaal actief;9.0;21.8
1073;Bodegraven;Werknemer;7.7;21.6
1074;Bodegraven;Zelfstandige;1.1;25.0
1075;Bodegraven;Totaal niet-actief;4.1;15.1
1076;Bodegraven;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.8
1077;Bodegraven;Pensioenontvanger;2.7;17.4
1078;Boekel;Totaal sociaal-economische categorie;6.5;17.3
1079;Boekel;Totaal actief;4.3;19.7
1080;Boekel;Werknemer;3.5;19.3
1081;Boekel;Zelfstandige;0.8;22.3
1082;Boekel;Totaal niet-actief;2.1;12.6
1083;Boekel;Werkloosheids- en bijstandsuitk. ontv.;;
1084;Boekel;Pensioenontvanger;1.3;14.0
1085;Bolsward;Totaal sociaal-economische categorie;6.7;17.4
1086;Bolsward;Totaal actief;4.0;19.8
1087;Bolsward;Werknemer;3.5;19.5
1088;Bolsward;Zelfstandige;0.5;23.0
1089;Bolsward;Totaal niet-actief;2.7;13.6
1090;Bolsward;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
1091;Bolsward;Pensioenontvanger;1.8;14.9
1092;Borger-Odoorn;Totaal sociaal-economische categorie;18.3;17.1
1093;Borger-Odoorn;Totaal actief;11.1;19.0
1094;Borger-Odoorn;Werknemer;9.3;19.0
1095;Borger-Odoorn;Zelfstandige;1.7;20.2
1096;Borger-Odoorn;Totaal niet-actief;7.1;14.2
1097;Borger-Odoorn;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.8
1098;Borger-Odoorn;Pensioenontvanger;4.9;15.4
1099;Borne;Totaal sociaal-economische categorie;14.0;18.8
1100;Borne;Totaal actief;8.9;21.4
1101;Borne;Werknemer;7.7;21.1
1102;Borne;Zelfstandige;1.0;25.6
1103;Borne;Totaal niet-actief;5.1;14.5
1104;Borne;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.6
1105;Borne;Pensioenontvanger;3.5;16.3
1106;Borsele;Totaal sociaal-economische categorie;15.1;18.4
1107;Borsele;Totaal actief;10.1;20.3
1108;Borsele;Werknemer;8.3;19.9
1109;Borsele;Zelfstandige;1.6;23.4
1110;Borsele;Totaal niet-actief;5.0;14.3
1111;Borsele;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.4
1112;Borsele;Pensioenontvanger;3.6;15.7
1113;Boskoop;Totaal sociaal-economische categorie;10.1;19.7
1114;Boskoop;Totaal actief;7.0;21.9
1115;Boskoop;Werknemer;5.7;21.3
1116;Boskoop;Zelfstandige;1.3;25.7
1117;Boskoop;Totaal niet-actief;3.1;14.6
1118;Boskoop;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
1119;Boskoop;Pensioenontvanger;2.1;16.5
1120;Boxmeer;Totaal sociaal-economische categorie;20.3;18.6
1121;Boxmeer;Totaal actief;13.2;21.0
1122;Boxmeer;Werknemer;11.3;20.6
1123;Boxmeer;Zelfstandige;1.7;24.8
1124;Boxmeer;Totaal niet-actief;7.1;14.1
1125;Boxmeer;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.9
1126;Boxmeer;Pensioenontvanger;4.7;15.6
1127;Boxtel;Totaal sociaal-economische categorie;21.3;18.3
1128;Boxtel;Totaal actief;13.5;20.6
1129;Boxtel;Werknemer;11.8;20.2
1130;Boxtel;Zelfstandige;1.6;25.1
1131;Boxtel;Totaal niet-actief;7.8;14.5
1132;Boxtel;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.9
1133;Boxtel;Pensioenontvanger;4.8;16.7
1134;Breda;Totaal sociaal-economische categorie;121.1;18.9
1135;Breda;Totaal actief;73.8;21.7
1136;Breda;Werknemer;65.6;21.6
1137;Breda;Zelfstandige;7.4;25.1
1138;Breda;Totaal niet-actief;47.3;14.6
1139;Breda;Werkloosheids- en bijstandsuitk. ontv.;5.9;11.9
1140;Breda;Pensioenontvanger;28.6;17.1
1141;Breukelen;Totaal sociaal-economische categorie;9.8;21.5
1142;Breukelen;Totaal actief;6.4;24.7
1143;Breukelen;Werknemer;5.3;24.5
1144;Breukelen;Zelfstandige;1.0;26.7
1145;Breukelen;Totaal niet-actief;3.4;15.5
1146;Breukelen;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.7
1147;Breukelen;Pensioenontvanger;2.4;17.4
1148;Brielle;Totaal sociaal-economische categorie;11.1;20.6
1149;Brielle;Totaal actief;7.5;22.8
1150;Brielle;Werknemer;6.6;22.6
1151;Brielle;Zelfstandige;0.9;25.5
1152;Brielle;Totaal niet-actief;3.6;16.1
1153;Brielle;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.3
1154;Brielle;Pensioenontvanger;2.7;18.2
1155;Bronckhorst;Totaal sociaal-economische categorie;26.4;18.7
1156;Bronckhorst;Totaal actief;16.7;20.7
1157;Bronckhorst;Werknemer;13.3;20.5
1158;Bronckhorst;Zelfstandige;3.1;22.8
1159;Bronckhorst;Totaal niet-actief;9.7;15.4
1160;Bronckhorst;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.8
1161;Bronckhorst;Pensioenontvanger;7.4;16.7
1162;Brummen;Totaal sociaal-economische categorie;14.9;18.6
1163;Brummen;Totaal actief;9.2;20.6
1164;Brummen;Werknemer;7.9;20.5
1165;Brummen;Zelfstandige;1.1;23.8
1166;Brummen;Totaal niet-actief;5.8;15.5
1167;Brummen;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.4
1168;Brummen;Pensioenontvanger;4.1;17.2
1169;Brunssum;Totaal sociaal-economische categorie;21.6;16.1
1170;Brunssum;Totaal actief;11.7;18.2
1171;Brunssum;Werknemer;10.5;18.2
1172;Brunssum;Zelfstandige;0.9;20.5
1173;Brunssum;Totaal niet-actief;9.9;13.6
1174;Brunssum;Werkloosheids- en bijstandsuitk. ontv.;1.4;11.5
1175;Brunssum;Pensioenontvanger;6.1;15.2
1176;Bunnik;Totaal sociaal-economische categorie;9.9;22.4
1177;Bunnik;Totaal actief;6.3;24.8
1178;Bunnik;Werknemer;5.3;24.4
1179;Bunnik;Zelfstandige;0.9;28.5
1180;Bunnik;Totaal niet-actief;3.6;18.1
1181;Bunnik;Werkloosheids- en bijstandsuitk. ontv.;;
1182;Bunnik;Pensioenontvanger;2.7;20.5
1183;Bunschoten;Totaal sociaal-economische categorie;13.0;18.3
1184;Bunschoten;Totaal actief;9.3;20.2
1185;Bunschoten;Werknemer;7.7;19.2
1186;Bunschoten;Zelfstandige;1.4;26.1
1187;Bunschoten;Totaal niet-actief;3.8;13.6
1188;Bunschoten;Werkloosheids- en bijstandsuitk. ontv.;;
1189;Bunschoten;Pensioenontvanger;2.4;15.3
1190;Buren;Totaal sociaal-economische categorie;17.2;19.8
1191;Buren;Totaal actief;12.2;21.9
1192;Buren;Werknemer;9.9;21.8
1193;Buren;Zelfstandige;2.1;23.8
1194;Buren;Totaal niet-actief;5.0;14.7
1195;Buren;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.6
1196;Buren;Pensioenontvanger;3.5;16.2
1197;Bussum;Totaal sociaal-economische categorie;21.8;24.5
1198;Bussum;Totaal actief;13.2;28.8
1199;Bussum;Werknemer;11.1;29.1
1200;Bussum;Zelfstandige;1.9;27.3
1201;Bussum;Totaal niet-actief;8.6;17.9
1202;Bussum;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.9
1203;Bussum;Pensioenontvanger;6.4;19.7
1204;Capelle aan den IJssel;Totaal sociaal-economische categorie;45.8;19.5
1205;Capelle aan den IJssel;Totaal actief;29.3;22.3
1206;Capelle aan den IJssel;Werknemer;26.4;22.2
1207;Capelle aan den IJssel;Zelfstandige;2.6;25.7
1208;Capelle aan den IJssel;Totaal niet-actief;16.5;14.6
1209;Capelle aan den IJssel;Werkloosheids- en bijstandsuitk. ontv.;2.4;12.9
1210;Capelle aan den IJssel;Pensioenontvanger;10.2;16.6
1211;Castricum;Totaal sociaal-economische categorie;24.4;21.0
1212;Castricum;Totaal actief;15.1;23.4
1213;Castricum;Werknemer;12.9;23.0
1214;Castricum;Zelfstandige;1.9;27.4
1215;Castricum;Totaal niet-actief;9.3;17.3
1216;Castricum;Werkloosheids- en bijstandsuitk. ontv.;0.4;15.2
1217;Castricum;Pensioenontvanger;6.8;19.6
1218;Coevorden;Totaal sociaal-economische categorie;25.3;17.2
1219;Coevorden;Totaal actief;15.1;19.3
1220;Coevorden;Werknemer;12.7;19.2
1221;Coevorden;Zelfstandige;2.1;21.7
1222;Coevorden;Totaal niet-actief;10.2;14.0
1223;Coevorden;Werkloosheids- en bijstandsuitk. ontv.;1.1;11.6
1224;Coevorden;Pensioenontvanger;6.9;15.5
1225;Cranendonck;Totaal sociaal-economische categorie;14.3;18.4
1226;Cranendonck;Totaal actief;9.1;20.6
1227;Cranendonck;Werknemer;7.7;20.3
1228;Cranendonck;Zelfstandige;1.2;24.3
1229;Cranendonck;Totaal niet-actief;5.2;14.7
1230;Cranendonck;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.5
1231;Cranendonck;Pensioenontvanger;3.6;16.2
1232;Cromstrijen;Totaal sociaal-economische categorie;9.1;20.1
1233;Cromstrijen;Totaal actief;6.2;22.4
1234;Cromstrijen;Werknemer;5.4;22.2
1235;Cromstrijen;Zelfstandige;0.7;25.0
1236;Cromstrijen;Totaal niet-actief;2.9;15.1
1237;Cromstrijen;Werkloosheids- en bijstandsuitk. ontv.;;
1238;Cromstrijen;Pensioenontvanger;2.2;16.3
1239;Cuijk;Totaal sociaal-economische categorie;17.0;17.4
1240;Cuijk;Totaal actief;10.9;19.5
1241;Cuijk;Werknemer;9.7;19.3
1242;Cuijk;Zelfstandige;1.0;22.6
1243;Cuijk;Totaal niet-actief;6.1;13.7
1244;Cuijk;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.0
1245;Cuijk;Pensioenontvanger;3.6;15.5
1246;Culemborg;Totaal sociaal-economische categorie;18.0;19.7
1247;Culemborg;Totaal actief;12.6;21.9
1248;Culemborg;Werknemer;11.2;21.7
1249;Culemborg;Zelfstandige;1.2;25.4
1250;Culemborg;Totaal niet-actief;5.4;14.5
1251;Culemborg;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.3
1252;Culemborg;Pensioenontvanger;3.7;16.0
1253;Dalfsen;Totaal sociaal-economische categorie;18.1;18.4
1254;Dalfsen;Totaal actief;12.3;20.3
1255;Dalfsen;Werknemer;10.1;19.7
1256;Dalfsen;Zelfstandige;2.1;24.2
1257;Dalfsen;Totaal niet-actief;5.8;14.4
1258;Dalfsen;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.4
1259;Dalfsen;Pensioenontvanger;4.2;15.8
1260;Dantumadeel;Totaal sociaal-economische categorie;12.9;16.4
1261;Dantumadeel;Totaal actief;7.8;18.5
1262;Dantumadeel;Werknemer;6.4;18.3
1263;Dantumadeel;Zelfstandige;1.1;22.4
1264;Dantumadeel;Totaal niet-actief;5.1;13.1
1265;Dantumadeel;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.9
1266;Dantumadeel;Pensioenontvanger;3.3;14.4
1267;De Bilt;Totaal sociaal-economische categorie;29.6;23.4
1268;De Bilt;Totaal actief;17.4;26.6
1269;De Bilt;Werknemer;14.8;26.1
1270;De Bilt;Zelfstandige;2.4;30.9
1271;De Bilt;Totaal niet-actief;12.2;18.8
1272;De Bilt;Werkloosheids- en bijstandsuitk. ontv.;0.7;11.1
1273;De Bilt;Pensioenontvanger;9.2;21.2
1274;De Marne;Totaal sociaal-economische categorie;7.4;17.0
1275;De Marne;Totaal actief;4.5;19.3
1276;De Marne;Werknemer;3.4;18.8
1277;De Marne;Zelfstandige;0.9;22.8
1278;De Marne;Totaal niet-actief;2.9;13.5
1279;De Marne;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
1280;De Marne;Pensioenontvanger;2.0;14.2
1281;De Ronde Venen;Totaal sociaal-economische categorie;23.7;21.5
1282;De Ronde Venen;Totaal actief;16.2;24.1
1283;De Ronde Venen;Werknemer;13.9;23.8
1284;De Ronde Venen;Zelfstandige;2.2;27.2
1285;De Ronde Venen;Totaal niet-actief;7.5;15.9
1286;De Ronde Venen;Werkloosheids- en bijstandsuitk. ontv.;0.5;13.3
1287;De Ronde Venen;Pensioenontvanger;5.1;18.1
1288;De Wolden;Totaal sociaal-economische categorie;16.4;18.0
1289;De Wolden;Totaal actief;10.5;20.1
1290;De Wolden;Werknemer;8.2;19.4
1291;De Wolden;Zelfstandige;2.1;23.9
1292;De Wolden;Totaal niet-actief;6.0;14.3
1293;De Wolden;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.4
1294;De Wolden;Pensioenontvanger;4.4;15.5
1295;Delft;Totaal sociaal-economische categorie;66.1;18.1
1296;Delft;Totaal actief;38.7;21.3
1297;Delft;Werknemer;35.2;21.2
1298;Delft;Zelfstandige;3.2;23.9
1299;Delft;Totaal niet-actief;27.4;13.7
1300;Delft;Werkloosheids- en bijstandsuitk. ontv.;3.7;12.4
1301;Delft;Pensioenontvanger;14.1;16.9
1302;Delfzijl;Totaal sociaal-economische categorie;19.1;17.0
1303;Delfzijl;Totaal actief;10.7;19.5
1304;Delfzijl;Werknemer;9.3;19.5
1305;Delfzijl;Zelfstandige;1.2;23.0
1306;Delfzijl;Totaal niet-actief;8.4;13.8
1307;Delfzijl;Werkloosheids- en bijstandsuitk. ontv.;1.0;12.8
1308;Delfzijl;Pensioenontvanger;5.7;14.9
1309;Den Helder;Totaal sociaal-economische categorie;41.2;17.3
1310;Den Helder;Totaal actief;24.0;19.1
1311;Den Helder;Werknemer;22.0;19.0
1312;Den Helder;Zelfstandige;1.8;22.2
1313;Den Helder;Totaal niet-actief;17.2;14.8
1314;Den Helder;Werkloosheids- en bijstandsuitk. ontv.;2.0;12.5
1315;Den Helder;Pensioenontvanger;10.7;16.9
1316;Deurne;Totaal sociaal-economische categorie;22.4;17.8
1317;Deurne;Totaal actief;14.3;20.2
1318;Deurne;Werknemer;12.1;19.6
1319;Deurne;Zelfstandige;2.0;25.4
1320;Deurne;Totaal niet-actief;8.1;13.6
1321;Deurne;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.1
1322;Deurne;Pensioenontvanger;5.2;15.2
1323;Deventer;Totaal sociaal-economische categorie;67.2;17.7
1324;Deventer;Totaal actief;41.0;19.8
1325;Deventer;Werknemer;36.9;19.6
1326;Deventer;Zelfstandige;3.6;23.9
1327;Deventer;Totaal niet-actief;26.1;14.2
1328;Deventer;Werkloosheids- en bijstandsuitk. ontv.;3.3;12.6
1329;Deventer;Pensioenontvanger;15.0;16.5
1330;Diemen;Totaal sociaal-economische categorie;16.6;19.9
1331;Diemen;Totaal actief;10.6;23.0
1332;Diemen;Werknemer;9.3;23.0
1333;Diemen;Zelfstandige;1.3;23.2
1334;Diemen;Totaal niet-actief;6.0;14.4
1335;Diemen;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.7
1336;Diemen;Pensioenontvanger;3.5;16.7
1337;Dinkelland;Totaal sociaal-economische categorie;17.8;17.7
1338;Dinkelland;Totaal actief;11.7;19.9
1339;Dinkelland;Werknemer;9.6;19.6
1340;Dinkelland;Zelfstandige;1.9;22.9
1341;Dinkelland;Totaal niet-actief;6.1;13.6
1342;Dinkelland;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.0
1343;Dinkelland;Pensioenontvanger;4.4;14.7
1344;Dirksland;Totaal sociaal-economische categorie;5.5;19.2
1345;Dirksland;Totaal actief;3.7;21.6
1346;Dirksland;Werknemer;3.0;20.5
1347;Dirksland;Zelfstandige;0.6;29.6
1348;Dirksland;Totaal niet-actief;1.9;14.2
1349;Dirksland;Werkloosheids- en bijstandsuitk. ontv.;;
1350;Dirksland;Pensioenontvanger;1.4;15.5
1351;Doesburg;Totaal sociaal-economische categorie;8.1;17.7
1352;Doesburg;Totaal actief;5.0;19.8
1353;Doesburg;Werknemer;4.4;19.9
1354;Doesburg;Zelfstandige;0.5;21.5
1355;Doesburg;Totaal niet-actief;3.1;14.3
1356;Doesburg;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.0
1357;Doesburg;Pensioenontvanger;1.9;16.0
1358;Doetinchem;Totaal sociaal-economische categorie;39.8;17.7
1359;Doetinchem;Totaal actief;24.7;19.9
1360;Doetinchem;Werknemer;21.8;19.5
