ID;Geslacht;Persoonskenmerken;UitstromersMboMetEnZonderDiploma;Arbeidskenmerken;Studierichting;Peilmoment;Perioden;UitstromersMbo_1
2829;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2008/'09;3200.0
2830;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2009/'10;3830.0
2831;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2010/'11;3690.0
2832;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2011/'12;
2833;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2012/'13;
2834;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2013/'14;
2835;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2014/'15;
2836;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2015/'16;
2837;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2016/'17;
2838;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2017/'18;
2839;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2018/'19;
2840;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2019/'20;
2841;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2020/'21;
2842;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2007/'08;50.0
2843;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2008/'09;40.0
2844;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2009/'10;30.0
2845;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2010/'11;40.0
2846;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2011/'12;20.0
2847;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2012/'13;40.0
2848;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2013/'14;80.0
2849;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2014/'15;80.0
2850;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2015/'16;90.0
2851;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2016/'17;60.0
2852;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2017/'18;60.0
2853;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2018/'19;80.0
2854;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2019/'20;80.0
2855;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2020/'21;50.0
2856;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2007/'08;40.0
2857;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2008/'09;20.0
2858;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2009/'10;10.0
2859;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2010/'11;20.0
2860;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2011/'12;20.0
2861;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2012/'13;30.0
2862;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2013/'14;40.0
2863;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2014/'15;50.0
2864;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2015/'16;40.0
2865;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2016/'17;30.0
2866;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2017/'18;40.0
2867;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2018/'19;50.0
2868;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2019/'20;30.0
2869;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2020/'21;
2870;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2007/'08;40.0
2871;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2008/'09;20.0
2872;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2009/'10;20.0
2873;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2010/'11;20.0
2874;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2011/'12;10.0
2875;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2012/'13;20.0
2876;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2013/'14;30.0
2877;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2014/'15;30.0
2878;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2015/'16;30.0
2879;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2016/'17;30.0
2880;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2017/'18;40.0
2881;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2018/'19;30.0
2882;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2019/'20;
2883;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2020/'21;
2884;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2007/'08;30.0
2885;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2008/'09;30.0
2886;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2009/'10;20.0
2887;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2010/'11;20.0
2888;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2011/'12;20.0
2889;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2012/'13;20.0
2890;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2013/'14;30.0
2891;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2014/'15;40.0
2892;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2015/'16;30.0
2893;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2016/'17;30.0
2894;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2017/'18;30.0
2895;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2018/'19;
2896;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2019/'20;
2897;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2020/'21;
2898;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2007/'08;30.0
2899;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2008/'09;20.0
2900;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2009/'10;10.0
2901;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2010/'11;20.0
2902;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2011/'12;20.0
2903;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2012/'13;20.0
2904;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2013/'14;20.0
2905;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2014/'15;30.0
2906;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2015/'16;30.0
2907;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2016/'17;20.0
2908;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2017/'18;
2909;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2018/'19;
2910;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2019/'20;
2911;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2020/'21;
2912;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2007/'08;30.0
2913;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2008/'09;20.0
2914;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2009/'10;10.0
2915;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2010/'11;20.0
2916;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2011/'12;10.0
2917;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2012/'13;10.0
2918;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2013/'14;20.0
2919;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2014/'15;40.0
2920;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2015/'16;30.0
2921;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2016/'17;
2922;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2017/'18;
2923;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2018/'19;
2924;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2019/'20;
2925;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2020/'21;
2926;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2007/'08;30.0
2927;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2008/'09;20.0
2928;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2009/'10;10.0
2929;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2010/'11;20.0
2930;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2011/'12;
2931;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2012/'13;
2932;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2013/'14;
2933;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2014/'15;
2934;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2015/'16;
2935;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2016/'17;
2936;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2017/'18;
2937;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2018/'19;
2938;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2019/'20;
2939;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2020/'21;
2940;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2007/'08;1080.0
2941;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2008/'09;1180.0
2942;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2009/'10;1270.0
2943;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2010/'11;1330.0
2944;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2011/'12;1400.0
2945;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2012/'13;1510.0
2946;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2013/'14;1460.0
2947;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2014/'15;1340.0
2948;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2015/'16;1230.0
2949;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2016/'17;1070.0
2950;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2017/'18;920.0
2951;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2018/'19;890.0
2952;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2019/'20;870.0
2953;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2020/'21;830.0
2954;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2007/'08;800.0
2955;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2008/'09;800.0
2956;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2009/'10;820.0
2957;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2010/'11;960.0
2958;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2011/'12;990.0
2959;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2012/'13;1030.0
2960;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2013/'14;920.0
2961;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2014/'15;860.0
2962;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2015/'16;770.0
2963;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2016/'17;660.0
2964;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2017/'18;620.0
2965;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2018/'19;690.0
2966;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2019/'20;490.0
2967;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2020/'21;
2968;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2007/'08;660.0
2969;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2008/'09;630.0
2970;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2009/'10;760.0
2971;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2010/'11;860.0
2972;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2011/'12;850.0
2973;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2012/'13;840.0
2974;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2013/'14;720.0
2975;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2014/'15;660.0
2976;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2015/'16;590.0
2977;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2016/'17;580.0
2978;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2017/'18;590.0
2979;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2018/'19;540.0
2980;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2019/'20;
2981;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2020/'21;
2982;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2007/'08;580.0
2983;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2008/'09;580.0
2984;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2009/'10;720.0
2985;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2010/'11;740.0
2986;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2011/'12;760.0
2987;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2012/'13;710.0
2988;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2013/'14;600.0
2989;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2014/'15;560.0
2990;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2015/'16;540.0
2991;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2016/'17;610.0
2992;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2017/'18;500.0
2993;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2018/'19;
2994;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2019/'20;
2995;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2020/'21;
2996;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2007/'08;570.0
2997;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2008/'09;610.0
2998;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2009/'10;670.0
2999;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2010/'11;670.0
3000;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2011/'12;650.0
3001;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2012/'13;610.0
3002;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2013/'14;530.0
3003;Totaal;Totaal;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2014/'15;540.0
