ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
1055;Totaal mannen en vrouwen;21 jaar;2048;0.00014;99787;13;66.19
1056;Totaal mannen en vrouwen;21 jaar;2049;0.00013;99794;13;66.33
1057;Totaal mannen en vrouwen;21 jaar;2050;0.00013;99801;13;66.46
1058;Totaal mannen en vrouwen;21 jaar;2051;0.00013;99808;13;66.59
1059;Totaal mannen en vrouwen;21 jaar;2052;0.00012;99815;12;66.72
1060;Totaal mannen en vrouwen;21 jaar;2053;0.00012;99821;12;66.85
1061;Totaal mannen en vrouwen;21 jaar;2054;0.00012;99827;12;66.97
1062;Totaal mannen en vrouwen;21 jaar;2055;0.00011;99833;11;67.1
1063;Totaal mannen en vrouwen;21 jaar;2056;0.00011;99838;11;67.22
1064;Totaal mannen en vrouwen;21 jaar;2057;0.00011;99844;11;67.35
1065;Totaal mannen en vrouwen;21 jaar;2058;0.00011;99849;11;67.47
1066;Totaal mannen en vrouwen;21 jaar;2059;0.0001;99854;10;67.59
1067;Totaal mannen en vrouwen;21 jaar;2060;0.0001;99859;10;67.71
1068;Totaal mannen en vrouwen;21 jaar;2061;0.0001;99864;10;67.83
1069;Totaal mannen en vrouwen;21 jaar;2062;0.0001;99869;10;67.95
1070;Totaal mannen en vrouwen;21 jaar;2063;9e-05;99873;9;68.07
1071;Totaal mannen en vrouwen;21 jaar;2064;9e-05;99877;9;68.18
1072;Totaal mannen en vrouwen;21 jaar;2065;9e-05;99881;9;68.3
1073;Totaal mannen en vrouwen;21 jaar;2066;9e-05;99885;9;68.41
1074;Totaal mannen en vrouwen;21 jaar;2067;9e-05;99889;9;68.52
1075;Totaal mannen en vrouwen;21 jaar;2068;8e-05;99893;8;68.64
1076;Totaal mannen en vrouwen;21 jaar;2069;8e-05;99897;8;68.75
1077;Totaal mannen en vrouwen;21 jaar;2070;8e-05;99900;8;68.85
1078;Totaal mannen en vrouwen;22 jaar;2022;0.00028;99404;28;60.67
1079;Totaal mannen en vrouwen;22 jaar;2023;0.00027;99448;26;61.2
1080;Totaal mannen en vrouwen;22 jaar;2024;0.00025;99477;25;61.53
1081;Totaal mannen en vrouwen;22 jaar;2025;0.00024;99500;24;61.77
1082;Totaal mannen en vrouwen;22 jaar;2026;0.00024;99519;24;61.97
1083;Totaal mannen en vrouwen;22 jaar;2027;0.00023;99536;23;62.14
1084;Totaal mannen en vrouwen;22 jaar;2028;0.00023;99553;23;62.31
1085;Totaal mannen en vrouwen;22 jaar;2029;0.00022;99568;22;62.46
1086;Totaal mannen en vrouwen;22 jaar;2030;0.00022;99583;22;62.61
1087;Totaal mannen en vrouwen;22 jaar;2031;0.00021;99597;21;62.76
1088;Totaal mannen en vrouwen;22 jaar;2032;0.00021;99610;21;62.91
1089;Totaal mannen en vrouwen;22 jaar;2033;0.0002;99623;20;63.06
1090;Totaal mannen en vrouwen;22 jaar;2034;0.0002;99636;20;63.21
1091;Totaal mannen en vrouwen;22 jaar;2035;0.00019;99648;19;63.36
1092;Totaal mannen en vrouwen;22 jaar;2036;0.00019;99660;19;63.51
1093;Totaal mannen en vrouwen;22 jaar;2037;0.00018;99671;18;63.66
1094;Totaal mannen en vrouwen;22 jaar;2038;0.00018;99682;18;63.8
1095;Totaal mannen en vrouwen;22 jaar;2039;0.00018;99693;18;63.95
1096;Totaal mannen en vrouwen;22 jaar;2040;0.00017;99703;17;64.09
1097;Totaal mannen en vrouwen;22 jaar;2041;0.00017;99713;17;64.24
1098;Totaal mannen en vrouwen;22 jaar;2042;0.00016;99723;16;64.38
1099;Totaal mannen en vrouwen;22 jaar;2043;0.00016;99732;16;64.52
1100;Totaal mannen en vrouwen;22 jaar;2044;0.00016;99741;16;64.66
1101;Totaal mannen en vrouwen;22 jaar;2045;0.00015;99750;15;64.79
1102;Totaal mannen en vrouwen;22 jaar;2046;0.00015;99758;15;64.93
1103;Totaal mannen en vrouwen;22 jaar;2047;0.00015;99766;15;65.07
1104;Totaal mannen en vrouwen;22 jaar;2048;0.00014;99774;14;65.2
1105;Totaal mannen en vrouwen;22 jaar;2049;0.00014;99781;14;65.33
1106;Totaal mannen en vrouwen;22 jaar;2050;0.00014;99789;14;65.47
1107;Totaal mannen en vrouwen;22 jaar;2051;0.00013;99796;13;65.6
1108;Totaal mannen en vrouwen;22 jaar;2052;0.00013;99802;13;65.73
1109;Totaal mannen en vrouwen;22 jaar;2053;0.00013;99809;13;65.85
1110;Totaal mannen en vrouwen;22 jaar;2054;0.00012;99815;12;65.98
1111;Totaal mannen en vrouwen;22 jaar;2055;0.00012;99821;12;66.11
1112;Totaal mannen en vrouwen;22 jaar;2056;0.00012;99827;12;66.23
1113;Totaal mannen en vrouwen;22 jaar;2057;0.00012;99833;12;66.36
1114;Totaal mannen en vrouwen;22 jaar;2058;0.00011;99839;11;66.48
1115;Totaal mannen en vrouwen;22 jaar;2059;0.00011;99844;11;66.6
1116;Totaal mannen en vrouwen;22 jaar;2060;0.00011;99849;11;66.72
1117;Totaal mannen en vrouwen;22 jaar;2061;0.00011;99854;11;66.84
1118;Totaal mannen en vrouwen;22 jaar;2062;0.0001;99859;10;66.96
1119;Totaal mannen en vrouwen;22 jaar;2063;0.0001;99864;10;67.07
1120;Totaal mannen en vrouwen;22 jaar;2064;0.0001;99868;10;67.19
1121;Totaal mannen en vrouwen;22 jaar;2065;0.0001;99872;10;67.3
1122;Totaal mannen en vrouwen;22 jaar;2066;9e-05;99877;9;67.42
1123;Totaal mannen en vrouwen;22 jaar;2067;9e-05;99881;9;67.53
1124;Totaal mannen en vrouwen;22 jaar;2068;9e-05;99885;9;67.64
1125;Totaal mannen en vrouwen;22 jaar;2069;9e-05;99888;9;67.75
1126;Totaal mannen en vrouwen;22 jaar;2070;9e-05;99892;9;67.86
1127;Totaal mannen en vrouwen;23 jaar;2022;0.00029;99376;29;59.68
1128;Totaal mannen en vrouwen;23 jaar;2023;0.00027;99421;27;60.21
1129;Totaal mannen en vrouwen;23 jaar;2024;0.00026;99452;26;60.55
1130;Totaal mannen en vrouwen;23 jaar;2025;0.00025;99475;25;60.79
1131;Totaal mannen en vrouwen;23 jaar;2026;0.00024;99495;24;60.98
1132;Totaal mannen en vrouwen;23 jaar;2027;0.00024;99513;24;61.16
1133;Totaal mannen en vrouwen;23 jaar;2028;0.00023;99531;23;61.33
1134;Totaal mannen en vrouwen;23 jaar;2029;0.00023;99546;23;61.48
1135;Totaal mannen en vrouwen;23 jaar;2030;0.00022;99561;22;61.62
1136;Totaal mannen en vrouwen;23 jaar;2031;0.00022;99575;22;61.77
1137;Totaal mannen en vrouwen;23 jaar;2032;0.00021;99589;21;61.92
1138;Totaal mannen en vrouwen;23 jaar;2033;0.00021;99603;21;62.07
1139;Totaal mannen en vrouwen;23 jaar;2034;0.0002;99616;20;62.22
1140;Totaal mannen en vrouwen;23 jaar;2035;0.0002;99629;20;62.37
1141;Totaal mannen en vrouwen;23 jaar;2036;0.0002;99641;20;62.52
1142;Totaal mannen en vrouwen;23 jaar;2037;0.00019;99653;19;62.67
1143;Totaal mannen en vrouwen;23 jaar;2038;0.00019;99664;19;62.81
1144;Totaal mannen en vrouwen;23 jaar;2039;0.00018;99675;18;62.96
1145;Totaal mannen en vrouwen;23 jaar;2040;0.00018;99686;18;63.1
1146;Totaal mannen en vrouwen;23 jaar;2041;0.00018;99696;17;63.25
1147;Totaal mannen en vrouwen;23 jaar;2042;0.00017;99706;17;63.39
1148;Totaal mannen en vrouwen;23 jaar;2043;0.00017;99716;17;63.53
1149;Totaal mannen en vrouwen;23 jaar;2044;0.00016;99725;16;63.67
1150;Totaal mannen en vrouwen;23 jaar;2045;0.00016;99734;16;63.8
1151;Totaal mannen en vrouwen;23 jaar;2046;0.00016;99743;16;63.94
1152;Totaal mannen en vrouwen;23 jaar;2047;0.00015;99751;15;64.08
1153;Totaal mannen en vrouwen;23 jaar;2048;0.00015;99759;15;64.21
1154;Totaal mannen en vrouwen;23 jaar;2049;0.00015;99767;15;64.34
1155;Totaal mannen en vrouwen;23 jaar;2050;0.00014;99775;14;64.47
1156;Totaal mannen en vrouwen;23 jaar;2051;0.00014;99782;14;64.61
1157;Totaal mannen en vrouwen;23 jaar;2052;0.00014;99789;14;64.73
1158;Totaal mannen en vrouwen;23 jaar;2053;0.00013;99796;13;64.86
1159;Totaal mannen en vrouwen;23 jaar;2054;0.00013;99803;13;64.99
1160;Totaal mannen en vrouwen;23 jaar;2055;0.00013;99809;13;65.12
1161;Totaal mannen en vrouwen;23 jaar;2056;0.00013;99815;13;65.24
1162;Totaal mannen en vrouwen;23 jaar;2057;0.00012;99821;12;65.36
1163;Totaal mannen en vrouwen;23 jaar;2058;0.00012;99827;12;65.49
1164;Totaal mannen en vrouwen;23 jaar;2059;0.00012;99833;12;65.61
1165;Totaal mannen en vrouwen;23 jaar;2060;0.00011;99838;11;65.73
1166;Totaal mannen en vrouwen;23 jaar;2061;0.00011;99844;11;65.85
1167;Totaal mannen en vrouwen;23 jaar;2062;0.00011;99849;11;65.96
1168;Totaal mannen en vrouwen;23 jaar;2063;0.00011;99853;11;66.08
1169;Totaal mannen en vrouwen;23 jaar;2064;0.0001;99858;10;66.2
1170;Totaal mannen en vrouwen;23 jaar;2065;0.0001;99863;10;66.31
1171;Totaal mannen en vrouwen;23 jaar;2066;0.0001;99867;10;66.42
1172;Totaal mannen en vrouwen;23 jaar;2067;0.0001;99872;10;66.54
1173;Totaal mannen en vrouwen;23 jaar;2068;0.0001;99876;10;66.65
1174;Totaal mannen en vrouwen;23 jaar;2069;9e-05;99880;9;66.76
1175;Totaal mannen en vrouwen;23 jaar;2070;9e-05;99884;9;66.87
1176;Totaal mannen en vrouwen;24 jaar;2022;0.00029;99347;29;58.7
1177;Totaal mannen en vrouwen;24 jaar;2023;0.00028;99394;28;59.23
1178;Totaal mannen en vrouwen;24 jaar;2024;0.00027;99426;26;59.56
1179;Totaal mannen en vrouwen;24 jaar;2025;0.00026;99450;26;59.8
1180;Totaal mannen en vrouwen;24 jaar;2026;0.00025;99471;25;60.0
1181;Totaal mannen en vrouwen;24 jaar;2027;0.00024;99489;24;60.17
1182;Totaal mannen en vrouwen;24 jaar;2028;0.00024;99507;24;60.34
1183;Totaal mannen en vrouwen;24 jaar;2029;0.00023;99523;23;60.49
1184;Totaal mannen en vrouwen;24 jaar;2030;0.00023;99539;23;60.64
1185;Totaal mannen en vrouwen;24 jaar;2031;0.00022;99554;22;60.79
1186;Totaal mannen en vrouwen;24 jaar;2032;0.00022;99568;22;60.94
1187;Totaal mannen en vrouwen;24 jaar;2033;0.00022;99582;21;61.08
1188;Totaal mannen en vrouwen;24 jaar;2034;0.00021;99596;21;61.23
1189;Totaal mannen en vrouwen;24 jaar;2035;0.00021;99609;21;61.38
1190;Totaal mannen en vrouwen;24 jaar;2036;0.0002;99621;20;61.53
1191;Totaal mannen en vrouwen;24 jaar;2037;0.0002;99634;20;61.68
1192;Totaal mannen en vrouwen;24 jaar;2038;0.00019;99646;19;61.83
1193;Totaal mannen en vrouwen;24 jaar;2039;0.00019;99657;19;61.97
1194;Totaal mannen en vrouwen;24 jaar;2040;0.00019;99668;18;62.11
1195;Totaal mannen en vrouwen;24 jaar;2041;0.00018;99679;18;62.26
1196;Totaal mannen en vrouwen;24 jaar;2042;0.00018;99689;18;62.4
1197;Totaal mannen en vrouwen;24 jaar;2043;0.00017;99699;17;62.54
1198;Totaal mannen en vrouwen;24 jaar;2044;0.00017;99709;17;62.68
1199;Totaal mannen en vrouwen;24 jaar;2045;0.00017;99718;17;62.81
1200;Totaal mannen en vrouwen;24 jaar;2046;0.00016;99727;16;62.95
1201;Totaal mannen en vrouwen;24 jaar;2047;0.00016;99736;16;63.09
1202;Totaal mannen en vrouwen;24 jaar;2048;0.00016;99744;16;63.22
1203;Totaal mannen en vrouwen;24 jaar;2049;0.00015;99753;15;63.35
1204;Totaal mannen en vrouwen;24 jaar;2050;0.00015;99761;15;63.48
1205;Totaal mannen en vrouwen;24 jaar;2051;0.00015;99768;15;63.61
1206;Totaal mannen en vrouwen;24 jaar;2052;0.00014;99776;14;63.74
1207;Totaal mannen en vrouwen;24 jaar;2053;0.00014;99783;14;63.87
1208;Totaal mannen en vrouwen;24 jaar;2054;0.00014;99790;14;64.0
1209;Totaal mannen en vrouwen;24 jaar;2055;0.00013;99796;13;64.12
1210;Totaal mannen en vrouwen;24 jaar;2056;0.00013;99803;13;64.25
1211;Totaal mannen en vrouwen;24 jaar;2057;0.00013;99809;13;64.37
1212;Totaal mannen en vrouwen;24 jaar;2058;0.00013;99815;13;64.49
1213;Totaal mannen en vrouwen;24 jaar;2059;0.00012;99821;12;64.61
1214;Totaal mannen en vrouwen;24 jaar;2060;0.00012;99827;12;64.73
1215;Totaal mannen en vrouwen;24 jaar;2061;0.00012;99832;12;64.85
1216;Totaal mannen en vrouwen;24 jaar;2062;0.00012;99838;12;64.97
1217;Totaal mannen en vrouwen;24 jaar;2063;0.00011;99843;11;65.09
1218;Totaal mannen en vrouwen;24 jaar;2064;0.00011;99848;11;65.2
1219;Totaal mannen en vrouwen;24 jaar;2065;0.00011;99853;11;65.32
1220;Totaal mannen en vrouwen;24 jaar;2066;0.00011;99857;11;65.43
1221;Totaal mannen en vrouwen;24 jaar;2067;0.0001;99862;10;65.54
1222;Totaal mannen en vrouwen;24 jaar;2068;0.0001;99866;10;65.65
1223;Totaal mannen en vrouwen;24 jaar;2069;0.0001;99870;10;65.76
1224;Totaal mannen en vrouwen;24 jaar;2070;0.0001;99874;10;65.87
1225;Totaal mannen en vrouwen;25 jaar;2022;0.0003;99318;30;57.72
1226;Totaal mannen en vrouwen;25 jaar;2023;0.00029;99367;28;58.24
1227;Totaal mannen en vrouwen;25 jaar;2024;0.00027;99400;27;58.58
1228;Totaal mannen en vrouwen;25 jaar;2025;0.00027;99425;26;58.82
1229;Totaal mannen en vrouwen;25 jaar;2026;0.00026;99446;26;59.01
1230;Totaal mannen en vrouwen;25 jaar;2027;0.00025;99465;25;59.18
1231;Totaal mannen en vrouwen;25 jaar;2028;0.00025;99484;24;59.36
1232;Totaal mannen en vrouwen;25 jaar;2029;0.00024;99500;24;59.5
1233;Totaal mannen en vrouwen;25 jaar;2030;0.00024;99516;24;59.65
1234;Totaal mannen en vrouwen;25 jaar;2031;0.00023;99531;23;59.8
1235;Totaal mannen en vrouwen;25 jaar;2032;0.00023;99546;23;59.95
1236;Totaal mannen en vrouwen;25 jaar;2033;0.00022;99561;22;60.1
1237;Totaal mannen en vrouwen;25 jaar;2034;0.00022;99575;22;60.25
1238;Totaal mannen en vrouwen;25 jaar;2035;0.00021;99588;21;60.4
1239;Totaal mannen en vrouwen;25 jaar;2036;0.00021;99601;21;60.54
1240;Totaal mannen en vrouwen;25 jaar;2037;0.00021;99614;20;60.69
1241;Totaal mannen en vrouwen;25 jaar;2038;0.0002;99626;20;60.84
1242;Totaal mannen en vrouwen;25 jaar;2039;0.0002;99638;20;60.98
1243;Totaal mannen en vrouwen;25 jaar;2040;0.00019;99650;19;61.13
1244;Totaal mannen en vrouwen;25 jaar;2041;0.00019;99661;19;61.27
1245;Totaal mannen en vrouwen;25 jaar;2042;0.00019;99671;18;61.41
1246;Totaal mannen en vrouwen;25 jaar;2043;0.00018;99682;18;61.55
1247;Totaal mannen en vrouwen;25 jaar;2044;0.00018;99692;18;61.69
1248;Totaal mannen en vrouwen;25 jaar;2045;0.00017;99702;17;61.82
1249;Totaal mannen en vrouwen;25 jaar;2046;0.00017;99711;17;61.96
1250;Totaal mannen en vrouwen;25 jaar;2047;0.00017;99720;17;62.1
1251;Totaal mannen en vrouwen;25 jaar;2048;0.00016;99729;16;62.23
1252;Totaal mannen en vrouwen;25 jaar;2049;0.00016;99737;16;62.36
1253;Totaal mannen en vrouwen;25 jaar;2050;0.00016;99746;16;62.49
1254;Totaal mannen en vrouwen;25 jaar;2051;0.00015;99754;15;62.62
1255;Totaal mannen en vrouwen;25 jaar;2052;0.00015;99761;15;62.75
1256;Totaal mannen en vrouwen;25 jaar;2053;0.00015;99769;15;62.88
1257;Totaal mannen en vrouwen;25 jaar;2054;0.00014;99776;14;63.01
1258;Totaal mannen en vrouwen;25 jaar;2055;0.00014;99783;14;63.13
1259;Totaal mannen en vrouwen;25 jaar;2056;0.00014;99790;14;63.26
1260;Totaal mannen en vrouwen;25 jaar;2057;0.00014;99796;14;63.38
1261;Totaal mannen en vrouwen;25 jaar;2058;0.00013;99803;13;63.5
1262;Totaal mannen en vrouwen;25 jaar;2059;0.00013;99809;13;63.62
1263;Totaal mannen en vrouwen;25 jaar;2060;0.00013;99815;13;63.74
1264;Totaal mannen en vrouwen;25 jaar;2061;0.00012;99821;12;63.86
1265;Totaal mannen en vrouwen;25 jaar;2062;0.00012;99826;12;63.98
1266;Totaal mannen en vrouwen;25 jaar;2063;0.00012;99832;12;64.09
1267;Totaal mannen en vrouwen;25 jaar;2064;0.00012;99837;12;64.21
1268;Totaal mannen en vrouwen;25 jaar;2065;0.00011;99842;11;64.32
1269;Totaal mannen en vrouwen;25 jaar;2066;0.00011;99847;11;64.44
1270;Totaal mannen en vrouwen;25 jaar;2067;0.00011;99851;11;64.55
1271;Totaal mannen en vrouwen;25 jaar;2068;0.00011;99856;11;64.66
1272;Totaal mannen en vrouwen;25 jaar;2069;0.00011;99860;11;64.77
1273;Totaal mannen en vrouwen;25 jaar;2070;0.0001;99865;10;64.88
1274;Totaal mannen en vrouwen;26 jaar;2022;0.00032;99288;31;56.74
1275;Totaal mannen en vrouwen;26 jaar;2023;0.0003;99338;30;57.26
1276;Totaal mannen en vrouwen;26 jaar;2024;0.00029;99372;28;57.6
1277;Totaal mannen en vrouwen;26 jaar;2025;0.00028;99398;28;57.84
1278;Totaal mannen en vrouwen;26 jaar;2026;0.00027;99420;27;58.03
1279;Totaal mannen en vrouwen;26 jaar;2027;0.00026;99440;26;58.2
1280;Totaal mannen en vrouwen;26 jaar;2028;0.00026;99459;26;58.37
1281;Totaal mannen en vrouwen;26 jaar;2029;0.00025;99476;25;58.52
1282;Totaal mannen en vrouwen;26 jaar;2030;0.00025;99492;25;58.67
1283;Totaal mannen en vrouwen;26 jaar;2031;0.00024;99508;24;58.81
1284;Totaal mannen en vrouwen;26 jaar;2032;0.00024;99524;24;58.96
1285;Totaal mannen en vrouwen;26 jaar;2033;0.00023;99539;23;59.11
1286;Totaal mannen en vrouwen;26 jaar;2034;0.00023;99553;23;59.26
1287;Totaal mannen en vrouwen;26 jaar;2035;0.00022;99567;22;59.41
1288;Totaal mannen en vrouwen;26 jaar;2036;0.00022;99580;22;59.56
1289;Totaal mannen en vrouwen;26 jaar;2037;0.00022;99594;22;59.7
1290;Totaal mannen en vrouwen;26 jaar;2038;0.00021;99606;21;59.85
1291;Totaal mannen en vrouwen;26 jaar;2039;0.00021;99619;21;60.0
1292;Totaal mannen en vrouwen;26 jaar;2040;0.0002;99630;20;60.14
1293;Totaal mannen en vrouwen;26 jaar;2041;0.0002;99642;20;60.28
1294;Totaal mannen en vrouwen;26 jaar;2042;0.0002;99653;19;60.42
1295;Totaal mannen en vrouwen;26 jaar;2043;0.00019;99664;19;60.56
1296;Totaal mannen en vrouwen;26 jaar;2044;0.00019;99674;19;60.7
1297;Totaal mannen en vrouwen;26 jaar;2045;0.00018;99684;18;60.84
1298;Totaal mannen en vrouwen;26 jaar;2046;0.00018;99694;18;60.97
1299;Totaal mannen en vrouwen;26 jaar;2047;0.00018;99703;18;61.11
1300;Totaal mannen en vrouwen;26 jaar;2048;0.00017;99713;17;61.24
1301;Totaal mannen en vrouwen;26 jaar;2049;0.00017;99721;17;61.37
1302;Totaal mannen en vrouwen;26 jaar;2050;0.00017;99730;17;61.5
1303;Totaal mannen en vrouwen;26 jaar;2051;0.00016;99738;16;61.63
1304;Totaal mannen en vrouwen;26 jaar;2052;0.00016;99746;16;61.76
1305;Totaal mannen en vrouwen;26 jaar;2053;0.00016;99754;16;61.89
1306;Totaal mannen en vrouwen;26 jaar;2054;0.00015;99762;15;62.02
1307;Totaal mannen en vrouwen;26 jaar;2055;0.00015;99769;15;62.14
1308;Totaal mannen en vrouwen;26 jaar;2056;0.00015;99776;15;62.27
1309;Totaal mannen en vrouwen;26 jaar;2057;0.00014;99783;14;62.39
1310;Totaal mannen en vrouwen;26 jaar;2058;0.00014;99790;14;62.51
1311;Totaal mannen en vrouwen;26 jaar;2059;0.00014;99796;14;62.63
1312;Totaal mannen en vrouwen;26 jaar;2060;0.00014;99802;14;62.75
1313;Totaal mannen en vrouwen;26 jaar;2061;0.00013;99808;13;62.87
1314;Totaal mannen en vrouwen;26 jaar;2062;0.00013;99814;13;62.99
1315;Totaal mannen en vrouwen;26 jaar;2063;0.00013;99820;13;63.1
1316;Totaal mannen en vrouwen;26 jaar;2064;0.00013;99825;13;63.22
1317;Totaal mannen en vrouwen;26 jaar;2065;0.00012;99830;12;63.33
1318;Totaal mannen en vrouwen;26 jaar;2066;0.00012;99835;12;63.44
1319;Totaal mannen en vrouwen;26 jaar;2067;0.00012;99840;12;63.56
1320;Totaal mannen en vrouwen;26 jaar;2068;0.00012;99845;12;63.67
1321;Totaal mannen en vrouwen;26 jaar;2069;0.00011;99850;11;63.78
1322;Totaal mannen en vrouwen;26 jaar;2070;0.00011;99854;11;63.88
1323;Totaal mannen en vrouwen;27 jaar;2022;0.00033;99257;33;55.75
1324;Totaal mannen en vrouwen;27 jaar;2023;0.00031;99309;31;56.28
1325;Totaal mannen en vrouwen;27 jaar;2024;0.0003;99344;30;56.61
1326;Totaal mannen en vrouwen;27 jaar;2025;0.00029;99371;29;56.85
1327;Totaal mannen en vrouwen;27 jaar;2026;0.00028;99393;28;57.04
1328;Totaal mannen en vrouwen;27 jaar;2027;0.00028;99414;28;57.21
1329;Totaal mannen en vrouwen;27 jaar;2028;0.00027;99433;27;57.39
1330;Totaal mannen en vrouwen;27 jaar;2029;0.00027;99451;27;57.53
1331;Totaal mannen en vrouwen;27 jaar;2030;0.00026;99468;26;57.68
1332;Totaal mannen en vrouwen;27 jaar;2031;0.00026;99484;25;57.83
1333;Totaal mannen en vrouwen;27 jaar;2032;0.00025;99500;25;57.98
1334;Totaal mannen en vrouwen;27 jaar;2033;0.00025;99515;25;58.12
1335;Totaal mannen en vrouwen;27 jaar;2034;0.00024;99530;24;58.27
1336;Totaal mannen en vrouwen;27 jaar;2035;0.00024;99545;24;58.42
1337;Totaal mannen en vrouwen;27 jaar;2036;0.00023;99559;23;58.57
1338;Totaal mannen en vrouwen;27 jaar;2037;0.00023;99572;23;58.72
1339;Totaal mannen en vrouwen;27 jaar;2038;0.00022;99585;22;58.86
1340;Totaal mannen en vrouwen;27 jaar;2039;0.00022;99598;22;59.01
1341;Totaal mannen en vrouwen;27 jaar;2040;0.00022;99610;22;59.15
1342;Totaal mannen en vrouwen;27 jaar;2041;0.00021;99622;21;59.29
1343;Totaal mannen en vrouwen;27 jaar;2042;0.00021;99634;21;59.43
1344;Totaal mannen en vrouwen;27 jaar;2043;0.0002;99645;20;59.57
1345;Totaal mannen en vrouwen;27 jaar;2044;0.0002;99655;20;59.71
1346;Totaal mannen en vrouwen;27 jaar;2045;0.0002;99666;20;59.85
1347;Totaal mannen en vrouwen;27 jaar;2046;0.00019;99676;19;59.98
1348;Totaal mannen en vrouwen;27 jaar;2047;0.00019;99686;19;60.12
1349;Totaal mannen en vrouwen;27 jaar;2048;0.00019;99695;18;60.25
1350;Totaal mannen en vrouwen;27 jaar;2049;0.00018;99705;18;60.38
1351;Totaal mannen en vrouwen;27 jaar;2050;0.00018;99713;18;60.51
1352;Totaal mannen en vrouwen;27 jaar;2051;0.00017;99722;17;60.64
1353;Totaal mannen en vrouwen;27 jaar;2052;0.00017;99730;17;60.77
1354;Totaal mannen en vrouwen;27 jaar;2053;0.00017;99739;17;60.9
1355;Totaal mannen en vrouwen;27 jaar;2054;0.00016;99746;16;61.03
1356;Totaal mannen en vrouwen;27 jaar;2055;0.00016;99754;16;61.15
1357;Totaal mannen en vrouwen;27 jaar;2056;0.00016;99761;16;61.27
1358;Totaal mannen en vrouwen;27 jaar;2057;0.00016;99768;15;61.4
1359;Totaal mannen en vrouwen;27 jaar;2058;0.00015;99775;15;61.52
1360;Totaal mannen en vrouwen;27 jaar;2059;0.00015;99782;15;61.64
1361;Totaal mannen en vrouwen;27 jaar;2060;0.00015;99789;15;61.76
1362;Totaal mannen en vrouwen;27 jaar;2061;0.00014;99795;14;61.88
1363;Totaal mannen en vrouwen;27 jaar;2062;0.00014;99801;14;61.99
1364;Totaal mannen en vrouwen;27 jaar;2063;0.00014;99807;14;62.11
1365;Totaal mannen en vrouwen;27 jaar;2064;0.00014;99813;14;62.23
1366;Totaal mannen en vrouwen;27 jaar;2065;0.00013;99818;13;62.34
1367;Totaal mannen en vrouwen;27 jaar;2066;0.00013;99823;13;62.45
1368;Totaal mannen en vrouwen;27 jaar;2067;0.00013;99829;13;62.56
1369;Totaal mannen en vrouwen;27 jaar;2068;0.00013;99834;13;62.67
1370;Totaal mannen en vrouwen;27 jaar;2069;0.00012;99839;12;62.78
1371;Totaal mannen en vrouwen;27 jaar;2070;0.00012;99843;12;62.89
1372;Totaal mannen en vrouwen;28 jaar;2022;0.00035;99224;35;54.77
1373;Totaal mannen en vrouwen;28 jaar;2023;0.00033;99278;33;55.29
1374;Totaal mannen en vrouwen;28 jaar;2024;0.00032;99314;31;55.63
1375;Totaal mannen en vrouwen;28 jaar;2025;0.00031;99342;30;55.87
1376;Totaal mannen en vrouwen;28 jaar;2026;0.0003;99365;30;56.06
1377;Totaal mannen en vrouwen;28 jaar;2027;0.00029;99386;29;56.23
1378;Totaal mannen en vrouwen;28 jaar;2028;0.00029;99406;28;56.4
1379;Totaal mannen en vrouwen;28 jaar;2029;0.00028;99424;28;56.55
1380;Totaal mannen en vrouwen;28 jaar;2030;0.00028;99442;28;56.69
1381;Totaal mannen en vrouwen;28 jaar;2031;0.00027;99459;27;56.84
1382;Totaal mannen en vrouwen;28 jaar;2032;0.00027;99475;26;56.99
1383;Totaal mannen en vrouwen;28 jaar;2033;0.00026;99491;26;57.14
1384;Totaal mannen en vrouwen;28 jaar;2034;0.00026;99506;26;57.29
1385;Totaal mannen en vrouwen;28 jaar;2035;0.00025;99521;25;57.44
1386;Totaal mannen en vrouwen;28 jaar;2036;0.00025;99535;25;57.58
1387;Totaal mannen en vrouwen;28 jaar;2037;0.00024;99549;24;57.73
1388;Totaal mannen en vrouwen;28 jaar;2038;0.00024;99563;24;57.88
1389;Totaal mannen en vrouwen;28 jaar;2039;0.00023;99576;23;58.02
1390;Totaal mannen en vrouwen;28 jaar;2040;0.00023;99589;23;58.16
1391;Totaal mannen en vrouwen;28 jaar;2041;0.00022;99601;22;58.3
1392;Totaal mannen en vrouwen;28 jaar;2042;0.00022;99613;22;58.44
1393;Totaal mannen en vrouwen;28 jaar;2043;0.00022;99624;22;58.58
1394;Totaal mannen en vrouwen;28 jaar;2044;0.00021;99636;21;58.72
1395;Totaal mannen en vrouwen;28 jaar;2045;0.00021;99646;21;58.86
1396;Totaal mannen en vrouwen;28 jaar;2046;0.0002;99657;20;58.99
1397;Totaal mannen en vrouwen;28 jaar;2047;0.0002;99667;20;59.13
1398;Totaal mannen en vrouwen;28 jaar;2048;0.0002;99677;20;59.26
1399;Totaal mannen en vrouwen;28 jaar;2049;0.00019;99686;19;59.39
1400;Totaal mannen en vrouwen;28 jaar;2050;0.00019;99696;19;59.52
1401;Totaal mannen en vrouwen;28 jaar;2051;0.00019;99705;19;59.65
1402;Totaal mannen en vrouwen;28 jaar;2052;0.00018;99713;18;59.78
