ID;Geslacht;Migratieachtergrond;UitstromersHoMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UitstromersHoMetWerk_1
692;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2008/'09;18000.0
693;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2009/'10;18850.0
694;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2010/'11;20510.0
695;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2011/'12;23690.0
696;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2012/'13;21420.0
697;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2013/'14;23710.0
698;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2014/'15;25620.0
699;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2015/'16;25370.0
700;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2016/'17;26190.0
701;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2017/'18;
702;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2018/'19;
703;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2019/'20;
704;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;4 jaar na verlaten onderwijs;2020/'21;
705;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2006/'07;18590.0
706;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2007/'08;18710.0
707;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2008/'09;17840.0
708;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2009/'10;18750.0
709;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2010/'11;20380.0
710;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2011/'12;23710.0
711;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2012/'13;21260.0
712;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2013/'14;23540.0
713;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2014/'15;25330.0
714;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2015/'16;25410.0
715;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2016/'17;
716;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2017/'18;
717;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2018/'19;
718;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2019/'20;
719;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;5 jaar na verlaten onderwijs;2020/'21;
720;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2006/'07;17970.0
721;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2007/'08;18270.0
722;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2008/'09;17500.0
723;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2009/'10;18460.0
724;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2010/'11;20150.0
725;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2011/'12;
726;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2012/'13;
727;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2013/'14;
728;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2014/'15;
729;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2015/'16;
730;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2016/'17;
731;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2017/'18;
732;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2018/'19;
733;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2019/'20;
734;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Economie;10 jaar na verlaten onderwijs;2020/'21;
735;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2006/'07;2860.0
736;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2007/'08;2720.0
737;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2008/'09;2740.0
738;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2009/'10;2950.0
739;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2010/'11;3470.0
740;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2011/'12;3730.0
741;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2012/'13;2920.0
742;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2013/'14;3160.0
743;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2014/'15;3500.0
744;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2015/'16;3490.0
745;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2016/'17;3550.0
746;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2017/'18;3600.0
747;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2018/'19;3890.0
748;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2019/'20;3790.0
749;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;Direct na verlaten onderwijs;2020/'21;4330.0
750;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2006/'07;2820.0
751;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2007/'08;2630.0
752;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2008/'09;2680.0
753;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2009/'10;2970.0
754;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2010/'11;3450.0
755;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2011/'12;3740.0
756;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2012/'13;2940.0
757;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2013/'14;3200.0
758;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2014/'15;3510.0
759;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2015/'16;3490.0
760;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2016/'17;3500.0
761;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2017/'18;3500.0
762;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2018/'19;3770.0
763;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2019/'20;3900.0
764;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;1 jaar na verlaten onderwijs;2020/'21;
765;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2006/'07;2740.0
766;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2007/'08;2580.0
767;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2008/'09;2650.0
768;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2009/'10;2940.0
769;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2010/'11;3410.0
770;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2011/'12;3740.0
771;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2012/'13;2950.0
772;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2013/'14;3210.0
773;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2014/'15;3510.0
774;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2015/'16;3480.0
775;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2016/'17;3460.0
776;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2017/'18;3470.0
777;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2018/'19;3770.0
778;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2019/'20;
779;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;2 jaar na verlaten onderwijs;2020/'21;
780;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2006/'07;2670.0
781;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2007/'08;2540.0
782;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2008/'09;2620.0
783;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2009/'10;2880.0
784;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2010/'11;3400.0
785;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2011/'12;3690.0
786;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2012/'13;2940.0
787;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2013/'14;3180.0
788;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2014/'15;3490.0
789;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2015/'16;3490.0
790;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2016/'17;3440.0
791;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2017/'18;3440.0
792;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2018/'19;
793;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2019/'20;
794;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;3 jaar na verlaten onderwijs;2020/'21;
795;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2006/'07;2640.0
796;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2007/'08;2500.0
797;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2008/'09;2580.0
798;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2009/'10;2830.0
799;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2010/'11;3330.0
800;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2011/'12;3670.0
801;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2012/'13;2950.0
802;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2013/'14;3140.0
803;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2014/'15;3500.0
804;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2015/'16;3450.0
805;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2016/'17;3410.0
806;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2017/'18;
807;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2018/'19;
808;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2019/'20;
809;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;4 jaar na verlaten onderwijs;2020/'21;
810;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2006/'07;2570.0
811;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2007/'08;2450.0
812;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2008/'09;2570.0
813;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2009/'10;2830.0
814;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2010/'11;3320.0
815;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2011/'12;3650.0
816;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2012/'13;2930.0
817;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2013/'14;3120.0
818;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2014/'15;3480.0
819;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2015/'16;3420.0
820;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2016/'17;
821;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2017/'18;
822;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2018/'19;
823;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2019/'20;
824;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;5 jaar na verlaten onderwijs;2020/'21;
825;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2006/'07;2510.0
826;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2007/'08;2420.0
827;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2008/'09;2540.0
828;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2009/'10;2790.0
829;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2010/'11;3320.0
830;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2011/'12;
831;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2012/'13;
832;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2013/'14;
833;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2014/'15;
834;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2015/'16;
835;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2016/'17;
836;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2017/'18;
837;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2018/'19;
838;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2019/'20;
839;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Recht;10 jaar na verlaten onderwijs;2020/'21;
840;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2006/'07;13450.0
841;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2007/'08;14350.0
842;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2008/'09;13880.0
843;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2009/'10;14930.0
844;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2010/'11;16530.0
845;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2011/'12;18100.0
846;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2012/'13;15980.0
847;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2013/'14;17050.0
848;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2014/'15;18050.0
849;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2015/'16;18810.0
850;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2016/'17;19430.0
851;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2017/'18;19390.0
852;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2018/'19;17660.0
853;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2019/'20;15820.0
854;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;Direct na verlaten onderwijs;2020/'21;17340.0
855;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2006/'07;12350.0
856;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2007/'08;12920.0
857;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2008/'09;12650.0
858;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2009/'10;13880.0
859;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2010/'11;15050.0
860;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2011/'12;16360.0
861;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2012/'13;14710.0
862;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2013/'14;15720.0
863;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2014/'15;16780.0
864;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2015/'16;17430.0
865;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2016/'17;18040.0
866;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2017/'18;17730.0
867;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2018/'19;16040.0
868;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2019/'20;14980.0
869;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2020/'21;
870;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2006/'07;11800.0
871;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2007/'08;12280.0
872;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2008/'09;12160.0
873;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2009/'10;13270.0
874;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2010/'11;14290.0
875;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2011/'12;15670.0
876;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2012/'13;14210.0
877;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2013/'14;15400.0
878;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2014/'15;16320.0
879;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2015/'16;16980.0
880;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2016/'17;17420.0
881;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2017/'18;17100.0
882;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2018/'19;15590.0
883;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2019/'20;
884;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2020/'21;
885;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2006/'07;11370.0
886;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2007/'08;11930.0
887;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2008/'09;11760.0
888;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2009/'10;12790.0
889;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2010/'11;13930.0
890;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2011/'12;15340.0
891;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2012/'13;14070.0
892;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2013/'14;15290.0
893;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2014/'15;16090.0
894;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2015/'16;16640.0
895;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2016/'17;17080.0
896;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2017/'18;16840.0
897;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2018/'19;
898;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2019/'20;
899;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;3 jaar na verlaten onderwijs;2020/'21;
900;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2006/'07;11080.0
901;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2007/'08;11640.0
902;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2008/'09;11490.0
903;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2009/'10;12500.0
904;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2010/'11;13710.0
905;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2011/'12;15140.0
906;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2012/'13;13940.0
907;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2013/'14;15130.0
908;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2014/'15;15950.0
909;Totaal;Totaal;Totaal;A-U Alle economische activiteiten;Gedrag en Maatschappij;4 jaar na verlaten onderwijs;2015/'16;16470.0
