ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
4652;Overige belastingen;50 000 tot 100 000 inwoners;2025;30.0;7.0
4653;Overige belastingen;100 000 tot 150 000 inwoners;2017;9.0;6.0
4654;Overige belastingen;100 000 tot 150 000 inwoners;2018;9.0;6.0
4655;Overige belastingen;100 000 tot 150 000 inwoners;2019;10.0;6.0
4656;Overige belastingen;100 000 tot 150 000 inwoners;2020;9.0;6.0
4657;Overige belastingen;100 000 tot 150 000 inwoners;2021;10.0;6.0
4658;Overige belastingen;100 000 tot 150 000 inwoners;2022;10.0;6.0
4659;Overige belastingen;100 000 tot 150 000 inwoners;2023;9.0;6.0
4660;Overige belastingen;100 000 tot 150 000 inwoners;2024;10.0;6.0
4661;Overige belastingen;100 000 tot 150 000 inwoners;2025;9.0;5.0
4662;Overige belastingen;150 000 tot 250 000 inwoners;2017;16.0;7.0
4663;Overige belastingen;150 000 tot 250 000 inwoners;2018;17.0;7.0
4664;Overige belastingen;150 000 tot 250 000 inwoners;2019;15.0;6.0
4665;Overige belastingen;150 000 tot 250 000 inwoners;2020;17.0;7.0
4666;Overige belastingen;150 000 tot 250 000 inwoners;2021;17.0;7.0
4667;Overige belastingen;150 000 tot 250 000 inwoners;2022;17.0;7.0
4668;Overige belastingen;150 000 tot 250 000 inwoners;2023;16.0;6.0
4669;Overige belastingen;150 000 tot 250 000 inwoners;2024;18.0;7.0
4670;Overige belastingen;150 000 tot 250 000 inwoners;2025;19.0;7.0
4671;Overige belastingen;250 000 inwoners of meer;2017;8.0;3.0
4672;Overige belastingen;250 000 inwoners of meer;2018;7.0;3.0
4673;Overige belastingen;250 000 inwoners of meer;2019;7.0;3.0
4674;Overige belastingen;250 000 inwoners of meer;2020;18.0;7.0
4675;Overige belastingen;250 000 inwoners of meer;2021;18.0;7.0
4676;Overige belastingen;250 000 inwoners of meer;2022;18.0;7.0
4677;Overige belastingen;250 000 inwoners of meer;2023;18.0;7.0
4678;Overige belastingen;250 000 inwoners of meer;2024;12.0;5.0
4679;Overige belastingen;250 000 inwoners of meer;2025;12.0;5.0
4680;Rioolheffing;Nederland;2017;1578.0;92.0
4681;Rioolheffing;Nederland;2018;1607.0;94.0
4682;Rioolheffing;Nederland;2019;1643.0;95.0
4683;Rioolheffing;Nederland;2020;1680.0;97.0
4684;Rioolheffing;Nederland;2021;1723.0;99.0
4685;Rioolheffing;Nederland;2022;1772.0;101.0
4686;Rioolheffing;Nederland;2023;1852.0;104.0
4687;Rioolheffing;Nederland;2024;1974.0;110.0
4688;Rioolheffing;Nederland;2025;2093.0;116.0
4689;Rioolheffing;Noord-Nederland (LD);2017;168.0;97.0
4690;Rioolheffing;Noord-Nederland (LD);2018;167.0;97.0
4691;Rioolheffing;Noord-Nederland (LD);2019;168.0;97.0
4692;Rioolheffing;Noord-Nederland (LD);2020;168.0;97.0
4693;Rioolheffing;Noord-Nederland (LD);2021;166.0;96.0
4694;Rioolheffing;Noord-Nederland (LD);2022;170.0;98.0
4695;Rioolheffing;Noord-Nederland (LD);2023;175.0;100.0
4696;Rioolheffing;Noord-Nederland (LD);2024;185.0;105.0
4697;Rioolheffing;Noord-Nederland (LD);2025;192.0;108.0
4698;Rioolheffing;Oost-Nederland (LD);2017;325.0;90.0
4699;Rioolheffing;Oost-Nederland (LD);2018;331.0;91.0
4700;Rioolheffing;Oost-Nederland (LD);2019;340.0;93.0
4701;Rioolheffing;Oost-Nederland (LD);2020;349.0;95.0
4702;Rioolheffing;Oost-Nederland (LD);2021;357.0;97.0
4703;Rioolheffing;Oost-Nederland (LD);2022;363.0;98.0
4704;Rioolheffing;Oost-Nederland (LD);2023;379.0;101.0
4705;Rioolheffing;Oost-Nederland (LD);2024;403.0;106.0
4706;Rioolheffing;Oost-Nederland (LD);2025;423.0;111.0
4707;Rioolheffing;West-Nederland (LD);2017;740.0;91.0
4708;Rioolheffing;West-Nederland (LD);2018;760.0;93.0
4709;Rioolheffing;West-Nederland (LD);2019;781.0;95.0
4710;Rioolheffing;West-Nederland (LD);2020;805.0;97.0
4711;Rioolheffing;West-Nederland (LD);2021;830.0;99.0
4712;Rioolheffing;West-Nederland (LD);2022;860.0;102.0
4713;Rioolheffing;West-Nederland (LD);2023;905.0;106.0
4714;Rioolheffing;West-Nederland (LD);2024;973.0;113.0
4715;Rioolheffing;West-Nederland (LD);2025;1042.0;120.0
4716;Rioolheffing;Zuid-Nederland (LD);2017;345.0;95.0
4717;Rioolheffing;Zuid-Nederland (LD);2018;350.0;96.0
4718;Rioolheffing;Zuid-Nederland (LD);2019;355.0;97.0
4719;Rioolheffing;Zuid-Nederland (LD);2020;358.0;97.0
4720;Rioolheffing;Zuid-Nederland (LD);2021;369.0;100.0
4721;Rioolheffing;Zuid-Nederland (LD);2022;379.0;102.0
4722;Rioolheffing;Zuid-Nederland (LD);2023;392.0;104.0
4723;Rioolheffing;Zuid-Nederland (LD);2024;413.0;109.0
4724;Rioolheffing;Zuid-Nederland (LD);2025;436.0;115.0
4725;Rioolheffing;Groningen (PV);2017;57.0;98.0
4726;Rioolheffing;Groningen (PV);2018;57.0;98.0
4727;Rioolheffing;Groningen (PV);2019;57.0;97.0
4728;Rioolheffing;Groningen (PV);2020;56.0;96.0
4729;Rioolheffing;Groningen (PV);2021;54.0;93.0
4730;Rioolheffing;Groningen (PV);2022;55.0;93.0
4731;Rioolheffing;Groningen (PV);2023;57.0;96.0
4732;Rioolheffing;Groningen (PV);2024;61.0;102.0
4733;Rioolheffing;Groningen (PV);2025;63.0;104.0
4734;Rioolheffing;Fryslân (PV);2017;64.0;99.0
4735;Rioolheffing;Fryslân (PV);2018;63.0;97.0
4736;Rioolheffing;Fryslân (PV);2019;64.0;99.0
4737;Rioolheffing;Fryslân (PV);2020;65.0;101.0
4738;Rioolheffing;Fryslân (PV);2021;66.0;102.0
4739;Rioolheffing;Fryslân (PV);2022;68.0;104.0
4740;Rioolheffing;Fryslân (PV);2023;69.0;105.0
4741;Rioolheffing;Fryslân (PV);2024;73.0;110.0
4742;Rioolheffing;Fryslân (PV);2025;76.0;114.0
4743;Rioolheffing;Drenthe (PV);2017;47.0;95.0
4744;Rioolheffing;Drenthe (PV);2018;47.0;95.0
4745;Rioolheffing;Drenthe (PV);2019;47.0;95.0
4746;Rioolheffing;Drenthe (PV);2020;46.0;94.0
4747;Rioolheffing;Drenthe (PV);2021;46.0;92.0
4748;Rioolheffing;Drenthe (PV);2022;47.0;94.0
4749;Rioolheffing;Drenthe (PV);2023;49.0;98.0
4750;Rioolheffing;Drenthe (PV);2024;51.0;102.0
4751;Rioolheffing;Drenthe (PV);2025;54.0;107.0
4752;Rioolheffing;Overijssel (PV);2017;108.0;94.0
4753;Rioolheffing;Overijssel (PV);2018;110.0;95.0
4754;Rioolheffing;Overijssel (PV);2019;114.0;98.0
4755;Rioolheffing;Overijssel (PV);2020;117.0;101.0
4756;Rioolheffing;Overijssel (PV);2021;121.0;103.0
4757;Rioolheffing;Overijssel (PV);2022;122.0;104.0
4758;Rioolheffing;Overijssel (PV);2023;127.0;107.0
4759;Rioolheffing;Overijssel (PV);2024;134.0;113.0
4760;Rioolheffing;Overijssel (PV);2025;142.0;118.0
4761;Rioolheffing;Flevoland (PV);2017;26.0;63.0
4762;Rioolheffing;Flevoland (PV);2018;27.0;65.0
4763;Rioolheffing;Flevoland (PV);2019;29.0;69.0
4764;Rioolheffing;Flevoland (PV);2020;30.0;70.0
4765;Rioolheffing;Flevoland (PV);2021;31.0;72.0
4766;Rioolheffing;Flevoland (PV);2022;32.0;75.0
4767;Rioolheffing;Flevoland (PV);2023;35.0;79.0
4768;Rioolheffing;Flevoland (PV);2024;41.0;90.0
4769;Rioolheffing;Flevoland (PV);2025;45.0;99.0
4770;Rioolheffing;Gelderland (PV);2017;191.0;93.0
4771;Rioolheffing;Gelderland (PV);2018;195.0;94.0
4772;Rioolheffing;Gelderland (PV);2019;197.0;95.0
4773;Rioolheffing;Gelderland (PV);2020;202.0;97.0
4774;Rioolheffing;Gelderland (PV);2021;206.0;98.0
4775;Rioolheffing;Gelderland (PV);2022;208.0;99.0
4776;Rioolheffing;Gelderland (PV);2023;217.0;102.0
4777;Rioolheffing;Gelderland (PV);2024;228.0;106.0
4778;Rioolheffing;Gelderland (PV);2025;236.0;109.0
4779;Rioolheffing;Utrecht (PV);2017;114.0;89.0
4780;Rioolheffing;Utrecht (PV);2018;116.0;89.0
4781;Rioolheffing;Utrecht (PV);2019;125.0;93.0
4782;Rioolheffing;Utrecht (PV);2020;130.0;96.0
4783;Rioolheffing;Utrecht (PV);2021;136.0;100.0
4784;Rioolheffing;Utrecht (PV);2022;139.0;101.0
4785;Rioolheffing;Utrecht (PV);2023;146.0;105.0
4786;Rioolheffing;Utrecht (PV);2024;156.0;111.0
4787;Rioolheffing;Utrecht (PV);2025;164.0;116.0
4788;Rioolheffing;Noord-Holland (PV);2017;248.0;88.0
4789;Rioolheffing;Noord-Holland (PV);2018;255.0;90.0
4790;Rioolheffing;Noord-Holland (PV);2019;259.0;91.0
4791;Rioolheffing;Noord-Holland (PV);2020;265.0;92.0
4792;Rioolheffing;Noord-Holland (PV);2021;270.0;93.0
4793;Rioolheffing;Noord-Holland (PV);2022;279.0;96.0
4794;Rioolheffing;Noord-Holland (PV);2023;289.0;98.0
4795;Rioolheffing;Noord-Holland (PV);2024;315.0;106.0
4796;Rioolheffing;Noord-Holland (PV);2025;345.0;115.0
4797;Rioolheffing;Zuid-Holland (PV);2017;335.0;92.0
4798;Rioolheffing;Zuid-Holland (PV);2018;344.0;94.0
4799;Rioolheffing;Zuid-Holland (PV);2019;351.0;96.0
4800;Rioolheffing;Zuid-Holland (PV);2020;363.0;98.0
4801;Rioolheffing;Zuid-Holland (PV);2021;377.0;101.0
4802;Rioolheffing;Zuid-Holland (PV);2022;393.0;105.0
4803;Rioolheffing;Zuid-Holland (PV);2023;419.0;110.0
4804;Rioolheffing;Zuid-Holland (PV);2024;448.0;117.0
4805;Rioolheffing;Zuid-Holland (PV);2025;476.0;123.0
4806;Rioolheffing;Zeeland (PV);2017;43.0;113.0
4807;Rioolheffing;Zeeland (PV);2018;45.0;117.0
4808;Rioolheffing;Zeeland (PV);2019;46.0;120.0
4809;Rioolheffing;Zeeland (PV);2020;47.0;123.0
4810;Rioolheffing;Zeeland (PV);2021;48.0;125.0
4811;Rioolheffing;Zeeland (PV);2022;49.0;128.0
4812;Rioolheffing;Zeeland (PV);2023;52.0;132.0
4813;Rioolheffing;Zeeland (PV);2024;54.0;139.0
4814;Rioolheffing;Zeeland (PV);2025;57.0;146.0
4815;Rioolheffing;Noord-Brabant (PV);2017;224.0;89.0
4816;Rioolheffing;Noord-Brabant (PV);2018;228.0;90.0
4817;Rioolheffing;Noord-Brabant (PV);2019;233.0;92.0
4818;Rioolheffing;Noord-Brabant (PV);2020;235.0;92.0
4819;Rioolheffing;Noord-Brabant (PV);2021;244.0;95.0
4820;Rioolheffing;Noord-Brabant (PV);2022;252.0;97.0
4821;Rioolheffing;Noord-Brabant (PV);2023;260.0;99.0
4822;Rioolheffing;Noord-Brabant (PV);2024;275.0;104.0
4823;Rioolheffing;Noord-Brabant (PV);2025;292.0;109.0
4824;Rioolheffing;Limburg (PV);2017;121.0;108.0
4825;Rioolheffing;Limburg (PV);2018;121.0;109.0
4826;Rioolheffing;Limburg (PV);2019;122.0;109.0
4827;Rioolheffing;Limburg (PV);2020;123.0;110.0
4828;Rioolheffing;Limburg (PV);2021;125.0;112.0
4829;Rioolheffing;Limburg (PV);2022;127.0;114.0
4830;Rioolheffing;Limburg (PV);2023;132.0;117.0
4831;Rioolheffing;Limburg (PV);2024;138.0;122.0
4832;Rioolheffing;Limburg (PV);2025;144.0;127.0
4833;Rioolheffing;Oost-Groningen (CR);2017;15.0;102.0
4834;Rioolheffing;Oost-Groningen (CR);2018;14.0;101.0
4835;Rioolheffing;Oost-Groningen (CR);2019;14.0;102.0
4836;Rioolheffing;Oost-Groningen (CR);2020;14.0;102.0
4837;Rioolheffing;Oost-Groningen (CR);2021;14.0;102.0
4838;Rioolheffing;Oost-Groningen (CR);2022;14.0;104.0
4839;Rioolheffing;Oost-Groningen (CR);2023;15.0;106.0
4840;Rioolheffing;Oost-Groningen (CR);2024;15.0;111.0
4841;Rioolheffing;Oost-Groningen (CR);2025;16.0;114.0
4842;Rioolheffing;Delfzijl en omgeving (CR);2017;6.0;132.0
4843;Rioolheffing;Delfzijl en omgeving (CR);2018;6.0;129.0
4844;Rioolheffing;Delfzijl en omgeving (CR);2019;6.0;130.0
4845;Rioolheffing;Delfzijl en omgeving (CR);2020;6.0;132.0
4846;Rioolheffing;Delfzijl en omgeving (CR);2021;5.0;114.0
4847;Rioolheffing;Delfzijl en omgeving (CR);2022;5.0;119.0
4848;Rioolheffing;Delfzijl en omgeving (CR);2023;5.0;119.0
4849;Rioolheffing;Delfzijl en omgeving (CR);2024;6.0;126.0
4850;Rioolheffing;Delfzijl en omgeving (CR);2025;5.0;114.0
4851;Rioolheffing;Overig Groningen (CR);2017;36.0;92.0
4852;Rioolheffing;Overig Groningen (CR);2018;38.0;94.0
4853;Rioolheffing;Overig Groningen (CR);2019;37.0;92.0
4854;Rioolheffing;Overig Groningen (CR);2020;36.0;90.0
4855;Rioolheffing;Overig Groningen (CR);2021;35.0;87.0
4856;Rioolheffing;Overig Groningen (CR);2022;35.0;86.0
4857;Rioolheffing;Overig Groningen (CR);2023;37.0;90.0
4858;Rioolheffing;Overig Groningen (CR);2024;40.0;96.0
4859;Rioolheffing;Overig Groningen (CR);2025;41.0;99.0
4860;Rioolheffing;Noord-Friesland (CR);2017;32.0;98.0
4861;Rioolheffing;Noord-Friesland (CR);2018;30.0;95.0
4862;Rioolheffing;Noord-Friesland (CR);2019;31.0;97.0
4863;Rioolheffing;Noord-Friesland (CR);2020;31.0;98.0
4864;Rioolheffing;Noord-Friesland (CR);2021;32.0;101.0
4865;Rioolheffing;Noord-Friesland (CR);2022;33.0;101.0
4866;Rioolheffing;Noord-Friesland (CR);2023;32.0;99.0
4867;Rioolheffing;Noord-Friesland (CR);2024;34.0;104.0
4868;Rioolheffing;Noord-Friesland (CR);2025;35.0;107.0
4869;Rioolheffing;Zuidwest-Friesland (CR);2017;12.0;91.0
4870;Rioolheffing;Zuidwest-Friesland (CR);2018;12.0;88.0
4871;Rioolheffing;Zuidwest-Friesland (CR);2019;13.0;90.0
4872;Rioolheffing;Zuidwest-Friesland (CR);2020;13.0;92.0
4873;Rioolheffing;Zuidwest-Friesland (CR);2021;13.0;95.0
4874;Rioolheffing;Zuidwest-Friesland (CR);2022;14.0;95.0
4875;Rioolheffing;Zuidwest-Friesland (CR);2023;14.0;97.0
4876;Rioolheffing;Zuidwest-Friesland (CR);2024;15.0;103.0
4877;Rioolheffing;Zuidwest-Friesland (CR);2025;16.0;109.0
4878;Rioolheffing;Zuidoost-Friesland (CR);2017;20.0;106.0
4879;Rioolheffing;Zuidoost-Friesland (CR);2018;20.0;107.0
4880;Rioolheffing;Zuidoost-Friesland (CR);2019;20.0;109.0
4881;Rioolheffing;Zuidoost-Friesland (CR);2020;21.0;112.0
4882;Rioolheffing;Zuidoost-Friesland (CR);2021;20.0;108.0
4883;Rioolheffing;Zuidoost-Friesland (CR);2022;22.0;116.0
4884;Rioolheffing;Zuidoost-Friesland (CR);2023;23.0;119.0
4885;Rioolheffing;Zuidoost-Friesland (CR);2024;24.0;125.0
4886;Rioolheffing;Zuidoost-Friesland (CR);2025;25.0;130.0
4887;Rioolheffing;Noord-Drenthe (CR);2017;19.0;98.0
4888;Rioolheffing;Noord-Drenthe (CR);2018;19.0;98.0
4889;Rioolheffing;Noord-Drenthe (CR);2019;19.0;97.0
4890;Rioolheffing;Noord-Drenthe (CR);2020;18.0;93.0
4891;Rioolheffing;Noord-Drenthe (CR);2021;17.0;87.0
4892;Rioolheffing;Noord-Drenthe (CR);2022;18.0;91.0
4893;Rioolheffing;Noord-Drenthe (CR);2023;19.0;97.0
4894;Rioolheffing;Noord-Drenthe (CR);2024;20.0;104.0
4895;Rioolheffing;Noord-Drenthe (CR);2025;22.0;110.0
4896;Rioolheffing;Zuidoost-Drenthe (CR);2017;16.0;95.0
4897;Rioolheffing;Zuidoost-Drenthe (CR);2018;16.0;97.0
4898;Rioolheffing;Zuidoost-Drenthe (CR);2019;16.0;98.0
4899;Rioolheffing;Zuidoost-Drenthe (CR);2020;16.0;97.0
4900;Rioolheffing;Zuidoost-Drenthe (CR);2021;17.0;100.0
4901;Rioolheffing;Zuidoost-Drenthe (CR);2022;17.0;101.0
4902;Rioolheffing;Zuidoost-Drenthe (CR);2023;17.0;103.0
4903;Rioolheffing;Zuidoost-Drenthe (CR);2024;18.0;104.0
4904;Rioolheffing;Zuidoost-Drenthe (CR);2025;19.0;112.0
4905;Rioolheffing;Zuidwest-Drenthe (CR);2017;12.0;91.0
4906;Rioolheffing;Zuidwest-Drenthe (CR);2018;12.0;90.0
4907;Rioolheffing;Zuidwest-Drenthe (CR);2019;12.0;89.0
4908;Rioolheffing;Zuidwest-Drenthe (CR);2020;12.0;90.0
4909;Rioolheffing;Zuidwest-Drenthe (CR);2021;12.0;90.0
4910;Rioolheffing;Zuidwest-Drenthe (CR);2022;12.0;91.0
4911;Rioolheffing;Zuidwest-Drenthe (CR);2023;13.0;92.0
4912;Rioolheffing;Zuidwest-Drenthe (CR);2024;13.0;94.0
4913;Rioolheffing;Zuidwest-Drenthe (CR);2025;13.0;97.0
4914;Rioolheffing;Noord-Overijssel (CR);2017;30.0;82.0
4915;Rioolheffing;Noord-Overijssel (CR);2018;29.0;79.0
4916;Rioolheffing;Noord-Overijssel (CR);2019;29.0;79.0
4917;Rioolheffing;Noord-Overijssel (CR);2020;30.0;81.0
4918;Rioolheffing;Noord-Overijssel (CR);2021;31.0;81.0
4919;Rioolheffing;Noord-Overijssel (CR);2022;31.0;81.0
4920;Rioolheffing;Noord-Overijssel (CR);2023;32.0;83.0
4921;Rioolheffing;Noord-Overijssel (CR);2024;33.0;86.0
4922;Rioolheffing;Noord-Overijssel (CR);2025;36.0;93.0
4923;Rioolheffing;Zuidwest-Overijssel (CR);2017;13.0;84.0
4924;Rioolheffing;Zuidwest-Overijssel (CR);2018;13.0;84.0
4925;Rioolheffing;Zuidwest-Overijssel (CR);2019;13.0;85.0
4926;Rioolheffing;Zuidwest-Overijssel (CR);2020;14.0;86.0
4927;Rioolheffing;Zuidwest-Overijssel (CR);2021;14.0;88.0
4928;Rioolheffing;Zuidwest-Overijssel (CR);2022;14.0;90.0
4929;Rioolheffing;Zuidwest-Overijssel (CR);2023;15.0;91.0
4930;Rioolheffing;Zuidwest-Overijssel (CR);2024;15.0;96.0
4931;Rioolheffing;Zuidwest-Overijssel (CR);2025;16.0;102.0
4932;Rioolheffing;Twente (CR);2017;65.0;104.0
4933;Rioolheffing;Twente (CR);2018;67.0;107.0
4934;Rioolheffing;Twente (CR);2019;71.0;113.0
4935;Rioolheffing;Twente (CR);2020;74.0;117.0
4936;Rioolheffing;Twente (CR);2021;76.0;120.0
4937;Rioolheffing;Twente (CR);2022;78.0;122.0
4938;Rioolheffing;Twente (CR);2023;81.0;126.0
4939;Rioolheffing;Twente (CR);2024;86.0;134.0
4940;Rioolheffing;Twente (CR);2025;89.0;138.0
4941;Rioolheffing;Veluwe (CR);2017;54.0;79.0
4942;Rioolheffing;Veluwe (CR);2018;55.0;80.0
4943;Rioolheffing;Veluwe (CR);2019;55.0;80.0
4944;Rioolheffing;Veluwe (CR);2020;56.0;81.0
4945;Rioolheffing;Veluwe (CR);2021;56.0;80.0
4946;Rioolheffing;Veluwe (CR);2022;57.0;81.0
4947;Rioolheffing;Veluwe (CR);2023;59.0;83.0
4948;Rioolheffing;Veluwe (CR);2024;64.0;88.0
4949;Rioolheffing;Veluwe (CR);2025;66.0;91.0
4950;Rioolheffing;Achterhoek (CR);2017;44.0;110.0
4951;Rioolheffing;Achterhoek (CR);2018;44.0;110.0
4952;Rioolheffing;Achterhoek (CR);2019;45.0;112.0
4953;Rioolheffing;Achterhoek (CR);2020;45.0;113.0
4954;Rioolheffing;Achterhoek (CR);2021;47.0;117.0
4955;Rioolheffing;Achterhoek (CR);2022;46.0;115.0
4956;Rioolheffing;Achterhoek (CR);2023;49.0;121.0
4957;Rioolheffing;Achterhoek (CR);2024;52.0;128.0
4958;Rioolheffing;Achterhoek (CR);2025;54.0;131.0
4959;Rioolheffing;Arnhem/Nijmegen (CR);2017;67.0;91.0
4960;Rioolheffing;Arnhem/Nijmegen (CR);2018;68.0;93.0
4961;Rioolheffing;Arnhem/Nijmegen (CR);2019;70.0;94.0
4962;Rioolheffing;Arnhem/Nijmegen (CR);2020;72.0;97.0
4963;Rioolheffing;Arnhem/Nijmegen (CR);2021;73.0;97.0
4964;Rioolheffing;Arnhem/Nijmegen (CR);2022;74.0;98.0
4965;Rioolheffing;Arnhem/Nijmegen (CR);2023;75.0;100.0
4966;Rioolheffing;Arnhem/Nijmegen (CR);2024;78.0;102.0
4967;Rioolheffing;Arnhem/Nijmegen (CR);2025;79.0;103.0
4968;Rioolheffing;Zuidwest-Gelderland (CR);2017;27.0;112.0
4969;Rioolheffing;Zuidwest-Gelderland (CR);2018;27.0;114.0
4970;Rioolheffing;Zuidwest-Gelderland (CR);2019;27.0;112.0
4971;Rioolheffing;Zuidwest-Gelderland (CR);2020;28.0;115.0
4972;Rioolheffing;Zuidwest-Gelderland (CR);2021;30.0;120.0
4973;Rioolheffing;Zuidwest-Gelderland (CR);2022;31.0;123.0
4974;Rioolheffing;Zuidwest-Gelderland (CR);2023;33.0;131.0
4975;Rioolheffing;Zuidwest-Gelderland (CR);2024;34.0;133.0
4976;Rioolheffing;Zuidwest-Gelderland (CR);2025;37.0;145.0
4977;Rioolheffing;Utrecht (CR);2017;114.0;89.0
4978;Rioolheffing;Utrecht (CR);2018;116.0;89.0
4979;Rioolheffing;Utrecht (CR);2019;125.0;93.0
4980;Rioolheffing;Utrecht (CR);2020;130.0;96.0
4981;Rioolheffing;Utrecht (CR);2021;136.0;100.0
4982;Rioolheffing;Utrecht (CR);2022;139.0;101.0
4983;Rioolheffing;Utrecht (CR);2023;146.0;105.0
4984;Rioolheffing;Utrecht (CR);2024;156.0;111.0
4985;Rioolheffing;Utrecht (CR);2025;164.0;116.0
4986;Rioolheffing;Kop van Noord-Holland (CR);2017;32.0;85.0
4987;Rioolheffing;Kop van Noord-Holland (CR);2018;32.0;85.0
4988;Rioolheffing;Kop van Noord-Holland (CR);2019;32.0;84.0
4989;Rioolheffing;Kop van Noord-Holland (CR);2020;33.0;87.0
4990;Rioolheffing;Kop van Noord-Holland (CR);2021;33.0;88.0
4991;Rioolheffing;Kop van Noord-Holland (CR);2022;34.0;89.0
4992;Rioolheffing;Kop van Noord-Holland (CR);2023;35.0;91.0
4993;Rioolheffing;Kop van Noord-Holland (CR);2024;37.0;95.0
4994;Rioolheffing;Kop van Noord-Holland (CR);2025;40.0;102.0
4995;Rioolheffing;Alkmaar en omgeving (CR);2017;22.0;91.0
4996;Rioolheffing;Alkmaar en omgeving (CR);2018;23.0;94.0
4997;Rioolheffing;Alkmaar en omgeving (CR);2019;24.0;97.0
4998;Rioolheffing;Alkmaar en omgeving (CR);2020;25.0;100.0
4999;Rioolheffing;Alkmaar en omgeving (CR);2021;25.0;100.0
5000;Rioolheffing;Alkmaar en omgeving (CR);2022;25.0;100.0
5001;Rioolheffing;Alkmaar en omgeving (CR);2023;27.0;107.0
5002;Rioolheffing;Alkmaar en omgeving (CR);2024;30.0;119.0
5003;Rioolheffing;Alkmaar en omgeving (CR);2025;32.0;125.0
5004;Rioolheffing;IJmond (CR);2017;17.0;85.0
5005;Rioolheffing;IJmond (CR);2018;17.0;86.0
5006;Rioolheffing;IJmond (CR);2019;17.0;87.0
5007;Rioolheffing;IJmond (CR);2020;17.0;88.0
5008;Rioolheffing;IJmond (CR);2021;17.0;87.0
5009;Rioolheffing;IJmond (CR);2022;18.0;89.0
5010;Rioolheffing;IJmond (CR);2023;19.0;92.0
5011;Rioolheffing;IJmond (CR);2024;19.0;96.0
5012;Rioolheffing;IJmond (CR);2025;20.0;100.0
5013;Rioolheffing;Agglomeratie Haarlem (CR);2017;20.0;85.0
5014;Rioolheffing;Agglomeratie Haarlem (CR);2018;20.0;88.0
5015;Rioolheffing;Agglomeratie Haarlem (CR);2019;20.0;90.0
5016;Rioolheffing;Agglomeratie Haarlem (CR);2020;20.0;87.0
5017;Rioolheffing;Agglomeratie Haarlem (CR);2021;20.0;88.0
5018;Rioolheffing;Agglomeratie Haarlem (CR);2022;21.0;91.0
5019;Rioolheffing;Agglomeratie Haarlem (CR);2023;22.0;94.0
5020;Rioolheffing;Agglomeratie Haarlem (CR);2024;24.0;100.0
5021;Rioolheffing;Agglomeratie Haarlem (CR);2025;26.0;109.0
5022;Rioolheffing;Zaanstreek (CR);2017;23.0;136.0
5023;Rioolheffing;Zaanstreek (CR);2018;24.0;138.0
5024;Rioolheffing;Zaanstreek (CR);2019;24.0;140.0
5025;Rioolheffing;Zaanstreek (CR);2020;24.0;139.0
5026;Rioolheffing;Zaanstreek (CR);2021;24.0;139.0
5027;Rioolheffing;Zaanstreek (CR);2022;24.0;140.0
5028;Rioolheffing;Zaanstreek (CR);2023;25.0;143.0
5029;Rioolheffing;Zaanstreek (CR);2024;27.0;153.0
5030;Rioolheffing;Zaanstreek (CR);2025;28.0;158.0
5031;Rioolheffing;Groot-Amsterdam (CR);2017;112.0;83.0
5032;Rioolheffing;Groot-Amsterdam (CR);2018;113.0;83.0
5033;Rioolheffing;Groot-Amsterdam (CR);2019;116.0;84.0
5034;Rioolheffing;Groot-Amsterdam (CR);2020;120.0;86.0
5035;Rioolheffing;Groot-Amsterdam (CR);2021;124.0;89.0
5036;Rioolheffing;Groot-Amsterdam (CR);2022;130.0;92.0
5037;Rioolheffing;Groot-Amsterdam (CR);2023;135.0;93.0
5038;Rioolheffing;Groot-Amsterdam (CR);2024;149.0;101.0
5039;Rioolheffing;Groot-Amsterdam (CR);2025;167.0;113.0
5040;Rioolheffing;Het Gooi en Vechtstreek (CR);2017;23.0;91.0
5041;Rioolheffing;Het Gooi en Vechtstreek (CR);2018;26.0;103.0
5042;Rioolheffing;Het Gooi en Vechtstreek (CR);2019;26.0;100.0
5043;Rioolheffing;Het Gooi en Vechtstreek (CR);2020;26.0;99.0
5044;Rioolheffing;Het Gooi en Vechtstreek (CR);2021;25.0;98.0
5045;Rioolheffing;Het Gooi en Vechtstreek (CR);2022;26.0;100.0
5046;Rioolheffing;Het Gooi en Vechtstreek (CR);2023;25.0;103.0
5047;Rioolheffing;Het Gooi en Vechtstreek (CR);2024;29.0;117.0
5048;Rioolheffing;Het Gooi en Vechtstreek (CR);2025;31.0;127.0
5049;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2017;32.0;77.0
5050;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2018;34.0;79.0
5051;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2019;35.0;81.0
5052;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2020;35.0;82.0
5053;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2021;37.0;86.0
5054;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2022;40.0;92.0
5055;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2023;42.0;95.0
5056;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2024;45.0;102.0
5057;Rioolheffing;Agglomeratie Leiden en Bollenstreek (CR);2025;49.0;109.0
