ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
374;'s-Hertogenbosch (GA);Eenoudergezin;4.0;23.4;16.1
375;Eindhoven (GA);Totaal particulier huishouden;138.7;28.7;20.5
376;Eindhoven (GA);Eenpersoonshuishouden;48.1;18.3;18.3
377;Eindhoven (GA);Paar zonder kinderen;42.9;32.5;23.7
378;Eindhoven (GA);Paar met kinderen;35.7;38.4;20.7
379;Eindhoven (GA);Eenoudergezin;7.9;23.7;16.3
380;Geleen/Sittard (GA);Totaal particulier huishouden;60.0;28.1;19.6
381;Geleen/Sittard (GA);Eenpersoonshuishouden;17.4;17.0;17.0
382;Geleen/Sittard (GA);Paar zonder kinderen;19.6;29.9;21.8
383;Geleen/Sittard (GA);Paar met kinderen;17.5;37.3;20.3
384;Geleen/Sittard (GA);Eenoudergezin;3.6;23.1;15.9
385;Heerlen (GA);Totaal particulier huishouden;94.8;25.5;18.3
386;Heerlen (GA);Eenpersoonshuishouden;32.6;16.3;16.3
387;Heerlen (GA);Paar zonder kinderen;29.3;28.2;20.6
388;Heerlen (GA);Paar met kinderen;23.7;34.8;19.0
389;Heerlen (GA);Eenoudergezin;6.5;22.1;15.3
390;Maastricht (GA);Totaal particulier huishouden;51.9;26.4;19.2
391;Maastricht (GA);Eenpersoonshuishouden;19.2;17.1;17.1
392;Maastricht (GA);Paar zonder kinderen;15.6;30.1;22.0
393;Maastricht (GA);Paar met kinderen;12.0;36.2;19.8
394;Maastricht (GA);Eenoudergezin;3.5;22.8;15.9
395;Groningen (SG);Totaal particulier huishouden;142.6;27.0;19.5
396;Groningen (SG);Eenpersoonshuishouden;51.6;17.3;17.3
397;Groningen (SG);Paar zonder kinderen;43.4;31.3;22.9
398;Groningen (SG);Paar met kinderen;35.7;36.4;19.6
399;Groningen (SG);Eenoudergezin;8.9;22.9;15.9
400;Leeuwarden (SG);Totaal particulier huishouden;67.0;26.0;18.5
401;Leeuwarden (SG);Eenpersoonshuishouden;23.0;16.5;16.5
402;Leeuwarden (SG);Paar zonder kinderen;20.4;29.3;21.4
403;Leeuwarden (SG);Paar met kinderen;18.1;34.5;18.5
404;Leeuwarden (SG);Eenoudergezin;4.0;22.1;15.2
405;Zwolle (SG);Totaal particulier huishouden;68.4;29.1;20.2
406;Zwolle (SG);Eenpersoonshuishouden;21.2;17.9;17.9
407;Zwolle (SG);Paar zonder kinderen;20.7;32.0;23.4
408;Zwolle (SG);Paar met kinderen;21.2;37.7;20.1
409;Zwolle (SG);Eenoudergezin;3.5;23.7;16.2
410;Enschede (SG);Totaal particulier huishouden;126.7;26.8;18.7
411;Enschede (SG);Eenpersoonshuishouden;39.8;16.5;16.5
412;Enschede (SG);Paar zonder kinderen;39.3;29.4;21.5
413;Enschede (SG);Paar met kinderen;36.3;34.9;18.7
414;Enschede (SG);Eenoudergezin;7.1;22.7;15.6
415;Apeldoorn (SG);Totaal particulier huishouden;86.6;29.4;20.3
416;Apeldoorn (SG);Eenpersoonshuishouden;25.4;18.0;18.0
417;Apeldoorn (SG);Paar zonder kinderen;27.7;31.8;23.2
418;Apeldoorn (SG);Paar met kinderen;26.1;37.6;20.1
419;Apeldoorn (SG);Eenoudergezin;4.4;24.4;16.6
420;Arnhem (SG);Totaal particulier huishouden;145.1;28.5;20.1
421;Arnhem (SG);Eenpersoonshuishouden;46.9;17.7;17.7
422;Arnhem (SG);Paar zonder kinderen;43.9;32.2;23.5
423;Arnhem (SG);Paar met kinderen;41.1;37.2;20.0
424;Arnhem (SG);Eenoudergezin;8.9;23.6;16.1
425;Nijmegen (SG);Totaal particulier huishouden;114.3;28.2;19.9
426;Nijmegen (SG);Eenpersoonshuishouden;39.3;17.2;17.2
427;Nijmegen (SG);Paar zonder kinderen;32.5;31.8;23.2
428;Nijmegen (SG);Paar met kinderen;31.6;38.1;20.5
429;Nijmegen (SG);Eenoudergezin;7.5;24.1;16.6
430;Amersfoort (SG);Totaal particulier huishouden;107.4;31.6;21.7
431;Amersfoort (SG);Eenpersoonshuishouden;32.3;19.3;19.3
432;Amersfoort (SG);Paar zonder kinderen;30.7;34.7;25.4
433;Amersfoort (SG);Paar met kinderen;35.2;40.5;21.6
434;Amersfoort (SG);Eenoudergezin;6.1;25.2;17.1
435;Utrecht (SG);Totaal particulier huishouden;237.4;30.6;21.7
436;Utrecht (SG);Eenpersoonshuishouden;85.6;18.8;18.8
437;Utrecht (SG);Paar zonder kinderen;65.9;35.7;26.0
438;Utrecht (SG);Paar met kinderen;64.0;41.4;22.3
439;Utrecht (SG);Eenoudergezin;14.1;24.9;17.0
440;Amsterdam (SG);Totaal particulier huishouden;650.4;27.9;20.4
441;Amsterdam (SG);Eenpersoonshuishouden;265.9;18.4;18.4
442;Amsterdam (SG);Paar zonder kinderen;153.5;34.0;24.8
443;Amsterdam (SG);Paar met kinderen;149.6;39.0;21.2
444;Amsterdam (SG);Eenoudergezin;55.8;22.8;15.7
445;Haarlem (SG);Totaal particulier huishouden;174.8;30.7;21.8
446;Haarlem (SG);Eenpersoonshuishouden;61.3;19.2;19.2
447;Haarlem (SG);Paar zonder kinderen;50.8;34.8;25.4
448;Haarlem (SG);Paar met kinderen;47.6;41.4;22.2
449;Haarlem (SG);Eenoudergezin;10.4;25.1;17.3
450;Leiden (SG);Totaal particulier huishouden;132.4;31.8;22.1
451;Leiden (SG);Eenpersoonshuishouden;42.8;19.4;19.4
452;Leiden (SG);Paar zonder kinderen;37.6;35.3;25.8
453;Leiden (SG);Paar met kinderen;41.0;42.0;22.4
454;Leiden (SG);Eenoudergezin;7.5;25.9;17.7
455;'s-Gravenhage (SG);Totaal particulier huishouden;427.3;28.9;20.9
456;'s-Gravenhage (SG);Eenpersoonshuishouden;163.0;18.8;18.8
457;'s-Gravenhage (SG);Paar zonder kinderen;111.3;34.1;24.9
458;'s-Gravenhage (SG);Paar met kinderen;105.1;39.4;21.3
459;'s-Gravenhage (SG);Eenoudergezin;31.8;23.3;16.0
460;Rotterdam (SG);Totaal particulier huishouden;519.3;27.1;19.4
461;Rotterdam (SG);Eenpersoonshuishouden;190.0;17.2;17.2
462;Rotterdam (SG);Paar zonder kinderen;140.1;31.6;23.1
463;Rotterdam (SG);Paar met kinderen;126.0;37.4;20.2
464;Rotterdam (SG);Eenoudergezin;43.3;22.4;15.3
465;Dordrecht (SG);Totaal particulier huishouden;118.9;29.0;20.0
466;Dordrecht (SG);Eenpersoonshuishouden;35.9;17.5;17.5
467;Dordrecht (SG);Paar zonder kinderen;35.6;31.4;22.9
468;Dordrecht (SG);Paar met kinderen;36.6;38.1;20.4
469;Dordrecht (SG);Eenoudergezin;7.2;24.0;16.4
470;Breda (SG);Totaal particulier huishouden;127.2;29.5;20.5
471;Breda (SG);Eenpersoonshuishouden;37.9;17.7;17.7
472;Breda (SG);Paar zonder kinderen;40.6;31.8;23.2
473;Breda (SG);Paar met kinderen;37.8;38.7;20.9
474;Breda (SG);Eenoudergezin;7.1;24.5;16.8
475;Tilburg (SG);Totaal particulier huishouden;116.3;28.6;19.8
476;Tilburg (SG);Eenpersoonshuishouden;35.3;17.1;17.1
477;Tilburg (SG);Paar zonder kinderen;35.7;31.2;22.8
478;Tilburg (SG);Paar met kinderen;34.4;37.9;20.3
479;Tilburg (SG);Eenoudergezin;7.0;23.1;15.7
480;'s-Hertogenbosch (SG);Totaal particulier huishouden;78.1;30.0;21.0
481;'s-Hertogenbosch (SG);Eenpersoonshuishouden;25.0;18.4;18.4
482;'s-Hertogenbosch (SG);Paar zonder kinderen;23.4;33.7;24.6
483;'s-Hertogenbosch (SG);Paar met kinderen;22.7;39.0;21.0
484;'s-Hertogenbosch (SG);Eenoudergezin;4.4;23.9;16.4
485;Eindhoven (SG);Totaal particulier huishouden;172.1;29.4;20.8
486;Eindhoven (SG);Eenpersoonshuishouden;56.2;18.4;18.4
487;Eindhoven (SG);Paar zonder kinderen;54.3;32.7;23.9
488;Eindhoven (SG);Paar met kinderen;47.0;38.8;20.9
489;Eindhoven (SG);Eenoudergezin;9.6;24.2;16.6
490;Geleen/Sittard (SG);Totaal particulier huishouden;65.5;28.3;19.6
491;Geleen/Sittard (SG);Eenpersoonshuishouden;18.7;17.0;17.0
492;Geleen/Sittard (SG);Paar zonder kinderen;21.6;30.1;21.9
493;Geleen/Sittard (SG);Paar met kinderen;19.2;37.4;20.3
494;Geleen/Sittard (SG);Eenoudergezin;3.9;23.3;16.0
495;Heerlen (SG);Totaal particulier huishouden;114.6;26.3;18.7
496;Heerlen (SG);Eenpersoonshuishouden;37.1;16.4;16.4
497;Heerlen (SG);Paar zonder kinderen;36.4;28.6;20.9
498;Heerlen (SG);Paar met kinderen;30.1;35.6;19.4
499;Heerlen (SG);Eenoudergezin;7.6;22.7;15.7
500;Maastricht (SG);Totaal particulier huishouden;77.0;27.8;19.7
501;Maastricht (SG);Eenpersoonshuishouden;25.3;17.2;17.2
502;Maastricht (SG);Paar zonder kinderen;24.3;30.6;22.3
503;Maastricht (SG);Paar met kinderen;20.2;37.5;20.4
504;Maastricht (SG);Eenoudergezin;4.7;23.7;16.5
505;Aa en Hunze;Totaal particulier huishouden;10.3;30.0;20.7
506;Aa en Hunze;Eenpersoonshuishouden;2.5;18.3;18.3
507;Aa en Hunze;Paar zonder kinderen;3.9;32.1;23.4
508;Aa en Hunze;Paar met kinderen;3.3;36.7;19.8
509;Aa en Hunze;Eenoudergezin;0.4;22.8;15.7
510;Aalburg;Totaal particulier huishouden;4.1;32.5;20.6
511;Aalburg;Eenpersoonshuishouden;0.8;19.3;19.3
512;Aalburg;Paar zonder kinderen;1.1;30.1;22.0
513;Aalburg;Paar met kinderen;1.8;38.8;20.0
514;Aalburg;Eenoudergezin;0.2;35.3;22.2
515;Aalsmeer;Totaal particulier huishouden;9.4;33.1;22.5
516;Aalsmeer;Eenpersoonshuishouden;2.5;19.2;19.2
517;Aalsmeer;Paar zonder kinderen;3.1;35.2;25.7
518;Aalsmeer;Paar met kinderen;3.0;42.9;22.9
519;Aalsmeer;Eenoudergezin;0.5;26.1;18.0
520;Aalten;Totaal particulier huishouden;10.5;28.8;19.2
521;Aalten;Eenpersoonshuishouden;2.6;16.4;16.4
522;Aalten;Paar zonder kinderen;3.5;29.3;21.4
523;Aalten;Paar met kinderen;3.6;36.0;19.1
524;Aalten;Eenoudergezin;0.4;27.5;18.4
525;Abcoude;Totaal particulier huishouden;3.4;41.2;27.5
526;Abcoude;Eenpersoonshuishouden;0.9;21.6;21.6
527;Abcoude;Paar zonder kinderen;1.0;46.0;33.6
528;Abcoude;Paar met kinderen;1.2;52.2;27.8
529;Abcoude;Eenoudergezin;0.2;26.0;18.2
530;Achtkarspelen;Totaal particulier huishouden;11.0;26.3;17.5
531;Achtkarspelen;Eenpersoonshuishouden;2.7;15.2;15.2
532;Achtkarspelen;Paar zonder kinderen;3.4;26.1;19.1
533;Achtkarspelen;Paar met kinderen;4.0;33.5;17.8
534;Achtkarspelen;Eenoudergezin;0.7;25.2;16.7
535;Alblasserdam;Totaal particulier huishouden;7.2;28.6;19.1
536;Alblasserdam;Eenpersoonshuishouden;2.0;16.3;16.3
537;Alblasserdam;Paar zonder kinderen;2.2;28.7;21.0
538;Alblasserdam;Paar met kinderen;2.5;37.6;19.9
539;Alblasserdam;Eenoudergezin;0.4;25.0;17.4
540;Albrandswaard;Totaal particulier huishouden;8.0;35.1;23.7
541;Albrandswaard;Eenpersoonshuishouden;1.7;21.2;21.2
542;Albrandswaard;Paar zonder kinderen;2.7;36.0;26.3
543;Albrandswaard;Paar met kinderen;2.9;42.7;23.2
544;Albrandswaard;Eenoudergezin;0.4;27.1;18.6
545;Alkemade;Totaal particulier huishouden;5.4;32.3;21.0
546;Alkemade;Eenpersoonshuishouden;1.2;18.0;18.0
547;Alkemade;Paar zonder kinderen;1.6;31.9;23.3
548;Alkemade;Paar met kinderen;2.2;40.2;21.1
549;Alkemade;Eenoudergezin;0.2;28.9;19.4
550;Alkmaar;Totaal particulier huishouden;41.4;27.4;19.6
551;Alkmaar;Eenpersoonshuishouden;15.0;17.3;17.3
552;Alkmaar;Paar zonder kinderen;11.3;31.6;23.1
553;Alkmaar;Paar met kinderen;11.0;37.2;20.0
554;Alkmaar;Eenoudergezin;3.0;23.0;15.8
555;Almelo;Totaal particulier huishouden;30.0;26.0;18.1
556;Almelo;Eenpersoonshuishouden;9.2;16.5;16.5
557;Almelo;Paar zonder kinderen;9.0;28.2;20.6
558;Almelo;Paar met kinderen;8.9;33.0;17.7
559;Almelo;Eenoudergezin;1.9;22.7;15.4
560;Almere;Totaal particulier huishouden;67.8;29.6;19.9
561;Almere;Eenpersoonshuishouden;17.1;17.9;17.9
562;Almere;Paar zonder kinderen;16.8;32.8;23.9
563;Almere;Paar met kinderen;24.5;36.8;19.9
564;Almere;Eenoudergezin;6.4;22.3;15.3
565;Alphen aan den Rijn;Totaal particulier huishouden;28.3;31.8;21.7
566;Alphen aan den Rijn;Eenpersoonshuishouden;8.0;18.9;18.9
567;Alphen aan den Rijn;Paar zonder kinderen;8.6;34.8;25.4
568;Alphen aan den Rijn;Paar met kinderen;9.3;40.3;21.6
569;Alphen aan den Rijn;Eenoudergezin;1.5;25.4;17.1
570;Alphen-Chaam;Totaal particulier huishouden;3.6;31.8;20.9
571;Alphen-Chaam;Eenpersoonshuishouden;0.7;19.3;19.3
572;Alphen-Chaam;Paar zonder kinderen;1.2;30.8;22.5
573;Alphen-Chaam;Paar met kinderen;1.4;38.3;20.3
574;Alphen-Chaam;Eenoudergezin;0.2;29.7;20.0
575;Ambt Montfort;Totaal particulier huishouden;4.3;29.5;19.8
576;Ambt Montfort;Eenpersoonshuishouden;1.0;16.6;16.6
577;Ambt Montfort;Paar zonder kinderen;1.6;29.8;21.7
578;Ambt Montfort;Paar met kinderen;1.5;37.1;20.2
579;Ambt Montfort;Eenoudergezin;0.2;24.6;16.1
580;Ameland;Totaal particulier huishouden;1.5;26.5;18.5
581;Ameland;Eenpersoonshuishouden;0.5;16.3;16.3
582;Ameland;Paar zonder kinderen;0.4;30.0;21.9
583;Ameland;Paar met kinderen;0.5;32.7;17.4
584;Ameland;Eenoudergezin;;;
585;Amerongen;Totaal particulier huishouden;2.8;32.3;21.6
586;Amerongen;Eenpersoonshuishouden;0.7;18.9;18.9
587;Amerongen;Paar zonder kinderen;0.9;32.9;24.0
588;Amerongen;Paar met kinderen;0.9;40.7;21.6
589;Amerongen;Eenoudergezin;0.1;23.9;16.3
590;Amersfoort;Totaal particulier huishouden;55.8;30.5;21.3
591;Amersfoort;Eenpersoonshuishouden;18.5;18.7;18.7
592;Amersfoort;Paar zonder kinderen;15.1;34.7;25.3
593;Amersfoort;Paar met kinderen;17.1;40.0;21.5
594;Amersfoort;Eenoudergezin;3.5;23.4;15.9
595;Amstelveen;Totaal particulier huishouden;35.0;33.9;24.5
596;Amstelveen;Eenpersoonshuishouden;13.9;21.5;21.5
597;Amstelveen;Paar zonder kinderen;9.2;39.2;28.6
598;Amstelveen;Paar met kinderen;8.7;49.2;26.6
599;Amstelveen;Eenoudergezin;2.2;27.2;18.9
600;Amsterdam;Totaal particulier huishouden;359.2;25.2;19.5
601;Amsterdam;Eenpersoonshuishouden;181.3;18.2;18.2
602;Amsterdam;Paar zonder kinderen;71.6;33.9;24.7
603;Amsterdam;Paar met kinderen;55.4;36.7;20.1
604;Amsterdam;Eenoudergezin;34.8;21.8;15.0
605;Andijk;Totaal particulier huishouden;2.5;29.3;19.7
606;Andijk;Eenpersoonshuishouden;0.6;17.5;17.5
607;Andijk;Paar zonder kinderen;0.8;30.4;22.2
608;Andijk;Paar met kinderen;0.9;37.0;19.4
609;Andijk;Eenoudergezin;0.1;24.3;16.3
610;Anna Paulowna;Totaal particulier huishouden;5.4;27.8;18.5
611;Anna Paulowna;Eenpersoonshuishouden;1.3;16.1;16.1
612;Anna Paulowna;Paar zonder kinderen;1.8;28.4;20.7
613;Anna Paulowna;Paar met kinderen;2.0;35.3;18.6
614;Anna Paulowna;Eenoudergezin;0.2;21.9;15.2
615;Apeldoorn;Totaal particulier huishouden;64.7;29.1;20.3
616;Apeldoorn;Eenpersoonshuishouden;20.0;18.0;18.0
617;Apeldoorn;Paar zonder kinderen;20.3;31.9;23.3
618;Apeldoorn;Paar met kinderen;18.8;37.6;20.2
619;Apeldoorn;Eenoudergezin;3.6;23.7;16.2
620;Appingedam;Totaal particulier huishouden;5.5;25.4;18.0
621;Appingedam;Eenpersoonshuishouden;1.7;16.4;16.4
622;Appingedam;Paar zonder kinderen;1.8;27.2;19.9
623;Appingedam;Paar met kinderen;1.5;32.8;17.8
624;Appingedam;Eenoudergezin;0.3;21.2;14.5
625;Arcen en Velden;Totaal particulier huishouden;3.5;30.4;20.2
626;Arcen en Velden;Eenpersoonshuishouden;0.8;17.7;17.7
627;Arcen en Velden;Paar zonder kinderen;1.2;28.8;21.0
628;Arcen en Velden;Paar met kinderen;1.3;39.0;20.9
629;Arcen en Velden;Eenoudergezin;0.1;27.9;19.0
630;Arnhem;Totaal particulier huishouden;63.4;25.6;18.8
631;Arnhem;Eenpersoonshuishouden;25.8;16.9;16.9
632;Arnhem;Paar zonder kinderen;16.9;31.2;22.8
633;Arnhem;Paar met kinderen;13.8;34.9;19.0
634;Arnhem;Eenoudergezin;4.7;21.7;14.9
635;Assen;Totaal particulier huishouden;26.1;27.4;19.3
636;Assen;Eenpersoonshuishouden;8.3;17.4;17.4
637;Assen;Paar zonder kinderen;7.8;30.7;22.4
638;Assen;Paar met kinderen;7.7;35.3;18.9
639;Assen;Eenoudergezin;1.7;22.4;15.4
640;Asten;Totaal particulier huishouden;6.2;31.3;20.7
641;Asten;Eenpersoonshuishouden;1.4;17.1;17.1
642;Asten;Paar zonder kinderen;2.0;32.0;23.4
643;Asten;Paar met kinderen;2.3;38.7;20.5
644;Asten;Eenoudergezin;0.2;29.1;19.5
645;Baarle-Nassau;Totaal particulier huishouden;2.7;28.9;19.7
646;Baarle-Nassau;Eenpersoonshuishouden;0.8;16.7;16.7
647;Baarle-Nassau;Paar zonder kinderen;0.9;28.3;20.7
648;Baarle-Nassau;Paar met kinderen;0.8;39.5;21.1
649;Baarle-Nassau;Eenoudergezin;0.1;29.7;19.4
650;Baarn;Totaal particulier huishouden;10.4;31.6;22.6
651;Baarn;Eenpersoonshuishouden;3.7;20.4;20.4
652;Baarn;Paar zonder kinderen;3.1;36.6;26.7
653;Baarn;Paar met kinderen;2.8;41.2;22.1
654;Baarn;Eenoudergezin;0.5;24.7;17.2
655;Barendrecht;Totaal particulier huishouden;15.1;34.1;22.7
656;Barendrecht;Eenpersoonshuishouden;3.2;19.9;19.9
657;Barendrecht;Paar zonder kinderen;4.9;35.4;25.8
658;Barendrecht;Paar met kinderen;5.9;41.2;22.2
659;Barendrecht;Eenoudergezin;0.7;26.8;18.4
660;Barneveld;Totaal particulier huishouden;17.0;32.2;20.4
661;Barneveld;Eenpersoonshuishouden;3.7;17.8;17.8
662;Barneveld;Paar zonder kinderen;4.8;31.6;23.0
663;Barneveld;Paar met kinderen;6.9;39.3;20.0
664;Barneveld;Eenoudergezin;0.7;28.0;18.7
665;Bedum;Totaal particulier huishouden;4.1;28.8;19.4
666;Bedum;Eenpersoonshuishouden;1.0;17.5;17.5
667;Bedum;Paar zonder kinderen;1.3;29.8;21.7
668;Bedum;Paar met kinderen;1.5;36.2;19.2
669;Bedum;Eenoudergezin;0.2;22.7;15.4
670;Beek (L.);Totaal particulier huishouden;7.0;30.6;20.9
671;Beek (L.);Eenpersoonshuishouden;1.7;18.4;18.4
672;Beek (L.);Paar zonder kinderen;2.5;31.4;22.9
673;Beek (L.);Paar met kinderen;2.2;38.8;21.1
674;Beek (L.);Eenoudergezin;0.3;25.1;17.0
675;Beemster;Totaal particulier huishouden;3.3;33.1;22.0
676;Beemster;Eenpersoonshuishouden;0.8;17.9;17.9
677;Beemster;Paar zonder kinderen;1.1;33.7;24.6
678;Beemster;Paar met kinderen;1.2;42.6;22.6
679;Beemster;Eenoudergezin;0.2;30.0;20.1
680;Beesel;Totaal particulier huishouden;5.3;28.8;19.2
681;Beesel;Eenpersoonshuishouden;1.2;16.6;16.6
682;Beesel;Paar zonder kinderen;1.8;28.5;20.8
683;Beesel;Paar met kinderen;2.0;36.1;19.4
684;Beesel;Eenoudergezin;0.3;26.6;17.8
685;Bellingwedde;Totaal particulier huishouden;4.2;24.7;17.2
686;Bellingwedde;Eenpersoonshuishouden;1.2;14.5;14.5
687;Bellingwedde;Paar zonder kinderen;1.5;26.3;19.2
688;Bellingwedde;Paar met kinderen;1.2;32.5;17.6
689;Bellingwedde;Eenoudergezin;0.2;23.0;16.0
690;Bennebroek;Totaal particulier huishouden;2.1;38.3;27.1
691;Bennebroek;Eenpersoonshuishouden;0.6;23.5;23.5
692;Bennebroek;Paar zonder kinderen;0.8;44.1;32.2
693;Bennebroek;Paar met kinderen;0.6;47.6;25.7
694;Bennebroek;Eenoudergezin;0.1;29.8;19.8
695;Bergambacht;Totaal particulier huishouden;3.5;33.8;22.6
696;Bergambacht;Eenpersoonshuishouden;0.8;19.4;19.4
697;Bergambacht;Paar zonder kinderen;1.2;36.5;26.7
698;Bergambacht;Paar met kinderen;1.3;39.4;20.6
699;Bergambacht;Eenoudergezin;0.1;28.4;19.7
700;Bergeijk;Totaal particulier huishouden;6.8;31.7;20.7
701;Bergeijk;Eenpersoonshuishouden;1.5;17.2;17.2
702;Bergeijk;Paar zonder kinderen;2.3;30.9;22.5
703;Bergeijk;Paar met kinderen;2.6;40.0;21.2
704;Bergeijk;Eenoudergezin;0.2;27.9;18.9
705;Bergen (L.);Totaal particulier huishouden;5.3;29.0;19.2
706;Bergen (L.);Eenpersoonshuishouden;1.2;16.3;16.3
707;Bergen (L.);Paar zonder kinderen;1.7;29.6;21.6
708;Bergen (L.);Paar met kinderen;1.9;35.5;19.0
709;Bergen (L.);Eenoudergezin;0.2;24.6;16.8
710;Bergen (NH.);Totaal particulier huishouden;13.2;32.7;22.9
711;Bergen (NH.);Eenpersoonshuishouden;4.1;19.9;19.9
712;Bergen (NH.);Paar zonder kinderen;4.2;36.9;26.9
713;Bergen (NH.);Paar met kinderen;3.6;42.1;22.6
714;Bergen (NH.);Eenoudergezin;0.9;29.3;19.7
715;Bergen op Zoom;Totaal particulier huishouden;27.8;28.5;19.8
716;Bergen op Zoom;Eenpersoonshuishouden;8.5;17.4;17.4
717;Bergen op Zoom;Paar zonder kinderen;8.7;30.2;22.0
718;Bergen op Zoom;Paar met kinderen;8.1;37.8;20.4
719;Bergen op Zoom;Eenoudergezin;1.6;24.0;16.7
720;Bergschenhoek;Totaal particulier huishouden;5.7;36.4;23.4
721;Bergschenhoek;Eenpersoonshuishouden;1.0;20.7;20.7
722;Bergschenhoek;Paar zonder kinderen;1.6;36.8;26.8
723;Bergschenhoek;Paar met kinderen;2.7;43.1;23.1
724;Bergschenhoek;Eenoudergezin;0.3;24.7;17.3
725;Berkel en Rodenrijs;Totaal particulier huishouden;6.8;33.7;22.3
726;Berkel en Rodenrijs;Eenpersoonshuishouden;1.4;18.4;18.4
727;Berkel en Rodenrijs;Paar zonder kinderen;2.3;34.8;25.4
728;Berkel en Rodenrijs;Paar met kinderen;2.5;41.4;21.9
729;Berkel en Rodenrijs;Eenoudergezin;0.4;27.3;18.6
730;Berkelland;Totaal particulier huishouden;17.3;29.5;19.6
731;Berkelland;Eenpersoonshuishouden;3.9;16.8;16.8
732;Berkelland;Paar zonder kinderen;6.0;29.0;21.2
733;Berkelland;Paar met kinderen;5.9;37.1;19.8
734;Berkelland;Eenoudergezin;0.8;26.5;18.1
735;Bernheze;Totaal particulier huishouden;10.5;32.4;20.8
736;Bernheze;Eenpersoonshuishouden;2.1;17.4;17.4
737;Bernheze;Paar zonder kinderen;3.3;31.3;22.8
738;Bernheze;Paar met kinderen;4.3;39.7;21.0
739;Bernheze;Eenoudergezin;0.4;27.4;18.3
740;Bernisse;Totaal particulier huishouden;5.0;32.5;21.8
741;Bernisse;Eenpersoonshuishouden;1.1;19.1;19.1
742;Bernisse;Paar zonder kinderen;1.8;32.0;23.3
743;Bernisse;Paar met kinderen;1.8;40.7;21.9
744;Bernisse;Eenoudergezin;0.2;26.8;18.4
745;Best;Totaal particulier huishouden;11.3;32.2;21.5
746;Best;Eenpersoonshuishouden;2.6;18.7;18.7
747;Best;Paar zonder kinderen;3.7;32.6;23.8
748;Best;Paar met kinderen;4.2;40.4;21.6
749;Best;Eenoudergezin;0.5;25.3;17.2
750;Beuningen;Totaal particulier huishouden;9.6;31.5;20.7
751;Beuningen;Eenpersoonshuishouden;2.1;17.2;17.2
752;Beuningen;Paar zonder kinderen;2.8;32.0;23.4
753;Beuningen;Paar met kinderen;3.8;39.6;21.3
754;Beuningen;Eenoudergezin;0.6;23.0;16.0
755;Beverwijk;Totaal particulier huishouden;16.2;28.3;20.1
756;Beverwijk;Eenpersoonshuishouden;5.5;18.0;18.0
757;Beverwijk;Paar zonder kinderen;4.8;31.4;22.9
758;Beverwijk;Paar met kinderen;4.4;37.8;20.4
759;Beverwijk;Eenoudergezin;1.0;23.4;16.1
760;Binnenmaas;Totaal particulier huishouden;7.8;33.4;22.6
761;Binnenmaas;Eenpersoonshuishouden;1.7;19.4;19.4
762;Binnenmaas;Paar zonder kinderen;2.8;35.3;25.8
763;Binnenmaas;Paar met kinderen;2.7;40.8;22.0
764;Binnenmaas;Eenoudergezin;0.4;27.4;18.8
765;Bladel;Totaal particulier huishouden;7.1;31.8;20.8
766;Bladel;Eenpersoonshuishouden;1.5;18.3;18.3
767;Bladel;Paar zonder kinderen;2.3;30.4;22.2
768;Bladel;Paar met kinderen;2.7;39.6;21.0
769;Bladel;Eenoudergezin;0.3;29.4;20.0
770;Blaricum;Totaal particulier huishouden;3.8;42.6;29.2
771;Blaricum;Eenpersoonshuishouden;1.0;23.6;23.6
772;Blaricum;Paar zonder kinderen;1.3;47.9;35.0
773;Blaricum;Paar met kinderen;1.2;54.5;29.3
774;Blaricum;Eenoudergezin;0.2;33.7;23.0
775;Bleiswijk;Totaal particulier huishouden;3.8;34.9;23.0
776;Bleiswijk;Eenpersoonshuishouden;0.7;20.1;20.1
777;Bleiswijk;Paar zonder kinderen;1.2;37.0;27.0
778;Bleiswijk;Paar met kinderen;1.6;40.0;21.2
779;Bleiswijk;Eenoudergezin;0.1;33.6;22.7
780;Bloemendaal;Totaal particulier huishouden;6.7;45.2;31.2
781;Bloemendaal;Eenpersoonshuishouden;1.9;27.5;27.5
782;Bloemendaal;Paar zonder kinderen;2.2;48.8;35.6
783;Bloemendaal;Paar met kinderen;2.1;57.7;30.7
784;Bloemendaal;Eenoudergezin;0.3;32.0;21.9
785;Boarnsterhim;Totaal particulier huishouden;7.8;27.2;18.7
786;Boarnsterhim;Eenpersoonshuishouden;2.1;16.9;16.9
787;Boarnsterhim;Paar zonder kinderen;2.6;28.3;20.7
788;Boarnsterhim;Paar met kinderen;2.6;34.8;18.6
789;Boarnsterhim;Eenoudergezin;0.3;20.4;14.3
790;Bodegraven;Totaal particulier huishouden;7.3;33.3;22.0
791;Bodegraven;Eenpersoonshuishouden;1.7;18.1;18.1
792;Bodegraven;Paar zonder kinderen;2.2;35.5;25.9
793;Bodegraven;Paar met kinderen;2.8;40.4;21.3
794;Bodegraven;Eenoudergezin;0.3;31.1;21.0
795;Boekel;Totaal particulier huishouden;3.3;31.2;20.0
796;Boekel;Eenpersoonshuishouden;0.6;17.5;17.5
797;Boekel;Paar zonder kinderen;1.0;30.1;22.0
798;Boekel;Paar met kinderen;1.4;36.8;19.4
