ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;AantalVerdienersHuishoudkern;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2359;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Eenverdiener;2008/'09;15890.0;2900.0;12990.0;18.3
2360;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Tweeverdiener;2004/'05;10820.0;2070.0;8750.0;19.1
2361;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Tweeverdiener;2005/'06;13010.0;2080.0;10930.0;16.0
2362;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Tweeverdiener;2006/'07;14330.0;2240.0;12090.0;15.6
2363;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Tweeverdiener;2007/'08;15980.0;2230.0;13760.0;13.9
2364;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Tweeverdiener;2008/'09;16810.0;2280.0;14540.0;13.5
2365;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;770.0;250.0;530.0;31.7
2366;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;1090.0;330.0;770.0;29.8
2367;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;1500.0;390.0;1110.0;25.8
2368;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;930.0;270.0;660.0;28.6
2369;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;1240.0;300.0;940.0;24.4
2370;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;8770.0;2930.0;5840.0;33.4
2371;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;11570.0;3430.0;8140.0;29.6
2372;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;13470.0;4000.0;9480.0;29.6
2373;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;15000.0;4270.0;10740.0;28.4
2374;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;15120.0;4040.0;11090.0;26.7
2375;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen verdiener;2004/'05;390.0;180.0;210.0;45.8
2376;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen verdiener;2005/'06;450.0;200.0;260.0;43.4
2377;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen verdiener;2006/'07;550.0;230.0;320.0;41.6
2378;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen verdiener;2007/'08;480.0;200.0;290.0;40.9
2379;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen verdiener;2008/'09;350.0;140.0;210.0;39.7
2380;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel verdiener;2004/'05;7920.0;2530.0;5390.0;32.0
2381;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel verdiener;2005/'06;10500.0;2960.0;7540.0;28.2
2382;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel verdiener;2006/'07;12060.0;3430.0;8630.0;28.5
2383;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel verdiener;2007/'08;13900.0;3820.0;10090.0;27.4
2384;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel verdiener;2008/'09;13950.0;3600.0;10350.0;25.8
2385;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Eenverdiener;2004/'05;4520.0;1510.0;3000.0;33.5
2386;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Eenverdiener;2005/'06;6020.0;1850.0;4180.0;30.6
2387;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Eenverdiener;2006/'07;6970.0;2150.0;4810.0;30.9
2388;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Eenverdiener;2007/'08;7910.0;2410.0;5500.0;30.5
2389;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Eenverdiener;2008/'09;7640.0;2140.0;5500.0;28.0
2390;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Tweeverdiener;2004/'05;3400.0;1020.0;2380.0;29.9
2391;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Tweeverdiener;2005/'06;4480.0;1120.0;3360.0;24.9
2392;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Tweeverdiener;2006/'07;5090.0;1280.0;3810.0;25.1
2393;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Tweeverdiener;2007/'08;5990.0;1410.0;4590.0;23.4
2394;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Tweeverdiener;2008/'09;6310.0;1460.0;4850.0;23.2
2395;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;460.0;220.0;240.0;47.4
2396;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;620.0;270.0;350.0;43.6
2397;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;870.0;340.0;530.0;38.6
2398;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;620.0;250.0;370.0;40.8
2399;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;820.0;300.0;530.0;36.0
2400;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;345410.0;36780.0;308640.0;10.6
2401;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;382980.0;35080.0;347910.0;9.2
2402;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;390270.0;34750.0;355520.0;8.9
2403;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;391140.0;32840.0;358310.0;8.4
2404;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;390180.0;29800.0;360380.0;7.6
2405;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2004/'05;6750.0;1510.0;5230.0;22.4
2406;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2005/'06;6950.0;1320.0;5630.0;19.0
2407;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2006/'07;7330.0;1330.0;6000.0;18.1
2408;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2007/'08;5860.0;1090.0;4780.0;18.5
2409;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2008/'09;4840.0;770.0;4070.0;15.9
2410;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2004/'05;331810.0;33830.0;297970.0;10.2
2411;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2005/'06;367750.0;32210.0;335540.0;8.8
2412;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2006/'07;371090.0;31570.0;339520.0;8.5
2413;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2007/'08;379400.0;30690.0;348710.0;8.1
2414;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2008/'09;377120.0;27820.0;349310.0;7.4
2415;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2004/'05;138450.0;16710.0;121740.0;12.1
2416;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2005/'06;155530.0;16740.0;138780.0;10.8
2417;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2006/'07;156870.0;16440.0;140440.0;10.5
2418;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2007/'08;156540.0;16170.0;140370.0;10.3
2419;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2008/'09;149980.0;14150.0;135840.0;9.4
2420;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2004/'05;193350.0;17120.0;176230.0;8.9
2421;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2005/'06;212230.0;15470.0;196760.0;7.3
2422;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2006/'07;214210.0;15130.0;199080.0;7.1
2423;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2007/'08;222860.0;14520.0;208340.0;6.5
2424;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2008/'09;227140.0;13670.0;213470.0;6.0
2425;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;6860.0;1430.0;5430.0;20.9
2426;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;8280.0;1540.0;6730.0;18.6
2427;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;11850.0;1850.0;10000.0;15.6
2428;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;5890.0;1060.0;4820.0;18.1
2429;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;8220.0;1220.0;7000.0;14.8
2430;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;318630.0;30400.0;288240.0;9.5
2431;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;349600.0;28060.0;321540.0;8.0
2432;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;352870.0;26830.0;326040.0;7.6
2433;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;351140.0;24740.0;326400.0;7.0
2434;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;349650.0;22300.0;327350.0;6.4
2435;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen verdiener;2004/'05;5850.0;1200.0;4660.0;20.4
2436;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen verdiener;2005/'06;5900.0;970.0;4930.0;16.5
2437;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen verdiener;2006/'07;6110.0;900.0;5210.0;14.7
2438;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen verdiener;2007/'08;4790.0;730.0;4060.0;15.3
2439;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen verdiener;2008/'09;4020.0;520.0;3500.0;13.0
2440;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel verdiener;2004/'05;306880.0;28120.0;278750.0;9.2
2441;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel verdiener;2005/'06;336740.0;26000.0;310740.0;7.7
2442;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel verdiener;2006/'07;336740.0;24630.0;312120.0;7.3
2443;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel verdiener;2007/'08;341630.0;23330.0;318300.0;6.8
2444;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel verdiener;2008/'09;339000.0;21020.0;317980.0;6.2
2445;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Eenverdiener;2004/'05;125920.0;13560.0;112360.0;10.8
2446;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Eenverdiener;2005/'06;139660.0;13100.0;126560.0;9.4
2447;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Eenverdiener;2006/'07;139260.0;12420.0;126840.0;8.9
2448;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Eenverdiener;2007/'08;137410.0;11800.0;125620.0;8.6
2449;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Eenverdiener;2008/'09;131340.0;10340.0;121000.0;7.9
2450;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Tweeverdiener;2004/'05;180960.0;14570.0;166390.0;8.0
2451;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Tweeverdiener;2005/'06;197080.0;12900.0;184180.0;6.5
2452;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Tweeverdiener;2006/'07;197480.0;12200.0;185280.0;6.2
2453;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Tweeverdiener;2007/'08;204210.0;11530.0;192680.0;5.6
2454;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Tweeverdiener;2008/'09;207660.0;10680.0;196980.0;5.1
2455;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;5910.0;1080.0;4830.0;18.3
2456;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;6960.0;1090.0;5870.0;15.6
2457;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;10010.0;1300.0;8710.0;13.0
2458;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;4730.0;680.0;4050.0;14.4
2459;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;6630.0;760.0;5870.0;11.5
2460;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;26780.0;6380.0;20400.0;23.8
2461;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;33380.0;7020.0;26370.0;21.0
2462;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;37400.0;7920.0;29480.0;21.2
2463;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;40000.0;8100.0;31900.0;20.2
2464;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;40530.0;7510.0;33030.0;18.5
2465;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen verdiener;2004/'05;900.0;320.0;580.0;35.5
2466;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen verdiener;2005/'06;1050.0;350.0;700.0;33.1
2467;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen verdiener;2006/'07;1220.0;430.0;790.0;35.0
2468;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen verdiener;2007/'08;1070.0;350.0;720.0;32.9
2469;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen verdiener;2008/'09;820.0;250.0;570.0;30.3
2470;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel verdiener;2004/'05;24930.0;5710.0;19220.0;22.9
2471;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel verdiener;2005/'06;31010.0;6210.0;24800.0;20.0
2472;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel verdiener;2006/'07;34340.0;6950.0;27400.0;20.2
2473;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel verdiener;2007/'08;37770.0;7360.0;30410.0;19.5
2474;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel verdiener;2008/'09;38130.0;6800.0;31320.0;17.8
2475;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Eenverdiener;2004/'05;12530.0;3150.0;9380.0;25.1
2476;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Eenverdiener;2005/'06;15860.0;3640.0;12220.0;22.9
2477;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Eenverdiener;2006/'07;17610.0;4010.0;13600.0;22.8
2478;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Eenverdiener;2007/'08;19120.0;4370.0;14750.0;22.9
2479;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Eenverdiener;2008/'09;18640.0;3810.0;14830.0;20.4
2480;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Tweeverdiener;2004/'05;12400.0;2560.0;9840.0;20.6
2481;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Tweeverdiener;2005/'06;15150.0;2570.0;12580.0;17.0
2482;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Tweeverdiener;2006/'07;16730.0;2930.0;13800.0;17.5
2483;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Tweeverdiener;2007/'08;18650.0;2990.0;15660.0;16.0
2484;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Tweeverdiener;2008/'09;19480.0;2990.0;16490.0;15.4
2485;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;950.0;350.0;600.0;37.0
2486;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;1320.0;460.0;860.0;34.6
2487;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;1840.0;550.0;1290.0;29.9
2488;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;1160.0;380.0;780.0;33.0
2489;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;1590.0;460.0;1140.0;28.7
2490;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;19160.0;3920.0;15240.0;20.4
2491;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;23360.0;4190.0;19180.0;17.9
2492;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;25780.0;4550.0;21220.0;17.7
2493;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;27200.0;4550.0;22650.0;16.7
2494;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;27710.0;4170.0;23540.0;15.0
2495;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Geen verdiener;2004/'05;560.0;170.0;390.0;31.0
2496;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Geen verdiener;2005/'06;660.0;190.0;470.0;29.3
2497;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Geen verdiener;2006/'07;720.0;220.0;500.0;30.7
2498;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Geen verdiener;2007/'08;650.0;180.0;460.0;28.4
2499;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Geen verdiener;2008/'09;530.0;130.0;390.0;25.5
2500;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Wel verdiener;2004/'05;18020.0;3570.0;14450.0;19.8
2501;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Wel verdiener;2005/'06;21880.0;3750.0;18130.0;17.1
2502;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Wel verdiener;2006/'07;23910.0;4050.0;19870.0;16.9
2503;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Wel verdiener;2007/'08;25870.0;4170.0;21700.0;16.1
2504;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Wel verdiener;2008/'09;26240.0;3810.0;22440.0;14.5
2505;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Eenverdiener;2004/'05;8680.0;1910.0;6780.0;22.0
2506;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Eenverdiener;2005/'06;10740.0;2140.0;8590.0;20.0
2507;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Eenverdiener;2006/'07;11730.0;2250.0;9480.0;19.2
2508;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Eenverdiener;2007/'08;12490.0;2400.0;10090.0;19.2
2509;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Eenverdiener;2008/'09;12260.0;2040.0;10220.0;16.7
2510;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Tweeverdiener;2004/'05;9340.0;1660.0;7680.0;17.8
2511;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Tweeverdiener;2005/'06;11140.0;1610.0;9540.0;14.4
2512;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Tweeverdiener;2006/'07;12190.0;1800.0;10390.0;14.8
