ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
335;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2049;3860;2429;1431
336;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2050;3860;2425;1435
337;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2051;3860;2424;1436
338;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2052;3860;2427;1433
339;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2053;3860;2428;1432
340;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2054;3860;2428;1432
341;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2055;3860;2428;1432
342;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2056;3860;2427;1433
343;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2057;3860;2426;1434
344;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2058;3860;2425;1435
345;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2059;3860;2425;1435
346;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2060;3860;2425;1435
347;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2061;3860;2424;1436
348;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2062;3860;2424;1436
349;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2063;3860;2424;1436
350;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2064;3860;2424;1436
351;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2065;3860;2424;1436
352;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2066;3860;2423;1437
353;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2067;3860;2423;1437
354;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2068;3860;2423;1437
355;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2069;3860;2423;1437
356;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;2070;3860;2422;1438
357;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2020;50139;33686;16453
358;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2021;57970;40388;17582
359;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2022;63415;42733;20682
360;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2023;65496;44250;21246
361;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2024;65684;46088;19596
362;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2025;65455;47654;17801
363;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2026;64528;48109;16419
364;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2027;63674;48098;15576
365;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2028;62816;47620;15196
366;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2029;61955;46798;15157
367;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2030;61078;45674;15404
368;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2031;60278;45520;14758
369;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2032;59263;45298;13965
370;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2033;58259;44998;13261
371;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2034;57250;44636;12614
372;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2035;57041;44347;12694
373;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2036;56821;44188;12633
374;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2037;56617;44086;12531
375;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2038;56408;43986;12422
376;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2039;56201;43885;12316
377;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2040;55987;43788;12199
378;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2041;55782;43688;12094
379;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2042;55782;43607;12175
380;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2043;55782;43568;12214
381;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2044;55782;43550;12232
382;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2045;55782;43533;12249
383;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2046;55782;43516;12266
384;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2047;55782;43506;12276
385;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2048;55782;43490;12292
386;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2049;55782;43470;12312
387;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2050;55782;43439;12343
388;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2051;55782;43426;12356
389;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2052;55782;43400;12382
390;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2053;55782;43366;12416
391;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2054;55782;43331;12451
392;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2055;55782;43298;12484
393;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2056;55782;43268;12514
394;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2057;55782;43243;12539
395;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2058;55782;43220;12562
396;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2059;55782;43200;12582
397;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2060;55782;43183;12599
398;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2061;55782;43170;12612
399;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2062;55782;43158;12624
400;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2063;55782;43150;12632
401;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2064;55782;43144;12638
402;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2065;55782;43140;12642
403;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2066;55782;43136;12646
404;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2067;55782;43134;12648
405;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2068;55782;43131;12651
406;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2069;55782;43130;12652
407;Totaal mannen en vrouwen;Midden- en Oost-Europese landen in de EU;2070;55782;43129;12653
408;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2020;46077;35682;10395
409;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2021;50903;37921;12982
410;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2022;58705;40117;18588
411;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2023;60897;42666;18231
412;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2024;62670;45121;17549
413;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2025;64946;47526;17420
414;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2026;66065;49389;16676
415;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2027;67090;50953;16137
416;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2028;67793;52242;15551
417;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2029;67732;53260;14472
418;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2030;67655;53966;13689
419;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2031;67655;54440;13215
420;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2032;67655;54812;12843
421;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2033;67655;55104;12551
422;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2034;67655;55354;12301
423;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2035;67655;55562;12093
424;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2036;67655;55747;11908
425;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2037;67655;55912;11743
426;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2038;67655;56054;11601
427;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2039;67655;56177;11478
428;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2040;67655;56291;11364
429;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2041;67655;56393;11262
430;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2042;67655;56485;11170
431;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2043;67655;56569;11086
432;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2044;67655;56645;11010
433;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2045;67655;56716;10939
434;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2046;67655;56777;10878
435;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2047;67655;56828;10827
436;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2048;67655;56870;10785
437;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2049;67655;56905;10750
438;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2050;67655;56930;10725
439;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2051;67655;56964;10691
440;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2052;67655;56989;10666
441;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2053;67655;57002;10653
442;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2054;67655;57011;10644
443;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2055;67655;57017;10638
444;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2056;67655;57019;10636
445;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2057;67655;57020;10635
446;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2058;67655;57020;10635
447;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2059;67655;57018;10637
448;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2060;67655;57018;10637
449;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2061;67655;57016;10639
450;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2062;67655;57016;10639
451;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2063;67655;57015;10640
452;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2064;67655;57014;10641
453;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2065;67655;57013;10642
454;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2066;67655;57013;10642
455;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2067;67655;57012;10643
456;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2068;67655;57012;10643
457;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2069;67655;57012;10643
458;Totaal mannen en vrouwen;West-Europese landen in de EU (incl. VK);2070;67655;57011;10644
459;Totaal mannen en vrouwen;Indonesië;2020;1426;1296;130
460;Totaal mannen en vrouwen;Indonesië;2021;1604;1494;110
461;Totaal mannen en vrouwen;Indonesië;2022;1676;1283;393
462;Totaal mannen en vrouwen;Indonesië;2023;1713;1295;418
463;Totaal mannen en vrouwen;Indonesië;2024;1691;1285;406
464;Totaal mannen en vrouwen;Indonesië;2025;1681;1261;420
465;Totaal mannen en vrouwen;Indonesië;2026;1686;1238;448
466;Totaal mannen en vrouwen;Indonesië;2027;1682;1225;457
467;Totaal mannen en vrouwen;Indonesië;2028;1682;1212;470
468;Totaal mannen en vrouwen;Indonesië;2029;1682;1198;484
469;Totaal mannen en vrouwen;Indonesië;2030;1682;1189;493
470;Totaal mannen en vrouwen;Indonesië;2031;1682;1188;494
471;Totaal mannen en vrouwen;Indonesië;2032;1682;1185;497
472;Totaal mannen en vrouwen;Indonesië;2033;1682;1184;498
473;Totaal mannen en vrouwen;Indonesië;2034;1682;1184;498
474;Totaal mannen en vrouwen;Indonesië;2035;1682;1184;498
475;Totaal mannen en vrouwen;Indonesië;2036;1682;1184;498
476;Totaal mannen en vrouwen;Indonesië;2037;1682;1184;498
477;Totaal mannen en vrouwen;Indonesië;2038;1682;1184;498
478;Totaal mannen en vrouwen;Indonesië;2039;1682;1184;498
479;Totaal mannen en vrouwen;Indonesië;2040;1682;1184;498
480;Totaal mannen en vrouwen;Indonesië;2041;1682;1185;497
481;Totaal mannen en vrouwen;Indonesië;2042;1682;1184;498
482;Totaal mannen en vrouwen;Indonesië;2043;1682;1185;497
483;Totaal mannen en vrouwen;Indonesië;2044;1682;1185;497
484;Totaal mannen en vrouwen;Indonesië;2045;1682;1184;498
485;Totaal mannen en vrouwen;Indonesië;2046;1682;1184;498
486;Totaal mannen en vrouwen;Indonesië;2047;1682;1184;498
487;Totaal mannen en vrouwen;Indonesië;2048;1682;1184;498
488;Totaal mannen en vrouwen;Indonesië;2049;1682;1183;499
489;Totaal mannen en vrouwen;Indonesië;2050;1682;1183;499
490;Totaal mannen en vrouwen;Indonesië;2051;1682;1183;499
491;Totaal mannen en vrouwen;Indonesië;2052;1682;1183;499
492;Totaal mannen en vrouwen;Indonesië;2053;1682;1183;499
493;Totaal mannen en vrouwen;Indonesië;2054;1682;1183;499
494;Totaal mannen en vrouwen;Indonesië;2055;1682;1183;499
495;Totaal mannen en vrouwen;Indonesië;2056;1682;1183;499
496;Totaal mannen en vrouwen;Indonesië;2057;1682;1183;499
497;Totaal mannen en vrouwen;Indonesië;2058;1682;1183;499
498;Totaal mannen en vrouwen;Indonesië;2059;1682;1183;499
499;Totaal mannen en vrouwen;Indonesië;2060;1682;1183;499
500;Totaal mannen en vrouwen;Indonesië;2061;1682;1183;499
501;Totaal mannen en vrouwen;Indonesië;2062;1682;1183;499
502;Totaal mannen en vrouwen;Indonesië;2063;1682;1183;499
503;Totaal mannen en vrouwen;Indonesië;2064;1682;1183;499
504;Totaal mannen en vrouwen;Indonesië;2065;1682;1183;499
505;Totaal mannen en vrouwen;Indonesië;2066;1682;1183;499
506;Totaal mannen en vrouwen;Indonesië;2067;1682;1183;499
507;Totaal mannen en vrouwen;Indonesië;2068;1682;1183;499
508;Totaal mannen en vrouwen;Indonesië;2069;1682;1183;499
509;Totaal mannen en vrouwen;Indonesië;2070;1682;1183;499
510;Totaal mannen en vrouwen;Latijns-Amerika;2020;8858;5128;3730
511;Totaal mannen en vrouwen;Latijns-Amerika;2021;11120;5751;5369
512;Totaal mannen en vrouwen;Latijns-Amerika;2022;12693;6007;6686
513;Totaal mannen en vrouwen;Latijns-Amerika;2023;13559;6870;6689
514;Totaal mannen en vrouwen;Latijns-Amerika;2024;13772;7539;6233
515;Totaal mannen en vrouwen;Latijns-Amerika;2025;14159;8076;6083
516;Totaal mannen en vrouwen;Latijns-Amerika;2026;14459;8566;5893
517;Totaal mannen en vrouwen;Latijns-Amerika;2027;14659;8986;5673
518;Totaal mannen en vrouwen;Latijns-Amerika;2028;14803;9330;5473
519;Totaal mannen en vrouwen;Latijns-Amerika;2029;14787;9638;5149
520;Totaal mannen en vrouwen;Latijns-Amerika;2030;14767;9884;4883
521;Totaal mannen en vrouwen;Latijns-Amerika;2031;14766;9983;4783
522;Totaal mannen en vrouwen;Latijns-Amerika;2032;14762;10058;4704
523;Totaal mannen en vrouwen;Latijns-Amerika;2033;14770;10135;4635
524;Totaal mannen en vrouwen;Latijns-Amerika;2034;14768;10194;4574
525;Totaal mannen en vrouwen;Latijns-Amerika;2035;14771;10244;4527
526;Totaal mannen en vrouwen;Latijns-Amerika;2036;14771;10289;4482
527;Totaal mannen en vrouwen;Latijns-Amerika;2037;14773;10328;4445
528;Totaal mannen en vrouwen;Latijns-Amerika;2038;14774;10361;4413
529;Totaal mannen en vrouwen;Latijns-Amerika;2039;14770;10388;4382
530;Totaal mannen en vrouwen;Latijns-Amerika;2040;14767;10412;4355
531;Totaal mannen en vrouwen;Latijns-Amerika;2041;14770;10431;4339
532;Totaal mannen en vrouwen;Latijns-Amerika;2042;14766;10449;4317
533;Totaal mannen en vrouwen;Latijns-Amerika;2043;14763;10465;4298
534;Totaal mannen en vrouwen;Latijns-Amerika;2044;14764;10477;4287
535;Totaal mannen en vrouwen;Latijns-Amerika;2045;14765;10488;4277
536;Totaal mannen en vrouwen;Latijns-Amerika;2046;14766;10499;4267
537;Totaal mannen en vrouwen;Latijns-Amerika;2047;14765;10508;4258
538;Totaal mannen en vrouwen;Latijns-Amerika;2048;14767;10514;4253
539;Totaal mannen en vrouwen;Latijns-Amerika;2049;14767;10517;4250
540;Totaal mannen en vrouwen;Latijns-Amerika;2050;14762;10520;4242
541;Totaal mannen en vrouwen;Latijns-Amerika;2051;14770;10526;4244
542;Totaal mannen en vrouwen;Latijns-Amerika;2052;14765;10530;4235
543;Totaal mannen en vrouwen;Latijns-Amerika;2053;14767;10531;4236
544;Totaal mannen en vrouwen;Latijns-Amerika;2054;14772;10532;4240
545;Totaal mannen en vrouwen;Latijns-Amerika;2055;14764;10534;4230
546;Totaal mannen en vrouwen;Latijns-Amerika;2056;14760;10533;4227
547;Totaal mannen en vrouwen;Latijns-Amerika;2057;14766;10532;4234
548;Totaal mannen en vrouwen;Latijns-Amerika;2058;14770;10533;4237
549;Totaal mannen en vrouwen;Latijns-Amerika;2059;14765;10533;4232
550;Totaal mannen en vrouwen;Latijns-Amerika;2060;14766;10533;4233
551;Totaal mannen en vrouwen;Latijns-Amerika;2061;14769;10533;4236
552;Totaal mannen en vrouwen;Latijns-Amerika;2062;14766;10533;4233
553;Totaal mannen en vrouwen;Latijns-Amerika;2063;14768;10533;4235
554;Totaal mannen en vrouwen;Latijns-Amerika;2064;14764;10533;4231
555;Totaal mannen en vrouwen;Latijns-Amerika;2065;14763;10532;4230
556;Totaal mannen en vrouwen;Latijns-Amerika;2066;14763;10532;4231
557;Totaal mannen en vrouwen;Latijns-Amerika;2067;14761;10532;4229
558;Totaal mannen en vrouwen;Latijns-Amerika;2068;14760;10532;4228
559;Totaal mannen en vrouwen;Latijns-Amerika;2069;14761;10532;4229
560;Totaal mannen en vrouwen;Latijns-Amerika;2070;14761;10531;4230
561;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2020;12355;3418;8937
562;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2021;15928;4136;11792
563;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2022;19074;4579;14495
564;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2023;19956;5343;14613
565;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2024;19766;5935;13831
566;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2025;19766;6452;13314
567;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2026;19952;7022;12930
568;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2027;19946;7496;12450
569;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2028;20013;8027;11986
570;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2029;20000;8628;11372
571;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2030;19979;9246;10733
572;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2031;19979;9370;10609
573;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2032;19979;9506;10473
574;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2033;19979;9576;10403
575;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2034;19979;9636;10343
576;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2035;19979;9684;10295
577;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2036;19979;9719;10260
578;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2037;19979;9751;10228
579;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2038;19979;9777;10202
580;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2039;19979;9801;10178
581;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2040;19979;9824;10155
582;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2041;19979;9845;10134
583;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2042;19979;9872;10107
584;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2043;19979;9898;10081
585;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2044;19979;9918;10061
586;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2045;19979;9931;10048
587;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2046;19979;9916;10063
588;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2047;19979;9878;10101
589;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2048;19979;9862;10117
590;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2049;19979;9869;10110
591;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2050;19979;9874;10104
592;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2051;19979;9885;10094
593;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2052;19979;9890;10088
594;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2053;19979;9891;10088
595;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2054;19979;9891;10088
596;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2055;19979;9891;10088
597;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2056;19979;9892;10088
598;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2057;19979;9891;10088
599;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2058;19979;9891;10088
600;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2059;19979;9891;10088
601;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2060;19979;9891;10088
602;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2061;19979;9891;10088
603;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2062;19979;9890;10089
604;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2063;19979;9890;10089
605;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2064;19979;9890;10089
606;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2065;19979;9890;10089
607;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2066;19979;9890;10089
608;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2067;19979;9890;10089
609;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2068;19979;9890;10089
610;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2069;19979;9889;10090
611;Totaal mannen en vrouwen;Aziatisch Midden-Oosten;2070;19979;9889;10090
612;Totaal mannen en vrouwen;Marokko;2020;2416;898;1518
613;Totaal mannen en vrouwen;Marokko;2021;2771;2109;662
614;Totaal mannen en vrouwen;Marokko;2022;3260;1275;1985
615;Totaal mannen en vrouwen;Marokko;2023;3380;1302;2078
616;Totaal mannen en vrouwen;Marokko;2024;3268;1300;1968
617;Totaal mannen en vrouwen;Marokko;2025;3292;1287;2005
618;Totaal mannen en vrouwen;Marokko;2026;3290;1274;2016
619;Totaal mannen en vrouwen;Marokko;2027;3268;1252;2016
620;Totaal mannen en vrouwen;Marokko;2028;3252;1233;2019
621;Totaal mannen en vrouwen;Marokko;2029;3242;1220;2022
622;Totaal mannen en vrouwen;Marokko;2030;3230;1208;2022
623;Totaal mannen en vrouwen;Marokko;2031;3230;1205;2025
624;Totaal mannen en vrouwen;Marokko;2032;3230;1208;2022
625;Totaal mannen en vrouwen;Marokko;2033;3230;1211;2019
626;Totaal mannen en vrouwen;Marokko;2034;3230;1211;2019
627;Totaal mannen en vrouwen;Marokko;2035;3230;1213;2017
628;Totaal mannen en vrouwen;Marokko;2036;3230;1215;2015
629;Totaal mannen en vrouwen;Marokko;2037;3230;1217;2013
630;Totaal mannen en vrouwen;Marokko;2038;3230;1219;2011
631;Totaal mannen en vrouwen;Marokko;2039;3230;1220;2010
632;Totaal mannen en vrouwen;Marokko;2040;3230;1221;2009
633;Totaal mannen en vrouwen;Marokko;2041;3230;1222;2008
634;Totaal mannen en vrouwen;Marokko;2042;3230;1223;2007
635;Totaal mannen en vrouwen;Marokko;2043;3230;1224;2006
636;Totaal mannen en vrouwen;Marokko;2044;3230;1225;2005
637;Totaal mannen en vrouwen;Marokko;2045;3230;1226;2004
638;Totaal mannen en vrouwen;Marokko;2046;3230;1227;2003
639;Totaal mannen en vrouwen;Marokko;2047;3230;1228;2002
640;Totaal mannen en vrouwen;Marokko;2048;3230;1228;2002
641;Totaal mannen en vrouwen;Marokko;2049;3230;1228;2002
642;Totaal mannen en vrouwen;Marokko;2050;3230;1228;2002
643;Totaal mannen en vrouwen;Marokko;2051;3230;1228;2002
644;Totaal mannen en vrouwen;Marokko;2052;3230;1228;2002
645;Totaal mannen en vrouwen;Marokko;2053;3230;1228;2002
646;Totaal mannen en vrouwen;Marokko;2054;3230;1228;2002
647;Totaal mannen en vrouwen;Marokko;2055;3230;1228;2002
648;Totaal mannen en vrouwen;Marokko;2056;3230;1228;2002
649;Totaal mannen en vrouwen;Marokko;2057;3230;1228;2002
650;Totaal mannen en vrouwen;Marokko;2058;3230;1228;2002
651;Totaal mannen en vrouwen;Marokko;2059;3230;1228;2002
652;Totaal mannen en vrouwen;Marokko;2060;3230;1228;2002
653;Totaal mannen en vrouwen;Marokko;2061;3230;1228;2002
654;Totaal mannen en vrouwen;Marokko;2062;3230;1228;2002
655;Totaal mannen en vrouwen;Marokko;2063;3230;1228;2002
656;Totaal mannen en vrouwen;Marokko;2064;3230;1228;2002
657;Totaal mannen en vrouwen;Marokko;2065;3230;1228;2002
658;Totaal mannen en vrouwen;Marokko;2066;3230;1228;2002
659;Totaal mannen en vrouwen;Marokko;2067;3230;1228;2002
660;Totaal mannen en vrouwen;Marokko;2068;3230;1228;2002
661;Totaal mannen en vrouwen;Marokko;2069;3230;1228;2002
662;Totaal mannen en vrouwen;Marokko;2070;3230;1228;2002
663;Totaal mannen en vrouwen;Oostelijk Azië;2020;16363;15226;1138
664;Totaal mannen en vrouwen;Oostelijk Azië;2021;23408;13589;9819
665;Totaal mannen en vrouwen;Oostelijk Azië;2022;29713;15001;14712
666;Totaal mannen en vrouwen;Oostelijk Azië;2023;32972;17932;15040
667;Totaal mannen en vrouwen;Oostelijk Azië;2024;33438;20178;13260
668;Totaal mannen en vrouwen;Oostelijk Azië;2025;34220;21648;12572
669;Totaal mannen en vrouwen;Oostelijk Azië;2026;34899;22774;12125
670;Totaal mannen en vrouwen;Oostelijk Azië;2027;35199;23614;11585
671;Totaal mannen en vrouwen;Oostelijk Azië;2028;35483;24197;11286
672;Totaal mannen en vrouwen;Oostelijk Azië;2029;35420;24627;10793
673;Totaal mannen en vrouwen;Oostelijk Azië;2030;35360;24898;10462
674;Totaal mannen en vrouwen;Oostelijk Azië;2031;35360;25074;10286
675;Totaal mannen en vrouwen;Oostelijk Azië;2032;35360;25217;10143
676;Totaal mannen en vrouwen;Oostelijk Azië;2033;35360;25343;10017
677;Totaal mannen en vrouwen;Oostelijk Azië;2034;35360;25434;9926
