ID;RegioS;Woningtype;EigendomWoning;Bouwjaar;BewoningWoonruimte;Perioden;Woningvoorraad_1
3258;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Tot 1945;Geen bewoner ingeschreven;2017;15365.0
3259;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Tot 1945;Geen bewoner ingeschreven;2018;12670.0
3260;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Tot 1945;Geen bewoner ingeschreven;2019;13240.0
3261;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Tot 1945;Geen bewoner ingeschreven;2020;13010.0
3262;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Tot 1945;Geen bewoner ingeschreven;2021;12660.0
3263;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Tot 1945;Geen bewoner ingeschreven;2022;12805.0
3264;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2015;30760.0
3265;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2016;31765.0
3266;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2017;28095.0
3267;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2018;24840.0
3268;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2019;25910.0
3269;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2020;25830.0
3270;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2021;25335.0
3271;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Totaal;2022;25155.0
3272;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2015;25090.0
3273;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2016;25705.0
3274;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2017;21850.0
3275;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2018;19525.0
3276;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2019;20240.0
3277;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2020;20280.0
3278;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2021;19790.0
3279;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;1 particulier huishouden;2022;19460.0
3280;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2015;2480.0
3281;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2016;2485.0
3282;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2017;2395.0
3283;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2018;2295.0
3284;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2019;2405.0
3285;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2020;2375.0
3286;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2021;2430.0
3287;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Anders dan 1 particulier huishouden;2022;2585.0
3288;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2015;3195.0
3289;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2016;3575.0
3290;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2017;3855.0
3291;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2018;3015.0
3292;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2019;3265.0
3293;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2020;3180.0
3294;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2021;3115.0
3295;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1945 tot 1960;Geen bewoner ingeschreven;2022;3110.0
3296;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2015;43925.0
3297;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2016;45710.0
3298;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2017;38265.0
3299;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2018;33535.0
3300;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2019;35950.0
3301;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2020;35585.0
3302;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2021;35110.0
3303;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Totaal;2022;35375.0
3304;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2015;37235.0
3305;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2016;38600.0
3306;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2017;30700.0
3307;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2018;26535.0
3308;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2019;28485.0
3309;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2020;28050.0
3310;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2021;27710.0
3311;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;1 particulier huishouden;2022;27555.0
3312;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2015;3235.0
3313;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2016;3285.0
3314;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2017;3305.0
3315;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2018;3060.0
3316;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2019;3245.0
3317;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2020;3210.0
3318;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2021;3360.0
3319;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Anders dan 1 particulier huishouden;2022;3640.0
3320;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2015;3455.0
3321;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2016;3825.0
3322;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2017;4260.0
3323;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2018;3940.0
3324;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2019;4220.0
3325;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2020;4320.0
3326;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2021;4040.0
3327;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1960 tot 1970;Geen bewoner ingeschreven;2022;4180.0
3328;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2015;63865.0
3329;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2016;65670.0
3330;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2017;56405.0
3331;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2018;47795.0
3332;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2019;50200.0
3333;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2020;49300.0
3334;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2021;48285.0
3335;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Totaal;2022;48525.0
3336;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2015;55025.0
3337;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2016;56375.0
3338;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2017;47315.0
3339;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2018;39985.0
3340;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2019;41850.0
3341;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2020;40905.0
3342;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2021;40075.0
3343;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;1 particulier huishouden;2022;39930.0
3344;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2015;3550.0
3345;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2016;3555.0
3346;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2017;3490.0
3347;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2018;3245.0
3348;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2019;3440.0
3349;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2020;3465.0
3350;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2021;3600.0
3351;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Anders dan 1 particulier huishouden;2022;3785.0
3352;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2015;5295.0
3353;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2016;5735.0
3354;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2017;5605.0
3355;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2018;4560.0
3356;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2019;4910.0
3357;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2020;4930.0
3358;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2021;4610.0
3359;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1970 tot 1980;Geen bewoner ingeschreven;2022;4810.0
3360;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2015;56095.0
3361;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2016;57350.0
3362;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2017;53745.0
3363;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2018;46545.0
3364;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2019;47235.0
3365;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2020;47015.0
3366;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2021;46200.0
3367;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Totaal;2022;46030.0
3368;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2015;49530.0
3369;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2016;50620.0
3370;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2017;46925.0
3371;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2018;40065.0
3372;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2019;40570.0
3373;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2020;40440.0
3374;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2021;39855.0
3375;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;1 particulier huishouden;2022;39250.0
3376;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2015;3000.0
3377;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2016;2860.0
3378;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2017;2845.0
3379;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2018;2665.0
3380;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2019;2715.0
3381;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2020;2700.0
3382;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2021;2810.0
3383;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Anders dan 1 particulier huishouden;2022;3075.0
3384;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2015;3570.0
3385;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2016;3870.0
3386;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2017;3980.0
3387;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2018;3815.0
3388;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2019;3945.0
3389;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2020;3880.0
3390;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2021;3530.0
3391;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1980 tot 1990;Geen bewoner ingeschreven;2022;3705.0
3392;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2015;36835.0
3393;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2016;38025.0
3394;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2017;36285.0
3395;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2018;28490.0
3396;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2019;28900.0
3397;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2020;28845.0
3398;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2021;28185.0
3399;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Totaal;2022;28225.0
3400;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2015;29765.0
3401;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2016;30930.0
3402;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2017;29575.0
3403;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2018;22775.0
3404;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2019;23000.0
3405;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2020;23155.0
3406;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2021;22700.0
3407;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;1 particulier huishouden;2022;22655.0
3408;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2015;2840.0
3409;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2016;2775.0
3410;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2017;2735.0
3411;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2018;2470.0
3412;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2019;2525.0
3413;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2020;2510.0
3414;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2021;2585.0
3415;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Anders dan 1 particulier huishouden;2022;2650.0
3416;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2015;4230.0
3417;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2016;4320.0
3418;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2017;3975.0
3419;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2018;3245.0
3420;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2019;3370.0
3421;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2020;3175.0
3422;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2021;2905.0
3423;Nederland;Eengezinswoningen;Eigendom overige verhuurders;1990 tot 2000;Geen bewoner ingeschreven;2022;2915.0
3424;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2015;24135.0
3425;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2016;25410.0
3426;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2017;26630.0
3427;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2018;19560.0
3428;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2019;19555.0
3429;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2020;19745.0
3430;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2021;19435.0
3431;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Totaal;2022;19625.0
3432;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2015;19105.0
3433;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2016;20250.0
3434;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2017;21490.0
3435;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2018;14810.0
3436;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2019;14910.0
3437;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2020;15265.0
3438;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2021;15075.0
3439;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;1 particulier huishouden;2022;15155.0
3440;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2015;2155.0
3441;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2016;2170.0
3442;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2017;2235.0
3443;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2018;2015.0
3444;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2019;2050.0
3445;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2020;2030.0
3446;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2021;2085.0
3447;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Anders dan 1 particulier huishouden;2022;2190.0
3448;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2015;2870.0
3449;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2016;2995.0
3450;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2017;2910.0
3451;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2018;2735.0
3452;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2019;2590.0
3453;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2020;2455.0
3454;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2021;2270.0
3455;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2000 tot 2010;Geen bewoner ingeschreven;2022;2280.0
3456;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2015;11650.0
3457;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2016;14875.0
3458;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2017;20135.0
3459;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2018;22350.0
3460;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2019;26945.0
3461;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2020;31415.0
3462;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2021;34675.0
3463;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Totaal;2022;38810.0
3464;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2015;9065.0
3465;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2016;12040.0
3466;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2017;16815.0
3467;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2018;18225.0
3468;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2019;22130.0
3469;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2020;26505.0
3470;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2021;29490.0
3471;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;1 particulier huishouden;2022;32555.0
3472;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2015;715.0
3473;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2016;810.0
3474;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2017;1060.0
3475;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2018;1290.0
3476;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2019;1550.0
3477;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2020;1645.0
3478;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2021;1900.0
3479;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Anders dan 1 particulier huishouden;2022;2275.0
3480;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2015;1870.0
3481;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2016;2030.0
3482;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2017;2260.0
3483;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2018;2835.0
3484;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2019;3265.0
3485;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2020;3265.0
3486;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2021;3290.0
3487;Nederland;Eengezinswoningen;Eigendom overige verhuurders;2010 tot heden;Geen bewoner ingeschreven;2022;3980.0
3488;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Bouwjaar onbekend;Totaal;2015;
3489;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Bouwjaar onbekend;Totaal;2016;
3490;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Bouwjaar onbekend;Totaal;2017;
3491;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Bouwjaar onbekend;Totaal;2018;
3492;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Bouwjaar onbekend;Totaal;2019;
3493;Nederland;Eengezinswoningen;Eigendom overige verhuurders;Bouwjaar onbekend;Totaal;2020;10.0
