ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
485;Eindhoven;Totaal particulier huishouden;165.6;28.2
486;Eindhoven;Loon;94.8;31.5
487;Eindhoven;Winst;13.3;36.4
488;Eindhoven;Werkloosheid,bijstand,arbeidsongeschikt;15.1;16.0
489;Eindhoven;Pensioen;40.1;22.6
490;Geleen/Sittard;Totaal particulier huishouden;69.9;27.5
491;Geleen/Sittard;Loon;37.8;31.5
492;Geleen/Sittard;Winst;5.3;35.9
493;Geleen/Sittard;Werkloosheid,bijstand,arbeidsongeschikt;8.0;17.0
494;Geleen/Sittard;Pensioen;17.9;21.0
495;Heerlen;Totaal particulier huishouden;115.9;25.0
496;Heerlen;Loon;59.8;29.2
497;Heerlen;Winst;7.9;32.5
498;Heerlen;Werkloosheid,bijstand,arbeidsongeschikt;15.7;15.7
499;Heerlen;Pensioen;31.1;19.8
500;Maastricht;Totaal particulier huishouden;77.3;26.6
501;Maastricht;Loon;40.4;30.5
502;Maastricht;Winst;6.8;35.0
503;Maastricht;Werkloosheid,bijstand,arbeidsongeschikt;9.4;16.9
504;Maastricht;Pensioen;19.6;20.5
505;Appingedam;Totaal particulier huishouden;5.4;24.6
506;Appingedam;Loon;2.9;28.2
507;Appingedam;Winst;0.3;37.8
508;Appingedam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;15.4
509;Appingedam;Pensioen;1.6;18.4
510;Bedum;Totaal particulier huishouden;4.1;27.5
511;Bedum;Loon;2.4;30.2
512;Bedum;Winst;0.5;36.1
513;Bedum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.4
514;Bedum;Pensioen;0.9;19.6
515;Bellingwedde;Totaal particulier huishouden;4.1;24.1
516;Bellingwedde;Loon;1.8;29.1
517;Bellingwedde;Winst;0.5;30.4
518;Bellingwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.9
519;Bellingwedde;Pensioen;1.2;17.5
520;Ten Boer;Totaal particulier huishouden;2.8;27.6
521;Ten Boer;Loon;1.7;30.2
522;Ten Boer;Winst;0.4;34.1
523;Ten Boer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.5
524;Ten Boer;Pensioen;0.5;18.5
525;Delfzijl;Totaal particulier huishouden;12.2;24.8
526;Delfzijl;Loon;6.4;28.0
527;Delfzijl;Winst;0.9;37.2
528;Delfzijl;Werkloosheid,bijstand,arbeidsongeschikt;1.4;15.5
529;Delfzijl;Pensioen;3.3;19.4
530;Groningen;Totaal particulier huishouden;78.6;22.6
531;Groningen;Loon;45.0;25.1
532;Groningen;Winst;5.7;31.8
533;Groningen;Werkloosheid,bijstand,arbeidsongeschikt;11.1;13.7
534;Groningen;Pensioen;15.4;19.1
535;Grootegast;Totaal particulier huishouden;4.5;26.0
536;Grootegast;Loon;2.5;28.5
537;Grootegast;Winst;0.7;33.9
538;Grootegast;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.9
539;Grootegast;Pensioen;1.0;18.0
540;Haren;Totaal particulier huishouden;7.9;32.9
541;Haren;Loon;3.7;35.7
542;Haren;Winst;0.9;44.8
543;Haren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.3
544;Haren;Pensioen;2.6;27.0
545;Hoogezand-Sappemeer;Totaal particulier huishouden;14.1;24.2
546;Hoogezand-Sappemeer;Loon;7.5;27.7
547;Hoogezand-Sappemeer;Winst;0.9;36.2
548;Hoogezand-Sappemeer;Werkloosheid,bijstand,arbeidsongeschikt;1.8;15.4
549;Hoogezand-Sappemeer;Pensioen;3.7;18.5
550;Leek;Totaal particulier huishouden;7.4;27.1
551;Leek;Loon;4.1;30.8
552;Leek;Winst;0.8;34.0
553;Leek;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.8
554;Leek;Pensioen;1.9;19.5
555;Loppersum;Totaal particulier huishouden;4.3;26.4
556;Loppersum;Loon;2.3;28.7
557;Loppersum;Winst;0.7;34.0
558;Loppersum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.3
559;Loppersum;Pensioen;0.9;18.1
560;Marum;Totaal particulier huishouden;3.8;27.3
561;Marum;Loon;2.1;29.6
562;Marum;Winst;0.6;37.7
563;Marum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.2
564;Marum;Pensioen;0.8;18.0
565;Almere;Totaal particulier huishouden;61.6;29.1
566;Almere;Loon;42.4;31.8
567;Almere;Winst;5.2;33.9
568;Almere;Werkloosheid,bijstand,arbeidsongeschikt;5.3;16.7
569;Almere;Pensioen;8.2;20.2
570;Stadskanaal;Totaal particulier huishouden;14.1;23.5
571;Stadskanaal;Loon;6.9;27.3
572;Stadskanaal;Winst;1.2;35.8
573;Stadskanaal;Werkloosheid,bijstand,arbeidsongeschikt;1.7;15.6
574;Stadskanaal;Pensioen;4.1;17.4
575;Scheemda;Totaal particulier huishouden;5.8;25.4
576;Scheemda;Loon;3.2;29.1
577;Scheemda;Winst;0.5;33.8
578;Scheemda;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.2
579;Scheemda;Pensioen;1.5;18.0
580;Slochteren;Totaal particulier huishouden;5.9;27.4
581;Slochteren;Loon;3.4;30.2
582;Slochteren;Winst;0.8;36.0
583;Slochteren;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.5
584;Slochteren;Pensioen;1.4;17.7
585;Veendam;Totaal particulier huishouden;11.7;25.2
586;Veendam;Loon;6.2;28.7
587;Veendam;Winst;0.8;36.9
588;Veendam;Werkloosheid,bijstand,arbeidsongeschikt;1.5;16.2
589;Veendam;Pensioen;3.0;18.7
590;Vlagtwedde;Totaal particulier huishouden;7.0;23.4
591;Vlagtwedde;Loon;3.2;27.5
592;Vlagtwedde;Winst;0.8;29.3
593;Vlagtwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.1
594;Vlagtwedde;Pensioen;2.2;17.1
595;Zeewolde;Totaal particulier huishouden;7.2;29.4
596;Zeewolde;Loon;4.7;31.2
597;Zeewolde;Winst;1.1;32.8
598;Zeewolde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.1
599;Zeewolde;Pensioen;0.9;22.9
600;Skarsterlân;Totaal particulier huishouden;10.6;27.4
601;Skarsterlân;Loon;5.7;29.5
602;Skarsterlân;Winst;1.7;36.1
603;Skarsterlân;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.7
604;Skarsterlân;Pensioen;2.5;20.0
605;Winschoten;Totaal particulier huishouden;8.6;22.8
606;Winschoten;Loon;4.1;26.9
607;Winschoten;Winst;0.5;35.3
608;Winschoten;Werkloosheid,bijstand,arbeidsongeschikt;1.1;15.2
609;Winschoten;Pensioen;2.6;17.9
610;Winsum;Totaal particulier huishouden;5.4;27.5
611;Winsum;Loon;3.1;29.9
612;Winsum;Winst;0.7;36.5
613;Winsum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;15.9
614;Winsum;Pensioen;1.1;19.9
615;Boarnsterhim;Totaal particulier huishouden;7.7;26.4
616;Boarnsterhim;Loon;4.0;29.1
617;Boarnsterhim;Winst;1.3;33.3
618;Boarnsterhim;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.3
619;Boarnsterhim;Pensioen;1.8;18.5
620;Zuidhorn;Totaal particulier huishouden;6.8;28.5
621;Zuidhorn;Loon;3.9;30.2
622;Zuidhorn;Winst;1.0;38.4
623;Zuidhorn;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.9
624;Zuidhorn;Pensioen;1.5;19.9
625;Dongeradeel;Totaal particulier huishouden;9.9;24.0
626;Dongeradeel;Loon;5.1;27.1
627;Dongeradeel;Winst;1.2;31.9
628;Dongeradeel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;16.0
629;Dongeradeel;Pensioen;2.5;17.6
630;Achtkarspelen;Totaal particulier huishouden;10.8;25.1
631;Achtkarspelen;Loon;5.7;28.4
632;Achtkarspelen;Winst;1.3;34.8
633;Achtkarspelen;Werkloosheid,bijstand,arbeidsongeschikt;1.3;16.1
634;Achtkarspelen;Pensioen;2.4;18.1
635;Ameland;Totaal particulier huishouden;1.4;26.2
636;Ameland;Loon;0.6;25.2
637;Ameland;Winst;0.3;36.2
638;Ameland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.5
639;Ameland;Pensioen;0.3;19.5
640;het Bildt;Totaal particulier huishouden;4.2;25.0
641;het Bildt;Loon;2.2;27.0
642;het Bildt;Winst;0.5;38.9
643;het Bildt;Werkloosheid,bijstand,arbeidsongeschikt;0.4;15.9
644;het Bildt;Pensioen;1.0;17.4
645;Bolsward;Totaal particulier huishouden;3.9;24.5
646;Bolsward;Loon;2.2;27.3
647;Bolsward;Winst;0.4;32.6
648;Bolsward;Werkloosheid,bijstand,arbeidsongeschikt;0.3;15.5
649;Bolsward;Pensioen;1.0;18.2
650;Dantumadeel;Totaal particulier huishouden;7.3;25.3
651;Dantumadeel;Loon;3.7;28.7
652;Dantumadeel;Winst;0.9;35.9
653;Dantumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.6
654;Dantumadeel;Pensioen;2.0;17.4
655;Franekeradeel;Totaal particulier huishouden;8.4;24.5
656;Franekeradeel;Loon;4.6;27.4
657;Franekeradeel;Winst;0.9;31.7
658;Franekeradeel;Werkloosheid,bijstand,arbeidsongeschikt;0.8;15.3
659;Franekeradeel;Pensioen;2.0;18.5
660;Harlingen;Totaal particulier huishouden;6.6;24.1
661;Harlingen;Loon;3.4;27.0
662;Harlingen;Winst;0.7;35.2
663;Harlingen;Werkloosheid,bijstand,arbeidsongeschikt;0.9;15.6
664;Harlingen;Pensioen;1.5;18.1
665;Heerenveen;Totaal particulier huishouden;17.9;26.2
666;Heerenveen;Loon;9.6;28.7
667;Heerenveen;Winst;1.7;37.0
668;Heerenveen;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.0
669;Heerenveen;Pensioen;4.9;20.5
670;Kollumerland c.a.;Totaal particulier huishouden;5.1;25.1
671;Kollumerland c.a.;Loon;2.6;27.0
672;Kollumerland c.a.;Winst;0.7;37.9
673;Kollumerland c.a.;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.1
674;Kollumerland c.a.;Pensioen;1.2;18.1
675;Leeuwarden;Totaal particulier huishouden;40.4;23.2
676;Leeuwarden;Loon;21.7;25.7
677;Leeuwarden;Winst;3.0;31.9
678;Leeuwarden;Werkloosheid,bijstand,arbeidsongeschikt;5.3;14.2
679;Leeuwarden;Pensioen;9.8;20.2
680;Leeuwarderadeel;Totaal particulier huishouden;3.9;27.9
681;Leeuwarderadeel;Loon;2.5;30.3
682;Leeuwarderadeel;Winst;0.4;33.7
683;Leeuwarderadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.6
684;Leeuwarderadeel;Pensioen;0.8;21.1
685;Lemsterland;Totaal particulier huishouden;5.2;27.1
686;Lemsterland;Loon;2.6;29.9
687;Lemsterland;Winst;0.9;33.3
688;Lemsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.8
689;Lemsterland;Pensioen;1.1;19.1
690;Menaldumadeel;Totaal particulier huishouden;5.4;27.3
691;Menaldumadeel;Loon;3.1;30.6
692;Menaldumadeel;Winst;0.7;33.7
693;Menaldumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.5
694;Menaldumadeel;Pensioen;1.3;18.3
695;Ooststellingwerf;Totaal particulier huishouden;10.9;25.3
696;Ooststellingwerf;Loon;5.4;28.2
697;Ooststellingwerf;Winst;1.5;33.5
698;Ooststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.4
699;Ooststellingwerf;Pensioen;2.9;18.6
700;Opsterland;Totaal particulier huishouden;11.4;26.5
701;Opsterland;Loon;5.8;29.7
702;Opsterland;Winst;1.6;33.7
703;Opsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.4
704;Opsterland;Pensioen;3.0;19.3
705;Schiermonnikoog;Totaal particulier huishouden;0.5;25.0
706;Schiermonnikoog;Loon;0.2;23.5
707;Schiermonnikoog;Winst;0.1;32.5
708;Schiermonnikoog;Werkloosheid,bijstand,arbeidsongeschikt;;
709;Schiermonnikoog;Pensioen;0.1;19.6
710;Smallingerland;Totaal particulier huishouden;22.1;25.0
711;Smallingerland;Loon;12.0;27.5
712;Smallingerland;Winst;1.8;37.6
713;Smallingerland;Werkloosheid,bijstand,arbeidsongeschikt;2.5;15.6
714;Smallingerland;Pensioen;5.5;20.0
715;Sneek;Totaal particulier huishouden;13.9;24.5
716;Sneek;Loon;7.4;26.9
717;Sneek;Winst;1.2;34.8
718;Sneek;Werkloosheid,bijstand,arbeidsongeschikt;1.4;15.0
719;Sneek;Pensioen;3.5;19.9
720;Terschelling;Totaal particulier huishouden;1.9;29.1
721;Terschelling;Loon;0.9;28.9
722;Terschelling;Winst;0.4;39.4
723;Terschelling;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.8
724;Terschelling;Pensioen;0.5;23.8
725;Vlieland;Totaal particulier huishouden;0.5;24.2
726;Vlieland;Loon;0.3;24.6
727;Vlieland;Winst;0.1;22.1
728;Vlieland;Werkloosheid,bijstand,arbeidsongeschikt;;
729;Vlieland;Pensioen;0.1;26.5
730;Weststellingwerf;Totaal particulier huishouden;10.5;25.8
731;Weststellingwerf;Loon;4.9;27.9
732;Weststellingwerf;Winst;1.5;39.5
733;Weststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.2
734;Weststellingwerf;Pensioen;3.0;18.6
735;Nijefurd;Totaal particulier huishouden;4.5;25.1
736;Nijefurd;Loon;1.8;28.0
737;Nijefurd;Winst;0.9;33.6
738;Nijefurd;Werkloosheid,bijstand,arbeidsongeschikt;0.4;15.0
739;Nijefurd;Pensioen;1.3;19.4
740;Assen;Totaal particulier huishouden;25.0;25.7
741;Assen;Loon;14.5;28.5
742;Assen;Winst;1.6;35.6
743;Assen;Werkloosheid,bijstand,arbeidsongeschikt;2.7;15.8
744;Assen;Pensioen;5.8;21.4
745;Coevorden;Totaal particulier huishouden;14.5;26.0
746;Coevorden;Loon;7.6;29.7
747;Coevorden;Winst;1.7;31.3
748;Coevorden;Werkloosheid,bijstand,arbeidsongeschikt;1.1;17.2
749;Coevorden;Pensioen;3.9;19.6
750;Emmen;Totaal particulier huishouden;44.5;25.1
751;Emmen;Loon;23.7;28.8
752;Emmen;Winst;3.7;31.9
753;Emmen;Werkloosheid,bijstand,arbeidsongeschikt;4.8;16.7
754;Emmen;Pensioen;11.7;19.2
755;Hoogeveen;Totaal particulier huishouden;21.2;26.0
756;Hoogeveen;Loon;11.2;29.0
757;Hoogeveen;Winst;1.9;36.8
758;Hoogeveen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;17.8
759;Hoogeveen;Pensioen;5.6;19.8
760;Meppel;Totaal particulier huishouden;12.6;26.6
761;Meppel;Loon;7.3;29.3
762;Meppel;Winst;1.1;37.6
763;Meppel;Werkloosheid,bijstand,arbeidsongeschikt;1.1;15.8
764;Meppel;Pensioen;2.9;20.6
765;Littenseradiel;Totaal particulier huishouden;4.0;27.8
766;Littenseradiel;Loon;2.2;29.8
767;Littenseradiel;Winst;0.8;34.6
768;Littenseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.0
769;Littenseradiel;Pensioen;0.8;18.2
770;Almelo;Totaal particulier huishouden;28.9;25.3
771;Almelo;Loon;15.6;28.5
772;Almelo;Winst;2.3;36.9
773;Almelo;Werkloosheid,bijstand,arbeidsongeschikt;3.7;16.5
774;Almelo;Pensioen;7.0;19.6
775;Bathmen;Totaal particulier huishouden;2.1;32.3
776;Bathmen;Loon;1.1;36.1
777;Bathmen;Winst;0.3;37.9
778;Bathmen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.8
779;Bathmen;Pensioen;0.6;23.2
780;Borne;Totaal particulier huishouden;8.1;29.1
781;Borne;Loon;4.7;32.0
782;Borne;Winst;0.9;38.8
783;Borne;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.5
784;Borne;Pensioen;1.9;21.0
785;Dalfsen;Totaal particulier huishouden;9.4;30.2
786;Dalfsen;Loon;5.1;33.5
787;Dalfsen;Winst;1.6;37.6
788;Dalfsen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
789;Dalfsen;Pensioen;2.2;19.9
790;Denekamp;Totaal particulier huishouden;9.2;30.7
791;Denekamp;Loon;5.0;33.7
792;Denekamp;Winst;1.5;40.5
793;Denekamp;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
794;Denekamp;Pensioen;2.1;19.2
795;Deventer;Totaal particulier huishouden;36.1;25.8
796;Deventer;Loon;21.2;28.5
797;Deventer;Winst;2.5;38.0
798;Deventer;Werkloosheid,bijstand,arbeidsongeschikt;3.5;16.4
799;Deventer;Pensioen;8.3;20.0
800;Enschede;Totaal particulier huishouden;62.9;23.9
801;Enschede;Loon;34.0;27.1
802;Enschede;Winst;4.7;33.3
803;Enschede;Werkloosheid,bijstand,arbeidsongeschikt;8.6;15.3
804;Enschede;Pensioen;14.8;18.8
805;Haaksbergen;Totaal particulier huishouden;9.1;29.0
806;Haaksbergen;Loon;5.2;31.9
807;Haaksbergen;Winst;1.1;36.5
808;Haaksbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.0
809;Haaksbergen;Pensioen;2.1;20.7
810;Hardenberg;Totaal particulier huishouden;20.7;27.9
811;Hardenberg;Loon;11.7;30.5
812;Hardenberg;Winst;2.5;35.9
813;Hardenberg;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.2
814;Hardenberg;Pensioen;4.9;19.7
815;Hellendoorn;Totaal particulier huishouden;13.4;28.5
816;Hellendoorn;Loon;7.7;31.7
817;Hellendoorn;Winst;1.4;39.0
818;Hellendoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.5
819;Hellendoorn;Pensioen;3.3;19.9
820;Hengelo;Totaal particulier huishouden;34.5;26.0
821;Hengelo;Loon;19.8;28.8
822;Hengelo;Winst;2.5;37.1
823;Hengelo;Werkloosheid,bijstand,arbeidsongeschikt;3.1;15.8
824;Hengelo;Pensioen;8.7;20.3
825;Kampen;Totaal particulier huishouden;18.2;26.9
826;Kampen;Loon;10.4;30.3
827;Kampen;Winst;2.0;37.1
828;Kampen;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.0
829;Kampen;Pensioen;4.2;17.9
830;Losser;Totaal particulier huishouden;8.4;28.2
831;Losser;Loon;4.8;31.8
832;Losser;Winst;0.9;35.2
833;Losser;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.0
834;Losser;Pensioen;1.9;19.9
835;Noordoostpolder;Totaal particulier huishouden;17.0;26.7
836;Noordoostpolder;Loon;8.9;30.5
837;Noordoostpolder;Winst;2.6;31.6
838;Noordoostpolder;Werkloosheid,bijstand,arbeidsongeschikt;1.3;16.8
839;Noordoostpolder;Pensioen;4.0;18.6
840;Oldenzaal;Totaal particulier huishouden;12.5;27.7
841;Oldenzaal;Loon;7.3;30.7
842;Oldenzaal;Winst;1.0;37.5
843;Oldenzaal;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.7
844;Oldenzaal;Pensioen;3.0;21.0
845;Olst;Totaal particulier huishouden;6.4;29.0
846;Olst;Loon;3.5;33.0
847;Olst;Winst;0.9;36.0
848;Olst;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.6
849;Olst;Pensioen;1.5;19.9
850;Ommen;Totaal particulier huishouden;6.2;29.3
851;Ommen;Loon;3.2;33.4
852;Ommen;Winst;1.0;35.9
853;Ommen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.9
854;Ommen;Pensioen;1.6;20.3
855;Raalte;Totaal particulier huishouden;13.4;29.1
856;Raalte;Loon;7.9;32.7
857;Raalte;Winst;1.6;36.2
858;Raalte;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.4
859;Raalte;Pensioen;3.0;18.6
860;Rijssen;Totaal particulier huishouden;12.3;29.7
861;Rijssen;Loon;7.1;32.7
862;Rijssen;Winst;1.2;41.5
863;Rijssen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.0
864;Rijssen;Pensioen;3.1;20.8
865;Staphorst;Totaal particulier huishouden;4.8;30.8
866;Staphorst;Loon;2.6;32.4
867;Staphorst;Winst;1.0;37.5
868;Staphorst;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.4
869;Staphorst;Pensioen;0.9;18.8
870;Steenwijk;Totaal particulier huishouden;17.0;26.4
871;Steenwijk;Loon;8.5;30.4
872;Steenwijk;Winst;2.2;33.7
873;Steenwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;15.5
874;Steenwijk;Pensioen;4.9;19.1
875;Tubbergen;Totaal particulier huishouden;6.7;31.7
876;Tubbergen;Loon;3.7;34.1
877;Tubbergen;Winst;1.3;38.4
878;Tubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.3
879;Tubbergen;Pensioen;1.3;19.5
880;Urk;Totaal particulier huishouden;4.5;29.9
881;Urk;Loon;2.5;31.8
882;Urk;Winst;1.0;37.7
883;Urk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;15.9
884;Urk;Pensioen;0.7;16.8
885;Vriezenveen;Totaal particulier huishouden;11.7;28.1
886;Vriezenveen;Loon;6.9;31.0
887;Vriezenveen;Winst;1.3;38.5
888;Vriezenveen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.7
889;Vriezenveen;Pensioen;2.6;18.5
890;Wierden;Totaal particulier huishouden;8.2;30.9
891;Wierden;Loon;4.8;34.2
892;Wierden;Winst;1.0;39.8
893;Wierden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.7
894;Wierden;Pensioen;1.9;20.7
895;Zwolle;Totaal particulier huishouden;45.7;27.3
896;Zwolle;Loon;27.8;30.0
897;Zwolle;Winst;3.2;40.6
898;Zwolle;Werkloosheid,bijstand,arbeidsongeschikt;4.6;16.0
899;Zwolle;Pensioen;9.5;20.8
900;Rijnwaarden;Totaal particulier huishouden;4.3;27.2
901;Rijnwaarden;Loon;2.6;30.3
902;Rijnwaarden;Winst;0.4;33.4
903;Rijnwaarden;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.1
904;Rijnwaarden;Pensioen;0.9;18.8
905;Aalten;Totaal particulier huishouden;7.2;27.4
906;Aalten;Loon;3.9;30.1
907;Aalten;Winst;0.9;37.2
908;Aalten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.5
909;Aalten;Pensioen;2.0;18.7
910;Angerlo;Totaal particulier huishouden;1.9;30.4
911;Angerlo;Loon;1.2;32.9
912;Angerlo;Winst;0.2;37.8
913;Angerlo;Werkloosheid,bijstand,arbeidsongeschikt;;
914;Angerlo;Pensioen;0.4;19.9
915;Apeldoorn;Totaal particulier huishouden;63.8;28.4
916;Apeldoorn;Loon;36.8;31.4
917;Apeldoorn;Winst;4.9;39.3
918;Apeldoorn;Werkloosheid,bijstand,arbeidsongeschikt;5.3;17.5
919;Apeldoorn;Pensioen;16.0;21.7
920;Arnhem;Totaal particulier huishouden;64.1;24.4
921;Arnhem;Loon;36.2;27.4
922;Arnhem;Winst;5.0;31.9
923;Arnhem;Werkloosheid,bijstand,arbeidsongeschikt;9.0;14.5
924;Arnhem;Pensioen;12.9;21.0
925;Barneveld;Totaal particulier huishouden;16.7;31.3
926;Barneveld;Loon;9.5;33.1
927;Barneveld;Winst;2.7;41.2
928;Barneveld;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.6
929;Barneveld;Pensioen;3.5;21.5
930;Bemmel;Totaal particulier huishouden;16.0;29.7
931;Bemmel;Loon;9.8;32.9
932;Bemmel;Winst;1.7;37.5
933;Bemmel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.2
934;Bemmel;Pensioen;3.3;19.6
935;Bergh;Totaal particulier huishouden;7.2;28.1
936;Bergh;Loon;4.0;31.0
937;Bergh;Winst;0.9;36.9
938;Bergh;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.1
939;Bergh;Pensioen;1.7;19.7
940;Beuningen;Totaal particulier huishouden;9.6;30.6
941;Beuningen;Loon;6.1;33.7
942;Beuningen;Winst;1.0;38.2
943;Beuningen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.5
944;Beuningen;Pensioen;1.8;20.1
945;Borculo;Totaal particulier huishouden;4.0;27.6
946;Borculo;Loon;2.1;30.4
947;Borculo;Winst;0.6;35.1
948;Borculo;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
949;Borculo;Pensioen;1.0;20.5
950;Brummen;Totaal particulier huishouden;8.4;30.1
951;Brummen;Loon;4.6;34.3
952;Brummen;Winst;0.8;39.6
953;Brummen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.8
954;Brummen;Pensioen;2.2;21.4
955;Buren;Totaal particulier huishouden;9.6;31.5
956;Buren;Loon;5.4;35.2
957;Buren;Winst;1.6;37.3
958;Buren;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.2
959;Buren;Pensioen;2.0;20.3
960;Culemborg;Totaal particulier huishouden;10.3;29.8
961;Culemborg;Loon;6.6;32.9
962;Culemborg;Winst;0.9;40.0
963;Culemborg;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.1
964;Culemborg;Pensioen;2.1;19.9
965;Didam;Totaal particulier huishouden;6.2;29.4
966;Didam;Loon;3.6;33.0
967;Didam;Winst;0.6;38.8
968;Didam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.5
969;Didam;Pensioen;1.4;20.9
970;Dinxperlo;Totaal particulier huishouden;3.4;27.4
971;Dinxperlo;Loon;2.0;29.4
972;Dinxperlo;Winst;0.3;41.8
973;Dinxperlo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.9
974;Dinxperlo;Pensioen;0.8;19.5
975;Doesburg;Totaal particulier huishouden;4.7;26.7
976;Doesburg;Loon;2.7;30.1
977;Doesburg;Winst;0.4;35.9
978;Doesburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.9
979;Doesburg;Pensioen;1.0;19.2
980;Doetinchem;Totaal particulier huishouden;20.2;26.8
981;Doetinchem;Loon;11.6;29.5
982;Doetinchem;Winst;1.8;36.6
983;Doetinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.8;16.9
984;Doetinchem;Pensioen;4.7;20.5
985;Druten;Totaal particulier huishouden;6.6;28.9
986;Druten;Loon;4.1;32.2
987;Druten;Winst;0.6;36.1
988;Druten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.1
989;Druten;Pensioen;1.2;19.7
990;Duiven;Totaal particulier huishouden;9.8;29.4
991;Duiven;Loon;6.4;32.5
992;Duiven;Winst;0.9;33.2
993;Duiven;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.1
994;Duiven;Pensioen;1.8;20.7
995;Ede;Totaal particulier huishouden;39.3;29.7
996;Ede;Loon;22.0;32.3
997;Ede;Winst;4.4;40.0
998;Ede;Werkloosheid,bijstand,arbeidsongeschikt;2.8;16.8
999;Ede;Pensioen;9.5;23.1
1000;Eibergen;Totaal particulier huishouden;6.3;28.1
1001;Eibergen;Loon;3.4;30.7
1002;Eibergen;Winst;1.0;35.2
1003;Eibergen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.2
1004;Eibergen;Pensioen;1.4;19.1
1005;Elburg;Totaal particulier huishouden;7.7;29.6
1006;Elburg;Loon;4.6;31.9
1007;Elburg;Winst;0.8;38.2
1008;Elburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.8
1009;Elburg;Pensioen;1.7;21.8
1010;Epe;Totaal particulier huishouden;13.1;29.2
1011;Epe;Loon;6.9;32.5
