ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;VoortijdigSchoolverlaters_1;TotaalVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
2672;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
2673;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
2674;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
2675;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
2676;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
2677;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
2678;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2013/'14;;;;;;
2679;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2014/'15;;;;;;
2680;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2007/'08;2568.0;699.0;1869.0;1288.0;533.0;48.0
2681;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2008/'09;2308.0;566.0;1742.0;1062.0;635.0;45.0
2682;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2009/'10;2426.0;601.0;1825.0;1182.0;594.0;49.0
2683;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2010/'11;2478.0;633.0;1845.0;1175.0;597.0;73.0
2684;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2011/'12;2239.0;587.0;1652.0;1098.0;501.0;53.0
2685;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2012/'13;1918.0;441.0;1477.0;972.0;457.0;48.0
2686;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2013/'14;;;;;;
2687;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2014/'15;;;;;;
2688;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2007/'08;71481.0;15135.0;56346.0;29165.0;24731.0;2450.0
2689;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2008/'09;64266.0;13173.0;51093.0;24452.0;24664.0;1977.0
2690;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2009/'10;65346.0;13445.0;51901.0;25211.0;24412.0;2278.0
2691;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2010/'11;66641.0;12757.0;53884.0;25862.0;24675.0;3347.0
2692;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2011/'12;60359.0;12956.0;47403.0;23846.0;21490.0;2067.0
2693;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
2694;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
2695;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
2696;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2007/'08;9519.0;2877.0;6642.0;4087.0;2294.0;261.0
2697;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2008/'09;8630.0;2383.0;6247.0;3578.0;2416.0;253.0
2698;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2009/'10;8510.0;2551.0;5959.0;3622.0;2054.0;283.0
2699;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2010/'11;7571.0;1823.0;5748.0;3751.0;1713.0;284.0
2700;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2011/'12;6987.0;1791.0;5196.0;3494.0;1500.0;202.0
2701;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2012/'13;;;;;;
2702;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2013/'14;;;;;;
2703;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2014/'15;;;;;;
2704;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2007/'08;58870.0;11463.0;47407.0;23517.0;21759.0;2131.0
2705;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2008/'09;52952.0;10138.0;42814.0;19632.0;21501.0;1681.0
2706;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2009/'10;54087.0;10192.0;43895.0;20294.0;21658.0;1943.0
2707;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2010/'11;56083.0;10189.0;45894.0;20698.0;22232.0;2964.0
2708;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2011/'12;50773.0;10505.0;40268.0;19073.0;19398.0;1797.0
2709;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2012/'13;;;;;;
2710;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2013/'14;;;;;;
2711;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2014/'15;;;;;;
2712;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2007/'08;3092.0;795.0;2297.0;1561.0;678.0;58.0
2713;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2008/'09;2684.0;652.0;2032.0;1242.0;747.0;43.0
2714;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2009/'10;2749.0;702.0;2047.0;1295.0;700.0;52.0
2715;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2010/'11;2987.0;745.0;2242.0;1413.0;730.0;99.0
2716;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2011/'12;2599.0;660.0;1939.0;1279.0;592.0;68.0
2717;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2012/'13;;;;;;
2718;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2013/'14;;;;;;
2719;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2014/'15;;;;;;
2720;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2007/'08;11721.0;4983.0;6738.0;4814.0;1752.0;172.0
2721;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2008/'09;10217.0;4422.0;5795.0;4008.0;1670.0;117.0
2722;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2009/'10;10407.0;4736.0;5671.0;4230.0;1325.0;116.0
2723;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2010/'11;9348.0;4129.0;5219.0;4032.0;1079.0;108.0
2724;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2011/'12;9488.0;4677.0;4811.0;3725.0;992.0;94.0
2725;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
2726;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
2727;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
2728;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2007/'08;3315.0;1635.0;1680.0;1277.0;358.0;45.0
2729;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2008/'09;2857.0;1378.0;1479.0;1061.0;387.0;31.0
2730;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2009/'10;3038.0;1440.0;1598.0;1225.0;335.0;38.0
2731;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2010/'11;2387.0;958.0;1429.0;1145.0;259.0;25.0
2732;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2011/'12;2290.0;881.0;1409.0;1111.0;269.0;29.0
2733;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2012/'13;;;;;;
2734;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2013/'14;;;;;;
2735;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2014/'15;;;;;;
2736;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2007/'08;8322.0;3330.0;4992.0;3485.0;1381.0;126.0
2737;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2008/'09;7289.0;3026.0;4263.0;2904.0;1273.0;86.0
2738;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2009/'10;7308.0;3274.0;4034.0;2971.0;986.0;77.0
2739;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2010/'11;6903.0;3146.0;3757.0;2859.0;815.0;83.0
2740;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2011/'12;7145.0;3775.0;3370.0;2591.0;715.0;64.0
2741;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2012/'13;;;;;;
2742;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2013/'14;;;;;;
2743;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2014/'15;;;;;;
2744;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2007/'08;84.0;18.0;66.0;52.0;13.0;1.0
2745;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2008/'09;71.0;18.0;53.0;43.0;10.0;0.0
2746;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2009/'10;61.0;22.0;39.0;34.0;4.0;1.0
2747;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2010/'11;58.0;25.0;33.0;28.0;5.0;0.0
2748;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2011/'12;53.0;21.0;32.0;23.0;8.0;1.0
2749;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2012/'13;;;;;;
2750;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2013/'14;;;;;;
2751;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2014/'15;;;;;;
2752;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2007/'08;67.0;67.0;0.0;0.0;0.0;0.0
2753;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2008/'09;65.0;64.0;1.0;0.0;1.0;0.0
2754;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2009/'10;69.0;68.0;1.0;1.0;0.0;0.0
2755;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2010/'11;90.0;90.0;0.0;0.0;0.0;0.0
2756;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2011/'12;80.0;80.0;0.0;0.0;0.0;0.0
2757;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
2758;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
2759;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
2760;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2007/'08;2.0;2.0;0.0;0.0;0.0;0.0
2761;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2008/'09;1.0;1.0;0.0;0.0;0.0;0.0
2762;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2009/'10;1.0;1.0;0.0;0.0;0.0;0.0
2763;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2010/'11;4.0;4.0;0.0;0.0;0.0;0.0
2764;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2011/'12;5.0;5.0;0.0;0.0;0.0;0.0
2765;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2012/'13;;;;;;
2766;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2013/'14;;;;;;
2767;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2014/'15;;;;;;
2768;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2007/'08;65.0;65.0;0.0;0.0;0.0;0.0
2769;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2008/'09;64.0;63.0;1.0;0.0;1.0;0.0
2770;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2009/'10;68.0;67.0;1.0;1.0;0.0;0.0
2771;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2010/'11;85.0;85.0;0.0;0.0;0.0;0.0
2772;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2011/'12;74.0;74.0;0.0;0.0;0.0;0.0
2773;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2012/'13;;;;;;
2774;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2013/'14;;;;;;
2775;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2014/'15;;;;;;
2776;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
2777;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
2778;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
2779;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2010/'11;1.0;1.0;0.0;0.0;0.0;0.0
2780;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2011/'12;1.0;1.0;0.0;0.0;0.0;0.0
2781;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2012/'13;;;;;;
2782;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2013/'14;;;;;;
2783;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2014/'15;;;;;;
2784;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2007/'08;3.0;3.0;0.0;0.0;0.0;0.0
2785;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2008/'09;3.0;3.0;0.0;0.0;0.0;0.0
2786;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2009/'10;6.0;6.0;0.0;0.0;0.0;0.0
2787;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2010/'11;9.0;9.0;0.0;0.0;0.0;0.0
2788;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2011/'12;4.0;4.0;0.0;0.0;0.0;0.0
2789;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
2790;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
2791;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
2792;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
2793;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
2794;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
2795;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
2796;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
2797;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2012/'13;;;;;;
2798;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2013/'14;;;;;;
2799;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2014/'15;;;;;;
2800;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2007/'08;3.0;3.0;0.0;0.0;0.0;0.0
2801;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2008/'09;3.0;3.0;0.0;0.0;0.0;0.0
2802;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2009/'10;6.0;6.0;0.0;0.0;0.0;0.0
2803;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2010/'11;9.0;9.0;0.0;0.0;0.0;0.0
2804;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2011/'12;4.0;4.0;0.0;0.0;0.0;0.0
2805;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2012/'13;;;;;;
2806;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2013/'14;;;;;;
2807;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2014/'15;;;;;;
2808;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
2809;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
2810;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
2811;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
2812;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
