ID;Kenmerken;Geslacht;Leeftijd;Perioden;TotaalBevolking15Tot65Jaar_1;Totaal15Tot65JaarMetAandoening_2;WelArbeidsgehandicapt_3;NietArbeidsgehandicapt_4
360;Totaal beroepsbevolking;3000;Totaal leeftijd;2000;4275;820.0;462.0;358.0
361;Totaal beroepsbevolking;3000;Totaal leeftijd;2001 voor revisie;4293;804.0;456.0;348.0
362;Totaal beroepsbevolking;3000;Totaal leeftijd;2001 na revisie;4285;805.0;457.0;348.0
363;Totaal beroepsbevolking;3000;Totaal leeftijd;2002;4323;828.0;463.0;364.0
364;Totaal beroepsbevolking;3000;Totaal leeftijd;2003;4317;832.0;463.0;369.0
365;Totaal beroepsbevolking;3000;Totaal leeftijd;2004;4315;832.0;460.0;371.0
366;Totaal beroepsbevolking;3000;Totaal leeftijd;2005;4306;829.0;441.0;387.0
367;Totaal beroepsbevolking;3000;Totaal leeftijd;2006;4291;790.0;422.0;368.0
368;Totaal beroepsbevolking;3000;Totaal leeftijd;2007;4339;;;
369;Totaal beroepsbevolking;3000;Totaal leeftijd;2008;4408;771.0;;
370;Totaal beroepsbevolking;3000;Totaal leeftijd;2009;4393;776.0;402.0;373.0
371;Totaal beroepsbevolking;3000;Totaal leeftijd;2010;4337;683.0;334.0;348.0
372;Totaal beroepsbevolking;3000;Totaal leeftijd;2011;4319;564.0;279.0;285.0
373;Totaal beroepsbevolking;3000;Totaal leeftijd;2012;4343;571.0;282.0;289.0
374;Totaal beroepsbevolking;3000;Totaal leeftijd;2013;4354;526.0;304.0;222.0
375;Totaal beroepsbevolking;3000;15 tot 25 jaar;2000;470;58.0;28.0;30.0
376;Totaal beroepsbevolking;3000;15 tot 25 jaar;2001 voor revisie;486;57.0;26.0;30.0
377;Totaal beroepsbevolking;3000;15 tot 25 jaar;2001 na revisie;486;58.0;28.0;30.0
378;Totaal beroepsbevolking;3000;15 tot 25 jaar;2002;492;57.0;27.0;30.0
379;Totaal beroepsbevolking;3000;15 tot 25 jaar;2003;484;59.0;26.0;32.0
380;Totaal beroepsbevolking;3000;15 tot 25 jaar;2004;471;51.0;26.0;25.0
381;Totaal beroepsbevolking;3000;15 tot 25 jaar;2005;457;50.0;25.0;25.0
382;Totaal beroepsbevolking;3000;15 tot 25 jaar;2006;450;48.0;22.0;26.0
383;Totaal beroepsbevolking;3000;15 tot 25 jaar;2007;471;;;
384;Totaal beroepsbevolking;3000;15 tot 25 jaar;2008;487;49.0;;
385;Totaal beroepsbevolking;3000;15 tot 25 jaar;2009;479;52.0;28.0;24.0
386;Totaal beroepsbevolking;3000;15 tot 25 jaar;2010;451;41.0;20.0;21.0
387;Totaal beroepsbevolking;3000;15 tot 25 jaar;2011;443;36.0;18.0;17.0
388;Totaal beroepsbevolking;3000;15 tot 25 jaar;2012;443;31.0;15.0;16.0
389;Totaal beroepsbevolking;3000;15 tot 25 jaar;2013;440;35.0;19.0;15.0
390;Totaal beroepsbevolking;3000;25 tot 35 jaar;2000;1168;155.0;85.0;71.0
391;Totaal beroepsbevolking;3000;25 tot 35 jaar;2001 voor revisie;1125;142.0;72.0;70.0
392;Totaal beroepsbevolking;3000;25 tot 35 jaar;2001 na revisie;1135;147.0;75.0;72.0
393;Totaal beroepsbevolking;3000;25 tot 35 jaar;2002;1110;153.0;78.0;76.0
394;Totaal beroepsbevolking;3000;25 tot 35 jaar;2003;1064;149.0;78.0;71.0
395;Totaal beroepsbevolking;3000;25 tot 35 jaar;2004;1036;136.0;71.0;65.0
396;Totaal beroepsbevolking;3000;25 tot 35 jaar;2005;994;130.0;68.0;62.0
397;Totaal beroepsbevolking;3000;25 tot 35 jaar;2006;963;122.0;62.0;60.0
398;Totaal beroepsbevolking;3000;25 tot 35 jaar;2007;946;;;
399;Totaal beroepsbevolking;3000;25 tot 35 jaar;2008;940;109.0;;
400;Totaal beroepsbevolking;3000;25 tot 35 jaar;2009;927;106.0;52.0;54.0
401;Totaal beroepsbevolking;3000;25 tot 35 jaar;2010;918;85.0;40.0;45.0
402;Totaal beroepsbevolking;3000;25 tot 35 jaar;2011;915;76.0;34.0;42.0
403;Totaal beroepsbevolking;3000;25 tot 35 jaar;2012;920;71.0;33.0;39.0
404;Totaal beroepsbevolking;3000;25 tot 35 jaar;2013;928;65.0;40.0;25.0
405;Totaal beroepsbevolking;3000;35 tot 45 jaar;2000;1211;236.0;127.0;108.0
406;Totaal beroepsbevolking;3000;35 tot 45 jaar;2001 voor revisie;1223;220.0;124.0;97.0
407;Totaal beroepsbevolking;3000;35 tot 45 jaar;2001 na revisie;1234;225.0;126.0;98.0
408;Totaal beroepsbevolking;3000;35 tot 45 jaar;2002;1232;231.0;126.0;105.0
409;Totaal beroepsbevolking;3000;35 tot 45 jaar;2003;1232;228.0;128.0;101.0
410;Totaal beroepsbevolking;3000;35 tot 45 jaar;2004;1236;229.0;124.0;105.0
411;Totaal beroepsbevolking;3000;35 tot 45 jaar;2005;1241;226.0;116.0;110.0
412;Totaal beroepsbevolking;3000;35 tot 45 jaar;2006;1239;205.0;107.0;98.0
413;Totaal beroepsbevolking;3000;35 tot 45 jaar;2007;1221;;;
414;Totaal beroepsbevolking;3000;35 tot 45 jaar;2008;1218;189.0;;
415;Totaal beroepsbevolking;3000;35 tot 45 jaar;2009;1181;178.0;87.0;91.0
416;Totaal beroepsbevolking;3000;35 tot 45 jaar;2010;1142;152.0;66.0;86.0
417;Totaal beroepsbevolking;3000;35 tot 45 jaar;2011;1103;123.0;59.0;64.0
418;Totaal beroepsbevolking;3000;35 tot 45 jaar;2012;1086;123.0;59.0;63.0
419;Totaal beroepsbevolking;3000;35 tot 45 jaar;2013;1047;109.0;66.0;43.0
420;Totaal beroepsbevolking;3000;45 tot 55 jaar;2000;1038;249.0;147.0;102.0
421;Totaal beroepsbevolking;3000;45 tot 55 jaar;2001 voor revisie;1045;260.0;155.0;106.0
422;Totaal beroepsbevolking;3000;45 tot 55 jaar;2001 na revisie;1035;258.0;152.0;106.0
423;Totaal beroepsbevolking;3000;45 tot 55 jaar;2002;1028;248.0;149.0;99.0
424;Totaal beroepsbevolking;3000;45 tot 55 jaar;2003;1037;246.0;142.0;104.0
425;Totaal beroepsbevolking;3000;45 tot 55 jaar;2004;1040;256.0;146.0;110.0
426;Totaal beroepsbevolking;3000;45 tot 55 jaar;2005;1057;258.0;144.0;115.0
427;Totaal beroepsbevolking;3000;45 tot 55 jaar;2006;1069;244.0;128.0;116.0
428;Totaal beroepsbevolking;3000;45 tot 55 jaar;2007;1077;;;
429;Totaal beroepsbevolking;3000;45 tot 55 jaar;2008;1106;240.0;;
430;Totaal beroepsbevolking;3000;45 tot 55 jaar;2009;1121;243.0;126.0;117.0
431;Totaal beroepsbevolking;3000;45 tot 55 jaar;2010;1131;220.0;115.0;105.0
432;Totaal beroepsbevolking;3000;45 tot 55 jaar;2011;1148;169.0;82.0;87.0
433;Totaal beroepsbevolking;3000;45 tot 55 jaar;2012;1149;178.0;92.0;86.0
434;Totaal beroepsbevolking;3000;45 tot 55 jaar;2013;1157;152.0;85.0;67.0
435;Totaal beroepsbevolking;3000;55 tot 65 jaar;2000;389;122.0;76.0;46.0
436;Totaal beroepsbevolking;3000;55 tot 65 jaar;2001 voor revisie;415;124.0;79.0;45.0
437;Totaal beroepsbevolking;3000;55 tot 65 jaar;2001 na revisie;395;117.0;76.0;42.0
438;Totaal beroepsbevolking;3000;55 tot 65 jaar;2002;461;139.0;84.0;55.0
439;Totaal beroepsbevolking;3000;55 tot 65 jaar;2003;500;150.0;90.0;60.0
440;Totaal beroepsbevolking;3000;55 tot 65 jaar;2004;532;159.0;93.0;66.0
441;Totaal beroepsbevolking;3000;55 tot 65 jaar;2005;556;165.0;88.0;76.0
442;Totaal beroepsbevolking;3000;55 tot 65 jaar;2006;570;171.0;103.0;69.0
443;Totaal beroepsbevolking;3000;55 tot 65 jaar;2007;623;;;
444;Totaal beroepsbevolking;3000;55 tot 65 jaar;2008;658;185.0;;
445;Totaal beroepsbevolking;3000;55 tot 65 jaar;2009;685;196.0;109.0;87.0
446;Totaal beroepsbevolking;3000;55 tot 65 jaar;2010;696;186.0;94.0;92.0
447;Totaal beroepsbevolking;3000;55 tot 65 jaar;2011;710;159.0;85.0;74.0
448;Totaal beroepsbevolking;3000;55 tot 65 jaar;2012;745;168.0;83.0;85.0
449;Totaal beroepsbevolking;3000;55 tot 65 jaar;2013;781;165.0;94.0;71.0
450;Totaal beroepsbevolking;4000;Totaal leeftijd;2000;2912;560.0;346.0;215.0
451;Totaal beroepsbevolking;4000;Totaal leeftijd;2001 voor revisie;2980;576.0;356.0;220.0
452;Totaal beroepsbevolking;4000;Totaal leeftijd;2001 na revisie;2902;565.0;347.0;218.0
453;Totaal beroepsbevolking;4000;Totaal leeftijd;2002;2989;580.0;361.0;219.0
454;Totaal beroepsbevolking;4000;Totaal leeftijd;2003;3047;605.0;364.0;241.0
455;Totaal beroepsbevolking;4000;Totaal leeftijd;2004;3102;608.0;370.0;238.0
456;Totaal beroepsbevolking;4000;Totaal leeftijd;2005;3149;618.0;357.0;261.0
457;Totaal beroepsbevolking;4000;Totaal leeftijd;2006;3216;617.0;354.0;263.0
458;Totaal beroepsbevolking;4000;Totaal leeftijd;2007;3314;;;
459;Totaal beroepsbevolking;4000;Totaal leeftijd;2008;3393;598.0;;
460;Totaal beroepsbevolking;4000;Totaal leeftijd;2009;3455;627.0;367.0;260.0
461;Totaal beroepsbevolking;4000;Totaal leeftijd;2010;3480;568.0;307.0;262.0
462;Totaal beroepsbevolking;4000;Totaal leeftijd;2011;3492;508.0;283.0;225.0
463;Totaal beroepsbevolking;4000;Totaal leeftijd;2012;3551;509.0;275.0;235.0
464;Totaal beroepsbevolking;4000;Totaal leeftijd;2013;3585;481.0;309.0;172.0
465;Totaal beroepsbevolking;4000;15 tot 25 jaar;2000;415;63.0;35.0;28.0
466;Totaal beroepsbevolking;4000;15 tot 25 jaar;2001 voor revisie;434;69.0;38.0;31.0
467;Totaal beroepsbevolking;4000;15 tot 25 jaar;2001 na revisie;432;70.0;38.0;33.0
468;Totaal beroepsbevolking;4000;15 tot 25 jaar;2002;431;62.0;35.0;27.0
469;Totaal beroepsbevolking;4000;15 tot 25 jaar;2003;421;63.0;35.0;28.0
470;Totaal beroepsbevolking;4000;15 tot 25 jaar;2004;409;59.0;30.0;29.0
471;Totaal beroepsbevolking;4000;15 tot 25 jaar;2005;398;52.0;26.0;26.0
472;Totaal beroepsbevolking;4000;15 tot 25 jaar;2006;400;52.0;27.0;25.0
473;Totaal beroepsbevolking;4000;15 tot 25 jaar;2007;414;;;
474;Totaal beroepsbevolking;4000;15 tot 25 jaar;2008;421;49.0;;
475;Totaal beroepsbevolking;4000;15 tot 25 jaar;2009;429;51.0;26.0;26.0
476;Totaal beroepsbevolking;4000;15 tot 25 jaar;2010;406;49.0;26.0;23.0
477;Totaal beroepsbevolking;4000;15 tot 25 jaar;2011;404;40.0;24.0;17.0
478;Totaal beroepsbevolking;4000;15 tot 25 jaar;2012;418;37.0;21.0;15.0
479;Totaal beroepsbevolking;4000;15 tot 25 jaar;2013;424;40.0;26.0;13.0
480;Totaal beroepsbevolking;4000;25 tot 35 jaar;2000;901;149.0;92.0;58.0
481;Totaal beroepsbevolking;4000;25 tot 35 jaar;2001 voor revisie;878;142.0;88.0;54.0
482;Totaal beroepsbevolking;4000;25 tot 35 jaar;2001 na revisie;866;142.0;88.0;54.0
483;Totaal beroepsbevolking;4000;25 tot 35 jaar;2002;851;147.0;93.0;55.0
484;Totaal beroepsbevolking;4000;25 tot 35 jaar;2003;858;140.0;82.0;58.0
485;Totaal beroepsbevolking;4000;25 tot 35 jaar;2004;851;143.0;88.0;55.0
486;Totaal beroepsbevolking;4000;25 tot 35 jaar;2005;835;132.0;70.0;62.0
487;Totaal beroepsbevolking;4000;25 tot 35 jaar;2006;821;124.0;70.0;53.0
488;Totaal beroepsbevolking;4000;25 tot 35 jaar;2007;811;;;
489;Totaal beroepsbevolking;4000;25 tot 35 jaar;2008;819;112.0;;
490;Totaal beroepsbevolking;4000;25 tot 35 jaar;2009;824;112.0;69.0;43.0
491;Totaal beroepsbevolking;4000;25 tot 35 jaar;2010;827;95.0;48.0;47.0
492;Totaal beroepsbevolking;4000;25 tot 35 jaar;2011;820;85.0;45.0;40.0
493;Totaal beroepsbevolking;4000;25 tot 35 jaar;2012;829;83.0;42.0;41.0
494;Totaal beroepsbevolking;4000;25 tot 35 jaar;2013;830;76.0;48.0;28.0
495;Totaal beroepsbevolking;4000;35 tot 45 jaar;2000;812;158.0;97.0;61.0
496;Totaal beroepsbevolking;4000;35 tot 45 jaar;2001 voor revisie;843;166.0;101.0;65.0
497;Totaal beroepsbevolking;4000;35 tot 45 jaar;2001 na revisie;828;165.0;101.0;64.0
498;Totaal beroepsbevolking;4000;35 tot 45 jaar;2002;859;164.0;104.0;59.0
499;Totaal beroepsbevolking;4000;35 tot 45 jaar;2003;871;179.0;107.0;72.0
500;Totaal beroepsbevolking;4000;35 tot 45 jaar;2004;889;173.0;105.0;67.0
501;Totaal beroepsbevolking;4000;35 tot 45 jaar;2005;916;184.0;106.0;77.0
502;Totaal beroepsbevolking;4000;35 tot 45 jaar;2006;940;182.0;104.0;78.0
503;Totaal beroepsbevolking;4000;35 tot 45 jaar;2007;963;;;
504;Totaal beroepsbevolking;4000;35 tot 45 jaar;2008;966;166.0;;
505;Totaal beroepsbevolking;4000;35 tot 45 jaar;2009;957;168.0;93.0;75.0
506;Totaal beroepsbevolking;4000;35 tot 45 jaar;2010;945;155.0;82.0;73.0
507;Totaal beroepsbevolking;4000;35 tot 45 jaar;2011;913;118.0;67.0;51.0
508;Totaal beroepsbevolking;4000;35 tot 45 jaar;2012;901;124.0;69.0;55.0
509;Totaal beroepsbevolking;4000;35 tot 45 jaar;2013;897;112.0;73.0;39.0
510;Totaal beroepsbevolking;4000;45 tot 55 jaar;2000;622;146.0;94.0;51.0
511;Totaal beroepsbevolking;4000;45 tot 55 jaar;2001 voor revisie;651;157.0;100.0;57.0
512;Totaal beroepsbevolking;4000;45 tot 55 jaar;2001 na revisie;620;149.0;94.0;55.0
513;Totaal beroepsbevolking;4000;45 tot 55 jaar;2002;657;155.0;98.0;56.0
514;Totaal beroepsbevolking;4000;45 tot 55 jaar;2003;684;166.0;106.0;60.0
515;Totaal beroepsbevolking;4000;45 tot 55 jaar;2004;706;169.0;108.0;61.0
516;Totaal beroepsbevolking;4000;45 tot 55 jaar;2005;733;176.0;111.0;65.0
517;Totaal beroepsbevolking;4000;45 tot 55 jaar;2006;764;182.0;108.0;74.0
518;Totaal beroepsbevolking;4000;45 tot 55 jaar;2007;804;;;
519;Totaal beroepsbevolking;4000;45 tot 55 jaar;2008;834;183.0;;
520;Totaal beroepsbevolking;4000;45 tot 55 jaar;2009;858;192.0;115.0;77.0
521;Totaal beroepsbevolking;4000;45 tot 55 jaar;2010;893;181.0;100.0;81.0
522;Totaal beroepsbevolking;4000;45 tot 55 jaar;2011;910;158.0;89.0;70.0
523;Totaal beroepsbevolking;4000;45 tot 55 jaar;2012;928;164.0;89.0;75.0
524;Totaal beroepsbevolking;4000;45 tot 55 jaar;2013;938;154.0;97.0;57.0
525;Totaal beroepsbevolking;4000;55 tot 65 jaar;2000;162;44.0;27.0;16.0
526;Totaal beroepsbevolking;4000;55 tot 65 jaar;2001 voor revisie;174;43.0;29.0;14.0
527;Totaal beroepsbevolking;4000;55 tot 65 jaar;2001 na revisie;156;39.0;26.0;13.0
528;Totaal beroepsbevolking;4000;55 tot 65 jaar;2002;191;52.0;31.0;22.0
529;Totaal beroepsbevolking;4000;55 tot 65 jaar;2003;212;57.0;35.0;22.0
530;Totaal beroepsbevolking;4000;55 tot 65 jaar;2004;247;65.0;39.0;25.0
531;Totaal beroepsbevolking;4000;55 tot 65 jaar;2005;267;74.0;44.0;31.0
532;Totaal beroepsbevolking;4000;55 tot 65 jaar;2006;292;77.0;45.0;32.0
533;Totaal beroepsbevolking;4000;55 tot 65 jaar;2007;321;;;
534;Totaal beroepsbevolking;4000;55 tot 65 jaar;2008;352;88.0;;
535;Totaal beroepsbevolking;4000;55 tot 65 jaar;2009;388;104.0;64.0;40.0
536;Totaal beroepsbevolking;4000;55 tot 65 jaar;2010;409;89.0;51.0;38.0
537;Totaal beroepsbevolking;4000;55 tot 65 jaar;2011;446;106.0;59.0;47.0
538;Totaal beroepsbevolking;4000;55 tot 65 jaar;2012;475;101.0;53.0;47.0
539;Totaal beroepsbevolking;4000;55 tot 65 jaar;2013;497;100.0;65.0;35.0
540;Werkzame beroepsbevolking;1100;Totaal leeftijd;2000;6917;1302.0;763.0;539.0
541;Werkzame beroepsbevolking;1100;Totaal leeftijd;2001 voor revisie;7021;1312.0;772.0;540.0
542;Werkzame beroepsbevolking;1100;Totaal leeftijd;2001 na revisie;6935;1301.0;763.0;538.0
543;Werkzame beroepsbevolking;1100;Totaal leeftijd;2002;7010;1319.0;768.0;552.0
544;Werkzame beroepsbevolking;1100;Totaal leeftijd;2003;6968;1329.0;757.0;572.0
545;Werkzame beroepsbevolking;1100;Totaal leeftijd;2004;6941;1305.0;742.0;563.0
546;Werkzame beroepsbevolking;1100;Totaal leeftijd;2005;6973;1309.0;712.0;597.0
547;Werkzame beroepsbevolking;1100;Totaal leeftijd;2006;7097;1284.0;695.0;589.0
548;Werkzame beroepsbevolking;1100;Totaal leeftijd;2007;7309;;;
549;Werkzame beroepsbevolking;1100;Totaal leeftijd;2008;7501;1285.0;;
550;Werkzame beroepsbevolking;1100;Totaal leeftijd;2009;7459;1306.0;707.0;599.0
551;Werkzame beroepsbevolking;1100;Totaal leeftijd;2010;7391;1151.0;577.0;574.0
552;Werkzame beroepsbevolking;1100;Totaal leeftijd;2011;7392;979.0;505.0;474.0
553;Werkzame beroepsbevolking;1100;Totaal leeftijd;2012;7387;967.0;487.0;480.0
554;Werkzame beroepsbevolking;1100;Totaal leeftijd;2013;7283;872.0;516.0;356.0
555;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2000;825;112.0;59.0;52.0
556;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2001 voor revisie;852;113.0;59.0;54.0
557;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2001 na revisie;851;115.0;60.0;55.0
558;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2002;845;104.0;55.0;49.0
559;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2003;809;104.0;53.0;51.0
560;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2004;764;91.0;45.0;46.0
561;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2005;747;84.0;42.0;43.0
562;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2006;762;85.0;41.0;44.0
563;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2007;804;;;
564;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2008;832;85.0;;
565;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2009;805;87.0;46.0;42.0
566;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2010;756;72.0;35.0;36.0
567;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2011;764;64.0;35.0;28.0
568;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2012;753;55.0;28.0;27.0
569;Werkzame beroepsbevolking;1100;15 tot 25 jaar;2013;726;55.0;34.0;21.0
570;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2000;2000;286.0;166.0;119.0
571;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2001 voor revisie;1946;271.0;152.0;120.0
572;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2001 na revisie;1945;276.0;155.0;122.0
573;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2002;1887;281.0;157.0;123.0
574;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2003;1822;267.0;145.0;122.0
575;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2004;1776;250.0;140.0;110.0
576;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2005;1718;235.0;120.0;114.0
577;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2006;1702;225.0;119.0;106.0
578;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2007;1702;;;
579;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2008;1702;207.0;;
580;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2009;1666;199.0;108.0;91.0
581;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2010;1658;167.0;80.0;87.0
582;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2011;1643;147.0;69.0;78.0
583;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2012;1641;133.0;61.0;73.0
584;Werkzame beroepsbevolking;1100;25 tot 35 jaar;2013;1616;118.0;70.0;48.0
585;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2000;1952;371.0;211.0;161.0
586;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2001 voor revisie;2001;366.0;214.0;152.0
587;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2001 na revisie;1997;369.0;215.0;154.0
588;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2002;2017;370.0;214.0;157.0
589;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2003;2002;373.0;211.0;162.0
590;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2004;2003;361.0;202.0;159.0
591;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2005;2034;367.0;195.0;172.0
592;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2006;2076;353.0;188.0;165.0
593;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2007;2100;;;
594;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2008;2121;335.0;;
595;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2009;2058;324.0;165.0;159.0
596;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2010;1993;281.0;133.0;149.0
597;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2011;1924;218.0;110.0;108.0
598;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2012;1875;223.0;115.0;108.0
599;Werkzame beroepsbevolking;1100;35 tot 45 jaar;2013;1808;190.0;115.0;75.0
600;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2000;1605;373.0;227.0;146.0
601;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2001 voor revisie;1647;400.0;242.0;158.0
602;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2001 na revisie;1605;390.0;234.0;156.0
603;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2002;1631;379.0;231.0;148.0
604;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2003;1653;388.0;231.0;157.0
605;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2004;1659;392.0;231.0;161.0
606;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2005;1698;401.0;232.0;169.0
607;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2006;1741;390.0;210.0;179.0
608;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2007;1806;;;
609;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2008;1879;399.0;;
610;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2009;1906;412.0;226.0;186.0
611;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2010;1933;373.0;197.0;176.0
612;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2011;1963;303.0;157.0;147.0
613;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2012;1968;308.0;160.0;148.0
614;Werkzame beroepsbevolking;1100;45 tot 55 jaar;2013;1957;274.0;159.0;115.0
615;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2000;534;161.0;100.0;61.0
616;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2001 voor revisie;575;162.0;105.0;57.0
617;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2001 na revisie;538;151.0;98.0;53.0
618;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2002;631;185.0;110.0;74.0
619;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2003;681;197.0;118.0;78.0
620;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2004;740;211.0;124.0;86.0
621;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2005;776;222.0;123.0;99.0
622;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2006;817;232.0;137.0;95.0
623;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2007;898;;;
624;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2008;968;259.0;;
625;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2009;1024;283.0;161.0;122.0
626;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2010;1051;259.0;133.0;126.0
627;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2011;1099;247.0;134.0;113.0
628;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2012;1149;248.0;124.0;125.0
629;Werkzame beroepsbevolking;1100;55 tot 65 jaar;2013;1176;236.0;139.0;97.0
630;Werkzame beroepsbevolking;3000;Totaal leeftijd;2000;4162;783.0;440.0;343.0
631;Werkzame beroepsbevolking;3000;Totaal leeftijd;2001 voor revisie;4185;772.0;436.0;335.0
632;Werkzame beroepsbevolking;3000;Totaal leeftijd;2001 na revisie;4176;773.0;437.0;336.0
633;Werkzame beroepsbevolking;3000;Totaal leeftijd;2002;4176;786.0;436.0;350.0
634;Werkzame beroepsbevolking;3000;Totaal leeftijd;2003;4111;776.0;427.0;349.0
635;Werkzame beroepsbevolking;3000;Totaal leeftijd;2004;4068;763.0;416.0;348.0
636;Werkzame beroepsbevolking;3000;Totaal leeftijd;2005;4069;757.0;393.0;364.0
637;Werkzame beroepsbevolking;3000;Totaal leeftijd;2006;4100;732.0;382.0;350.0
638;Werkzame beroepsbevolking;3000;Totaal leeftijd;2007;4185;;;
639;Werkzame beroepsbevolking;3000;Totaal leeftijd;2008;4266;730.0;;
640;Werkzame beroepsbevolking;3000;Totaal leeftijd;2009;4188;724.0;369.0;356.0
641;Werkzame beroepsbevolking;3000;Totaal leeftijd;2010;4119;628.0;298.0;330.0
642;Werkzame beroepsbevolking;3000;Totaal leeftijd;2011;4095;513.0;247.0;266.0
643;Werkzame beroepsbevolking;3000;Totaal leeftijd;2012;4069;506.0;242.0;264.0
644;Werkzame beroepsbevolking;3000;Totaal leeftijd;2013;3999;446.0;249.0;197.0
645;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2000;444;53.0;26.0;28.0
646;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2001 voor revisie;452;50.0;24.0;26.0
647;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2001 na revisie;452;51.0;25.0;26.0
648;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2002;448;49.0;23.0;26.0
649;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2003;432;50.0;23.0;27.0
650;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2004;409;43.0;20.0;22.0
651;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2005;403;41.0;20.0;21.0
652;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2006;409;42.0;18.0;24.0
653;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2007;432;;;
654;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2008;447;42.0;;
655;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2009;422;43.0;24.0;19.0
656;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2010;398;32.0;14.0;18.0
657;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2011;401;31.0;16.0;15.0
658;Werkzame beroepsbevolking;3000;15 tot 25 jaar;2012;391;25.0;11.0;13.0
