ID;Geslacht;Leeftijd;Opleidingsniveau;Cijfersoort;Perioden;Levensverwachting_1;LevensverwInAlsGoedErvarenGezondh_2;LevensverwZonderLichBeperkingen_3;LevensverwZonderChronischeZiektes_4;LevensverwInGoedeGeestelijkeGezondh_5
251;Mannen;15 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.5;0.4
252;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;62.7;50.2;56.5;36.3;
253;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;62.1;49.7;56.1;37.5;
254;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;63.0;50.4;56.4;36.2;58.7
255;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;64.0;51.3;57.3;34.4;60.1
256;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;64.8;51.6;57.9;34.2;61.0
257;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;65.3;52.4;58.1;34.1;60.2
258;Mannen;15 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;65.6;51.7;58.1;34.4;60.4
259;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.3;0.2;0.3;
260;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.5;
261;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.4;0.3
262;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
263;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
264;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
265;Mannen;15 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.4;0.3
266;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;1997/2005;64.6;55.1;60.1;39.4;
267;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;1997/2000;64.1;55.2;59.9;40.0;
268;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;2001/2004;64.8;54.7;60.1;38.5;61.2
269;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;2005/2008;66.9;58.3;62.2;39.5;63.6
270;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;2007/2010;67.1;58.7;62.0;39.8;63.3
271;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;2009/2012;67.3;57.4;61.8;39.1;63.1
272;Mannen;15 jaar;Hbo, universiteit;Aantal jaren;2011/2014;68.0;57.6;62.3;38.6;63.4
273;Mannen;15 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
274;Mannen;15 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.5;0.6;
275;Mannen;15 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.6;0.3
276;Mannen;15 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.6;0.3
277;Mannen;15 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.5;0.3
278;Mannen;15 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
279;Mannen;15 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
280;Mannen;20 jaar;Basisonderwijs;Aantal jaren;1997/2005;53.2;33.7;43.2;28.3;
281;Mannen;20 jaar;Basisonderwijs;Aantal jaren;1997/2000;52.1;34.2;42.6;28.1;
282;Mannen;20 jaar;Basisonderwijs;Aantal jaren;2001/2004;53.3;33.6;41.9;27.9;44.2
283;Mannen;20 jaar;Basisonderwijs;Aantal jaren;2005/2008;55.0;35.0;43.6;26.6;47.2
284;Mannen;20 jaar;Basisonderwijs;Aantal jaren;2007/2010;55.0;35.1;44.5;25.0;48.9
285;Mannen;20 jaar;Basisonderwijs;Aantal jaren;2009/2012;56.0;34.7;42.9;25.1;46.4
286;Mannen;20 jaar;Basisonderwijs;Aantal jaren;2011/2014;57.3;34.7;44.3;24.5;48.7
287;Mannen;20 jaar;Basisonderwijs;Standaardfout;1997/2005;0.2;0.6;0.4;0.7;
288;Mannen;20 jaar;Basisonderwijs;Standaardfout;1997/2000;0.4;0.6;0.5;0.7;
289;Mannen;20 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.5
290;Mannen;20 jaar;Basisonderwijs;Standaardfout;2005/2008;0.2;0.6;0.5;0.6;0.5
291;Mannen;20 jaar;Basisonderwijs;Standaardfout;2007/2010;0.2;0.6;0.5;0.6;0.4
292;Mannen;20 jaar;Basisonderwijs;Standaardfout;2009/2012;0.2;0.6;0.7;0.6;0.7
293;Mannen;20 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.7;0.8;0.7;0.7
294;Mannen;20 jaar;Vmbo;Aantal jaren;1997/2005;55.4;41.8;48.3;30.4;
295;Mannen;20 jaar;Vmbo;Aantal jaren;1997/2000;54.8;42.0;48.4;31.6;
296;Mannen;20 jaar;Vmbo;Aantal jaren;2001/2004;55.8;41.5;47.5;29.9;50.5
297;Mannen;20 jaar;Vmbo;Aantal jaren;2005/2008;57.2;42.0;48.6;29.5;51.8
298;Mannen;20 jaar;Vmbo;Aantal jaren;2007/2010;58.2;43.2;48.1;28.8;52.5
299;Mannen;20 jaar;Vmbo;Aantal jaren;2009/2012;58.9;42.9;49.8;28.7;52.7
300;Mannen;20 jaar;Vmbo;Aantal jaren;2011/2014;59.1;43.0;50.1;29.5;53.0
301;Mannen;20 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
302;Mannen;20 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
303;Mannen;20 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.5;0.3
304;Mannen;20 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
305;Mannen;20 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.4;0.5;0.4
306;Mannen;20 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.4
307;Mannen;20 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.5;0.4
308;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;57.7;45.6;51.6;32.2;
309;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;57.2;45.2;51.2;33.6;
310;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;58.0;45.7;51.5;31.9;53.9
311;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;59.1;46.8;52.6;30.4;55.3
312;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;59.8;47.1;53.2;30.4;56.2
313;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;60.4;47.7;53.2;30.2;55.6
314;Mannen;20 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;60.6;47.0;53.3;30.4;55.8
315;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.3;0.2;0.3;
316;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.5;
317;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.4;0.3
318;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
319;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
320;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
321;Mannen;20 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.4;0.3
322;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;1997/2005;59.7;50.5;55.3;35.3;
323;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;1997/2000;59.3;50.6;55.1;35.8;
324;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;2001/2004;59.9;50.1;55.2;34.8;56.6
325;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;2005/2008;62.0;53.7;57.3;35.2;58.9
326;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;2007/2010;62.2;54.0;57.1;35.6;58.5
327;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;2009/2012;62.4;52.7;56.9;35.3;58.5
328;Mannen;20 jaar;Hbo, universiteit;Aantal jaren;2011/2014;63.0;52.9;57.5;34.8;58.8
329;Mannen;20 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
330;Mannen;20 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
331;Mannen;20 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.3
332;Mannen;20 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.6;0.3
333;Mannen;20 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.5;0.3
334;Mannen;20 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
335;Mannen;20 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
336;Mannen;25 jaar;Basisonderwijs;Aantal jaren;1997/2005;48.5;29.9;38.4;24.3;
337;Mannen;25 jaar;Basisonderwijs;Aantal jaren;1997/2000;47.4;30.1;38.1;24.4;
338;Mannen;25 jaar;Basisonderwijs;Aantal jaren;2001/2004;48.5;29.3;37.2;24.4;39.5
339;Mannen;25 jaar;Basisonderwijs;Aantal jaren;2005/2008;50.3;31.1;39.2;22.9;43.0
340;Mannen;25 jaar;Basisonderwijs;Aantal jaren;2007/2010;50.4;31.3;40.3;21.5;44.4
341;Mannen;25 jaar;Basisonderwijs;Aantal jaren;2009/2012;51.3;30.9;38.5;21.6;42.6
342;Mannen;25 jaar;Basisonderwijs;Aantal jaren;2011/2014;52.5;30.6;39.8;20.7;44.2
343;Mannen;25 jaar;Basisonderwijs;Standaardfout;1997/2005;0.2;0.4;0.4;0.5;
344;Mannen;25 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.5;0.7;
345;Mannen;25 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.5
346;Mannen;25 jaar;Basisonderwijs;Standaardfout;2005/2008;0.2;0.6;0.5;0.6;0.4
347;Mannen;25 jaar;Basisonderwijs;Standaardfout;2007/2010;0.2;0.6;0.5;0.6;0.4
348;Mannen;25 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.6;0.7;0.6;0.6
349;Mannen;25 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.6;0.8;0.7;0.7
350;Mannen;25 jaar;Vmbo;Aantal jaren;1997/2005;50.7;37.6;43.7;26.9;
351;Mannen;25 jaar;Vmbo;Aantal jaren;1997/2000;50.2;37.9;44.0;28.0;
352;Mannen;25 jaar;Vmbo;Aantal jaren;2001/2004;51.0;37.3;42.9;26.4;45.9
353;Mannen;25 jaar;Vmbo;Aantal jaren;2005/2008;52.4;38.0;44.1;25.8;47.5
354;Mannen;25 jaar;Vmbo;Aantal jaren;2007/2010;53.4;39.3;43.8;25.2;47.9
355;Mannen;25 jaar;Vmbo;Aantal jaren;2009/2012;54.1;39.0;45.2;25.1;48.7
356;Mannen;25 jaar;Vmbo;Aantal jaren;2011/2014;54.3;38.8;45.6;25.7;48.5
357;Mannen;25 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
358;Mannen;25 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.4;0.5;
359;Mannen;25 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.5;0.3
360;Mannen;25 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
361;Mannen;25 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.5;0.3
362;Mannen;25 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.4
363;Mannen;25 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.4
364;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;52.9;41.1;46.7;28.2;
365;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;52.3;40.7;46.3;29.7;
366;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;53.2;41.3;46.6;27.7;49.2
367;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;54.2;42.3;47.8;26.4;50.7
368;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;55.0;42.6;48.4;26.6;51.5
369;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;55.5;43.2;48.5;26.6;51.1
370;Mannen;25 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;55.7;42.6;48.7;26.5;51.2
371;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.3;0.2;0.3;
372;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.5;
373;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.4;0.2
374;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
375;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
376;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
377;Mannen;25 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.3;0.3
378;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;1997/2005;54.8;45.9;50.4;31.2;
379;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;1997/2000;54.3;46.1;50.2;31.6;
380;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;2001/2004;55.0;45.4;50.3;30.8;51.8
381;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;2005/2008;57.0;49.0;52.4;31.0;54.2
382;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;2007/2010;57.3;49.4;52.2;31.7;53.9
383;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;2009/2012;57.5;48.0;52.0;31.4;53.9
384;Mannen;25 jaar;Hbo, universiteit;Aantal jaren;2011/2014;58.2;48.2;52.6;30.8;54.3
385;Mannen;25 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
386;Mannen;25 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
387;Mannen;25 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.3
388;Mannen;25 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
389;Mannen;25 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.5;0.3
390;Mannen;25 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
391;Mannen;25 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
392;Mannen;30 jaar;Basisonderwijs;Aantal jaren;1997/2005;43.8;26.3;34.2;20.8;
393;Mannen;30 jaar;Basisonderwijs;Aantal jaren;1997/2000;43.0;26.6;33.7;21.4;
394;Mannen;30 jaar;Basisonderwijs;Aantal jaren;2001/2004;43.8;25.7;33.5;20.6;35.7
395;Mannen;30 jaar;Basisonderwijs;Aantal jaren;2005/2008;45.7;27.1;34.6;19.5;38.6
396;Mannen;30 jaar;Basisonderwijs;Aantal jaren;2007/2010;45.7;27.4;35.6;18.4;40.0
397;Mannen;30 jaar;Basisonderwijs;Aantal jaren;2009/2012;46.7;27.4;34.5;18.1;38.9
398;Mannen;30 jaar;Basisonderwijs;Aantal jaren;2011/2014;47.8;27.0;35.5;17.2;40.2
399;Mannen;30 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
400;Mannen;30 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
401;Mannen;30 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.5
402;Mannen;30 jaar;Basisonderwijs;Standaardfout;2005/2008;0.2;0.5;0.4;0.5;0.4
403;Mannen;30 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.5;0.5;0.5;0.4
404;Mannen;30 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.5;0.6;0.5;0.6
405;Mannen;30 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.6;0.7;0.6;0.6
406;Mannen;30 jaar;Vmbo;Aantal jaren;1997/2005;45.9;33.3;39.1;23.5;
407;Mannen;30 jaar;Vmbo;Aantal jaren;1997/2000;45.4;33.6;39.3;24.6;
408;Mannen;30 jaar;Vmbo;Aantal jaren;2001/2004;46.3;33.0;38.4;23.2;41.9
409;Mannen;30 jaar;Vmbo;Aantal jaren;2005/2008;47.6;33.8;39.6;21.8;42.8
410;Mannen;30 jaar;Vmbo;Aantal jaren;2007/2010;48.5;34.8;39.2;21.6;43.2
411;Mannen;30 jaar;Vmbo;Aantal jaren;2009/2012;49.2;34.7;40.4;21.5;44.4
412;Mannen;30 jaar;Vmbo;Aantal jaren;2011/2014;49.4;34.5;40.8;22.0;44.2
413;Mannen;30 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
414;Mannen;30 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.4;0.5;
415;Mannen;30 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.5;0.3
416;Mannen;30 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
417;Mannen;30 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
418;Mannen;30 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
419;Mannen;30 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.4
420;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;48.0;36.6;41.9;24.3;
421;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;47.4;36.1;41.5;25.7;
422;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;48.3;36.8;41.7;23.8;44.7
423;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;49.3;37.8;43.0;22.6;46.1
424;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;50.1;38.0;43.5;22.9;47.1
425;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;50.6;38.8;43.7;23.0;46.8
426;Mannen;30 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;50.8;38.1;43.8;22.9;46.9
427;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.3;0.2;0.3;
428;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.5;
429;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.4;0.2
430;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
431;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
432;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
433;Mannen;30 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.3;0.3
434;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;1997/2005;49.9;41.3;45.5;27.2;
435;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;1997/2000;49.4;41.4;45.3;27.6;
436;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;2001/2004;50.1;40.8;45.5;26.9;47.2
437;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;2005/2008;52.1;44.3;47.5;27.1;49.5
438;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;2007/2010;52.3;44.6;47.3;27.5;49.2
439;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;2009/2012;52.5;43.4;47.1;27.1;49.2
440;Mannen;30 jaar;Hbo, universiteit;Aantal jaren;2011/2014;53.2;43.7;47.7;26.6;49.8
441;Mannen;30 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
442;Mannen;30 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
443;Mannen;30 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.3
444;Mannen;30 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
445;Mannen;30 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
446;Mannen;30 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
447;Mannen;30 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
448;Mannen;35 jaar;Basisonderwijs;Aantal jaren;1997/2005;39.1;22.9;29.7;17.5;
449;Mannen;35 jaar;Basisonderwijs;Aantal jaren;1997/2000;38.3;23.0;29.5;18.2;
450;Mannen;35 jaar;Basisonderwijs;Aantal jaren;2001/2004;39.0;22.4;29.0;16.9;32.2
451;Mannen;35 jaar;Basisonderwijs;Aantal jaren;2005/2008;40.9;23.5;29.9;16.5;34.6
452;Mannen;35 jaar;Basisonderwijs;Aantal jaren;2007/2010;41.0;23.6;30.8;15.8;35.5
453;Mannen;35 jaar;Basisonderwijs;Aantal jaren;2009/2012;41.9;23.9;30.5;15.0;35.6
454;Mannen;35 jaar;Basisonderwijs;Aantal jaren;2011/2014;43.0;23.6;31.4;14.4;36.7
455;Mannen;35 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
456;Mannen;35 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
457;Mannen;35 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.4
458;Mannen;35 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.4
459;Mannen;35 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.5;0.5;0.5;0.4
460;Mannen;35 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.5;0.6;0.5;0.5
461;Mannen;35 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.5;0.7;0.5;0.6
462;Mannen;35 jaar;Vmbo;Aantal jaren;1997/2005;41.2;29.1;34.5;19.9;
463;Mannen;35 jaar;Vmbo;Aantal jaren;1997/2000;40.6;29.2;34.6;20.8;
464;Mannen;35 jaar;Vmbo;Aantal jaren;2001/2004;41.5;28.9;33.7;19.8;37.5
465;Mannen;35 jaar;Vmbo;Aantal jaren;2005/2008;42.8;29.6;35.0;18.3;38.5
466;Mannen;35 jaar;Vmbo;Aantal jaren;2007/2010;43.7;30.5;34.6;18.3;38.8
467;Mannen;35 jaar;Vmbo;Aantal jaren;2009/2012;44.4;30.6;35.9;18.3;40.4
468;Mannen;35 jaar;Vmbo;Aantal jaren;2011/2014;44.6;30.6;36.4;18.8;40.0
469;Mannen;35 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
470;Mannen;35 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.4;0.5;
471;Mannen;35 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.5;0.3
472;Mannen;35 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.4;0.4;0.3
473;Mannen;35 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
474;Mannen;35 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.3
475;Mannen;35 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
476;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;43.1;32.1;37.1;20.6;
477;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;42.6;31.6;36.8;22.0;
478;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;43.4;32.3;36.9;20.1;40.1
479;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;44.4;33.4;38.2;19.0;41.6
480;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;45.2;33.5;38.7;19.4;42.5
481;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;45.7;34.4;39.0;19.5;42.4
482;Mannen;35 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;46.0;33.7;39.1;19.3;42.4
483;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.3;0.2;0.3;
484;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.4;
485;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.4;0.2
486;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
487;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
488;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
489;Mannen;35 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.3;0.3
490;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;1997/2005;45.0;36.6;40.7;23.4;
491;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;1997/2000;44.5;36.8;40.5;23.8;
492;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;2001/2004;45.2;36.2;40.6;23.1;42.6
493;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;2005/2008;47.2;39.7;42.6;23.1;44.9
494;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;2007/2010;47.4;40.0;42.5;23.5;44.6
495;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;2009/2012;47.6;38.7;42.2;23.4;44.7
496;Mannen;35 jaar;Hbo, universiteit;Aantal jaren;2011/2014;48.3;39.1;42.8;23.0;45.4
497;Mannen;35 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
498;Mannen;35 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
499;Mannen;35 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.3
500;Mannen;35 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
501;Mannen;35 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
