ID;Beroep;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
2950;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2016;26.8;33.6;16.7;63.1;58.7;57.0;73.4;52.6;6.5;;2.7;3.7;8.3;0.8;1.2;10.8;11.2;0.7;0.3;2.8;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;14.2;8.5;27.8;20.0;9.1;11.7
2951;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2017;25.2;32.2;19.2;64.5;57.1;56.6;73.2;51.0;5.0;;1.0;2.6;5.5;0.6;0.4;9.0;10.2;0.2;0.0;1.5;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;9.4;5.4;22.2;16.6;7.7;10.4
2952;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2018;25.7;31.9;20.3;65.0;58.0;55.0;74.9;51.4;7.8;;2.5;3.1;6.2;1.1;0.7;11.5;7.1;0.2;0.0;3.1;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;13.2;13.2;32.6;18.8;8.3;13.0
2953;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2019;19.6;31.1;15.2;65.7;61.2;57.1;74.4;54.2;10.4;;3.6;4.0;8.1;1.8;0.9;14.2;12.9;1.6;0.8;4.6;10.5;;;;;;;;;;;;;;;;;;;;;;;;;;;14.1;13.9;28.8;17.2;8.8;14.5
2954;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2020;19.8;26.7;13.4;64.5;60.1;61.9;73.3;58.5;11.8;;2.2;1.9;8.9;0.2;0.4;8.3;6.2;0.5;0.4;2.6;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;8.0;21.8;14.1;5.5;10.8
2955;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2021;17.6;33.2;18.0;66.0;58.9;57.6;73.7;55.0;6.7;;2.0;3.4;8.0;0.7;0.2;7.3;7.2;0.3;0.0;2.3;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;12.4;9.7;23.4;17.0;6.1;13.1
2956;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2022;18.9;29.2;16.2;62.2;59.3;57.2;68.7;58.5;9.5;4.7;0.3;1.1;3.6;;;;;;;;;0.7;0.3;0.0;0.2;3.6;2.4;0.2;0.6;0.1;0.0;0.0;0.1;3.0;0.0;1.1;1.9;4.8;0.1;1.2;0.0;0.0;0.6;0.6;0.1;0.0;1.2;13.5;11.2;30.8;17.2;9.4;12.8
2957;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2023;15.6;27.4;12.2;64.1;58.2;56.9;71.2;61.9;9.3;5.3;2.0;1.6;4.9;;;;;;;;;0.4;0.2;0.1;0.1;4.7;2.2;1.2;0.3;0.9;0.5;0.0;0.0;4.1;0.4;0.5;2.6;6.7;0.0;2.1;0.4;0.0;0.7;0.7;0.6;0.2;0.6;13.2;10.1;27.3;18.0;9.4;13.3
2958;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2024;16.5;27.7;11.6;61.9;58.5;59.8;75.2;65.6;10.8;7.2;1.7;1.5;4.5;;;;;;;;;0.5;0.3;0.0;0.1;4.6;1.4;0.9;1.1;0.4;0.0;0.1;0.2;1.9;0.0;1.1;0.3;7.1;0.1;2.2;0.2;0.0;0.2;0.7;0.3;0.0;1.2;11.5;9.8;23.8;15.5;8.9;11.1
2959;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2014;32.5;41.8;24.6;70.9;67.3;60.5;85.0;58.3;10.2;;6.4;7.3;13.4;4.8;2.9;17.5;19.1;3.8;2.9;5.0;14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;19.3;16.1;40.6;25.0;10.0;18.5
2960;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2015;36.0;42.9;27.6;72.0;68.2;68.4;82.5;54.9;11.6;;8.2;9.0;11.8;2.4;3.2;17.0;15.6;3.8;2.0;7.0;12.7;;;;;;;;;;;;;;;;;;;;;;;;;;;17.7;14.3;31.6;19.9;9.4;17.7
2961;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2016;36.0;43.3;24.8;72.5;68.4;66.7;82.0;62.5;11.8;;6.8;8.4;14.5;4.2;4.8;17.5;18.1;4.1;3.3;7.3;16.6;;;;;;;;;;;;;;;;;;;;;;;;;;;22.1;14.8;37.1;28.6;16.1;19.1
2962;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2017;33.9;41.4;27.3;73.4;66.5;66.0;81.4;60.5;9.7;;3.6;6.2;10.5;2.9;2.4;15.0;16.4;1.7;;4.7;13.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.5;10.3;30.5;24.2;13.3;16.8
2963;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2018;33.3;39.9;27.5;72.9;66.3;63.4;82.0;59.8;12.7;;6.0;6.7;10.9;3.7;3.6;17.4;11.7;1.6;1.3;6.8;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;19.3;19.3;40.7;25.8;13.5;19.2
2964;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2019;26.9;39.5;22.1;73.9;69.7;65.8;82.0;62.9;16.6;;7.7;8.2;13.4;5.0;3.5;20.8;19.4;4.7;3.5;9.2;16.6;;;;;;;;;;;;;;;;;;;;;;;;;;;20.7;20.5;37.0;24.2;14.5;21.1
2965;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2020;27.9;35.5;20.6;73.3;69.2;71.0;81.4;67.7;18.3;;6.5;5.6;15.1;2.2;3.6;14.2;11.5;2.8;3.1;6.4;9.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;13.9;30.0;21.2;10.7;17.7
2966;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2021;26.1;43.1;26.8;75.7;69.0;67.7;82.5;65.2;12.4;;5.7;8.0;14.3;3.4;1.8;13.4;13.3;3.2;;6.9;14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;20.1;16.4;32.5;25.4;12.1;21.0
2967;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2022;26.1;37.4;23.2;70.6;67.8;65.8;76.6;66.9;15.3;9.1;2.9;5.0;9.6;;;;;;;;;4.0;2.8;;2.7;8.9;7.2;2.6;3.5;2.5;;;2.5;8.7;;5.7;6.6;11.9;3.8;6.3;;1.6;4.2;4.2;2.5;;5.1;20.2;17.5;39.1;24.3;15.3;19.3
2968;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2023;22.3;35.6;18.5;72.4;66.8;65.5;79.0;70.3;15.0;10.0;7.7;6.7;12.3;;;;;;;;;4.2;4.2;2.6;2.4;11.6;7.7;5.0;4.7;5.4;4.8;;2.0;10.5;3.5;3.9;8.3;14.0;;7.6;3.9;;4.4;3.4;3.9;3.2;3.6;20.0;16.3;35.6;25.6;15.5;20.0
2969;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2024;23.5;35.9;17.7;70.3;67.1;68.3;82.6;73.8;16.9;12.4;6.0;5.7;11.2;;;;;;;;;4.8;4.2;;3.6;11.0;5.5;4.1;5.7;4.1;;2.9;3.7;6.6;;5.2;3.4;15.8;2.8;8.7;3.4;;3.3;4.7;5.4;;6.3;17.9;15.8;31.6;22.5;14.6;17.4
2970;077 Productiemachinebedieners en asse...;Waarde;2014;28.8;32.4;23.4;40.6;37.4;43.1;45.2;45.3;6.5;;3.8;3.6;7.3;0.5;1.1;3.7;15.9;0.0;0.5;0.3;13.8;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9;12.6;31.9;18.4;11.1;16.7
2971;077 Productiemachinebedieners en asse...;Waarde;2015;33.3;41.6;24.0;41.5;41.5;43.7;44.7;45.6;5.1;;3.8;4.8;9.0;0.1;2.2;2.9;15.2;0.3;0.1;2.6;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0;11.9;32.6;22.9;8.5;17.9
2972;077 Productiemachinebedieners en asse...;Waarde;2016;35.1;41.2;24.5;41.8;36.8;42.1;48.4;45.3;8.2;;5.0;5.2;8.6;0.3;2.0;3.6;14.6;0.4;1.4;2.8;14.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.2;13.6;32.4;22.8;10.8;17.6
2973;077 Productiemachinebedieners en asse...;Waarde;2017;37.9;43.5;27.0;36.8;33.6;40.8;44.3;43.6;7.2;;6.3;6.2;7.6;0.4;1.8;4.2;17.6;0.6;2.0;2.3;15.2;;;;;;;;;;;;;;;;;;;;;;;;;;;22.7;19.2;38.6;28.6;12.4;24.1
2974;077 Productiemachinebedieners en asse...;Waarde;2018;37.7;43.6;26.8;38.7;36.1;44.3;44.1;44.6;9.4;;7.7;8.4;12.9;1.3;2.2;3.6;13.0;1.3;1.9;2.9;15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;17.5;37.0;26.8;14.0;20.6
2975;077 Productiemachinebedieners en asse...;Waarde;2019;36.5;40.4;24.5;40.9;39.6;45.0;43.7;47.9;8.8;;7.8;7.5;13.1;2.6;3.0;4.5;16.8;0.8;2.0;4.2;17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;22.4;18.1;34.4;26.9;15.7;24.4
2976;077 Productiemachinebedieners en asse...;Waarde;2020;29.2;38.3;23.6;41.0;37.9;43.4;44.5;48.6;6.8;;7.1;5.5;11.3;1.7;2.8;2.6;14.3;0.3;1.3;1.9;13.1;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;14.7;35.6;23.7;10.6;17.9
2977;077 Productiemachinebedieners en asse...;Waarde;2021;36.3;43.1;26.0;37.6;35.2;43.8;43.1;46.7;9.0;;7.5;8.2;14.1;0.9;2.7;2.7;17.3;0.1;0.5;3.3;15.4;;;;;;;;;;;;;;;;;;;;;;;;;;;20.7;18.3;36.7;28.5;14.5;22.0
2978;077 Productiemachinebedieners en asse...;Waarde;2022;30.5;34.9;24.5;41.7;39.1;44.8;40.7;49.1;11.0;5.6;6.0;6.6;11.3;;;;;;;;;2.8;0.3;0.3;1.5;5.8;0.0;3.4;3.1;0.6;0.0;0.3;0.3;6.5;0.0;2.3;5.0;11.8;1.2;3.5;0.6;0.0;2.2;1.7;2.2;0.0;4.5;21.4;17.3;35.9;27.5;15.1;21.8
2979;077 Productiemachinebedieners en asse...;Waarde;2023;28.6;34.2;21.9;40.3;36.9;45.4;40.1;50.0;12.2;5.6;7.6;5.9;10.7;;;;;;;;;2.1;0.8;0.0;1.4;6.2;0.4;1.3;3.5;0.8;0.0;0.0;0.2;10.7;0.5;3.2;6.4;19.9;2.4;8.4;2.4;0.0;1.6;3.2;2.9;1.0;6.1;28.0;23.1;38.7;31.4;21.2;27.2
2980;077 Productiemachinebedieners en asse...;Waarde;2024;28.5;34.6;21.1;39.2;38.1;49.6;41.3;49.5;8.9;6.4;4.0;4.6;8.4;;;;;;;;;0.2;0.0;0.0;0.2;6.3;0.0;2.1;3.5;0.8;0.4;0.4;0.0;7.9;0.0;2.4;6.2;15.0;0.5;8.5;2.3;0.0;3.4;2.1;1.0;0.0;3.5;23.7;18.7;38.4;25.8;13.7;21.3
2981;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2014;24.5;27.9;19.4;35.9;32.8;38.2;40.3;40.4;4.3;;2.3;2.2;4.9;0.1;0.4;2.0;12.7;0.0;0.1;0.0;10.7;;;;;;;;;;;;;;;;;;;;;;;;;;;11.7;9.7;27.5;14.9;8.2;13.3
2982;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2015;28.8;36.8;20.0;36.7;36.8;38.8;39.8;40.7;3.4;;2.3;3.1;6.6;0.0;1.2;1.7;12.1;0.1;0.0;1.5;10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;9.1;28.2;19.0;6.1;14.3
2983;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2016;31.0;36.9;21.0;37.6;32.7;37.8;44.0;40.9;6.2;;3.4;3.6;6.4;0.1;1.1;2.4;11.8;0.1;0.7;1.6;11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;14.1;10.8;28.4;19.2;8.3;14.5
2984;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2017;33.9;39.3;23.3;32.8;29.8;36.7;40.1;39.4;5.3;;4.5;4.4;5.6;0.1;0.9;2.8;14.6;0.2;1.1;1.3;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;19.2;15.9;34.5;24.9;9.8;20.6
2985;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2018;34.3;40.2;23.7;35.3;32.9;40.8;40.7;41.2;7.6;;5.8;6.6;10.6;0.6;1.3;2.4;10.8;0.6;1.0;1.9;12.7;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;14.9;33.7;23.7;11.5;17.8
2986;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2019;33.0;36.7;21.4;37.3;36.0;41.3;40.0;44.1;7.0;;5.8;5.7;10.6;1.6;1.9;3.2;14.2;0.3;1.1;2.9;14.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.4;15.4;30.9;23.6;13.0;21.3
2987;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2020;25.6;34.5;20.3;37.1;34.1;39.4;40.5;44.5;5.1;;5.1;3.9;8.8;0.8;1.6;1.6;11.6;0.0;0.6;1.0;10.5;;;;;;;;;;;;;;;;;;;;;;;;;;;13.7;12.0;31.9;20.4;8.2;15.0
2988;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2021;32.1;38.7;22.2;33.3;31.0;39.3;38.7;42.2;6.8;;5.4;6.1;11.1;0.3;1.6;1.4;14.1;0.0;0.2;1.9;12.3;;;;;;;;;;;;;;;;;;;;;;;;;;;17.2;15.0;32.4;24.6;11.6;18.5
2989;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2022;26.8;31.0;21.0;37.7;35.2;40.7;36.7;45.0;8.7;4.0;3.4;3.9;7.9;;;;;;;;;1.3;0.0;0.0;0.5;3.5;0.0;1.8;1.5;0.2;0.0;0.0;0.0;4.0;0.0;1.0;2.8;8.4;0.4;1.7;0.1;0.0;1.0;0.7;1.0;0.0;2.6;18.1;14.3;32.0;23.9;12.2;18.5
2990;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2023;24.9;30.3;18.6;36.2;32.9;41.3;36.1;45.8;9.7;4.0;4.8;3.5;7.4;;;;;;;;;0.9;0.2;0.0;0.4;3.9;0.1;0.5;1.9;0.2;0.0;0.0;0.0;7.3;0.1;1.6;3.8;15.4;1.1;5.4;1.1;0.0;0.6;1.7;1.4;0.3;3.7;24.3;19.6;34.7;27.5;17.8;23.5
2991;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2024;24.4;30.3;17.5;34.8;33.8;44.9;36.8;44.8;6.7;4.5;2.0;2.4;5.3;;;;;;;;;0.0;0.0;0.0;0.0;3.6;0.0;0.9;1.6;0.2;0.1;0.1;0.0;4.8;0.0;1.0;3.5;10.6;0.1;5.1;0.7;0.0;1.6;0.7;0.3;0.0;1.9;19.9;15.3;33.9;21.9;10.7;17.7
2992;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2014;33.5;37.3;27.9;45.6;42.3;48.2;50.2;50.3;9.6;;6.2;6.0;10.6;2.3;2.8;6.6;19.9;;1.7;2.1;17.7;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8;16.1;36.7;22.5;14.8;20.8
2993;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2015;38.2;46.6;28.4;46.4;46.5;48.7;49.6;50.6;7.7;;6.3;7.4;12.2;0.6;4.3;5.0;19.1;1.2;0.6;4.5;17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;19.9;15.5;37.4;27.4;11.7;22.0
2994;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2016;39.4;45.6;28.5;46.2;41.1;46.5;52.9;49.7;10.8;;7.4;7.5;11.5;1.3;3.7;5.5;17.8;1.7;3.1;4.8;17.7;;;;;;;;;;;;;;;;;;;;;;;;;;;20.9;16.9;36.7;26.8;13.9;21.3
2995;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2017;42.2;47.8;30.9;40.9;37.7;45.1;48.6;47.8;9.8;;8.9;8.6;10.2;1.7;3.3;6.4;21.0;1.8;3.7;4.1;18.5;;;;;;;;;;;;;;;;;;;;;;;;;;;26.6;23.0;42.9;32.7;15.6;28.1
2996;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2018;41.2;47.2;30.0;42.1;39.5;47.8;47.6;48.1;11.6;;10.1;10.7;15.7;2.8;3.6;5.4;15.5;2.8;3.5;4.5;17.9;;;;;;;;;;;;;;;;;;;;;;;;;;;25.1;20.5;40.5;30.1;16.8;23.6
2997;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2019;40.2;44.1;27.9;44.7;43.3;48.8;47.4;51.6;11.1;;10.3;9.8;16.0;4.3;4.7;6.3;19.7;1.9;3.5;5.9;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;25.8;21.2;38.1;30.4;18.7;27.9
2998;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2020;33.1;42.3;27.2;45.1;41.9;47.5;48.6;52.7;8.9;;9.8;7.8;14.3;3.5;4.8;4.3;17.4;2.2;3.0;3.5;16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;19.8;17.9;39.6;27.4;13.6;21.2
2999;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2021;40.8;47.7;30.2;42.0;39.6;48.3;47.6;51.3;11.8;;10.2;10.9;17.6;2.5;4.4;5.0;21.1;1.0;1.5;5.6;19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;24.6;22.0;41.2;32.9;18.0;26.0
3000;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2022;34.5;39.0;28.3;45.8;43.2;48.9;44.8;53.3;13.8;7.7;10.4;10.9;16.1;;;;;;;;;6.0;2.4;2.2;4.6;9.4;;6.5;6.2;2.4;;2.2;2.1;10.5;;5.2;8.8;16.2;3.6;6.9;3.8;;4.8;4.1;4.7;;7.8;25.1;20.8;40.0;31.6;18.5;25.6
3001;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2023;32.7;38.4;25.7;44.5;41.0;49.6;44.3;54.2;15.2;7.8;11.8;9.6;15.2;;;;;;;;;5.1;3.1;;4.2;9.8;2.9;3.2;6.6;3.5;;;1.6;15.4;3.2;6.2;10.4;25.3;5.2;12.8;4.9;;4.0;5.9;5.9;3.2;9.9;32.1;27.0;43.0;35.5;24.9;31.2
3002;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2024;33.0;39.1;25.2;43.8;42.7;54.2;45.9;54.1;11.8;9.0;8.1;8.4;13.1;;;;;;;;;1.3;;;1.3;10.7;;5.0;7.5;3.2;2.8;3.0;;12.8;;5.9;11.0;20.8;3.1;13.8;6.9;;7.2;5.7;3.6;;6.7;27.9;22.7;43.1;30.2;17.4;25.4
3003;0771 Productiemachinebedieners;Waarde;2014;30.4;36.5;26.1;39.0;33.9;38.7;46.4;41.6;3.5;;4.2;4.0;7.4;0.5;1.2;4.0;17.7;0.0;0.6;0.4;13.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;14.1;30.3;19.5;12.1;17.4
3004;0771 Productiemachinebedieners;Waarde;2015;35.8;44.9;25.5;41.9;40.1;41.6;48.3;42.8;4.6;;4.0;5.5;10.4;0.1;2.7;3.7;16.1;0.1;0.1;3.2;14.3;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8;11.8;32.7;23.0;8.1;17.5
3005;0771 Productiemachinebedieners;Waarde;2016;35.2;42.1;26.2;40.2;33.2;36.8;48.7;42.3;6.5;;5.3;6.1;9.1;0.5;2.7;3.1;15.2;0.4;1.6;2.9;14.3;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4;13.5;31.7;23.1;12.0;17.5
3006;0771 Productiemachinebedieners;Waarde;2017;36.8;43.3;23.4;39.0;35.9;42.9;49.4;43.0;7.6;;4.5;4.6;5.4;0.0;2.3;4.3;19.1;0.3;1.6;1.9;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;20.5;16.0;39.0;28.3;9.2;23.0
3007;0771 Productiemachinebedieners;Waarde;2018;38.0;46.6;29.3;36.8;34.7;40.7;46.6;40.5;7.0;;8.0;8.6;13.3;1.5;2.5;3.5;12.8;1.3;1.9;2.5;15.6;;;;;;;;;;;;;;;;;;;;;;;;;;;21.9;16.9;36.3;27.4;13.2;20.5
3008;0771 Productiemachinebedieners;Waarde;2019;35.8;40.0;23.5;41.8;39.8;44.6;45.5;46.5;7.4;;7.2;8.6;13.9;3.0;2.2;5.3;16.2;1.0;1.9;4.5;16.5;;;;;;;;;;;;;;;;;;;;;;;;;;;20.8;17.8;33.5;26.7;15.0;24.3
3009;0771 Productiemachinebedieners;Waarde;2020;30.1;40.2;24.7;41.5;38.5;43.6;45.3;46.7;5.8;;7.3;4.9;11.5;2.1;2.9;2.4;13.7;0.4;1.4;1.7;12.9;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;15.2;35.8;24.1;11.3;18.1
3010;0771 Productiemachinebedieners;Waarde;2021;39.4;46.2;27.6;39.3;34.2;42.9;47.2;43.5;8.0;;8.7;8.9;14.2;0.9;2.8;2.1;17.1;0.2;0.4;2.7;15.6;;;;;;;;;;;;;;;;;;;;;;;;;;;22.8;19.8;39.6;29.9;14.3;24.9
3011;0771 Productiemachinebedieners;Waarde;2022;31.2;35.2;25.9;44.1;40.3;43.7;43.2;46.6;10.0;5.4;6.8;6.8;12.7;;;;;;;;;3.1;0.0;0.4;2.0;5.2;0.0;3.1;3.2;0.8;0.0;0.4;0.4;5.7;0.0;1.5;4.5;12.3;1.1;4.4;0.7;0.0;2.8;1.4;1.4;0.0;4.8;21.7;17.9;36.6;27.1;16.5;22.5
3012;0771 Productiemachinebedieners;Waarde;2023;31.0;35.8;25.4;40.1;37.4;43.7;39.8;45.9;11.3;5.8;8.3;6.8;12.7;;;;;;;;;2.9;1.0;0.0;1.9;6.3;0.6;1.1;3.3;1.1;0.0;0.0;0.3;11.0;0.6;3.0;6.0;19.1;3.0;9.3;2.8;0.0;2.2;2.2;2.4;1.4;5.7;28.5;23.4;40.1;32.7;21.2;28.6
3013;0771 Productiemachinebedieners;Waarde;2024;29.9;37.4;23.8;37.0;34.9;47.6;43.3;47.1;8.1;6.1;5.3;5.0;9.9;;;;;;;;;0.2;0.0;0.0;0.2;3.7;0.0;1.1;1.7;0.5;0.5;0.0;0.0;7.6;0.0;1.9;6.7;15.6;0.0;8.5;2.1;0.0;4.3;2.6;1.2;0.0;4.0;26.4;20.0;41.1;28.4;14.8;24.7
3014;0771 Productiemachinebedieners;Ondergrens 95%-interval;2014;25.3;31.1;21.3;33.6;28.8;33.2;40.7;36.1;1.9;;2.4;2.3;4.7;0.1;0.4;2.0;13.7;0.0;0.1;0.1;9.7;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;10.6;25.3;15.4;8.7;13.4
3015;0771 Productiemachinebedieners;Ondergrens 95%-interval;2015;30.4;39.2;20.8;36.4;34.6;36.0;42.6;37.2;2.8;;2.2;3.4;7.4;0.0;1.3;2.1;12.4;0.0;0.0;1.8;10.7;;;;;;;;;;;;;;;;;;;;;;;;;;;11.2;8.7;27.5;18.5;5.4;13.5
3016;0771 Productiemachinebedieners;Ondergrens 95%-interval;2016;30.3;36.9;21.8;35.2;28.5;31.8;43.4;37.2;4.4;;3.3;4.0;6.4;0.1;1.4;1.8;11.9;0.0;0.7;1.5;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;13.6;10.2;27.0;18.7;8.8;13.7
3017;0771 Productiemachinebedieners;Ondergrens 95%-interval;2017;31.5;37.8;19.0;33.7;30.8;37.5;43.9;37.6;5.1;;2.6;2.7;3.5;0.0;1.1;2.6;15.1;0.0;0.6;0.8;9.2;;;;;;;;;;;;;;;;;;;;;;;;;;;16.2;12.2;33.7;23.5;6.4;18.5
3018;0771 Productiemachinebedieners;Ondergrens 95%-interval;2018;33.9;42.3;25.6;32.8;30.8;36.6;42.4;36.4;5.1;;5.7;6.4;10.4;0.6;1.4;2.0;10.2;0.5;0.8;1.4;12.6;;;;;;;;;;;;;;;;;;;;;;;;;;;18.4;13.8;32.3;23.7;10.3;17.2
3019;0771 Productiemachinebedieners;Ondergrens 95%-interval;2019;31.5;35.6;19.8;37.3;35.4;40.1;41.0;42.0;5.4;;5.0;6.2;10.9;1.7;1.1;3.6;13.1;0.4;0.9;3.0;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.3;14.5;29.3;22.7;11.9;20.5
3020;0771 Productiemachinebedieners;Ondergrens 95%-interval;2020;26.1;35.9;21.0;37.2;34.3;39.2;40.9;42.3;4.2;;5.1;3.2;8.8;1.0;1.6;1.4;10.9;0.1;0.6;0.8;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;12.2;31.7;20.5;8.6;14.9
3021;0771 Productiemachinebedieners;Ondergrens 95%-interval;2021;34.4;41.1;23.1;34.4;29.5;37.9;42.1;38.4;5.7;;6.1;6.5;10.9;0.3;1.5;0.9;13.5;0.0;0.1;1.5;12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;18.7;16.0;34.6;25.3;11.0;20.6
3022;0771 Productiemachinebedieners;Ondergrens 95%-interval;2022;26.9;30.8;21.8;39.4;35.7;39.0;38.5;41.8;7.5;3.6;3.7;3.7;8.6;;;;;;;;;1.3;0.0;0.1;0.7;2.8;0.0;1.4;1.4;0.2;0.0;0.1;0.1;3.1;0.0;0.5;2.2;8.4;0.3;2.2;0.1;0.0;1.3;0.5;0.4;0.0;2.6;17.9;14.4;32.1;22.9;13.1;18.6
