ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
3163;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Totaal;2016/'17;27390.0;3030.0;24350.0;11.1
3164;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Totaal;2017/'18;27070.0;3440.0;23630.0;12.7
3165;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2004/'05;36890.0;6250.0;30650.0;16.9
3166;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2005/'06;37050.0;5780.0;31270.0;15.6
3167;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2006/'07;37560.0;5820.0;31740.0;15.5
3168;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2007/'08;41590.0;6250.0;35340.0;15.0
3169;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2008/'09;44380.0;6630.0;37750.0;14.9
3170;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2009/'10;38960.0;5480.0;33480.0;14.1
3171;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2010/'11;34820.0;4760.0;30060.0;13.7
3172;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2011/'12;33770.0;4460.0;29310.0;13.2
3173;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2012/'13 Oude methode;29400.0;3620.0;25770.0;12.3
3174;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2012/'13 Nieuwe methode;29360.0;3590.0;25770.0;12.2
3175;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2013/'14;23820.0;2590.0;21230.0;10.9
3176;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2014/'15;20760.0;2100.0;18660.0;10.1
3177;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2015/'16;19480.0;1990.0;17490.0;10.2
3178;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2016/'17;18840.0;2070.0;16770.0;11.0
3179;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 23 jaar;2017/'18;18600.0;2330.0;16270.0;12.5
3180;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2004/'05;5580.0;730.0;4850.0;13.1
3181;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2005/'06;5530.0;650.0;4890.0;11.7
3182;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2006/'07;5710.0;610.0;5100.0;10.7
3183;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2007/'08;6350.0;480.0;5870.0;7.5
3184;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2008/'09;6330.0;410.0;5910.0;6.5
3185;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2009/'10;4830.0;240.0;4600.0;4.9
3186;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2010/'11;4340.0;160.0;4180.0;3.6
3187;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2011/'12;4260.0;150.0;4110.0;3.5
3188;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2012/'13 Oude methode;3510.0;110.0;3410.0;3.0
3189;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2012/'13 Nieuwe methode;3480.0;80.0;3400.0;2.3
3190;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2013/'14;2920.0;70.0;2850.0;2.2
3191;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2014/'15;2630.0;50.0;2580.0;1.9
3192;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2015/'16;2570.0;40.0;2530.0;1.6
3193;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2016/'17;2470.0;40.0;2430.0;1.6
3194;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;Jonger dan 18 jaar;2017/'18;2490.0;50.0;2440.0;1.8
3195;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2004/'05;31310.0;5510.0;25800.0;17.6
3196;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2005/'06;31520.0;5140.0;26380.0;16.3
3197;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2006/'07;31850.0;5210.0;26640.0;16.3
3198;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2007/'08;35240.0;5770.0;29470.0;16.4
3199;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2008/'09;38050.0;6220.0;31830.0;16.3
3200;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2009/'10;34130.0;5250.0;28880.0;15.4
3201;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2010/'11;30480.0;4600.0;25880.0;15.1
3202;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2011/'12;29520.0;4310.0;25200.0;14.6
3203;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2012/'13 Oude methode;25890.0;3520.0;22370.0;13.6
3204;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2012/'13 Nieuwe methode;25880.0;3510.0;22370.0;13.6
3205;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2013/'14;20900.0;2530.0;18370.0;12.1
3206;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2014/'15;18130.0;2050.0;16080.0;11.3
3207;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2015/'16;16910.0;1950.0;14960.0;11.5
3208;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2016/'17;16370.0;2030.0;14340.0;12.4
3209;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;18 tot 23 jaar;2017/'18;16120.0;2290.0;13830.0;14.2
3210;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2004/'05;16130.0;3800.0;12330.0;23.5
3211;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2005/'06;17650.0;3730.0;13920.0;21.1
3212;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2006/'07;18630.0;3880.0;14760.0;20.8
3213;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2007/'08;23920.0;4650.0;19270.0;19.4
3214;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2008/'09;25490.0;5010.0;20490.0;19.6
3215;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2009/'10;24740.0;4560.0;20180.0;18.4
3216;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2010/'11;27320.0;4290.0;23030.0;15.7
3217;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2011/'12;24900.0;3590.0;21310.0;14.4
3218;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2012/'13 Oude methode;22480.0;3260.0;19230.0;14.5
3219;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2012/'13 Nieuwe methode;22480.0;3260.0;19230.0;14.5
3220;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2013/'14;15940.0;2470.0;13470.0;15.5
3221;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2014/'15;9690.0;1140.0;8560.0;11.7
3222;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2015/'16;7850.0;970.0;6880.0;12.4
3223;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2016/'17;8550.0;970.0;7580.0;11.3
3224;Totaal mannen en vrouwen;Totaal;Bbl niveau 2;23 jaar of ouder;2017/'18;8470.0;1100.0;7360.0;13.0
3225;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2004/'05;47220.0;6370.0;40840.0;13.5
3226;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2005/'06;49010.0;4870.0;44140.0;9.9
3227;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2006/'07;48850.0;4220.0;44630.0;8.6
3228;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2007/'08;52670.0;4640.0;48040.0;8.8
3229;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2008/'09;57640.0;4720.0;52920.0;8.2
3230;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2009/'10;58980.0;4570.0;54420.0;7.7
3231;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2010/'11;59040.0;4640.0;54400.0;7.9
3232;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2011/'12;56390.0;3830.0;52560.0;6.8
3233;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2012/'13 Oude methode;54500.0;3130.0;51380.0;5.7
3234;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2012/'13 Nieuwe methode;54500.0;3120.0;51370.0;5.7
3235;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2013/'14;50360.0;2300.0;48060.0;4.6
3236;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2014/'15;43940.0;1590.0;42350.0;3.6
3237;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2015/'16;42430.0;1560.0;40870.0;3.7
3238;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2016/'17;44780.0;1690.0;43090.0;3.8
3239;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Totaal;2017/'18;48290.0;1900.0;46390.0;3.9
3240;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2004/'05;23940.0;2600.0;21340.0;10.9
3241;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2005/'06;24820.0;1530.0;23280.0;6.2
3242;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2006/'07;24990.0;1190.0;23800.0;4.8
3243;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2007/'08;26340.0;1180.0;25160.0;4.5
3244;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2008/'09;27880.0;1290.0;26590.0;4.6
3245;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2009/'10;27800.0;1280.0;26520.0;4.6
3246;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2010/'11;27190.0;1060.0;26130.0;3.9
3247;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2011/'12;26220.0;1040.0;25190.0;4.0
3248;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2012/'13 Oude methode;24890.0;880.0;24010.0;3.5
3249;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2012/'13 Nieuwe methode;24880.0;870.0;24010.0;3.5
3250;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2013/'14;22310.0;690.0;21620.0;3.1
3251;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2014/'15;20620.0;590.0;20030.0;2.9
3252;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2015/'16;21320.0;650.0;20660.0;3.1
3253;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2016/'17;23390.0;770.0;22620.0;3.3
3254;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 23 jaar;2017/'18;25330.0;920.0;24410.0;3.6
3255;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2004/'05;750.0;90.0;660.0;12.0
3256;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2005/'06;640.0;60.0;590.0;8.7
3257;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2006/'07;700.0;70.0;640.0;9.3
3258;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2007/'08;880.0;70.0;810.0;8.2
3259;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2008/'09;980.0;50.0;930.0;4.9
3260;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2009/'10;830.0;30.0;800.0;4.0
3261;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2010/'11;810.0;20.0;790.0;2.1
3262;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2011/'12;810.0;30.0;790.0;3.3
3263;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2012/'13 Oude methode;760.0;30.0;730.0;3.7
3264;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2012/'13 Nieuwe methode;750.0;20.0;730.0;2.9
3265;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2013/'14;630.0;10.0;620.0;1.7
3266;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2014/'15;900.0;10.0;890.0;1.2
3267;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2015/'16;1170.0;20.0;1150.0;1.3
3268;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2016/'17;1620.0;20.0;1600.0;1.1
3269;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;Jonger dan 18 jaar;2017/'18;1730.0;20.0;1710.0;0.9
3270;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2004/'05;23190.0;2510.0;20680.0;10.8
3271;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2005/'06;24170.0;1480.0;22700.0;6.1
3272;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2006/'07;24290.0;1130.0;23170.0;4.6
3273;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2007/'08;25470.0;1110.0;24360.0;4.4
3274;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2008/'09;26900.0;1240.0;25660.0;4.6
3275;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2009/'10;26970.0;1240.0;25730.0;4.6
3276;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2010/'11;26380.0;1050.0;25340.0;4.0
3277;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2011/'12;25410.0;1010.0;24400.0;4.0
3278;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2012/'13 Oude methode;24130.0;850.0;23280.0;3.5
3279;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2012/'13 Nieuwe methode;24130.0;850.0;23280.0;3.5
3280;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2013/'14;21680.0;680.0;21000.0;3.1
3281;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2014/'15;19720.0;580.0;19140.0;3.0
3282;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2015/'16;20150.0;640.0;19510.0;3.2
3283;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2016/'17;21780.0;760.0;21020.0;3.5
3284;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;18 tot 23 jaar;2017/'18;23600.0;910.0;22700.0;3.8
3285;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2004/'05;23280.0;3770.0;19510.0;16.2
3286;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2005/'06;24190.0;3340.0;20850.0;13.8
3287;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2006/'07;23850.0;3030.0;20830.0;12.7
3288;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2007/'08;26330.0;3460.0;22870.0;13.1
3289;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2008/'09;29760.0;3440.0;26330.0;11.5
3290;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2009/'10;31180.0;3290.0;27900.0;10.5
3291;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2010/'11;31840.0;3570.0;28270.0;11.2
3292;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2011/'12;30170.0;2800.0;27370.0;9.3
3293;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2012/'13 Oude methode;29620.0;2250.0;27370.0;7.6
3294;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2012/'13 Nieuwe methode;29620.0;2250.0;27360.0;7.6
3295;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2013/'14;28050.0;1610.0;26440.0;5.7
3296;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2014/'15;23320.0;1000.0;22320.0;4.3
3297;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2015/'16;21120.0;910.0;20210.0;4.3
3298;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2016/'17;21390.0;920.0;20470.0;4.3
3299;Totaal mannen en vrouwen;Totaal;Bbl niveau 3;23 jaar of ouder;2017/'18;22960.0;980.0;21980.0;4.3
3300;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2004/'05;22640.0;3320.0;19310.0;14.7
3301;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2005/'06;24210.0;2750.0;21460.0;11.3
3302;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2006/'07;25240.0;2760.0;22490.0;10.9
3303;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2007/'08;29210.0;3430.0;25780.0;11.7
3304;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2008/'09;30820.0;2780.0;28040.0;9.0
3305;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2009/'10;32790.0;2570.0;30220.0;7.8
3306;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2010/'11;32560.0;2930.0;29640.0;9.0
3307;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2011/'12;32640.0;2830.0;29800.0;8.7
3308;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2012/'13 Oude methode;30870.0;1720.0;29150.0;5.6
3309;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2012/'13 Nieuwe methode;30870.0;1720.0;29150.0;5.6
3310;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2013/'14;27760.0;1110.0;26650.0;4.0
3311;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2014/'15;24790.0;850.0;23940.0;3.4
3312;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2015/'16;24280.0;720.0;23560.0;2.9
3313;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2016/'17;26230.0;760.0;25470.0;2.9
3314;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Totaal;2017/'18;29080.0;820.0;28260.0;2.8
3315;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2004/'05;6310.0;640.0;5670.0;10.1
3316;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2005/'06;7010.0;450.0;6560.0;6.4
3317;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2006/'07;7170.0;370.0;6810.0;5.1
3318;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2007/'08;8090.0;440.0;7650.0;5.4
3319;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2008/'09;8630.0;400.0;8230.0;4.6
3320;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2009/'10;8440.0;390.0;8040.0;4.7
3321;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2010/'11;8100.0;330.0;7780.0;4.0
3322;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2011/'12;8210.0;340.0;7870.0;4.2
3323;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2012/'13 Oude methode;7610.0;290.0;7330.0;3.8
3324;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2012/'13 Nieuwe methode;7610.0;290.0;7330.0;3.7
3325;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2013/'14;7070.0;210.0;6860.0;3.0
3326;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2014/'15;6490.0;190.0;6300.0;3.0
3327;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2015/'16;6840.0;180.0;6660.0;2.6
3328;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2016/'17;7500.0;250.0;7250.0;3.3
3329;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 23 jaar;2017/'18;8480.0;300.0;8180.0;3.5
3330;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2004/'05;120.0;;110.0;
3331;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2005/'06;150.0;;140.0;
3332;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2006/'07;170.0;20.0;150.0;10.0
3333;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2007/'08;170.0;10.0;160.0;5.9
3334;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2008/'09;170.0;10.0;160.0;7.1
3335;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2009/'10;140.0;10.0;130.0;7.3
3336;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2010/'11;130.0;;120.0;
3337;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2011/'12;90.0;;90.0;
3338;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2012/'13 Oude methode;110.0;;100.0;
3339;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2012/'13 Nieuwe methode;100.0;;100.0;
3340;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2013/'14;110.0;;100.0;
3341;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2014/'15;80.0;;80.0;
3342;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2015/'16;100.0;;100.0;
3343;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2016/'17;130.0;;130.0;
3344;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;Jonger dan 18 jaar;2017/'18;150.0;0.0;150.0;0.0
3345;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2004/'05;6190.0;630.0;5560.0;10.2
3346;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2005/'06;6860.0;440.0;6420.0;6.4
3347;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2006/'07;7000.0;350.0;6660.0;5.0
3348;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2007/'08;7920.0;430.0;7490.0;5.4
3349;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2008/'09;8470.0;390.0;8080.0;4.6
3350;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2009/'10;8300.0;380.0;7920.0;4.6
3351;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2010/'11;7980.0;330.0;7650.0;4.1
3352;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2011/'12;8120.0;340.0;7780.0;4.2
3353;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2012/'13 Oude methode;7510.0;280.0;7230.0;3.8
3354;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2012/'13 Nieuwe methode;7510.0;280.0;7230.0;3.8
3355;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2013/'14;6960.0;210.0;6760.0;2.9
3356;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2014/'15;6410.0;190.0;6220.0;3.0
3357;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2015/'16;6730.0;180.0;6560.0;2.6
3358;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2016/'17;7370.0;240.0;7130.0;3.3
3359;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;18 tot 23 jaar;2017/'18;8330.0;300.0;8030.0;3.6
3360;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2004/'05;16330.0;2680.0;13650.0;16.4
3361;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2005/'06;17200.0;2300.0;14910.0;13.3
3362;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2006/'07;18070.0;2390.0;15680.0;13.2
3363;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2007/'08;21120.0;2990.0;18130.0;14.2
3364;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2008/'09;22190.0;2380.0;19810.0;10.7
3365;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2009/'10;24360.0;2180.0;22180.0;8.9
3366;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;23 jaar of ouder;2010/'11;24460.0;2600.0;21860.0;10.6
