ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
2281;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2008;1.6;45.5;39.3;44.2;38.0;32.7;28.3;1.0;155.4;32.7;2.2;45.3;38.1;32.3;17.6;32.0;27.8;1.2;144.4;27.3
2282;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2009;1.7;42.5;35.7;41.5;34.1;31.4;28.1;1.2;137.3;32.7;2.4;42.5;35.2;30.1;14.2;31.0;27.7;1.4;126.7;25.9
2283;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2010;1.6;44.6;37.9;43.3;36.4;31.3;28.2;1.2;114.8;34.0;2.4;43.8;37.2;30.3;16.0;31.0;27.9;1.5;106.2;26.6
2284;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2011;1.7;48.7;41.0;48.7;41.1;41.7;32.9;1.4;135.3;31.6;2.5;46.5;39.1;33.9;18.6;38.6;31.7;1.6;122.0;26.7
2285;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2012;1.7;46.3;39.3;46.2;39.2;37.5;32.3;1.4;121.8;35.7;2.5;45.3;37.9;32.6;17.5;36.0;31.3;1.7;105.0;27.7
2286;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2013;1.7;45.9;37.9;45.0;36.4;39.5;31.4;1.4;94.4;34.7;2.6;44.4;37.1;31.7;16.3;37.1;30.8;1.7;76.7;25.2
2287;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2014;1.8;45.8;39.0;45.0;37.1;41.6;32.3;1.5;96.0;35.4;2.6;45.0;38.8;31.9;18.3;39.8;31.9;1.8;76.0;28.4
2288;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2015;1.9;49.5;41.4;48.9;40.4;39.0;33.1;1.6;93.5;32.2;2.7;47.6;40.3;35.3;20.2;37.4;32.5;1.9;78.7;25.6
2289;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2016;2.0;50.6;41.7;50.1;41.1;41.4;35.4;1.7;114.0;36.2;2.8;48.8;40.9;36.6;22.8;39.6;34.5;2.0;97.6;26.5
2290;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2017;2.0;52.1;42.5;50.6;41.8;43.1;36.5;1.7;122.9;34.6;2.9;53.3;41.8;36.4;20.9;42.3;35.9;2.1;108.5;27.3
2291;Zelfstandige;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2018;2.1;;;;;;;1.8;163.2;38.1;3.0;;;;;;;2.2;140.8;30.1
2292;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2007;3.9;32.7;23.7;31.6;22.0;29.6;23.7;2.6;126.7;25.1;6.3;32.7;24.6;20.6;7.0;28.0;23.3;3.3;108.5;21.1
2293;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2008;4.2;33.2;22.5;32.1;21.0;27.9;24.0;2.3;125.1;27.1;6.7;32.8;24.1;20.9;6.9;26.9;23.6;2.9;112.2;21.3
2294;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2009;4.2;32.4;20.6;31.4;19.8;27.6;23.6;2.7;116.4;23.1;6.9;32.8;23.9;20.2;6.7;27.0;23.5;3.4;94.9;19.6
2295;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2010;3.9;35.9;25.0;34.7;24.1;28.9;24.2;2.8;100.8;22.8;6.5;35.2;26.3;21.9;8.2;27.8;23.9;3.6;80.1;19.1
2296;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2011;4.0;35.5;25.8;35.0;24.7;31.4;27.1;3.1;119.7;21.5;6.5;35.6;27.4;22.7;9.1;30.5;26.8;3.9;99.4;16.6
2297;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2012;4.0;36.4;25.6;35.7;24.7;31.9;27.3;3.1;86.9;21.7;6.6;36.2;27.4;23.0;9.0;30.9;26.9;4.0;73.2;16.8
2298;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2013;4.1;35.5;24.6;34.5;23.3;30.5;26.7;3.2;59.8;21.4;6.7;35.7;26.8;22.2;8.9;30.1;26.8;4.1;46.7;16.4
2299;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2014;4.1;36.6;26.7;35.8;25.1;34.3;28.3;3.2;55.8;21.1;6.7;36.6;27.8;23.4;9.7;33.0;28.0;4.1;45.5;17.7
2300;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2015;4.3;37.1;27.0;36.1;25.4;32.2;28.9;3.4;63.4;20.9;6.8;37.5;27.9;24.1;10.6;31.8;28.5;4.3;50.1;16.9
2301;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2016;4.3;38.9;29.0;37.9;27.3;34.4;30.4;3.5;70.4;21.6;6.8;38.4;29.4;25.5;11.9;33.6;30.1;4.4;59.7;17.1
2302;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2017;4.4;40.6;29.9;39.1;28.2;36.2;31.9;3.5;85.2;22.9;6.9;40.7;30.4;26.1;12.2;35.6;31.2;4.5;71.7;18.8
2303;Zelfstandige;A-U Alle economische activiteiten;Hengelo (O.);2018;4.4;;;;;;;3.6;117.6;26.1;7.0;;;;;;;4.6;99.5;21.3
2304;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2007;8.6;39.8;31.4;38.6;29.7;33.5;27.5;6.3;144.6;22.4;13.4;39.0;30.9;26.2;12.5;31.7;26.6;7.9;124.1;18.0
2305;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2008;9.3;40.4;32.1;39.3;30.6;31.8;27.7;5.9;158.1;26.1;14.4;39.7;31.7;26.9;12.9;30.8;26.9;7.4;136.1;21.4
2306;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2009;9.6;38.7;29.8;38.1;28.8;30.3;26.7;7.0;140.9;23.4;14.9;38.6;30.5;25.7;12.0;29.6;26.4;8.7;121.3;18.9
2307;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2010;9.6;39.4;30.0;38.5;28.8;30.4;26.6;7.4;119.6;20.3;15.2;39.1;30.6;25.6;12.5;29.7;26.2;9.3;97.0;16.5
2308;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2011;10.0;39.8;30.8;39.4;30.0;35.0;29.7;8.1;130.3;20.4;15.5;39.8;31.7;26.8;13.6;34.0;29.2;10.2;114.0;16.4
2309;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2012;10.1;39.6;30.0;39.0;28.8;34.1;29.7;8.4;114.4;20.2;15.7;40.1;31.3;26.7;13.2;33.5;29.4;10.6;97.9;16.6
2310;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2013;10.3;38.6;28.9;37.7;27.7;33.3;29.1;8.6;79.4;18.9;15.9;39.6;30.7;25.9;13.0;33.1;29.3;10.9;67.4;15.7
2311;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2014;10.6;39.6;29.7;38.6;28.5;38.3;30.5;8.8;74.5;18.0;16.1;40.7;31.2;26.9;14.0;37.2;30.5;11.2;63.2;15.3
2312;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2015;11.0;40.5;31.4;39.5;30.0;35.6;31.6;9.1;79.4;17.6;16.6;41.3;32.5;27.6;15.0;35.1;31.4;11.6;70.8;14.6
2313;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2016;11.3;42.5;33.9;41.5;32.6;38.3;33.4;9.5;90.5;19.4;16.9;42.8;34.2;29.4;16.7;37.7;33.1;12.0;81.1;16.3
2314;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2017;11.4;44.5;35.0;42.9;33.7;40.2;34.8;9.5;109.6;21.1;17.2;46.3;35.4;30.6;18.0;40.1;34.5;12.2;100.6;17.6
2315;Zelfstandige;A-U Alle economische activiteiten;'s-Hertogenbosch;2018;11.8;;;;;;;10.2;151.9;24.0;17.7;;;;;;;12.9;137.6;19.8
2316;Zelfstandige;A-U Alle economische activiteiten;Heumen;2007;1.0;42.5;31.4;41.6;29.5;35.4;27.7;0.8;275.3;37.0;1.7;44.2;33.6;27.1;12.1;34.9;28.2;1.0;266.2;30.0
2317;Zelfstandige;A-U Alle economische activiteiten;Heumen;2008;1.1;45.5;34.1;44.9;33.5;35.2;28.3;0.7;307.5;42.4;1.7;46.1;35.2;29.1;13.0;34.6;29.0;0.9;295.0;35.5
2318;Zelfstandige;A-U Alle economische activiteiten;Heumen;2009;1.1;42.0;31.7;41.1;30.6;32.0;28.3;0.8;255.5;37.5;1.8;43.5;33.5;26.3;11.6;32.3;28.7;1.0;248.1;29.9
2319;Zelfstandige;A-U Alle economische activiteiten;Heumen;2010;1.0;44.8;34.0;43.2;32.0;34.2;28.8;0.8;244.4;39.2;1.7;46.0;35.6;27.4;12.6;34.0;29.1;1.1;234.2;29.4
2320;Zelfstandige;A-U Alle economische activiteiten;Heumen;2011;1.1;43.3;33.7;43.5;31.9;36.1;32.0;0.9;269.7;34.8;1.8;45.4;36.0;27.8;13.3;36.3;32.0;1.2;248.0;25.4
2321;Zelfstandige;A-U Alle economische activiteiten;Heumen;2012;1.1;42.9;34.1;42.6;32.5;36.7;32.7;0.9;224.0;36.2;1.8;44.6;35.4;27.3;12.0;36.4;32.5;1.2;215.1;22.9
2322;Zelfstandige;A-U Alle economische activiteiten;Heumen;2013;1.1;42.6;32.2;41.3;30.8;35.5;31.6;0.9;187.7;32.4;1.8;44.8;34.9;26.9;12.2;35.6;32.0;1.3;181.0;23.7
2323;Zelfstandige;A-U Alle economische activiteiten;Heumen;2014;1.2;43.0;31.8;42.3;30.5;41.5;33.1;1.0;182.9;33.1;1.9;45.9;33.7;28.0;12.4;40.8;33.3;1.3;173.3;24.4
2324;Zelfstandige;A-U Alle economische activiteiten;Heumen;2015;1.2;43.3;32.6;42.3;30.9;36.1;32.9;1.0;188.7;30.4;1.9;45.4;35.6;28.3;13.4;37.0;33.8;1.3;188.7;24.0
2325;Zelfstandige;A-U Alle economische activiteiten;Heumen;2016;1.2;44.9;34.1;44.0;33.1;39.5;34.9;1.0;183.5;31.2;1.9;46.9;36.3;29.7;15.0;40.2;35.5;1.3;180.1;26.8
2326;Zelfstandige;A-U Alle economische activiteiten;Heumen;2017;1.2;50.4;38.3;48.4;35.0;43.1;37.3;1.0;188.2;31.4;2.0;52.9;38.6;32.7;17.2;43.9;37.4;1.4;187.5;26.6
2327;Zelfstandige;A-U Alle economische activiteiten;Heumen;2018;1.3;;;;;;;1.1;240.5;36.4;2.0;;;;;;;1.5;225.7;31.5
2328;Zelfstandige;A-U Alle economische activiteiten;Heusden;2007;3.1;36.3;29.7;35.2;28.3;32.5;26.7;2.3;244.9;35.5;4.6;35.9;28.9;25.0;12.5;31.3;25.7;2.8;230.9;31.4
2329;Zelfstandige;A-U Alle economische activiteiten;Heusden;2008;3.2;36.7;29.5;36.3;28.6;30.5;27.1;2.1;265.5;38.1;4.8;37.0;29.2;25.9;13.1;30.2;26.8;2.6;244.6;32.8
2330;Zelfstandige;A-U Alle economische activiteiten;Heusden;2009;3.3;35.8;28.2;35.0;27.3;29.7;26.6;2.3;237.2;37.4;4.9;36.2;28.4;24.6;11.6;29.7;26.4;3.0;228.1;31.5
2331;Zelfstandige;A-U Alle economische activiteiten;Heusden;2010;3.1;38.0;30.0;37.1;29.0;31.0;27.1;2.4;218.0;32.2;4.8;38.0;29.9;25.3;12.6;30.3;26.6;3.0;204.8;27.1
2332;Zelfstandige;A-U Alle economische activiteiten;Heusden;2011;3.2;39.3;31.7;39.0;31.3;35.7;31.1;2.7;247.2;31.6;4.9;39.3;31.9;26.9;14.8;34.8;30.5;3.4;230.5;26.8
2333;Zelfstandige;A-U Alle economische activiteiten;Heusden;2012;3.2;38.3;30.5;37.8;29.7;34.7;30.7;2.7;219.3;32.2;4.9;38.2;30.7;26.4;14.3;34.2;30.2;3.4;204.2;27.4
2334;Zelfstandige;A-U Alle economische activiteiten;Heusden;2013;3.3;37.9;29.8;37.3;29.0;34.1;30.3;2.7;183.9;31.4;5.0;38.0;30.5;25.8;13.6;33.7;30.0;3.5;169.8;26.6
2335;Zelfstandige;A-U Alle economische activiteiten;Heusden;2014;3.3;37.9;31.1;37.1;29.6;37.2;31.5;2.8;189.9;29.5;5.0;38.5;31.4;26.3;14.3;36.7;31.2;3.5;179.3;25.7
2336;Zelfstandige;A-U Alle economische activiteiten;Heusden;2015;3.4;40.0;30.9;39.5;29.5;36.0;32.3;2.8;186.1;28.4;5.0;39.8;30.9;28.0;15.2;35.2;31.6;3.6;172.0;23.4
2337;Zelfstandige;A-U Alle economische activiteiten;Heusden;2016;3.5;41.5;33.4;40.8;31.5;39.4;33.9;2.9;173.9;29.8;5.1;41.1;32.5;29.2;16.2;38.2;33.4;3.7;165.1;25.0
2338;Zelfstandige;A-U Alle economische activiteiten;Heusden;2017;3.4;45.1;35.6;44.4;34.5;42.3;35.7;2.9;179.1;29.7;5.1;46.6;34.9;32.0;18.1;42.1;35.0;3.7;177.1;26.1
2339;Zelfstandige;A-U Alle economische activiteiten;Heusden;2018;3.6;;;;;;;3.1;235.6;35.3;5.2;;;;;;;3.9;222.0;29.4
2340;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2007;1.2;43.4;35.2;42.9;33.6;34.7;28.2;0.9;225.8;43.9;1.8;40.9;32.3;29.7;14.6;32.8;27.2;1.1;213.0;34.0
2341;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2008;1.3;43.8;34.5;43.2;33.1;33.8;28.3;0.9;222.2;47.9;1.9;42.0;32.5;30.3;14.6;32.4;27.7;1.0;204.2;37.3
2342;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2009;1.3;40.1;31.9;39.6;30.7;31.9;28.2;0.9;201.2;47.2;1.9;40.0;31.5;27.4;13.7;31.4;28.1;1.2;187.6;37.4
2343;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2010;1.2;42.1;33.9;41.1;32.0;32.4;27.5;1.0;179.3;37.8;1.9;41.4;33.4;28.0;14.8;32.0;27.7;1.2;164.7;30.8
2344;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2011;1.3;41.1;34.5;40.5;32.8;35.2;31.7;1.1;202.3;36.0;2.0;41.1;33.6;27.7;15.3;34.8;31.1;1.4;185.7;26.6
2345;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2012;1.3;39.3;32.2;39.0;30.9;34.5;31.0;1.1;172.0;35.3;2.0;39.2;32.4;26.3;15.0;34.1;30.5;1.4;155.1;26.5
2346;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2013;1.4;39.3;30.6;38.3;28.7;34.1;30.6;1.2;142.3;30.8;2.1;39.7;31.1;26.7;14.3;34.2;30.7;1.4;121.6;25.7
2347;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2014;1.4;40.7;31.6;39.7;30.3;38.7;31.8;1.2;122.7;31.0;2.1;41.3;32.0;27.8;15.6;38.5;31.5;1.5;111.2;27.2
2348;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2015;1.4;42.8;34.2;41.6;32.0;35.6;31.5;1.2;127.5;28.8;2.1;43.1;34.1;29.4;16.3;35.7;31.4;1.5;117.4;25.2
2349;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2016;1.5;43.3;34.8;42.4;33.0;37.9;33.6;1.3;135.2;31.7;2.2;43.5;34.9;29.8;17.2;38.3;33.3;1.6;128.6;29.0
2350;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2017;1.5;45.2;35.0;43.3;33.4;40.3;35.6;1.3;144.4;29.9;2.2;46.5;35.1;30.9;17.9;40.6;34.8;1.6;133.3;25.5
2351;Zelfstandige;A-U Alle economische activiteiten;Hillegom;2018;1.6;;;;;;;1.4;165.8;29.1;2.3;;;;;;;1.7;161.1;23.1
2352;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2007;1.4;37.2;30.3;36.4;29.2;32.4;27.8;1.1;294.3;57.1;2.1;35.9;29.3;25.3;13.6;31.1;26.8;1.4;286.7;50.9
2353;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2008;1.5;37.3;30.0;36.5;28.3;30.7;27.6;1.0;329.2;60.0;2.3;36.2;29.7;25.2;13.6;30.1;27.2;1.3;324.1;55.3
2354;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2009;1.5;35.1;27.8;34.7;26.9;29.2;27.1;1.1;328.1;62.7;2.3;35.1;29.0;24.3;12.1;29.1;27.1;1.4;316.2;57.3
2355;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2010;1.5;37.3;29.9;37.0;29.4;31.6;28.2;1.1;310.7;65.2;2.3;36.2;29.7;25.1;13.5;30.6;27.7;1.5;293.9;53.3
2356;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2011;1.5;37.4;29.5;37.3;29.5;34.6;32.1;1.3;356.8;83.2;2.3;36.6;29.7;25.9;14.2;33.8;31.2;1.7;330.0;68.2
2357;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2012;1.5;36.1;29.5;35.5;28.2;34.6;32.3;1.3;342.1;77.7;2.3;35.6;29.3;24.2;13.5;33.9;31.3;1.7;310.7;64.8
2358;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2013;1.5;37.8;30.4;37.5;29.8;35.0;32.9;1.3;304.4;78.3;2.3;37.7;30.0;25.2;14.5;34.7;31.9;1.7;277.8;64.6
2359;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2014;1.5;38.6;31.2;38.0;29.8;38.7;33.8;1.3;301.1;84.3;2.3;38.2;30.9;26.0;15.0;37.7;32.8;1.7;281.1;62.8
2360;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2015;1.5;39.7;33.1;39.4;31.5;36.1;34.2;1.3;313.7;74.8;2.3;39.0;32.3;27.0;15.6;35.5;33.1;1.7;290.0;64.5
2361;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2016;1.5;44.0;36.8;43.4;36.1;40.4;36.9;1.4;332.4;82.3;2.3;42.0;34.7;29.9;17.6;39.1;35.6;1.8;306.8;73.0
2362;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2017;1.6;48.2;38.9;47.2;38.4;44.8;39.3;1.4;340.6;71.5;2.4;47.6;36.3;33.5;21.3;43.3;37.9;1.8;317.3;68.8
2363;Zelfstandige;A-U Alle economische activiteiten;Hilvarenbeek;2018;1.6;;;;;;;1.5;418.3;89.0;2.4;;;;;;;1.9;365.0;78.9
2364;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2007;5.7;43.9;31.9;41.7;30.4;35.9;27.9;4.2;158.7;21.1;8.7;44.8;32.9;29.1;14.2;35.0;27.8;5.2;148.2;17.0
2365;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2008;6.0;45.2;32.7;43.5;31.1;34.6;28.0;3.8;165.1;25.2;9.2;45.7;34.0;30.4;15.4;34.0;28.1;4.8;155.0;20.5
2366;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2009;6.0;43.9;30.9;42.5;29.8;33.4;27.4;4.4;157.5;23.1;9.3;45.0;32.6;29.4;14.4;33.4;27.7;5.6;144.0;17.9
2367;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2010;6.0;43.7;30.2;42.0;29.2;33.5;27.2;4.7;127.1;20.6;9.3;44.7;32.2;29.1;14.8;33.3;27.5;6.0;117.8;15.8
2368;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2011;6.3;44.0;31.1;42.8;30.1;38.9;30.3;5.2;152.6;18.2;9.6;45.3;33.4;29.2;15.1;37.7;30.4;6.5;146.6;14.6
2369;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2012;6.4;43.2;30.4;42.0;29.4;37.5;30.4;5.3;122.7;17.9;9.7;44.5;32.9;28.7;14.7;36.8;30.5;6.8;120.3;14.6
2370;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2013;6.5;40.5;28.3;39.2;27.1;36.2;29.1;5.4;84.2;17.2;9.9;44.3;31.4;27.7;14.7;36.4;29.7;6.9;81.0;13.9
2371;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2014;6.8;43.7;29.7;42.1;28.5;42.6;30.8;5.6;82.6;17.9;10.1;46.9;32.1;30.3;15.8;42.1;31.4;7.1;81.8;14.1
2372;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2015;7.0;44.0;30.6;42.7;29.4;38.2;31.6;5.8;91.3;17.2;10.4;46.7;32.7;30.8;16.5;38.4;32.0;7.4;87.1;14.0
2373;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2016;7.3;44.4;31.8;42.8;30.2;39.9;33.1;6.1;99.2;18.9;10.7;46.5;33.7;31.0;17.2;40.2;33.3;7.8;100.2;15.4
2374;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2017;7.4;46.9;32.8;44.9;31.1;44.8;34.2;6.2;122.7;19.0;11.1;50.6;34.7;32.3;17.6;44.5;34.4;7.9;122.7;15.8
2375;Zelfstandige;A-U Alle economische activiteiten;Hilversum;2018;7.7;;;;;;;6.5;163.7;22.3;11.4;;;;;;;8.2;159.5;17.9
2376;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2007;6.2;42.6;34.2;41.2;32.7;36.8;29.3;4.7;226.1;44.4;8.8;41.3;33.3;30.1;16.3;34.8;28.1;5.6;200.0;37.7
2377;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2008;6.4;42.7;34.3;41.6;32.7;33.9;29.0;4.3;247.0;55.4;9.1;41.9;33.5;30.4;15.8;32.9;28.3;5.1;221.4;46.5
2378;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2009;6.4;41.1;32.6;40.2;31.3;32.7;28.5;4.8;239.6;52.4;9.3;41.0;32.7;28.9;14.7;32.1;28.1;5.8;213.1;44.5
2379;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2010;6.4;41.4;32.6;40.3;31.4;32.6;28.5;4.9;216.6;52.2;9.3;41.5;33.3;29.1;15.2;32.0;28.1;6.0;193.3;42.4
2380;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2011;6.4;42.8;34.7;42.4;33.5;37.5;32.1;5.4;233.7;50.8;9.4;42.6;34.6;30.5;16.5;36.4;31.3;6.6;211.0;41.0
2381;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2012;6.4;42.7;33.5;42.5;32.5;37.7;32.0;5.3;212.3;49.1;9.3;42.4;33.7;30.4;16.1;36.6;31.4;6.6;187.0;39.9
2382;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2013;6.3;43.5;33.9;42.6;33.0;36.8;31.8;5.4;175.1;47.8;9.3;43.4;33.7;30.6;16.7;36.3;31.4;6.7;151.3;38.7
2383;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2014;6.5;43.1;34.0;42.1;32.7;42.9;33.1;5.5;169.5;47.7;9.3;43.3;34.3;30.6;17.0;41.2;32.6;6.8;150.6;38.7
2384;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2015;6.5;44.3;35.4;43.5;34.0;38.0;33.0;5.6;177.0;44.7;9.4;44.0;35.4;31.7;17.7;37.1;32.8;7.0;156.4;36.7
2385;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2016;6.6;45.9;37.3;45.0;36.0;42.1;35.3;5.7;182.0;47.4;9.4;45.6;36.9;32.9;19.1;40.7;34.6;7.1;162.7;39.0
2386;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2017;6.6;47.7;37.9;46.0;36.3;43.7;36.5;5.6;191.6;46.3;9.6;51.5;38.0;33.7;20.0;43.9;36.2;7.1;176.1;40.6
2387;Zelfstandige;A-U Alle economische activiteiten;Hoeksche Waard;2018;6.8;;;;;;;6.0;244.3;53.3;10.0;;;;;;;7.5;214.9;44.4
2388;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2007;3.1;32.1;22.8;31.2;21.6;31.7;25.4;2.2;246.7;59.5;4.6;32.1;23.9;21.4;9.4;30.1;25.0;2.8;236.7;56.7
2389;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2008;3.1;33.4;25.2;32.2;23.4;32.0;27.9;2.0;266.7;69.1;4.7;33.2;25.2;22.1;10.3;30.9;26.8;2.5;251.9;65.0
2390;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2009;3.2;30.9;22.4;29.9;20.5;28.9;25.2;2.2;253.1;72.6;4.8;31.7;23.8;20.4;8.8;28.6;25.1;2.9;242.2;67.4
2391;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2010;3.0;34.4;26.0;33.2;25.0;30.4;26.8;2.3;244.7;57.5;4.7;34.3;26.3;22.3;11.7;29.9;26.4;3.0;233.3;52.1
2392;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2011;3.1;35.6;28.2;35.1;26.6;34.8;30.6;2.6;302.5;64.3;4.7;35.4;28.0;24.0;13.1;34.7;29.8;3.4;277.7;59.6
2393;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2012;3.0;35.1;27.0;34.5;26.0;36.0;30.5;2.6;283.8;69.0;4.7;35.0;27.4;23.5;12.0;34.3;29.5;3.5;249.3;60.0
2394;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2013;3.1;36.3;27.5;35.1;25.9;36.7;30.7;2.6;248.0;71.7;4.6;36.2;27.8;24.2;13.2;35.1;29.9;3.4;213.3;62.7
2395;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2014;3.0;38.2;29.1;37.1;27.9;40.4;32.2;2.6;256.7;72.9;4.6;38.1;29.3;25.7;14.0;38.3;31.3;3.4;224.4;63.2
2396;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2015;3.0;37.1;28.5;36.0;27.3;35.7;31.5;2.6;259.2;75.2;4.5;37.5;29.1;25.3;13.9;34.9;31.1;3.5;233.5;62.7
2397;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2016;3.0;38.3;30.6;37.0;29.0;40.2;33.9;2.6;265.1;81.4;4.5;38.4;30.6;26.0;15.0;38.8;33.0;3.5;240.2;70.2
2398;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2017;3.1;41.6;33.9;39.9;31.8;41.9;35.0;2.7;278.2;83.5;4.6;43.5;33.2;28.6;17.3;41.3;34.6;3.5;252.1;74.4
2399;Zelfstandige;A-U Alle economische activiteiten;Hof van Twente;2018;3.1;;;;;;;2.8;307.6;90.4;4.7;;;;;;;3.6;275.4;79.2
