ID;AanwezigheidOuders;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;AantalKinderen_1;PercentageKinderen_2
1712;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2008;3619;100
1713;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2009;3560;100
1714;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2010;3451;100
1715;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2011;3328;100
1716;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2012;3140;100
1717;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2013;2874;100
1718;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2014;2677;100
1719;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Nederland;2015;2494;100
1720;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);1996;190;100
1721;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);1997;187;100
1722;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);1998;198;100
1723;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);1999;198;100
1724;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2000;185;100
1725;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2001;171;100
1726;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2002;179;100
1727;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2003;171;100
1728;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2004;167;100
1729;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2005;141;100
1730;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2006;145;100
1731;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2007;137;100
1732;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2008;130;100
1733;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2009;118;100
1734;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2010;115;100
1735;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2011;99;100
1736;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2012;102;100
1737;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2013;77;100
1738;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2014;79;100
1739;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Noord-Nederland (LD);2015;71;100
1740;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);1996;451;100
1741;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);1997;434;100
1742;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);1998;461;100
1743;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);1999;528;100
1744;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2000;559;100
1745;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2001;582;100
1746;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2002;639;100
1747;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2003;603;100
1748;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2004;647;100
1749;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2005;601;100
1750;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2006;575;100
1751;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2007;584;100
1752;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2008;534;100
1753;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2009;533;100
1754;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2010;509;100
1755;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2011;509;100
1756;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2012;472;100
1757;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2013;437;100
1758;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2014;417;100
1759;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Oost-Nederland (LD);2015;415;100
1760;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);1996;3677;100
1761;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);1997;3629;100
1762;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);1998;3730;100
1763;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);1999;3621;100
1764;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2000;3833;100
1765;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2001;3816;100
1766;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2002;3710;100
1767;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2003;3567;100
1768;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2004;3338;100
1769;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2005;3121;100
1770;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2006;2911;100
1771;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2007;2800;100
1772;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2008;2714;100
1773;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2009;2668;100
1774;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2010;2613;100
1775;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2011;2501;100
1776;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2012;2392;100
1777;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2013;2189;100
1778;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2014;2018;100
1779;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;West-Nederland (LD);2015;1857;100
1780;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);1996;324;100
1781;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);1997;313;100
1782;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);1998;330;100
1783;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);1999;360;100
1784;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2000;344;100
1785;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2001;376;100
1786;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2002;383;100
1787;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2003;360;100
1788;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2004;301;100
1789;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2005;319;100
1790;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2006;279;100
1791;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2007;257;100
1792;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2008;241;100
1793;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2009;241;100
1794;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2010;214;100
1795;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2011;219;100
1796;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2012;174;100
1797;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2013;171;100
1798;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2014;163;100
1799;Totaal;Totaal jongens en meisjes;0 jaar;Suriname;Zuid-Nederland (LD);2015;151;100
1800;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;1996;6661;100
1801;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;1997;6873;100
1802;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;1998;7156;100
1803;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;1999;7226;100
1804;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2000;6975;100
1805;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2001;7078;100
1806;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2002;6854;100
1807;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2003;6663;100
1808;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2004;6513;100
1809;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2005;6354;100
1810;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2006;6353;100
1811;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2007;6031;100
1812;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2008;5793;100
1813;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2009;5548;100
1814;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2010;5186;100
1815;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2011;5233;100
1816;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2012;5006;100
1817;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2013;4892;100
1818;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2014;4478;100
1819;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Nederland;2015;4738;100
1820;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);1996;142;100
1821;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);1997;154;100
1822;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);1998;170;100
1823;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);1999;146;100
1824;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2000;153;100
1825;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2001;154;100
1826;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2002;150;100
1827;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2003;149;100
1828;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2004;138;100
1829;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2005;131;100
1830;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2006;115;100
1831;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2007;129;100
1832;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2008;143;100
1833;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2009;116;100
1834;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2010;103;100
1835;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2011;105;100
1836;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2012;129;100
1837;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2013;102;100
1838;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2014;92;100
1839;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Noord-Nederland (LD);2015;89;100
1840;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);1996;1513;100
1841;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);1997;1485;100
1842;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);1998;1561;100
1843;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);1999;1493;100
1844;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2000;1408;100
1845;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2001;1490;100
1846;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2002;1380;100
1847;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2003;1454;100
1848;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2004;1371;100
1849;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2005;1314;100
1850;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2006;1315;100
1851;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2007;1227;100
1852;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2008;1189;100
1853;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2009;1068;100
1854;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2010;923;100
1855;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2011;959;100
1856;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2012;850;100
1857;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2013;806;100
1858;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2014;783;100
1859;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Oost-Nederland (LD);2015;761;100
1860;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);1996;3867;100
1861;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);1997;4069;100
1862;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);1998;4256;100
1863;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);1999;4418;100
1864;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2000;4244;100
1865;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2001;4285;100
1866;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2002;4192;100
1867;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2003;3968;100
1868;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2004;3923;100
1869;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2005;3839;100
1870;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2006;3917;100
1871;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2007;3710;100
1872;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2008;3535;100
1873;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2009;3492;100
1874;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2010;3295;100
1875;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2011;3415;100
1876;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2012;3300;100
1877;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2013;3278;100
1878;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2014;2959;100
1879;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;West-Nederland (LD);2015;3183;100
1880;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);1996;1139;100
1881;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);1997;1165;100
1882;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);1998;1169;100
1883;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);1999;1169;100
1884;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2000;1170;100
1885;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2001;1149;100
1886;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2002;1132;100
1887;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2003;1092;100
1888;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2004;1081;100
1889;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2005;1070;100
1890;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2006;1006;100
1891;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2007;965;100
1892;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2008;926;100
1893;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2009;872;100
1894;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2010;865;100
1895;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2011;754;100
1896;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2012;727;100
1897;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2013;706;100
1898;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2014;644;100
1899;Totaal;Totaal jongens en meisjes;0 jaar;Turkije;Zuid-Nederland (LD);2015;705;100
1900;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;1996;8213;100
1901;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;1997;8676;100
1902;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;1998;9507;100
1903;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;1999;10481;100
1904;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2000;11079;100
1905;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2001;12101;100
1906;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2002;12381;100
1907;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2003;12611;100
1908;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2004;12496;100
1909;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2005;12458;100
1910;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2006;12007;100
1911;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2007;12087;100
1912;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2008;12014;100
1913;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2009;12318;100
1914;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2010;12607;100
1915;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2011;13261;100
1916;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2012;13348;100
1917;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2013;13630;100
1918;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2014;13123;100
1919;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Nederland;2015;13896;100
1920;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1996;634;100
1921;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1997;672;100
1922;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1998;761;100
1923;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1999;822;100
1924;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2000;863;100
1925;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2001;995;100
1926;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2002;1009;100
1927;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2003;1042;100
1928;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2004;937;100
1929;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2005;877;100
1930;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2006;863;100
1931;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2007;872;100
1932;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2008;839;100
1933;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2009;874;100
1934;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2010;850;100
1935;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2011;868;100
1936;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2012;909;100
1937;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2013;929;100
1938;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2014;868;100
1939;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2015;943;100
1940;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1996;1248;100
1941;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1997;1328;100
1942;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1998;1493;100
1943;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1999;1690;100
1944;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2000;1721;100
1945;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2001;1999;100
1946;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2002;2067;100
1947;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2003;2155;100
1948;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2004;2141;100
1949;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2005;2176;100
1950;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2006;2063;100
1951;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2007;2135;100
1952;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2008;2138;100
1953;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2009;2220;100
1954;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2010;2151;100
1955;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2011;2281;100
1956;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2012;2309;100
1957;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2013;2271;100
1958;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2014;2263;100
1959;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2015;2323;100
1960;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1996;5065;100
1961;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1997;5414;100
1962;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1998;5730;100
1963;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1999;6349;100
1964;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2000;6638;100
1965;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2001;7170;100
1966;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2002;7335;100
1967;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2003;7379;100
1968;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2004;7450;100
1969;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2005;7540;100
1970;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2006;7274;100
1971;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2007;7305;100
