ID;Onderwijsdeelname;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;RegioS;Perioden;Jongeren15Tot27Jaar_1
1350;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brielle;2011;2000
1351;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brielle;2012;2100
1352;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brielle;2013;2100
1353;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brielle;2014;2100
1354;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brielle;2015;2200
1355;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brielle;2016;2200
1356;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2005;4100
1357;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2006;4200
1358;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2007;4200
1359;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2008;4300
1360;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2009;4400
1361;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2010;4400
1362;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2011;4500
1363;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2012;4500
1364;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2013;4500
1365;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2014;4500
1366;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2015;4600
1367;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bronckhorst;2016;4700
1368;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2005;2600
1369;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2006;2600
1370;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2007;2600
1371;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2008;2600
1372;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2009;2600
1373;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2010;2700
1374;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2011;2800
1375;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2012;2800
1376;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2013;2700
1377;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2014;2700
1378;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2015;2700
1379;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brummen;2016;2800
1380;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2005;3800
1381;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2006;3800
1382;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2007;3800
1383;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2008;3800
1384;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2009;3800
1385;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2010;3800
1386;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2011;3700
1387;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2012;3600
1388;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2013;3500
1389;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2014;3500
1390;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2015;3400
1391;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Brunssum;2016;3500
1392;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2005;1600
1393;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2006;1600
1394;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2007;1600
1395;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2008;1600
1396;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2009;1700
1397;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2010;1800
1398;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2011;1800
1399;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2012;1800
1400;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2013;1800
1401;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2014;1800
1402;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2015;1800
1403;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunnik;2016;1800
1404;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2005;3500
1405;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2006;3400
1406;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2007;3400
1407;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2008;3400
1408;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2009;3500
1409;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2010;3400
1410;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2011;3400
1411;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2012;3300
1412;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2013;3200
1413;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2014;3300
1414;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2015;3300
1415;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Bunschoten;2016;3300
1416;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2005;3200
1417;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2006;3200
1418;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2007;3200
1419;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2008;3200
1420;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2009;3200
1421;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2010;3300
1422;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2011;3300
1423;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2012;3300
1424;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2013;3400
1425;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2014;3400
1426;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2015;3400
1427;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Buren;2016;3500
1428;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2005;9400
1429;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2006;9500
1430;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2007;9400
1431;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2008;9400
1432;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2009;9600
1433;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2010;9600
1434;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2011;9500
1435;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2012;9500
1436;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2013;9400
1437;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2014;9400
1438;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2015;9300
1439;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Capelle aan den IJssel;2016;9300
1440;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2005;4300
1441;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2006;4300
1442;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2007;4300
1443;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2008;4400
1444;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2009;4600
1445;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2010;4600
1446;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2011;4700
1447;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2012;4700
1448;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2013;4700
1449;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2014;4800
1450;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2015;4800
1451;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Castricum;2016;4900
1452;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2005;4500
1453;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2006;4400
1454;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2007;4300
1455;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2008;4300
1456;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2009;4300
1457;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2010;4300
1458;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2011;4300
1459;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2012;4300
1460;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2013;4200
1461;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2014;4300
1462;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2015;4300
1463;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Coevorden;2016;4400
1464;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2005;2500
1465;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2006;2500
1466;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2007;2500
1467;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2008;2500
1468;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2009;2500
1469;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2010;2600
1470;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2011;2600
1471;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2012;2600
1472;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2013;2600
1473;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2014;2600
1474;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2015;2700
1475;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cranendonck;2016;2700
1476;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2005;1600
1477;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2006;1600
1478;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2007;1500
1479;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2008;1500
1480;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2009;1500
1481;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2010;1600
1482;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2011;1500
1483;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2012;1600
1484;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2013;1600
1485;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2014;1600
1486;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2015;1600
1487;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cromstrijen;2016;1600
1488;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2005;3100
1489;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2006;3100
1490;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2007;3000
1491;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2008;3000
1492;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2009;3100
1493;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2010;3100
1494;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2011;3100
1495;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2012;3200
1496;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2013;3300
1497;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2014;3300
1498;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2015;3300
1499;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Cuijk;2016;3300
1500;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2005;3600
1501;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2006;3600
1502;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2007;3600
1503;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2008;3700
1504;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2009;3800
1505;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2010;3800
1506;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2011;3800
1507;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2012;3800
1508;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2013;3800
1509;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2014;3800
1510;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2015;3900
1511;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Culemborg;2016;3900
1512;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2005;3500
1513;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2006;3500
1514;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2007;3600
1515;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2008;3600
1516;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2009;3600
1517;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2010;3700
1518;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2011;3800
1519;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2012;3800
1520;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2013;3800
1521;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2014;3800
1522;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2015;3800
1523;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dalfsen;2016;3900
1524;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2005;3000
1525;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2006;3000
1526;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2007;3000
1527;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2008;2900
1528;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2009;2900
1529;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2010;2900
1530;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2011;2800
1531;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2012;2800
1532;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2013;2700
1533;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2014;2700
1534;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2015;2700
1535;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dantumadiel;2016;2700
1536;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2005;19600
1537;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2006;20000
1538;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2007;20400
1539;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2008;20900
1540;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2009;21200
1541;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2010;22000
1542;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2011;22600
1543;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2012;23600
1544;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2013;24200
1545;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2014;24800
1546;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2015;25600
1547;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delft;2016;25500
1548;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2005;3700
1549;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2006;3600
1550;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2007;3500
1551;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2008;3400
1552;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2009;3400
1553;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2010;3400
1554;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2011;3300
1555;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2012;3300
1556;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2013;3200
1557;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2014;3200
1558;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2015;3100
1559;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Delfzijl;2016;3200
1560;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2005;4700
1561;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2006;4700
1562;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2007;4600
1563;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2008;4500
1564;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2009;4600
1565;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2010;4700
1566;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2011;4700
1567;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2012;4700
1568;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2013;4600
1569;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2014;4600
1570;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2015;4600
1571;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deurne;2016;4700
1572;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2005;14600
1573;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2006;14200
1574;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2007;14200
1575;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2008;14200
1576;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2009;14500
1577;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2010;14600
1578;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2011;14300
1579;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2012;14100
1580;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2013;13900
1581;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2014;13800
1582;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2015;14000
1583;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Deventer;2016;14400
1584;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2005;3700
1585;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2006;3700
1586;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2007;3700
1587;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2008;4100
1588;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2009;4300
1589;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2010;4500
1590;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2011;4500
1591;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2012;4700
1592;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2013;5300
1593;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2014;5600
1594;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2015;5600
1595;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Diemen;2016;5600
1596;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2005;3200
1597;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2006;3200
1598;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2007;3300
1599;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2008;3300
1600;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2009;3400
1601;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2010;3600
1602;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2011;3700
1603;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2012;3700
1604;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2013;3800
1605;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2014;3800
1606;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2015;3900
1607;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dinkelland;2016;4000
1608;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2005;1400
1609;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2006;1400
1610;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2007;1400
1611;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2008;1400
1612;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2009;1400
1613;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2010;1400
1614;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2011;1400
1615;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2012;1400
1616;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2013;1400
1617;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2014;1400
1618;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2015;1500
1619;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doesburg;2016;1500
1620;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2005;7500
1621;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2006;7400
1622;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2007;7300
1623;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2008;7300
1624;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2009;7300
1625;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2010;7300
1626;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2011;7300
1627;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2012;7400
1628;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2013;7300
1629;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2014;7300
1630;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2015;7400
1631;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Doetinchem;2016;7600
1632;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2005;3300
1633;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2006;3300
1634;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2007;3300
1635;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2008;3200
1636;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2009;3200
1637;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2010;3300
1638;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2011;3400
1639;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2012;3400
1640;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2013;3400
1641;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2014;3400
1642;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2015;3400
1643;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongen;2016;3400
1644;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2005;3600
1645;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2006;3700
1646;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2007;3600
1647;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2008;3600
1648;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2009;3500
1649;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2010;3400
1650;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2011;3400
1651;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2012;3400
1652;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2013;3300
1653;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2014;3300
1654;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2015;3300
1655;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dongeradeel;2016;3400
1656;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2005;17800
1657;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2006;17700
1658;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2007;17700
1659;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2008;17500
1660;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2009;17600
1661;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2010;17600
1662;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Dordrecht;2011;17500
