ID;KenmerkenHuishoudensEnPersonen;CaribischNederland;Perioden;MedianeKoopkrachtontwikkeling_1;PersonenMetKoopkrachtdaling_2
395;Type: Paar, met kind(eren);Saba;2022;0.5;49.0
396;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2012;4.5;41.0
397;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2013;3.6;40.0
398;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2014;4.0;41.0
399;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2015;6.1;33.0
400;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2016;4.1;37.0
401;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2017;3.4;40.0
402;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2018;0.9;47.0
403;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2019;6.6;31.0
404;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2020;5.1;35.0
405;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2021;3.2;39.0
406;Type: Paar, alle kinderen < 18 jr;Caribisch Nederland;2022;-4.7;61.0
407;Type: Paar, alle kinderen < 18 jr;Bonaire;2012;3.6;42.0
408;Type: Paar, alle kinderen < 18 jr;Bonaire;2013;3.1;42.0
409;Type: Paar, alle kinderen < 18 jr;Bonaire;2014;4.6;40.0
410;Type: Paar, alle kinderen < 18 jr;Bonaire;2015;6.2;34.0
411;Type: Paar, alle kinderen < 18 jr;Bonaire;2016;4.1;38.0
412;Type: Paar, alle kinderen < 18 jr;Bonaire;2017;3.7;39.0
413;Type: Paar, alle kinderen < 18 jr;Bonaire;2018;0.9;47.0
414;Type: Paar, alle kinderen < 18 jr;Bonaire;2019;6.1;32.0
415;Type: Paar, alle kinderen < 18 jr;Bonaire;2020;5.4;33.0
416;Type: Paar, alle kinderen < 18 jr;Bonaire;2021;3.4;40.0
417;Type: Paar, alle kinderen < 18 jr;Bonaire;2022;-5.4;63.0
418;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2012;6.1;37.0
419;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2013;5.1;33.0
420;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2014;1.6;47.0
421;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2015;9.0;30.0
422;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2016;3.2;41.0
423;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2017;3.6;42.0
424;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2018;3.4;40.0
425;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2019;8.7;29.0
426;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2020;1.5;47.0
427;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2021;1.6;44.0
428;Type: Paar, alle kinderen < 18 jr;Sint Eustatius;2022;-3.0;56.0
429;Type: Paar, alle kinderen < 18 jr;Saba;2012;5.3;34.0
430;Type: Paar, alle kinderen < 18 jr;Saba;2013;5.8;28.0
431;Type: Paar, alle kinderen < 18 jr;Saba;2014;3.1;40.0
432;Type: Paar, alle kinderen < 18 jr;Saba;2015;2.8;37.0
433;Type: Paar, alle kinderen < 18 jr;Saba;2016;6.8;26.0
434;Type: Paar, alle kinderen < 18 jr;Saba;2017;0.7;44.0
435;Type: Paar, alle kinderen < 18 jr;Saba;2018;-0.8;53.0
436;Type: Paar, alle kinderen < 18 jr;Saba;2019;8.1;28.0
437;Type: Paar, alle kinderen < 18 jr;Saba;2020;4.3;36.0
438;Type: Paar, alle kinderen < 18 jr;Saba;2021;4.0;29.0
439;Type: Paar, alle kinderen < 18 jr;Saba;2022;-0.3;52.0
440;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2012;6.3;40.0
441;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2013;1.9;45.0
442;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2014;3.5;41.0
443;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2015;6.0;34.0
444;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2016;3.7;40.0
445;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2017;3.8;39.0
446;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2018;1.4;46.0
447;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2019;5.2;38.0
448;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2020;4.8;41.0
449;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2021;3.2;42.0
450;Type: Paar, minstens één kind >= 18 jr;Caribisch Nederland;2022;-3.1;58.0
451;Type: Paar, minstens één kind >= 18 jr;Bonaire;2012;5.6;40.0
452;Type: Paar, minstens één kind >= 18 jr;Bonaire;2013;1.9;45.0
453;Type: Paar, minstens één kind >= 18 jr;Bonaire;2014;3.7;41.0
454;Type: Paar, minstens één kind >= 18 jr;Bonaire;2015;5.6;35.0
455;Type: Paar, minstens één kind >= 18 jr;Bonaire;2016;3.9;38.0
456;Type: Paar, minstens één kind >= 18 jr;Bonaire;2017;3.8;39.0
457;Type: Paar, minstens één kind >= 18 jr;Bonaire;2018;0.7;48.0
458;Type: Paar, minstens één kind >= 18 jr;Bonaire;2019;4.7;39.0
459;Type: Paar, minstens één kind >= 18 jr;Bonaire;2020;5.7;39.0
460;Type: Paar, minstens één kind >= 18 jr;Bonaire;2021;2.9;42.0
461;Type: Paar, minstens één kind >= 18 jr;Bonaire;2022;-3.9;59.0
462;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2012;1.2;47.0
463;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2013;1.3;48.0
464;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2014;1.9;45.0
465;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2015;7.7;36.0
466;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2016;-4.1;55.0
467;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2017;6.1;38.0
468;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2018;6.1;31.0
469;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2019;9.5;33.0
470;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2020;-3.1;57.0
471;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2021;4.0;42.0
472;Type: Paar, minstens één kind >= 18 jr;Sint Eustatius;2022;-3.0;55.0
473;Type: Paar, minstens één kind >= 18 jr;Saba;2012;18.1;21.0
474;Type: Paar, minstens één kind >= 18 jr;Saba;2013;1.8;41.0
475;Type: Paar, minstens één kind >= 18 jr;Saba;2014;5.9;33.0
476;Type: Paar, minstens één kind >= 18 jr;Saba;2015;6.9;24.0
477;Type: Paar, minstens één kind >= 18 jr;Saba;2016;11.8;34.0
478;Type: Paar, minstens één kind >= 18 jr;Saba;2017;2.3;37.0
479;Type: Paar, minstens één kind >= 18 jr;Saba;2018;6.0;39.0
480;Type: Paar, minstens één kind >= 18 jr;Saba;2019;7.0;30.0
481;Type: Paar, minstens één kind >= 18 jr;Saba;2020;0.4;47.0
482;Type: Paar, minstens één kind >= 18 jr;Saba;2021;4.1;37.0
483;Type: Paar, minstens één kind >= 18 jr;Saba;2022;1.7;42.0
484;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2012;3.5;43.0
485;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2013;1.4;47.0
486;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2014;1.2;47.0
487;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2015;5.0;39.0
488;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2016;2.9;44.0
489;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2017;0.8;47.0
490;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2018;-0.1;50.0
491;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2019;3.6;41.0
492;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2020;4.5;40.0
493;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2021;0.3;49.0
494;Type: Meerpersoonshuishouden, overig;Caribisch Nederland;2022;-4.6;61.0
495;Type: Meerpersoonshuishouden, overig;Bonaire;2012;3.2;43.0
496;Type: Meerpersoonshuishouden, overig;Bonaire;2013;0.8;49.0
497;Type: Meerpersoonshuishouden, overig;Bonaire;2014;0.7;48.0
498;Type: Meerpersoonshuishouden, overig;Bonaire;2015;5.3;38.0
499;Type: Meerpersoonshuishouden, overig;Bonaire;2016;2.6;45.0
500;Type: Meerpersoonshuishouden, overig;Bonaire;2017;0.3;48.0
501;Type: Meerpersoonshuishouden, overig;Bonaire;2018;-0.7;52.0
502;Type: Meerpersoonshuishouden, overig;Bonaire;2019;3.0;42.0
503;Type: Meerpersoonshuishouden, overig;Bonaire;2020;5.0;40.0
504;Type: Meerpersoonshuishouden, overig;Bonaire;2021;0.1;50.0
505;Type: Meerpersoonshuishouden, overig;Bonaire;2022;-4.6;61.0
506;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2012;3.9;42.0
507;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2013;3.5;41.0
508;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2014;2.3;46.0
509;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2015;3.2;44.0
510;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2016;3.4;44.0
511;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2017;5.2;43.0
512;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2018;2.7;40.0
513;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2019;6.8;34.0
514;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2020;0.0;50.0
515;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2021;1.3;39.0
516;Type: Meerpersoonshuishouden, overig;Sint Eustatius;2022;-5.2;61.0
517;Type: Meerpersoonshuishouden, overig;Saba;2012;4.0;45.0
518;Type: Meerpersoonshuishouden, overig;Saba;2013;5.0;41.0
519;Type: Meerpersoonshuishouden, overig;Saba;2014;5.4;34.0
520;Type: Meerpersoonshuishouden, overig;Saba;2015;4.3;33.0
521;Type: Meerpersoonshuishouden, overig;Saba;2016;7.8;23.0
522;Type: Meerpersoonshuishouden, overig;Saba;2017;1.0;46.0
523;Type: Meerpersoonshuishouden, overig;Saba;2018;6.2;41.0
524;Type: Meerpersoonshuishouden, overig;Saba;2019;4.6;33.0
525;Type: Meerpersoonshuishouden, overig;Saba;2020;6.6;29.0
526;Type: Meerpersoonshuishouden, overig;Saba;2021;-1.6;56.0
527;Type: Meerpersoonshuishouden, overig;Saba;2022;-1.3;56.0
528;Type: Alleenstaande met ander(en);Caribisch Nederland;2012;3.0;43.0
529;Type: Alleenstaande met ander(en);Caribisch Nederland;2013;2.1;45.0
530;Type: Alleenstaande met ander(en);Caribisch Nederland;2014;0.6;48.0
531;Type: Alleenstaande met ander(en);Caribisch Nederland;2015;5.8;36.0
532;Type: Alleenstaande met ander(en);Caribisch Nederland;2016;2.1;46.0
533;Type: Alleenstaande met ander(en);Caribisch Nederland;2017;0.2;47.0
534;Type: Alleenstaande met ander(en);Caribisch Nederland;2018;-0.9;53.0
535;Type: Alleenstaande met ander(en);Caribisch Nederland;2019;1.8;45.0
536;Type: Alleenstaande met ander(en);Caribisch Nederland;2020;4.6;41.0
537;Type: Alleenstaande met ander(en);Caribisch Nederland;2021;0.1;50.0
538;Type: Alleenstaande met ander(en);Caribisch Nederland;2022;-5.8;63.0
539;Type: Alleenstaande met ander(en);Bonaire;2012;2.9;43.0
540;Type: Alleenstaande met ander(en);Bonaire;2013;1.4;47.0
541;Type: Alleenstaande met ander(en);Bonaire;2014;0.3;48.0
542;Type: Alleenstaande met ander(en);Bonaire;2015;7.0;34.0
543;Type: Alleenstaande met ander(en);Bonaire;2016;1.4;47.0
544;Type: Alleenstaande met ander(en);Bonaire;2017;0.1;48.0
545;Type: Alleenstaande met ander(en);Bonaire;2018;-1.0;54.0
546;Type: Alleenstaande met ander(en);Bonaire;2019;1.6;46.0
547;Type: Alleenstaande met ander(en);Bonaire;2020;5.8;41.0
548;Type: Alleenstaande met ander(en);Bonaire;2021;-0.4;51.0
549;Type: Alleenstaande met ander(en);Bonaire;2022;-5.8;63.0
550;Type: Alleenstaande met ander(en);Sint Eustatius;2012;3.6;42.0
551;Type: Alleenstaande met ander(en);Sint Eustatius;2013;4.4;39.0
552;Type: Alleenstaande met ander(en);Sint Eustatius;2014;0.1;50.0
553;Type: Alleenstaande met ander(en);Sint Eustatius;2015;1.9;47.0
554;Type: Alleenstaande met ander(en);Sint Eustatius;2016;5.1;44.0
555;Type: Alleenstaande met ander(en);Sint Eustatius;2017;5.9;43.0
556;Type: Alleenstaande met ander(en);Sint Eustatius;2018;-0.2;51.0
557;Type: Alleenstaande met ander(en);Sint Eustatius;2019;5.4;40.0
558;Type: Alleenstaande met ander(en);Sint Eustatius;2020;0.5;49.0
559;Type: Alleenstaande met ander(en);Sint Eustatius;2021;1.6;40.0
560;Type: Alleenstaande met ander(en);Sint Eustatius;2022;-7.3;71.0
561;Type: Alleenstaande met ander(en);Saba;2012;3.9;45.0
562;Type: Alleenstaande met ander(en);Saba;2013;;
563;Type: Alleenstaande met ander(en);Saba;2014;;
564;Type: Alleenstaande met ander(en);Saba;2015;;
565;Type: Alleenstaande met ander(en);Saba;2016;;
566;Type: Alleenstaande met ander(en);Saba;2017;;
567;Type: Alleenstaande met ander(en);Saba;2018;;
568;Type: Alleenstaande met ander(en);Saba;2019;;
569;Type: Alleenstaande met ander(en);Saba;2020;;
570;Type: Alleenstaande met ander(en);Saba;2021;;
571;Type: Alleenstaande met ander(en);Saba;2022;;
572;Type: Eenoudergezin met ander(en);Caribisch Nederland;2012;4.7;40.0
573;Type: Eenoudergezin met ander(en);Caribisch Nederland;2013;4.1;41.0
574;Type: Eenoudergezin met ander(en);Caribisch Nederland;2014;3.7;43.0
575;Type: Eenoudergezin met ander(en);Caribisch Nederland;2015;5.5;39.0
576;Type: Eenoudergezin met ander(en);Caribisch Nederland;2016;9.5;32.0
577;Type: Eenoudergezin met ander(en);Caribisch Nederland;2017;6.6;36.0
578;Type: Eenoudergezin met ander(en);Caribisch Nederland;2018;1.6;47.0
579;Type: Eenoudergezin met ander(en);Caribisch Nederland;2019;7.5;28.0
580;Type: Eenoudergezin met ander(en);Caribisch Nederland;2020;4.4;37.0
581;Type: Eenoudergezin met ander(en);Caribisch Nederland;2021;1.6;43.0
582;Type: Eenoudergezin met ander(en);Caribisch Nederland;2022;-2.1;54.0
583;Type: Eenoudergezin met ander(en);Bonaire;2012;4.7;39.0
584;Type: Eenoudergezin met ander(en);Bonaire;2013;5.3;40.0
585;Type: Eenoudergezin met ander(en);Bonaire;2014;3.6;43.0
586;Type: Eenoudergezin met ander(en);Bonaire;2015;5.9;38.0
587;Type: Eenoudergezin met ander(en);Bonaire;2016;10.0;32.0
588;Type: Eenoudergezin met ander(en);Bonaire;2017;5.9;38.0
589;Type: Eenoudergezin met ander(en);Bonaire;2018;0.7;49.0
590;Type: Eenoudergezin met ander(en);Bonaire;2019;7.5;27.0
591;Type: Eenoudergezin met ander(en);Bonaire;2020;3.0;39.0
592;Type: Eenoudergezin met ander(en);Bonaire;2021;1.6;45.0
593;Type: Eenoudergezin met ander(en);Bonaire;2022;-2.0;53.0
594;Type: Eenoudergezin met ander(en);Sint Eustatius;2012;0.9;48.0
595;Type: Eenoudergezin met ander(en);Sint Eustatius;2013;2.9;41.0
596;Type: Eenoudergezin met ander(en);Sint Eustatius;2014;7.1;35.0
597;Type: Eenoudergezin met ander(en);Sint Eustatius;2015;0.5;49.0
598;Type: Eenoudergezin met ander(en);Sint Eustatius;2016;8.5;37.0
599;Type: Eenoudergezin met ander(en);Sint Eustatius;2017;11.3;25.0
600;Type: Eenoudergezin met ander(en);Sint Eustatius;2018;3.2;45.0
601;Type: Eenoudergezin met ander(en);Sint Eustatius;2019;;
602;Type: Eenoudergezin met ander(en);Sint Eustatius;2020;7.5;34.0
603;Type: Eenoudergezin met ander(en);Sint Eustatius;2021;0.8;35.0
604;Type: Eenoudergezin met ander(en);Sint Eustatius;2022;-2.4;50.0
605;Type: Eenoudergezin met ander(en);Saba;2012;;
606;Type: Eenoudergezin met ander(en);Saba;2013;;
607;Type: Eenoudergezin met ander(en);Saba;2014;;
608;Type: Eenoudergezin met ander(en);Saba;2015;;
609;Type: Eenoudergezin met ander(en);Saba;2016;;
610;Type: Eenoudergezin met ander(en);Saba;2017;;
611;Type: Eenoudergezin met ander(en);Saba;2018;;
612;Type: Eenoudergezin met ander(en);Saba;2019;;
613;Type: Eenoudergezin met ander(en);Saba;2020;;
614;Type: Eenoudergezin met ander(en);Saba;2021;;
615;Type: Eenoudergezin met ander(en);Saba;2022;;
616;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2012;1.7;46.0
617;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2013;0.8;48.0
618;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2014;-0.2;50.0
619;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2015;1.5;48.0
620;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2016;2.2;43.0
621;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2017;-0.6;51.0
622;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2018;-1.2;54.0
623;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2019;1.4;43.0
624;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2020;3.5;44.0
625;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2021;-1.3;54.0
626;Type: Paar met ander(en), zonder kind;Caribisch Nederland;2022;-4.9;65.0
627;Type: Paar met ander(en), zonder kind;Bonaire;2012;1.2;47.0
628;Type: Paar met ander(en), zonder kind;Bonaire;2013;0.5;49.0
629;Type: Paar met ander(en), zonder kind;Bonaire;2014;-0.2;51.0
630;Type: Paar met ander(en), zonder kind;Bonaire;2015;2.2;47.0
631;Type: Paar met ander(en), zonder kind;Bonaire;2016;2.5;43.0
632;Type: Paar met ander(en), zonder kind;Bonaire;2017;-0.7;52.0
633;Type: Paar met ander(en), zonder kind;Bonaire;2018;-1.5;57.0
634;Type: Paar met ander(en), zonder kind;Bonaire;2019;1.1;46.0
635;Type: Paar met ander(en), zonder kind;Bonaire;2020;3.5;44.0
636;Type: Paar met ander(en), zonder kind;Bonaire;2021;-1.3;53.0
637;Type: Paar met ander(en), zonder kind;Bonaire;2022;-5.3;66.0
638;Type: Paar met ander(en), zonder kind;Sint Eustatius;2012;4.1;38.0
639;Type: Paar met ander(en), zonder kind;Sint Eustatius;2013;1.2;44.0
640;Type: Paar met ander(en), zonder kind;Sint Eustatius;2014;1.1;48.0
641;Type: Paar met ander(en), zonder kind;Sint Eustatius;2015;-1.0;55.0
642;Type: Paar met ander(en), zonder kind;Sint Eustatius;2016;;
643;Type: Paar met ander(en), zonder kind;Sint Eustatius;2017;;
644;Type: Paar met ander(en), zonder kind;Sint Eustatius;2018;;
645;Type: Paar met ander(en), zonder kind;Sint Eustatius;2019;;
646;Type: Paar met ander(en), zonder kind;Sint Eustatius;2020;;
647;Type: Paar met ander(en), zonder kind;Sint Eustatius;2021;;
648;Type: Paar met ander(en), zonder kind;Sint Eustatius;2022;;
649;Type: Paar met ander(en), zonder kind;Saba;2012;;
650;Type: Paar met ander(en), zonder kind;Saba;2013;;
651;Type: Paar met ander(en), zonder kind;Saba;2014;;
652;Type: Paar met ander(en), zonder kind;Saba;2015;;
653;Type: Paar met ander(en), zonder kind;Saba;2016;;
654;Type: Paar met ander(en), zonder kind;Saba;2017;;
655;Type: Paar met ander(en), zonder kind;Saba;2018;;
656;Type: Paar met ander(en), zonder kind;Saba;2019;;
657;Type: Paar met ander(en), zonder kind;Saba;2020;;
658;Type: Paar met ander(en), zonder kind;Saba;2021;;
659;Type: Paar met ander(en), zonder kind;Saba;2022;;
660;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2012;4.3;43.0
661;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2013;0.0;50.0
662;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2014;1.5;47.0
663;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2015;5.7;37.0
664;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2016;1.8;46.0
665;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2017;-0.2;50.0
666;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2018;1.0;48.0
667;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2019;4.2;41.0
668;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2020;5.2;40.0
669;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2021;0.3;49.0
670;Type: Paar met ander(en), met kind(eren);Caribisch Nederland;2022;-4.6;60.0
671;Type: Paar met ander(en), met kind(eren);Bonaire;2012;4.1;43.0
672;Type: Paar met ander(en), met kind(eren);Bonaire;2013;-0.6;53.0
673;Type: Paar met ander(en), met kind(eren);Bonaire;2014;1.0;48.0
674;Type: Paar met ander(en), met kind(eren);Bonaire;2015;5.7;38.0
675;Type: Paar met ander(en), met kind(eren);Bonaire;2016;1.7;47.0
676;Type: Paar met ander(en), met kind(eren);Bonaire;2017;0.0;50.0
677;Type: Paar met ander(en), met kind(eren);Bonaire;2018;-0.2;51.0
678;Type: Paar met ander(en), met kind(eren);Bonaire;2019;3.5;42.0
679;Type: Paar met ander(en), met kind(eren);Bonaire;2020;6.1;38.0
680;Type: Paar met ander(en), met kind(eren);Bonaire;2021;0.5;49.0
681;Type: Paar met ander(en), met kind(eren);Bonaire;2022;-4.5;60.0
682;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2012;5.7;40.0
683;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2013;3.7;42.0
684;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2014;2.1;47.0
685;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2015;16.1;31.0
686;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2016;0.5;50.0
687;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2017;-1.1;53.0
688;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2018;5.3;28.0
689;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2019;9.2;30.0
690;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2020;-6.3;66.0
691;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2021;2.2;35.0
692;Type: Paar met ander(en), met kind(eren);Sint Eustatius;2022;-5.5;59.0
693;Type: Paar met ander(en), met kind(eren);Saba;2012;;
694;Type: Paar met ander(en), met kind(eren);Saba;2013;;
695;Type: Paar met ander(en), met kind(eren);Saba;2014;;
696;Type: Paar met ander(en), met kind(eren);Saba;2015;;
697;Type: Paar met ander(en), met kind(eren);Saba;2016;;
698;Type: Paar met ander(en), met kind(eren);Saba;2017;;
699;Type: Paar met ander(en), met kind(eren);Saba;2018;;
700;Type: Paar met ander(en), met kind(eren);Saba;2019;5.4;34.0
701;Type: Paar met ander(en), met kind(eren);Saba;2020;;
702;Type: Paar met ander(en), met kind(eren);Saba;2021;;
703;Type: Paar met ander(en), met kind(eren);Saba;2022;;
704;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2012;4.7;40.0
705;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2013;3.5;41.0
706;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2014;4.0;42.0
707;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2015;7.0;35.0
708;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2016;4.3;40.0
709;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2017;3.3;42.0
710;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2018;1.6;45.0
711;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2019;6.6;34.0
712;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2020;6.0;35.0
713;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2021;3.4;39.0
714;Hoofdkostwinner: tot 40 jaar;Caribisch Nederland;2022;-3.3;58.0
715;Hoofdkostwinner: tot 40 jaar;Bonaire;2012;4.6;41.0
716;Hoofdkostwinner: tot 40 jaar;Bonaire;2013;3.2;43.0
717;Hoofdkostwinner: tot 40 jaar;Bonaire;2014;4.0;42.0
718;Hoofdkostwinner: tot 40 jaar;Bonaire;2015;7.3;34.0
719;Hoofdkostwinner: tot 40 jaar;Bonaire;2016;4.3;40.0
720;Hoofdkostwinner: tot 40 jaar;Bonaire;2017;3.2;43.0
721;Hoofdkostwinner: tot 40 jaar;Bonaire;2018;1.3;46.0
722;Hoofdkostwinner: tot 40 jaar;Bonaire;2019;6.0;35.0
723;Hoofdkostwinner: tot 40 jaar;Bonaire;2020;6.2;35.0
724;Hoofdkostwinner: tot 40 jaar;Bonaire;2021;3.4;41.0
725;Hoofdkostwinner: tot 40 jaar;Bonaire;2022;-3.7;58.0
726;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2012;6.0;40.0
727;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2013;4.9;35.0
728;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2014;2.6;42.0
729;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2015;7.4;37.0
730;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2016;2.6;41.0
731;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2017;6.3;36.0
732;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2018;3.5;41.0
733;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2019;9.1;30.0
734;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2020;5.1;37.0
735;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2021;3.5;30.0
736;Hoofdkostwinner: tot 40 jaar;Sint Eustatius;2022;-2.5;57.0
737;Hoofdkostwinner: tot 40 jaar;Saba;2012;4.5;36.0
738;Hoofdkostwinner: tot 40 jaar;Saba;2013;5.0;37.0
739;Hoofdkostwinner: tot 40 jaar;Saba;2014;3.6;38.0
740;Hoofdkostwinner: tot 40 jaar;Saba;2015;5.1;33.0
741;Hoofdkostwinner: tot 40 jaar;Saba;2016;6.8;28.0
742;Hoofdkostwinner: tot 40 jaar;Saba;2017;1.8;41.0
743;Hoofdkostwinner: tot 40 jaar;Saba;2018;2.1;45.0
744;Hoofdkostwinner: tot 40 jaar;Saba;2019;8.9;27.0
745;Hoofdkostwinner: tot 40 jaar;Saba;2020;5.8;30.0
746;Hoofdkostwinner: tot 40 jaar;Saba;2021;3.4;38.0
747;Hoofdkostwinner: tot 40 jaar;Saba;2022;-0.6;53.0
748;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2012;3.8;43.0
749;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2013;1.9;45.0
750;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2014;2.5;44.0
751;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2015;5.0;35.0
752;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2016;3.2;41.0
753;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2017;2.9;41.0
754;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2018;1.0;47.0
755;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2019;5.3;36.0
756;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2020;4.4;38.0
