ID;Geslacht;Leeftijd;Herkomstgroepering;Arbeidsmarktpositie;Perioden;PersonenMetEenUitkeringTotaal_1;MetAOUitkeringTotaal_2;MetWAOWIAUitkeringTotaal_3;GedeeltelijkArbeidsongeschikt_4;VolledigArbeidsongeschikt_5;MetWAZUitkeringTotaal_6;GedeeltelijkArbeidsongeschikt_7;VolledigArbeidsongeschikt_8;MetWAJONGUitkeringTotaal_9;GedeeltelijkArbeidsongeschikt_10;VolledigArbeidsongeschikt_11;PersonenMetEenWWUitkering_12;PersonenMetEenBijstandsuitkering_13;PersonenMetEenAndereUitkering_14
2318;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;2007, vrijdag 28 september;0.5;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.2;
2319;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;2008, vrijdag 26 september;0.7;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.3;
2320;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;1999, vrijdag 24 september;0.9;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.4;0.2
2321;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2000, vrijdag 29 september;0.9;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.5;0.3
2322;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2001, vrijdag 28 september;1.1;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.5;0.3
2323;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2002, vrijdag 27 september;1.1;0.2;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.5;0.3
2324;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2003, vrijdag 26 september;1.3;0.3;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.3
2325;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2004, vrijdag 24 september;1.2;0.3;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.3
2326;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2005, vrijdag 30 september;1.3;0.3;0.2;0.1;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.2;0.5;0.3
2327;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2006, vrijdag 29 september;1.4;0.3;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.5
2328;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2007, vrijdag 28 september;1.4;0.3;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.6;
2329;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;2008, vrijdag 26 september;1.4;0.3;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.6;
2330;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;1999, vrijdag 24 september;52.7;4.2;3.6;0.5;3.1;0.2;0.0;0.1;0.4;0.0;0.4;2.2;44.3;3.7
2331;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2000, vrijdag 29 september;52.6;4.9;4.3;0.7;3.6;0.2;0.0;0.2;0.4;0.0;0.4;2.0;43.5;4.0
2332;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2001, vrijdag 28 september;55.2;5.5;4.8;0.8;4.0;0.2;0.0;0.2;0.5;0.0;0.5;2.1;45.1;4.7
2333;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2002, vrijdag 27 september;60.0;6.3;5.5;1.0;4.5;0.2;0.0;0.2;0.5;0.0;0.5;3.1;48.3;4.8
2334;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2003, vrijdag 26 september;68.4;7.0;6.1;1.2;4.9;0.2;0.0;0.2;0.6;0.0;0.6;5.5;54.0;4.9
2335;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2004, vrijdag 24 september;71.9;7.5;6.5;1.4;5.2;0.2;0.0;0.2;0.7;0.0;0.7;7.1;55.8;4.7
2336;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2005, vrijdag 30 september;72.6;7.4;6.4;1.3;5.1;0.2;0.0;0.2;0.8;0.0;0.8;6.8;56.2;5.3
2337;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2006, vrijdag 29 september;68.9;7.4;6.2;1.1;5.0;0.2;0.0;0.2;1.0;0.0;1.0;5.2;53.1;6.3
2338;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2007, vrijdag 28 september;63.6;7.3;5.9;1.0;4.9;0.2;0.0;0.2;1.2;0.0;1.1;3.6;49.4;
2339;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;2008, vrijdag 26 september;66.1;8.2;6.6;1.9;4.7;0.2;0.0;0.2;1.4;0.0;1.4;3.4;50.8;
2340;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;1999, vrijdag 24 september;2.4;0.7;0.4;0.1;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.2;0.9;0.8
2341;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2000, vrijdag 29 september;2.5;0.8;0.4;0.1;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.1;0.9;0.8
2342;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2001, vrijdag 28 september;2.7;0.9;0.5;0.1;0.3;0.0;0.0;0.0;0.4;0.0;0.4;0.2;0.9;0.9
2343;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2002, vrijdag 27 september;3.0;1.0;0.5;0.2;0.3;0.0;0.0;0.0;0.5;0.0;0.4;0.2;1.0;0.9
2344;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2003, vrijdag 26 september;3.4;1.1;0.5;0.2;0.3;0.0;0.0;0.0;0.5;0.0;0.5;0.4;1.2;0.9
2345;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2004, vrijdag 24 september;3.9;1.2;0.6;0.2;0.4;0.0;0.0;0.0;0.6;0.0;0.6;0.5;1.3;1.0
2346;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2005, vrijdag 30 september;4.1;1.3;0.5;0.2;0.3;0.0;0.0;0.0;0.7;0.0;0.7;0.5;1.4;1.2
2347;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2006, vrijdag 29 september;4.4;1.4;0.5;0.2;0.3;0.0;0.0;0.0;0.8;0.0;0.8;0.4;1.2;1.7
2348;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2007, vrijdag 28 september;4.1;1.5;0.5;0.2;0.3;0.0;0.0;0.0;1.0;0.0;1.0;0.2;1.0;
2349;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;0;2008, vrijdag 26 september;4.3;1.8;0.5;0.2;0.3;0.0;0.0;0.0;1.2;0.0;1.2;0.3;1.0;
2350;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;1999, vrijdag 24 september;0.7;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.4
2351;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2000, vrijdag 29 september;0.8;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.4
2352;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2001, vrijdag 28 september;0.8;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.5
2353;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2002, vrijdag 27 september;0.9;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.5
2354;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2003, vrijdag 26 september;0.9;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.4
2355;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2004, vrijdag 24 september;1.0;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.5
2356;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2005, vrijdag 30 september;1.1;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.2;0.1;0.5
2357;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2006, vrijdag 29 september;1.4;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.2;0.9
2358;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2007, vrijdag 28 september;1.3;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.1;
2359;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;1;2008, vrijdag 26 september;1.4;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.1;
2360;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;1999, vrijdag 24 september;0.7;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.4
2361;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2000, vrijdag 29 september;0.7;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.4
2362;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2001, vrijdag 28 september;0.8;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;0.5
2363;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2002, vrijdag 27 september;0.8;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.4
2364;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2003, vrijdag 26 september;0.8;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.4
2365;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2004, vrijdag 24 september;0.9;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.4
2366;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2005, vrijdag 30 september;1.0;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.5
2367;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2006, vrijdag 29 september;1.4;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.9
2368;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2007, vrijdag 28 september;1.3;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.1;
2369;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;2;2008, vrijdag 26 september;1.3;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.1;
2370;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2371;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2372;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2373;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2374;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2003, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2375;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2004, vrijdag 24 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2376;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2005, vrijdag 30 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0
2377;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2006, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0
2378;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2007, vrijdag 28 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
2379;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;3;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
2380;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2381;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2382;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2383;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2384;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2385;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2386;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2387;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2388;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2389;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;4;2008, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2390;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;1999, vrijdag 24 september;1.7;0.5;0.3;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.8;0.4
2391;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2000, vrijdag 29 september;1.8;0.6;0.3;0.0;0.2;0.0;0.0;0.0;0.3;0.0;0.3;0.1;0.8;0.4
2392;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2001, vrijdag 28 september;1.9;0.7;0.3;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.1;0.8;0.4
2393;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2002, vrijdag 27 september;2.1;0.7;0.3;0.1;0.3;0.0;0.0;0.0;0.4;0.0;0.4;0.2;0.9;0.5
2394;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2003, vrijdag 26 september;2.5;0.8;0.4;0.1;0.3;0.0;0.0;0.0;0.5;0.0;0.5;0.3;1.0;0.5
2395;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2004, vrijdag 24 september;2.9;0.9;0.4;0.1;0.3;0.0;0.0;0.0;0.5;0.0;0.5;0.4;1.2;0.6
2396;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2005, vrijdag 30 september;3.0;1.0;0.4;0.1;0.3;0.0;0.0;0.0;0.6;0.0;0.6;0.3;1.2;0.6
2397;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2006, vrijdag 29 september;3.0;1.1;0.4;0.1;0.3;0.0;0.0;0.0;0.7;0.0;0.7;0.3;1.1;0.7
2398;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2007, vrijdag 28 september;2.8;1.2;0.4;0.1;0.3;0.0;0.0;0.0;0.8;0.0;0.8;0.2;0.9;
2399;Totaal mannen en vrouwen;0;Overig niet-westers, 2e generatie;5;2008, vrijdag 26 september;3.0;1.4;0.4;0.1;0.3;0.0;0.0;0.0;1.0;0.0;1.0;0.2;0.8;
2400;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;1999, vrijdag 24 september;1.6;0.5;0.3;0.1;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.5;0.5
2401;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2000, vrijdag 29 september;1.6;0.6;0.4;0.1;0.3;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.5;0.6
2402;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2001, vrijdag 28 september;1.7;0.6;0.4;0.1;0.3;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.5;0.6
2403;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2002, vrijdag 27 september;1.9;0.7;0.4;0.1;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.2;0.5;0.6
2404;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2003, vrijdag 26 september;2.1;0.8;0.4;0.1;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.3;0.6;0.6
2405;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2004, vrijdag 24 september;2.4;0.8;0.4;0.2;0.3;0.0;0.0;0.0;0.4;0.0;0.4;0.3;0.7;0.7
2406;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2005, vrijdag 30 september;2.5;0.9;0.4;0.2;0.3;0.0;0.0;0.0;0.4;0.0;0.4;0.3;0.7;0.8
2407;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2006, vrijdag 29 september;2.7;0.9;0.4;0.1;0.3;0.0;0.0;0.0;0.5;0.0;0.5;0.3;0.6;1.0
2408;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2007, vrijdag 28 september;2.5;1.0;0.4;0.1;0.3;0.0;0.0;0.0;0.6;0.0;0.6;0.2;0.6;
2409;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;0;2008, vrijdag 26 september;2.6;1.1;0.4;0.2;0.2;0.0;0.0;0.0;0.7;0.0;0.7;0.2;0.5;
2410;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;1999, vrijdag 24 september;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3
2411;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2000, vrijdag 29 september;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
2412;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2001, vrijdag 28 september;0.6;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
2413;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2002, vrijdag 27 september;0.6;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
2414;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2003, vrijdag 26 september;0.6;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3
2415;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2004, vrijdag 24 september;0.6;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3
2416;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2005, vrijdag 30 september;0.7;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.4
2417;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2006, vrijdag 29 september;0.9;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.6
2418;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2007, vrijdag 28 september;0.8;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;
2419;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;1;2008, vrijdag 26 september;0.8;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;
2420;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;1999, vrijdag 24 september;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
2421;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2000, vrijdag 29 september;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
2422;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2001, vrijdag 28 september;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
2423;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2002, vrijdag 27 september;0.5;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
2424;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2003, vrijdag 26 september;0.5;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3
2425;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2004, vrijdag 24 september;0.6;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3
2426;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2005, vrijdag 30 september;0.7;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.3
2427;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2006, vrijdag 29 september;0.8;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.5
2428;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2007, vrijdag 28 september;0.8;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;
2429;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;2;2008, vrijdag 26 september;0.8;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;
2430;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2431;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2432;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2433;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2434;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2435;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2436;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2437;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2438;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2439;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;3;2008, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2440;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2441;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;4;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2442;Totaal mannen en vrouwen;0;Ov. niet-west. 2e gen. 1 ouder buitenl.;4;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
