ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
6613;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2010;0.1;;;;;;;;;
6614;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2011;0.1;;;;;;;;;
6615;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2012;0.1;;;;;;;;;
6616;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2013;0.1;;;;;;;;;
6617;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2014;0.1;;;;;;;;;
6618;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2015;0.1;;;;;;;;;
6619;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dantumadiel;2016;0.1;;;;;;;;;
6620;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2007;0.1;40.6;33.0;38.3;30.7;36.6;26.8;0.1;224.2;22.0
6621;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2008;0.1;41.1;33.6;40.7;36.1;32.8;29.0;0.1;188.3;38.0
6622;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2009;0.1;41.4;36.2;40.3;33.4;31.7;29.8;0.1;175.9;29.2
6623;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2010;0.1;38.7;31.7;37.4;35.3;30.8;26.7;0.1;170.8;32.1
6624;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2011;0.1;35.2;32.0;33.7;33.6;36.4;28.8;0.1;142.2;27.4
6625;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2012;0.1;34.1;32.6;33.2;28.4;32.0;31.4;0.1;123.2;32.6
6626;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2013;0.1;33.8;24.7;33.9;25.0;31.3;29.2;0.1;116.3;28.4
6627;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2014;0.1;31.7;25.3;29.0;24.0;34.6;28.4;0.1;125.5;18.1
6628;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2015;0.1;34.8;24.0;32.7;24.1;35.4;32.1;0.1;146.5;23.0
6629;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delft;2016;0.1;;;;;;;;;
6630;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2007;0.0;;;;;;;;;
6631;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2008;0.0;;;;;;;;;
6632;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2009;0.1;;;;;;;;;
6633;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2010;0.0;;;;;;;;;
6634;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2011;0.0;;;;;;;;;
6635;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2012;0.0;;;;;;;;;
6636;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2013;0.0;;;;;;;;;
6637;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2014;0.0;;;;;;;;;
6638;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2015;0.0;;;;;;;;;
6639;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl;2016;0.0;;;;;;;;;
6640;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2007;0.2;38.9;37.2;40.1;38.1;34.2;28.7;0.1;447.5;63.9
6641;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2008;0.2;41.2;36.3;42.4;38.7;30.9;28.9;0.2;441.1;61.0
6642;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2009;0.2;39.3;39.3;39.5;35.9;29.7;27.9;0.2;468.8;61.6
6643;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2010;0.2;41.4;37.9;41.8;37.5;30.7;27.5;0.2;453.4;73.8
6644;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2011;0.2;42.3;38.8;41.1;40.7;37.9;34.0;0.2;436.3;63.4
6645;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2012;0.2;38.4;36.0;37.8;36.5;33.6;32.2;0.2;327.2;69.8
6646;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2013;0.2;40.1;36.9;39.7;37.0;32.2;32.6;0.1;308.9;57.4
6647;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2014;0.2;38.5;35.6;37.9;35.1;39.9;31.5;0.2;329.4;65.8
6648;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2015;0.2;39.9;39.8;39.6;41.8;34.1;32.8;0.1;322.7;57.2
6649;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deurne;2016;0.2;;;;;;;;;
6650;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2007;0.1;38.7;32.1;37.2;30.5;30.2;25.0;0.1;232.3;30.6
6651;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2008;0.1;38.8;32.2;38.7;32.9;28.6;25.1;0.1;185.7;35.5
6652;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2009;0.1;34.3;31.2;33.3;32.9;22.8;25.5;0.1;141.5;33.8
6653;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2010;0.1;37.6;33.2;36.6;33.6;28.8;26.1;0.1;152.8;24.5
6654;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2011;0.2;45.6;35.4;44.8;34.8;37.3;30.5;0.1;145.9;24.6
6655;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2012;0.2;36.4;28.5;34.1;27.7;39.8;28.7;0.1;139.8;26.1
6656;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2013;0.2;33.6;26.3;31.8;25.8;30.6;28.9;0.2;95.1;24.6
6657;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2014;0.2;34.2;27.8;32.2;27.1;35.7;28.8;0.2;90.2;24.7
6658;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2015;0.2;35.5;30.7;33.2;28.8;40.1;30.2;0.2;108.3;22.5
6659;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Deventer;2016;0.2;;;;;;;;;
6660;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2007;0.0;;;;;;;;;
6661;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2008;0.0;;;;;;;;;
6662;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2009;0.0;;;;;;;;;
6663;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2010;0.0;;;;;;;;;
6664;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2011;0.0;;;;;;;;;
6665;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2012;0.0;;;;;;;;;
6666;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2013;0.0;;;;;;;;;
6667;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2014;0.0;;;;;;;;;
6668;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2015;0.0;;;;;;;;;
6669;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Diemen;2016;0.0;;;;;;;;;
6670;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2007;0.1;;;;;;;;;
6671;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2008;0.1;;;;;;;;;
6672;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2009;0.1;;;;;;;;;
6673;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2010;0.1;;;;;;;;;
6674;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2011;0.1;;;;;;;;;
6675;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2012;0.1;41.5;36.7;40.4;38.2;38.3;31.3;0.1;340.2;89.6
6676;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2013;0.1;;;;;;;;;
6677;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2014;0.1;;;;;;;;;
6678;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2015;0.1;48.7;38.5;46.7;36.2;36.1;33.4;0.1;374.9;104.1
6679;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dinkelland;2016;0.1;;;;;;;;;
6680;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2007;0.0;;;;;;;;;
6681;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2008;0.0;;;;;;;;;
6682;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2009;0.0;;;;;;;;;
6683;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2010;0.0;;;;;;;;;
6684;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2011;0.0;;;;;;;;;
6685;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2012;0.0;;;;;;;;;
6686;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2013;0.0;;;;;;;;;
6687;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2014;0.0;;;;;;;;;
6688;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2015;0.0;;;;;;;;;
6689;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dirksland;2016;0.0;;;;;;;;;
6690;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2007;0.0;;;;;;;;;
6691;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2008;0.0;;;;;;;;;
6692;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2009;0.0;;;;;;;;;
6693;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2010;0.0;;;;;;;;;
6694;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2011;0.0;;;;;;;;;
6695;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2012;0.0;;;;;;;;;
6696;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2013;0.0;;;;;;;;;
6697;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2014;0.0;;;;;;;;;
6698;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2015;0.0;;;;;;;;;
6699;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doesburg;2016;0.0;;;;;;;;;
6700;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2007;0.1;48.3;44.6;46.3;39.1;38.2;30.1;0.1;312.8;55.0
6701;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2008;0.2;49.5;46.0;48.1;40.5;34.1;29.0;0.1;299.2;46.6
6702;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2009;0.2;41.4;35.5;41.4;35.4;30.8;26.2;0.1;225.3;35.0
6703;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2010;0.2;41.6;32.5;39.4;30.8;30.9;26.6;0.2;226.8;54.4
6704;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2011;0.2;42.1;36.4;39.8;36.1;34.3;28.3;0.2;213.4;54.4
6705;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2012;0.2;42.1;37.9;41.8;37.5;36.6;28.1;0.2;191.1;36.9
6706;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2013;0.2;45.6;35.0;43.4;33.8;34.1;27.4;0.2;173.8;43.5
6707;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2014;0.2;43.2;38.6;41.4;37.6;48.2;32.5;0.2;158.1;48.1
6708;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2015;0.2;44.7;41.1;42.7;39.3;32.0;29.8;0.2;172.6;61.7
6709;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Doetinchem;2016;0.2;;;;;;;;;
6710;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2007;0.1;;;;;;;;;
6711;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2008;0.1;;;;;;;;;
6712;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2009;0.1;;;;;;;;;
6713;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2010;0.1;;;;;;;;;
6714;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2011;0.1;40.6;36.2;39.2;36.3;40.0;29.5;0.1;213.0;30.8
6715;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2012;0.1;;;;;;;;;
6716;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2013;0.1;;;;;;;;;
6717;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2014;0.1;;;;;;;;;
6718;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2015;0.1;45.7;42.5;44.0;42.3;38.5;32.4;0.1;172.5;36.7
6719;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongen;2016;0.1;;;;;;;;;
6720;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2007;0.1;;;;;;;;;
6721;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2008;0.1;;;;;;;;;
6722;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2009;0.1;;;;;;;;;
6723;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2010;0.1;;;;;;;;;
6724;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2011;0.1;;;;;;;;;
6725;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2012;0.1;;;;;;;;;
6726;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2013;0.1;;;;;;;;;
6727;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2014;0.1;;;;;;;;;
6728;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2015;0.1;;;;;;;;;
6729;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dongeradeel;2016;0.1;;;;;;;;;
6730;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2007;0.2;54.5;44.1;52.4;42.1;39.3;30.0;0.2;200.3;45.0
6731;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2008;0.2;54.6;45.7;52.8;44.2;36.6;30.9;0.2;159.3;32.7
6732;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2009;0.2;49.7;42.3;48.0;41.1;33.9;29.0;0.2;157.9;22.6
6733;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2010;0.2;48.9;41.8;47.4;40.6;31.4;26.7;0.2;128.1;38.4
6734;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2011;0.2;48.9;42.2;46.8;41.0;34.1;31.1;0.2;132.0;36.7
6735;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2012;0.2;45.8;40.1;45.4;39.9;33.3;28.8;0.2;99.7;29.4
6736;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2013;0.2;48.4;39.8;46.1;39.6;33.8;29.1;0.2;89.5;31.1
6737;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2014;0.2;51.9;42.6;49.6;42.4;39.4;32.6;0.2;81.7;27.0
6738;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2015;0.2;51.3;44.3;48.6;43.2;34.5;31.6;0.2;64.1;18.6
6739;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dordrecht;2016;0.2;;;;;;;;;
6740;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2007;0.1;;;;;;;;;
6741;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2008;0.1;;;;;;;;;
6742;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2009;0.1;;;;;;;;;
6743;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2010;0.1;45.1;39.7;45.1;40.4;33.8;33.3;0.1;276.6;79.1
6744;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2011;0.1;45.3;40.6;45.9;41.6;35.6;34.3;0.1;280.8;75.9
6745;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2012;0.1;46.6;46.3;46.9;45.9;37.9;34.6;0.1;256.1;75.4
6746;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2013;0.1;46.5;43.5;46.8;43.3;34.5;33.1;0.1;219.2;58.2
6747;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2014;0.1;48.2;40.7;50.0;42.5;41.0;32.2;0.1;224.5;52.8
6748;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2015;0.1;;;;;;;;;
6749;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drechterland;2016;0.1;;;;;;;;;
6750;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2007;0.1;43.0;38.7;41.7;39.4;39.8;31.6;0.1;421.6;104.5
6751;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2008;0.1;48.5;41.8;48.9;41.3;33.4;31.3;0.1;366.8;79.7
6752;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2009;0.1;44.8;41.1;45.2;42.2;35.3;30.3;0.1;374.6;65.8
6753;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2010;0.1;45.9;40.0;47.4;40.6;31.3;28.1;0.1;259.1;61.2
6754;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2011;0.1;43.4;39.9;43.4;40.8;34.8;32.3;0.1;258.6;61.2
6755;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2012;0.1;45.9;40.2;45.8;39.6;40.5;37.2;0.1;204.2;51.8
6756;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2013;0.1;45.1;41.7;44.6;41.1;36.7;33.0;0.1;188.2;60.0
6757;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2014;0.1;43.3;40.1;43.4;40.0;37.5;33.0;0.1;150.7;56.9
6758;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2015;0.1;47.3;41.6;46.7;42.4;36.0;32.6;0.1;154.2;42.6
6759;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Drimmelen;2016;0.1;;;;;;;;;
6760;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2007;0.1;55.0;33.3;53.4;34.0;40.2;29.2;0.1;317.9;72.2
6761;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2008;0.1;;;;;;;;;
6762;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2009;0.1;48.1;37.8;46.0;37.7;33.5;28.1;0.1;303.6;63.3
6763;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2010;0.1;57.7;39.5;56.8;39.7;37.4;27.8;0.1;211.6;48.3
6764;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2011;0.1;43.0;35.4;42.3;35.0;35.9;32.2;0.1;186.4;42.0
6765;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2012;0.1;43.6;35.7;42.6;36.0;35.9;30.8;0.1;213.7;64.3
6766;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2013;0.1;44.9;36.7;44.0;36.1;36.6;30.7;0.1;172.1;59.3
6767;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2014;0.1;61.6;42.2;60.7;41.7;50.5;34.2;0.1;252.0;58.8
6768;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2015;0.1;54.0;43.2;56.2;41.9;40.1;36.0;0.1;199.7;63.1
6769;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Dronten;2016;0.1;;;;;;;;;
6770;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2007;0.1;;;;;;;;;
6771;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2008;0.1;;;;;;;;;
6772;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2009;0.1;;;;;;;;;
6773;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2010;0.1;;;;;;;;;
6774;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2011;0.1;;;;;;;;;
6775;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2012;0.1;;;;;;;;;
6776;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2013;0.1;;;;;;;;;
6777;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2014;0.1;;;;;;;;;
6778;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2015;0.1;;;;;;;;;
6779;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Druten;2016;0.1;;;;;;;;;
6780;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2007;0.1;;;;;;;;;
6781;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2008;0.1;;;;;;;;;
6782;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2009;0.1;;;;;;;;;
6783;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2010;0.1;;;;;;;;;
6784;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2011;0.1;;;;;;;;;
6785;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2012;0.1;;;;;;;;;
6786;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2013;0.1;;;;;;;;;
6787;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2014;0.1;;;;;;;;;
6788;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2015;0.1;;;;;;;;;
6789;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Duiven;2016;0.1;;;;;;;;;
6790;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2007;0.1;;;;;;;;;
6791;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2008;0.1;;;;;;;;;
6792;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2009;0.1;;;;;;;;;
6793;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2010;0.1;;;;;;;;;
6794;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2011;0.1;;;;;;;;;
6795;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2012;0.1;;;;;;;;;
6796;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2013;0.1;;;;;;;;;
6797;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2014;0.1;;;;;;;;;
6798;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2015;0.1;;;;;;;;;
6799;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Echt-Susteren;2016;0.1;;;;;;;;;
6800;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2007;0.1;;;;;;;;;
6801;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2008;0.1;58.5;45.1;85.9;45.3;44.8;32.1;0.1;333.9;39.5
6802;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2009;0.1;;;;;;;;;
6803;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2010;0.1;43.8;38.9;43.9;41.2;32.8;30.1;0.1;304.8;45.3
6804;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2011;0.1;;;;;;;;;
6805;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2012;0.1;;;;;;;;;
6806;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2013;0.1;45.1;39.0;44.6;39.5;35.7;33.2;0.1;266.1;36.6
6807;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2014;0.1;;;;;;;;;
6808;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2015;0.1;;;;;;;;;
6809;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Edam-Volendam;2016;0.1;;;;;;;;;
6810;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2007;0.3;47.5;40.9;51.2;40.0;36.7;29.3;0.3;312.2;62.8
6811;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2008;0.3;45.5;41.5;44.6;41.6;31.1;28.6;0.3;342.9;56.5
6812;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2009;0.4;43.4;36.6;43.3;38.1;31.0;27.1;0.3;314.1;45.9
6813;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2010;0.4;45.7;38.8;44.9;38.4;31.3;27.9;0.3;276.2;47.0
6814;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2011;0.4;47.7;41.9;46.3;40.8;40.4;32.6;0.3;251.4;41.7
6815;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2012;0.4;46.9;41.9;46.1;40.9;38.9;31.2;0.4;263.9;50.4
6816;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2013;0.4;45.1;39.4;43.8;39.2;36.0;30.3;0.4;183.4;40.5
6817;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2014;0.4;47.4;42.1;46.3;41.2;43.7;32.5;0.4;172.9;32.6
6818;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2015;0.4;50.0;43.5;49.7;43.5;40.1;32.7;0.4;215.2;38.0
6819;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ede;2016;0.4;;;;;;;;;
6820;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2007;0.0;;;;;;;;;
6821;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2008;0.0;;;;;;;;;
6822;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2009;0.0;;;;;;;;;
6823;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2010;0.0;;;;;;;;;
6824;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2011;0.0;;;;;;;;;
6825;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2012;0.0;;;;;;;;;
6826;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2013;0.0;;;;;;;;;
6827;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2014;0.0;;;;;;;;;
6828;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2015;0.0;;;;;;;;;
6829;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemnes;2016;0.0;;;;;;;;;
