ID;Geslacht;Leeftijd;Migratieachtergrond;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
3466;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2009;1505.0
3467;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2010 ;890.0
3468;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2011;670.0
3469;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2012 ;440.0
3470;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2013 ;405.0
3471;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2014 ;505.0
3472;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2015 ;
3473;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);3 jaar;2016;
3474;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;1999 ;2085.0
3475;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2000 ;2770.0
3476;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2001;3010.0
3477;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2002 ;3255.0
3478;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2003;1300.0
3479;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2004 ;465.0
3480;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2005 ;225.0
3481;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2006;195.0
3482;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2007 ;325.0
3483;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2008;1470.0
3484;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2009;1675.0
3485;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2010 ;995.0
3486;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2011;760.0
3487;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2012 ;530.0
3488;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2013 ;460.0
3489;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2014 ;
3490;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2015 ;
3491;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);4 jaar;2016;
3492;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;1999 ;2510.0
3493;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2000 ;3390.0
3494;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2001;3785.0
3495;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2002 ;3810.0
3496;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2003;1430.0
3497;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2004 ;500.0
3498;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2005 ;275.0
3499;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2006;235.0
3500;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2007 ;475.0
3501;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2008;1640.0
3502;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2009;1790.0
3503;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2010 ;1070.0
3504;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2011;845.0
3505;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2012 ;560.0
3506;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2013 ;
3507;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2014 ;
3508;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2015 ;
3509;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);5 jaar;2016;
3510;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;1999 ;2965.0
3511;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2000 ;4015.0
3512;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2001;4200.0
3513;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2002 ;4140.0
3514;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2003;1490.0
3515;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2004 ;545.0
3516;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2005 ;325.0
3517;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2006;290.0
3518;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2007 ;580.0
3519;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2008;1790.0
3520;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2009;1930.0
3521;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2010 ;1210.0
3522;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2011;930.0
3523;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2012 ;
3524;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2013 ;
3525;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2014 ;
3526;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2015 ;
3527;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);6 jaar;2016;
3528;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;1999 ;3445.0
3529;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2000 ;4485.0
3530;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2001;4215.0
3531;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2002 ;4375.0
3532;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2003;1570.0
3533;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2004 ;595.0
3534;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2005 ;390.0
3535;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2006;370.0
3536;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2007 ;715.0
3537;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2008;1990.0
3538;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2009;2310.0
3539;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2010 ;1420.0
3540;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2011;
3541;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2012 ;
3542;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2013 ;
3543;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2014 ;
3544;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2015 ;
3545;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);7 jaar;2016;
3546;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;1999 ;3900.0
3547;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2000 ;4635.0
3548;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2001;4440.0
3549;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2002 ;4595.0
3550;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2003;1655.0
3551;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2004 ;675.0
3552;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2005 ;465.0
3553;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2006;445.0
3554;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2007 ;815.0
3555;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2008;2175.0
3556;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2009;2600.0
3557;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2010 ;
3558;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2011;
3559;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2012 ;
3560;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2013 ;
3561;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2014 ;
3562;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2015 ;
3563;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);8 jaar;2016;
3564;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;1999 ;4175.0
3565;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2000 ;4935.0
3566;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2001;4685.0
3567;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2002 ;4800.0
3568;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2003;1735.0
3569;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2004 ;715.0
3570;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2005 ;510.0
3571;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2006;520.0
3572;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2007 ;920.0
3573;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2008;2320.0
3574;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2009;
3575;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2010 ;
3576;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2011;
3577;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2012 ;
3578;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2013 ;
3579;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2014 ;
3580;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2015 ;
3581;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);9 jaar;2016;
3582;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;1999 ;4420.0
3583;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2000 ;5160.0
3584;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2001;4935.0
3585;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2002 ;4985.0
3586;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2003;1795.0
3587;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2004 ;760.0
3588;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2005 ;550.0
3589;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2006;575.0
3590;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2007 ;1000.0
3591;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2008;
3592;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2009;
3593;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2010 ;
3594;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2011;
3595;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2012 ;
3596;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2013 ;
3597;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2014 ;
3598;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2015 ;
3599;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Niet van toepassing (immigrant afwezig);10 jaar;2016;
3600;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;1999 ;
3601;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2000 ;
3602;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2001;
3603;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2002 ;
3604;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2003;
3605;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2004 ;
3606;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2005 ;
3607;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2006;
3608;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2007 ;
3609;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2008;
3610;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2009;
3611;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2010 ;
3612;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2011;
3613;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2012 ;
3614;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2013 ;
3615;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2014 ;
3616;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2015 ;
3617;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;1 jaar;2016;33330.0
3618;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;1999 ;
3619;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2000 ;
3620;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2001;
3621;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2002 ;
3622;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2003;
3623;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2004 ;
3624;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2005 ;
3625;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2006;
3626;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2007 ;
3627;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2008;
3628;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2009;
3629;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2010 ;
3630;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2011;
3631;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2012 ;
3632;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2013 ;
3633;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2014 ;
3634;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2015 ;25295.0
3635;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;2 jaar;2016;
3636;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;1999 ;
3637;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2000 ;
3638;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2001;
3639;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2002 ;
3640;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2003;
3641;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2004 ;
3642;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2005 ;
3643;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2006;
3644;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2007 ;
3645;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2008;
3646;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2009;
3647;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2010 ;
3648;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2011;
3649;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2012 ;
3650;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2013 ;
3651;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2014 ;13010.0
3652;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2015 ;
3653;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;3 jaar;2016;
3654;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;1999 ;
3655;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2000 ;
3656;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2001;
3657;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2002 ;
3658;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2003;
3659;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2004 ;
3660;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2005 ;
3661;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2006;
3662;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2007 ;
3663;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2008;
3664;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2009;
3665;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2010 ;
3666;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2011;
3667;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2012 ;
3668;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2013 ;4935.0
3669;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2014 ;
3670;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2015 ;
3671;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;4 jaar;2016;
3672;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;1999 ;
3673;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2000 ;
3674;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2001;
3675;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2002 ;
3676;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2003;
3677;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2004 ;
3678;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2005 ;
3679;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2006;
3680;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2007 ;
3681;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2008;
3682;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2009;
3683;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2010 ;
3684;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2011;
3685;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2012 ;3540.0
3686;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2013 ;
3687;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2014 ;
3688;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2015 ;
3689;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;5 jaar;2016;
3690;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;1999 ;
3691;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2000 ;
3692;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2001;
3693;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2002 ;
3694;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2003;
3695;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2004 ;
3696;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2005 ;
3697;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2006;
3698;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2007 ;
3699;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2008;
3700;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2009;
3701;Totaal mannen en vrouwen;Totaal;Totaal;Asiel;Nog niet bekend;6 jaar;2010 ;
