ID;Geslacht;Leeftijd;BurgerlijkeStaat;CaribischNederland;Perioden;BevolkingOp1Januari_1
1656;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2015;
1657;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2016;
1658;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2017;
1659;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2018;
1660;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2019;
1661;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2020;
1662;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2021;
1663;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2022;
1664;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2023;
1665;Totaal mannen en vrouwen;4 jaar;Gescheiden;Sint Eustatius;2024;
1666;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2011;
1667;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2012;
1668;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2013;
1669;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2014;
1670;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2015;
1671;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2016;
1672;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2017;
1673;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2018;
1674;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2019;
1675;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2020;
1676;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2021;
1677;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2022;
1678;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2023;
1679;Totaal mannen en vrouwen;4 jaar;Gescheiden;Saba;2024;
1680;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2011;251.0
1681;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2012;263.0
1682;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2013;258.0
1683;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2014;267.0
1684;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2015;328.0
1685;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2016;305.0
1686;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2017;270.0
1687;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2018;289.0
1688;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2019;283.0
1689;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2020;308.0
1690;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2021;269.0
1691;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2022;283.0
1692;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2023;295.0
1693;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Caribisch Nederland;2024;326.0
1694;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2011;189.0
1695;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2012;204.0
1696;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2013;198.0
1697;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2014;212.0
1698;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2015;256.0
1699;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2016;234.0
1700;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2017;226.0
1701;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2018;234.0
1702;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2019;227.0
1703;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2020;249.0
1704;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2021;210.0
1705;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2022;232.0
1706;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2023;235.0
1707;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Bonaire;2024;271.0
1708;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2011;37.0
1709;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;38.0
1710;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;45.0
1711;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;37.0
1712;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;50.0
1713;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;51.0
1714;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;32.0
1715;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;34.0
1716;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;42.0
1717;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;39.0
1718;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;33.0
1719;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;31.0
1720;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;32.0
1721;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Sint Eustatius;2024;37.0
1722;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2011;25.0
1723;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2012;21.0
1724;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2013;15.0
1725;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2014;18.0
1726;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2015;22.0
1727;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2016;20.0
1728;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2017;12.0
1729;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2018;21.0
1730;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2019;14.0
1731;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2020;20.0
1732;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2021;26.0
1733;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2022;20.0
1734;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2023;28.0
1735;Totaal mannen en vrouwen;5 jaar;Totaal burgerlijke staat;Saba;2024;18.0
1736;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2011;251.0
1737;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2012;263.0
1738;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2013;258.0
1739;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2014;267.0
1740;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2015;328.0
1741;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2016;305.0
1742;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2017;270.0
1743;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2018;289.0
1744;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2019;283.0
1745;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2020;308.0
1746;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2021;269.0
1747;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2022;283.0
1748;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2023;295.0
1749;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Caribisch Nederland;2024;326.0
1750;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2011;189.0
1751;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2012;204.0
1752;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2013;198.0
1753;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2014;212.0
1754;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2015;256.0
1755;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2016;234.0
1756;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2017;226.0
1757;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2018;234.0
1758;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2019;227.0
1759;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2020;249.0
1760;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2021;210.0
1761;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2022;232.0
1762;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2023;235.0
1763;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Bonaire;2024;271.0
1764;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2011;37.0
1765;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2012;38.0
1766;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2013;45.0
1767;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2014;37.0
1768;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2015;50.0
1769;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2016;51.0
1770;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2017;32.0
1771;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2018;34.0
1772;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2019;42.0
1773;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2020;39.0
1774;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2021;33.0
1775;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2022;31.0
1776;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2023;32.0
1777;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Sint Eustatius;2024;37.0
1778;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2011;25.0
1779;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2012;21.0
1780;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2013;15.0
1781;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2014;18.0
1782;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2015;22.0
1783;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2016;20.0
1784;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2017;12.0
1785;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2018;21.0
1786;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2019;14.0
1787;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2020;20.0
1788;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2021;26.0
1789;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2022;20.0
1790;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2023;28.0
1791;Totaal mannen en vrouwen;5 jaar;Ongehuwd;Saba;2024;18.0
1792;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2011;
1793;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2012;
1794;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2013;
1795;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2014;
1796;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2015;
1797;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2016;
1798;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2017;
1799;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2018;
1800;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2019;
1801;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2020;
1802;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2021;
1803;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2022;
1804;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2023;
1805;Totaal mannen en vrouwen;5 jaar;Gehuwd;Caribisch Nederland;2024;
1806;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2011;
1807;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2012;
1808;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2013;
1809;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2014;
1810;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2015;
1811;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2016;
1812;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2017;
1813;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2018;
1814;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2019;
1815;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2020;
1816;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2021;
1817;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2022;
1818;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2023;
1819;Totaal mannen en vrouwen;5 jaar;Gehuwd;Bonaire;2024;
1820;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2011;
1821;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2012;
1822;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2013;
1823;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2014;
1824;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2015;
1825;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2016;
1826;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2017;
1827;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2018;
1828;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2019;
1829;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2020;
1830;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2021;
1831;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2022;
1832;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2023;
1833;Totaal mannen en vrouwen;5 jaar;Gehuwd;Sint Eustatius;2024;
1834;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2011;
1835;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2012;
1836;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2013;
1837;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2014;
1838;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2015;
1839;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2016;
1840;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2017;
1841;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2018;
1842;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2019;
1843;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2020;
1844;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2021;
1845;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2022;
1846;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2023;
1847;Totaal mannen en vrouwen;5 jaar;Gehuwd;Saba;2024;
1848;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2011;
1849;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2012;
1850;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2013;
1851;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2014;
1852;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2015;
1853;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2016;
1854;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2017;
1855;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2018;
1856;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2019;
1857;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2020;
1858;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2021;
1859;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2022;
1860;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2023;
1861;Totaal mannen en vrouwen;5 jaar;Verweduwd;Caribisch Nederland;2024;
1862;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2011;
1863;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2012;
1864;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2013;
1865;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2014;
1866;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2015;
1867;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2016;
1868;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2017;
1869;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2018;
1870;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2019;
1871;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2020;
1872;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2021;
1873;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2022;
1874;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2023;
1875;Totaal mannen en vrouwen;5 jaar;Verweduwd;Bonaire;2024;
1876;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2011;
1877;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2012;
1878;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2013;
1879;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2014;
1880;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2015;
1881;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2016;
1882;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2017;
1883;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2018;
1884;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2019;
1885;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2020;
1886;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2021;
1887;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2022;
1888;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2023;
1889;Totaal mannen en vrouwen;5 jaar;Verweduwd;Sint Eustatius;2024;
1890;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2011;
1891;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2012;
1892;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2013;
1893;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2014;
1894;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2015;
1895;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2016;
1896;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2017;
1897;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2018;
1898;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2019;
1899;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2020;
1900;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2021;
1901;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2022;
1902;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2023;
1903;Totaal mannen en vrouwen;5 jaar;Verweduwd;Saba;2024;
1904;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2011;
1905;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2012;
1906;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2013;
1907;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2014;
1908;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2015;
1909;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2016;
1910;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2017;
1911;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2018;
1912;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2019;
1913;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2020;
1914;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2021;
1915;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2022;
1916;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2023;
1917;Totaal mannen en vrouwen;5 jaar;Gescheiden;Caribisch Nederland;2024;
1918;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2011;
1919;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2012;
1920;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2013;
1921;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2014;
1922;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2015;
1923;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2016;
1924;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2017;
1925;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2018;
1926;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2019;
1927;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2020;
1928;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2021;
1929;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2022;
1930;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2023;
1931;Totaal mannen en vrouwen;5 jaar;Gescheiden;Bonaire;2024;
1932;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2011;
1933;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2012;
1934;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2013;
1935;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2014;
1936;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2015;
1937;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2016;
1938;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2017;
1939;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2018;
1940;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2019;
1941;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2020;
1942;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2021;
1943;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2022;
1944;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2023;
1945;Totaal mannen en vrouwen;5 jaar;Gescheiden;Sint Eustatius;2024;
1946;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2011;
1947;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2012;
1948;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2013;
1949;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2014;
1950;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2015;
1951;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2016;
1952;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2017;
1953;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2018;
1954;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2019;
1955;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2020;
1956;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2021;
1957;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2022;
1958;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2023;
1959;Totaal mannen en vrouwen;5 jaar;Gescheiden;Saba;2024;
1960;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2011;253.0
1961;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2012;267.0
1962;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2013;270.0
1963;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2014;282.0
1964;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2015;279.0
1965;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2016;333.0
1966;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2017;317.0
1967;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2018;276.0
1968;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2019;296.0
1969;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2020;305.0
1970;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2021;319.0
1971;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2022;273.0
1972;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;Caribisch Nederland;2023;287.0
