ID;Populatie;RegioS;Vervoerwijzen;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
4454;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2000;0.02;0.71;1.31
4455;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2001;0.02;0.73;1.3
4456;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2002;0.02;0.71;1.31
4457;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2003;0.02;0.69;1.25
4458;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2004;0.02;0.76;1.49
4459;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2005;0.02;0.69;1.37
4460;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2006;0.02;0.78;1.53
4461;Hele bevolking;Nederland;Trein;Reisduur: 60 tot 90 min;2007;0.02;0.77;1.41
4462;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1985;;;
4463;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1986;;;
4464;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1987;;;
4465;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1988;;;
4466;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1989;;;
4467;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1990;;;
4468;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1991;;;
4469;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1992;;;
4470;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1993;;;
4471;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1994;0.01;0.4;0.69
4472;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1995;0.01;0.44;0.77
4473;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1996;0.01;0.43;0.74
4474;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1997;0.01;0.53;0.9
4475;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1998;0.01;0.53;0.9
4476;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;1999;0.01;0.54;0.86
4477;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2000;0.01;0.56;0.94
4478;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2001;0.01;0.52;0.87
4479;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2002;0.01;0.53;0.86
4480;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2003;0.01;0.55;0.9
4481;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2004;0.01;0.61;1.02
4482;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2005;0.01;0.48;0.87
4483;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2006;0.01;0.6;1.02
4484;Hele bevolking;Nederland;Trein;Reisduur: 90 tot 120 min;2007;0.01;0.57;0.97
4485;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1985;;;
4486;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1986;;;
4487;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1987;;;
4488;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1988;;;
4489;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1989;;;
4490;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1990;;;
4491;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1991;;;
4492;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1992;;;
4493;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1993;;;
4494;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1994;0.01;1.07;1.55
4495;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1995;0.01;1.0;1.45
4496;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1996;0.01;1.01;1.52
4497;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1997;0.01;1.0;1.53
4498;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1998;0.01;1.09;1.58
4499;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;1999;0.01;0.96;1.33
4500;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2000;0.01;1.0;1.43
4501;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2001;0.01;1.02;1.45
4502;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2002;0.01;1.04;1.48
4503;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2003;0.01;0.8;1.19
4504;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2004;0.01;0.81;1.21
4505;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2005;0.01;0.84;1.24
4506;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2006;0.01;0.9;1.27
4507;Hele bevolking;Nederland;Trein;Reisduur: 120 min of meer;2007;0.01;0.84;1.26
4508;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1985;;;
4509;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1986;;;
4510;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1987;;;
4511;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1988;;;
4512;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1989;;;
4513;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1990;;;
4514;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1991;;;
4515;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1992;;;
4516;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1993;;;
4517;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1994;0.0;0.04;0.07
4518;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1995;0.0;0.04;0.07
4519;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1996;0.0;0.05;0.08
4520;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1997;0.0;0.04;0.08
4521;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1998;0.0;0.05;0.09
4522;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;1999;0.0;0.01;0.01
4523;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2000;0.0;0.01;0.02
4524;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2001;0.0;0.01;0.02
4525;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2002;0.0;0.01;0.05
4526;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2003;0.0;0.01;0.02
4527;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2004;;;
4528;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2005;;;
4529;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2006;;;
4530;Hele bevolking;Nederland;Trein;Vertrektijdstip: 0 tot 4 uur;2007;;;
4531;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1985;;;
4532;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1986;;;
4533;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1987;;;
4534;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1988;;;
4535;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1989;;;
4536;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1990;;;
4537;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1991;;;
4538;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1992;;;
4539;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1993;;;
4540;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1994;0.0;0.18;0.28
4541;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1995;0.0;0.16;0.26
4542;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1996;0.0;0.17;0.28
4543;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1997;0.0;0.18;0.29
4544;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1998;0.0;0.21;0.33
4545;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;1999;0.0;0.22;0.34
4546;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2000;0.0;0.2;0.32
4547;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2001;0.0;0.21;0.33
4548;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2002;0.0;0.23;0.35
4549;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2003;0.0;0.21;0.32
4550;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2004;;;
4551;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2005;;;
4552;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2006;0.01;0.28;0.46
4553;Hele bevolking;Nederland;Trein;Vertrektijdstip: 4 tot 7 uur;2007;;;
4554;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1985;;;
4555;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1986;;;
4556;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1987;;;
4557;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1988;;;
4558;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1989;;;
4559;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1990;;;
4560;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1991;;;
4561;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1992;;;
4562;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1993;;;
4563;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1994;0.01;0.27;0.5
4564;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1995;0.01;0.34;0.6
4565;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1996;0.01;0.35;0.6
4566;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1997;0.01;0.35;0.61
4567;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1998;0.01;0.36;0.63
4568;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;1999;0.01;0.35;0.6
4569;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2000;0.01;0.35;0.61
4570;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2001;0.01;0.34;0.58
4571;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2002;0.01;0.35;0.58
4572;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2003;0.01;0.34;0.57
4573;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2004;0.01;0.36;0.64
4574;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2005;0.01;0.29;0.55
4575;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2006;0.01;0.4;0.72
4576;Hele bevolking;Nederland;Trein;Vertrektijdstip: 7 tot 8 uur;2007;0.01;0.35;0.62
4577;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1985;;;
4578;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1986;;;
4579;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1987;;;
4580;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1988;;;
4581;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1989;;;
4582;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1990;;;
4583;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1991;;;
4584;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1992;;;
4585;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1993;;;
4586;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1994;0.0;0.18;0.32
4587;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1995;0.01;0.23;0.39
4588;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1996;0.01;0.24;0.41
4589;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1997;0.01;0.25;0.43
4590;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1998;0.01;0.26;0.43
4591;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;1999;0.01;0.25;0.4
4592;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2000;0.01;0.26;0.43
4593;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2001;0.01;0.22;0.36
4594;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2002;0.0;0.23;0.38
4595;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2003;0.0;0.2;0.33
4596;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2004;0.01;0.25;0.42
4597;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2005;0.01;0.21;0.37
4598;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2006;0.01;0.24;0.4
4599;Hele bevolking;Nederland;Trein;Vertrektijdstip: 8 tot 9 uur;2007;0.01;0.19;0.34
4600;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1985;;;
4601;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1986;;;
4602;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1987;;;
4603;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1988;;;
4604;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1989;;;
4605;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1990;;;
4606;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1991;;;
4607;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1992;;;
4608;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1993;;;
4609;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1994;0.01;0.38;0.66
4610;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1995;0.01;0.43;0.71
4611;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1996;0.01;0.42;0.72
4612;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1997;0.01;0.43;0.76
4613;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1998;0.01;0.42;0.69
4614;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;1999;0.01;0.34;0.53
4615;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2000;0.01;0.39;0.63
4616;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2001;0.01;0.4;0.64
4617;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2002;0.01;0.4;0.62
4618;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2003;0.01;0.31;0.55
4619;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2004;0.01;0.35;0.62
4620;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2005;0.01;0.31;0.51
4621;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2006;0.01;0.32;0.56
4622;Hele bevolking;Nederland;Trein;Vertrektijdstip: 9 tot 12 uur;2007;0.01;0.37;0.64
4623;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1985;;;
4624;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1986;;;
4625;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1987;;;
4626;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1988;;;
4627;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1989;;;
4628;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1990;;;
4629;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1991;;;
4630;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1992;;;
4631;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1993;;;
4632;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1994;0.0;0.11;0.18
4633;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1995;0.0;0.11;0.19
4634;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1996;0.0;0.1;0.18
4635;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1997;0.0;0.1;0.21
4636;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1998;0.0;0.1;0.19
4637;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;1999;0.0;0.11;0.2
4638;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2000;0.0;0.14;0.23
4639;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2001;0.0;0.12;0.2
4640;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2002;0.0;0.12;0.21
4641;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2003;0.0;0.11;0.22
4642;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2004;;;
4643;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2005;;;
4644;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2006;;;
4645;Hele bevolking;Nederland;Trein;Vertrektijdstip: 12 tot 13 uur;2007;;;
4646;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1985;;;
4647;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1986;;;
4648;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1987;;;
4649;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1988;;;
4650;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1989;;;
4651;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1990;;;
4652;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1991;;;
4653;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1992;;;
4654;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1993;;;
4655;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1994;0.0;0.1;0.2
4656;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1995;0.0;0.1;0.17
4657;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1996;0.0;0.1;0.17
4658;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1997;0.0;0.09;0.17
4659;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1998;0.0;0.12;0.22
4660;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;1999;0.0;0.11;0.18
4661;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2000;0.0;0.11;0.19
4662;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2001;0.0;0.13;0.22
4663;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2002;0.0;0.12;0.2
4664;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2003;0.0;0.11;0.19
4665;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2004;;;
4666;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2005;;;
4667;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2006;;;
4668;Hele bevolking;Nederland;Trein;Vertrektijdstip: 13 tot 14 uur;2007;;;
4669;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1985;;;
4670;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1986;;;
4671;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1987;;;
4672;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1988;;;
4673;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1989;;;
4674;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1990;;;
4675;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1991;;;
4676;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1992;;;
4677;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1993;;;
4678;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1994;0.01;0.3;0.5
4679;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1995;0.01;0.23;0.43
4680;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1996;0.01;0.24;0.42
4681;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1997;0.01;0.28;0.5
4682;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1998;0.01;0.26;0.47
4683;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;1999;0.01;0.31;0.51
4684;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2000;0.01;0.29;0.5
4685;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2001;0.01;0.28;0.49
4686;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2002;0.01;0.32;0.52
4687;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2003;0.01;0.25;0.46
4688;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2004;0.01;0.26;0.47
4689;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2005;0.01;0.28;0.52
4690;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2006;0.01;0.32;0.59
4691;Hele bevolking;Nederland;Trein;Vertrektijdstip: 14 tot 16 uur;2007;0.01;0.37;0.64
4692;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1985;;;
4693;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1986;;;
4694;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1987;;;
4695;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1988;;;
4696;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1989;;;
4697;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1990;;;
4698;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1991;;;
4699;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1992;;;
4700;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1993;;;
4701;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1994;0.01;0.21;0.41
4702;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1995;0.01;0.24;0.42
4703;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1996;0.01;0.25;0.45
4704;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1997;0.01;0.27;0.46
4705;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1998;0.01;0.3;0.5
4706;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;1999;0.01;0.31;0.51
4707;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2000;0.01;0.3;0.51
4708;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2001;0.01;0.33;0.53
4709;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2002;0.01;0.31;0.53
4710;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2003;0.01;0.29;0.48
4711;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2004;0.01;0.3;0.53
4712;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2005;0.01;0.26;0.48
4713;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2006;0.01;0.27;0.47
4714;Hele bevolking;Nederland;Trein;Vertrektijdstip: 16 tot 17 uur;2007;0.01;0.35;0.55
4715;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1985;;;
4716;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1986;;;
4717;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1987;;;
4718;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1988;;;
4719;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1989;;;
4720;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1990;;;
4721;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1991;;;
4722;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1992;;;
4723;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1993;;;
4724;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1994;0.01;0.23;0.4
4725;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1995;0.01;0.22;0.37
4726;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1996;0.01;0.24;0.42
