ID;Regions;Periods;TotalSurface_1;TransportTotal_2;Railroad_3;MainRoad_4;Airport_5;BuiltUpAreaTotal_6;Residential_7;IndustryBusinessPublicInstitutions_8;SocioCulturalFacilities_9;SemiBuiltUpAreaTotal_10;MiningArea_11;BuildingSite_12;OtherSemiBuiltUpArea_13;RecreationTotal_14;ParkAndPublicGarden_15;SportGrounds_16;OtherRecreationUsage_17;AgricultureTotal_18;Greenhouses_19;OtherAgriculturalUsage_20;WoodlandAndNatureTotal_21;Woodland_22;NaturalOpenArea_23;WaterTotal_24;InlandWaterTotal_25;TidalWaterTotal_26
208;Groningen (PV);1993;2967.0;77.0;6.0;70.0;0.0;148.0;107.0;38.0;7.0;34.0;6.0;19.0;9.0;33.0;9.0;12.0;11.0;1951.0;1.0;1950.0;98.0;39.0;59.0;627.0;62.0;565.0
209;Groningen (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
210;Groningen (PV);1995;2967.0;;;;;;;;;;;;;;;;;;;;;;;;;
211;Groningen (PV);1996;2967.0;63.0;5.0;58.0;0.0;139.0;101.0;31.0;7.0;31.0;5.0;17.0;9.0;35.0;12.0;13.0;11.0;1947.0;1.0;1946.0;122.0;61.0;61.0;630.0;65.0;564.0
212;Groningen (PV);1997;2967.0;;;;;;;;;;;;;;;;;;;;;;;;;
213;Groningen (PV);1998;2968.0;;;;;;;;;;;;;;;;;;;;;;;;;
214;Groningen (PV);1999;2968.0;;;;;;;;;;;;;;;;;;;;;;;;;
215;Groningen (PV);2000;2968.0;64.0;5.0;58.0;0.0;146.0;104.0;35.0;7.0;38.0;5.0;22.0;10.0;36.0;12.0;13.0;11.0;1923.0;1.0;1922.0;130.0;69.0;61.0;632.0;67.0;565.0
216;Groningen (PV);2001;2968.0;;;;;;;;;;;;;;;;;;;;;;;;;
217;Groningen (PV);2002;2968.0;;;;;;;;;;;;;;;;;;;;;;;;;
218;Groningen (PV);2003;2968.0;65.0;5.0;59.0;0.0;151.0;105.0;39.0;7.0;33.0;5.0;18.0;9.0;37.0;13.0;13.0;11.0;1904.0;1.0;1903.0;145.0;76.0;69.0;634.0;70.0;564.0
219;Groningen (PV);2004;2968.0;;;;;;;;;;;;;;;;;;;;;;;;;
220;Groningen (PV);2005;2968.0;;;;;;;;;;;;;;;;;;;;;;;;;
221;Groningen (PV);2006;2960.0;65.0;5.0;60.0;0.0;155.0;106.0;41.0;7.0;38.0;5.0;24.0;9.0;37.0;13.0;14.0;11.0;1888.0;1.0;1887.0;142.0;75.0;67.0;634.0;78.0;557.0
222;Groningen (PV);2007;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
223;Groningen (PV);2008;2960.0;64.0;5.0;59.0;0.0;157.0;107.0;43.0;7.0;39.0;5.0;25.0;9.0;38.0;14.0;14.0;10.0;1883.0;1.0;1882.0;143.0;76.0;67.0;635.0;78.0;557.0
224;Groningen (PV);2009;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
225;Groningen (PV);2010;2960.0;66.0;5.0;60.0;0.0;158.0;109.0;42.0;7.0;43.0;6.0;28.0;9.0;38.0;13.0;14.0;10.0;1876.0;1.0;1875.0;144.0;73.0;72.0;635.0;81.0;555.0
226;Groningen (PV);2011;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
227;Groningen (PV);2012;2960.0;65.0;5.0;60.0;0.0;160.0;110.0;44.0;7.0;42.0;6.0;28.0;8.0;38.0;14.0;14.0;10.0;1875.0;1.0;1874.0;145.0;70.0;75.0;635.0;80.0;554.0
228;Groningen (PV);2013;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
229;Groningen (PV);2014;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
230;Groningen (PV);2015;2960.0;65.0;5.0;59.0;0.0;164.0;111.0;46.0;8.0;36.0;6.0;22.0;9.0;40.0;14.0;14.0;12.0;1870.0;1.0;1869.0;149.0;64.0;85.0;636.0;82.0;554.0
231;Groningen (PV);2016;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
232;Groningen (PV);2017;2960.0;64.0;5.0;59.0;0.0;167.0;113.0;47.0;7.0;32.0;6.0;18.0;8.0;41.0;15.0;15.0;12.0;1872.0;1.0;1871.0;140.0;62.0;78.0;644.0;84.0;560.0
233;Groningen (PV);2018;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
234;Groningen (PV);2019;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
235;Groningen (PV);2020;2960.0;;;;;;;;;;;;;;;;;;;;;;;;;
236;Groningen (PV);2021;2955.0;;;;;;;;;;;;;;;;;;;;;;;;;
237;Groningen (PV);2022;2955.0;;;;;;;;;;;;;;;;;;;;;;;;;
238;Fryslân (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
239;Fryslân (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
240;Fryslân (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
241;Fryslân (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
242;Fryslân (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
243;Fryslân (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
244;Fryslân (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
245;Fryslân (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
246;Fryslân (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
247;Fryslân (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
248;Fryslân (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
249;Fryslân (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
250;Fryslân (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
251;Fryslân (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
252;Fryslân (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
253;Fryslân (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
254;Fryslân (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
255;Fryslân (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
256;Fryslân (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
257;Fryslân (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
258;Fryslân (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
259;Fryslân (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
260;Fryslân (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
261;Fryslân (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
262;Fryslân (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
263;Fryslân (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
264;Fryslân (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
265;Fryslân (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
266;Fryslân (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
267;Fryslân (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
268;Fryslân (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
269;Fryslân (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
270;Fryslân (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
271;Fryslân (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
272;Fryslân (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
273;Fryslân (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
274;Fryslân (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
275;Fryslân (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
276;Fryslân (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
277;Fryslân (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
278;Fryslân (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
279;Fryslân (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
280;Fryslân (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
281;Fryslân (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
282;Fryslân (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
283;Fryslân (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
284;Fryslân (PV);1950;3528.0;54.0;5.0;46.0;3.0;;;;;;;;;;1.0;;;;;2824.0;411.0;64.0;347.0;136.0;;
285;Fryslân (PV);1951;3607.0;58.0;6.0;50.0;3.0;;;;;;;;;;1.0;;;;;2820.0;400.0;60.0;340.0;227.0;;
286;Fryslân (PV);1952;3630.0;60.0;5.0;51.0;3.0;;;;;;;;;;2.0;;;;;2828.0;385.0;61.0;324.0;259.0;;
287;Fryslân (PV);1953;3654.0;61.0;5.0;53.0;3.0;;;;;;;;;;2.0;;;;;2866.0;388.0;61.0;326.0;229.0;;
288;Fryslân (PV);1954;3654.0;61.0;5.0;52.0;4.0;;;;;;;;;;2.0;;;;;2868.0;386.0;62.0;324.0;227.0;;
289;Fryslân (PV);1955;3654.0;62.0;5.0;52.0;4.0;;;;;;;0.0;;;2.0;;;;;2834.0;385.0;63.0;322.0;261.0;;
290;Fryslân (PV);1956;3654.0;62.0;5.0;53.0;4.0;;;;;;;0.0;;;2.0;;;;;2851.0;366.0;63.0;303.0;262.0;;
291;Fryslân (PV);1957;3654.0;63.0;5.0;54.0;4.0;;;;;;;1.0;;;2.0;;;;;2849.0;364.0;63.0;301.0;262.0;;
292;Fryslân (PV);1958;3654.0;64.0;5.0;54.0;4.0;;;;;;;1.0;;;2.0;;;;;2844.0;363.0;63.0;300.0;266.0;;
293;Fryslân (PV);1959;3655.0;65.0;5.0;55.0;4.0;;;;;;;2.0;;;2.0;;;;;2843.0;362.0;63.0;299.0;265.0;;
294;Fryslân (PV);1960;3655.0;66.0;5.0;57.0;4.0;;;;;;;2.0;;;3.0;;;;;2841.0;359.0;63.0;296.0;264.0;;
295;Fryslân (PV);1961;3655.0;66.0;5.0;57.0;4.0;;;;;;;3.0;;;3.0;;;;;2838.0;358.0;64.0;295.0;264.0;;
296;Fryslân (PV);1962;3670.0;67.0;5.0;58.0;4.0;;;;;;;4.0;;;3.0;;;;;2835.0;362.0;64.0;298.0;275.0;;
297;Fryslân (PV);1963;3672.0;68.0;5.0;58.0;4.0;;;;;;;5.0;;;3.0;;;;;2832.0;364.0;64.0;300.0;274.0;;
298;Fryslân (PV);1964;3707.0;68.0;5.0;58.0;4.0;;;;;;;5.0;;;3.0;;;;;2821.0;404.0;70.0;334.0;274.0;;
299;Fryslân (PV);1965;3689.0;54.0;5.0;44.0;4.0;;;;;;;6.0;;;3.0;;;;;2852.0;356.0;72.0;285.0;302.0;;
300;Fryslân (PV);1966;3760.0;46.0;4.0;38.0;4.0;;;;;;;5.0;;;4.0;;;;;2875.0;354.0;84.0;271.0;379.0;;
301;Fryslân (PV);1967;3759.0;50.0;4.0;42.0;4.0;101.0;;6.0;;;;7.0;;;4.0;;;;;2859.0;357.0;87.0;269.0;379.0;;
302;Fryslân (PV);1968;3792.0;52.0;4.0;44.0;4.0;101.0;;6.0;;;;8.0;;;5.0;;;;;2857.0;356.0;87.0;269.0;411.0;;
303;Fryslân (PV);1969;3792.0;52.0;4.0;44.0;4.0;103.0;;6.0;;;;7.0;;;5.0;;;;;2854.0;356.0;87.0;269.0;411.0;;
304;Fryslân (PV);1970;3792.0;53.0;4.0;44.0;4.0;107.0;;6.0;;;;9.0;;;4.0;;;;;2848.0;358.0;90.0;268.0;411.0;;
305;Fryslân (PV);1971;3803.0;54.0;4.0;46.0;4.0;111.0;;6.0;;;;9.0;;;3.0;;;;;2841.0;297.0;90.0;207.0;485.0;;
306;Fryslân (PV);1972;3803.0;55.0;4.0;47.0;4.0;116.0;;6.0;;;;9.0;;;4.0;2.0;;;;2827.0;296.0;90.0;206.0;492.0;;
307;Fryslân (PV);1973;3863.0;52.0;4.0;45.0;4.0;120.0;;7.0;;;;11.0;;;3.0;5.0;;;;2850.0;296.0;90.0;206.0;524.0;;
308;Fryslân (PV);1974;3863.0;53.0;3.0;46.0;4.0;124.0;;7.0;;;;11.0;;;2.0;5.0;;;;2842.0;298.0;91.0;207.0;523.0;;
309;Fryslân (PV);1975;3865.0;54.0;4.0;47.0;4.0;132.0;;7.0;;;;12.0;;;2.0;5.0;;;;2827.0;303.0;96.0;208.0;525.0;;
310;Fryslân (PV);1976;3864.0;56.0;4.0;48.0;4.0;139.0;;7.0;;;;12.0;;;2.0;5.0;;;;2819.0;303.0;96.0;207.0;525.0;;
311;Fryslân (PV);1977;3808.0;90.0;6.0;79.0;5.0;114.0;93.0;16.0;4.0;25.0;4.0;15.0;7.0;34.0;6.0;10.0;18.0;2754.0;1.0;2753.0;336.0;81.0;256.0;456.0;207.0;249.0
312;Fryslân (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
313;Fryslân (PV);1979;3808.0;92.0;6.0;81.0;5.0;124.0;101.0;18.0;5.0;27.0;4.0;15.0;7.0;36.0;6.0;11.0;20.0;2737.0;1.0;2736.0;337.0;82.0;255.0;456.0;207.0;249.0
314;Fryslân (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
315;Fryslân (PV);1981;3809.0;93.0;6.0;82.0;5.0;130.0;104.0;20.0;5.0;27.0;5.0;15.0;8.0;38.0;6.0;12.0;21.0;2724.0;1.0;2723.0;341.0;85.0;256.0;456.0;207.0;249.0
316;Fryslân (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
317;Fryslân (PV);1983;3788.0;94.0;6.0;86.0;3.0;134.0;108.0;22.0;5.0;24.0;4.0;12.0;7.0;39.0;5.0;13.0;21.0;2717.0;1.0;2716.0;343.0;86.0;257.0;436.0;208.0;228.0
318;Fryslân (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
319;Fryslân (PV);1985;3792.0;101.0;6.0;93.0;2.0;134.0;107.0;22.0;5.0;26.0;4.0;12.0;10.0;41.0;5.0;14.0;22.0;2704.0;1.0;2703.0;348.0;90.0;257.0;438.0;208.0;229.0
320;Fryslân (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
321;Fryslân (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
322;Fryslân (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
323;Fryslân (PV);1989;5315.0;106.0;6.0;98.0;2.0;138.0;109.0;23.0;6.0;24.0;5.0;9.0;11.0;41.0;5.0;14.0;22.0;2701.0;1.0;2700.0;348.0;95.0;253.0;1957.0;211.0;1746.0
324;Fryslân (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
325;Fryslân (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
326;Fryslân (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
327;Fryslân (PV);1993;5741.0;101.0;5.0;94.0;2.0;141.0;112.0;24.0;6.0;24.0;5.0;10.0;9.0;42.0;5.0;15.0;23.0;2685.0;1.0;2684.0;367.0;103.0;265.0;2380.0;637.0;1743.0
328;Fryslân (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
329;Fryslân (PV);1995;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
330;Fryslân (PV);1996;5741.0;86.0;4.0;80.0;1.0;142.0;107.0;28.0;6.0;20.0;2.0;9.0;9.0;44.0;7.0;16.0;20.0;2678.0;1.0;2677.0;383.0;116.0;267.0;2387.0;644.0;1743.0
331;Fryslân (PV);1997;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
332;Fryslân (PV);1998;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
333;Fryslân (PV);1999;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
334;Fryslân (PV);2000;5741.0;87.0;4.0;82.0;1.0;153.0;113.0;34.0;6.0;26.0;2.0;15.0;9.0;46.0;8.0;16.0;22.0;2649.0;1.0;2649.0;387.0;118.0;269.0;2392.0;651.0;1741.0
335;Fryslân (PV);2001;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
336;Fryslân (PV);2002;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
337;Fryslân (PV);2003;5741.0;87.0;4.0;83.0;1.0;159.0;113.0;39.0;7.0;27.0;2.0;16.0;9.0;47.0;9.0;17.0;22.0;2636.0;1.0;2634.0;385.0;114.0;270.0;2400.0;653.0;1746.0
338;Fryslân (PV);2004;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
339;Fryslân (PV);2005;5741.0;;;;;;;;;;;;;;;;;;;;;;;;;
340;Fryslân (PV);2006;5749.0;87.0;4.0;82.0;1.0;167.0;116.0;44.0;7.0;29.0;2.0;18.0;9.0;49.0;9.0;17.0;22.0;2621.0;2.0;2619.0;389.0;115.0;274.0;2408.0;656.0;1752.0
341;Fryslân (PV);2007;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
342;Fryslân (PV);2008;5749.0;86.0;4.0;81.0;1.0;170.0;117.0;46.0;7.0;31.0;2.0;20.0;9.0;50.0;9.0;18.0;23.0;2612.0;2.0;2610.0;391.0;115.0;276.0;2409.0;657.0;1751.0
343;Fryslân (PV);2009;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
344;Fryslân (PV);2010;5749.0;88.0;4.0;83.0;1.0;173.0;118.0;48.0;6.0;30.0;2.0;19.0;9.0;50.0;9.0;18.0;23.0;2602.0;2.0;2600.0;382.0;115.0;267.0;2423.0;662.0;1761.0
345;Fryslân (PV);2011;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
346;Fryslân (PV);2012;5749.0;84.0;4.0;79.0;1.0;176.0;120.0;50.0;7.0;30.0;2.0;19.0;9.0;53.0;10.0;18.0;24.0;2598.0;2.0;2596.0;383.0;114.0;269.0;2425.0;664.0;1762.0
347;Fryslân (PV);2013;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
348;Fryslân (PV);2014;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
349;Fryslân (PV);2015;5749.0;84.0;4.0;79.0;1.0;180.0;122.0;51.0;7.0;29.0;2.0;17.0;9.0;55.0;11.0;18.0;25.0;2576.0;2.0;2575.0;412.0;113.0;299.0;2413.0;667.0;1747.0
350;Fryslân (PV);2016;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
351;Fryslân (PV);2017;5749.0;84.0;4.0;79.0;1.0;184.0;124.0;53.0;7.0;21.0;2.0;10.0;9.0;56.0;11.0;18.0;26.0;2572.0;2.0;2570.0;423.0;113.0;309.0;2409.0;668.0;1741.0
352;Fryslân (PV);2018;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
353;Fryslân (PV);2019;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
354;Fryslân (PV);2020;5749.0;;;;;;;;;;;;;;;;;;;;;;;;;
355;Fryslân (PV);2021;5753.0;;;;;;;;;;;;;;;;;;;;;;;;;
356;Fryslân (PV);2022;5753.0;;;;;;;;;;;;;;;;;;;;;;;;;
357;Drenthe (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
358;Drenthe (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
359;Drenthe (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
360;Drenthe (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
361;Drenthe (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
362;Drenthe (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Drenthe (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
364;Drenthe (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Drenthe (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Drenthe (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Drenthe (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
368;Drenthe (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
369;Drenthe (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Drenthe (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Drenthe (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Drenthe (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
373;Drenthe (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
374;Drenthe (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
375;Drenthe (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Drenthe (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
377;Drenthe (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Drenthe (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Drenthe (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
380;Drenthe (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Drenthe (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
382;Drenthe (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Drenthe (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
384;Drenthe (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
385;Drenthe (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
386;Drenthe (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
387;Drenthe (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
388;Drenthe (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
389;Drenthe (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
390;Drenthe (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
391;Drenthe (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Drenthe (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
393;Drenthe (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Drenthe (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
395;Drenthe (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
396;Drenthe (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
397;Drenthe (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
398;Drenthe (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
399;Drenthe (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
400;Drenthe (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Drenthe (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
402;Drenthe (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Drenthe (PV);1950;2665.0;54.0;6.0;48.0;1.0;;;;;;;;;;0.0;;;;;1965.0;544.0;193.0;351.0;40.0;40.0;
404;Drenthe (PV);1951;2664.0;54.0;6.0;48.0;1.0;;;;;;;;;;0.0;;;;;1974.0;532.0;199.0;333.0;40.0;40.0;
405;Drenthe (PV);1952;2665.0;61.0;5.0;55.0;2.0;;;;;;;;;;1.0;;;;;1983.0;512.0;201.0;311.0;40.0;40.0;
406;Drenthe (PV);1953;2683.0;62.0;5.0;55.0;2.0;;;;;;;;;;2.0;;;;;2026.0;485.0;206.0;279.0;40.0;40.0;
407;Drenthe (PV);1954;2683.0;63.0;5.0;56.0;2.0;;;;;;;;;;2.0;;;;;2032.0;477.0;207.0;270.0;40.0;40.0;
408;Drenthe (PV);1955;2683.0;63.0;5.0;56.0;2.0;;;;;;;0.0;;;2.0;;;;;2029.0;476.0;211.0;265.0;42.0;42.0;
409;Drenthe (PV);1956;2683.0;66.0;5.0;59.0;2.0;;;;;;;0.0;;;2.0;;;;;2023.0;475.0;221.0;254.0;40.0;40.0;
410;Drenthe (PV);1957;2683.0;67.0;5.0;59.0;2.0;;;;;;;0.0;;;2.0;;;;;2028.0;468.0;221.0;247.0;40.0;40.0;
411;Drenthe (PV);1958;2683.0;67.0;5.0;60.0;2.0;;;;;;;0.0;;;2.0;;;;;2031.0;463.0;221.0;242.0;40.0;40.0;
412;Drenthe (PV);1959;2683.0;67.0;5.0;60.0;2.0;;;;;;;0.0;;;2.0;;;;;2033.0;459.0;222.0;238.0;40.0;40.0;
413;Drenthe (PV);1960;2683.0;61.0;5.0;54.0;2.0;;;;;;;1.0;;;3.0;;;;;2041.0;447.0;227.0;220.0;39.0;39.0;
414;Drenthe (PV);1961;2683.0;62.0;5.0;55.0;2.0;;;;;;;1.0;;;3.0;;;;;2037.0;443.0;226.0;217.0;39.0;39.0;
415;Drenthe (PV);1962;2685.0;65.0;5.0;58.0;2.0;;;;;;;3.0;;;3.0;;;;;2036.0;440.0;229.0;210.0;39.0;39.0;
416;Drenthe (PV);1963;2685.0;66.0;5.0;59.0;2.0;;;;;;;5.0;;;3.0;;;;;2032.0;438.0;229.0;208.0;39.0;39.0;
417;Drenthe (PV);1964;2685.0;64.0;5.0;57.0;2.0;;;;;;;7.0;;;3.0;;;;;2030.0;437.0;229.0;208.0;40.0;40.0;
418;Drenthe (PV);1965;2685.0;39.0;5.0;32.0;2.0;;;;;;;7.0;;;4.0;;;;;2047.0;441.0;229.0;212.0;39.0;39.0;
419;Drenthe (PV);1966;2685.0;39.0;4.0;33.0;2.0;;;;;;;5.0;;;4.0;;;;;2048.0;436.0;235.0;200.0;35.0;35.0;
420;Drenthe (PV);1967;2685.0;33.0;3.0;28.0;2.0;95.0;;5.0;;;;5.0;;;4.0;;;;;2061.0;443.0;267.0;176.0;37.0;37.0;
421;Drenthe (PV);1968;2685.0;35.0;3.0;30.0;2.0;97.0;;5.0;;;;7.0;;;4.0;;;;;2057.0;443.0;267.0;176.0;37.0;37.0;
422;Drenthe (PV);1969;2685.0;36.0;3.0;31.0;2.0;99.0;;5.0;;;;6.0;;;5.0;;;;;2055.0;440.0;267.0;174.0;37.0;37.0;
423;Drenthe (PV);1970;2685.0;39.0;3.0;33.0;2.0;99.0;;6.0;;;;9.0;;;5.0;;;;;2050.0;440.0;267.0;173.0;37.0;37.0;
424;Drenthe (PV);1971;2685.0;41.0;3.0;36.0;2.0;104.0;;5.0;;;;9.0;;;4.0;;;;;2050.0;435.0;270.0;165.0;38.0;38.0;
425;Drenthe (PV);1972;2685.0;42.0;3.0;37.0;2.0;106.0;;6.0;;;;9.0;;;4.0;2.0;;;;2046.0;435.0;270.0;165.0;36.0;36.0;
426;Drenthe (PV);1973;2685.0;44.0;3.0;39.0;2.0;106.0;;6.0;;;;8.0;;;4.0;4.0;;;;2042.0;435.0;270.0;165.0;37.0;37.0;
427;Drenthe (PV);1974;2684.0;45.0;3.0;40.0;2.0;108.0;;6.0;;;;7.0;;;5.0;4.0;;;;2040.0;435.0;270.0;164.0;37.0;37.0;
428;Drenthe (PV);1975;2682.0;46.0;3.0;41.0;2.0;112.0;;7.0;;;;7.0;;;5.0;5.0;;;;2033.0;435.0;272.0;162.0;37.0;37.0;
429;Drenthe (PV);1976;2678.0;47.0;3.0;42.0;2.0;114.0;;7.0;;;;7.0;;;5.0;5.0;;;;2025.0;435.0;272.0;163.0;37.0;37.0;
430;Drenthe (PV);1977;2681.0;96.0;4.0;92.0;1.0;113.0;91.0;16.0;6.0;28.0;16.0;7.0;4.0;33.0;2.0;10.0;21.0;2004.0;2.0;2002.0;381.0;255.0;126.0;26.0;26.0;
431;Drenthe (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Drenthe (PV);1979;2681.0;96.0;4.0;92.0;1.0;118.0;95.0;18.0;6.0;28.0;13.0;8.0;7.0;34.0;3.0;10.0;21.0;1997.0;2.0;1994.0;381.0;256.0;125.0;27.0;27.0;
