ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
3398;12 tot 18 jaar;50 tot 55 jaar;2057;213280
3399;12 tot 18 jaar;50 tot 55 jaar;2058;211271
3400;12 tot 18 jaar;50 tot 55 jaar;2059;209779
3401;12 tot 18 jaar;50 tot 55 jaar;2060;208750
3402;12 tot 18 jaar;55 tot 60 jaar;2019;82391
3403;12 tot 18 jaar;55 tot 60 jaar;2020;86250
3404;12 tot 18 jaar;55 tot 60 jaar;2021;88997
3405;12 tot 18 jaar;55 tot 60 jaar;2022;91049
3406;12 tot 18 jaar;55 tot 60 jaar;2023;92760
3407;12 tot 18 jaar;55 tot 60 jaar;2024;94359
3408;12 tot 18 jaar;55 tot 60 jaar;2025;96580
3409;12 tot 18 jaar;55 tot 60 jaar;2026;97813
3410;12 tot 18 jaar;55 tot 60 jaar;2027;97417
3411;12 tot 18 jaar;55 tot 60 jaar;2028;96404
3412;12 tot 18 jaar;55 tot 60 jaar;2029;94734
3413;12 tot 18 jaar;55 tot 60 jaar;2030;93561
3414;12 tot 18 jaar;55 tot 60 jaar;2031;92413
3415;12 tot 18 jaar;55 tot 60 jaar;2032;90489
3416;12 tot 18 jaar;55 tot 60 jaar;2033;89170
3417;12 tot 18 jaar;55 tot 60 jaar;2034;88571
3418;12 tot 18 jaar;55 tot 60 jaar;2035;88856
3419;12 tot 18 jaar;55 tot 60 jaar;2036;91206
3420;12 tot 18 jaar;55 tot 60 jaar;2037;93596
3421;12 tot 18 jaar;55 tot 60 jaar;2038;95623
3422;12 tot 18 jaar;55 tot 60 jaar;2039;97379
3423;12 tot 18 jaar;55 tot 60 jaar;2040;99816
3424;12 tot 18 jaar;55 tot 60 jaar;2041;101654
3425;12 tot 18 jaar;55 tot 60 jaar;2042;103345
3426;12 tot 18 jaar;55 tot 60 jaar;2043;104520
3427;12 tot 18 jaar;55 tot 60 jaar;2044;104943
3428;12 tot 18 jaar;55 tot 60 jaar;2045;104715
3429;12 tot 18 jaar;55 tot 60 jaar;2046;104773
3430;12 tot 18 jaar;55 tot 60 jaar;2047;104631
3431;12 tot 18 jaar;55 tot 60 jaar;2048;104575
3432;12 tot 18 jaar;55 tot 60 jaar;2049;104752
3433;12 tot 18 jaar;55 tot 60 jaar;2050;105464
3434;12 tot 18 jaar;55 tot 60 jaar;2051;105738
3435;12 tot 18 jaar;55 tot 60 jaar;2052;105833
3436;12 tot 18 jaar;55 tot 60 jaar;2053;105758
3437;12 tot 18 jaar;55 tot 60 jaar;2054;105998
3438;12 tot 18 jaar;55 tot 60 jaar;2055;105835
3439;12 tot 18 jaar;55 tot 60 jaar;2056;106117
3440;12 tot 18 jaar;55 tot 60 jaar;2057;106263
3441;12 tot 18 jaar;55 tot 60 jaar;2058;106450
3442;12 tot 18 jaar;55 tot 60 jaar;2059;106636
3443;12 tot 18 jaar;55 tot 60 jaar;2060;106695
3444;12 tot 18 jaar;60 tot 65 jaar;2019;13731
3445;12 tot 18 jaar;60 tot 65 jaar;2020;14794
3446;12 tot 18 jaar;60 tot 65 jaar;2021;15720
3447;12 tot 18 jaar;60 tot 65 jaar;2022;16608
3448;12 tot 18 jaar;60 tot 65 jaar;2023;17731
3449;12 tot 18 jaar;60 tot 65 jaar;2024;19105
3450;12 tot 18 jaar;60 tot 65 jaar;2025;20476
3451;12 tot 18 jaar;60 tot 65 jaar;2026;21367
3452;12 tot 18 jaar;60 tot 65 jaar;2027;21522
3453;12 tot 18 jaar;60 tot 65 jaar;2028;21308
3454;12 tot 18 jaar;60 tot 65 jaar;2029;21350
3455;12 tot 18 jaar;60 tot 65 jaar;2030;21707
3456;12 tot 18 jaar;60 tot 65 jaar;2031;22500
3457;12 tot 18 jaar;60 tot 65 jaar;2032;23036
3458;12 tot 18 jaar;60 tot 65 jaar;2033;23461
3459;12 tot 18 jaar;60 tot 65 jaar;2034;23186
3460;12 tot 18 jaar;60 tot 65 jaar;2035;22775
3461;12 tot 18 jaar;60 tot 65 jaar;2036;22155
3462;12 tot 18 jaar;60 tot 65 jaar;2037;21542
3463;12 tot 18 jaar;60 tot 65 jaar;2038;21245
3464;12 tot 18 jaar;60 tot 65 jaar;2039;21091
3465;12 tot 18 jaar;60 tot 65 jaar;2040;20976
3466;12 tot 18 jaar;60 tot 65 jaar;2041;21135
3467;12 tot 18 jaar;60 tot 65 jaar;2042;21100
3468;12 tot 18 jaar;60 tot 65 jaar;2043;20935
3469;12 tot 18 jaar;60 tot 65 jaar;2044;20636
3470;12 tot 18 jaar;60 tot 65 jaar;2045;20500
3471;12 tot 18 jaar;60 tot 65 jaar;2046;20331
3472;12 tot 18 jaar;60 tot 65 jaar;2047;20184
3473;12 tot 18 jaar;60 tot 65 jaar;2048;20048
3474;12 tot 18 jaar;60 tot 65 jaar;2049;19914
3475;12 tot 18 jaar;60 tot 65 jaar;2050;19760
3476;12 tot 18 jaar;60 tot 65 jaar;2051;19744
3477;12 tot 18 jaar;60 tot 65 jaar;2052;19843
3478;12 tot 18 jaar;60 tot 65 jaar;2053;20012
3479;12 tot 18 jaar;60 tot 65 jaar;2054;20193
3480;12 tot 18 jaar;60 tot 65 jaar;2055;20452
3481;12 tot 18 jaar;60 tot 65 jaar;2056;20529
3482;12 tot 18 jaar;60 tot 65 jaar;2057;20570
3483;12 tot 18 jaar;60 tot 65 jaar;2058;20592
3484;12 tot 18 jaar;60 tot 65 jaar;2059;20650
3485;12 tot 18 jaar;60 tot 65 jaar;2060;20639
3486;12 tot 18 jaar;65 tot 70 jaar;2019;614
3487;12 tot 18 jaar;65 tot 70 jaar;2020;796
3488;12 tot 18 jaar;65 tot 70 jaar;2021;828
3489;12 tot 18 jaar;65 tot 70 jaar;2022;922
3490;12 tot 18 jaar;65 tot 70 jaar;2023;1018
3491;12 tot 18 jaar;65 tot 70 jaar;2024;1116
3492;12 tot 18 jaar;65 tot 70 jaar;2025;1223
3493;12 tot 18 jaar;65 tot 70 jaar;2026;1351
3494;12 tot 18 jaar;65 tot 70 jaar;2027;1416
3495;12 tot 18 jaar;65 tot 70 jaar;2028;1485
3496;12 tot 18 jaar;65 tot 70 jaar;2029;1611
3497;12 tot 18 jaar;65 tot 70 jaar;2030;1683
3498;12 tot 18 jaar;65 tot 70 jaar;2031;1755
3499;12 tot 18 jaar;65 tot 70 jaar;2032;1852
3500;12 tot 18 jaar;65 tot 70 jaar;2033;1784
3501;12 tot 18 jaar;65 tot 70 jaar;2034;2017
3502;12 tot 18 jaar;65 tot 70 jaar;2035;2043
3503;12 tot 18 jaar;65 tot 70 jaar;2036;2049
3504;12 tot 18 jaar;65 tot 70 jaar;2037;1951
3505;12 tot 18 jaar;65 tot 70 jaar;2038;1996
3506;12 tot 18 jaar;65 tot 70 jaar;2039;1953
3507;12 tot 18 jaar;65 tot 70 jaar;2040;1925
3508;12 tot 18 jaar;65 tot 70 jaar;2041;1863
3509;12 tot 18 jaar;65 tot 70 jaar;2042;1790
3510;12 tot 18 jaar;65 tot 70 jaar;2043;1735
3511;12 tot 18 jaar;65 tot 70 jaar;2044;1713
3512;12 tot 18 jaar;65 tot 70 jaar;2045;1698
3513;12 tot 18 jaar;65 tot 70 jaar;2046;1702
3514;12 tot 18 jaar;65 tot 70 jaar;2047;1687
3515;12 tot 18 jaar;65 tot 70 jaar;2048;1652
3516;12 tot 18 jaar;65 tot 70 jaar;2049;1632
3517;12 tot 18 jaar;65 tot 70 jaar;2050;1630
3518;12 tot 18 jaar;65 tot 70 jaar;2051;1619
3519;12 tot 18 jaar;65 tot 70 jaar;2052;1603
3520;12 tot 18 jaar;65 tot 70 jaar;2053;1597
3521;12 tot 18 jaar;65 tot 70 jaar;2054;1594
3522;12 tot 18 jaar;65 tot 70 jaar;2055;1586
3523;12 tot 18 jaar;65 tot 70 jaar;2056;1594
3524;12 tot 18 jaar;65 tot 70 jaar;2057;1614
3525;12 tot 18 jaar;65 tot 70 jaar;2058;1639
3526;12 tot 18 jaar;65 tot 70 jaar;2059;1661
3527;12 tot 18 jaar;65 tot 70 jaar;2060;1686
3528;12 tot 18 jaar;70 tot 75 jaar;2019;16
3529;12 tot 18 jaar;70 tot 75 jaar;2020;17
3530;12 tot 18 jaar;70 tot 75 jaar;2021;30
3531;12 tot 18 jaar;70 tot 75 jaar;2022;26
3532;12 tot 18 jaar;70 tot 75 jaar;2023;22
3533;12 tot 18 jaar;70 tot 75 jaar;2024;30
3534;12 tot 18 jaar;70 tot 75 jaar;2025;39
3535;12 tot 18 jaar;70 tot 75 jaar;2026;49
3536;12 tot 18 jaar;70 tot 75 jaar;2027;79
3537;12 tot 18 jaar;70 tot 75 jaar;2028;84
3538;12 tot 18 jaar;70 tot 75 jaar;2029;75
3539;12 tot 18 jaar;70 tot 75 jaar;2030;71
3540;12 tot 18 jaar;70 tot 75 jaar;2031;87
3541;12 tot 18 jaar;70 tot 75 jaar;2032;83
3542;12 tot 18 jaar;70 tot 75 jaar;2033;104
3543;12 tot 18 jaar;70 tot 75 jaar;2034;103
3544;12 tot 18 jaar;70 tot 75 jaar;2035;99
3545;12 tot 18 jaar;70 tot 75 jaar;2036;116
3546;12 tot 18 jaar;70 tot 75 jaar;2037;94
3547;12 tot 18 jaar;70 tot 75 jaar;2038;84
3548;12 tot 18 jaar;70 tot 75 jaar;2039;75
3549;12 tot 18 jaar;70 tot 75 jaar;2040;73
3550;12 tot 18 jaar;70 tot 75 jaar;2041;85
3551;12 tot 18 jaar;70 tot 75 jaar;2042;86
3552;12 tot 18 jaar;70 tot 75 jaar;2043;79
3553;12 tot 18 jaar;70 tot 75 jaar;2044;73
3554;12 tot 18 jaar;70 tot 75 jaar;2045;73
3555;12 tot 18 jaar;70 tot 75 jaar;2046;72
3556;12 tot 18 jaar;70 tot 75 jaar;2047;70
3557;12 tot 18 jaar;70 tot 75 jaar;2048;66
3558;12 tot 18 jaar;70 tot 75 jaar;2049;66
3559;12 tot 18 jaar;70 tot 75 jaar;2050;66
3560;12 tot 18 jaar;70 tot 75 jaar;2051;69
3561;12 tot 18 jaar;70 tot 75 jaar;2052;69
3562;12 tot 18 jaar;70 tot 75 jaar;2053;65
3563;12 tot 18 jaar;70 tot 75 jaar;2054;64
3564;12 tot 18 jaar;70 tot 75 jaar;2055;69
3565;12 tot 18 jaar;70 tot 75 jaar;2056;68
3566;12 tot 18 jaar;70 tot 75 jaar;2057;69
3567;12 tot 18 jaar;70 tot 75 jaar;2058;70
3568;12 tot 18 jaar;70 tot 75 jaar;2059;67
3569;12 tot 18 jaar;70 tot 75 jaar;2060;68
3570;12 tot 18 jaar;75 tot 80 jaar;2019;0
3571;12 tot 18 jaar;75 tot 80 jaar;2020;0
3572;12 tot 18 jaar;75 tot 80 jaar;2021;0
3573;12 tot 18 jaar;75 tot 80 jaar;2022;0
3574;12 tot 18 jaar;75 tot 80 jaar;2023;0
3575;12 tot 18 jaar;75 tot 80 jaar;2024;0
3576;12 tot 18 jaar;75 tot 80 jaar;2025;0
3577;12 tot 18 jaar;75 tot 80 jaar;2026;0
3578;12 tot 18 jaar;75 tot 80 jaar;2027;0
3579;12 tot 18 jaar;75 tot 80 jaar;2028;0
3580;12 tot 18 jaar;75 tot 80 jaar;2029;0
3581;12 tot 18 jaar;75 tot 80 jaar;2030;0
3582;12 tot 18 jaar;75 tot 80 jaar;2031;0
3583;12 tot 18 jaar;75 tot 80 jaar;2032;0
3584;12 tot 18 jaar;75 tot 80 jaar;2033;0
3585;12 tot 18 jaar;75 tot 80 jaar;2034;0
3586;12 tot 18 jaar;75 tot 80 jaar;2035;0
3587;12 tot 18 jaar;75 tot 80 jaar;2036;0
3588;12 tot 18 jaar;75 tot 80 jaar;2037;0
3589;12 tot 18 jaar;75 tot 80 jaar;2038;0
3590;12 tot 18 jaar;75 tot 80 jaar;2039;0
3591;12 tot 18 jaar;75 tot 80 jaar;2040;0
3592;12 tot 18 jaar;75 tot 80 jaar;2041;0
3593;12 tot 18 jaar;75 tot 80 jaar;2042;0
3594;12 tot 18 jaar;75 tot 80 jaar;2043;0
3595;12 tot 18 jaar;75 tot 80 jaar;2044;0
3596;12 tot 18 jaar;75 tot 80 jaar;2045;0
3597;12 tot 18 jaar;75 tot 80 jaar;2046;0
3598;12 tot 18 jaar;75 tot 80 jaar;2047;0
3599;12 tot 18 jaar;75 tot 80 jaar;2048;0
3600;12 tot 18 jaar;75 tot 80 jaar;2049;0
3601;12 tot 18 jaar;75 tot 80 jaar;2050;0
3602;12 tot 18 jaar;75 tot 80 jaar;2051;0
3603;12 tot 18 jaar;75 tot 80 jaar;2052;0
3604;12 tot 18 jaar;75 tot 80 jaar;2053;0
3605;12 tot 18 jaar;75 tot 80 jaar;2054;0
3606;12 tot 18 jaar;75 tot 80 jaar;2055;0
3607;12 tot 18 jaar;75 tot 80 jaar;2056;0
3608;12 tot 18 jaar;75 tot 80 jaar;2057;0
3609;12 tot 18 jaar;75 tot 80 jaar;2058;0
3610;12 tot 18 jaar;75 tot 80 jaar;2059;0
3611;12 tot 18 jaar;75 tot 80 jaar;2060;0
3612;12 tot 18 jaar;80 tot 85 jaar;2019;0
3613;12 tot 18 jaar;80 tot 85 jaar;2020;0
3614;12 tot 18 jaar;80 tot 85 jaar;2021;0
3615;12 tot 18 jaar;80 tot 85 jaar;2022;0
3616;12 tot 18 jaar;80 tot 85 jaar;2023;0
3617;12 tot 18 jaar;80 tot 85 jaar;2024;0
3618;12 tot 18 jaar;80 tot 85 jaar;2025;0
3619;12 tot 18 jaar;80 tot 85 jaar;2026;0
3620;12 tot 18 jaar;80 tot 85 jaar;2027;0
3621;12 tot 18 jaar;80 tot 85 jaar;2028;0
3622;12 tot 18 jaar;80 tot 85 jaar;2029;0
3623;12 tot 18 jaar;80 tot 85 jaar;2030;0
3624;12 tot 18 jaar;80 tot 85 jaar;2031;0
3625;12 tot 18 jaar;80 tot 85 jaar;2032;0
3626;12 tot 18 jaar;80 tot 85 jaar;2033;0
3627;12 tot 18 jaar;80 tot 85 jaar;2034;0
3628;12 tot 18 jaar;80 tot 85 jaar;2035;0
3629;12 tot 18 jaar;80 tot 85 jaar;2036;0
3630;12 tot 18 jaar;80 tot 85 jaar;2037;0
3631;12 tot 18 jaar;80 tot 85 jaar;2038;0
3632;12 tot 18 jaar;80 tot 85 jaar;2039;0
3633;12 tot 18 jaar;80 tot 85 jaar;2040;0
3634;12 tot 18 jaar;80 tot 85 jaar;2041;0
3635;12 tot 18 jaar;80 tot 85 jaar;2042;0
3636;12 tot 18 jaar;80 tot 85 jaar;2043;0
3637;12 tot 18 jaar;80 tot 85 jaar;2044;0
3638;12 tot 18 jaar;80 tot 85 jaar;2045;0
3639;12 tot 18 jaar;80 tot 85 jaar;2046;0
3640;12 tot 18 jaar;80 tot 85 jaar;2047;0
3641;12 tot 18 jaar;80 tot 85 jaar;2048;0
3642;12 tot 18 jaar;80 tot 85 jaar;2049;0
3643;12 tot 18 jaar;80 tot 85 jaar;2050;0
3644;12 tot 18 jaar;80 tot 85 jaar;2051;0
3645;12 tot 18 jaar;80 tot 85 jaar;2052;0
3646;12 tot 18 jaar;80 tot 85 jaar;2053;0
3647;12 tot 18 jaar;80 tot 85 jaar;2054;0
3648;12 tot 18 jaar;80 tot 85 jaar;2055;0
3649;12 tot 18 jaar;80 tot 85 jaar;2056;0
3650;12 tot 18 jaar;80 tot 85 jaar;2057;0
3651;12 tot 18 jaar;80 tot 85 jaar;2058;0
3652;12 tot 18 jaar;80 tot 85 jaar;2059;0
3653;12 tot 18 jaar;80 tot 85 jaar;2060;0
3654;12 tot 18 jaar;85 tot 90 jaar;2019;0
3655;12 tot 18 jaar;85 tot 90 jaar;2020;0
3656;12 tot 18 jaar;85 tot 90 jaar;2021;0
3657;12 tot 18 jaar;85 tot 90 jaar;2022;0
3658;12 tot 18 jaar;85 tot 90 jaar;2023;0
3659;12 tot 18 jaar;85 tot 90 jaar;2024;0
3660;12 tot 18 jaar;85 tot 90 jaar;2025;0
3661;12 tot 18 jaar;85 tot 90 jaar;2026;0
3662;12 tot 18 jaar;85 tot 90 jaar;2027;0
3663;12 tot 18 jaar;85 tot 90 jaar;2028;0
3664;12 tot 18 jaar;85 tot 90 jaar;2029;0
3665;12 tot 18 jaar;85 tot 90 jaar;2030;0
3666;12 tot 18 jaar;85 tot 90 jaar;2031;0
3667;12 tot 18 jaar;85 tot 90 jaar;2032;0
3668;12 tot 18 jaar;85 tot 90 jaar;2033;0
3669;12 tot 18 jaar;85 tot 90 jaar;2034;0
3670;12 tot 18 jaar;85 tot 90 jaar;2035;0
3671;12 tot 18 jaar;85 tot 90 jaar;2036;0
3672;12 tot 18 jaar;85 tot 90 jaar;2037;0
3673;12 tot 18 jaar;85 tot 90 jaar;2038;0
3674;12 tot 18 jaar;85 tot 90 jaar;2039;0
3675;12 tot 18 jaar;85 tot 90 jaar;2040;0
3676;12 tot 18 jaar;85 tot 90 jaar;2041;0
3677;12 tot 18 jaar;85 tot 90 jaar;2042;0
3678;12 tot 18 jaar;85 tot 90 jaar;2043;0
3679;12 tot 18 jaar;85 tot 90 jaar;2044;0
3680;12 tot 18 jaar;85 tot 90 jaar;2045;0
3681;12 tot 18 jaar;85 tot 90 jaar;2046;0
3682;12 tot 18 jaar;85 tot 90 jaar;2047;0
3683;12 tot 18 jaar;85 tot 90 jaar;2048;0
3684;12 tot 18 jaar;85 tot 90 jaar;2049;0
3685;12 tot 18 jaar;85 tot 90 jaar;2050;0
3686;12 tot 18 jaar;85 tot 90 jaar;2051;0
3687;12 tot 18 jaar;85 tot 90 jaar;2052;0
3688;12 tot 18 jaar;85 tot 90 jaar;2053;0
3689;12 tot 18 jaar;85 tot 90 jaar;2054;0
3690;12 tot 18 jaar;85 tot 90 jaar;2055;0
3691;12 tot 18 jaar;85 tot 90 jaar;2056;0
3692;12 tot 18 jaar;85 tot 90 jaar;2057;0
3693;12 tot 18 jaar;85 tot 90 jaar;2058;0
3694;12 tot 18 jaar;85 tot 90 jaar;2059;0
3695;12 tot 18 jaar;85 tot 90 jaar;2060;0
3696;12 tot 18 jaar;90 tot 95 jaar;2019;0
3697;12 tot 18 jaar;90 tot 95 jaar;2020;0
3698;12 tot 18 jaar;90 tot 95 jaar;2021;0
3699;12 tot 18 jaar;90 tot 95 jaar;2022;0
3700;12 tot 18 jaar;90 tot 95 jaar;2023;0
3701;12 tot 18 jaar;90 tot 95 jaar;2024;0
3702;12 tot 18 jaar;90 tot 95 jaar;2025;0
3703;12 tot 18 jaar;90 tot 95 jaar;2026;0
3704;12 tot 18 jaar;90 tot 95 jaar;2027;0
3705;12 tot 18 jaar;90 tot 95 jaar;2028;0
3706;12 tot 18 jaar;90 tot 95 jaar;2029;0
3707;12 tot 18 jaar;90 tot 95 jaar;2030;0
3708;12 tot 18 jaar;90 tot 95 jaar;2031;0
3709;12 tot 18 jaar;90 tot 95 jaar;2032;0
3710;12 tot 18 jaar;90 tot 95 jaar;2033;0
3711;12 tot 18 jaar;90 tot 95 jaar;2034;0
3712;12 tot 18 jaar;90 tot 95 jaar;2035;0
3713;12 tot 18 jaar;90 tot 95 jaar;2036;0
3714;12 tot 18 jaar;90 tot 95 jaar;2037;0
3715;12 tot 18 jaar;90 tot 95 jaar;2038;0
3716;12 tot 18 jaar;90 tot 95 jaar;2039;0
3717;12 tot 18 jaar;90 tot 95 jaar;2040;0
3718;12 tot 18 jaar;90 tot 95 jaar;2041;0
3719;12 tot 18 jaar;90 tot 95 jaar;2042;0
3720;12 tot 18 jaar;90 tot 95 jaar;2043;0
3721;12 tot 18 jaar;90 tot 95 jaar;2044;0
3722;12 tot 18 jaar;90 tot 95 jaar;2045;0
3723;12 tot 18 jaar;90 tot 95 jaar;2046;0
3724;12 tot 18 jaar;90 tot 95 jaar;2047;0
3725;12 tot 18 jaar;90 tot 95 jaar;2048;0
3726;12 tot 18 jaar;90 tot 95 jaar;2049;0
3727;12 tot 18 jaar;90 tot 95 jaar;2050;0
3728;12 tot 18 jaar;90 tot 95 jaar;2051;0
3729;12 tot 18 jaar;90 tot 95 jaar;2052;0
3730;12 tot 18 jaar;90 tot 95 jaar;2053;0
3731;12 tot 18 jaar;90 tot 95 jaar;2054;0
3732;12 tot 18 jaar;90 tot 95 jaar;2055;0
3733;12 tot 18 jaar;90 tot 95 jaar;2056;0
3734;12 tot 18 jaar;90 tot 95 jaar;2057;0
3735;12 tot 18 jaar;90 tot 95 jaar;2058;0
3736;12 tot 18 jaar;90 tot 95 jaar;2059;0
3737;12 tot 18 jaar;90 tot 95 jaar;2060;0
3738;12 tot 18 jaar;95 jaar of ouder;2019;0
3739;12 tot 18 jaar;95 jaar of ouder;2020;0
3740;12 tot 18 jaar;95 jaar of ouder;2021;0
3741;12 tot 18 jaar;95 jaar of ouder;2022;0
3742;12 tot 18 jaar;95 jaar of ouder;2023;0
3743;12 tot 18 jaar;95 jaar of ouder;2024;0
3744;12 tot 18 jaar;95 jaar of ouder;2025;0
3745;12 tot 18 jaar;95 jaar of ouder;2026;0
3746;12 tot 18 jaar;95 jaar of ouder;2027;0
3747;12 tot 18 jaar;95 jaar of ouder;2028;0
3748;12 tot 18 jaar;95 jaar of ouder;2029;0
3749;12 tot 18 jaar;95 jaar of ouder;2030;0
3750;12 tot 18 jaar;95 jaar of ouder;2031;0
3751;12 tot 18 jaar;95 jaar of ouder;2032;0
3752;12 tot 18 jaar;95 jaar of ouder;2033;0
3753;12 tot 18 jaar;95 jaar of ouder;2034;0
3754;12 tot 18 jaar;95 jaar of ouder;2035;0
3755;12 tot 18 jaar;95 jaar of ouder;2036;0
3756;12 tot 18 jaar;95 jaar of ouder;2037;0
3757;12 tot 18 jaar;95 jaar of ouder;2038;0
3758;12 tot 18 jaar;95 jaar of ouder;2039;0
3759;12 tot 18 jaar;95 jaar of ouder;2040;0
3760;12 tot 18 jaar;95 jaar of ouder;2041;0
3761;12 tot 18 jaar;95 jaar of ouder;2042;0
3762;12 tot 18 jaar;95 jaar of ouder;2043;0
3763;12 tot 18 jaar;95 jaar of ouder;2044;0
3764;12 tot 18 jaar;95 jaar of ouder;2045;0
3765;12 tot 18 jaar;95 jaar of ouder;2046;0
3766;12 tot 18 jaar;95 jaar of ouder;2047;0
3767;12 tot 18 jaar;95 jaar of ouder;2048;0
3768;12 tot 18 jaar;95 jaar of ouder;2049;0
3769;12 tot 18 jaar;95 jaar of ouder;2050;0
3770;12 tot 18 jaar;95 jaar of ouder;2051;0
3771;12 tot 18 jaar;95 jaar of ouder;2052;0
3772;12 tot 18 jaar;95 jaar of ouder;2053;0
3773;12 tot 18 jaar;95 jaar of ouder;2054;0
3774;12 tot 18 jaar;95 jaar of ouder;2055;0
3775;12 tot 18 jaar;95 jaar of ouder;2056;0
3776;12 tot 18 jaar;95 jaar of ouder;2057;0
3777;12 tot 18 jaar;95 jaar of ouder;2058;0
3778;12 tot 18 jaar;95 jaar of ouder;2059;0
3779;12 tot 18 jaar;95 jaar of ouder;2060;0
3780;18 jaar of ouder;Totaal;2019;726319
3781;18 jaar of ouder;Totaal;2020;737546
3782;18 jaar of ouder;Totaal;2021;747307
3783;18 jaar of ouder;Totaal;2022;752713
3784;18 jaar of ouder;Totaal;2023;754622
3785;18 jaar of ouder;Totaal;2024;753888
3786;18 jaar of ouder;Totaal;2025;750331
3787;18 jaar of ouder;Totaal;2026;748331
3788;18 jaar of ouder;Totaal;2027;746672
3789;18 jaar of ouder;Totaal;2028;744771
3790;18 jaar of ouder;Totaal;2029;741003
3791;18 jaar of ouder;Totaal;2030;735187
3792;18 jaar of ouder;Totaal;2031;726469
3793;18 jaar of ouder;Totaal;2032;720971
3794;18 jaar of ouder;Totaal;2033;711847
3795;18 jaar of ouder;Totaal;2034;705530
3796;18 jaar of ouder;Totaal;2035;696075
3797;18 jaar of ouder;Totaal;2036;685275
3798;18 jaar of ouder;Totaal;2037;676595
3799;18 jaar of ouder;Totaal;2038;670821
3800;18 jaar of ouder;Totaal;2039;668256
3801;18 jaar of ouder;Totaal;2040;668242
3802;18 jaar of ouder;Totaal;2041;670884
3803;18 jaar of ouder;Totaal;2042;676412
3804;18 jaar of ouder;Totaal;2043;684268
3805;18 jaar of ouder;Totaal;2044;693673
3806;18 jaar of ouder;Totaal;2045;703701
3807;18 jaar of ouder;Totaal;2046;713693
3808;18 jaar of ouder;Totaal;2047;723137
3809;18 jaar of ouder;Totaal;2048;731650
3810;18 jaar of ouder;Totaal;2049;738975
3811;18 jaar of ouder;Totaal;2050;745095
3812;18 jaar of ouder;Totaal;2051;750012
3813;18 jaar of ouder;Totaal;2052;753878
3814;18 jaar of ouder;Totaal;2053;756844
3815;18 jaar of ouder;Totaal;2054;758824
3816;18 jaar of ouder;Totaal;2055;759805
3817;18 jaar of ouder;Totaal;2056;759767
3818;18 jaar of ouder;Totaal;2057;758784
3819;18 jaar of ouder;Totaal;2058;756905
3820;18 jaar of ouder;Totaal;2059;754274
3821;18 jaar of ouder;Totaal;2060;751074
3822;18 jaar of ouder;15 tot 20 jaar;2019;0
3823;18 jaar of ouder;15 tot 20 jaar;2020;0
3824;18 jaar of ouder;15 tot 20 jaar;2021;0
3825;18 jaar of ouder;15 tot 20 jaar;2022;0
3826;18 jaar of ouder;15 tot 20 jaar;2023;0
3827;18 jaar of ouder;15 tot 20 jaar;2024;0
3828;18 jaar of ouder;15 tot 20 jaar;2025;0
3829;18 jaar of ouder;15 tot 20 jaar;2026;0
3830;18 jaar of ouder;15 tot 20 jaar;2027;0
3831;18 jaar of ouder;15 tot 20 jaar;2028;0
3832;18 jaar of ouder;15 tot 20 jaar;2029;0
3833;18 jaar of ouder;15 tot 20 jaar;2030;0
3834;18 jaar of ouder;15 tot 20 jaar;2031;0
3835;18 jaar of ouder;15 tot 20 jaar;2032;0
3836;18 jaar of ouder;15 tot 20 jaar;2033;0
3837;18 jaar of ouder;15 tot 20 jaar;2034;0
3838;18 jaar of ouder;15 tot 20 jaar;2035;0
3839;18 jaar of ouder;15 tot 20 jaar;2036;0
3840;18 jaar of ouder;15 tot 20 jaar;2037;0
3841;18 jaar of ouder;15 tot 20 jaar;2038;0
3842;18 jaar of ouder;15 tot 20 jaar;2039;0
3843;18 jaar of ouder;15 tot 20 jaar;2040;0
3844;18 jaar of ouder;15 tot 20 jaar;2041;0
3845;18 jaar of ouder;15 tot 20 jaar;2042;0
3846;18 jaar of ouder;15 tot 20 jaar;2043;0
3847;18 jaar of ouder;15 tot 20 jaar;2044;0
3848;18 jaar of ouder;15 tot 20 jaar;2045;0
3849;18 jaar of ouder;15 tot 20 jaar;2046;0
3850;18 jaar of ouder;15 tot 20 jaar;2047;0
3851;18 jaar of ouder;15 tot 20 jaar;2048;0
3852;18 jaar of ouder;15 tot 20 jaar;2049;0
3853;18 jaar of ouder;15 tot 20 jaar;2050;0
3854;18 jaar of ouder;15 tot 20 jaar;2051;0
3855;18 jaar of ouder;15 tot 20 jaar;2052;0
3856;18 jaar of ouder;15 tot 20 jaar;2053;0
3857;18 jaar of ouder;15 tot 20 jaar;2054;0
3858;18 jaar of ouder;15 tot 20 jaar;2055;0
3859;18 jaar of ouder;15 tot 20 jaar;2056;0
3860;18 jaar of ouder;15 tot 20 jaar;2057;0
3861;18 jaar of ouder;15 tot 20 jaar;2058;0
3862;18 jaar of ouder;15 tot 20 jaar;2059;0
3863;18 jaar of ouder;15 tot 20 jaar;2060;0
3864;18 jaar of ouder;20 tot 25 jaar;2019;0
3865;18 jaar of ouder;20 tot 25 jaar;2020;0
3866;18 jaar of ouder;20 tot 25 jaar;2021;0
3867;18 jaar of ouder;20 tot 25 jaar;2022;0
3868;18 jaar of ouder;20 tot 25 jaar;2023;0
3869;18 jaar of ouder;20 tot 25 jaar;2024;0
