ID;Geslacht;Leeftijd;DiagnoseAantal;DiagnosenGGZ;Perioden;PrimaireDiagnoses_1;PrimaireEnNevendiagnoses_2;PrimaireDiagnoses_3;PrimaireEnNevendiagnoses_4;PrimaireDiagnoses_5;PrimaireEnNevendiagnoses_6;PrimaireDiagnoses_7;PrimaireEnNevendiagnoses_8
2297;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2010;1865.0;1865.0;11.0;11.0;1185.0;1185.0;7.0;7.0
2298;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2011;2085.0;2085.0;12.0;12.0;1425.0;1425.0;9.0;9.0
2299;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2012;1670.0;1670.0;10.0;10.0;1305.0;1305.0;8.0;8.0
2300;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2013;1065.0;1065.0;6.0;6.0;805.0;805.0;5.0;5.0
2301;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2014;605.0;605.0;4.0;4.0;565.0;565.0;3.0;3.0
2302;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2015;55.0;55.0;0.0;0.0;45.0;45.0;0.0;0.0
2303;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.2.2 Leerstoornis: overig of NAO;2016;25.0;25.0;0.0;0.0;20.0;20.0;0.0;0.0
2304;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2009;95.0;95.0;1.0;1.0;65.0;65.0;0.0;0.0
2305;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2010;105.0;105.0;1.0;1.0;80.0;80.0;0.0;0.0
2306;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2011;95.0;95.0;1.0;1.0;60.0;60.0;0.0;0.0
2307;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2012;90.0;90.0;1.0;1.0;60.0;60.0;0.0;0.0
2308;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2013;85.0;85.0;0.0;0.0;70.0;70.0;0.0;0.0
2309;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2014;55.0;55.0;0.0;0.0;55.0;55.0;0.0;0.0
2310;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2311;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.3 Stoornissen motorische vaardigheden;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2312;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2009;530.0;530.0;3.0;3.0;375.0;375.0;2.0;2.0
2313;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2010;525.0;525.0;3.0;3.0;380.0;380.0;2.0;2.0
2314;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2011;490.0;490.0;3.0;3.0;330.0;330.0;2.0;2.0
2315;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2012;455.0;455.0;3.0;3.0;305.0;305.0;2.0;2.0
2316;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2013;475.0;475.0;3.0;3.0;370.0;370.0;2.0;2.0
2317;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2014;265.0;265.0;2.0;2.0;250.0;250.0;1.0;1.0
2318;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2015;30.0;30.0;0.0;0.0;25.0;25.0;0.0;0.0
2319;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.4 Communicatiestoornissen;2016;25.0;25.0;0.0;0.0;10.0;10.0;0.0;0.0
2320;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2009;39440.0;39440.0;239.0;239.0;26600.0;26600.0;161.0;161.0
2321;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2010;41350.0;41350.0;249.0;249.0;29705.0;29705.0;179.0;179.0
2322;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2011;42970.0;42970.0;257.0;257.0;30505.0;30505.0;183.0;183.0
2323;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2012;42945.0;42945.0;256.0;256.0;30020.0;30020.0;179.0;179.0
2324;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2013;43775.0;43775.0;260.0;260.0;30625.0;30625.0;182.0;182.0
2325;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2014;39225.0;39225.0;233.0;233.0;34730.0;34730.0;206.0;206.0
2326;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2015;13465.0;13465.0;79.0;79.0;9220.0;9220.0;54.0;54.0
2327;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5 Totaal pervasieve ontwikk.stoorn.;2016;17810.0;17810.0;105.0;105.0;9495.0;9495.0;56.0;56.0
2328;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2009;6340.0;6340.0;38.0;38.0;4205.0;4205.0;25.0;25.0
2329;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2010;6905.0;6905.0;42.0;42.0;4925.0;4925.0;30.0;30.0
2330;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2011;7380.0;7380.0;44.0;44.0;5160.0;5160.0;31.0;31.0
2331;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2012;7590.0;7590.0;45.0;45.0;5250.0;5250.0;31.0;31.0
2332;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2013;8045.0;8045.0;48.0;48.0;5645.0;5645.0;34.0;34.0
2333;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2014;7985.0;7985.0;47.0;47.0;6820.0;6820.0;40.0;40.0
2334;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2015;3585.0;3585.0;21.0;21.0;2355.0;2355.0;14.0;14.0
2335;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.1 Perv.ontw.st.: autistische stoorn.;2016;5965.0;5965.0;35.0;35.0;2835.0;2835.0;17.0;17.0
2336;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2009;33100.0;33100.0;200.0;200.0;22390.0;22390.0;135.0;135.0
2337;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2010;34445.0;34445.0;207.0;207.0;24785.0;24785.0;149.0;149.0
2338;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2011;35590.0;35590.0;213.0;213.0;25345.0;25345.0;152.0;152.0
2339;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2012;35355.0;35355.0;211.0;211.0;24770.0;24770.0;148.0;148.0
2340;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2013;35725.0;35725.0;213.0;213.0;24975.0;24975.0;149.0;149.0
2341;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2014;31240.0;31240.0;185.0;185.0;27910.0;27910.0;165.0;165.0
2342;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2015;9875.0;9875.0;58.0;58.0;6865.0;6865.0;41.0;41.0
2343;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.5.2 Perv.ontw.st.: overig of NAO;2016;11845.0;11845.0;70.0;70.0;6660.0;6660.0;39.0;39.0
2344;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2009;56840.0;56840.0;344.0;344.0;36225.0;36225.0;219.0;219.0
2345;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2010;64885.0;64885.0;391.0;391.0;45105.0;45105.0;271.0;271.0
2346;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2011;69485.0;69485.0;416.0;416.0;47145.0;47145.0;282.0;282.0
2347;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2012;71980.0;71980.0;430.0;430.0;48860.0;48860.0;292.0;292.0
2348;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2013;74820.0;74820.0;445.0;445.0;51295.0;51295.0;305.0;305.0
2349;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2014;65860.0;65860.0;391.0;391.0;57870.0;57870.0;343.0;343.0
2350;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2015;18940.0;18940.0;112.0;112.0;12930.0;12930.0;76.0;76.0
2351;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6 Totaal aandacht- en gedragsstoorn.;2016;21015.0;21015.0;123.0;123.0;11455.0;11455.0;67.0;67.0
2352;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2009;50995.0;50995.0;309.0;309.0;32255.0;32255.0;195.0;195.0
2353;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2010;59315.0;59315.0;357.0;357.0;41080.0;41080.0;247.0;247.0
2354;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2011;64085.0;64085.0;384.0;384.0;43565.0;43565.0;261.0;261.0
2355;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2012;66125.0;66125.0;395.0;395.0;45150.0;45150.0;269.0;269.0
2356;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2013;68545.0;68545.0;408.0;408.0;47070.0;47070.0;280.0;280.0
2357;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2014;60580.0;60580.0;359.0;359.0;52710.0;52710.0;313.0;313.0
2358;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2015;18605.0;18605.0;110.0;110.0;12675.0;12675.0;75.0;75.0
2359;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.1 Aandachtstekort: hyperactiviteit;2016;20685.0;20685.0;121.0;121.0;11275.0;11275.0;66.0;66.0
2360;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2009;5845.0;5845.0;35.0;35.0;3965.0;3965.0;24.0;24.0
2361;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2010;5570.0;5570.0;34.0;34.0;4025.0;4025.0;24.0;24.0
2362;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2011;5400.0;5400.0;32.0;32.0;3585.0;3585.0;21.0;21.0
2363;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2012;5860.0;5860.0;35.0;35.0;3710.0;3710.0;22.0;22.0
2364;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2013;6275.0;6275.0;37.0;37.0;4225.0;4225.0;25.0;25.0
2365;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2014;5280.0;5280.0;31.0;31.0;5160.0;5160.0;31.0;31.0
2366;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2015;335.0;335.0;2.0;2.0;255.0;255.0;2.0;2.0
2367;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2 Totaal gedragsstoornissen;2016;330.0;330.0;2.0;2.0;185.0;185.0;1.0;1.0
2368;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2009;1185.0;1185.0;7.0;7.0;815.0;815.0;5.0;5.0
2369;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2010;1065.0;1065.0;6.0;6.0;760.0;760.0;5.0;5.0
2370;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2011;1050.0;1050.0;6.0;6.0;695.0;695.0;4.0;4.0
2371;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2012;945.0;945.0;6.0;6.0;630.0;630.0;4.0;4.0
2372;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2013;920.0;920.0;5.0;5.0;620.0;620.0;4.0;4.0
2373;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2014;665.0;665.0;4.0;4.0;640.0;640.0;4.0;4.0
2374;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2015;70.0;70.0;0.0;0.0;55.0;55.0;0.0;0.0
2375;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.1 Gedragsstoornis;2016;65.0;65.0;0.0;0.0;30.0;30.0;0.0;0.0
2376;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2009;2085.0;2085.0;13.0;13.0;1430.0;1430.0;9.0;9.0
2377;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2010;1940.0;1940.0;12.0;12.0;1445.0;1445.0;9.0;9.0
2378;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2011;1755.0;1755.0;11.0;11.0;1175.0;1175.0;7.0;7.0
2379;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2012;1865.0;1865.0;11.0;11.0;1155.0;1155.0;7.0;7.0
2380;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2013;1980.0;1980.0;12.0;12.0;1350.0;1350.0;8.0;8.0
2381;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2014;1600.0;1600.0;9.0;9.0;1575.0;1575.0;9.0;9.0
2382;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2015;85.0;85.0;0.0;0.0;55.0;55.0;0.0;0.0
2383;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.2 Gedrag: opposit.-opstandig;2016;75.0;75.0;0.0;0.0;50.0;50.0;0.0;0.0
2384;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2009;2575.0;2575.0;16.0;16.0;1725.0;1725.0;10.0;10.0
2385;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2010;2570.0;2570.0;15.0;15.0;1820.0;1820.0;11.0;11.0
2386;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2011;2590.0;2590.0;16.0;16.0;1715.0;1715.0;10.0;10.0
2387;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2012;3045.0;3045.0;18.0;18.0;1920.0;1920.0;11.0;11.0
2388;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2013;3370.0;3370.0;20.0;20.0;2250.0;2250.0;13.0;13.0
2389;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2014;3010.0;3010.0;18.0;18.0;2945.0;2945.0;17.0;17.0
2390;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2015;175.0;175.0;1.0;1.0;145.0;145.0;1.0;1.0
2391;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.6.2.3 Gedrag: overig of NAO;2016;190.0;190.0;1.0;1.0;100.0;100.0;1.0;1.0
2392;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2009;145.0;145.0;1.0;1.0;105.0;105.0;1.0;1.0
2393;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2010;205.0;205.0;1.0;1.0;115.0;115.0;1.0;1.0
2394;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2011;275.0;275.0;2.0;2.0;190.0;190.0;1.0;1.0
2395;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2012;235.0;235.0;1.0;1.0;170.0;170.0;1.0;1.0
2396;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2013;155.0;155.0;1.0;1.0;120.0;120.0;1.0;1.0
2397;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2014;70.0;70.0;0.0;0.0;70.0;70.0;0.0;0.0
2398;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2015;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2399;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.7 Voedings- en eetstoorn. kindertijd;2016;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2400;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2009;850.0;850.0;5.0;5.0;610.0;610.0;4.0;4.0
2401;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2010;855.0;855.0;5.0;5.0;600.0;600.0;4.0;4.0
2402;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2011;880.0;880.0;5.0;5.0;610.0;610.0;4.0;4.0
2403;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2012;870.0;870.0;5.0;5.0;620.0;620.0;4.0;4.0
2404;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2013;830.0;830.0;5.0;5.0;605.0;605.0;4.0;4.0
2405;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2014;800.0;800.0;5.0;5.0;715.0;715.0;4.0;4.0
2406;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2015;205.0;205.0;1.0;1.0;145.0;145.0;1.0;1.0
2407;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8 Totaal Tic-stoornissen;2016;195.0;195.0;1.0;1.0;140.0;140.0;1.0;1.0
2408;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2009;560.0;560.0;3.0;3.0;415.0;415.0;3.0;3.0
2409;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2010;565.0;565.0;3.0;3.0;395.0;395.0;2.0;2.0
2410;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2011;565.0;565.0;3.0;3.0;405.0;405.0;2.0;2.0
2411;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2012;555.0;555.0;3.0;3.0;400.0;400.0;2.0;2.0
2412;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2013;540.0;540.0;3.0;3.0;400.0;400.0;2.0;2.0
2413;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2014;525.0;525.0;3.0;3.0;460.0;460.0;3.0;3.0
2414;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2015;150.0;150.0;1.0;1.0;100.0;100.0;1.0;1.0
2415;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.1 Tic-stoorn.: Gilles de la Tourette;2016;140.0;140.0;1.0;1.0;100.0;100.0;1.0;1.0
2416;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2009;290.0;290.0;2.0;2.0;190.0;190.0;1.0;1.0
2417;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2010;285.0;285.0;2.0;2.0;205.0;205.0;1.0;1.0
2418;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2011;315.0;315.0;2.0;2.0;200.0;200.0;1.0;1.0
2419;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2012;315.0;315.0;2.0;2.0;220.0;220.0;1.0;1.0
2420;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2013;290.0;290.0;2.0;2.0;205.0;205.0;1.0;1.0
2421;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2014;275.0;275.0;2.0;2.0;255.0;255.0;2.0;2.0
2422;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2015;55.0;55.0;0.0;0.0;40.0;40.0;0.0;0.0
2423;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.8.2 Tic-stoornis: Overig of NAO;2016;55.0;55.0;0.0;0.0;40.0;40.0;0.0;0.0
2424;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2009;535.0;535.0;3.0;3.0;330.0;330.0;2.0;2.0
2425;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2010;610.0;610.0;4.0;4.0;405.0;405.0;2.0;2.0
2426;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2011;620.0;620.0;4.0;4.0;450.0;450.0;3.0;3.0
2427;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2012;540.0;540.0;3.0;3.0;390.0;390.0;2.0;2.0
2428;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2013;465.0;465.0;3.0;3.0;350.0;350.0;2.0;2.0
2429;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2014;265.0;265.0;2.0;2.0;265.0;265.0;2.0;2.0
2430;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2431;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.9 Stoornissen in de zindelijkheid;2016;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
2432;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2009;10640.0;10640.0;64.0;64.0;6445.0;6445.0;39.0;39.0
2433;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2010;12810.0;12810.0;77.0;77.0;8400.0;8400.0;51.0;51.0
2434;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2011;12980.0;12980.0;78.0;78.0;8210.0;8210.0;49.0;49.0
2435;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2012;14215.0;14215.0;85.0;85.0;9080.0;9080.0;54.0;54.0
2436;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2013;15770.0;15770.0;94.0;94.0;10075.0;10075.0;60.0;60.0
2437;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2014;14090.0;14090.0;84.0;84.0;13945.0;13945.0;83.0;83.0
2438;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2015;440.0;440.0;3.0;3.0;310.0;310.0;2.0;2.0
2439;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10 Totaal overige stoorn. kindertijd;2016;530.0;530.0;3.0;3.0;275.0;275.0;2.0;2.0
2440;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2009;605.0;605.0;4.0;4.0;370.0;370.0;2.0;2.0
2441;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2010;615.0;615.0;4.0;4.0;420.0;420.0;3.0;3.0
2442;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2011;555.0;555.0;3.0;3.0;350.0;350.0;2.0;2.0
2443;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2012;530.0;530.0;3.0;3.0;365.0;365.0;2.0;2.0
2444;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2013;570.0;570.0;3.0;3.0;365.0;365.0;2.0;2.0
2445;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2014;475.0;475.0;3.0;3.0;460.0;460.0;3.0;3.0
2446;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2015;70.0;70.0;0.0;0.0;35.0;35.0;0.0;0.0
2447;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.1 Overig kindertijd: separatieangst;2016;90.0;90.0;1.0;1.0;60.0;60.0;0.0;0.0
2448;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.2 Ov.kind.tijd: selectief mutisme;2009;305.0;305.0;2.0;2.0;200.0;200.0;1.0;1.0
2449;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.2 Ov.kind.tijd: selectief mutisme;2010;350.0;350.0;2.0;2.0;230.0;230.0;1.0;1.0
2450;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.2 Ov.kind.tijd: selectief mutisme;2011;350.0;350.0;2.0;2.0;230.0;230.0;1.0;1.0
2451;Totaal mannen en vrouwen;Totaal;Eén diagnose;1.10.2 Ov.kind.tijd: selectief mutisme;2012;380.0;380.0;2.0;2.0;240.0;240.0;1.0;1.0
