ID;Geslacht;Leeftijd;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
834;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Waarde;2021;130.0
835;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Waarde;2022;134.0
836;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2012;124.0
837;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2013;123.0
838;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2014;122.0
839;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2015;125.0
840;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2016;124.0
841;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2017;130.0
842;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2018;133.0
843;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2019;133.0
844;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2020;127.0
845;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2021;130.0
846;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Ondergrens 95%-interval;2022;133.0
847;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2012;126.0
848;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2013;124.0
849;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2014;123.0
850;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2015;126.0
851;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2016;125.0
852;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2017;131.0
853;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2018;134.0
854;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2019;134.0
855;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2020;128.0
856;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2021;131.0
857;Totaal mannen en vrouwen;Totaal leeftijd;D70-D99 Tot. zktn spijsverteringsorganen;Bovengrens 95%-interval;2022;134.0
858;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2012;17.0
859;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2013;16.0
860;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2014;14.0
861;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2015;15.0
862;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2016;14.0
863;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2017;14.0
864;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2018;15.0
865;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2019;14.0
866;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2020;8.0
867;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2021;10.0
868;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Waarde;2022;12.0
869;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2012;17.0
870;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2013;16.0
871;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2014;14.0
872;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2015;15.0
873;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2016;14.0
874;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2017;14.0
875;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2018;15.0
876;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2019;14.0
877;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2020;8.0
878;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2021;9.0
879;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Ondergrens 95%-interval;2022;12.0
880;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2012;18.0
881;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2013;17.0
882;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2014;14.0
883;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2015;15.0
884;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2016;14.0
885;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2017;14.0
886;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2018;15.0
887;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2019;14.0
888;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2020;9.0
889;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2021;10.0
890;Totaal mannen en vrouwen;Totaal leeftijd;D70,D73 Infect. diarree, gastroint. inf.;Bovengrens 95%-interval;2022;13.0
891;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2012;29.0
892;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2013;28.0
893;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2014;27.0
894;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2015;26.0
895;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2016;25.0
896;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2017;25.0
897;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2018;24.0
898;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2019;24.0
899;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2020;23.0
900;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2021;23.0
901;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Waarde;2022;22.0
902;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2012;29.0
903;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2013;28.0
904;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2014;26.0
905;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2015;26.0
906;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2016;25.0
907;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2017;25.0
908;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2018;24.0
909;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2019;24.0
910;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2020;23.0
911;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2021;23.0
912;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Ondergrens 95%-interval;2022;22.0
913;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2012;30.0
914;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2013;28.0
915;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2014;27.0
916;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2015;26.0
917;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2016;25.0
918;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2017;25.0
919;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2018;24.0
920;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2019;25.0
921;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2020;23.0
922;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2021;23.0
923;Totaal mannen en vrouwen;Totaal leeftijd;D84-D87 Aand. v. slokdarm en maag;Bovengrens 95%-interval;2022;23.0
924;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2012;15.0
925;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2013;14.0
926;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2014;13.0
927;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2015;13.0
928;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2016;12.0
929;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2017;13.0
930;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2018;13.0
931;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2019;13.0
932;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2020;12.0
933;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2021;12.0
934;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Waarde;2022;12.0
935;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2012;15.0
936;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2013;14.0
937;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2014;13.0
938;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2015;12.0
939;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2016;12.0
940;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2017;13.0
941;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2018;13.0
942;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2019;13.0
943;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2020;12.0
944;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2021;12.0
945;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Ondergrens 95%-interval;2022;11.0
946;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2012;15.0
947;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2013;14.0
948;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2014;13.0
949;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2015;13.0
950;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2016;13.0
951;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2017;13.0
952;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2018;13.0
953;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2019;13.0
954;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2020;12.0
955;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2021;12.0
956;Totaal mannen en vrouwen;Totaal leeftijd;D93 Spastisch Colon / IBS;Bovengrens 95%-interval;2022;12.0
957;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2012;76.0
958;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2013;78.0
959;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2014;81.0
960;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2015;84.0
961;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2016;85.0
962;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2017;91.0
963;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2018;94.0
964;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2019;94.0
965;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2020;94.0
966;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2021;96.0
967;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Waarde;2022;98.0
968;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2012;75.0
969;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2013;77.0
970;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2014;80.0
971;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2015;83.0
972;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2016;85.0
973;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2017;90.0
974;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2018;93.0
975;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2019;94.0
976;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2020;94.0
977;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2021;96.0
978;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Ondergrens 95%-interval;2022;97.0
979;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2012;77.0
980;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2013;78.0
981;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2014;81.0
982;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2015;84.0
983;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2016;86.0
984;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2017;91.0
985;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2018;94.0
986;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2019;95.0
987;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2020;95.0
988;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2021;97.0
989;Totaal mannen en vrouwen;Totaal leeftijd;Dy Ov. ziekten spijsverteringsorganen;Bovengrens 95%-interval;2022;98.0
990;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2012;145.0
991;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2013;148.0
992;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2014;153.0
993;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2015;161.0
994;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2016;165.0
995;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2017;179.0
996;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2018;182.0
997;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2019;189.0
998;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2020;183.0
999;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2021;188.0
1000;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Waarde;2022;191.0
1001;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2012;144.0
1002;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2013;147.0
1003;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2014;153.0
1004;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2015;161.0
1005;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2016;164.0
1006;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2017;179.0
1007;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2018;181.0
1008;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2019;188.0
1009;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2020;182.0
1010;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2021;187.0
1011;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Ondergrens 95%-interval;2022;191.0
1012;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2012;145.0
1013;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2013;148.0
1014;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2014;154.0
1015;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2015;162.0
1016;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2016;166.0
1017;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2017;180.0
1018;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2018;182.0
1019;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2019;190.0
1020;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2020;184.0
1021;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2021;188.0
1022;Totaal mannen en vrouwen;Totaal leeftijd;F. Oog;Bovengrens 95%-interval;2022;192.0
1023;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2012;39.0
1024;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2013;42.0
1025;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2014;43.0
1026;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2015;44.0
1027;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2016;43.0
1028;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2017;45.0
1029;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2018;46.0
1030;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2019;48.0
1031;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2020;45.0
1032;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2021;49.0
1033;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Waarde;2022;50.0
1034;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2012;39.0
1035;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2013;41.0
1036;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2014;43.0
1037;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2015;44.0
1038;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2016;43.0
1039;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2017;45.0
1040;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2018;45.0
1041;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2019;48.0
1042;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2020;45.0
1043;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2021;48.0
1044;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Ondergrens 95%-interval;2022;50.0
1045;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2012;40.0
1046;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2013;42.0
1047;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2014;43.0
1048;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2015;45.0
1049;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2016;43.0
1050;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2017;46.0
1051;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2018;46.0
1052;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2019;49.0
1053;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2020;45.0
1054;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2021;49.0
1055;Totaal mannen en vrouwen;Totaal leeftijd;F01-F29 Tot. sympt. en klachten van oog;Bovengrens 95%-interval;2022;50.0
