ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
1850;Totaal mannen en vrouwen;Totaal personen;Lingewaard;2013;45.3;35.2;100;27.5;25.5;29.3;24.0
1851;Totaal mannen en vrouwen;Totaal personen;Lingewaard;2014;45.2;35.2;100;29.3;26.5;29.8;24.2
1852;Totaal mannen en vrouwen;Totaal personen;Lingewaard;2015;45.2;35.4;100;29.1;27.0;30.4;24.6
1853;Totaal mannen en vrouwen;Totaal personen;Lingewaard;2016;45.3;35.8;100;30.8;28.3;30.9;24.9
1854;Totaal mannen en vrouwen;Totaal personen;Lingewaard;2017;45.6;36.5;100;31.7;29.2;31.8;25.3
1855;Totaal mannen en vrouwen;Totaal personen;Lingewaard;2018;45.7;36.9;100;32.1;29.9;31.8;25.8
1856;Totaal mannen en vrouwen;Totaal personen;Lisse;2011;22.5;17.9;100;28.6;25.5;29.9;24.1
1857;Totaal mannen en vrouwen;Totaal personen;Lisse;2012;22.3;17.9;100;29.0;25.9;30.2;24.2
1858;Totaal mannen en vrouwen;Totaal personen;Lisse;2013;22.2;17.8;100;29.2;26.2;30.5;24.5
1859;Totaal mannen en vrouwen;Totaal personen;Lisse;2014;22.2;17.8;100;30.7;26.9;31.1;24.6
1860;Totaal mannen en vrouwen;Totaal personen;Lisse;2015;22.4;18.0;100;30.5;27.5;31.6;25.1
1861;Totaal mannen en vrouwen;Totaal personen;Lisse;2016;22.4;18.1;100;31.6;28.8;32.2;25.7
1862;Totaal mannen en vrouwen;Totaal personen;Lisse;2017;22.5;18.4;100;33.0;29.4;33.1;26.0
1863;Totaal mannen en vrouwen;Totaal personen;Lisse;2018;22.5;18.5;100;33.5;30.3;33.3;26.7
1864;Totaal mannen en vrouwen;Totaal personen;Lochem;2011;32.5;25.9;100;29.9;26.1;30.2;23.7
1865;Totaal mannen en vrouwen;Totaal personen;Lochem;2012;32.5;26.0;100;30.9;26.3;30.2;23.4
1866;Totaal mannen en vrouwen;Totaal personen;Lochem;2013;32.5;26.1;100;30.3;26.7;30.7;23.6
1867;Totaal mannen en vrouwen;Totaal personen;Lochem;2014;32.4;26.1;100;32.3;27.4;31.2;23.9
1868;Totaal mannen en vrouwen;Totaal personen;Lochem;2015;32.4;26.2;100;31.1;27.8;31.3;24.0
1869;Totaal mannen en vrouwen;Totaal personen;Lochem;2016;32.5;26.4;100;32.8;28.9;32.0;24.6
1870;Totaal mannen en vrouwen;Totaal personen;Lochem;2017;32.8;26.9;100;34.5;29.9;33.8;25.2
1871;Totaal mannen en vrouwen;Totaal personen;Lochem;2018;32.8;27.1;100;34.3;30.5;33.2;25.6
1872;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2011;22.5;17.9;100;28.0;25.5;28.2;22.8
1873;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2012;22.5;17.9;100;28.1;25.6;28.5;23.0
1874;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2013;22.5;18.1;100;28.4;25.7;28.8;23.1
1875;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2014;22.8;18.3;100;29.9;26.5;28.9;23.1
1876;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2015;22.7;18.3;100;29.2;27.1;29.4;23.5
1877;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2016;22.6;18.4;100;30.6;28.2;30.0;23.9
1878;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2017;22.8;18.7;100;32.3;28.9;31.3;24.5
1879;Totaal mannen en vrouwen;Totaal personen;Loon op Zand;2018;22.8;18.8;100;32.6;29.7;31.3;25.1
1880;Totaal mannen en vrouwen;Totaal personen;Lopik;2011;14.0;10.4;100;29.3;26.1;28.9;24.0
1881;Totaal mannen en vrouwen;Totaal personen;Lopik;2012;13.9;10.4;100;28.8;26.3;29.0;23.8
1882;Totaal mannen en vrouwen;Totaal personen;Lopik;2013;13.9;10.4;100;29.9;26.8;29.7;24.2
1883;Totaal mannen en vrouwen;Totaal personen;Lopik;2014;13.9;10.5;100;31.3;27.4;29.7;24.2
1884;Totaal mannen en vrouwen;Totaal personen;Lopik;2015;14.0;10.7;100;30.8;27.9;29.9;24.0
1885;Totaal mannen en vrouwen;Totaal personen;Lopik;2016;14.0;10.9;100;32.2;29.1;30.8;24.3
1886;Totaal mannen en vrouwen;Totaal personen;Lopik;2017;14.1;11.1;100;33.9;30.4;32.5;25.3
1887;Totaal mannen en vrouwen;Totaal personen;Lopik;2018;14.2;11.3;100;33.8;31.3;32.1;25.8
1888;Totaal mannen en vrouwen;Totaal personen;Loppersum;2011;10.3;8.0;100;25.2;23.3;26.0;21.3
1889;Totaal mannen en vrouwen;Totaal personen;Loppersum;2012;10.1;7.9;100;25.0;23.3;25.8;21.4
1890;Totaal mannen en vrouwen;Totaal personen;Loppersum;2013;10.1;7.9;100;25.8;23.8;26.4;21.6
1891;Totaal mannen en vrouwen;Totaal personen;Loppersum;2014;10.0;7.9;100;26.8;24.6;26.9;22.0
1892;Totaal mannen en vrouwen;Totaal personen;Loppersum;2015;10.0;7.9;100;26.9;24.8;27.0;22.0
1893;Totaal mannen en vrouwen;Totaal personen;Loppersum;2016;9.9;7.8;100;27.4;25.6;27.2;22.5
1894;Totaal mannen en vrouwen;Totaal personen;Loppersum;2017;9.8;7.8;100;28.5;26.4;28.3;23.2
1895;Totaal mannen en vrouwen;Totaal personen;Loppersum;2018;9.6;7.7;100;29.2;27.1;28.6;23.9
1896;Totaal mannen en vrouwen;Totaal personen;Losser;2011;22.2;17.5;100;26.4;23.8;25.7;21.2
1897;Totaal mannen en vrouwen;Totaal personen;Losser;2012;22.2;17.6;100;26.2;24.0;26.0;21.3
1898;Totaal mannen en vrouwen;Totaal personen;Losser;2013;22.2;17.6;100;26.2;24.3;26.1;21.4
1899;Totaal mannen en vrouwen;Totaal personen;Losser;2014;22.0;17.4;100;27.8;25.1;26.7;21.7
1900;Totaal mannen en vrouwen;Totaal personen;Losser;2015;21.9;17.4;100;27.6;25.6;27.2;21.9
1901;Totaal mannen en vrouwen;Totaal personen;Losser;2016;21.8;17.6;100;28.8;26.7;27.6;22.4
1902;Totaal mannen en vrouwen;Totaal personen;Losser;2017;21.9;17.8;100;30.3;27.6;28.5;23.3
1903;Totaal mannen en vrouwen;Totaal personen;Losser;2018;21.9;17.8;100;30.6;28.1;28.6;23.8
1904;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2011;23.8;18.4;100;29.0;26.0;28.8;23.3
1905;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2012;23.8;18.5;100;28.8;26.1;29.0;23.4
1906;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2013;23.9;18.6;100;28.9;26.3;29.3;23.4
1907;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2014;23.9;18.7;100;31.0;26.9;29.5;23.4
1908;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2015;23.9;18.8;100;30.2;27.7;30.1;23.8
1909;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2016;23.8;18.9;100;31.9;28.9;30.7;24.0
1910;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2017;24.0;19.1;100;33.3;29.8;32.0;24.8
1911;Totaal mannen en vrouwen;Totaal personen;Maasdriel;2018;24.1;19.4;100;33.5;30.7;32.0;25.4
1912;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2011;23.1;18.7;100;28.1;25.6;28.1;23.3
1913;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2012;22.9;18.7;100;28.0;25.8;28.2;23.2
1914;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2013;23.0;18.9;100;27.9;26.1;28.5;23.1
1915;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2014;22.9;18.9;100;30.2;26.8;29.2;23.4
1916;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2015;22.8;19.0;100;29.7;27.5;29.7;23.7
1917;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2016;22.8;19.1;100;30.8;28.6;30.0;24.0
1918;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2017;22.9;19.3;100;32.0;29.3;31.2;24.7
1919;Totaal mannen en vrouwen;Totaal personen;Maasgouw;2018;22.8;19.3;100;32.6;30.0;31.4;25.2
1920;Totaal mannen en vrouwen;Totaal personen;Maassluis;2011;31.6;25.1;100;26.3;24.3;28.6;23.6
1921;Totaal mannen en vrouwen;Totaal personen;Maassluis;2012;31.5;25.1;100;26.2;24.5;28.7;23.6
1922;Totaal mannen en vrouwen;Totaal personen;Maassluis;2013;31.6;25.2;100;26.6;24.7;29.1;23.6
1923;Totaal mannen en vrouwen;Totaal personen;Maassluis;2014;31.7;25.3;100;27.9;25.4;29.7;23.6
1924;Totaal mannen en vrouwen;Totaal personen;Maassluis;2015;31.8;25.5;100;27.7;25.9;29.7;23.9
1925;Totaal mannen en vrouwen;Totaal personen;Maassluis;2016;31.9;25.7;100;28.9;26.8;30.1;24.1
1926;Totaal mannen en vrouwen;Totaal personen;Maassluis;2017;32.1;26.0;100;29.9;27.5;31.0;24.6
1927;Totaal mannen en vrouwen;Totaal personen;Maassluis;2018;32.1;26.2;100;30.4;28.3;31.3;25.4
1928;Totaal mannen en vrouwen;Totaal personen;Maastricht;2011;112.8;94.1;100;24.1;21.6;25.9;19.6
1929;Totaal mannen en vrouwen;Totaal personen;Maastricht;2012;112.9;94.3;100;24.2;21.7;26.2;19.6
1930;Totaal mannen en vrouwen;Totaal personen;Maastricht;2013;112.5;94.1;100;24.4;21.8;26.5;19.6
1931;Totaal mannen en vrouwen;Totaal personen;Maastricht;2014;112.4;94.1;100;25.6;22.4;26.9;19.8
1932;Totaal mannen en vrouwen;Totaal personen;Maastricht;2015;112.1;94.2;100;25.5;22.7;27.2;19.7
1933;Totaal mannen en vrouwen;Totaal personen;Maastricht;2016;111.6;94.0;100;26.5;23.6;27.8;20.3
1934;Totaal mannen en vrouwen;Totaal personen;Maastricht;2017;111.6;94.1;100;27.4;24.3;28.7;20.9
1935;Totaal mannen en vrouwen;Totaal personen;Maastricht;2018;111.4;94.2;100;27.8;24.9;29.2;21.5
1936;Totaal mannen en vrouwen;Totaal personen;Medemblik;2011;42.3;33.2;100;27.2;24.9;27.3;22.7
1937;Totaal mannen en vrouwen;Totaal personen;Medemblik;2012;42.4;33.5;100;27.2;25.2;27.5;22.6
1938;Totaal mannen en vrouwen;Totaal personen;Medemblik;2013;42.5;33.8;100;27.6;25.4;27.6;22.5
1939;Totaal mannen en vrouwen;Totaal personen;Medemblik;2014;42.6;33.9;100;29.4;26.2;28.0;22.6
1940;Totaal mannen en vrouwen;Totaal personen;Medemblik;2015;42.8;34.3;100;29.2;26.8;28.6;22.9
1941;Totaal mannen en vrouwen;Totaal personen;Medemblik;2016;42.9;34.6;100;30.7;28.0;29.1;23.4
1942;Totaal mannen en vrouwen;Totaal personen;Medemblik;2017;43.3;35.2;100;31.9;28.8;30.3;23.9
1943;Totaal mannen en vrouwen;Totaal personen;Medemblik;2018;43.7;35.7;100;32.1;29.6;30.4;24.6
1944;Totaal mannen en vrouwen;Totaal personen;Meerssen;2011;19.1;15.3;100;29.1;26.2;30.3;23.9
1945;Totaal mannen en vrouwen;Totaal personen;Meerssen;2012;19.0;15.3;100;29.5;26.4;30.5;23.8
1946;Totaal mannen en vrouwen;Totaal personen;Meerssen;2013;19.0;15.4;100;30.0;26.9;31.1;24.1
1947;Totaal mannen en vrouwen;Totaal personen;Meerssen;2014;18.9;15.4;100;31.6;27.8;31.8;24.2
1948;Totaal mannen en vrouwen;Totaal personen;Meerssen;2015;18.8;15.5;100;31.5;28.2;32.2;24.1
1949;Totaal mannen en vrouwen;Totaal personen;Meerssen;2016;18.7;15.5;100;32.6;29.3;32.8;24.8
1950;Totaal mannen en vrouwen;Totaal personen;Meerssen;2017;18.7;15.6;100;33.7;30.2;34.1;25.6
1951;Totaal mannen en vrouwen;Totaal personen;Meerssen;2018;18.7;15.6;100;33.6;30.8;33.8;26.2
1952;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2011;77.2;60.7;100;28.2;25.4;27.8;23.0
1953;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2012;77.4;61.1;100;28.5;25.5;28.2;22.9
1954;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2013;77.6;61.4;100;28.6;25.8;28.4;23.1
1955;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2014;77.6;61.7;100;30.5;26.7;28.7;23.3
1956;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2015;78.1;62.6;100;29.5;27.2;29.0;23.4
1957;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2016;78.5;63.3;100;31.3;28.5;29.9;24.0
1958;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2017;79.0;64.2;100;33.2;29.4;31.5;24.9
1959;Totaal mannen en vrouwen;Totaal personen;Meierijstad;2018;79.1;64.8;100;33.2;30.2;31.4;25.4
1960;Totaal mannen en vrouwen;Totaal personen;Meppel;2011;31.9;24.8;100;25.5;23.5;27.4;23.2
1961;Totaal mannen en vrouwen;Totaal personen;Meppel;2012;32.0;24.9;100;25.7;23.9;27.7;23.3
1962;Totaal mannen en vrouwen;Totaal personen;Meppel;2013;32.2;25.0;100;25.9;24.1;28.1;23.4
1963;Totaal mannen en vrouwen;Totaal personen;Meppel;2014;32.2;25.1;100;27.3;24.8;28.5;23.7
1964;Totaal mannen en vrouwen;Totaal personen;Meppel;2015;32.2;25.2;100;27.4;25.4;28.9;23.8
1965;Totaal mannen en vrouwen;Totaal personen;Meppel;2016;32.1;25.3;100;28.7;26.6;29.8;24.3
1966;Totaal mannen en vrouwen;Totaal personen;Meppel;2017;32.4;25.8;100;29.6;27.3;30.2;24.6
1967;Totaal mannen en vrouwen;Totaal personen;Meppel;2018;32.8;26.2;100;30.0;27.9;30.6;25.3
1968;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2011;46.7;36.9;100;26.2;23.8;28.0;22.7
1969;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2012;46.6;37.0;100;26.2;24.1;28.1;22.9
1970;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2013;46.5;36.9;100;26.6;24.4;28.6;23.1
1971;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2014;46.7;37.2;100;28.0;25.1;29.0;23.0
1972;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2015;46.6;37.3;100;27.8;25.6;29.3;23.2
1973;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2016;46.7;37.5;100;29.0;26.6;29.7;23.4
1974;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2017;46.8;37.8;100;29.7;27.4;30.7;24.0
1975;Totaal mannen en vrouwen;Totaal personen;Middelburg (Z.);2018;47.0;38.2;100;30.1;28.1;30.8;24.5
1976;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2011;18.0;14.1;100;31.6;28.7;32.0;26.3
1977;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2012;18.1;14.2;100;32.0;28.9;32.1;26.1
1978;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2013;18.1;14.3;100;32.2;29.4;32.7;26.5
1979;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2014;18.3;14.5;100;35.6;30.6;33.5;27.0
1980;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2015;18.6;14.8;100;34.0;31.1;34.3;27.5
1981;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2016;18.7;14.9;100;35.8;32.5;35.2;28.1
1982;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2017;18.9;15.2;100;38.1;33.5;36.8;29.0
1983;Totaal mannen en vrouwen;Totaal personen;Midden-Delfland;2018;19.2;15.4;100;37.6;34.0;36.6;29.7
1984;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2011;33.1;26.2;100;26.1;24.3;26.5;22.3
1985;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2012;33.1;26.3;100;26.5;24.6;26.9;22.4
1986;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2013;32.9;26.3;100;26.7;25.0;27.2;22.6
1987;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2014;32.8;26.3;100;28.0;25.8;27.7;22.8
1988;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2015;32.7;26.3;100;27.8;26.2;27.8;23.0
1989;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2016;32.6;26.3;100;29.2;27.3;28.6;23.5
1990;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2017;32.5;26.5;100;30.3;28.2;29.6;24.2
1991;Totaal mannen en vrouwen;Totaal personen;Midden-Drenthe;2018;32.6;26.8;100;30.7;28.8;29.8;25.0
1992;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2011;61.2;47.5;100;24.1;22.1;25.5;21.0
1993;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2012;61.1;47.5;100;24.1;22.2;25.6;20.9
1994;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2013;60.8;47.5;100;24.4;22.6;25.9;21.0
1995;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2014;60.3;47.3;100;25.6;23.4;26.4;21.2
1996;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2015;60.2;47.5;100;25.7;23.7;26.7;21.3
1997;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2016;60.0;47.6;100;26.6;24.6;27.0;21.5
1998;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2017;59.9;47.9;100;27.4;25.1;27.5;21.9
1999;Totaal mannen en vrouwen;Totaal personen;Midden-Groningen;2018;59.7;48.1;100;28.0;25.8;28.0;22.6
2000;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2011;10.9;8.6;100;26.9;25.0;25.8;21.6
2001;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2012;10.8;8.6;100;27.5;25.1;25.9;21.5
2002;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2013;10.8;8.7;100;27.4;25.4;26.2;21.5
2003;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2014;10.7;8.7;100;29.9;26.2;26.9;21.7
2004;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2015;10.7;8.8;100;28.6;26.9;26.9;21.9
2005;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2016;10.7;8.8;100;30.8;28.3;27.7;22.5
2006;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2017;10.7;8.9;100;31.6;28.9;29.0;23.4
2007;Totaal mannen en vrouwen;Totaal personen;Mill en Sint Hubert;2018;10.7;8.9;100;31.9;29.8;29.2;24.3
2008;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2011;36.1;28.1;100;27.9;25.5;29.7;24.2
2009;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2012;36.1;28.2;100;28.1;25.6;30.0;24.1
2010;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2013;36.2;28.4;100;28.3;25.8;30.3;24.3
2011;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2014;36.2;28.5;100;29.5;26.6;30.7;24.2
2012;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2015;36.4;28.8;100;29.7;27.1;31.4;24.5
2013;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2016;36.3;28.9;100;30.7;28.2;31.5;24.9
2014;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2017;36.5;29.3;100;31.7;28.9;32.4;25.3
2015;Totaal mannen en vrouwen;Totaal personen;Moerdijk;2018;36.5;29.6;100;32.3;29.8;32.5;26.0
2016;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2011;43.2;31.6;100;29.9;26.0;29.9;24.2
2017;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2012;43.3;31.7;100;30.6;26.1;30.2;24.1
2018;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2013;43.3;31.9;100;30.7;26.4;30.6;24.3
2019;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2014;43.2;32.1;100;32.8;27.2;30.8;24.3
2020;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2015;43.1;32.3;100;30.9;27.6;31.0;24.4
2021;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2016;43.2;32.6;100;32.6;28.8;31.6;24.7
2022;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2017;43.4;33.1;100;34.4;29.8;33.3;25.4
2023;Totaal mannen en vrouwen;Totaal personen;Molenlanden;2018;43.4;33.6;100;34.6;30.6;32.8;26.0
2024;Totaal mannen en vrouwen;Totaal personen;Montferland;2011;34.7;27.6;100;26.2;23.8;25.7;20.8
2025;Totaal mannen en vrouwen;Totaal personen;Montferland;2012;34.8;27.7;100;26.2;24.0;25.8;20.8
2026;Totaal mannen en vrouwen;Totaal personen;Montferland;2013;34.6;27.7;100;26.5;24.3;25.9;21.0
2027;Totaal mannen en vrouwen;Totaal personen;Montferland;2014;34.6;27.9;100;29.1;24.9;26.3;21.1
2028;Totaal mannen en vrouwen;Totaal personen;Montferland;2015;34.7;28.2;100;27.4;25.5;26.6;21.4
2029;Totaal mannen en vrouwen;Totaal personen;Montferland;2016;34.7;28.4;100;28.7;26.6;27.2;22.0
2030;Totaal mannen en vrouwen;Totaal personen;Montferland;2017;34.9;28.8;100;30.0;27.4;28.3;22.5
2031;Totaal mannen en vrouwen;Totaal personen;Montferland;2018;35.2;29.2;100;30.4;28.2;28.6;23.1
2032;Totaal mannen en vrouwen;Totaal personen;Montfoort;2011;13.5;10.2;100;30.4;27.5;31.3;26.4
2033;Totaal mannen en vrouwen;Totaal personen;Montfoort;2012;13.6;10.4;100;30.9;27.7;31.4;26.2
2034;Totaal mannen en vrouwen;Totaal personen;Montfoort;2013;13.6;10.4;100;30.9;28.0;31.9;26.4
2035;Totaal mannen en vrouwen;Totaal personen;Montfoort;2014;13.6;10.5;100;33.6;29.0;32.0;26.3
2036;Totaal mannen en vrouwen;Totaal personen;Montfoort;2015;13.6;10.6;100;32.0;29.5;32.4;26.6
2037;Totaal mannen en vrouwen;Totaal personen;Montfoort;2016;13.7;10.7;100;34.2;30.5;33.1;26.8
2038;Totaal mannen en vrouwen;Totaal personen;Montfoort;2017;13.8;10.9;100;35.4;31.4;34.5;27.5
2039;Totaal mannen en vrouwen;Totaal personen;Montfoort;2018;13.8;11.0;100;35.8;32.2;34.6;28.0
2040;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2011;7.9;6.2;100;31.1;27.5;32.4;25.9
2041;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2012;7.8;6.2;100;32.5;27.8;32.4;25.9
2042;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2013;7.8;6.3;100;32.0;28.4;33.1;25.8
2043;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2014;7.7;6.3;100;34.2;29.3;33.3;25.9
2044;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2015;7.7;6.3;100;32.9;29.6;34.4;26.7
2045;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2016;7.7;6.4;100;35.4;30.9;34.5;26.8
2046;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2017;7.7;6.4;100;35.7;31.5;36.1;27.4
2047;Totaal mannen en vrouwen;Totaal personen;Mook en Middelaar;2018;7.7;6.4;100;35.5;32.3;35.8;28.3
2048;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2011;22.3;16.2;100;26.4;23.9;26.4;21.4
2049;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2012;22.3;16.4;100;27.0;24.2;26.6;21.3
2050;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2013;22.3;16.4;100;26.8;24.2;26.8;21.4
2051;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2014;22.3;16.4;100;28.8;25.0;27.1;21.6
2052;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2015;22.5;16.7;100;28.1;25.4;27.6;21.9
2053;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2016;22.8;17.1;100;29.5;26.6;28.1;22.1
2054;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2017;23.0;17.4;100;30.7;27.5;29.5;22.9
2055;Totaal mannen en vrouwen;Totaal personen;Neder-Betuwe;2018;23.3;17.7;100;31.1;28.3;29.5;23.3
2056;Totaal mannen en vrouwen;Totaal personen;Nederweert;2011;16.6;13.4;100;26.7;24.9;25.8;21.7
2057;Totaal mannen en vrouwen;Totaal personen;Nederweert;2012;16.6;13.5;100;27.5;25.1;26.6;21.8
2058;Totaal mannen en vrouwen;Totaal personen;Nederweert;2013;16.7;13.6;100;27.8;25.6;26.7;22.0
2059;Totaal mannen en vrouwen;Totaal personen;Nederweert;2014;16.5;13.5;100;29.1;26.4;27.1;22.3
2060;Totaal mannen en vrouwen;Totaal personen;Nederweert;2015;16.5;13.6;100;28.9;27.0;27.6;22.5
2061;Totaal mannen en vrouwen;Totaal personen;Nederweert;2016;16.5;13.7;100;30.4;28.3;28.4;23.4
2062;Totaal mannen en vrouwen;Totaal personen;Nederweert;2017;16.6;13.9;100;31.5;29.1;29.7;24.1
2063;Totaal mannen en vrouwen;Totaal personen;Nederweert;2018;16.8;14.1;100;32.1;29.9;30.3;24.9
2064;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2011;60.3;48.2;100;27.3;25.5;29.9;25.8
2065;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2012;60.0;48.0;100;27.4;25.5;30.1;25.7
2066;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2013;60.2;48.2;100;27.5;25.7;30.3;25.6
2067;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2014;60.2;48.4;100;28.4;26.4;30.6;25.6
2068;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2015;60.4;48.6;100;28.7;26.8;30.9;25.8
2069;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2016;60.9;49.2;100;29.8;27.7;31.3;26.2
2070;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2017;61.1;49.6;100;30.3;28.4;31.8;26.6
2071;Totaal mannen en vrouwen;Totaal personen;Nieuwegein;2018;61.6;50.4;100;31.0;29.2;32.2;27.3
2072;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2011;26.3;20.5;100;30.2;26.9;30.2;24.6
2073;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2012;26.6;21.0;100;30.6;26.8;30.0;24.1
2074;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2013;26.8;21.3;100;30.5;27.1;30.4;24.2
2075;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2014;26.4;21.0;100;33.2;28.2;31.3;25.0
2076;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2015;26.4;21.1;100;33.6;28.7;31.7;25.4
2077;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2016;26.8;21.6;100;33.4;30.1;32.4;25.8
2078;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2017;27.2;22.1;100;35.6;31.0;33.9;26.6
2079;Totaal mannen en vrouwen;Totaal personen;Nieuwkoop;2018;27.5;22.4;100;35.7;31.7;34.0;27.1
