ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
903;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2015;31.0;26.0;23.01;2879.0;2634.0;39840.0;34550.0;5280.0;20.0;32.8;30.4;1374.0;1665.0
904;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2016;32.0;27.0;22.88;2907.0;2655.0;40520.0;34890.0;5630.0;20.0;33.2;30.6;1393.0;1680.0
905;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2017;39.0;30.0;22.56;2688.0;2467.0;37310.0;32260.0;5050.0;20.0;31.2;29.0;1312.0;1680.0
906;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2018;35.0;29.0;23.36;2892.0;2639.0;40080.0;34700.0;5370.0;30.0;32.5;30.0;1356.0;1676.0
907;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2019;35.0;28.0;23.71;2987.0;2728.0;41620.0;35850.0;5770.0;30.0;32.9;30.4;1381.0;1689.0
908;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2020;37.0;30.0;24.78;3094.0;2823.0;43460.0;37130.0;6340.0;30.0;32.7;30.2;1367.0;1690.0
909;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2021;39.0;32.0;25.22;3159.0;2896.0;44470.0;37910.0;6560.0;30.0;32.6;30.2;1378.0;1697.0
910;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2022;43.0;34.0;25.62;3195.0;2943.0;44480.0;38340.0;6140.0;30.0;32.5;30.2;1379.0;1706.0
911;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: wel;2023;38.0;32.0;27.49;3524.0;3260.0;48960.0;42280.0;6670.0;50.0;33.5;31.3;1423.0;1710.0
912;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2009;1263.0;891.0;18.42;1760.0;1760.0;24040.0;21120.0;2920.0;40.0;25.2;25.2;1147.0;1625.0
913;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2010 voor methodewijziging;1325.0;917.0;19.04;1763.0;1763.0;24090.0;21150.0;2930.0;40.0;24.6;24.6;1111.0;1604.0
914;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2010 na methodewijziging;1329.0;919.0;19.04;1761.0;1761.0;24070.0;21130.0;2940.0;50.0;24.6;24.6;1110.0;1605.0
915;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2011;1365.0;939.0;19.2;1779.0;1779.0;24410.0;21350.0;3060.0;40.0;24.5;24.5;1112.0;1616.0
916;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2012;1368.0;939.0;19.82;1822.0;1822.0;24940.0;21860.0;3080.0;40.0;24.4;24.4;1103.0;1607.0
917;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2013;1351.0;929.0;20.41;1873.0;1873.0;25750.0;22480.0;3260.0;40.0;24.5;24.5;1101.0;1603.0
918;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2014;1321.0;914.0;20.59;1911.0;1911.0;26250.0;22930.0;3320.0;40.0;24.7;24.7;1114.0;1610.0
919;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2015;1295.0;901.0;21.29;1987.0;1987.0;27210.0;23840.0;3370.0;40.0;24.9;24.9;1120.0;1610.0
920;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2016;1281.0;893.0;21.47;2029.0;2029.0;27960.0;24350.0;3620.0;40.0;25.1;25.1;1134.0;1627.0
921;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2017;1294.0;892.0;21.71;2057.0;2057.0;28450.0;24690.0;3760.0;50.0;25.2;25.2;1137.0;1650.0
922;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2018;1330.0;919.0;22.18;2097.0;2097.0;28850.0;25160.0;3680.0;50.0;25.2;25.2;1134.0;1642.0
923;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2019;1371.0;949.0;22.59;2149.0;2149.0;29680.0;25790.0;3890.0;60.0;25.3;25.3;1142.0;1650.0
924;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2020;1404.0;972.0;23.39;2225.0;2225.0;30830.0;26700.0;4140.0;60.0;25.3;25.3;1141.0;1649.0
925;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2021;1437.0;996.0;23.84;2284.0;2284.0;31630.0;27410.0;4220.0;60.0;25.4;25.4;1150.0;1658.0
926;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2022;1461.0;1013.0;24.69;2367.0;2367.0;32840.0;28400.0;4440.0;70.0;25.4;25.4;1150.0;1658.0
927;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Betaald overwerk: geen;2023;1483.0;1032.0;26.23;2512.0;2512.0;34730.0;30150.0;4590.0;80.0;25.5;25.5;1149.0;1651.0
928;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2009;9.0;9.0;36.61;5122.0;5107.0;71040.0;61470.0;9570.0;6270.0;36.6;36.5;1674.0;1751.0
929;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2010 voor methodewijziging;9.0;9.0;39.47;5442.0;5430.0;74490.0;65310.0;9180.0;6400.0;36.3;36.2;1651.0;1740.0
930;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2010 na methodewijziging;10.0;9.0;39.28;5408.0;5396.0;73970.0;64890.0;9080.0;6440.0;36.3;36.1;1648.0;1741.0
931;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2011;10.0;10.0;38.84;5338.0;5325.0;73550.0;64050.0;9500.0;6030.0;35.9;35.7;1645.0;1752.0
932;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2012;11.0;10.0;38.17;5190.0;5177.0;71170.0;62280.0;8890.0;5540.0;35.7;35.6;1627.0;1741.0
933;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2013;11.0;10.0;38.04;5193.0;5181.0;72560.0;62320.0;10240.0;5300.0;36.0;35.9;1634.0;1741.0
934;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2014;11.0;10.0;37.66;5141.0;5132.0;71200.0;61690.0;9510.0;4830.0;35.9;35.8;1635.0;1747.0
935;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2015;12.0;11.0;39.63;5387.0;5379.0;73530.0;64650.0;8880.0;4530.0;35.8;35.8;1629.0;1746.0
936;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2016;13.0;12.0;39.13;5335.0;5326.0;72760.0;64020.0;8740.0;4320.0;35.8;35.7;1633.0;1757.0
937;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2017;14.0;13.0;38.46;5213.0;5204.0;72010.0;62560.0;9450.0;4360.0;35.7;35.6;1624.0;1756.0
938;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2018;15.0;14.0;38.39;5148.0;5138.0;70240.0;61780.0;8470.0;4480.0;35.5;35.4;1606.0;1747.0
939;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2019;17.0;16.0;38.25;5142.0;5132.0;70170.0;61710.0;8460.0;4700.0;35.4;35.3;1610.0;1755.0
940;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2020;18.0;16.0;39.07;5227.0;5217.0;71190.0;62720.0;8470.0;4830.0;35.3;35.3;1602.0;1756.0
941;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2021;18.0;17.0;39.67;5323.0;5313.0;72810.0;63880.0;8930.0;5050.0;35.2;35.1;1607.0;1764.0
942;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2022;19.0;18.0;40.06;5361.0;5352.0;73750.0;64340.0;9420.0;5200.0;35.1;35.0;1603.0;1761.0
943;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: wel;2023;21.0;19.0;41.72;5547.0;5539.0;76210.0;66570.0;9640.0;5540.0;35.1;35.0;1593.0;1751.0
944;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2009;1296.0;918.0;18.3;1764.0;1756.0;24080.0;21160.0;2920.0;0.0;25.3;25.3;1151.0;1626.0
945;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2010 voor methodewijziging;1356.0;942.0;18.89;1762.0;1755.0;24070.0;21140.0;2930.0;0.0;24.8;24.7;1115.0;1605.0
946;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2010 na methodewijziging;1360.0;944.0;18.89;1760.0;1753.0;24050.0;21120.0;2940.0;0.0;24.8;24.7;1114.0;1605.0
947;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2011;1395.0;962.0;19.05;1777.0;1770.0;24370.0;21320.0;3060.0;0.0;24.6;24.6;1115.0;1617.0
948;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2012;1398.0;962.0;19.66;1818.0;1812.0;24900.0;21820.0;3080.0;0.0;24.6;24.5;1106.0;1607.0
949;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2013;1376.0;948.0;20.25;1869.0;1863.0;25690.0;22430.0;3250.0;0.0;24.6;24.6;1104.0;1603.0
950;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2014;1341.0;930.0;20.43;1906.0;1900.0;26180.0;22870.0;3310.0;0.0;24.8;24.7;1116.0;1610.0
951;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2015;1315.0;916.0;21.1;1978.0;1972.0;27100.0;23740.0;3360.0;0.0;25.0;24.9;1122.0;1610.0
952;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2016;1301.0;908.0;21.27;2019.0;2013.0;27840.0;24230.0;3620.0;0.0;25.2;25.1;1136.0;1627.0
953;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2017;1319.0;909.0;21.49;2043.0;2036.0;28260.0;24510.0;3740.0;0.0;25.2;25.2;1137.0;1650.0
954;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2018;1350.0;933.0;21.96;2083.0;2077.0;28670.0;25000.0;3670.0;0.0;25.3;25.2;1135.0;1642.0
955;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2019;1389.0;962.0;22.35;2133.0;2127.0;29490.0;25600.0;3880.0;0.0;25.4;25.3;1142.0;1649.0
956;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2020;1424.0;986.0;23.15;2210.0;2203.0;30660.0;26510.0;4140.0;0.0;25.4;25.3;1142.0;1649.0
957;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2021;1457.0;1012.0;23.61;2270.0;2263.0;31460.0;27240.0;4220.0;0.0;25.4;25.4;1150.0;1657.0
958;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2022;1484.0;1030.0;24.44;2351.0;2344.0;32630.0;28210.0;4420.0;0.0;25.5;25.4;1151.0;1658.0
959;Totaal mannen en vrouwen;Totaal;Gesubsidieerde instellingen;Auto van de zaak: geen;2023;1500.0;1045.0;25.97;2495.0;2488.0;34510.0;29940.0;4570.0;0.0;25.5;25.5;1150.0;1651.0
960;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2009;1038.0;866.0;23.51;2743.0;2729.0;38530.0;32910.0;5620.0;20.0;30.7;30.6;1393.0;1670.0
961;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2010 voor methodewijziging;1046.0;870.0;23.92;2769.0;2756.0;39160.0;33220.0;5940.0;20.0;30.6;30.4;1383.0;1661.0
962;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2010 na methodewijziging;1062.0;881.0;23.84;2751.0;2738.0;38940.0;33010.0;5930.0;20.0;30.5;30.3;1378.0;1663.0
963;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2011;1054.0;865.0;24.02;2759.0;2749.0;39020.0;33110.0;5910.0;20.0;30.1;30.0;1373.0;1674.0
964;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2012;1038.0;851.0;24.69;2807.0;2797.0;39710.0;33690.0;6020.0;20.0;30.1;30.0;1359.0;1658.0
965;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2013;1025.0;843.0;25.04;2843.0;2833.0;40320.0;34120.0;6200.0;10.0;30.2;30.1;1358.0;1652.0
966;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2014;1018.0;838.0;25.05;2858.0;2849.0;40340.0;34300.0;6040.0;10.0;30.2;30.1;1365.0;1658.0
967;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2015;1017.0;837.0;25.89;2932.0;2924.0;41390.0;35180.0;6210.0;10.0;30.2;30.1;1355.0;1648.0
968;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2016;1018.0;839.0;26.42;3017.0;3010.0;42700.0;36200.0;6500.0;10.0;30.3;30.2;1367.0;1659.0
969;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2017;1028.0;844.0;26.32;3062.0;3055.0;43460.0;36750.0;6710.0;10.0;30.5;30.4;1393.0;1696.0
970;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2018;1039.0;853.0;26.96;3120.0;3112.0;44100.0;37430.0;6670.0;10.0;30.4;30.4;1385.0;1688.0
971;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2019;1065.0;872.0;27.45;3189.0;3182.0;45090.0;38270.0;6820.0;10.0;30.4;30.4;1391.0;1699.0
972;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2020;1069.0;875.0;28.61;3312.0;3305.0;47170.0;39740.0;7430.0;10.0;30.4;30.4;1386.0;1693.0
973;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2021;1102.0;904.0;28.98;3390.0;3383.0;47770.0;40680.0;7100.0;10.0;30.5;30.4;1401.0;1707.0
974;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2022;1132.0;929.0;30.02;3510.0;3503.0;50330.0;42110.0;8220.0;10.0;30.5;30.4;1400.0;1706.0
975;Totaal mannen en vrouwen;Totaal;Overheid;Totaal baan;2023;1165.0;957.0;32.42;3760.0;3753.0;53380.0;45120.0;8260.0;10.0;30.6;30.6;1389.0;1691.0
976;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2009;;;;;;;;;;;;;
977;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
981;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2014;1.0;0.0;18.64;630.0;629.0;8480.0;7560.0;920.0;0.0;9.0;9.0;405.0;1591.0
983;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2015;1.0;0.0;17.64;510.0;510.0;6880.0;6120.0;760.0;0.0;7.7;7.7;347.0;1644.0
984;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2016;1.0;0.0;15.56;658.0;658.0;9040.0;7900.0;1140.0;10.0;11.1;11.1;507.0;1758.0
985;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op uitzendbasis;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2009;10.0;4.0;8.91;550.0;550.0;7530.0;6610.0;930.0;0.0;16.0;16.0;740.0;1893.0
993;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2010 voor methodewijziging;9.0;3.0;9.26;580.0;579.0;8060.0;6960.0;1100.0;0.0;16.4;16.3;751.0;1890.0
994;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2010 na methodewijziging;9.0;3.0;9.25;580.0;579.0;8070.0;6970.0;1110.0;0.0;16.4;16.4;752.0;1890.0
995;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2011;8.0;2.0;19.72;669.0;669.0;8820.0;8030.0;790.0;0.0;9.0;9.0;407.0;1658.0
996;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2012;7.0;2.0;19.35;671.0;671.0;8940.0;8050.0;890.0;0.0;9.2;9.2;416.0;1642.0
997;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2013;6.0;2.0;18.01;785.0;784.0;10660.0;9420.0;1250.0;0.0;11.5;11.5;522.0;1677.0
998;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2014;6.0;2.0;18.06;881.0;881.0;12020.0;10580.0;1440.0;0.0;12.8;12.8;585.0;1683.0
999;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2015;6.0;2.0;18.31;986.0;986.0;13540.0;11830.0;1710.0;0.0;14.2;14.2;646.0;1667.0
1000;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2016;7.0;2.0;19.2;893.0;893.0;12620.0;10720.0;1900.0;0.0;12.2;12.2;558.0;1702.0
1001;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2017;9.0;3.0;19.59;951.0;950.0;13540.0;11410.0;2140.0;0.0;12.7;12.7;582.0;1707.0
1002;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2018;11.0;4.0;20.67;1043.0;1042.0;14780.0;12520.0;2270.0;0.0;13.3;13.3;605.0;1700.0
1003;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2019;11.0;4.0;20.9;1114.0;1111.0;16260.0;13370.0;2890.0;0.0;14.0;14.0;638.0;1714.0
1004;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2020;18.0;6.0;18.36;875.0;872.0;12390.0;10500.0;1890.0;0.0;12.5;12.5;570.0;1710.0
1005;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2021;18.0;5.0;20.53;836.0;834.0;11360.0;10030.0;1330.0;0.0;10.7;10.7;488.0;1692.0
1006;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2022;20.0;6.0;21.65;857.0;856.0;11710.0;10290.0;1420.0;0.0;10.4;10.4;475.0;1695.0
1007;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: op oproepbasis;2023;21.0;6.0;23.66;916.0;915.0;12480.0;10990.0;1490.0;0.0;10.2;10.2;464.0;1693.0
1008;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1009;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1010;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1011;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1012;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1013;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1014;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1015;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1016;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1017;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1018;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1019;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1020;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1021;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1023;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: directeur-grootaandeelhouder;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1024;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2009;6.0;5.0;2.56;275.0;275.0;3400.0;3300.0;100.0;0.0;28.5;28.5;1288.0;1687.0
1025;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2010 voor methodewijziging;8.0;7.0;2.29;277.0;277.0;3830.0;3320.0;510.0;0.0;31.8;31.8;1450.0;1732.0
1026;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2010 na methodewijziging;9.0;7.0;2.19;268.0;268.0;3710.0;3220.0;490.0;0.0;32.2;32.2;1471.0;1742.0
1027;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2011;10.0;8.0;2.2;259.0;259.0;3190.0;3100.0;90.0;0.0;30.5;30.5;1408.0;1745.0
1028;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2012;10.0;8.0;2.1;239.0;238.0;2940.0;2860.0;70.0;0.0;29.9;29.9;1366.0;1718.0
1029;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2013;11.0;10.0;1.89;236.0;236.0;2920.0;2840.0;90.0;0.0;33.0;33.0;1503.0;1762.0
1030;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2014;12.0;11.0;1.83;235.0;235.0;2880.0;2820.0;60.0;0.0;33.6;33.6;1543.0;1793.0
1031;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2015;14.0;12.0;1.9;235.0;235.0;2860.0;2830.0;40.0;0.0;32.6;32.6;1484.0;1758.0
1032;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2016;14.0;12.0;1.97;244.0;243.0;2970.0;2920.0;40.0;0.0;32.4;32.4;1480.0;1756.0
1033;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2017;14.0;11.0;2.06;248.0;248.0;3020.0;2980.0;50.0;0.0;31.4;31.4;1448.0;1757.0
1034;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2018;14.0;10.0;2.46;258.0;258.0;3120.0;3090.0;30.0;0.0;27.4;27.4;1258.0;1714.0
