ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;Perioden;BevolkingOp1Januari_1
1176;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2025;613367.0
1177;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2026;618019.0
1178;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2027;623064.0
1179;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2028;628611.0
1180;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2029;634773.0
1181;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2030;641667.0
1182;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2031;649277.0
1183;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2032;657651.0
1184;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2033;666774.0
1185;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2034;676643.0
1186;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2035;687170.0
1187;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2036;698298.0
1188;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2037;709943.0
1189;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2038;721996.0
1190;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2039;734345.0
1191;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2040;746872.0
1192;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2041;759592.0
1193;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2042;772517.0
1194;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2043;785669.0
1195;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2044;799048.0
1196;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2045;812671.0
1197;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2046;826502.0
1198;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2047;840540.0
1199;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2048;854749.0
1200;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2049;869127.0
1201;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2050;883641.0
1202;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2051;898266.0
1203;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2052;912986.0
1204;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2053;927766.0
1205;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2054;942590.0
1206;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2055;957450.0
1207;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2056;972343.0
1208;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2057;987267.0
1209;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2058;1002237.0
1210;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2059;1017263.0
1211;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2060;1032354.0
1212;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2061;1047542.0
1213;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2062;1062863.0
1214;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2063;1078323.0
1215;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2064;1093930.0
1216;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2065;1109715.0
1217;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2066;1125652.0
1218;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2067;1141767.0
1219;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2068;1158036.0
1220;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2069;1174450.0
1221;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2070;1190984.0
1222;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2024;479537.0
1223;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2025;478052.0
1224;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2026;476583.0
1225;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2027;475147.0
1226;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2028;473773.0
1227;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2029;472513.0
1228;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2030;471439.0
1229;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2031;470493.0
1230;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2032;469693.0
1231;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2033;469017.0
1232;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2034;468483.0
1233;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2035;468060.0
1234;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2036;467767.0
1235;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2037;467605.0
1236;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2038;467579.0
1237;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2039;467693.0
1238;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2040;467924.0
1239;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2041;468284.0
1240;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2042;468766.0
1241;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2043;469375.0
1242;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2044;470109.0
1243;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2045;470977.0
1244;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2046;471947.0
1245;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2047;473026.0
1246;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2048;474190.0
1247;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2049;475442.0
1248;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2050;476750.0
1249;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2051;478114.0
1250;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2052;479513.0
1251;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2053;480938.0
1252;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2054;482379.0
1253;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2055;483842.0
1254;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2056;485336.0
1255;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2057;486857.0
1256;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2058;488422.0
1257;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2059;490048.0
1258;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2060;491756.0
1259;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2061;493576.0
1260;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2062;495537.0
1261;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2063;497661.0
1262;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2064;499957.0
1263;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2065;502456.0
1264;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2066;505149.0
1265;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2067;508050.0
1266;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2068;511139.0
1267;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2069;514413.0
1268;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, één ouder geboren in NL;2070;517839.0
1269;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2024;129511.0
1270;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2025;135315.0
1271;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2026;141436.0
1272;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2027;147917.0
1273;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2028;154838.0
1274;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2029;162260.0
1275;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2030;170228.0
1276;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2031;178784.0
1277;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2032;187958.0
1278;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2033;197757.0
1279;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2034;208160.0
1280;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2035;219110.0
1281;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2036;230531.0
1282;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2037;242338.0
1283;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2038;254417.0
1284;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2039;266652.0
1285;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2040;278948.0
1286;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2041;291308.0
1287;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2042;303751.0
1288;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2043;316294.0
1289;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2044;328939.0
1290;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2045;341694.0
1291;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2046;354555.0
1292;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2047;367514.0
1293;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2048;380559.0
1294;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2049;393685.0
1295;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2050;406891.0
1296;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2051;420152.0
1297;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2052;433473.0
1298;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2053;446828.0
1299;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2054;460211.0
1300;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2055;473608.0
1301;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2056;487007.0
1302;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2057;500410.0
1303;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2058;513815.0
1304;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2059;527215.0
1305;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2060;540598.0
1306;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2061;553966.0
1307;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2062;567326.0
1308;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2063;580662.0
1309;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2064;593973.0
1310;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2065;607259.0
1311;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2066;620503.0
1312;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2067;633717.0
1313;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2068;646897.0
1314;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2069;660037.0
1315;Totaal mannen en vrouwen;Totaal over alle leeftijden;Europa (exclusief Nederland);Geboren in NL, twee ouders buiten NL;2070;673145.0
1316;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2024;466535.0
1317;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2025;490043.0
1318;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2026;511912.0
1319;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2027;532426.0
1320;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2028;551701.0
1321;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2029;569338.0
1322;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2030;586387.0
1323;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2031;603104.0
1324;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2032;619739.0
1325;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2033;636471.0
1326;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2034;653505.0
1327;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2035;670030.0
1328;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2036;686942.0
1329;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2037;704020.0
1330;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2038;721139.0
1331;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2039;738259.0
1332;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2040;755355.0
1333;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2041;772406.0
1334;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2042;789427.0
1335;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2043;806438.0
1336;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2044;823434.0
1337;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2045;840422.0
1338;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2046;857398.0
1339;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2047;874363.0
1340;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2048;891319.0
1341;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2049;908264.0
1342;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2050;925207.0
1343;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2051;942138.0
1344;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2052;959050.0
1345;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2053;975941.0
1346;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2054;992810.0
1347;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2055;1009645.0
1348;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2056;1026435.0
1349;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2057;1043168.0
1350;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2058;1059844.0
1351;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2059;1076449.0
1352;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2060;1092978.0
1353;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2061;1109425.0
1354;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2062;1125781.0
1355;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2063;1142043.0
1356;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2064;1158190.0
1357;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2065;1174239.0
1358;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2066;1190166.0
1359;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2067;1205971.0
1360;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2068;1221654.0
1361;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2069;1237214.0
1362;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Totaal;2070;1252649.0
1363;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2024;97839.0
1364;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2025;102110.0
1365;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2026;106468.0
1366;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2027;110946.0
1367;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2028;115563.0
1368;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2029;120329.0
1369;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2030;125263.0
1370;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2031;130384.0
1371;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2032;135715.0
1372;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2033;141254.0
1373;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2034;147003.0
1374;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2035;152922.0
1375;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2036;158995.0
1376;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2037;165193.0
1377;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2038;171471.0
1378;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2039;177801.0
1379;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2040;184168.0
