ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
2240;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2014;288.7;46.1;69.2;91.6;111.1;133.8;170.8;150.2;22.9;35.6;47.2;57.7;69.4;90.0
2241;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2015;294.4;45.6;69.7;93.5;113.9;137.1;174.5;153.3;22.9;36.0;48.3;59.0;70.9;91.6
2242;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2016;291.8;48.3;73.6;98.6;120.2;144.3;186.1;158.2;25.5;39.3;52.2;63.7;76.1;98.3
2243;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2017;293.0;49.1;82.2;118.7;144.4;171.3;208.9;163.0;26.0;44.1;62.2;76.1;90.1;111.7
2244;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2018;295.9;50.8;86.8;127.7;155.9;183.5;221.3;168.2;27.3;46.4;66.5;81.9;96.7;119.3
2245;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2019;300.5;48.2;86.9;131.4;161.1;189.7;228.5;172.0;25.4;46.6;68.1;84.3;100.0;123.4
2246;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2020;294.5;45.2;84.9;128.7;160.9;188.6;226.1;167.4;24.5;45.5;66.6;83.3;98.3;120.9
2247;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2021;304.5;46.9;87.6;133.5;165.3;192.8;232.4;172.6;25.4;46.3;67.9;84.6;99.6;123.4
2248;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2022;326.1;36.9;69.2;112.5;148.4;180.0;230.4;186.9;20.9;37.4;58.1;76.6;93.5;122.9
2249;Leeftijd: 20 tot 25 jaar;G-I Handel, vervoer en horeca;2023;336.4;46.5;86.4;135.4;176.0;209.1;260.6;193.1;26.1;47.4;71.6;93.1;111.9;142.3
2250;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2009;497.4;76.1;102.4;132.9;162.1;192.9;252.4;300.2;41.2;55.7;73.2;90.2;108.1;144.5
2251;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2010;490.4;79.2;109.5;143.3;174.3;206.4;266.9;291.3;44.8;61.7;81.1;98.9;117.6;154.4
2252;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2011;505.2;81.3;113.4;148.7;180.1;214.2;277.2;293.5;45.0;62.7;82.5;100.4;119.6;156.9
2253;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2012;506.9;83.5;117.6;152.8;183.9;219.5;283.2;288.2;45.4;64.1;83.5;100.9;120.1;157.1
2254;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2013;501.3;82.4;118.6;154.6;186.2;222.6;285.4;281.4;46.5;66.3;85.6;102.9;122.1;158.0
2255;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2014;512.4;90.9;129.2;167.7;201.7;239.3;302.5;286.2;50.5;72.0;92.4;111.2;131.1;167.2
2256;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2015;531.6;93.1;132.1;172.2;207.2;246.1;311.0;298.2;52.5;74.2;95.5;114.4;135.1;171.9
2257;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2016;538.5;100.1;142.2;183.6;220.5;259.9;329.0;310.8;57.4;80.7;102.7;122.9;144.1;182.8
2258;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2017;550.1;106.6;160.3;215.5;258.3;301.1;367.4;322.4;60.2;89.5;118.0;141.7;165.1;204.7
2259;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2018;562.3;110.9;167.4;229.6;276.2;321.0;389.2;335.7;62.1;92.7;124.5;150.9;176.0;218.1
2260;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2019;567.8;106.6;167.4;234.2;283.2;329.4;398.4;340.1;59.4;93.0;126.6;154.0;180.2;223.3
2261;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2020;534.3;96.2;157.0;221.3;271.5;315.2;379.6;322.4;55.3;88.1;120.9;148.2;173.1;213.5
2262;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2021;567.8;98.4;160.8;228.3;279.5;324.9;394.6;342.5;57.6;90.8;124.6;152.7;178.9;222.5
2263;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2022;606.0;83.8;135.0;199.7;255.5;305.9;390.0;365.9;50.4;77.4;109.7;139.6;167.6;218.2
2264;Leeftijd: 20 tot 25 jaar;G-N Commerciële dienstverlening;2023;608.7;97.3;159.7;231.7;293.8;346.1;433.0;370.5;57.9;92.5;130.2;164.6;195.4;248.7
2265;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2009;204.6;31.8;41.7;52.6;63.8;75.9;98.7;119.3;16.7;21.8;27.6;33.6;40.2;53.2
2266;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2010;195.2;32.4;43.5;55.5;67.3;80.1;102.7;115.3;18.4;24.5;31.2;37.7;44.8;58.0
2267;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2011;196.8;33.1;44.9;57.7;69.8;82.8;106.2;115.3;18.5;25.0;31.9;38.6;45.7;59.0
2268;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2012;193.8;34.2;46.3;59.5;71.8;84.7;107.3;112.5;18.9;25.7;32.9;39.6;46.6;59.4
2269;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2013;190.3;33.9;46.8;60.7;73.4;86.6;109.3;110.4;19.8;26.9;34.3;41.2;48.2;61.0
2270;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2014;195.5;38.4;52.4;67.2;80.4;94.0;117.4;115.0;22.3;30.3;38.4;45.8;53.2;66.8
2271;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2015;207.2;40.8;54.5;69.2;82.5;96.5;121.1;122.8;24.1;31.8;39.9;47.3;55.0;69.2
2272;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2016;215.3;44.7;60.2;75.2;88.9;102.4;126.9;129.6;26.1;34.7;42.9;50.6;58.4;73.0
2273;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2017;224.2;50.5;69.6;86.7;101.7;115.8;141.1;135.7;28.5;38.8;48.1;56.8;65.0;80.8
2274;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2018;232.4;52.8;71.9;91.1;107.8;123.0;149.5;142.7;28.9;39.5;50.1;59.9;69.0;86.1
2275;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2019;232.5;51.4;71.9;92.1;109.4;124.9;151.4;142.7;28.3;39.8;50.6;60.7;70.1;87.2
2276;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2020;203.9;43.8;62.8;81.1;96.9;111.1;134.1;128.6;24.9;35.7;46.1;55.5;64.2;79.5
2277;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2021;225.7;44.2;64.1;83.6;100.9;116.7;142.8;142.3;26.2;37.6;48.6;58.8;68.6;85.8
2278;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2022;239.3;39.6;57.2;76.8;94.7;111.2;140.7;149.3;23.5;33.4;44.0;54.2;64.0;82.6
2279;Leeftijd: 20 tot 25 jaar;M-N Zakelijke dienstverlening;2023;230.5;43.2;63.8;84.6;103.5;120.0;150.0;146.7;25.7;37.9;50.1;61.4;71.7;91.1
2280;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2009;183.0;25.1;27.6;30.8;34.8;39.8;53.1;126.7;17.8;19.3;21.2;23.9;27.2;36.3
2281;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2010;193.3;29.1;31.8;35.1;39.5;44.9;58.8;130.1;20.4;21.9;23.9;26.7;30.1;39.4
2282;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2011;195.8;29.6;32.5;35.9;40.4;46.1;60.5;126.4;20.2;21.7;23.6;26.3;29.8;39.0
2283;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2012;190.0;30.2;33.5;37.1;41.7;47.3;61.1;119.5;20.6;22.3;24.2;26.8;30.0;38.5
2284;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2013;177.7;31.5;34.5;38.0;42.7;47.8;61.3;111.4;22.2;23.8;25.8;28.4;31.4;39.8
2285;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2014;166.0;32.8;36.2;39.6;43.9;48.8;60.9;103.1;23.0;24.7;26.6;29.0;31.8;39.2
2286;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2015;159.4;33.7;36.5;39.6;43.4;48.1;59.5;99.0;23.6;25.1;26.7;28.8;31.5;38.4
2287;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2016;159.1;33.8;36.4;39.5;43.4;47.8;59.1;99.7;23.8;25.2;26.9;29.0;31.5;38.2
2288;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2017;165.6;33.6;36.8;40.5;45.0;49.9;64.1;103.5;23.0;24.6;26.7;29.2;32.0;40.5
2289;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2018;172.6;32.3;35.9;40.6;45.8;51.7;68.4;109.5;21.8;23.7;26.4;29.3;32.6;42.8
2290;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2019;180.7;32.4;36.8;41.9;48.3;54.8;73.2;115.4;21.6;23.9;26.6;30.5;34.3;45.6
2291;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2020;189.9;32.8;37.3;42.6;49.0;57.0;77.3;121.3;21.7;24.0;26.6;30.2;35.0;47.0
2292;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2021;207.0;36.1;40.8;46.3;53.1;61.2;81.7;130.4;23.7;26.1;28.8;32.5;37.2;49.0
2293;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2022;213.4;34.7;37.6;42.2;48.0;55.7;75.8;134.6;22.9;24.5;26.8;30.1;34.2;45.8
2294;Leeftijd: 20 tot 25 jaar;O-Q Overheid en zorg;2023;219.6;35.6;40.9;47.5;55.6;65.6;93.9;139.7;23.3;25.9;29.4;33.9;39.7;56.7
2295;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2009;221.4;32.0;36.6;42.0;48.2;55.6;73.6;149.8;22.0;24.8;28.0;32.1;36.8;49.0
2296;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2010;232.9;36.7;41.6;47.3;54.0;62.0;81.0;153.3;25.1;27.9;31.3;35.4;40.4;52.8
2297;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2011;235.5;37.0;42.2;48.1;55.1;63.4;83.0;148.8;24.6;27.5;30.8;34.9;39.9;52.2
2298;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2012;228.6;37.9;43.5;49.6;56.7;65.1;84.0;140.9;25.1;28.2;31.5;35.5;40.2;51.7
2299;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2013;215.1;39.4;44.9;51.0;58.2;66.3;84.7;131.7;27.0;30.0;33.4;37.3;41.8;53.1
2300;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2014;203.0;41.0;47.2;53.3;60.2;68.1;85.3;122.7;27.8;31.0;34.3;38.0;42.4;52.6
2301;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2015;195.7;41.6;47.0;53.0;59.4;67.0;83.5;118.1;28.2;31.0;34.2;37.6;41.7;51.4
2302;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2016;195.4;41.2;46.6;52.7;59.2;66.7;83.1;118.8;28.2;31.0;34.2;37.7;41.7;51.2
2303;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2017;202.5;41.2;47.8;55.1;62.6;71.2;90.4;123.0;27.3;30.7;34.6;38.6;43.3;54.6
2304;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2018;210.4;40.2;48.0;57.0;65.7;75.4;96.8;129.8;26.3;30.4;35.2;39.9;45.2;58.0
2305;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2019;218.8;40.1;49.3;59.0;68.9;79.1;102.3;135.9;25.9;30.8;35.8;41.4;47.1;61.1
2306;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2020;224.9;40.0;49.1;59.3;69.2;80.4;104.7;140.2;25.8;30.6;35.6;40.9;47.3;61.5
2307;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2021;240.5;43.4;52.5;62.4;72.4;83.6;107.9;148.9;28.2;32.9;37.7;43.0;49.3;63.2
2308;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2022;252.3;41.7;48.6;57.6;67.7;79.1;104.5;155.7;27.1;30.9;35.3;40.6;46.6;61.0
2309;Leeftijd: 20 tot 25 jaar;O-U Niet-commerciële dienstverlening;2023;260.6;43.7;54.0;66.4;78.8;92.6;125.9;161.9;28.0;33.4;39.7;46.4;54.1;73.7
2310;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2009;38.4;6.9;9.0;11.2;13.4;15.7;20.5;23.1;4.2;5.4;6.8;8.2;9.6;12.7
2311;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2010;39.6;7.6;9.8;12.1;14.5;17.1;22.1;23.2;4.7;6.0;7.4;8.8;10.3;13.4
2312;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2011;39.7;7.4;9.7;12.2;14.7;17.3;22.5;22.4;4.5;5.8;7.2;8.6;10.1;13.3
2313;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2012;38.7;7.6;10.0;12.5;15.0;17.8;22.9;21.4;4.5;5.8;7.3;8.7;10.1;13.2
2314;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2013;37.4;7.9;10.5;13.1;15.5;18.4;23.5;20.3;4.8;6.2;7.6;8.9;10.4;13.3
2315;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2014;37.0;8.2;11.0;13.7;16.3;19.4;24.4;19.6;4.8;6.3;7.8;9.1;10.6;13.4
2316;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2015;36.3;7.9;10.5;13.4;16.0;19.0;24.0;19.1;4.6;6.0;7.5;8.8;10.3;13.0
2317;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2016;36.3;7.4;10.2;13.2;15.8;18.9;24.0;19.1;4.4;5.8;7.3;8.6;10.2;13.0
2318;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2017;36.9;7.6;11.0;14.6;17.6;21.3;26.3;19.5;4.4;6.1;7.9;9.3;11.3;14.1
2319;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2018;37.8;7.8;12.1;16.4;19.9;23.7;28.4;20.2;4.5;6.7;8.8;10.6;12.5;15.2
2320;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2019;38.2;7.7;12.4;17.1;20.6;24.3;29.1;20.5;4.3;6.9;9.1;10.9;12.8;15.4
2321;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2020;34.9;7.3;11.8;16.7;20.2;23.4;27.5;18.8;4.2;6.7;9.0;10.7;12.3;14.5
2322;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2021;33.5;7.4;11.8;16.1;19.3;22.4;26.2;18.5;4.4;6.8;8.9;10.5;12.2;14.2
2323;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2022;39.0;7.0;11.0;15.5;19.7;23.5;28.7;21.1;4.2;6.4;8.4;10.5;12.4;15.1
2324;Leeftijd: 20 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2023;41.0;8.1;13.1;18.9;23.2;27.0;32.0;22.2;4.7;7.4;10.3;12.5;14.4;17.0
2325;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2009;12.7;1.8;2.3;3.0;3.6;4.4;5.8;8.9;1.1;1.5;1.8;2.3;2.8;3.8
2326;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2010;13.2;2.0;2.6;3.3;4.0;4.9;6.5;9.0;1.2;1.6;2.1;2.5;3.1;4.2
2327;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2011;13.4;1.9;2.6;3.4;4.1;5.1;6.7;9.0;1.2;1.6;2.1;2.6;3.2;4.2
2328;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2012;13.7;1.8;2.5;3.3;4.1;5.1;6.8;9.0;1.1;1.5;2.0;2.4;3.0;4.2
2329;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2013;13.9;1.9;2.6;3.4;4.2;5.3;7.1;9.2;1.3;1.7;2.2;2.7;3.3;4.5
2330;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2014;14.1;1.9;2.7;3.6;4.3;5.6;7.5;9.2;1.3;1.8;2.3;2.8;3.5;4.6
2331;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2015;13.8;1.9;2.6;3.5;4.2;5.4;7.3;8.9;1.3;1.8;2.3;2.7;3.3;4.5
2332;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2016;14.1;2.0;2.7;3.5;4.4;5.5;7.6;9.2;1.4;1.8;2.3;2.8;3.4;4.7
2333;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2017;14.2;2.1;3.0;4.3;5.3;6.6;8.6;9.4;1.5;2.0;2.8;3.4;4.1;5.5
2334;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2018;13.9;2.0;3.0;4.5;5.5;6.7;8.8;9.5;1.4;2.0;2.8;3.5;4.2;5.6
2335;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2019;13.9;2.0;3.1;4.8;5.9;7.1;9.2;9.5;1.3;2.0;2.9;3.7;4.5;5.9
2336;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2020;14.2;1.9;3.1;5.0;6.4;7.8;9.9;9.7;1.3;2.0;3.1;4.0;4.9;6.4
2337;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2021;14.5;2.0;3.3;5.2;6.6;7.8;10.0;9.9;1.3;2.1;3.1;4.0;4.8;6.3
2338;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2022;13.7;1.5;2.5;4.2;5.5;6.7;8.8;9.5;1.0;1.6;2.5;3.4;4.2;5.6
2339;Leeftijd: 20 tot 25 jaar;A Landbouw, bosbouw en visserij;2023;13.3;1.6;2.9;4.8;6.1;7.2;9.2;9.4;1.1;1.9;2.9;3.8;4.7;6.2
2340;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2341;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2010;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.1
2342;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2011;0.3;0.0;0.0;0.0;0.1;0.1;0.1;0.3;0.0;0.0;0.0;0.0;0.1;0.1
2343;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2012;0.3;0.0;0.1;0.1;0.1;0.1;0.1;0.3;0.0;0.0;0.1;0.1;0.1;0.1
2344;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2013;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.1;0.1;0.1;0.1;0.1;0.1
2345;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2014;0.5;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.1;0.1;0.1;0.1;0.1;0.1
2346;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2015;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.1;0.1;0.1;0.1;0.1;0.1
2347;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2016;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.1;0.1;0.1;0.1;0.1;0.1
2348;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2017;0.2;0.0;0.0;0.1;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.1;0.1;0.1
2349;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2018;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.1
2350;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2019;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.1
2351;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2020;0.2;0.0;0.0;0.1;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.1;0.1;0.1
2352;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2021;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.1
2353;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2022;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.1
2354;Leeftijd: 20 tot 25 jaar;B Delfstoffenwinning;2023;0.3;0.0;0.0;0.1;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.1
2355;Leeftijd: 20 tot 25 jaar;C Industrie;2009;41.9;5.9;8.2;10.1;11.7;13.7;17.9;35.1;4.7;6.6;8.2;9.4;11.0;14.6
2356;Leeftijd: 20 tot 25 jaar;C Industrie;2010;39.3;6.0;8.7;10.5;12.1;14.1;18.1;32.4;4.9;7.0;8.4;9.7;11.3;14.6
2357;Leeftijd: 20 tot 25 jaar;C Industrie;2011;40.0;6.5;9.1;10.7;12.3;14.3;18.2;32.5;5.2;7.3;8.5;9.7;11.2;14.4
2358;Leeftijd: 20 tot 25 jaar;C Industrie;2012;40.0;6.5;9.3;10.7;12.3;14.2;18.1;32.1;5.1;7.4;8.5;9.6;11.0;14.0
2359;Leeftijd: 20 tot 25 jaar;C Industrie;2013;39.8;6.6;10.0;11.5;13.1;15.1;19.0;31.9;5.3;8.0;9.0;10.2;11.6;14.6
2360;Leeftijd: 20 tot 25 jaar;C Industrie;2014;39.9;6.7;10.5;12.0;13.6;15.6;19.8;31.8;5.5;8.4;9.5;10.6;12.0;15.1
2361;Leeftijd: 20 tot 25 jaar;C Industrie;2015;40.5;7.0;10.3;11.9;13.6;15.6;19.9;32.4;5.7;8.4;9.5;10.6;12.0;15.2
2362;Leeftijd: 20 tot 25 jaar;C Industrie;2016;40.0;7.0;9.8;11.3;13.0;15.0;19.3;32.2;5.8;8.0;9.1;10.2;11.6;14.8
2363;Leeftijd: 20 tot 25 jaar;C Industrie;2017;40.4;7.3;10.3;12.4;14.4;16.6;21.1;32.7;6.0;8.3;9.6;11.0;12.5;16.0
2364;Leeftijd: 20 tot 25 jaar;C Industrie;2018;42.0;7.8;10.5;12.9;15.1;17.3;22.0;34.2;6.4;8.3;9.7;11.3;12.8;16.6
2365;Leeftijd: 20 tot 25 jaar;C Industrie;2019;43.1;7.6;10.6;13.2;15.5;17.7;22.5;35.4;6.1;8.3;9.9;11.5;13.1;17.0
2366;Leeftijd: 20 tot 25 jaar;C Industrie;2020;42.6;7.3;10.2;12.9;15.3;17.4;22.1;34.9;5.9;8.1;9.7;11.3;12.8;16.6
2367;Leeftijd: 20 tot 25 jaar;C Industrie;2021;44.3;7.7;10.7;13.6;15.9;18.0;22.7;35.9;6.3;8.3;10.0;11.6;13.1;16.8
2368;Leeftijd: 20 tot 25 jaar;C Industrie;2022;45.8;7.4;9.7;12.2;14.4;16.4;21.3;37.3;6.1;7.7;9.1;10.5;11.9;15.7
2369;Leeftijd: 20 tot 25 jaar;C Industrie;2023;46.8;8.0;10.9;13.8;16.3;19.1;25.1;38.5;6.6;8.5;10.4;12.2;14.3;19.2
2370;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2009;0.8;0.1;0.1;0.1;0.1;0.1;0.2;0.7;0.1;0.1;0.1;0.1;0.1;0.2
2371;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2010;0.9;0.1;0.1;0.1;0.2;0.2;0.2;0.8;0.1;0.1;0.1;0.1;0.1;0.2
2372;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2011;0.9;0.1;0.2;0.2;0.2;0.2;0.2;0.8;0.1;0.1;0.1;0.1;0.2;0.2
2373;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2012;0.9;0.2;0.2;0.2;0.2;0.2;0.3;0.8;0.2;0.2;0.2;0.2;0.2;0.2
2374;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2013;0.9;0.2;0.2;0.2;0.2;0.2;0.3;0.8;0.1;0.2;0.2;0.2;0.2;0.2
2375;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2014;0.7;0.2;0.2;0.2;0.2;0.2;0.3;0.6;0.1;0.2;0.2;0.2;0.2;0.2
2376;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2015;0.8;0.1;0.2;0.2;0.2;0.2;0.3;0.6;0.1;0.2;0.2;0.2;0.2;0.2
2377;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2016;0.8;0.2;0.2;0.2;0.2;0.3;0.3;0.6;0.1;0.2;0.2;0.2;0.2;0.2
2378;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2017;0.8;0.2;0.2;0.2;0.2;0.3;0.4;0.6;0.1;0.2;0.2;0.2;0.2;0.2
2379;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2018;0.7;0.2;0.2;0.2;0.2;0.2;0.3;0.6;0.1;0.1;0.2;0.2;0.2;0.2
2380;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2019;0.8;0.2;0.2;0.2;0.3;0.3;0.3;0.6;0.1;0.2;0.2;0.2;0.2;0.2
2381;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2020;1.0;0.2;0.2;0.2;0.3;0.3;0.4;0.8;0.1;0.2;0.2;0.2;0.2;0.3
2382;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2021;1.3;0.2;0.2;0.3;0.3;0.3;0.5;0.9;0.2;0.2;0.2;0.2;0.2;0.3
2383;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2022;1.4;0.2;0.2;0.2;0.2;0.3;0.4;0.9;0.2;0.2;0.2;0.2;0.2;0.3
2384;Leeftijd: 20 tot 25 jaar;D Energievoorziening;2023;1.4;0.2;0.2;0.2;0.3;0.3;0.5;1.1;0.2;0.2;0.2;0.2;0.3;0.4
