ID;Geslacht;Persoonskenmerken;MboSectoren;MaatschappelijkePositie1JaarEerder;Perioden;InstromersTotaal_1;Entreeopleiding_2;Niveau2_3;Niveau3_4;Niveau4_5;BeroepsopleidendeLeerwegBol_6;BeroepsbegeleidendeLeerwegBbl_7;BolEntreeopleiding_8;BolNiveau2_9;BolNiveau3_10;BolNiveau4_11;BblEntreeopleiding_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
2502;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2015/'16;753.0;0.0;252.0;299.0;202.0;731.0;22.0;0.0;236.0;293.0;202.0;0.0;16.0;6.0;0.0
2503;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2016/'17;2451.0;0.0;922.0;888.0;641.0;2370.0;81.0;0.0;872.0;858.0;640.0;0.0;50.0;30.0;1.0
2504;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2017/'18;971.0;0.0;362.0;295.0;314.0;948.0;23.0;0.0;351.0;283.0;314.0;0.0;11.0;12.0;0.0
2505;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2018/'19;984.0;0.0;323.0;283.0;378.0;958.0;26.0;0.0;311.0;270.0;377.0;0.0;12.0;13.0;1.0
2506;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2019/'20;969.0;0.0;313.0;246.0;410.0;932.0;37.0;0.0;296.0;228.0;408.0;0.0;17.0;18.0;2.0
2507;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2020/'21;901.0;0.0;267.0;234.0;400.0;881.0;20.0;0.0;256.0;226.0;399.0;0.0;11.0;8.0;1.0
2508;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2009/'10;7713.0;59.0;3303.0;2781.0;1570.0;7123.0;590.0;57.0;2842.0;2661.0;1563.0;2.0;461.0;120.0;7.0
2509;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2010/'11;7380.0;61.0;3178.0;2822.0;1319.0;6895.0;485.0;59.0;2796.0;2723.0;1317.0;2.0;382.0;99.0;2.0
2510;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2011/'12;6793.0;46.0;2906.0;2648.0;1193.0;6388.0;405.0;45.0;2585.0;2566.0;1192.0;1.0;321.0;82.0;1.0
2511;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2012/'13;6368.0;49.0;2653.0;2608.0;1058.0;5995.0;373.0;45.0;2357.0;2538.0;1055.0;4.0;296.0;70.0;3.0
2512;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2013/'14;5985.0;52.0;2524.0;2388.0;1021.0;5704.0;281.0;49.0;2282.0;2355.0;1018.0;3.0;242.0;33.0;3.0
2513;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2014/'15;5637.0;22.0;2183.0;2419.0;1013.0;5421.0;216.0;21.0;2033.0;2358.0;1009.0;1.0;150.0;61.0;4.0
2514;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2015/'16;5566.0;9.0;2056.0;2475.0;1026.0;5338.0;228.0;9.0;1907.0;2401.0;1021.0;0.0;149.0;74.0;5.0
2515;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2016/'17;5522.0;0.0;2028.0;2253.0;1241.0;5299.0;223.0;0.0;1911.0;2153.0;1235.0;0.0;117.0;100.0;6.0
2516;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2017/'18;5307.0;0.0;1857.0;2039.0;1411.0;5087.0;220.0;0.0;1743.0;1938.0;1406.0;0.0;114.0;101.0;5.0
2517;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2018/'19;5114.0;0.0;1654.0;1774.0;1686.0;4908.0;206.0;0.0;1554.0;1670.0;1684.0;0.0;100.0;104.0;2.0
2518;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2019/'20;5027.0;0.0;1529.0;1668.0;1830.0;4799.0;228.0;0.0;1405.0;1573.0;1821.0;0.0;124.0;95.0;9.0
2519;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2020/'21;5012.0;0.0;1529.0;1543.0;1940.0;4821.0;191.0;0.0;1455.0;1435.0;1931.0;0.0;74.0;108.0;9.0
2520;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2009/'10;593.0;2.0;131.0;262.0;198.0;587.0;6.0;2.0;126.0;261.0;198.0;0.0;5.0;1.0;0.0
2521;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2010/'11;706.0;0.0;187.0;352.0;167.0;696.0;10.0;0.0;181.0;348.0;167.0;0.0;6.0;4.0;0.0
2522;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2011/'12;794.0;3.0;198.0;408.0;185.0;785.0;9.0;3.0;192.0;405.0;185.0;0.0;6.0;3.0;0.0
2523;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2012/'13;726.0;0.0;204.0;337.0;185.0;715.0;11.0;0.0;194.0;336.0;185.0;0.0;10.0;1.0;0.0
2524;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2013/'14;652.0;2.0;177.0;304.0;169.0;641.0;11.0;2.0;170.0;301.0;168.0;0.0;7.0;3.0;1.0
2525;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2014/'15;740.0;1.0;195.0;359.0;185.0;737.0;3.0;1.0;193.0;358.0;185.0;0.0;2.0;1.0;0.0
2526;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2015/'16;2060.0;4.0;692.0;887.0;477.0;2014.0;46.0;4.0;660.0;873.0;477.0;0.0;32.0;14.0;0.0
2527;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2016/'17;866.0;0.0;274.0;352.0;240.0;858.0;8.0;0.0;271.0;348.0;239.0;0.0;3.0;4.0;1.0
2528;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2017/'18;2619.0;0.0;876.0;1006.0;737.0;2564.0;55.0;0.0;854.0;973.0;737.0;0.0;22.0;33.0;0.0
2529;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2018/'19;2363.0;0.0;773.0;753.0;837.0;2311.0;52.0;0.0;747.0;727.0;837.0;0.0;26.0;26.0;0.0
2530;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2019/'20;2022.0;0.0;619.0;614.0;789.0;1954.0;68.0;0.0;584.0;584.0;786.0;0.0;35.0;30.0;3.0
2531;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2020/'21;2018.0;0.0;597.0;536.0;885.0;1974.0;44.0;0.0;576.0;519.0;879.0;0.0;21.0;17.0;6.0
2532;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2009/'10;10596.0;10.0;393.0;3052.0;7141.0;10272.0;324.0;10.0;236.0;2971.0;7055.0;0.0;157.0;81.0;86.0
2533;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2010/'11;10899.0;9.0;430.0;3042.0;7418.0;10613.0;286.0;9.0;294.0;2958.0;7352.0;0.0;136.0;84.0;66.0
2534;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2011/'12;10658.0;14.0;442.0;2780.0;7422.0;10404.0;254.0;13.0;311.0;2711.0;7369.0;1.0;131.0;69.0;53.0
2535;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2012/'13;10654.0;16.0;483.0;2526.0;7629.0;10406.0;248.0;16.0;346.0;2457.0;7587.0;0.0;137.0;69.0;42.0
2536;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2013/'14;11286.0;12.0;477.0;2063.0;8734.0;11087.0;199.0;12.0;357.0;2011.0;8707.0;0.0;120.0;52.0;27.0
2537;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2014/'15;11255.0;10.0;255.0;1858.0;9132.0;11114.0;141.0;10.0;195.0;1793.0;9116.0;0.0;60.0;65.0;16.0
2538;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2015/'16;11081.0;6.0;175.0;1844.0;9056.0;10949.0;132.0;6.0;134.0;1768.0;9041.0;0.0;41.0;76.0;15.0
2539;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2016/'17;11254.0;0.0;99.0;1408.0;9747.0;11129.0;125.0;0.0;81.0;1318.0;9730.0;0.0;18.0;90.0;17.0
2540;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2017/'18;11408.0;0.0;90.0;1319.0;9999.0;11273.0;135.0;0.0;77.0;1215.0;9981.0;0.0;13.0;104.0;18.0
2541;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2018/'19;11655.0;0.0;101.0;914.0;10640.0;11519.0;136.0;0.0;86.0;832.0;10601.0;0.0;15.0;82.0;39.0
2542;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2019/'20;12063.0;0.0;108.0;939.0;11016.0;11922.0;141.0;0.0;98.0;841.0;10983.0;0.0;10.0;98.0;33.0
2543;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2020/'21;12522.0;0.0;80.0;682.0;11760.0;12391.0;131.0;0.0;74.0;597.0;11720.0;0.0;6.0;85.0;40.0
2544;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2009/'10;1555.0;1.0;47.0;394.0;1113.0;1445.0;110.0;1.0;32.0;359.0;1053.0;0.0;15.0;35.0;60.0
2545;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2010/'11;1694.0;0.0;32.0;416.0;1246.0;1618.0;76.0;0.0;17.0;405.0;1196.0;0.0;15.0;11.0;50.0
2546;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2011/'12;1808.0;0.0;37.0;384.0;1387.0;1710.0;98.0;0.0;23.0;363.0;1324.0;0.0;14.0;21.0;63.0
2547;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2012/'13;1955.0;0.0;24.0;374.0;1557.0;1885.0;70.0;0.0;18.0;357.0;1510.0;0.0;6.0;17.0;47.0
2548;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2013/'14;1750.0;2.0;36.0;249.0;1463.0;1693.0;57.0;2.0;18.0;242.0;1431.0;0.0;18.0;7.0;32.0
2549;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2014/'15;1473.0;1.0;12.0;160.0;1300.0;1444.0;29.0;1.0;7.0;153.0;1283.0;0.0;5.0;7.0;17.0
2550;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2015/'16;1371.0;0.0;11.0;147.0;1213.0;1336.0;35.0;0.0;5.0;139.0;1192.0;0.0;6.0;8.0;21.0
2551;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2016/'17;1493.0;0.0;12.0;130.0;1351.0;1461.0;32.0;0.0;9.0;120.0;1332.0;0.0;3.0;10.0;19.0
2552;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2017/'18;1415.0;0.0;4.0;98.0;1313.0;1388.0;27.0;0.0;3.0;86.0;1299.0;0.0;1.0;12.0;14.0
2553;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2018/'19;1523.0;0.0;7.0;78.0;1438.0;1481.0;42.0;0.0;4.0;68.0;1409.0;0.0;3.0;10.0;29.0
2554;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2019/'20;1662.0;0.0;16.0;84.0;1562.0;1620.0;42.0;0.0;14.0;68.0;1538.0;0.0;2.0;16.0;24.0
2555;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Havo 3-5/vwo 3-6;2020/'21;1474.0;0.0;10.0;66.0;1398.0;1430.0;44.0;0.0;10.0;51.0;1369.0;0.0;0.0;15.0;29.0
2556;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2009/'10;220.0;1.0;28.0;59.0;132.0;183.0;37.0;0.0;18.0;47.0;118.0;1.0;10.0;12.0;14.0
2557;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2010/'11;267.0;1.0;27.0;88.0;151.0;219.0;48.0;1.0;16.0;68.0;134.0;0.0;11.0;20.0;17.0
2558;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2011/'12;238.0;2.0;8.0;66.0;162.0;208.0;30.0;1.0;6.0;58.0;143.0;1.0;2.0;8.0;19.0
2559;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2012/'13;239.0;4.0;20.0;44.0;171.0;211.0;28.0;1.0;13.0;37.0;160.0;3.0;7.0;7.0;11.0
2560;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2013/'14;237.0;1.0;19.0;46.0;171.0;223.0;14.0;1.0;16.0;43.0;163.0;0.0;3.0;3.0;8.0
2561;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2014/'15;231.0;1.0;10.0;33.0;187.0;220.0;11.0;1.0;6.0;29.0;184.0;0.0;4.0;4.0;3.0
2562;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2015/'16;200.0;0.0;4.0;35.0;161.0;188.0;12.0;0.0;4.0;31.0;153.0;0.0;0.0;4.0;8.0
2563;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2016/'17;218.0;0.0;8.0;25.0;185.0;211.0;7.0;0.0;6.0;20.0;185.0;0.0;2.0;5.0;0.0
2564;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2017/'18;217.0;0.0;8.0;19.0;190.0;205.0;12.0;0.0;7.0;12.0;186.0;0.0;1.0;7.0;4.0
2565;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2018/'19;227.0;0.0;8.0;15.0;204.0;218.0;9.0;0.0;7.0;13.0;198.0;0.0;1.0;2.0;6.0
2566;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2019/'20;245.0;0.0;8.0;19.0;218.0;221.0;24.0;0.0;5.0;13.0;203.0;0.0;3.0;6.0;15.0
2567;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Vavo;2020/'21;221.0;0.0;8.0;20.0;193.0;197.0;24.0;0.0;6.0;14.0;177.0;0.0;2.0;6.0;16.0
2568;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2009/'10;776.0;1.0;14.0;205.0;556.0;517.0;259.0;0.0;7.0;92.0;418.0;1.0;7.0;113.0;138.0
2569;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2010/'11;689.0;1.0;8.0;178.0;502.0;503.0;186.0;0.0;3.0;114.0;386.0;1.0;5.0;64.0;116.0
2570;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2011/'12;815.0;0.0;5.0;180.0;630.0;579.0;236.0;0.0;2.0;116.0;461.0;0.0;3.0;64.0;169.0
2571;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2012/'13;932.0;0.0;18.0;147.0;767.0;706.0;226.0;0.0;1.0;81.0;624.0;0.0;17.0;66.0;143.0
2572;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2013/'14;865.0;0.0;5.0;91.0;769.0;726.0;139.0;0.0;1.0;64.0;661.0;0.0;4.0;27.0;108.0
2573;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2014/'15;927.0;0.0;46.0;73.0;808.0;773.0;154.0;0.0;2.0;48.0;723.0;0.0;44.0;25.0;85.0
2574;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2015/'16;661.0;0.0;34.0;51.0;576.0;546.0;115.0;0.0;0.0;33.0;513.0;0.0;34.0;18.0;63.0
2575;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2016/'17;491.0;0.0;0.0;43.0;448.0;428.0;63.0;0.0;0.0;27.0;401.0;0.0;0.0;16.0;47.0
2576;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2017/'18;542.0;0.0;1.0;42.0;499.0;441.0;101.0;0.0;0.0;23.0;418.0;0.0;1.0;19.0;81.0
2577;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2018/'19;609.0;0.0;1.0;49.0;559.0;434.0;175.0;0.0;0.0;9.0;425.0;0.0;1.0;40.0;134.0
2578;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2019/'20;623.0;0.0;1.0;36.0;586.0;439.0;184.0;0.0;0.0;6.0;433.0;0.0;1.0;30.0;153.0
2579;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Hoger onderwijs;2020/'21;521.0;0.0;2.0;46.0;473.0;338.0;183.0;0.0;1.0;8.0;329.0;0.0;1.0;38.0;144.0
2580;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2009/'10;10330.0;426.0;2776.0;4031.0;3097.0;2876.0;7454.0;93.0;1064.0;793.0;926.0;333.0;1712.0;3238.0;2171.0
2581;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2010/'11;8879.0;373.0;1918.0;3468.0;3120.0;2285.0;6594.0;81.0;587.0;633.0;984.0;292.0;1331.0;2835.0;2136.0
2582;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2011/'12;7538.0;344.0;1817.0;3127.0;2250.0;1735.0;5803.0;50.0;443.0;511.0;731.0;294.0;1374.0;2616.0;1519.0
2583;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2012/'13;6726.0;239.0;1628.0;2851.0;2008.0;1285.0;5441.0;57.0;316.0;317.0;595.0;182.0;1312.0;2534.0;1413.0
2584;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2013/'14;4239.0;121.0;939.0;1610.0;1569.0;1149.0;3090.0;59.0;228.0;239.0;623.0;62.0;711.0;1371.0;946.0
2585;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2014/'15;2855.0;56.0;507.0;1184.0;1108.0;760.0;2095.0;36.0;159.0;139.0;426.0;20.0;348.0;1045.0;682.0
2586;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2015/'16;2779.0;22.0;411.0;1248.0;1098.0;720.0;2059.0;13.0;122.0;151.0;434.0;9.0;289.0;1097.0;664.0
2587;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2016/'17;4445.0;0.0;510.0;2110.0;1825.0;578.0;3867.0;0.0;73.0;89.0;416.0;0.0;437.0;2021.0;1409.0
2588;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2017/'18;5271.0;0.0;613.0;2615.0;2043.0;615.0;4656.0;0.0;70.0;132.0;413.0;0.0;543.0;2483.0;1630.0
2589;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2018/'19;6201.0;0.0;998.0;2756.0;2447.0;515.0;5686.0;0.0;68.0;62.0;385.0;0.0;930.0;2694.0;2062.0
2590;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2019/'20;5852.0;0.0;1011.0;2246.0;2595.0;480.0;5372.0;0.0;52.0;62.0;366.0;0.0;959.0;2184.0;2229.0
2591;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Geen onderwijs;2020/'21;5635.0;0.0;962.0;2184.0;2489.0;550.0;5085.0;0.0;56.0;60.0;434.0;0.0;906.0;2124.0;2055.0
2592;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2009/'10;7402.0;279.0;1695.0;3077.0;2351.0;1432.0;5970.0;16.0;399.0;465.0;552.0;263.0;1296.0;2612.0;1799.0
2593;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2010/'11;6290.0;206.0;1181.0;2545.0;2358.0;1071.0;5219.0;14.0;221.0;300.0;536.0;192.0;960.0;2245.0;1822.0
2594;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2011/'12;5341.0;197.0;1249.0;2304.0;1591.0;807.0;4534.0;8.0;155.0;260.0;384.0;189.0;1094.0;2044.0;1207.0
2595;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2012/'13;4876.0;134.0;1161.0;2107.0;1474.0;622.0;4254.0;9.0;107.0;164.0;342.0;125.0;1054.0;1943.0;1132.0
2596;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2013/'14;3055.0;41.0;683.0;1224.0;1107.0;532.0;2523.0;10.0;71.0;113.0;338.0;31.0;612.0;1111.0;769.0
2597;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2014/'15;2026.0;18.0;345.0;927.0;736.0;310.0;1716.0;10.0;39.0;59.0;202.0;8.0;306.0;868.0;534.0
2598;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2015/'16;2020.0;4.0;259.0;1013.0;744.0;335.0;1685.0;1.0;43.0;67.0;224.0;3.0;216.0;946.0;520.0
2599;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2016/'17;3555.0;0.0;368.0;1752.0;1435.0;313.0;3242.0;0.0;29.0;41.0;243.0;0.0;339.0;1711.0;1192.0
2600;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2017/'18;3881.0;0.0;378.0;1903.0;1600.0;334.0;3547.0;0.0;23.0;56.0;255.0;0.0;355.0;1847.0;1345.0
2601;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2018/'19;4607.0;0.0;711.0;2005.0;1891.0;282.0;4325.0;0.0;31.0;27.0;224.0;0.0;680.0;1978.0;1667.0
2602;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2019/'20;4500.0;0.0;715.0;1762.0;2023.0;267.0;4233.0;0.0;19.0;29.0;219.0;0.0;696.0;1733.0;1804.0
2603;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Met werk, zonder uitkering;2020/'21;4428.0;0.0;742.0;1746.0;1940.0;318.0;4110.0;0.0;24.0;25.0;269.0;0.0;718.0;1721.0;1671.0
2604;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2009/'10;915.0;55.0;279.0;298.0;283.0;394.0;521.0;26.0;152.0;106.0;110.0;29.0;127.0;192.0;173.0
2605;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2010/'11;952.0;68.0;240.0;328.0;316.0;391.0;561.0;26.0;104.0;91.0;170.0;42.0;136.0;237.0;146.0
2606;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2011/'12;857.0;56.0;210.0;318.0;273.0;306.0;551.0;15.0;94.0;88.0;109.0;41.0;116.0;230.0;164.0
2607;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2012/'13;688.0;40.0;168.0;283.0;197.0;180.0;508.0;17.0;66.0;37.0;60.0;23.0;102.0;246.0;137.0
2608;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2013/'14;405.0;37.0;90.0;126.0;152.0;144.0;261.0;18.0;42.0;21.0;63.0;19.0;48.0;105.0;89.0
2609;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2014/'15;259.0;11.0;43.0;82.0;123.0;82.0;177.0;5.0;25.0;9.0;43.0;6.0;18.0;73.0;80.0
2610;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2015/'16;246.0;6.0;46.0;69.0;125.0;56.0;190.0;2.0;6.0;9.0;39.0;4.0;40.0;60.0;86.0
2611;Totaal mannen en vrouwen;Nederlandse achtergrond;Sector zorg en welzijn;Zonder werk, met uitkering;2016/'17;333.0;0.0;59.0;133.0;141.0;48.0;285.0;0.0;13.0;11.0;24.0;0.0;46.0;122.0;117.0
