ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
983;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2017 2e kwartaal;3183;464;241;222;2718;903;321;583;666;686;431;32;1;9.4
984;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2017 3e kwartaal;3225;455;233;222;2768;909;327;581;639;742;447;31;2;9.4
985;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2017 4e kwartaal;3267;471;267;204;2793;933;323;610;634;750;443;34;3;9.4
986;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2017;3207;459;247;212;2746;904;321;583;660;713;438;31;2;9.4
987;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2018 1e kwartaal;3273;478;261;216;2794;931;318;614;659;734;432;37;2;9.3
988;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2018 2e kwartaal;3330;497;262;234;2832;949;331;618;628;759;459;37;1;9.4
989;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2018 3e kwartaal;3378;519;271;247;2857;988;350;638;580;770;483;37;2;9.3
990;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2018 4e kwartaal;3386;513;280;234;2870;1011;358;653;588;777;458;36;2;9.2
991;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2018;3342;502;269;233;2838;970;339;631;614;760;458;37;2;9.3
992;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2019 1e kwartaal;3403;500;272;227;2901;1037;370;666;613;757;457;37;2;9.3
993;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2019 2e kwartaal;3439;500;244;256;2937;1039;372;667;613;773;477;36;2;9.4
994;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2019 3e kwartaal;3489;512;252;260;2975;1084;379;705;574;793;487;37;2;9.2
995;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2019 4e kwartaal;3507;505;262;243;3001;1106;377;729;589;787;481;37;1;9.2
996;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2019;3459;504;258;246;2954;1066;375;692;597;777;475;37;2;9.3
997;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2020 1e kwartaal;3554;487;262;225;3066;1152;407;745;608;788;484;34;2;9.4
998;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2020 2e kwartaal;3640;468;230;238;3170;1192;418;774;633;791;518;35;3;9.4
999;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2020 3e kwartaal;3696;477;219;257;3218;1234;429;805;589;793;565;37;2;9.3
1000;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2020 4e kwartaal;3750;478;255;223;3269;1244;411;833;639;797;553;36;3;9.3
1001;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2020;3660;477;242;236;3181;1205;416;789;617;792;530;36;2;9.3
1002;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2021 1e kwartaal;3679;578;347;231;3054;1340;438;902;573;714;427;0;47;8.2
1003;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2021 2e kwartaal;3734;639;341;298;3046;1321;430;892;612;685;427;0;50;8.0
1004;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2021 3e kwartaal;3812;648;356;292;3114;1260;422;838;684;699;471;0;51;8.0
1005;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2021 4e kwartaal;3891;656;376;279;3178;1340;415;925;664;716;458;0;57;8.0
1006;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2021;3779;630;355;275;3098;1315;426;889;633;703;446;0;51;8.1
1007;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;2022 1e kwartaal;3928;706;410;296;3169;1390;414;976;634;698;446;0;53;7.9
1008;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2011 1e kwartaal;72;16;10;5;56;25;6;19;11;8;8;4;1;6.8
1009;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2011 2e kwartaal;71;18;11;7;53;25;6;19;9;10;7;3;0;6.6
1010;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2011 3e kwartaal;72;16;10;6;56;24;5;19;8;10;8;5;0;7.1
1011;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2011 4e kwartaal;72;16;8;8;55;22;6;16;9;12;7;5;0;7.0
1012;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2011;72;17;10;6;55;24;6;18;9;10;8;4;0;6.9
1013;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2012 1e kwartaal;73;16;10;6;57;23;7;16;11;11;7;5;0;6.8
1014;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2012 2e kwartaal;70;15;10;5;55;22;8;14;9;11;6;7;0;6.7
1015;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2012 3e kwartaal;70;14;8;5;56;21;6;15;11;11;7;6;0;6.9
1016;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2012 4e kwartaal;101;21;12;9;78;27;7;20;15;15;10;11;2;6.7
1017;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2012;78;16;10;6;62;23;7;16;11;12;7;7;1;6.8
1018;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;144;28;18;11;110;40;15;25;22;19;15;15;5;6.8
1019;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;141;31;18;13;107;42;18;24;22;18;13;12;3;6.4
1020;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;144;30;20;10;110;41;17;24;24;18;13;14;5;6.2
1021;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;135;25;16;9;108;40;16;25;26;17;13;13;3;6.7
1022;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2013;141;29;18;11;109;41;16;24;23;18;13;13;4;6.5
1023;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;103;17;10;7;82;23;8;15;23;13;12;10;5;7.5
1024;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;85;12;6;6;70;16;6;10;17;17;10;10;4;8.2
1025;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;67;8;4;4;57;12;3;8;12;16;8;9;3;8.9
1026;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;67;10;6;4;54;12;5;7;10;15;9;8;3;8.8
1027;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2014;81;12;6;5;65;16;6;10;15;15;10;9;4;8.2
1028;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;71;10;6;4;58;14;5;9;13;14;8;9;3;8.1
1029;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;75;10;6;4;61;14;4;9;12;18;10;7;4;9.2
1030;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;74;10;6;4;59;13;3;10;12;17;9;8;5;8.8
1031;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;71;8;4;4;58;13;3;10;12;15;11;6;5;9.6
1032;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2015;73;9;5;4;59;13;4;9;12;16;10;7;4;8.9
1033;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;88;10;6;4;74;17;5;12;14;20;12;12;4;8.8
1034;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;98;12;5;7;79;21;7;14;16;17;12;12;7;8.2
1035;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;107;11;6;5;89;21;8;13;16;24;14;14;6;9.1
1036;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;100;12;7;4;83;22;9;13;15;21;13;12;5;8.8
1037;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2016;98;11;6;5;81;20;7;13;15;21;13;13;6;8.7
1038;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;106;14;9;5;87;24;8;16;14;23;14;12;6;8.9
1039;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;107;16;10;6;86;25;9;16;10;22;17;12;5;9.0
1040;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;110;17;9;8;88;23;11;12;12;25;17;10;4;9.2
1041;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;107;17;5;12;84;20;7;13;13;24;14;13;6;8.4
1042;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2017;107;16;8;8;86;23;9;14;12;23;16;12;5;8.9
1043;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;109;16;8;8;89;20;8;12;13;24;19;14;3;9.9
1044;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;103;15;8;7;84;21;8;12;11;22;18;12;4;9.4
1045;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;107;19;10;9;85;22;7;15;11;23;16;12;4;8.9
1046;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;112;14;7;7;93;26;9;17;11;24;18;14;5;9.0
1047;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2018;108;16;8;8;88;22;8;14;12;23;18;13;4;9.3
1048;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;113;19;13;6;91;26;13;13;12;22;19;11;3;9.2
1049;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;120;19;11;8;98;26;10;16;14;23;18;16;4;8.9
1050;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;123;17;9;8;101;28;9;18;13;25;21;14;5;9.3
1051;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;125;18;6;12;103;24;7;17;11;30;21;17;4;9.9
1052;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2019;120;18;9;9;98;26;10;16;13;25;20;15;4;9.3
1053;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;123;17;8;9;103;28;11;18;12;23;21;18;4;9.4
1054;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;120;16;8;7;101;26;12;14;10;26;23;16;4;10.0
1055;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;125;13;6;7;108;31;10;21;11;25;22;18;5;9.1
1056;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;111;11;4;7;93;28;8;20;10;22;17;16;7;8.7
1057;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2020;120;14;7;8;101;28;10;18;11;24;21;17;5;9.3
1058;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;57;5;4;0;42;24;10;14;9;7;3;0;10;5.9
1059;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;53;10;3;7;39;19;9;10;10;6;4;0;4;6.4
1060;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;53;8;6;2;39;17;5;12;9;9;3;0;5;6.5
1061;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;50;12;9;3;36;17;6;11;7;8;4;0;3;6.3
1062;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021;53;9;6;3;39;19;7;12;9;7;3;0;5;6.2
1063;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;52;12;7;5;38;16;4;13;9;8;4;0;2;7.2
1064;Totaal mannen en vrouwen;Werkkring: werknemer;2011 1e kwartaal;6987;1088;615;473;5898;2215;658;1557;1260;1311;1063;49;1;9.2
1065;Totaal mannen en vrouwen;Werkkring: werknemer;2011 2e kwartaal;7027;1128;616;512;5899;2190;680;1510;1243;1336;1083;47;0;9.2
1066;Totaal mannen en vrouwen;Werkkring: werknemer;2011 3e kwartaal;7050;1152;671;482;5897;2170;656;1514;1164;1398;1117;48;1;9.2
1067;Totaal mannen en vrouwen;Werkkring: werknemer;2011 4e kwartaal;7058;1132;662;470;5925;2148;662;1486;1235;1396;1093;53;1;9.2
1068;Totaal mannen en vrouwen;Werkkring: werknemer;2011;7031;1125;641;484;5905;2181;664;1516;1226;1360;1089;49;1;9.2
1069;Totaal mannen en vrouwen;Werkkring: werknemer;2012 1e kwartaal;7010;1091;599;492;5918;2152;678;1475;1274;1374;1069;48;1;9.3
1070;Totaal mannen en vrouwen;Werkkring: werknemer;2012 2e kwartaal;7059;1093;561;532;5965;2168;710;1459;1289;1397;1061;50;1;9.2
1071;Totaal mannen en vrouwen;Werkkring: werknemer;2012 3e kwartaal;7100;1106;635;472;5994;2123;690;1433;1230;1482;1108;50;0;9.3
1072;Totaal mannen en vrouwen;Werkkring: werknemer;2012 4e kwartaal;7057;1067;623;444;5988;2087;664;1423;1285;1434;1114;67;3;9.4
1073;Totaal mannen en vrouwen;Werkkring: werknemer;2012;7057;1090;605;485;5966;2133;685;1447;1270;1422;1088;54;1;9.3
1074;Totaal mannen en vrouwen;Werkkring: werknemer;2013 1e kwartaal;6959;1021;555;466;5933;2034;670;1364;1303;1411;1104;82;5;9.6
1075;Totaal mannen en vrouwen;Werkkring: werknemer;2013 2e kwartaal;6961;1039;558;481;5916;1989;684;1305;1308;1424;1112;82;6;9.6
1076;Totaal mannen en vrouwen;Werkkring: werknemer;2013 3e kwartaal;6949;1043;602;441;5901;1940;649;1291;1294;1469;1120;78;4;9.6
1077;Totaal mannen en vrouwen;Werkkring: werknemer;2013 4e kwartaal;6921;1015;587;428;5901;1900;619;1281;1369;1456;1099;77;5;9.7
1078;Totaal mannen en vrouwen;Werkkring: werknemer;2013;6947;1030;576;454;5913;1966;655;1310;1319;1440;1109;80;5;9.6
1079;Totaal mannen en vrouwen;Werkkring: werknemer;2014 1e kwartaal;6815;983;557;426;5827;1867;621;1246;1385;1430;1069;75;5;9.8
1080;Totaal mannen en vrouwen;Werkkring: werknemer;2014 2e kwartaal;6836;1019;564;455;5813;1873;629;1244;1378;1428;1058;76;5;9.7
1081;Totaal mannen en vrouwen;Werkkring: werknemer;2014 3e kwartaal;6893;1095;650;446;5794;1819;605;1214;1333;1467;1096;79;4;9.7
1082;Totaal mannen en vrouwen;Werkkring: werknemer;2014 4e kwartaal;6895;1081;643;437;5811;1828;585;1242;1365;1456;1081;81;3;9.8
1083;Totaal mannen en vrouwen;Werkkring: werknemer;2014;6860;1044;603;441;5811;1847;610;1237;1365;1445;1076;78;4;9.8
1084;Totaal mannen en vrouwen;Werkkring: werknemer;2015 1e kwartaal;6867;1093;616;477;5770;1818;608;1210;1394;1415;1058;84;4;9.8
1085;Totaal mannen en vrouwen;Werkkring: werknemer;2015 2e kwartaal;6912;1138;639;499;5769;1805;632;1173;1388;1433;1061;82;5;9.7
1086;Totaal mannen en vrouwen;Werkkring: werknemer;2015 3e kwartaal;6941;1227;727;500;5709;1759;615;1144;1302;1490;1074;84;5;9.6
1087;Totaal mannen en vrouwen;Werkkring: werknemer;2015 4e kwartaal;6917;1187;715;472;5725;1759;614;1145;1348;1475;1064;79;5;9.7
1088;Totaal mannen en vrouwen;Werkkring: werknemer;2015;6909;1161;674;487;5743;1785;617;1168;1358;1453;1064;82;5;9.7
1089;Totaal mannen en vrouwen;Werkkring: werknemer;2016 1e kwartaal;6894;1179;664;515;5711;1760;660;1100;1379;1426;1062;85;4;9.8
1090;Totaal mannen en vrouwen;Werkkring: werknemer;2016 2e kwartaal;7000;1252;702;550;5742;1798;695;1103;1363;1433;1060;89;6;9.7
1091;Totaal mannen en vrouwen;Werkkring: werknemer;2016 3e kwartaal;7058;1324;802;523;5730;1814;682;1132;1238;1493;1099;86;4;9.6
1092;Totaal mannen en vrouwen;Werkkring: werknemer;2016 4e kwartaal;7047;1315;779;536;5728;1845;695;1149;1268;1455;1081;79;4;9.6
1093;Totaal mannen en vrouwen;Werkkring: werknemer;2016;7000;1267;737;531;5728;1804;683;1121;1312;1452;1075;85;4;9.7
1094;Totaal mannen en vrouwen;Werkkring: werknemer;2017 1e kwartaal;7050;1305;715;590;5741;1881;737;1144;1294;1415;1070;81;4;9.6
1095;Totaal mannen en vrouwen;Werkkring: werknemer;2017 2e kwartaal;7132;1353;744;608;5774;1940;776;1164;1242;1438;1074;80;5;9.5
1096;Totaal mannen en vrouwen;Werkkring: werknemer;2017 3e kwartaal;7213;1386;816;570;5820;1921;761;1160;1143;1546;1122;88;6;9.6
1097;Totaal mannen en vrouwen;Werkkring: werknemer;2017 4e kwartaal;7222;1371;807;564;5844;1984;767;1217;1149;1514;1107;90;7;9.5
1098;Totaal mannen en vrouwen;Werkkring: werknemer;2017;7154;1354;771;583;5795;1931;760;1171;1207;1478;1094;85;6;9.5
1099;Totaal mannen en vrouwen;Werkkring: werknemer;2018 1e kwartaal;7212;1376;769;608;5831;1991;794;1197;1188;1478;1081;93;6;9.5
1100;Totaal mannen en vrouwen;Werkkring: werknemer;2018 2e kwartaal;7295;1423;784;639;5867;2048;822;1226;1136;1492;1100;91;5;9.4
1101;Totaal mannen en vrouwen;Werkkring: werknemer;2018 3e kwartaal;7375;1484;857;627;5886;2093;815;1278;1024;1535;1143;90;5;9.3
1102;Totaal mannen en vrouwen;Werkkring: werknemer;2018 4e kwartaal;7406;1470;856;614;5932;2143;830;1313;1042;1512;1139;95;4;9.3
1103;Totaal mannen en vrouwen;Werkkring: werknemer;2018;7322;1438;816;622;5879;2069;815;1254;1098;1504;1116;92;5;9.3
1104;Totaal mannen en vrouwen;Werkkring: werknemer;2019 1e kwartaal;7394;1431;784;647;5959;2198;888;1310;1068;1485;1117;92;4;9.3
1105;Totaal mannen en vrouwen;Werkkring: werknemer;2019 2e kwartaal;7470;1460;774;686;6005;2253;905;1348;1054;1459;1142;98;5;9.2
1106;Totaal mannen en vrouwen;Werkkring: werknemer;2019 3e kwartaal;7528;1468;812;655;6055;2293;898;1395;990;1484;1192;97;6;9.2
1107;Totaal mannen en vrouwen;Werkkring: werknemer;2019 4e kwartaal;7509;1410;788;622;6096;2356;900;1457;1005;1457;1175;103;4;9.2
1108;Totaal mannen en vrouwen;Werkkring: werknemer;2019;7475;1442;789;653;6029;2275;898;1377;1029;1471;1156;97;5;9.2
1109;Totaal mannen en vrouwen;Werkkring: werknemer;2020 1e kwartaal;7501;1393;764;629;6104;2384;928;1456;1031;1454;1141;94;5;9.3
1110;Totaal mannen en vrouwen;Werkkring: werknemer;2020 2e kwartaal;7355;1239;615;624;6111;2390;936;1454;1019;1428;1176;97;5;9.4
1111;Totaal mannen en vrouwen;Werkkring: werknemer;2020 3e kwartaal;7402;1224;620;605;6173;2451;924;1526;938;1409;1275;101;5;9.4
1112;Totaal mannen en vrouwen;Werkkring: werknemer;2020 4e kwartaal;7427;1226;703;524;6194;2473;874;1599;991;1390;1236;104;7;9.4
1113;Totaal mannen en vrouwen;Werkkring: werknemer;2020;7421;1271;675;595;6145;2424;915;1509;995;1420;1207;99;5;9.4
1114;Totaal mannen en vrouwen;Werkkring: werknemer;2021 1e kwartaal;7699;1423;863;560;6071;2816;995;1821;950;1290;1015;0;205;8.2
1115;Totaal mannen en vrouwen;Werkkring: werknemer;2021 2e kwartaal;7776;1538;876;663;6064;2679;936;1743;1022;1290;1074;0;174;8.3
1116;Totaal mannen en vrouwen;Werkkring: werknemer;2021 3e kwartaal;7866;1623;1022;601;6071;2524;892;1632;1130;1293;1124;0;172;8.2
1117;Totaal mannen en vrouwen;Werkkring: werknemer;2021 4e kwartaal;7900;1676;1062;614;6058;2636;875;1761;1080;1254;1088;0;166;8.1
1118;Totaal mannen en vrouwen;Werkkring: werknemer;2021;7810;1565;956;609;6066;2664;925;1739;1045;1282;1075;0;179;8.2
1119;Totaal mannen en vrouwen;Werkkring: werknemer;2022 1e kwartaal;7926;1802;1057;745;5969;2668;852;1815;1021;1219;1062;0;154;8.0
1120;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2011 1e kwartaal;5585;402;189;212;5183;1654;391;1263;1177;1270;1038;44;0;10.9
1121;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2011 2e kwartaal;5565;401;171;230;5165;1614;397;1216;1156;1295;1058;42;0;11.0
1122;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2011 3e kwartaal;5549;384;176;207;5165;1591;379;1212;1079;1359;1092;43;0;11.1
1123;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2011 4e kwartaal;5540;377;175;202;5163;1551;373;1178;1138;1359;1068;47;0;11.1
1124;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2011;5560;391;178;213;5169;1603;385;1217;1137;1321;1064;44;0;11.0
1125;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2012 1e kwartaal;5530;385;174;211;5145;1545;376;1169;1180;1336;1041;44;0;11.1
1126;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2012 2e kwartaal;5527;367;143;224;5160;1534;390;1144;1188;1359;1034;46;0;11.1
1127;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2012 3e kwartaal;5508;340;140;200;5168;1490;376;1114;1124;1429;1079;46;0;11.3
1128;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2012 4e kwartaal;5437;296;131;165;5140;1438;358;1080;1182;1384;1080;56;1;11.4
1129;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2012;5501;347;147;200;5153;1502;375;1127;1168;1377;1059;48;0;11.2
1130;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 1e kwartaal;5369;302;137;165;5064;1370;347;1023;1199;1360;1067;68;3;11.6
1131;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 2e kwartaal;5334;306;128;177;5025;1312;346;966;1202;1368;1076;68;2;11.7
1132;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 3e kwartaal;5289;284;114;170;5004;1253;314;939;1183;1414;1087;68;1;11.8
1133;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 4e kwartaal;5243;262;114;148;4980;1202;289;913;1255;1394;1065;64;1;12.0
1134;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013;5309;289;123;165;5018;1284;324;960;1210;1384;1073;67;2;11.8
1135;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 1e kwartaal;5198;256;110;146;4940;1195;291;905;1268;1378;1036;64;2;12.0
1136;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 2e kwartaal;5167;261;110;150;4904;1179;283;896;1255;1378;1028;66;2;12.1
1137;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 3e kwartaal;5151;267;116;151;4883;1140;277;863;1203;1412;1062;66;1;12.2
1138;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 4e kwartaal;5172;271;127;144;4900;1143;275;868;1241;1401;1047;68;2;12.2
1139;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014;5172;263;116;148;4907;1164;281;883;1242;1392;1043;66;2;12.1
1140;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 1e kwartaal;5168;295;137;158;4871;1147;282;865;1268;1362;1025;69;2;12.2
1141;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 2e kwartaal;5148;292;127;165;4854;1120;292;827;1259;1378;1032;66;2;12.2
1142;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 3e kwartaal;5121;294;128;166;4824;1098;279;819;1182;1428;1046;68;2;12.2
1143;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 4e kwartaal;5134;287;137;150;4845;1104;283;821;1225;1417;1033;65;2;12.2
1144;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015;5143;292;132;160;4848;1117;284;833;1234;1396;1034;67;2;12.2
1145;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 1e kwartaal;5146;294;142;152;4850;1110;298;812;1261;1375;1032;71;1;12.4
1146;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 2e kwartaal;5163;318;141;176;4844;1120;314;806;1245;1380;1027;73;2;12.3
1147;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 3e kwartaal;5169;321;142;179;4846;1147;307;840;1130;1435;1066;68;1;12.3
1148;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 4e kwartaal;5155;318;141;177;4835;1165;320;845;1160;1402;1046;62;1;12.3
1149;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016;5158;313;142;171;4844;1136;310;826;1199;1398;1043;68;1;12.3
1150;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 1e kwartaal;5159;315;130;185;4844;1196;340;855;1179;1368;1036;65;1;12.3
1151;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 2e kwartaal;5174;321;135;186;4851;1223;362;861;1136;1386;1041;65;2;12.2
1152;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 3e kwartaal;5226;311;136;175;4913;1218;361;857;1042;1489;1093;70;2;12.4
1153;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 4e kwartaal;5267;336;155;181;4929;1258;360;898;1055;1460;1080;76;2;12.2
1154;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017;5206;321;139;182;4884;1224;356;868;1103;1426;1063;69;2;12.3
1155;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 1e kwartaal;5283;362;169;193;4920;1282;382;900;1078;1427;1056;77;2;12.1
1156;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 2e kwartaal;5333;379;169;210;4953;1326;398;928;1039;1441;1074;74;1;12.0
1157;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 3e kwartaal;5367;389;165;224;4977;1382;417;965;933;1475;1113;75;1;11.9
1158;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 4e kwartaal;5425;406;185;221;5017;1421;429;993;957;1453;1108;78;1;11.8
1159;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018;5352;384;172;212;4967;1353;406;946;1002;1449;1087;76;1;12.0
1160;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 1e kwartaal;5472;415;188;227;5055;1477;470;1007;982;1435;1086;76;2;11.8
