ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
1491;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2007/'08;0.0;0.0;0.0;0.0
1492;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2008/'09;0.0;0.0;0.0;0.0
1493;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2009/'10;0.0;0.0;0.0;0.0
1494;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2010/'11;0.0;0.0;0.0;0.0
1495;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2011/'12;0.0;0.0;0.0;0.0
1496;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;0.0;0.0;0.0;0.0
1497;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
1498;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2013/'14;0.0;0.0;0.0;0.0
1499;Totaal mannen en vrouwen;Vmbo 3-4 (exclusief lwoo);23 jaar of ouder;2 keer of meer verdacht van misdrijf;2014/'15;0.0;0.0;0.0;0.0
1500;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2004/'05;35470.0;3000.0;32470.0;8.5
1501;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2005/'06;43330.0;2810.0;40520.0;6.5
1502;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2006/'07;45270.0;2500.0;42780.0;5.5
1503;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2007/'08;47510.0;1890.0;45630.0;4.0
1504;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2008/'09;47940.0;1730.0;46220.0;3.6
1505;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2009/'10;47610.0;1560.0;46050.0;3.3
1506;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2010/'11;47190.0;1510.0;45680.0;3.2
1507;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2011/'12;46870.0;1470.0;45400.0;3.1
1508;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;47400.0;1330.0;46070.0;2.8
1509;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;46800.0;900.0;45890.0;1.9
1510;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2013/'14;47930.0;920.0;47010.0;1.9
1511;Totaal mannen en vrouwen;Lwoo 3-4;0;Totaal wel en niet verdacht van misdrijf;2014/'15;49650.0;860.0;48790.0;1.7
1512;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2004/'05;32600.0;2440.0;30160.0;7.5
1513;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2005/'06;39860.0;2280.0;37580.0;5.7
1514;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2006/'07;41340.0;1970.0;39370.0;4.8
1515;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2007/'08;43130.0;1470.0;41660.0;3.4
1516;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2008/'09;43650.0;1310.0;42340.0;3.0
1517;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2009/'10;43610.0;1220.0;42390.0;2.8
1518;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2010/'11;43700.0;1160.0;42550.0;2.6
1519;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2011/'12;43910.0;1180.0;42730.0;2.7
1520;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2012/'13 Oude methode;44630.0;1080.0;43550.0;2.4
1521;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;44150.0;760.0;43390.0;1.7
1522;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2013/'14;45760.0;770.0;45000.0;1.7
1523;Totaal mannen en vrouwen;Lwoo 3-4;0;Niet verdacht van misdrijf;2014/'15;47810.0;760.0;47040.0;1.6
1524;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2004/'05;2870.0;560.0;2310.0;19.5
1525;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2005/'06;3470.0;530.0;2940.0;15.4
1526;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2006/'07;3930.0;530.0;3410.0;13.4
1527;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2007/'08;4390.0;420.0;3970.0;9.6
1528;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2008/'09;4290.0;420.0;3880.0;9.7
1529;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2009/'10;4000.0;340.0;3660.0;8.6
1530;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2010/'11;3490.0;360.0;3130.0;10.2
1531;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2011/'12;2960.0;290.0;2670.0;9.9
1532;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2012/'13 Oude methode;2770.0;250.0;2520.0;8.9
1533;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;2640.0;150.0;2500.0;5.5
1534;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2013/'14;2170.0;150.0;2020.0;7.0
1535;Totaal mannen en vrouwen;Lwoo 3-4;0;Wel verdacht van misdrijf;2014/'15;1840.0;100.0;1750.0;5.3
1536;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2004/'05;2080.0;350.0;1730.0;16.8
1537;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2005/'06;2530.0;320.0;2210.0;12.5
1538;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2006/'07;2820.0;330.0;2490.0;11.6
1539;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2007/'08;3100.0;250.0;2850.0;8.2
1540;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2008/'09;3020.0;230.0;2800.0;7.5
1541;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2009/'10;2850.0;190.0;2660.0;6.8
1542;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2010/'11;2550.0;200.0;2350.0;7.9
1543;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2011/'12;2220.0;180.0;2040.0;8.0
1544;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2012/'13 Oude methode;2070.0;160.0;1920.0;7.5
1545;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;2000.0;100.0;1900.0;5.0
1546;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2013/'14;1680.0;100.0;1580.0;6.1
1547;Totaal mannen en vrouwen;Lwoo 3-4;0;1 keer verdacht van misdrijf;2014/'15;1440.0;60.0;1380.0;4.4
1548;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2004/'05;790.0;210.0;580.0;26.4
1549;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2005/'06;940.0;220.0;730.0;23.0
1550;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2006/'07;1120.0;200.0;920.0;18.1
1551;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2007/'08;1290.0;170.0;1120.0;12.9
1552;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2008/'09;1270.0;190.0;1080.0;15.0
1553;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2009/'10;1150.0;150.0;1000.0;13.0
1554;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2010/'11;940.0;150.0;790.0;16.3
1555;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2011/'12;750.0;120.0;630.0;15.4
1556;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;700.0;90.0;610.0;13.0
1557;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;650.0;50.0;600.0;7.1
1558;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2013/'14;490.0;50.0;440.0;10.1
1559;Totaal mannen en vrouwen;Lwoo 3-4;0;2 keer of meer verdacht van misdrijf;2014/'15;410.0;30.0;370.0;8.1
1560;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;35470.0;3000.0;32470.0;8.5
1561;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;43330.0;2810.0;40520.0;6.5
1562;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;45270.0;2500.0;42770.0;5.5
1563;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;47510.0;1880.0;45620.0;4.0
1564;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;47940.0;1730.0;46220.0;3.6
1565;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;47610.0;1560.0;46050.0;3.3
1566;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;47190.0;1510.0;45680.0;3.2
1567;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;46870.0;1470.0;45400.0;3.1
1568;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;47400.0;1330.0;46070.0;2.8
1569;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;46800.0;900.0;45890.0;1.9
1570;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;47930.0;920.0;47010.0;1.9
1571;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;49650.0;860.0;48790.0;1.7
1572;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2004/'05;32600.0;2440.0;30160.0;7.5
1573;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2005/'06;39860.0;2280.0;37580.0;5.7
1574;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2006/'07;41340.0;1970.0;39370.0;4.8
1575;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2007/'08;43120.0;1460.0;41660.0;3.4
1576;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2008/'09;43650.0;1310.0;42340.0;3.0
1577;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2009/'10;43610.0;1220.0;42390.0;2.8
1578;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2010/'11;43700.0;1160.0;42550.0;2.6
1579;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2011/'12;43910.0;1180.0;42730.0;2.7
1580;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;44630.0;1080.0;43550.0;2.4
1581;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;44150.0;760.0;43390.0;1.7
1582;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2013/'14;45760.0;770.0;45000.0;1.7
1583;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Niet verdacht van misdrijf;2014/'15;47800.0;760.0;47040.0;1.6
1584;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2004/'05;2870.0;560.0;2310.0;19.5
1585;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2005/'06;3470.0;530.0;2940.0;15.4
1586;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2006/'07;3930.0;530.0;3410.0;13.4
1587;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2007/'08;4390.0;420.0;3970.0;9.6
1588;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2008/'09;4290.0;420.0;3880.0;9.7
1589;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2009/'10;4000.0;340.0;3660.0;8.6
1590;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2010/'11;3490.0;360.0;3130.0;10.2
1591;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2011/'12;2960.0;290.0;2670.0;9.9
1592;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;2770.0;250.0;2520.0;8.9
1593;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;2640.0;150.0;2500.0;5.5
1594;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2013/'14;2170.0;150.0;2020.0;7.0
1595;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;Wel verdacht van misdrijf;2014/'15;1840.0;100.0;1750.0;5.3
1596;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;2080.0;350.0;1730.0;16.8
1597;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;2530.0;320.0;2210.0;12.5
1598;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;2810.0;330.0;2490.0;11.6
1599;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;3100.0;250.0;2840.0;8.2
1600;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;3020.0;230.0;2800.0;7.5
1601;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;2850.0;190.0;2660.0;6.8
1602;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;2550.0;200.0;2350.0;7.9
1603;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;2220.0;180.0;2040.0;8.0
1604;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;2070.0;160.0;1920.0;7.5
1605;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;2000.0;100.0;1900.0;5.0
1606;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;1680.0;100.0;1580.0;6.1
1607;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;1440.0;60.0;1380.0;4.4
1608;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;790.0;210.0;580.0;26.4
1609;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;940.0;220.0;730.0;23.0
1610;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;1120.0;200.0;920.0;18.1
1611;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;1290.0;170.0;1120.0;12.9
1612;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;1270.0;190.0;1080.0;15.0
1613;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;1150.0;150.0;1000.0;13.0
1614;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;940.0;150.0;790.0;16.3
1615;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;750.0;120.0;630.0;15.4
1616;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;700.0;90.0;610.0;13.0
1617;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;650.0;50.0;600.0;7.1
1618;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;490.0;50.0;440.0;10.1
1619;Totaal mannen en vrouwen;Lwoo 3-4;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;410.0;30.0;370.0;8.1
1620;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;33360.0;2500.0;30860.0;7.5
1621;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;41320.0;2340.0;38980.0;5.7
1622;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;43500.0;2140.0;41360.0;4.9
1623;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;45790.0;1530.0;44260.0;3.3
1624;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;46190.0;1380.0;44810.0;3.0
1625;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;45830.0;1210.0;44620.0;2.6
1626;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;45410.0;1170.0;44250.0;2.6
1627;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;45100.0;1120.0;43980.0;2.5
1628;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;45450.0;980.0;44470.0;2.1
1629;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;44860.0;560.0;44300.0;1.2
1630;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;45960.0;600.0;45360.0;1.3
1631;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;47760.0;550.0;47220.0;1.1
1632;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2004/'05;30680.0;2020.0;28660.0;6.6
1633;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2005/'06;38050.0;1880.0;36170.0;4.9
1634;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2006/'07;39760.0;1680.0;38090.0;4.2
1635;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2007/'08;41620.0;1180.0;40440.0;2.8
1636;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2008/'09;42120.0;1030.0;41090.0;2.4
1637;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2009/'10;42040.0;930.0;41110.0;2.2
1638;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2010/'11;42160.0;890.0;41260.0;2.1
1639;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2011/'12;42330.0;900.0;41440.0;2.1
1640;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;42900.0;800.0;42100.0;1.9
1641;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;42430.0;480.0;41950.0;1.1
1642;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2013/'14;43980.0;510.0;43470.0;1.2
1643;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Niet verdacht van misdrijf;2014/'15;46080.0;480.0;45600.0;1.0
1644;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2004/'05;2680.0;480.0;2200.0;18.0
1645;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2005/'06;3270.0;460.0;2810.0;14.1
1646;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2006/'07;3740.0;460.0;3280.0;12.3
1647;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2007/'08;4170.0;350.0;3820.0;8.4
1648;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2008/'09;4080.0;350.0;3720.0;8.7
1649;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2009/'10;3790.0;270.0;3510.0;7.2
1650;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2010/'11;3260.0;270.0;2980.0;8.4
1651;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2011/'12;2760.0;220.0;2540.0;8.1
1652;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;2550.0;180.0;2370.0;7.1
1653;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;2420.0;80.0;2340.0;3.3
1654;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2013/'14;1990.0;100.0;1890.0;4.8
1655;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;Wel verdacht van misdrijf;2014/'15;1680.0;70.0;1620.0;3.9
1656;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;1930.0;290.0;1640.0;14.9
1657;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;2400.0;270.0;2130.0;11.4
1658;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;2670.0;280.0;2390.0;10.5
1659;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;2960.0;210.0;2750.0;7.2
1660;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;2890.0;200.0;2700.0;6.8
1661;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;2710.0;150.0;2560.0;5.6
1662;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;2390.0;150.0;2240.0;6.4
1663;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;2070.0;130.0;1940.0;6.4
1664;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;1910.0;110.0;1810.0;5.7
1665;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;1840.0;60.0;1790.0;3.0
1666;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;1550.0;60.0;1490.0;3.9
1667;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;1320.0;40.0;1280.0;3.3
1668;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;750.0;190.0;550.0;25.9
1669;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;870.0;190.0;690.0;21.5
1670;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;1060.0;180.0;880.0;16.8
1671;Totaal mannen en vrouwen;Lwoo 3-4;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;1210.0;140.0;1070.0;11.3
