ID;Geslacht;GeboortelandOuders;Herkomstland;OnderwijspositieBasisjaar;Sectorkamer;PositieInVolgendStudiejaar;Perioden;StudentenMbo_1
849;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal in onderwijs;2020/'21 naar 2021/'22;25220
850;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal in onderwijs;2021/'22 naar 2022/'23;23770
851;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal in onderwijs;2022/'23 naar 2023/'24;21760
852;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2011/'12 naar 2012/'13;20210
853;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2012/'13 naar 2013/'14;20320
854;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2013/'14 naar 2014/'15;19730
855;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2014/'15 naar 2015/'16;20420
856;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2015/'16 naar 2016/'17;21760
857;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2016/'17 naar 2017/'18;22880
858;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2017/'18 naar 2018/'19;23130
859;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2018/'19 naar 2019/'20;23590
860;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2019/'20 naar 2020/'21;23610
861;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2020/'21 naar 2021/'22;23230
862;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2021/'22 naar 2022/'23;21890
863;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Totaal mbo (excl. extranei);2022/'23 naar 2023/'24;20220
864;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2011/'12 naar 2012/'13;50
865;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2012/'13 naar 2013/'14;50
866;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2013/'14 naar 2014/'15;20
867;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2014/'15 naar 2015/'16;20
868;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2015/'16 naar 2016/'17;10
869;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2016/'17 naar 2017/'18;10
870;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2017/'18 naar 2018/'19;10
871;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2018/'19 naar 2019/'20;10
872;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2019/'20 naar 2020/'21;10
873;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2020/'21 naar 2021/'22;10
874;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2021/'22 naar 2022/'23;10
875;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Entreeopleiding (excl.extranei);2022/'23 naar 2023/'24;10
876;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2011/'12 naar 2012/'13;7700
877;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2012/'13 naar 2013/'14;7060
878;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2013/'14 naar 2014/'15;5660
879;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2014/'15 naar 2015/'16;5200
880;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2015/'16 naar 2016/'17;4890
881;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2016/'17 naar 2017/'18;5080
882;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2017/'18 naar 2018/'19;5050
883;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2018/'19 naar 2019/'20;5150
884;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2019/'20 naar 2020/'21;5230
885;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2020/'21 naar 2021/'22;5030
886;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2021/'22 naar 2022/'23;4830
887;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 2 (exclusief extranei);2022/'23 naar 2023/'24;4220
888;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2011/'12 naar 2012/'13;5890
889;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2012/'13 naar 2013/'14;6010
890;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2013/'14 naar 2014/'15;6120
891;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2014/'15 naar 2015/'16;6710
892;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2015/'16 naar 2016/'17;7490
893;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2016/'17 naar 2017/'18;8070
894;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2017/'18 naar 2018/'19;8250
895;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2018/'19 naar 2019/'20;8290
896;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2019/'20 naar 2020/'21;8250
897;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2020/'21 naar 2021/'22;8130
898;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2021/'22 naar 2022/'23;7970
899;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 3 (exclusief extranei);2022/'23 naar 2023/'24;7410
900;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2011/'12 naar 2012/'13;6580
901;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2012/'13 naar 2013/'14;7190
902;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2013/'14 naar 2014/'15;7920
903;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2014/'15 naar 2015/'16;8500
904;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2015/'16 naar 2016/'17;9380
905;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2016/'17 naar 2017/'18;9730
906;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2017/'18 naar 2018/'19;9810
907;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2018/'19 naar 2019/'20;10130
908;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2019/'20 naar 2020/'21;10130
909;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2020/'21 naar 2021/'22;10070
910;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2021/'22 naar 2022/'23;9090
911;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Niveau 4 (exclusief extranei);2022/'23 naar 2023/'24;8570
912;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2011/'12 naar 2012/'13;8940
913;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2012/'13 naar 2013/'14;10020
914;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2013/'14 naar 2014/'15;11500
915;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2014/'15 naar 2015/'16;12180
916;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2015/'16 naar 2016/'17;12970
917;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2016/'17 naar 2017/'18;13210
918;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2017/'18 naar 2018/'19;12600
919;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2018/'19 naar 2019/'20;12380
920;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2019/'20 naar 2020/'21;12200
921;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2020/'21 naar 2021/'22;12140
922;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2021/'22 naar 2022/'23;10660
923;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol totaal;2022/'23 naar 2023/'24;9140
924;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2011/'12 naar 2012/'13;40
925;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2012/'13 naar 2013/'14;40
926;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2013/'14 naar 2014/'15;20
927;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2014/'15 naar 2015/'16;20
928;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2015/'16 naar 2016/'17;10
929;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2016/'17 naar 2017/'18;10
930;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2017/'18 naar 2018/'19;10
931;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2018/'19 naar 2019/'20;10
932;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2019/'20 naar 2020/'21;10
933;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2020/'21 naar 2021/'22;10
934;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2021/'22 naar 2022/'23;0
935;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol entreeopleiding;2022/'23 naar 2023/'24;0
936;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2011/'12 naar 2012/'13;2070
937;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2012/'13 naar 2013/'14;2300
938;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2013/'14 naar 2014/'15;2460
939;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2014/'15 naar 2015/'16;2240
940;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2015/'16 naar 2016/'17;2000
941;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2016/'17 naar 2017/'18;2030
942;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2017/'18 naar 2018/'19;1910
943;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2018/'19 naar 2019/'20;1790
944;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2019/'20 naar 2020/'21;1900
945;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2020/'21 naar 2021/'22;1960
946;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2021/'22 naar 2022/'23;1710
947;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 2;2022/'23 naar 2023/'24;1280
948;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2011/'12 naar 2012/'13;1340
949;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2012/'13 naar 2013/'14;1620
950;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2013/'14 naar 2014/'15;2130
951;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2014/'15 naar 2015/'16;2540
952;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2015/'16 naar 2016/'17;2900
953;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2016/'17 naar 2017/'18;2920
954;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2017/'18 naar 2018/'19;2700
955;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2018/'19 naar 2019/'20;2490
956;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2019/'20 naar 2020/'21;2440
957;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2020/'21 naar 2021/'22;2440
958;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2021/'22 naar 2022/'23;2250
959;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 3;2022/'23 naar 2023/'24;1820
960;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2011/'12 naar 2012/'13;5490
961;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2012/'13 naar 2013/'14;6060
962;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2013/'14 naar 2014/'15;6880
963;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2014/'15 naar 2015/'16;7390
964;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2015/'16 naar 2016/'17;8060
965;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2016/'17 naar 2017/'18;8260
966;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2017/'18 naar 2018/'19;7980
967;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2018/'19 naar 2019/'20;8090
968;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2019/'20 naar 2020/'21;7850
969;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2020/'21 naar 2021/'22;7740
970;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2021/'22 naar 2022/'23;6700
971;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bol niveau 4;2022/'23 naar 2023/'24;6040
972;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2011/'12 naar 2012/'13;11270
973;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2012/'13 naar 2013/'14;10300
974;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2013/'14 naar 2014/'15;8230
975;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2014/'15 naar 2015/'16;8240
976;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2015/'16 naar 2016/'17;8790
977;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2016/'17 naar 2017/'18;9680
978;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2017/'18 naar 2018/'19;10520
979;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2018/'19 naar 2019/'20;11210
980;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2019/'20 naar 2020/'21;11410
981;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2020/'21 naar 2021/'22;11090
982;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2021/'22 naar 2022/'23;11230
983;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl totaal;2022/'23 naar 2023/'24;11080
984;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2011/'12 naar 2012/'13;10
985;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2012/'13 naar 2013/'14;10
986;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2013/'14 naar 2014/'15;10
987;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2014/'15 naar 2015/'16;0
988;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2015/'16 naar 2016/'17;0
989;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2016/'17 naar 2017/'18;0
990;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2017/'18 naar 2018/'19;10
991;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2018/'19 naar 2019/'20;0
992;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2019/'20 naar 2020/'21;0
993;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2020/'21 naar 2021/'22;0
994;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2021/'22 naar 2022/'23;0
995;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl entreeopleiding;2022/'23 naar 2023/'24;10
996;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl niveau 2;2011/'12 naar 2012/'13;5630
997;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl niveau 2;2012/'13 naar 2013/'14;4760
998;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl niveau 2;2013/'14 naar 2014/'15;3200
999;Totaal mannen en vrouwen;Totaal;Totaal;Totaal mbo (excl. extranei);Sectorkamer mobiliteit, transport, logi.;Bbl niveau 2;2014/'15 naar 2015/'16;2960
